text_id,level,reading_regime,sum_TF,Sacc_RT,PARAGRAPH_RT,n_words,TF_per_word,SaccT_per_word,P_RT_per_word,words_per_sec_based_TF,words_per_sec_based_SaccT,words_per_sec_based_P_RT
1_1_2,Ele,FirstReading,19172.22807017544,4279.061403508772,23451.28947368421,85,225.55562435500516,50.34189886480908,275.8975232198142,4.433496184631095,19.864169261581797,3.6245341688090322
1_1_3,Adv,FirstReading,23419.394736842107,4768.912280701755,28188.30701754386,86,272.31854345165243,55.45246838025296,327.77101183190535,3.672170052486861,18.033462336477477,3.0509104341199085
1_1_3,Ele,FirstReading,15074.350877192983,3381.59649122807,18455.947368421053,63,239.27541074909496,53.67613478139794,292.9515455304929,4.179284435744229,18.63025353954065,3.413533791703145
1_1_4,Adv,FirstReading,26224.842105263157,5584.859649122807,31809.701754385966,91,288.1850780798149,61.37208405629458,349.5571621361095,3.4699922933658724,16.294053157502898,2.8607624397941045
1_1_4,Ele,FirstReading,18111.587719298244,4015.0438596491226,22126.63157894737,66,274.4179957469431,60.83399787347155,335.2519936204147,3.6440758824073565,16.438176594605814,2.982830882527842
1_1_5,Adv,FirstReading,17201.508771929824,3558.7017543859647,20760.21052631579,74,232.45282124229493,48.09056424845898,280.5433854907539,4.301948217516619,20.794099957603304,3.564511058604009
1_1_5,Ele,FirstReading,13523.32456140351,3159.1315789473683,16682.456140350878,54,250.4319363222872,58.50243664717349,308.9343729694607,3.9931009386641274,17.093305122160487,3.2369334314859604
1_1_6,Adv,FirstReading,34663.85964912281,7500.798245614035,42164.65789473684,121,286.4781789183703,61.99006814557054,348.46824706394085,3.4906672605069238,16.131616401061407,2.869701926719621
1_1_6,Ele,FirstReading,19163.72807017544,4004.3859649122805,23168.114035087718,77,248.87958532695376,52.00501253132832,300.88459785828206,4.018007337509412,19.228915662650603,3.3235333650112735
1_1_7,Adv,FirstReading,35175.52631578947,7460.0,42635.52631578947,134,262.5039277297722,55.67164179104478,318.17556952081696,3.8094668093097024,17.962466487935657,3.1429188655371414
1_1_7,Ele,FirstReading,19892.052631578947,4631.929824561404,24523.98245614035,86,231.30293757649937,53.85964912280702,285.1625866993064,4.323334629804551,18.566775244299674,3.5067713881220457
1_2_1,Adv,FirstReading,34761.21052631579,7833.184210526316,42594.39473684211,130,267.393927125506,60.25526315789474,327.6491902834008,3.7398007155586312,16.596060619295105,3.052044777327385
1_2_1,Ele,FirstReading,25466.27192982456,5699.587719298245,31165.859649122805,100,254.6627192982456,56.995877192982455,311.6585964912281,3.926762436039412,17.545128687362737,3.2086392329888644
1_2_2,Adv,FirstReading,34387.76315789474,7850.763157894737,42238.52631578947,125,275.1021052631579,62.806105263157896,337.90821052631577,3.6350139852380168,15.922018979046623,2.9593835510608923
1_2_2,Ele,FirstReading,32777.81578947369,7500.473684210527,40278.28947368421,126,260.1413951545531,59.52756892230577,319.66896407685886,3.844063338731186,16.79893901437804,3.1282361204122635
1_2_3,Adv,FirstReading,36614.587719298244,7995.631578947368,44610.21929824561,138,265.3230994152047,57.93935926773455,323.2624586829392,3.768989591196875,17.259424554197356,3.0934615917798713
1_2_3,Ele,FirstReading,23742.19298245614,5043.140350877193,28785.333333333332,81,293.11349361056966,62.26099198613818,355.3744855967078,3.4116477808032926,16.061420933072196,2.8139330214461067
1_2_4,Adv,FirstReading,33623.92105263158,7813.561403508772,41437.48245614035,143,235.1323150533677,54.640289535026376,289.7726045883941,4.252924570461662,18.301513562788944,3.4509818532377987
1_2_4,Ele,FirstReading,24165.964912280702,5307.035087719299,29473.0,100,241.65964912280702,53.070350877192986,294.73,4.138051195679003,18.84291291599036,3.3929359074407084
1_2_5,Adv,FirstReading,29579.859649122805,6604.412280701755,36184.271929824565,115,257.2161708619374,57.429672006102216,314.64584286803967,3.887780448052611,17.41260162331668,3.1781764249127336
1_2_5,Ele,FirstReading,21137.64912280702,4565.973684210527,25703.622807017542,83,254.6704713591207,55.01173113506659,309.68220249418727,3.9266429070603213,18.17794094762747,3.229116791168424
1_2_6,Adv,FirstReading,22349.80701754386,4590.175438596491,26939.98245614035,67,333.5792092170725,68.51008117308196,402.0892903901545,2.997788748126873,14.59639198899251,2.487009785885324
1_2_6,Ele,FirstReading,13791.991228070176,3018.5438596491226,16810.535087719298,58,237.79295220810647,52.0438596491228,289.8368118572293,4.205339101576239,19.2145626158773,3.4502173605628466
1_3_1,Adv,FirstReading,22179.219298245614,4588.429824561404,26767.64912280702,81,273.81752220056313,56.64728178470869,330.46480398527183,3.6520672306264244,17.653097703797307,3.0260408610551095
1_3_1,Ele,FirstReading,18385.684210526317,3759.0175438596493,22144.701754385966,86,213.78702570379437,43.70950632394941,257.4965320277438,4.677552329043191,22.878318336258072,3.883547448678865
1_3_2,Adv,FirstReading,22934.684210526317,4759.026315789473,27693.71052631579,76,301.77216066482,62.61876731301938,364.39092797783934,3.3137582930014067,15.969653235126604,2.7443054237091644
1_3_2,Ele,FirstReading,18796.98245614035,4241.456140350877,23038.43859649123,65,289.1843454790823,65.25317139001349,354.4375168690958,3.45800184426765,15.324925650326973,2.821371757802178
1_3_3,Adv,FirstReading,28452.51754385965,5889.070175438596,34341.587719298244,106,268.4199768288646,55.557265806024496,323.9772426348891,3.7255051275023607,17.999445895905886,3.0866365546760473
1_3_3,Ele,FirstReading,21049.09649122807,5639.815789473684,26688.912280701756,95,221.56943674976915,59.36648199445983,280.935918744229,4.513257851214183,16.84452179755778,3.559530602102982
1_3_4,Adv,FirstReading,28475.736842105263,6160.017543859649,34635.754385964916,113,251.99767116907313,54.51342959167831,306.51110076075145,3.9682906407855993,18.34410359961381,3.262524579103431
1_3_4,Ele,FirstReading,18850.36842105263,3961.815789473684,22812.184210526317,79,238.61225849433708,50.14956695536309,288.7618254497002,4.19089952171813,19.940351646307846,3.4630616371906515
1_3_5,Adv,FirstReading,43654.912280701756,9691.736842105263,53346.649122807015,160,272.843201754386,60.57335526315789,333.4165570175438,3.665108727540157,16.508908837153736,2.9992511738023304
1_3_5,Ele,FirstReading,17013.105263157893,3545.5,20558.605263157893,69,246.5667429443173,51.38405797101449,297.9508009153318,4.0556970013828355,19.461288957833872,3.3562588082593154
1_4_1,Adv,FirstReading,40285.149122807015,9075.368421052632,49360.51754385965,155,259.9041878890775,58.55076400679117,318.4549518958687,3.84757170756626,17.079196436856268,3.140161564600161
1_4_1,Ele,FirstReading,32517.51754385965,6948.140350877193,39465.65789473684,128,254.0431058114035,54.28234649122807,308.32545230263156,3.93633984597236,18.4221955136298,3.2433261429824065
1_4_2,Adv,FirstReading,41319.80701754386,9372.166666666666,50691.97368421053,158,261.5177659338219,59.3175105485232,320.8352764823451,3.8238319925578357,16.85842832500489,3.1168642393818184
1_4_2,Ele,FirstReading,32344.105263157893,7123.464912280701,39467.570175438595,141,229.3908174692049,50.52102774667164,279.91184521587655,4.359372406588364,19.793738263091466,3.572553348818695
1_4_3,Adv,FirstReading,33990.51754385965,7300.859649122807,41291.37719298246,106,320.66525984773256,68.87603442568687,389.5412942734194,3.118516799964077,14.518838204585377,2.5671219321310232
1_4_3,Ele,FirstReading,21601.90350877193,4916.035087719299,26517.93859649123,82,263.4378476679504,59.951647411210956,323.38949507916135,3.7959617756232498,16.680108774008435,3.0922463939504703
1_4_4,Adv,FirstReading,45700.070175438595,9854.807017543859,55554.87719298246,159,287.42182500275845,61.97991834933244,349.40174335209093,3.47920691127197,16.13425810540408,2.8620349469530364
1_4_4,Ele,FirstReading,34204.17543859649,7851.026315789473,42055.20175438596,123,278.0827271430609,63.82948224219084,341.91220938525174,3.5960521902014637,15.666741525579962,2.9247273789899784
1_4_5,Adv,FirstReading,24493.894736842107,5476.80701754386,29970.701754385966,88,278.3397129186603,62.23644338118022,340.57615629984053,3.5927320234473035,16.067756216004973,2.936200851123612
1_4_5,Ele,FirstReading,24037.605263157893,5224.982456140351,29262.587719298244,86,279.50703794369645,60.75560995512036,340.2626478988168,3.5777274424175283,16.459385408832063,2.9389061837236037
1_5_1,Adv,FirstReading,18291.77192982456,3571.815789473684,21863.587719298244,72,254.05238791423002,49.608552631578945,303.66094054580896,3.9361960271658916,20.157814468536568,3.293146620051203
1_5_1,Ele,FirstReading,14652.245614035088,3025.719298245614,17677.964912280702,69,212.35138571065346,43.8510043224002,256.20239003305363,4.709175768518807,22.804494798974872,3.9031642127576798
1_5_2,Adv,FirstReading,37853.55263157895,8272.11403508772,46125.666666666664,154,245.8022898154477,53.715026201868305,299.517316017316,4.068310351180275,18.616764631964717,3.338705131633147
1_5_2,Ele,FirstReading,30226.35087719298,6590.140350877193,36816.491228070176,134,225.56978266561927,49.180151872217856,274.74993453783713,4.433217907925117,20.333406098424547,3.6396732966729246
1_5_3,Adv,FirstReading,35675.42105263158,7765.771929824561,43441.19298245614,115,310.22105263157897,67.52845156369183,377.7495041952708,3.223507855179668,14.808572932504083,2.6472569490999733
1_5_3,Ele,FirstReading,25745.93859649123,5351.622807017544,31097.56140350877,87,295.93032869530145,61.51290582778786,357.4432345230893,3.3791737548794103,16.2567511084521,2.7976470203282147
1_5_4,Adv,FirstReading,45123.85964912281,10117.333333333334,55241.19298245614,156,289.2555105713001,64.85470085470085,354.1102114260009,3.4571510773465626,15.419082762256192,2.823979562670624
1_5_4,Ele,FirstReading,29377.859649122805,6356.315789473684,35734.17543859649,110,267.07145135566185,57.78468899521531,324.8561403508772,3.744316342776336,17.305622257183074,3.078285664909704
1_5_5,Adv,FirstReading,26645.956140350878,5839.535087719299,32485.491228070176,81,328.9624214858133,72.09302577431232,401.0554472601256,3.0398608919624746,13.870967257366978,2.4934208145822723
1_5_5,Ele,FirstReading,23378.298245614034,4970.0,28348.298245614034,71,329.271806276254,70.0,399.271806276254,3.03700462942465,14.285714285714286,2.5045595112921784
1_6_1,Adv,FirstReading,24972.0,5160.771929824561,30132.77192982456,86,290.3720930232558,60.00897592819257,350.3810689514484,3.4438571199743713,16.66417372622075,2.854035473413571
1_6_1,Ele,FirstReading,15791.982456140351,3721.4122807017543,19513.394736842107,61,258.8849582973828,61.00675870002876,319.8917169974116,3.862719590109571,16.39162645760311,3.126057809143247
1_6_2,Adv,FirstReading,32786.55263157895,7302.289473684211,40088.84210526316,114,287.6013388734995,64.05517082179132,351.6565096952909,3.477035273607841,15.611542162335532,2.843684028105996
1_6_2,Ele,FirstReading,29604.01754385965,6139.298245614035,35743.31578947369,107,276.6730611575668,57.37661911788818,334.04968027545505,3.6143742936739858,17.428702063210835,2.9935667029389377
1_6_3,Adv,FirstReading,31394.92105263158,6455.631578947368,37850.55263157895,100,313.9492105263158,64.55631578947369,378.50552631578944,3.1852285862530563,15.490351141801934,2.641969351765009
1_6_3,Ele,FirstReading,25451.342105263157,5683.464912280701,31134.80701754386,89,285.97013601419275,63.85915631776069,349.82929233195347,3.496868637885915,15.659461503437951,2.8585370691345613
1_6_4,Adv,FirstReading,26089.166666666668,5685.175438596491,31774.342105263157,105,248.46825396825398,54.14452798663325,302.6127819548872,4.024659021943974,18.469087037694216,3.3045530778309216
1_6_4,Ele,FirstReading,24400.98245614035,5108.789473684211,29509.77192982456,104,234.62483130904184,49.122975708502025,283.74780701754383,4.262123469287978,20.35707294961212,3.524256312360402
1_7_1,Adv,FirstReading,31116.491228070176,6645.035087719299,37761.52631578947,152,204.71375807940905,43.717336103416436,248.4310941828255,4.884869533840013,22.874220827051985,4.0252610217305556
1_7_1,Ele,FirstReading,27407.140350877195,5805.464912280701,33212.60526315789,134,204.5308981408746,43.324365017020156,247.8552631578947,4.889236829690303,23.08170009201856,4.034612730264905
1_7_2,Adv,FirstReading,28709.13157894737,6131.526315789473,34840.65789473684,134,214.24725058915948,45.75765907305577,260.0049096622152,4.6675044708863025,21.85426484347505,3.8460812193860017
1_7_2,Ele,FirstReading,29989.061946902653,6275.33628318584,36264.398230088496,130,230.68509189925118,48.271817562968,278.9569094622192,4.334913850595675,20.7160212829267,3.584783047416992
1_7_3,Adv,FirstReading,39293.59649122807,8618.815789473685,47912.412280701756,148,265.49727358937884,58.235241820768145,323.732515410147,3.7665170209868584,17.171732592400346,3.088969913118144
1_7_3,Ele,FirstReading,27996.48245614035,6076.122807017544,34072.60526315789,121,231.37588806727564,50.21589096708714,281.59177903436273,4.321971525871514,19.91401488137345,3.5512400377213056
1_7_4,Adv,FirstReading,35821.81578947369,7561.666666666667,43383.48245614035,156,229.627024291498,48.47222222222222,278.0992465137202,4.35488811948614,20.630372492836678,3.5958385811400047
1_7_4,Ele,FirstReading,27298.80701754386,5948.710526315789,33247.51754385965,134,203.72244042943177,44.39336213668499,248.11580256611677,4.908639411014684,22.525890175225946,4.030376097199712
1_8_1,Adv,FirstReading,27786.77192982456,6085.008771929824,33871.78070175439,128,217.08415570175438,47.53913103070175,264.62328673245617,4.6065084610498745,21.03530246175891,3.7789569177675455
1_8_1,Ele,FirstReading,24074.80701754386,5096.0,29170.80701754386,120,200.6233918128655,42.46666666666667,243.09005847953216,4.984463630904841,23.547880690737834,4.113701754217146
1_8_2,Adv,FirstReading,41410.73684210526,9008.833333333334,50419.570175438595,133,311.35892362485157,67.73558897243109,379.0945125972827,3.2117274441919466,14.76328788411374,2.6378646136255575
1_8_2,Ele,FirstReading,33624.62280701754,7391.105263157895,41015.728070175435,111,302.9245297929508,66.58653390232338,369.5110636952742,3.301152272757511,15.018051569810083,2.7062789135447187
1_8_3,Adv,FirstReading,37079.587719298244,8140.5526315789475,45220.14035087719,148,250.53775486012327,55.00373399715505,305.5414888572783,3.991414390051934,18.180583886390746,3.27287794446505
1_8_3,Ele,FirstReading,27670.543859649122,6281.035087719299,33951.57894736842,117,236.50037486879592,53.68406057879742,290.18443544759333,4.228323107541683,18.627503009616806,3.446084206610033
1_8_4,Adv,FirstReading,38140.32456140351,8385.631578947368,46525.95614035088,141,270.49875575463483,59.472564389697645,329.9713201443325,3.696874675856492,16.814475889208985,3.03056641274942
1_8_4,Ele,FirstReading,32563.157894736843,7282.894736842105,39846.05263157895,138,235.96491228070175,52.774599542334094,288.73951182303585,4.237918215613382,18.94850948509485,3.4633292606412835
1_8_5,Adv,FirstReading,30519.263157894737,6471.184210526316,36990.44736842105,99,308.2753854332802,65.36549707602339,373.6408825093036,3.243852890150483,15.298590919257437,2.6763666579636136
1_8_5,Ele,FirstReading,23711.842105263157,5016.6140350877195,28728.456140350878,82,289.1688061617458,61.17821994009414,350.34702610183996,3.4581876699406253,16.345686438395926,2.85431279701891
1_9_1,Adv,FirstReading,20523.657894736843,4577.710526315789,25101.36842105263,88,233.22338516746413,52.01943779904306,285.24282296650716,4.287734693851383,19.223583381718054,3.505784964543766
1_9_1,Ele,FirstReading,15738.491228070176,3403.4561403508774,19141.947368421053,70,224.83558897243108,48.620802005012536,273.4563909774436,4.447694444506372,20.567328360747844,3.6568902135568893
1_9_2,Adv,FirstReading,31611.973684210527,6471.131578947368,38083.10526315789,111,284.79255571360835,58.29848269321953,343.09103840682786,3.511327736409006,17.153105086151857,2.9146782866832788
1_9_2,Ele,FirstReading,26398.385964912282,6012.464912280701,32410.85087719298,96,274.98318713450294,62.6298428362573,337.61302997076024,3.6365859688391367,15.966829145882604,2.9619709881653784
1_9_3,Adv,FirstReading,21316.09649122807,4391.684210526316,25707.780701754386,71,300.22671114405733,61.85470719051149,362.0814183345688,3.3308162228116056,16.166918338486614,2.7618097736128084
1_9_3,Ele,FirstReading,13983.728070175439,3380.342105263158,17364.070175438595,58,241.09875983061102,58.28176043557169,299.38052026618266,4.147677908847689,17.158026671233838,3.3402306840501463
1_9_4,Adv,FirstReading,26511.333333333332,6076.421052631579,32587.754385964912,89,297.8801498127341,68.27439384979303,366.1545436625271,3.3570548444690322,14.646779614038735,2.7310872343609858
1_9_4,Ele,FirstReading,25791.087719298244,5523.938596491228,31315.026315789473,91,283.4185463659148,60.702621939464045,344.12116830537883,3.528350606628701,16.47375299533609,2.905953170287343
1_9_5,Adv,FirstReading,29221.587719298244,6496.640350877193,35718.228070175435,120,243.51323099415202,54.138669590643275,297.65190058479527,4.106553044027472,18.47108559484862,3.359629144095182
1_9_5,Ele,FirstReading,20666.298245614034,4251.666666666667,24917.964912280702,75,275.55064327485377,56.68888888888889,332.2395321637427,3.6290969533412736,17.640141121128966,3.009876619700857
1_9_6,Adv,FirstReading,27659.763157894737,6118.508771929824,33778.271929824565,121,228.59308394954328,50.56618819776715,279.15927214731045,4.374585541794988,19.776060558271567,3.5821844365330873
1_9_6,Ele,FirstReading,28217.22807017544,6231.464912280701,34448.69298245614,123,229.40835829410926,50.662316360005704,280.07067465411495,4.359039083998702,19.738536882009384,3.5705273364838788
2_10_1,Adv,FirstReading,30855.80769230769,6303.990384615385,37159.79807692308,133,231.99855407750144,47.398423944476576,279.39697802197804,4.3103716916526125,21.097747916078795,3.579136779071882
2_10_1,Ele,FirstReading,24812.32380952381,5321.266666666666,30133.590476190475,105,236.30784580498866,50.678730158730154,286.9865759637188,4.231768084523282,19.732143975745124,3.4844835394893914
2_10_2,Adv,FirstReading,31471.951923076922,6755.451923076923,38227.403846153844,129,243.96861955873584,52.36784436493738,296.3364639236732,4.098887807000311,19.095687671069093,3.3745425276369905
2_10_2,Ele,FirstReading,30611.285714285714,6801.761904761905,37413.04761904762,113,270.89633375474085,60.19258322798146,331.0889169827223,3.691448998735294,16.613342481289862,3.0203366790806365
2_10_3,Adv,FirstReading,31679.085714285713,6839.457142857143,38518.54285714286,117,270.76141636141637,58.45689865689865,329.218315018315,3.693288406591821,17.10662082621428,3.0374980807017624
2_10_3,Ele,FirstReading,23905.451923076922,5418.125,29323.576923076922,109,219.3160726887791,49.70756880733945,269.02364149611856,4.559629341070009,20.117660629830432,3.7171454316754833
2_10_4,Adv,FirstReading,43027.23809523809,9879.314285714287,52906.55238095238,152,283.07393483709274,64.99548872180452,348.06942355889726,3.532645987259455,15.38568321688029,2.872990077023496
2_10_4,Ele,FirstReading,21855.165048543688,4793.728155339806,26648.893203883494,87,251.2087936614217,55.100323624595475,306.30911728601717,3.9807523670839187,18.148713731939388,3.264675922350188
2_1_1,Adv,FirstReading,33880.73333333333,7135.409523809524,41016.142857142855,118,287.1248587570621,60.46957223567394,347.5944309927361,3.482805370210405,16.537242831859352,2.876916057440799
2_1_1,Ele,FirstReading,26920.759615384617,6271.548076923077,33192.307692307695,106,253.96943033381714,59.16554789550073,313.1349782293179,3.937481761823071,16.901728042242055,3.1935110081112397
2_1_2,Adv,FirstReading,31726.790476190476,6646.104761904762,38372.89523809524,129,245.94411221853082,51.520191952750096,297.4643041712809,4.065964381011331,19.40986557109714,3.361747900427732
2_1_2,Ele,FirstReading,21629.21153846154,4892.875,26522.08653846154,95,227.6759109311741,51.50394736842105,279.17985829959514,4.392208187111625,19.415987532892217,3.581920293572447
2_1_3,Adv,FirstReading,23282.509615384617,5404.028846153846,28686.53846153846,106,219.64631712626996,50.98140420899855,270.6277213352685,4.552773809656555,19.614995222581445,3.6951129583696454
2_1_3,Ele,FirstReading,17233.295238095237,3589.9714285714285,20823.266666666666,72,239.35132275132275,49.86071428571429,289.212037037037,4.17795894547432,20.05586992335793,3.457670746504711
2_1_4,Adv,FirstReading,31427.509615384617,7100.326923076923,38527.83653846154,165,190.46975524475525,43.03228438228438,233.50203962703964,5.250177377059111,23.238366597421027,4.282617837502605
2_1_4,Ele,FirstReading,20665.657142857144,4071.866666666667,24737.52380952381,95,217.53323308270677,42.861754385964915,260.3949874686717,4.5969987474042515,23.330822882216182,3.840319699396329
2_1_5,Adv,FirstReading,36980.75961538462,8194.826923076924,45175.58653846154,141,262.2748908892526,58.119339879978185,320.3942307692308,3.812793503066433,17.205976565891707,3.121154827286096
2_1_5,Ele,FirstReading,34980.066666666666,7034.761904761905,42014.828571428574,122,286.7218579234973,57.66198282591725,344.38384074941456,3.4877006142545945,17.342449062478845,2.903736707924209
2_1_6,Adv,FirstReading,39591.53333333333,8162.390476190476,47753.92380952381,139,284.83117505995205,58.7222336416581,343.5534087016101,3.510851646732551,17.029324975993262,2.9107555759068013
2_1_6,Ele,FirstReading,24495.096153846152,5553.567307692308,30048.66346153846,102,240.1480015082956,54.446738310708895,294.59473981900453,4.164098779583041,18.36657311395482,3.3944937394822055
2_2_1,Adv,FirstReading,28306.846153846152,6082.25,34389.096153846156,111,255.016632016632,54.79504504504504,309.8116770616771,3.921312865330214,18.249825311356815,3.227767298780416
2_2_1,Ele,FirstReading,30587.114285714284,5933.161904761905,36520.276190476194,106,288.5576819407008,55.973225516621746,344.5309074573226,3.4655116206731313,17.86568472283308,2.902497216810283
2_2_2,Adv,FirstReading,37752.92307692308,8342.173076923076,46095.096153846156,153,246.75113122171948,54.52400703871292,301.2751382604324,4.052666324360009,18.34054491427939,3.319225096946321
2_2_2,Ele,FirstReading,36808.13333333333,8974.180952380952,45782.31428571429,141,261.0505910165484,63.6466734211415,324.69726443768997,3.8306751044153287,15.711740241051315,3.0797918847015784
2_2_3,Adv,FirstReading,29812.46153846154,6523.2307692307695,36335.692307692305,102,292.2790346907994,63.95324283559578,356.23227752639514,3.421388061781083,15.636423669253082,2.807157192334725
2_2_3,Ele,FirstReading,27403.504761904762,5558.542857142857,32962.04761904762,86,318.6454042081949,64.634219269103,383.2796234772979,3.1382847101934823,15.471680656287106,2.609061214701468
2_2_4,Adv,FirstReading,23639.009523809524,4504.780952380952,28143.790476190476,56,422.1251700680272,80.44251700680272,502.5676870748299,2.3689655839258434,12.431237077221661,1.9897817263589905
2_2_4,Ele,FirstReading,14463.48076923077,3293.7115384615386,17757.19230769231,50,289.2696153846154,65.87423076923078,355.1438461538462,3.456982506338909,15.18044291861531,2.8157604610916054
2_2_5,Adv,FirstReading,41446.942307692305,9302.26923076923,50749.21153846154,142,291.8798754062838,65.50893824485374,357.3888136511376,3.426066968844784,15.26509247123324,2.798073028038708
2_2_5,Ele,FirstReading,24949.201923076922,5730.076923076923,30679.278846153848,107,233.17011143062544,53.55212077641984,286.7222322070453,4.2887143376329675,18.673396786188935,3.4876960614546584
2_2_6,Adv,FirstReading,23766.85714285714,4818.504761904762,28585.361904761903,84,282.93877551020404,57.36315192743764,340.3019274376417,3.534333525678015,17.432793812741753,2.9385669588464025
2_2_6,Ele,FirstReading,15955.932692307691,3741.951923076923,19697.884615384617,69,231.24540133779263,54.2311872909699,285.47658862876256,4.32441032000998,18.439574163011386,3.5029142137480593
2_3_1,Adv,FirstReading,32908.153846153844,7135.8557692307695,40044.00961538462,135,243.76410256410256,52.858190883190886,296.6222934472935,4.102326755585476,18.918543811116397,3.3712907697468433
2_3_1,Ele,FirstReading,31025.514285714286,6593.009523809524,37618.52380952381,130,238.6578021978022,50.71545787545787,289.3732600732601,4.190099761210359,19.717854119659204,3.4557443204905387
2_3_2,Adv,FirstReading,35048.817307692305,8217.153846153846,43265.971153846156,147,238.42732862375718,55.89900575614861,294.3263343799058,4.194150082426243,17.889405839566386,3.397589285059474
2_3_2,Ele,FirstReading,28670.180952380953,6050.161904761905,34720.34285714286,104,275.67481684981686,58.1746336996337,333.8494505494506,3.627462281202072,17.18962263111416,2.99536212611462
2_3_3,Adv,FirstReading,44059.46666666667,9506.095238095239,53565.561904761904,153,287.97037037037035,62.13134142545908,350.10171179582943,3.4725794834859554,16.0949365820426,2.8563127979881884
2_3_3,Ele,FirstReading,23203.31730769231,5000.3557692307695,28203.673076923078,94,246.84380114566287,53.195274140752865,300.0390752864157,4.051144875256149,18.798662402867485,3.3328992200279424
2_3_4,Adv,FirstReading,34135.58653846154,7346.701923076923,41482.28846153846,139,245.57975926950746,52.85397066961815,298.4337299391256,4.071996824879067,18.92005439384758,3.350827670196595
2_3_4,Ele,FirstReading,24699.428571428572,5355.057142857143,30054.485714285714,93,265.5852534562212,57.58125960061444,323.16651305683564,3.7652692948362017,17.36676145912809,3.094380016484347
2_4_1,Adv,FirstReading,21885.190476190477,4436.009523809524,26321.2,82,266.8925667828107,54.09767711962834,320.99024390243903,3.7468259684196097,18.485082044995394,3.115359482090482
2_4_1,Ele,FirstReading,13970.692307692309,2944.403846153846,16915.096153846152,65,214.9337278106509,45.29852071005917,260.23224852071,4.652596919925778,22.075776081092556,3.8427212833324806
2_4_2,Adv,FirstReading,28251.77142857143,5679.304761904762,33931.07619047619,84,336.33061224489796,67.6107709750567,403.9413832199546,2.973264887562044,14.790542772673383,2.475606713104408
2_4_2,Ele,FirstReading,17984.06796116505,3873.097087378641,21857.165048543688,70,256.9152565880721,55.32995839112344,312.2452149791955,3.892334045398327,18.073391505756664,3.202611127496793
