pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
SkipRateFirstPass,flesch_reading_ease,Adv,0.1957318698769359,0.2040270821547938,4.407038876706002e-09,9.235791091535443e-10,884,RepeatedReading,all,,3,10,162,884,***,***
SkipRateFirstPass,flesch_reading_ease,Adv,0.2894036107642805,0.31190819489044214,0.005396250661129902,0.0026146463079364003,91,RepeatedReading,1,,3,1,18,91,**,**
SkipRateFirstPass,flesch_reading_ease,Adv,0.10768688172444854,0.21379008128227897,0.2813388614815719,0.030960944926374415,102,RepeatedReading,2,,3,1,17,102,ns,*
SkipRateFirstPass,flesch_reading_ease,Adv,0.31974886830929367,0.21420118847722489,0.0022545467880788106,0.04383518771030037,89,RepeatedReading,3,,3,1,14,89,**,*
SkipRateFirstPass,flesch_reading_ease,Adv,0.0629632964112285,0.062432231641915054,0.5789982778760742,0.5822100195113136,80,RepeatedReading,4,,3,1,17,80,ns,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.3424615456402962,0.4252563853576165,0.0037084843918869115,0.0002428100386436005,70,RepeatedReading,5,,3,1,14,70,**,***
SkipRateFirstPass,flesch_reading_ease,Adv,0.3702665714900764,0.3775571925065637,0.0009178144762228268,0.0007115897158316911,77,RepeatedReading,6,,3,1,15,77,***,***
SkipRateFirstPass,flesch_reading_ease,Adv,-0.05713815516300321,-0.07330555007338688,0.5477567291026707,0.44033748599882716,113,RepeatedReading,7,,3,1,17,113,ns,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.37185145972566713,0.3628275965175725,0.00019121061654061758,0.000280119867385198,96,RepeatedReading,8,,3,1,17,96,***,***
SkipRateFirstPass,flesch_reading_ease,Adv,0.1366970393945876,0.16510048790798446,0.20409614604630294,0.12424315590621662,88,RepeatedReading,9,,3,1,16,88,ns,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.23823220003810544,0.26712112225021795,0.03569510335552779,0.018069331159865486,78,RepeatedReading,10,,3,1,17,78,*,*
SkipRateFirstPass,flesch_reading_ease,Ele,0.22716083723440875,0.21914874437886447,1.0517920196825682e-10,4.794755849780896e-10,790,RepeatedReading,all,,3,10,162,790,***,***
SkipRateFirstPass,flesch_reading_ease,Ele,0.12189660815643656,0.11881648408483161,0.2941892141625784,0.30664935208310956,76,RepeatedReading,1,,3,1,18,76,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.40715317563071846,0.3800950925070237,4.649188627121004e-05,0.0001576475969580561,94,RepeatedReading,2,,3,1,17,94,***,***
SkipRateFirstPass,flesch_reading_ease,Ele,0.40888660075025257,0.2962236873423436,0.00020180042713112206,0.008455399480403355,78,RepeatedReading,3,,3,1,14,78,***,**
SkipRateFirstPass,flesch_reading_ease,Ele,0.1664149361033033,0.16075579016701372,0.15078400062439876,0.16536525011235634,76,RepeatedReading,4,,3,1,17,76,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.25251671095222183,0.2410009577753319,0.05808448215196251,0.07092963529522166,57,RepeatedReading,5,,3,1,14,57,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.2036301006183803,0.2336504220988368,0.09087868222220921,0.05157090819857634,70,RepeatedReading,6,,3,1,15,70,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,-0.07307316427376626,-0.11248413340320919,0.4699802079670654,0.26517633706225024,100,RepeatedReading,7,,3,1,17,100,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.34160455388037764,0.36683012843813473,0.0010518373704463764,0.00040646146456990414,89,RepeatedReading,8,,3,1,17,89,**,***
SkipRateFirstPass,flesch_reading_ease,Ele,0.34192430416977027,0.4141802580098543,0.0023376733874811966,0.00018066720768125744,77,RepeatedReading,9,,3,1,16,77,**,***
SkipRateFirstPass,flesch_reading_ease,Ele,0.2849496119006712,0.25666720705185714,0.014546466626694904,0.028381078813567887,73,RepeatedReading,10,,3,1,17,73,*,*
SkipRateFirstPass,flesch_reading_ease,diff,0.17786365353363676,0.15700547605909732,4.86764217697904e-07,9.27242022850978e-06,790,RepeatedReading,all,,3,10,162,790,***,***
SkipRateFirstPass,flesch_reading_ease,diff,0.2322587559264671,0.20423764506582945,0.043494817440641854,0.07677729422385263,76,RepeatedReading,1,,3,1,18,76,*,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.15292961876020225,0.08836957024665355,0.1411451176695698,0.3970119279073243,94,RepeatedReading,2,,3,1,17,94,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.2854382506487099,0.2324291735445568,0.011303957299430456,0.040584233327943864,78,RepeatedReading,3,,3,1,14,78,*,*
SkipRateFirstPass,flesch_reading_ease,diff,-0.0003343066773302116,-0.03554677483921061,0.9977131734611839,0.7604803363425228,76,RepeatedReading,4,,3,1,17,76,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.2913818941209834,0.2706286918080759,0.027870186546624168,0.04174004617159365,57,RepeatedReading,5,,3,1,14,57,*,*
SkipRateFirstPass,flesch_reading_ease,diff,0.22252696583544354,0.10815839633374123,0.06408889425432733,0.37279894987593154,70,RepeatedReading,6,,3,1,15,70,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.0683403853028578,0.08519587977254575,0.49929320684448786,0.39935077040937006,100,RepeatedReading,7,,3,1,17,100,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.27042612629935,0.24112978224284543,0.010374944898640883,0.022824718581492192,89,RepeatedReading,8,,3,1,17,89,*,*
SkipRateFirstPass,flesch_reading_ease,diff,0.07081545306381269,0.1367605986801482,0.540532282914505,0.23561331471955427,77,RepeatedReading,9,,3,1,16,77,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.19389794777094285,0.12745648637653215,0.10023584052156641,0.28256152296112486,73,RepeatedReading,10,,3,1,17,73,ns,ns
SkipRateFirstPass,dale_chall_score,Adv,-0.3161911399643758,-0.2907587773903755,5.632395240150215e-22,1.1046060780720537e-18,884,RepeatedReading,all,,3,10,162,884,***,***
SkipRateFirstPass,dale_chall_score,Adv,-0.25296664043896294,-0.2897778628325911,0.015551375403928055,0.005334040167255047,91,RepeatedReading,1,,3,1,18,91,*,**
SkipRateFirstPass,dale_chall_score,Adv,-0.4280937206890101,-0.40458591780881725,7.179866446052138e-06,2.469693039978128e-05,102,RepeatedReading,2,,3,1,17,102,***,***
SkipRateFirstPass,dale_chall_score,Adv,-0.3360049045534549,-0.25331488775078115,0.0012855277102563677,0.01661171830611614,89,RepeatedReading,3,,3,1,14,89,**,*
