pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,n_bootstraps,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
mean_nonzero_TF,ARI,Adv,0.2005184552541438,0.2409103158182703,1.803367192009455e-09,3.8757530075818203e-13,200,0.20228497917142135,0.2423909686742101,1.963782724905991e-05,1.333322479469885e-07,0.0339028287412712,0.03335587929053442,0.06685490500491623,0.06577634445616222,***,***,***,***
mean_nonzero_TF,CAREC,Adv,0.1402125513004185,0.1137068038624227,2.869246771261936e-05,0.0007067348455207,200,0.1369510694372825,0.11070948964280447,0.0037005207438079286,0.025295546497032653,0.032586611638726476,0.03434870374437659,0.06425938207590018,0.06773415113520712,***,***,**,*
mean_nonzero_TF,CAREC_M,Adv,0.1337853058480512,0.1076262832973234,6.606087134015334e-05,0.0013518238382941,200,0.1301633696613843,0.10457777797365381,0.005367196887584718,0.029736904312995898,0.03248054397381559,0.033566679205736805,0.0640502212499459,0.06619203272847278,***,**,**,*
mean_nonzero_TF,CARES,Adv,0.2706255648866145,0.3003004055174835,2.6524573348548715e-16,7.014555739633629e-20,200,0.271177016300491,0.3002302739319842,5.234696015232258e-07,3.6901018127351956e-12,0.040849615702540386,0.03356553740304997,0.08055366701469736,0.06618978114319223,***,***,***,***
mean_nonzero_TF,CML2RI,Adv,0.2373126697077084,0.2492089547196028,8.793241987450266e-13,5.5639385147335886e-14,200,0.23891444404670387,0.25145402057001176,2.718384597467223e-07,4.1936153937473385e-09,0.037991256175658905,0.0320886681934912,0.07491710623984582,0.06327745924040239,***,***,***,***
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.1957775350301488,0.1729220388316712,4.3700889535717814e-09,2.302601929967611e-07,200,0.19635108992129788,0.17528192093019349,0.0006944704589701599,0.00010398877305446196,0.04189608285694796,0.02989231540798064,0.08261725476817341,0.05894634699153445,***,***,***,***
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.1462633490161358,0.1041949332766575,1.2650242035735572e-05,0.0019221694520424,200,0.14418410291723963,0.10468197427704753,0.010228820029037817,0.023594271118136754,0.04155041802578849,0.030981175891443724,0.08193561874225164,0.06109353254767403,***,**,*,*
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.1770504712194665,0.134578545051317,1.1672341072169786e-07,5.971878481717873e-05,200,0.17640023029974095,0.1356684335859248,0.0031410927883510865,0.004032123814243466,0.042800369691934494,0.030922008997311266,0.08440046911030369,0.06097685800358662,***,***,**,**
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.150730731119744,0.115354502743186,6.76521104763766e-06,0.0005895860422365,200,0.14965811875765261,0.11690253722983397,0.008877378518752761,0.012129764318597469,0.04229020928484102,0.03098693988642215,0.08339445495691877,0.06110489889529276,***,***,**,*
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.140247737850522,0.0828720737343679,2.8558866440491985e-05,0.0137121044176949,200,0.13831862764166503,0.08312975299807362,0.011737300765573808,0.06910514309123862,0.040723225890057224,0.03146872329081132,0.08030443179684474,0.06205495483248875,***,*,*,ns
mean_nonzero_TF,GPT-Neo 1.3B Mean,Adv,0.1593845041366152,0.1052377843384212,1.911016168026517e-06,0.0017289915194614,200,0.1581388761203879,0.1067087704040846,0.007475373372683339,0.024303823044099334,0.04275105970125944,0.031692441192003325,0.08430323195149514,0.062496116811810054,***,**,**,*
mean_nonzero_TF,GPT-Neo 125M Mean,Adv,0.2088219305046735,0.1785628392286334,3.6295809764479586e-10,9.06407741471969e-08,200,0.20859932212852905,0.180782363606225,0.0005487118715569847,0.00012873448144578963,0.043335185473462746,0.031456345424181104,0.08545510259065618,0.06203054621738344,***,***,***,***
mean_nonzero_TF,GPT-Neo 2.7B Mean,Adv,0.1465975455391353,0.0924179460920314,1.207915520339424e-05,0.0059634945450046,200,0.14476980544070733,0.09293424713154215,0.009711739072367472,0.04848557619238426,0.0425884977595072,0.031863483576585964,0.08398266686661092,0.0628334049614318,***,**,**,*
mean_nonzero_TF,Gemma 7B Mean,Adv,0.0831165249119631,0.0218671626899943,0.0134354364030628,0.5161346706902207,200,0.08150031189817762,0.02077831482495358,0.0970941350516073,0.44085000074080527,0.03863474656651615,0.03252274652880566,0.07618604132725837,0.06413344285444261,*,ns,ns,ns
mean_nonzero_TF,Gemma-2 9B Mean,Adv,0.1107367540934664,0.0664634722020887,0.0009740060484048,0.0482126061717862,200,0.10941360449114203,0.06615120736779051,0.023625657467171247,0.14714642613478607,0.03690375536800733,0.03137894342238122,0.0727726019053208,0.06187791283339615,***,*,*,ns
mean_nonzero_TF,Llama-2 13B Mean,Adv,0.0963765534684873,0.0304157655094651,0.0041293813549494,0.3663905051066936,200,0.09498344517811702,0.02905431103082944,0.05259363028941974,0.3885984625871369,0.03802695599301484,0.032329565397117406,0.07498750472830935,0.06375249805758446,**,ns,ns,ns
