text_id,align_idx,diff_CAREC,diff_CAREC_M,diff_CARES,diff_CML2RI,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_ARI,diff_linsear_formula,diff_difficult_words_count,diff_syllable_count,diff_lexicon_count,diff_sentence_count,diff_char_count,diff_letter_count,diff_polysyllabcount,diff_monosyllabcount,diff_fernansex_huerta,diff_szigriszt_pazos,diff_gutierrez_polini,diff_crawford,diff_cpidr_density,diff_depid_density,diff_max_embedding_depth,diff_avg_embedding_depth,diff_mean_entropy,diff_mean_entropy_sents,diff_word_length,diff_wordFreq_frequency,diff_gpt2_surprisal,diff_Wordfreq_Frequency,diff_Length,diff_TF,diff_CML2RI_(-),diff_flesch_reading_ease_(-),diff_lexicon_count_(-),diff_monosyllabcount_(-),diff_fernansex_huerta_(-),diff_szigriszt_pazos_(-),diff_gutierrez_polini_(-),diff_wordFreq_frequency_(-)
1_10_4,10,-0.1035,-0.09198,0.0376008679201547,-10.217887128627446,-15.230000000000004,5.800000000000001,4.789999999999999,1.1799999999999997,0.0,1.9100000000000001,7.300000000000001,8.5,0.0,-2.0,-1.0,-1.0,-6.0,-3.0,-1.0,-1.0,-15.299999999999997,-13.550000000000011,-5.710000000000001,0.5,-0.050403225806451624,-0.020161290322580627,-2.0,-1.0,-0.329791891092464,-0.5027700389200973,0.2848297213622293,0.005800169999999993,0.9724410959113872,0.7681610693550915,0.05001850045410272,21.39999775752071,10.217887128627446,15.230000000000004,1.0,1.0,15.299999999999997,13.550000000000011,5.710000000000001,-0.005800169999999993
1_10_4,11,-0.07848,-0.09915,0.004153637263380999,-0.47903620571426586,-6.090000000000003,2.3999999999999995,2.3999999999999995,0.37,0.0,-0.3600000000000003,2.6000000000000005,4.0,0.0,7.0,6.0,0.0,18.0,17.0,0.0,5.0,-6.1200000000000045,-7.72999999999999,-1.6999999999999957,0.4,0.04166666666666663,-0.0444444444444444,0.0,0.0,-0.39889358602786107,-0.39889358602786107,-0.0026881720430105283,0.05355199999999999,0.14079864074786475,-0.43532310445723077,-0.04166666666666652,-24.84259259259261,0.47903620571426586,6.090000000000003,-6.0,-5.0,6.1200000000000045,7.72999999999999,1.6999999999999957,-0.05355199999999999
1_10_4,12,-0.028930000000000004,-0.04893,0.1488452301723557,-2.773762000555557,-35.349999999999994,11.5,11.64,1.5300000000000011,0.0,1.7600000000000007,13.4,17.25,2.0,21.0,13.0,-1.0,65.0,64.0,2.0,9.0,-33.02999999999999,-29.959999999999994,-9.850000000000001,1.1999999999999997,0.007407407407407418,-0.042592592592592515,1.0,1.0,-0.42904757858964615,-0.768201514043378,0.11971326164874618,0.04138086000000002,-0.027975428755342424,-0.03860267251988958,0.05909245358786652,-11.160982917863635,2.773762000555557,35.349999999999994,-13.0,-9.0,33.02999999999999,29.959999999999994,9.850000000000001,-0.04138086000000002
1_10_4,13,-0.02771,-0.011139999999999997,-0.047701211912371,-0.5209058116600858,0.5100000000000051,-0.20000000000000018,-0.14000000000000057,-0.1800000000000015,0.0,1.38,-0.1999999999999993,-0.75,1.0,-2.0,-1.0,0.0,-4.0,-4.0,-1.0,-1.0,0.5100000000000051,1.6700000000000017,0.030000000000001137,-0.10000000000000009,-0.06477732793522273,0.012145748987854199,0.0,0.0,0.010831507762784298,0.0036923576426506344,0.0,0.0054106620000000105,0.3362036004152369,0.10439646115964152,0.01501501501501501,-8.666291291291287,0.5209058116600858,-0.5100000000000051,1.0,1.0,-0.5100000000000051,-1.6700000000000017,-0.030000000000001137,-0.0054106620000000105
1_10_5,14,0.038079999999999975,0.03808,0.0482342296361859,-5.327363562500011,-17.940000000000005,2.8000000000000007,0.10999999999999943,0.6400000000000006,0.0,0.6300000000000008,1.299999999999999,1.5,2.0,4.0,1.0,0.0,8.0,7.0,0.0,0.0,-13.019999999999996,-9.709999999999994,-1.4200000000000017,0.7000000000000002,0.033088235294117585,0.02941176470588236,0.0,0.0,0.724089866364162,0.724089866364162,-0.06666666666666732,0.006026599999999993,0.30831372518749767,0.5154507841996683,0.11029411764705888,-28.99607843137258,5.327363562500011,17.940000000000005,-1.0,-0.0,13.019999999999996,9.709999999999994,1.4200000000000017,-0.006026599999999993
1_10_5,15,0.20033999999999996,0.18814999999999998,0.0707454898356544,-6.5773123006992975,-5.420000000000002,0.0,3.3000000000000007,3.709999999999999,0.0,2.08,1.5999999999999996,0.5,1.0,-2.0,-3.0,0.0,-1.0,-1.0,2.0,-1.0,-2.940000000000012,-4.75,-5.189999999999998,0.5,0.07894736842105265,0.019138755980861233,0.0,0.0,0.5421180528858445,0.5421180528858445,0.5891304347826081,-0.09494759000000001,0.7108877874024064,0.9038901996907569,0.643540669856459,46.699681020733664,6.5773123006992975,5.420000000000002,3.0,1.0,2.940000000000012,4.75,5.189999999999998,0.09494759000000001
1_10_5,16,0.09007000000000001,0.0834,0.0896358686435574,-4.066633406666668,-27.750000000000007,8.600000000000001,6.85,3.2200000000000006,0.0,1.9399999999999995,10.600000000000001,14.0,2.0,15.0,7.0,-1.0,43.0,43.0,2.0,1.0,-25.379999999999995,-28.63000000000001,-9.519999999999996,1.7999999999999998,-0.06720430107526887,-0.09005376344086025,1.0,1.5,0.2928752053208088,0.04823868076683091,0.3927927927927932,0.1952074,0.2935634762737509,0.0292568193568723,0.295698924731183,41.461962365591376,4.066633406666668,27.750000000000007,-7.0,-1.0,25.379999999999995,28.63000000000001,9.519999999999996,-0.1952074
1_10_5,17,0.011080000000000007,-0.009770000000000001,0.1613553479650032,-1.9701968953333235,-26.39,10.1,10.4,-0.21999999999999975,0.0,0.6900000000000013,12.000000000000002,14.0,1.0,32.0,26.0,0.0,107.0,105.0,1.0,22.0,-26.519999999999996,-22.409999999999997,-7.799999999999997,0.10000000000000009,0.05769230769230771,0.010159651669085668,2.0,2.0,-0.4679934944323527,-0.4679934944323527,0.19774011299435035,0.152216350678,-0.2751342943520285,-0.15791096081354894,-0.11538461538461497,27.662820512820502,1.9701968953333235,26.39,-26.0,-22.0,26.519999999999996,22.409999999999997,7.799999999999997,-0.152216350678
1_10_6,18,-0.04335,-0.05135000000000001,0.009445649365826786,-1.8299782120300774,-16.580000000000005,4.200000000000001,5.49,0.120000000000001,0.0,0.5,3.8000000000000007,6.0,2.0,13.0,8.0,0.0,39.0,38.0,2.0,6.0,-14.159999999999997,-13.789999999999992,-2.529999999999994,0.8000000000000003,-0.02857142857142858,0.021428571428571352,2.0,2.0,-0.00602400043540019,-0.00602400043540019,-0.004076086956521507,0.1091093,-0.5404396310078612,-0.5767962080560523,-0.02857142857142847,-6.853333333333325,1.8299782120300774,16.580000000000005,-8.0,-6.0,14.159999999999997,13.789999999999992,2.529999999999994,-0.1091093
1_10_6,19,0.0122,0.03096,-0.060215649683183305,-1.6989699166666696,-14.719999999999999,5.699999999999999,5.88,0.07999999999999918,0.0,0.9700000000000006,6.499999999999999,8.75,-1.0,-4.0,-2.0,-1.0,-14.0,-13.0,0.0,0.0,-14.790000000000006,-11.450000000000003,-3.6799999999999997,0.40000000000000013,0.03323558162267837,0.0635386119257087,2.0,2.5,-0.0391739762271035,-0.8120497117839509,-0.05446428571428541,-0.005906674100000092,0.29554632190460506,-0.39911767531243214,-0.14397077530252123,19.99192841688685,1.6989699166666696,14.719999999999999,2.0,-0.0,14.790000000000006,11.450000000000003,3.6799999999999997,0.005906674100000092
1_10_6,20,-0.07057000000000001,-0.03456999999999999,-0.0199874409884516,-1.6880728566666647,-2.030000000000001,0.7999999999999998,-1.799999999999999,0.41000000000000014,0.0,-0.6799999999999997,0.5,-0.5,0.0,2.0,2.0,0.0,7.0,9.0,-1.0,1.0,-2.0400000000000063,-0.06999999999999318,-0.9699999999999989,0.0,0.049535603715170295,0.049535603715170295,0.0,0.0,-0.3300672770752646,-0.3300672770752646,0.3333333333333335,-0.012473600000000001,-0.3489558136789923,-1.6829936215046875,0.2687237574455623,12.286085343228223,1.6880728566666647,2.030000000000001,-2.0,-1.0,2.0400000000000063,0.06999999999999318,0.9699999999999989,0.012473600000000001
1_10_6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16097658568485773,-0.16097658568485773,-0.259615384615385,0.0,0.24966528541163324,0.0,0.0,2.1175438596491176,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1_10_7,24,0.04415,0.01815,0.22005375672561528,-0.9444948315476083,-40.27000000000001,11.4,14.91,2.3499999999999996,0.0,0.8000000000000007,11.5,17.5,5.0,36.0,23.0,0.0,104.0,103.0,5.0,16.0,-35.459999999999994,-35.89999999999999,-9.509999999999998,2.1,0.042857142857142816,-0.07142857142857151,2.0,2.0,-0.3250423355250094,-0.3250423355250094,0.451282051282051,0.1673845000000001,-2.08792478786338,-2.33327197582744,0.15000000000000036,-39.39650793650796,0.9444948315476083,40.27000000000001,-23.0,-16.0,35.459999999999994,35.89999999999999,9.509999999999998,-0.1673845000000001
1_10_7,25,0.14479999999999998,0.13314999999999996,0.0291299185522049,-3.395826525817,-4.400000000000006,5.799999999999999,6.8100000000000005,-2.0100000000000007,0.0,0.3100000000000005,8.100000000000001,12.0,-1.0,1.0,5.0,-1.0,5.0,5.0,-1.0,6.0,-9.420000000000002,-10.319999999999993,-2.479999999999997,-0.10000000000000009,0.04054054054054057,-0.023648648648648685,0.0,0.5,0.012266543140393438,-0.17300738339659016,-0.42500000000000027,0.026590239999999987,0.8328042853131219,0.10543227153240053,-0.5025337837837842,-1.3039977477477294,3.395826525817,4.400000000000006,-5.0,-6.0,9.420000000000002,10.319999999999993,2.479999999999997,-0.026590239999999987
1_10_7,26,0.0038499999999999923,0.0018500000000000183,0.0208472936751488,0.0,0.0,0.0,0.0,0.8700000000000001,0.0,0.0,0.6999999999999993,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,-1.4600000000000009,0.0,0.0,0.0,0.0,0.0,0.010806037371191124,0.010806037371191124,0.13043478260869534,-0.003953999999999985,0.03374016759917087,0.18781198031653723,0.14999999999999947,-6.585000000000008,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.4600000000000009,0.003953999999999985
1_10_7,27,0.008840000000000015,-0.0007299999999999529,0.016934571346411798,1.1554666536231863,-3.049999999999997,1.1000000000000014,1.129999999999999,-0.05999999999999961,0.0,-0.040000000000000924,1.1999999999999993,1.5,0.0,3.0,3.0,0.0,10.0,10.0,0.0,3.0,-3.0600000000000023,-2.019999999999996,-0.480000000000004,-0.10000000000000009,-0.0038802660753881058,-0.005543237250554278,0.0,0.0,0.002109645622041967,0.002109645622041967,-0.010139860139859902,0.06551200000000007,-0.08402771347509974,-0.09503720639941271,-0.058720930232557755,-3.024341085271317,-1.1554666536231863,3.049999999999997,-3.0,-3.0,3.0600000000000023,2.019999999999996,0.480000000000004,-0.06551200000000007
1_1_1,28,0.06229999999999998,0.05829999999999999,-0.0011430490299975948,-0.7971875797794192,-4.060000000000002,1.5999999999999996,2.790000000000001,-1.0999999999999996,0.0,-1.0199999999999996,1.0,2.0,1.0,4.0,4.0,0.0,11.0,11.0,0.0,3.0,-4.079999999999998,-1.4000000000000057,0.45000000000000284,-0.10000000000000009,-0.051724137931034475,-0.0933908045977011,1.0,1.0,0.5855005970450415,0.5855005970450415,-0.14615384615384608,0.05748120010000002,0.494403679319519,-0.09863027102465338,-0.19047619047619024,23.811706349206332,0.7971875797794192,4.060000000000002,-4.0,-3.0,4.079999999999998,1.4000000000000057,-0.45000000000000284,-0.05748120010000002
1_1_1,29,0.08827,0.08707000000000001,0.063026610735244,0.9561997363636365,-4.060000000000002,1.5999999999999996,1.299999999999999,0.3000000000000007,0.0,-0.129999999999999,1.8999999999999986,2.0,2.0,6.0,4.0,0.0,18.0,18.0,0.0,2.0,-4.079999999999998,-6.140000000000001,-1.4399999999999977,0.30000000000000027,0.01142857142857151,-0.02857142857142847,0.0,0.0,0.9864128811828907,0.9864128811828907,0.0654761904761898,0.027373200000000014,0.3443136567515981,0.008258475608064586,0.0038095238095241513,-2.9539682539682417,-0.9561997363636365,4.060000000000002,-4.0,-2.0,4.079999999999998,6.140000000000001,1.4399999999999977,-0.027373200000000014
1_1_1,30,-0.15722999999999998,-0.12723,-0.012205132932286297,-11.559491987500003,-45.01,9.0,11.14,8.830000000000002,0.0,4.1800000000000015,12.100000000000001,11.5,5.0,6.0,-3.0,-1.0,21.0,20.0,4.0,-7.0,-35.22,-36.64,-17.1,2.6999999999999997,0.05142857142857149,0.05142857142857149,1.0,2.0,1.1060064471742326,-0.05429588498079685,0.9833333333333334,-0.066693326,0.6944332537886555,1.4601951351153044,1.3657142857142857,72.81257142857143,11.559491987500003,45.01,3.0,7.0,35.22,36.64,17.1,0.066693326
1_1_1,31,-0.029120000000000035,-0.035119999999999985,0.031621952909624,-3.0744069666666647,-11.5,2.4000000000000004,0.8599999999999994,1.9700000000000006,0.0,0.21000000000000085,3.200000000000001,2.5,2.0,8.0,3.0,0.0,26.0,25.0,1.0,-1.0,-9.060000000000002,-10.030000000000001,-4.399999999999999,0.5999999999999996,0.07373271889400912,0.08479262672811061,1.0,1.0,-0.01523732239839859,-0.01523732239839859,0.36883942766295785,0.00020492999999999206,0.3630054276401222,0.628441494718988,0.3453510436432641,44.224035420619856,3.0744069666666647,11.5,-3.0,1.0,9.060000000000002,10.030000000000001,4.399999999999999,-0.00020492999999999206
1_1_2,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5391357219354669,0.0,0.0,12.300000000000011,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1_1_2,34,0.26378999999999997,0.25421,0.0978172283685598,-4.25616688290043,-29.260000000000005,9.200000000000001,9.95,3.9000000000000004,0.0,2.3599999999999994,13.0,14.25,3.0,9.0,3.0,-1.0,36.0,33.0,2.0,0.0,-26.909999999999997,-28.799999999999997,-12.21,1.2000000000000002,0.07264957264957261,0.019594594594594616,2.0,2.5,0.08445501960892887,-0.44272201189676785,0.3445652173913043,0.09020109999999992,-0.14754385465293884,0.09094010799904062,0.518796992481203,-11.816441102756897,4.25616688290043,29.260000000000005,-3.0,-0.0,26.909999999999997,28.799999999999997,12.21,-0.09020109999999992
1_1_2,35,0.019909999999999997,0.021909999999999985,0.01578049834694001,-0.6749611318181863,9.480000000000004,-1.5999999999999996,-0.40000000000000036,-2.2600000000000007,0.0,-0.9500000000000002,-2.5,-0.5,-1.0,-2.0,-1.0,0.0,-11.0,-10.0,0.0,0.0,7.019999999999996,4.269999999999996,4.130000000000003,-0.2999999999999998,-0.02857142857142858,-0.029166666666666674,0.0,0.0,-0.13954573282449712,-0.13954573282449712,-0.20454545454545459,0.022394999999999998,0.1212211900523732,-0.33294751407057177,-0.39047619047619,-27.833650793650776,0.6749611318181863,-9.480000000000004,1.0,-0.0,-7.019999999999996,-4.269999999999996,-4.130000000000003,-0.022394999999999998
1_1_2,36,0.13604,0.13526,0.001507740507537797,-0.2855374652777911,1.019999999999996,-0.39999999999999947,-0.16000000000000014,-0.3500000000000001,0.0,0.15000000000000036,-0.3999999999999999,-0.5,0.0,-3.0,-2.0,0.0,-8.0,-8.0,0.0,-1.0,1.019999999999996,1.9699999999999989,0.4099999999999966,-0.30000000000000004,0.003095975232198178,0.003095975232198178,-1.0,-0.5,0.0432264501435915,0.17936007188694525,-0.0538302277432714,-0.036671999999999996,0.5320462291085684,-0.04477508707686617,-0.006191950464395912,-7.152218782249747,0.2855374652777911,-1.019999999999996,2.0,1.0,-1.019999999999996,-1.9699999999999989,-0.4099999999999966,0.036671999999999996
1_1_2,37,0.13496,0.12495999999999999,0.3052112359702266,-19.10269400833333,-29.099999999999994,7.0,9.51,10.709999999999999,0.0,8.87,10.4,9.5,5.0,20.0,12.0,0.0,61.0,60.0,2.0,6.0,-24.239999999999995,-23.730000000000004,-15.159999999999997,3.9000000000000004,-0.1294117647058824,-0.04705882352941182,2.0,2.0,-0.4301501076392418,-0.4301501076392418,1.1928571428571426,0.10386956400000001,1.5573059619507852,3.0508818449249553,0.8777777777777778,17.431851851851846,19.10269400833333,29.099999999999994,-12.0,-6.0,24.239999999999995,23.730000000000004,15.159999999999997,-0.10386956400000001
1_1_3,38,0.03605,0.042320000000000024,0.0757121469370575,-4.928601923395441,-38.239999999999995,10.499999999999998,11.3,4.83,0.0,2.5200000000000005,13.8,14.0,4.0,9.0,1.0,-1.0,33.0,32.0,3.0,-3.0,-33.42,-32.89,-13.969999999999999,1.4999999999999998,0.04999999999999999,0.1023809523809524,0.0,0.5,-0.3525579878305143,-0.6427584350079822,0.6367149758454103,0.018747650000000005,0.3597145326879634,0.41828933173859717,0.6834825061025223,46.08038581502575,4.928601923395441,38.239999999999995,-1.0,3.0,33.42,32.89,13.969999999999999,-0.018747650000000005
1_1_3,39,-0.19883,-0.23283,0.0807810849939183,2.0480861357142777,-17.249999999999993,6.6,7.450000000000001,3.1099999999999994,0.0,0.4800000000000004,10.3,11.5,4.0,25.0,17.0,0.0,86.0,82.0,2.0,12.0,-17.340000000000003,-17.61,-8.660000000000004,1.1,0.1720779220779221,0.12012987012987009,0.0,0.0,-0.7730975313486255,-0.7730975313486255,0.007575757575757791,0.076472481,0.21822595894570807,0.5429955266561315,0.27998699750785594,24.17176292122656,-2.0480861357142777,17.249999999999993,-17.0,-12.0,17.340000000000003,17.61,8.660000000000004,-0.076472481
1_1_3,40,-0.10444999999999999,-0.11045000000000002,0.1065853716765633,-1.5048540363636391,-13.540000000000006,3.1,2.0,1.0,0.0,0.40999999999999925,2.5999999999999996,2.5,1.0,7.0,5.0,0.0,20.0,20.0,0.0,3.0,-11.099999999999994,-12.329999999999998,-2.470000000000006,1.2,-0.004901960784313764,-0.08823529411764708,0.0,0.0,-0.10255849136072115,-0.10255849136072115,0.16917293233082686,0.05049899999999999,0.36740022276838635,-0.12142210170497592,0.07352941176470607,4.867483660130716,1.5048540363636391,13.540000000000006,-5.0,-3.0,11.099999999999994,12.329999999999998,2.470000000000006,-0.05049899999999999
1_1_4,41,-0.024070000000000008,-0.026680000000000037,0.08592123165250491,-1.9948478230158742,-27.410000000000004,4.299999999999999,4.840000000000002,4.879999999999999,0.0,0.9100000000000001,4.6,4.0,2.0,10.0,2.0,0.0,32.0,32.0,3.0,-1.0,-20.039999999999992,-17.75999999999999,-8.330000000000005,1.3000000000000003,0.016129032258064502,0.055299539170507006,1.0,1.0,-0.20774278402032387,-0.20774278402032387,0.8967741935483868,-0.003454730000000017,0.416174680377579,0.668403473799442,0.7867177522349937,19.377862920391664,1.9948478230158742,27.410000000000004,-2.0,1.0,20.039999999999992,17.75999999999999,8.330000000000005,0.003454730000000017
1_1_4,42,-0.07761,-0.06402,-0.053793638563097004,1.815754299999995,-2.030000000000001,0.7999999999999989,-1.17,-0.4599999999999991,0.0,-1.0999999999999996,0.40000000000000036,1.0,-1.0,1.0,2.0,0.0,7.0,6.0,0.0,2.0,-2.0400000000000063,2.25,0.5799999999999983,-0.20000000000000018,-0.036363636363636376,-0.03177257525083621,1.0,1.0,0.1980164244740079,0.1980164244740079,-0.0439560439560438,0.054577500000000015,0.16781581708655136,-0.5081777862429266,-0.1325757575757578,45.48737373737373,-1.815754299999995,2.030000000000001,-2.0,-2.0,2.0400000000000063,-2.25,-0.5799999999999983,-0.054577500000000015
1_1_4,43,0.35764,0.35364,0.1319421952384175,-3.3273948530769175,-52.79,7.900000000000002,8.72,5.859999999999999,0.0,0.15000000000000036,5.5,6.0,2.0,14.0,2.0,0.0,28.0,28.0,5.0,-1.0,-38.04,-37.87,-10.010000000000002,2.9,0.061919504643962786,-0.037151702786377694,3.0,3.0,-0.3998189829030965,-0.3998189829030965,0.9333333333333327,0.0040056800000000115,-0.21055342672802135,0.6936183432999616,0.9597523219814237,29.45696594427244,3.3273948530769175,52.79,-2.0,1.0,38.04,37.87,10.010000000000002,-0.0040056800000000115
