text_id,diff_flesch_reading_ease,diff_flesch_kincaid_grade_score,diff_gunning_fog_index,diff_coleman_liau_index,diff_smog_index,diff_dale_chall_score,diff_gpt2_surprisal,diff_TF,diff_flesch_reading_ease_(-)
1_2_2,-11.310000000000002,2.3000000000000007,2.4399999999999995,1.4000000000000004,1.0,1.0600000000000005,-0.01433192223732993,14.686685611046585,11.310000000000002
1_2_3,-15.869999999999997,3.999999999999999,5.210000000000001,0.8800000000000008,2.8000000000000007,1.8900000000000006,0.007080780513169405,11.398642250574625,15.869999999999997
1_2_4,-8.019999999999996,3.1000000000000005,4.360000000000001,2.4499999999999993,2.4000000000000004,1.209999999999999,0.1584168598534017,10.691233604774169,8.019999999999996
1_2_5,-19.15,3.3000000000000007,3.34,2.789999999999999,3.4000000000000004,1.3899999999999988,0.15574824824749545,3.0212112016281196,19.15
1_2_6,-19.97,3.5999999999999996,2.5299999999999994,2.9000000000000004,2.1999999999999993,1.75,0.32638035166084567,42.916563733058865,19.97
1_3_1,-14.549999999999997,3.500000000000001,4.050000000000001,3.380000000000001,2.8999999999999986,1.8500000000000005,0.2088014006344383,31.090171308259187,14.549999999999997
1_3_2,-23.010000000000005,4.699999999999999,4.68,3.7300000000000004,3.5,2.0599999999999987,0.7010601509199619,14.076882591093124,23.010000000000005
1_3_3,-9.879999999999995,1.7000000000000002,2.63,3.38,2.0,2.0,0.600904873686325,33.859078405186665,9.879999999999995
1_3_4,-3.049999999999997,1.200000000000001,1.8600000000000012,1.17,1.5,0.5999999999999996,0.14339451071748543,17.566257557087653,3.049999999999997
1_3_5,3.049999999999997,-1.200000000000001,0.0600000000000005,1.0899999999999999,1.3000000000000007,0.1999999999999993,0.13250736819750397,15.668728693829195,-3.049999999999997
1_4_1,-20.229999999999997,5.699999999999999,6.279999999999999,2.17,3.8000000000000007,2.3100000000000005,0.2650704183322765,18.508169904692068,20.229999999999997
1_4_2,-10.689999999999998,2.0999999999999996,1.5999999999999996,1.5099999999999998,1.8999999999999986,0.5999999999999996,0.1428921491260171,26.907377758259884,10.689999999999998
1_4_3,-13.129999999999995,3.0,4.78,3.7700000000000005,5.1000000000000005,1.5300000000000011,0.1922887450965045,32.4283158049702,13.129999999999995
1_4_4,-10.689999999999998,2.1000000000000005,2.3099999999999996,1.6899999999999995,1.1000000000000014,0.7200000000000006,0.23582621612078336,0.6209695474980208,10.689999999999998
1_4_5,-8.670000000000002,1.2000000000000002,3.280000000000001,2.369999999999999,2.1999999999999993,1.4300000000000006,0.41069517095313923,10.709420881059287,8.670000000000002
1_5_1,-1.0100000000000051,0.40000000000000036,0.1999999999999993,-1.3900000000000006,-0.5,0.6699999999999999,0.28146448512897626,4.641827697262471,1.0100000000000051
1_5_2,-3.450000000000003,1.4000000000000004,1.7200000000000006,-0.16999999999999993,0.7000000000000011,0.3099999999999987,0.15014149477670014,-3.675452369050163,3.450000000000003
1_5_3,-15.569999999999993,3.9000000000000004,4.33,3.09,2.9000000000000004,2.17,0.3977189496320763,31.198804983473167,15.569999999999993
1_5_4,-8.769999999999996,1.3000000000000007,1.6100000000000012,2.0999999999999996,1.1999999999999993,0.8499999999999996,0.022344009897389938,16.890152582119157,8.769999999999996
1_5_5,5.109999999999999,0.09999999999999964,0.41999999999999815,-1.5099999999999998,0.0,-0.5199999999999996,-0.2101272772459386,8.949397123481617,-5.109999999999999
1_6_1,-16.99000000000001,4.5,4.82,2.1599999999999984,3.0999999999999996,0.8900000000000006,0.4698055658321443,21.71221449769385,16.99000000000001
1_6_2,-1.6300000000000026,0.5999999999999996,0.6699999999999999,1.1099999999999994,0.3999999999999986,0.8600000000000012,0.30941129412389046,9.399819333203396,1.6300000000000026
1_6_3,-11.199999999999996,2.299999999999999,2.1799999999999997,0.75,2.3,1.5999999999999996,0.5004238563976031,-8.600058645345342,11.199999999999996
1_6_4,-4.3700000000000045,1.5999999999999996,2.74,1.8600000000000012,1.5,0.8100000000000005,0.32143766247800487,8.964574262215763,4.3700000000000045
1_7_1,-4.160000000000004,1.6000000000000005,2.380000000000001,1.3500000000000014,1.5999999999999996,1.25,0.19203695896159578,-2.5475833175321156,4.160000000000004
1_7_2,-9.170000000000002,1.4000000000000004,0.2400000000000002,0.5800000000000001,0.5,0.08000000000000007,-0.0403508287839891,-6.8096480462409374,9.170000000000002
1_7_3,-3.450000000000003,1.3000000000000007,1.7100000000000009,0.9400000000000013,0.9000000000000004,0.5899999999999999,-0.23684516868207872,9.605183902911165,3.450000000000003
1_7_4,-0.3999999999999986,0.09999999999999964,0.9900000000000002,0.2400000000000002,-0.5,0.40000000000000036,0.03300310855448574,4.500439362186228,0.3999999999999986
1_8_1,2.7700000000000102,1.0,1.4700000000000006,0.17999999999999972,-0.5,1.0,0.6299278896251659,8.387077945402325,-2.7700000000000102
1_8_2,-0.20999999999999375,0.09999999999999964,0.7899999999999991,0.8699999999999992,0.5999999999999996,0.2599999999999998,0.3244939163423992,14.257456325087901,0.20999999999999375
1_8_3,-0.8200000000000003,0.29999999999999893,1.879999999999999,1.0500000000000007,0.6999999999999993,1.5099999999999998,0.10319600858156086,-2.6328425091136864,0.8200000000000003
1_8_4,-9.169999999999995,1.3999999999999986,1.0399999999999991,1.5699999999999985,1.5999999999999996,0.6500000000000004,0.39230482827315205,27.748264026548014,9.169999999999995
1_8_5,-5.789999999999999,2.1999999999999993,2.9099999999999984,1.92,0.9000000000000004,1.4800000000000004,-0.10075677260105209,17.98668391229367,5.789999999999999
1_9_1,-29.939999999999998,5.3,5.07,2.6799999999999997,4.200000000000001,1.8900000000000006,0.25299041454019555,5.081948051948046,29.939999999999998
1_9_2,-10.689999999999998,2.0999999999999996,3.1799999999999997,1.6900000000000004,3.200000000000001,2.4800000000000004,0.050298761423337446,-3.8330399276827904,10.689999999999998
1_9_3,-16.620000000000005,2.1999999999999993,1.0599999999999987,2.66,1.0999999999999996,0.7699999999999996,-0.02009854781223641,29.057214782950552,16.620000000000005
1_9_4,0.3999999999999915,-0.20000000000000018,0.34999999999999964,-0.0600000000000005,0.3999999999999986,0.06999999999999851,0.03417029069682087,12.66789315553359,-0.3999999999999915
1_9_5,3.3900000000000006,0.7999999999999998,2.130000000000001,-1.0899999999999999,0.5,-0.16999999999999993,-0.11826299782008132,-8.31894444444444,-3.3900000000000006
1_9_6,0.29999999999999716,-0.09999999999999964,-0.08999999999999986,-0.39999999999999947,0.3000000000000007,0.16000000000000014,0.06972177500140653,13.028373265493855,-0.29999999999999716
2_10_1,-5.280000000000001,2.0,1.4000000000000004,1.2799999999999994,-0.40000000000000036,1.4700000000000006,0.8596315164308286,-24.04674641148327,5.280000000000001
2_10_2,-22.6,4.5,1.5099999999999998,2.8499999999999996,3.700000000000001,-1.5899999999999999,0.3429323462711489,-23.38287433427132,22.6
2_10_3,-9.979999999999997,1.6999999999999993,1.4900000000000002,1.5699999999999985,1.3999999999999986,0.39000000000000057,-0.09066345805709419,38.57972330453086,9.979999999999997
2_10_4,-4.57,1.799999999999999,1.8200000000000003,0.5800000000000001,1.1999999999999993,1.1099999999999994,0.2855427059256197,52.52643117960977,4.57
2_1_1,0.030000000000001137,2.0,2.8999999999999986,0.07000000000000028,0.8000000000000007,0.6199999999999992,0.09097633130506955,39.24013486541031,-0.030000000000001137
2_1_2,-15.36,3.8000000000000007,3.629999999999999,1.2300000000000004,2.1999999999999993,1.040000000000001,0.06980652513674368,42.05575390146879,15.36
2_1_3,5.82,-0.20000000000000107,0.8899999999999988,-0.6900000000000004,-0.7000000000000011,0.9299999999999997,-0.0925764704531753,-33.679088050314476,-5.82
2_1_4,-0.7099999999999937,0.2999999999999998,0.6499999999999995,-0.8100000000000005,0.1999999999999993,-0.7999999999999998,-0.07950177030112204,-29.515389990126835,0.7099999999999937
2_1_5,-11.200000000000003,2.2,-0.14000000000000057,0.8699999999999992,0.6999999999999993,-1.3100000000000005,-0.20409782149019762,-25.8031697307448,11.200000000000003
2_1_6,-27.68,6.5,5.84,1.92,4.1,0.9100000000000001,0.2058448279626406,34.76281093477806,27.68
2_2_1,-10.289999999999992,1.7999999999999998,1.4000000000000004,2.5599999999999996,0.6000000000000014,1.120000000000001,0.6625414364072579,-26.980282168961423,10.289999999999992
2_2_2,-16.510000000000005,2.1999999999999993,2.2799999999999994,1.5600000000000005,1.5,1.6099999999999994,0.5845739255714522,-20.365235759258468,16.510000000000005
2_2_3,-5.519999999999996,0.09999999999999964,1.58,1.33,1.0,0.9800000000000004,0.49988951896737266,-25.198784912691025,5.519999999999996
2_2_4,-18.950000000000003,3.1000000000000005,2.6899999999999995,3.369999999999999,2.200000000000001,1.5700000000000003,0.8605684835683292,118.04524302134647,18.950000000000003
2_2_5,-7.039999999999992,0.7000000000000002,1.4399999999999995,2.84,1.3000000000000007,1.5500000000000007,0.43628263666525857,51.122727712181074,7.039999999999992
2_2_6,-19.049999999999997,3.1999999999999997,2.2299999999999995,1.58,1.9000000000000004,1.25,0.14388212977967552,21.735915508841202,19.049999999999997
2_3_1,-6.020000000000003,0.1999999999999993,0.4299999999999997,0.870000000000001,0.9000000000000004,1.2800000000000011,0.059552142111547024,-21.417257115337605,6.020000000000003
2_3_2,-12.219999999999999,2.5999999999999996,2.8100000000000005,0.5300000000000011,1.799999999999999,1.2699999999999996,-0.24450901094387278,-27.112472256807223,12.219999999999999
2_3_3,-8.149999999999999,1.1000000000000014,1.1500000000000004,1.040000000000001,2.0999999999999996,0.7599999999999998,-0.13407349151408665,48.647140772103455,8.149999999999999
2_3_4,-12.629999999999995,2.8000000000000007,2.870000000000001,0.9900000000000002,2.3000000000000007,0.4399999999999995,-0.01564122064221296,-44.10982863754941,12.629999999999995
2_4_1,-19.619999999999997,5.500000000000001,4.119999999999999,1.2299999999999986,1.9000000000000004,1.2799999999999994,0.5750933047317193,49.2089576818845,19.619999999999997
2_4_2,-27.27,6.4,7.219999999999999,3.9000000000000004,4.5,1.9499999999999993,0.973467157995247,70.92161788853471,27.27
2_4_3,-5.579999999999998,2.1000000000000014,1.3400000000000016,-0.5700000000000003,0.6000000000000014,0.2900000000000009,-0.2066811853566728,36.77017256505226,5.579999999999998
2_4_4,-22.97,6.800000000000001,7.349999999999998,2.34,4.400000000000002,1.5,-0.05087831144787991,43.57255927890873,22.97
2_4_5,0.6099999999999994,-0.1999999999999993,-1.3100000000000005,0.27999999999999936,-1.299999999999999,0.2699999999999996,0.11155689030248794,-43.26332872658381,-0.6099999999999994
2_4_6,3.240000000000002,-1.200000000000001,-0.6999999999999993,0.28999999999999915,-0.40000000000000036,0.9900000000000002,0.4713196402264854,-25.80372955171765,-3.240000000000002
2_4_7,-15.160000000000004,3.799999999999999,4.65,2.1000000000000014,3.299999999999999,0.05000000000000071,0.42594438096106124,47.42850760114166,15.160000000000004
2_5_1,-14.349999999999994,3.4000000000000004,3.0200000000000014,1.4000000000000004,1.799999999999999,2.0299999999999994,0.16158216089677646,-21.52403883799235,14.349999999999994
2_5_2,-10.089999999999996,1.8000000000000007,2.130000000000001,2.8500000000000005,1.8000000000000007,0.9599999999999991,0.11753522627223134,-4.86190093802324,10.089999999999996
2_5_3,-23.009999999999998,4.699999999999999,5.18,2.5600000000000005,3.8000000000000007,2.2699999999999996,0.49849827072628417,38.0625,23.009999999999998
2_5_4,-5.179999999999993,2.0,3.0699999999999994,1.8699999999999992,2.3999999999999986,0.9299999999999997,-0.12616816167999634,-22.608256098948857,5.179999999999993
2_5_5,0.7099999999999937,-0.20000000000000018,-0.33000000000000007,-1.3399999999999999,0.0,-0.35999999999999943,0.4737051776754697,57.30161587181294,-0.7099999999999937
2_6_1,-22.769999999999996,6.699999999999999,7.0699999999999985,2.74,4.4,2.1400000000000006,0.0871109141304105,-40.75447034147385,22.769999999999996
2_6_2,-20.570000000000007,3.7,2.8600000000000003,3.6100000000000003,2.1999999999999993,-0.6699999999999999,0.5689084358051488,58.198267433154996,20.570000000000007
2_6_3,-7.949999999999996,1.0000000000000009,0.05000000000000071,1.2799999999999994,-0.3999999999999986,0.7400000000000002,-0.03872066716151146,-3.5148102588521795,7.949999999999996
2_6_4,-6.599999999999994,2.5,1.959999999999999,0.47999999999999865,0.3000000000000007,0.23999999999999844,-0.02579025629664189,44.5537584519098,6.599999999999994
2_7_1,-9.54,3.700000000000001,3.289999999999999,1.6300000000000008,1.200000000000001,0.7100000000000009,0.12507118715181287,61.29662760631567,9.54
2_7_2,-1.8299999999999983,0.6999999999999993,0.9900000000000002,1.0,1.0,0.9799999999999995,0.1622651931446879,25.154192215259542,1.8299999999999983
2_7_3,-13.839999999999996,3.2,2.4799999999999986,0.6400000000000006,1.0999999999999996,0.4800000000000004,0.11443778708642327,-19.34489369531184,13.839999999999996
2_7_4,-1.6299999999999955,0.6000000000000001,1.4299999999999997,1.0499999999999998,0.9000000000000004,0.3799999999999999,-0.12307901978374636,-17.62790458312446,1.6299999999999955
2_7_5,0.5100000000000051,-0.20000000000000018,0.8900000000000006,0.7499999999999991,1.4000000000000004,0.7900000000000009,0.279445389523179,35.62822963096875,-0.5100000000000051
2_7_6,-0.8100000000000023,0.2999999999999998,0.3699999999999992,0.0600000000000005,0.0,0.3899999999999997,-0.09416189192100921,-20.21175310124144,0.8100000000000023
2_8_1,-8.670000000000002,1.2000000000000002,0.5300000000000002,0.5800000000000001,0.8999999999999995,1.0699999999999994,0.4304695302641566,-19.247985366900764,8.670000000000002
2_8_2,-1.9300000000000068,0.8000000000000007,1.0300000000000002,1.6900000000000004,0.9000000000000004,1.5599999999999996,0.3136340243517086,-7.314522546419084,1.9300000000000068
2_8_3,-2.739999999999995,1.0999999999999996,2.210000000000001,1.2799999999999994,1.700000000000001,0.8200000000000003,0.15363208073441292,41.92671241830064,2.739999999999995
2_8_4,-15.560000000000002,3.9000000000000004,3.7299999999999995,1.6399999999999988,2.799999999999999,0.9199999999999999,0.17722954437849925,39.96557865171289,15.560000000000002
2_8_5,-5.38000000000001,2.0999999999999996,2.2699999999999996,0.9400000000000013,0.8999999999999995,0.15000000000000036,0.11520376496085127,-62.92123124730253,5.38000000000001
2_8_6,-6.899999999999999,2.6000000000000005,2.9000000000000004,1.4700000000000006,0.5999999999999996,1.1900000000000013,0.12463323442200291,-17.90242861586512,6.899999999999999
2_9_1,-24.840000000000003,5.4,5.260000000000002,2.4499999999999993,3.8000000000000007,1.0200000000000014,0.019651689188288746,45.00032530600711,24.840000000000003
2_9_2,-11.099999999999994,2.1999999999999993,2.290000000000001,1.8600000000000012,1.3000000000000007,0.870000000000001,0.07759889096392047,-3.4107157784743833,11.099999999999994
2_9_3,-25.85,5.799999999999999,5.250000000000002,2.4400000000000013,4.200000000000001,0.7599999999999998,-0.14007533215866452,42.6419666540356,25.85
2_9_4,-0.20000000000000284,0.09999999999999964,0.8800000000000008,0.8099999999999987,-0.29999999999999893,1.17,-0.0646353792383878,-7.17194033660337,0.20000000000000284
2_9_5,-16.82,2.3000000000000007,3.4399999999999995,2.8499999999999996,2.9000000000000004,1.5999999999999996,0.45990044189142676,61.390030390796795,16.82
2_9_6,-18.92,5.2,5.83,2.919999999999999,4.199999999999999,0.14000000000000057,0.44342458856594735,-54.24866154987021,18.92
3_10_1,4.810000000000002,0.3000000000000007,0.8699999999999992,-0.11000000000000032,0.09999999999999964,0.17999999999999972,0.0765990388008464,-4.2259731350877985,-4.810000000000002
3_10_2,-11.0,2.0999999999999996,1.7200000000000006,0.6999999999999993,1.0999999999999996,0.6100000000000003,-0.34179166021381757,21.34783045977011,11.0
3_10_3,-6.390000000000001,2.3999999999999995,2.880000000000001,1.2299999999999995,1.5,0.4299999999999997,0.17594776298373738,18.146291000841018,6.390000000000001
3_10_4,-11.200000000000003,2.2,1.6899999999999995,1.46,0.8000000000000007,0.8999999999999995,0.3479038001213417,22.704375926883102,11.200000000000003
3_10_5,-3.960000000000008,1.6000000000000005,1.8000000000000007,0.25,0.3999999999999986,0.39999999999999947,0.0456384803981269,-9.001764995349902,3.960000000000008
3_10_6,-7.410000000000011,2.9000000000000004,2.9000000000000004,1.0,1.0,0.71,0.10929224295906881,-4.160072442770229,7.410000000000011
3_1_1,-17.08,4.5,4.82,1.6300000000000008,3.200000000000001,0.9800000000000004,0.5850897345907344,8.621057884220392,17.08
3_1_2,-19.83,5.6000000000000005,6.2299999999999995,2.74,3.6999999999999993,1.4700000000000006,-0.29906953218661414,-21.843775524741034,19.83
3_1_3,-8.759999999999998,1.299999999999999,1.8899999999999988,2.1500000000000004,1.5999999999999996,0.6500000000000004,0.1810452063221364,31.556197202443144,8.759999999999998
3_1_4,-13.340000000000003,3.0999999999999996,3.3499999999999996,1.5099999999999998,1.5999999999999996,1.3599999999999994,0.3613105092974376,14.384520976335239,13.340000000000003
3_1_5,-5.3799999999999955,2.0,2.83,1.5700000000000003,1.0,1.0600000000000005,-0.17496597867379737,22.559457140382477,5.3799999999999955
3_2_1,-3.3499999999999943,1.2999999999999998,1.5700000000000003,1.5199999999999996,1.1999999999999993,0.8300000000000001,0.29463618701193894,7.7226024808108775,3.3499999999999943
3_2_2,-12.829999999999998,2.8000000000000007,4.44,2.8599999999999994,3.5,2.3999999999999986,0.19822348361250608,45.988855512303786,12.829999999999998
3_2_3,-0.6099999999999994,0.3000000000000007,0.5400000000000009,-0.33999999999999986,0.7999999999999989,2.0,-0.09549263982058909,21.652984410345567,0.6099999999999994
3_2_4,-1.019999999999996,0.40000000000000036,0.6799999999999997,0.6999999999999993,0.3999999999999986,0.3200000000000003,0.1123610982589458,25.42068176579062,1.019999999999996
3_2_5,-11.299999999999997,2.299999999999999,2.01,1.8000000000000007,1.3999999999999986,0.9199999999999999,-0.022320980021079073,4.193832608131004,11.299999999999997
3_3_1,-1.009999999999998,0.40000000000000036,1.5899999999999999,1.2800000000000011,1.0,1.5600000000000005,0.5779487188363026,-15.65097412572274,1.009999999999998
3_3_2,-20.069999999999993,3.5999999999999996,2.380000000000001,3.3099999999999996,2.1999999999999993,0.9700000000000006,0.7528983375122902,4.893381226053634,20.069999999999993
3_3_3,-10.079999999999998,1.7999999999999998,1.7599999999999998,0.40000000000000036,0.9000000000000004,1.0499999999999998,0.21134544733284333,31.490722900085814,10.079999999999998
3_3_4,-3.460000000000001,1.299999999999999,-0.3999999999999986,1.1100000000000012,0.0,-0.75,0.4698992688059702,39.39803739900887,3.460000000000001
3_3_5,-1.519999999999996,0.6000000000000005,0.870000000000001,0.5300000000000011,0.5999999999999996,1.3599999999999994,0.2763698631235769,-4.126352120855586,1.519999999999996
3_4_1,-19.119999999999997,5.2,6.05,2.2800000000000002,3.3999999999999986,1.5399999999999991,0.26776836134938087,34.228027183459545,19.119999999999997
3_4_2,-13.840000000000003,3.200000000000001,3.4700000000000006,0.8099999999999987,1.8000000000000007,0.5800000000000001,0.17861644001120203,-49.50202421758368,13.840000000000003
3_4_3,-16.239999999999995,6.2,6.530000000000001,2.59,4.0,1.8499999999999996,0.4060101421330433,12.280776578672175,16.239999999999995
3_4_4,-9.469999999999999,1.4999999999999991,2.1500000000000004,2.7800000000000002,2.0,0.4299999999999997,0.5237673391983426,-34.687603347449084,9.469999999999999
3_4_5,-19.14999999999999,3.3000000000000007,4.460000000000001,3.83,3.8999999999999986,2.5199999999999996,0.9670566347527068,8.122072402036594,19.14999999999999
3_5_1,-18.779999999999994,7.200000000000001,8.030000000000001,0.9400000000000013,5.1,1.4100000000000001,0.157530818290458,28.129942919982483,18.779999999999994
3_5_2,-21.650000000000006,6.199999999999999,5.370000000000001,1.87,2.6999999999999993,1.4800000000000004,0.1659358176045007,18.412099398251485,21.650000000000006
3_5_3,-10.080000000000013,1.7999999999999998,1.1600000000000001,0.5800000000000001,1.299999999999999,0.40000000000000036,0.09580139389961584,-7.617917540864028,10.080000000000013
3_5_4,-2.539999999999992,1.0,2.4300000000000015,1.1600000000000001,1.4000000000000004,0.7400000000000002,-0.011214119937689837,-4.991425911816805,2.539999999999992
3_6_1,-0.8200000000000074,0.2999999999999998,0.9900000000000011,1.0999999999999988,0.7999999999999989,1.0000000000000009,-0.01526201267135896,10.411148561057814,0.8200000000000074
3_6_2,-8.459999999999994,1.2000000000000002,1.9700000000000006,-0.4599999999999991,1.4000000000000004,0.5199999999999996,0.18097449446165736,-17.128942905596375,8.459999999999994
3_6_3,-9.279999999999994,1.5,2.460000000000001,2.5,4.5,0.41999999999999993,-0.02441749685705119,24.766503431209316,9.279999999999994
3_6_4,-10.180000000000007,1.7999999999999998,1.1100000000000003,2.4400000000000004,0.7999999999999989,1.0099999999999998,0.4404627356862303,1.6943492565802956,10.180000000000007
3_6_5,-7.960000000000001,1.0,0.8999999999999986,0.9900000000000002,0.9000000000000004,0.6699999999999999,0.07822799255969182,37.563888177550126,7.960000000000001
3_6_6,-15.769999999999996,4.0,3.1099999999999994,0.879999999999999,2.0999999999999996,0.6899999999999995,-0.17017795794925394,-26.117899870487292,15.769999999999996
3_6_7,-0.5100000000000051,0.20000000000000018,0.1299999999999999,1.7399999999999993,0.0,1.3900000000000006,0.518134814153095,50.43212343703871,0.5100000000000051
3_7_1,-17.229999999999997,2.5,2.209999999999999,2.9000000000000004,2.4000000000000004,1.1500000000000004,0.5632483975765536,33.088984828414965,17.229999999999997
3_7_2,-6.700000000000003,2.5999999999999996,3.630000000000001,1.7999999999999998,1.5999999999999996,1.1500000000000004,0.19469641671659588,6.7707637017070965,6.700000000000003
3_7_3,-6.259999999999998,4.5,5.370000000000001,0.13000000000000078,1.9000000000000004,1.4299999999999997,0.6178305313413199,-11.193113673893265,6.259999999999998
3_7_4,-22.509999999999998,4.5,2.379999999999999,2.4400000000000013,3.1000000000000014,-1.0500000000000007,0.8436457609067975,41.122051995191725,22.509999999999998
3_7_5,0.7099999999999937,-0.2999999999999998,-1.410000000000001,0.2900000000000009,0.5,-1.6400000000000006,0.4089092908304286,40.564630147723875,-0.7099999999999937
3_7_6,-0.9099999999999966,0.2999999999999998,1.0099999999999998,0.8200000000000003,0.29999999999999893,0.6600000000000001,0.061884253253891686,-8.185991713577891,0.9099999999999966
3_7_7,-10.790000000000006,2.0999999999999996,1.3600000000000012,1.5100000000000007,0.9000000000000004,0.7599999999999998,-0.04884741775015744,27.993503118503128,10.790000000000006
3_8_1,-14.14,3.3000000000000007,3.2200000000000006,1.58,1.8999999999999986,1.1700000000000008,-0.003968442566642416,12.268617323358086,14.14
3_8_2,-27.07,6.2,5.880000000000001,2.2700000000000014,4.0,1.5099999999999998,0.1551099982025943,-7.44947719079704,27.07
3_8_3,-14.959999999999994,3.6000000000000005,4.760000000000001,2.5700000000000003,3.8000000000000007,1.08,-0.0462503913972081,-5.865295398607913,14.959999999999994
3_8_4,-9.89,1.7000000000000002,1.6899999999999995,0.8100000000000005,1.5999999999999996,0.5700000000000003,0.2990263736131662,-4.469692274573447,9.89
3_8_5,-8.120000000000005,3.0999999999999996,2.75,0.07000000000000028,1.8000000000000007,-0.16999999999999993,-0.3990816103528285,-13.74404595404593,8.120000000000005
3_8_6,-12.010000000000005,2.5,2.0599999999999987,0.8200000000000003,1.5,0.3600000000000012,0.4311049894224346,-10.26939691404715,12.010000000000005
3_9_1,-20.36999999999999,3.6999999999999993,2.540000000000001,1.1199999999999992,1.9000000000000004,0.3799999999999999,-0.2072012531043983,-2.155691056910541,20.36999999999999
3_9_2,-12.519999999999996,2.8000000000000007,3.01,2.5600000000000005,1.9000000000000004,0.8599999999999994,0.12493770948145899,-4.4697828716932975,12.519999999999996
3_9_3,-21.29,4.1,3.41,2.5,3.4000000000000004,1.54,0.03898293928617402,-2.796042375408774,21.29
3_9_4,-27.619999999999997,4.4,3.96,2.030000000000001,2.700000000000001,1.75,-0.3225503690243485,6.049977346273778,27.619999999999997
