pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.17773829127027424,-0.19688863312543178,1.0937773070566539e-07,3.781883436340478e-09,881,FirstReading,all,,3,10,162,881,***,***
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.33186575692752485,-0.3495795426911724,0.001396278240090203,0.000732103743102036,90,FirstReading,1,,3,1,18,90,**,***
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.03986072177516986,0.02567365068331258,0.6907996087741158,0.7978444901095456,102,FirstReading,2,,3,1,17,102,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.2236280478509878,-0.2112938037309251,0.03514906414081788,0.046848768205862,89,FirstReading,3,,3,1,14,89,*,*
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.25895244643424126,-0.1688263484657606,0.021200713436485216,0.136924367268827,79,FirstReading,4,,3,1,17,79,*,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.050859910305028885,-0.03898956215698595,0.675849534029635,0.7486209157655073,70,FirstReading,5,,3,1,14,70,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,0.009774454326769533,-0.158639595019645,0.9327625855822919,0.16819348266168427,77,FirstReading,6,,3,1,15,77,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.10074704123598636,-0.1362263749501425,0.29054025957689655,0.15208751118126523,112,FirstReading,7,,3,1,17,112,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.13156192308793152,-0.16046640257474082,0.20135017765452076,0.11833823728548135,96,FirstReading,8,,3,1,17,96,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.4107368132279402,-0.4095460362473409,7.041938706663756e-05,7.425859387073538e-05,88,FirstReading,9,,3,1,16,88,***,***
mean_HigherPassFixation,flesch_reading_ease,Adv,-0.22630068811709195,-0.1557052077725908,0.04633896868394937,0.17342907539619007,78,FirstReading,10,,3,1,17,78,*,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.11905905345346393,-0.13301093239996503,0.0008180119192887774,0.00018246470999432233,787,FirstReading,all,,3,10,162,787,***,***
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.03426314991171514,-0.05378990531621696,0.7704170234702302,0.6467066222809057,75,FirstReading,1,,3,1,18,75,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.07775439752210134,-0.001416195213186406,0.4563327528334697,0.9891915378203826,94,FirstReading,2,,3,1,17,94,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.2162947404578684,-0.2910130194882255,0.05717072147045954,0.009741658414280522,78,FirstReading,3,,3,1,14,78,ns,**
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.30775997524016663,-0.2438528237002856,0.0072303794510927165,0.0350053168298136,75,FirstReading,4,,3,1,17,75,**,*
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.007083883723238862,0.01568805423232531,0.958291324849006,0.9077910410068459,57,FirstReading,5,,3,1,14,57,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.20162292096585763,-0.2470840501870296,0.09417741810165788,0.03919603957074695,70,FirstReading,6,,3,1,15,70,ns,*
mean_HigherPassFixation,flesch_reading_ease,Ele,0.017374553389844154,0.04046496007803664,0.8637724044492633,0.6893583840058493,100,FirstReading,7,,3,1,17,100,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.11852429070251463,-0.15189011435455407,0.26861668563324625,0.15533689696899566,89,FirstReading,8,,3,1,17,89,ns,ns
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.20710036766886353,-0.2564207751638628,0.07264532450131922,0.025358168393325827,76,FirstReading,9,,3,1,16,76,ns,*
mean_HigherPassFixation,flesch_reading_ease,Ele,-0.1964243551428123,-0.12735856408256963,0.09580252723283575,0.2829345232831495,73,FirstReading,10,,3,1,17,73,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.06187319558372144,-0.07044755970897477,0.08319317743731716,0.048484643658491346,785,FirstReading,all,,3,10,162,785,ns,*
mean_HigherPassFixation,flesch_reading_ease,diff,-0.04628581907774201,-0.08522766336345157,0.6933405120665908,0.4672133456562956,75,FirstReading,1,,3,1,18,75,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,0.03359182149828824,0.0050988519027413285,0.7478937377162697,0.9610993453791982,94,FirstReading,2,,3,1,17,94,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.03575519191542357,-0.008873984382829447,0.7559660689604567,0.9385367788573328,78,FirstReading,3,,3,1,14,78,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.09274973834243422,-0.04085623466478848,0.43188133314279153,0.7296286870985849,74,FirstReading,4,,3,1,17,74,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.2227962022956699,-0.1127322345054127,0.09574938732574129,0.40376282008847475,57,FirstReading,5,,3,1,14,57,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.06253287586879046,-0.05533596091779668,0.6070625417330764,0.6491188877979654,70,FirstReading,6,,3,1,15,70,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.08481986175665268,-0.16294699343108862,0.40386729903538454,0.10707049344180065,99,FirstReading,7,,3,1,17,99,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,0.038797931185326234,0.07633244872669344,0.7181138993666285,0.4770983908250891,89,FirstReading,8,,3,1,17,89,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.09229906948642595,-0.07519704982298296,0.42777555306429854,0.5185364502435039,76,FirstReading,9,,3,1,16,76,ns,ns
mean_HigherPassFixation,flesch_reading_ease,diff,-0.1453927176189383,-0.20922803514864954,0.21969892093120502,0.07564890479566473,73,FirstReading,10,,3,1,17,73,ns,ns
mean_HigherPassFixation,dale_chall_score,Adv,0.2974425646898123,0.3129775934541634,1.8637373256825666e-19,1.7892991399761538e-21,881,FirstReading,all,,3,10,162,881,***,***
mean_HigherPassFixation,dale_chall_score,Adv,0.3788429083355644,0.41354615147416984,0.0002313900200250938,5.0929017922304116e-05,90,FirstReading,1,,3,1,18,90,***,***
mean_HigherPassFixation,dale_chall_score,Adv,0.1994415733655957,0.11773521402669797,0.044465649020651914,0.23859072718459723,102,FirstReading,2,,3,1,17,102,*,ns
mean_HigherPassFixation,dale_chall_score,Adv,0.23996015906605936,0.24015935768030425,0.0235139678141458,0.023395342947516475,89,FirstReading,3,,3,1,14,89,*,*
mean_HigherPassFixation,dale_chall_score,Adv,0.27567950289159293,0.2543028952420813,0.013928938329281697,0.023723058687120064,79,FirstReading,4,,3,1,17,79,*,*
