pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_CV,spearman_corr_CV,pearson_p_CV,spearman_p_CV,std_pearson_corr_CV,std_spearman_corr_CV,CI_yerr_pearson_CV,CI_yerr_spearman_CV,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_CV_symbol,spearman_p_CV_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol,n_bootstraps
mean_nonzero_TF,ARI,Adv,0.3469125310891051,0.3070524796619008,6.110248376509697e-06,7.058131201194564e-05,,,,,,,,,0.3455567941639581,0.3065500836520944,0.0016475279360907116,0.005911920897043977,0.06610636833876642,0.06658723261945632,0.13035888566219145,0.13130712912739367,***,***,,,**,**,200.0
mean_nonzero_TF,CAREC,Adv,0.1818475532689843,0.1878641187762963,0.0205602864933545,0.0166676033791306,,,,,,,,,0.1832935493039832,0.18970187037946615,0.08848155353605662,0.06870031380410317,0.07579906027741003,0.07105723882856185,0.14947245296199305,0.14012178712427475,*,*,,,ns,ns,200.0
mean_nonzero_TF,CAREC_M,Adv,0.2958572160177066,0.276573418924776,0.0001321484388778,0.000367062911647,,,,,,,,,0.28623488858774815,0.2648737402654867,0.007909777740711449,0.023026450412243733,0.07342861839540275,0.08255714522873901,0.14479804458000597,0.1627991028083596,***,***,,,**,*,200.0
mean_nonzero_TF,CARES,Adv,0.0048062109018535,0.0136431443446647,0.9515983483967828,0.8631920690157169,,,,,,,,,0.005392857566894966,0.026488449952544225,0.5019870348661357,0.45503445942537424,0.07778690283314559,0.08093862851234358,0.15339239209871325,0.1596074581774866,ns,ns,,,ns,ns,200.0
mean_nonzero_TF,CML2RI,Adv,0.511232206523702,0.4617146583004144,3.6141861291188265e-12,6.243789539486979e-10,,,,,,,,,0.5120116000668815,0.4662993444717003,8.987885925542069e-07,8.697377658519203e-06,0.07169417934883245,0.07102732534375017,0.14137780615151996,0.14006279903213906,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.3833777442425937,0.3055671988720801,4.764264946456561e-07,7.68181198930617e-05,,,,,,,,,0.37818710969740904,0.2981840354993181,0.0008276864855813688,0.005074211133977841,0.0717005723189049,0.06913425235411208,0.14139041281069153,0.13632974136148046,***,***,,,***,**,200.0
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.3208177868476869,0.2361617418966045,3.150765811731489e-05,0.0024823339226579,,,,,,,,,0.31591068299613895,0.2314822174843699,0.00495999533930441,0.02936920937501716,0.08021947253154714,0.0727163785963441,0.15818931383481896,0.14339353864717738,***,**,,,**,*,200.0
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.3590577965751135,0.2677214805782424,2.704177181653912e-06,0.0005726610645993,,,,,,,,,0.3542636243008397,0.26220379867624133,0.0017602513331905672,0.015677872671853676,0.07538375571804137,0.07192431164981081,0.14865349041828943,0.1418316170484774,***,***,,,**,*,200.0
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.3421379112208316,0.2524906112529478,8.341810666139554e-06,0.0011891080613782,,,,,,,,,0.33683712624875484,0.24756950868292119,0.0026188178876475204,0.02015147536539419,0.07763555262862845,0.07234532979658796,0.15309393607244218,0.1426618465382624,***,**,,,**,*,200.0
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.307052850242986,0.2161606410739512,7.057981688981644e-05,0.0057323422165816,,,,,,,,,0.30014655971413623,0.2094402869718762,0.007944843043752965,0.048534041487021236,0.07945258474933316,0.07239761221073268,0.1566770444539772,0.1427649451869842,***,**,,,**,*,200.0
mean_nonzero_TF,GPT-Neo 1.3B Mean,Adv,0.3692235128734083,0.3027163504624161,1.3313950812987436e-06,9.026053237730686e-05,,,,,,,,,0.3644584139789964,0.2967994550474155,0.0010430644924704245,0.0050083671243061475,0.07357877744036821,0.06980005877868896,0.14509415169140383,0.1376426826976281,***,***,,,**,**,200.0
mean_nonzero_TF,GPT-Neo 125M Mean,Adv,0.4389227341989454,0.3657624396488093,5.140798616797779e-09,1.6992721481970162e-06,,,,,,,,,0.43362823219623947,0.359062174173234,6.694408689787314e-05,0.00037122413372241007,0.07096621964017927,0.06478314567318158,0.13994230124009144,0.1277495480672923,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-Neo 2.7B Mean,Adv,0.3272381039779661,0.2276458907560535,2.133584739158306e-05,0.0035754617112715,,,,,,,,,0.3222591106764399,0.22389084823323266,0.005131027883601205,0.035691080482583265,0.07923101321841329,0.07236399451065095,0.1562401150235604,0.14269865254330544,***,**,,,**,*,200.0
mean_nonzero_TF,Gemma 7B Mean,Adv,0.2250071624450897,0.1469273640519306,0.0039931135265731,0.0620780977671921,,,,,,,,,0.22027084521855295,0.14286252078766762,0.05071555558121062,0.17568953373032734,0.08039085175445553,0.0769985193700011,0.15852726621498153,0.15183773416918747,**,ns,,,ns,ns,200.0
mean_nonzero_TF,Gemma-2 9B Mean,Adv,0.2470575757173628,0.1562956470931931,0.0015272275144786,0.047018030039888,,,,,,,,,0.2414905926830326,0.15156410781447072,0.03962611900938502,0.16848972462774778,0.0867887645455511,0.08078980429757861,0.17114367221291935,0.15931398329323804,**,*,,,*,ns,200.0
mean_nonzero_TF,Llama-2 13B Mean,Adv,0.2119526817187385,0.1204850393967491,0.0067759146395783,0.1267067489278384,,,,,,,,,0.20708445093024633,0.11661598489509427,0.06671297805393532,0.2687977018822544,0.08228630295148141,0.08172346492989166,0.1622650136072621,0.16115512148723576,**,ns,,,ns,ns,200.0
mean_nonzero_TF,Llama-2 7B Mean,Adv,0.2362411195728075,0.1318799651688422,0.0024737556761807,0.0943519704255077,,,,,,,,,0.22927526395182735,0.1259971059005448,0.05146850249415743,0.2330772302703095,0.08863025542626643,0.08091454074189416,0.17477501220632152,0.15955995814091248,**,ns,,,ns,ns,200.0
mean_nonzero_TF,Mamba 1.4B Mean,Adv,0.318666663596158,0.2320266003914977,3.583360578474252e-05,0.002968291290814,,,,,,,,,0.3121711227864412,0.22574379238493464,0.008611766396375658,0.03597305296964899,0.0831581557636338,0.0731245344157667,0.1639842694658082,0.14419840418636126,***,**,,,**,*,200.0
mean_nonzero_TF,Mamba 2.8B Mean,Adv,0.2808302916991759,0.1809992364806982,0.0002947961924249,0.0211678831947348,,,,,,,,,0.2736392076508674,0.1739354233005125,0.018804325512584076,0.10744240731438386,0.08389430033401242,0.07425526192968018,0.16543591456888,0.1464281497071858,***,*,,,*,ns,200.0
