pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
RegRateFirstPass,GPT-Neo 1.3B Mean,Adv,0.4356238543942168,0.3948832035595105,0.0161198250240667,0.0308040230352074,0.42840701689377836,0.37392365744985506,0.0626876025230949,0.11225183468149141,0.12843816710265107,0.15128252313339122,0.2548491883857851,0.3001773468682793,*,*,ns,ns
RegRateFirstPass,GPT-Neo 125M Mean,Adv,0.4500046211837172,0.4482758620689654,0.0125900506182965,0.0129767332864375,0.44421728826868384,0.4270370627948338,0.05139737028740032,0.06344969560638772,0.12413518485344616,0.1361702483331248,0.24631113806487173,0.27019131503373317,*,*,ns,ns
RegRateFirstPass,GPT-Neo 2.7B Mean,Adv,0.4189876277489545,0.3868743047830923,0.0211910062725385,0.0346876980170118,0.41278796036534054,0.36905259633276427,0.0730126865897089,0.12507100840269095,0.12815994714716733,0.1477777096811164,0.25429713963386624,0.2932230366043999,*,*,ns,ns
RegRateFirstPass,Gemma 7B Mean,Adv,0.2815809420533948,0.3223581757508342,0.131698025981071,0.0823300684514513,0.28278623931028946,0.31961517190820343,0.21454931048424075,0.1832137671995816,0.17359222189921322,0.17775667301037096,0.34444462934247566,0.352707803830964,ns,ns,ns,ns
RegRateFirstPass,Gemma-2 9B Mean,Adv,0.347859815111005,0.3294771968854282,0.0596113183293174,0.0754102386411296,0.34538914678886046,0.32262399827415533,0.15703831070620444,0.18577357093235564,0.16948752838680062,0.17711752443327208,0.33630002689439886,0.35143959438975175,ns,ns,ns,ns
RegRateFirstPass,Llama-2 13B Mean,Adv,0.3334152287597097,0.3432703003337041,0.0717801492552088,0.0632880315659489,0.32910793700100416,0.3289242293518894,0.16883184855588837,0.17426449452551634,0.1579683063249414,0.1613647995443938,0.313443391211065,0.3201827706327868,ns,ns,ns,ns
RegRateFirstPass,Llama-2 7B Mean,Adv,0.3701773229453225,0.4002224694104561,0.0440554481600199,0.028416688669479,0.3647435989636263,0.3848156144008817,0.1318088137411409,0.11040126177790217,0.14903505954085972,0.1477548367463544,0.29571789151007966,0.29317765173951443,*,*,ns,ns
RegRateFirstPass,Mamba 1.4B Mean,Adv,0.4080273161970034,0.4033370411568409,0.0251998771895705,0.0270951134754359,0.3992555926801002,0.3787005659399832,0.08128995353671448,0.11040528446266044,0.12897357820772506,0.1408285601763219,0.2559115601764989,0.2794344163584185,*,*,ns,ns
RegRateFirstPass,Mamba 2.8B Mean,Adv,0.4182494131791706,0.4442714126807564,0.0214433978127983,0.0139106875335364,0.4118039161311883,0.4191972588367545,0.07573707039741023,0.07999561877367249,0.1281918259748324,0.14005406630065062,0.2543603941441135,0.2778976524814719,*,*,ns,ns
RegRateFirstPass,Mamba 370M Mean,Adv,0.4365735946098602,0.4015572858731924,0.0158637982507563,0.0278440167002504,0.42828856902304907,0.3765780088883619,0.05955142624820055,0.11197459933711189,0.12749701192534146,0.14649186532224376,0.2529817323289672,0.290671642430523,*,*,ns,ns
RegRateFirstPass,Mamba 790M Mean,Adv,0.4381085153081752,0.4269187986651835,0.0154571673500462,0.018630337621955,0.4301859466950457,0.4017083261138748,0.06065131504768312,0.08996294258019467,0.1311030456285574,0.14393455814512388,0.2601368855305999,0.28559739017946695,*,*,ns,ns
RegRateFirstPass,Mistral-v0.1 7B Mean,Adv,0.3520678348025947,0.4006674082313682,0.056389375117634,0.0282247425123102,0.34919295308457016,0.39362861039317276,0.15562527980407836,0.10803974931405624,0.1567044593025338,0.15974976214264017,0.31093564452509004,0.3169781860429066,ns,*,ns,ns
RegRateFirstPass,Mistral-v0.3 7B Mean,Adv,0.3556367125340302,0.4011123470522802,0.053765574015662,0.0280338532590533,0.3529583474454709,0.3916095638630746,0.15012478554046138,0.1067348798222366,0.15774421945366957,0.15732419561384925,0.31299875424247686,0.31216533581946765,ns,*,ns,ns
RegRateFirstPass,OPT 1.3B Mean,Adv,0.3348624127981253,0.3566184649610678,0.0704806692768042,0.0530609615378076,0.32970066609415455,0.3410500261993359,0.15992900057538023,0.14921062978671576,0.1479988662316651,0.14736771103784196,0.29366185918093585,0.29240951034631923,ns,ns,ns,ns
RegRateFirstPass,OPT 2.7B Mean,Adv,0.3518272500945681,0.3659621802002225,0.0565698099572881,0.0467136457129028,0.3461203897661926,0.34761903946905565,0.14361180472853627,0.1439542250702608,0.14570863005529971,0.1492325482823765,0.28911753373683324,0.2961097520187294,ns,*,ns,ns
RegRateFirstPass,OPT 350M Mean,Adv,0.3585868237788075,0.3753058954393771,0.0516702237229668,0.0409854461855814,0.350713090026957,0.3547781595335543,0.13278473247786063,0.13588366020758283,0.14270454080885045,0.14873285642796213,0.28315676893018366,0.2951182549706696,ns,*,ns,ns
RegRateFirstPass,OPT 6.7B Mean,Adv,0.374717346201596,0.4042269187986652,0.0413288014173894,0.02672686912139,0.3674968346142727,0.38830813709419393,0.1288728609156839,0.11406415782422308,0.15362348287475328,0.15506223305709094,0.30482231886988925,0.3076771113706699,*,*,ns,ns
RegRateFirstPass,Pythia 1.4B Mean,Adv,0.4161887589757862,0.3997775305895439,0.0221610388593332,0.0286096959472382,0.40858806598661324,0.38164936507583,0.08016838219686552,0.10879301161014383,0.13159655794616,0.14786163022061002,0.2611161210369653,0.29338955316144294,*,*,ns,ns
RegRateFirstPass,Pythia 160M Mean,Adv,0.4457245906573842,0.4602892102335928,0.0135654877662491,0.0104834545862812,0.4372530582566172,0.43638504462384836,0.05583887030187123,0.06453253225883827,0.12398077476359862,0.13382688050539315,0.24600475494711227,0.26554156486632796,*,*,ns,ns
RegRateFirstPass,Pythia 1B Mean,Adv,0.4250908026589293,0.3913236929922136,0.0191965847779553,0.032484106729713,0.4190223594054643,0.37204014076625236,0.06917997930982847,0.11086758715037547,0.1294179706084068,0.14458750507730775,0.25679333111105324,0.28689297855074175,*,*,ns,ns
RegRateFirstPass,Pythia 2.8B Mean,Adv,0.4219765513664616,0.4233592880978865,0.0201939666343561,0.0197459786474183,0.4143930065753809,0.40037195293952904,0.07316834550016126,0.08989585086920136,0.1309605587401631,0.13922088241649247,0.2598541606312802,0.27624443489480144,*,*,ns,ns
RegRateFirstPass,Pythia 410M Mean,Adv,0.4452106773946804,0.4020022246941045,0.013686740457381,0.0276552286337058,0.4379950000726632,0.38313393523894823,0.05640115308977368,0.10367160582546246,0.12442985587004997,0.15015610412788957,0.24689582929113532,0.29794228718306137,*,*,ns,ns
RegRateFirstPass,Pythia 6.9B Mean,Adv,0.4118355835389026,0.4260289210233592,0.0237420457487467,0.018904240117944,0.40411425094569103,0.40405898825882347,0.0823099592892043,0.0915832768820249,0.13257398875998236,0.14146343184394994,0.26305555582667856,0.28069413948335864,*,*,ns,ns
RegRateFirstPass,Pythia 70M Max,Adv,0.2722106603773085,0.3058954393770856,0.1455998497918331,0.1001879008417391,0.2805145082644894,0.295557344199616,0.23730679042253627,0.22209414379617748,0.1657441558731266,0.16897067332013446,0.3288723636969552,0.3352744743096467,ns,ns,ns,ns
RegRateFirstPass,Pythia 70M Mean,Adv,0.465026442369741,0.4901001112347052,0.009617771406771,0.0059725391756489,0.45995546441972257,0.46575400275331974,0.037359512250546636,0.049461483743572635,0.1164490450266935,0.13544768890982134,0.2310601691289631,0.2687576003775421,**,**,*,*
RegRateFirstPass,Recurrent-Gemma 9B Mean,Adv,0.3242115182234444,0.3379310344827586,0.0804834748389061,0.0677856186175558,0.32236083442975855,0.33528831710051643,0.17517706792310986,0.15915987009994306,0.17086600694939252,0.17137335239904383,0.339035227425585,0.34004191086705393,ns,ns,ns,ns
RegRateFirstPass,SBERT,Adv,0.0537565526886757,0.1248192242677591,0.7778441127995241,0.5110582210356048,0.05214017389700342,0.1201170140827692,0.49775187381420044,0.4286926905441993,0.18647811226945357,0.19256077320364207,0.37001303145038905,0.3820823503862855,ns,ns,ns,ns
RegRateFirstPass,avg_embedding_depth,Adv,0.1078777170471611,0.160845383759733,0.5704263160360077,0.3958253472885638,0.1409991080628376,0.17733452250941512,0.3493506243521937,0.3114373608796135,0.22613592897825688,0.225029328343638,0.44870274362382084,0.4465070078860598,ns,ns,ns,ns
RegRateFirstPass,avg_integration_cost,Adv,0.0871784398991391,0.0923248053392658,0.6468947602497067,0.6275095966615662,0.057347135027527515,0.08304791426119802,0.407840132117242,0.40821975149005923,0.23672781021888392,0.23147607259688013,0.46971933392983983,0.45929874711538404,ns,ns,ns,ns
RegRateFirstPass,claude-sonnet-4-0_clear_prompt,Adv,0.1468041566918199,0.1235113164386798,0.4388591521061635,0.5155301937530121,0.15601207713619,0.11839380388582382,0.431010551879473,0.540810543540619,0.05800979116592249,0.08218633231849337,0.11531964815551944,0.16338102130126045,ns,ns,ns,ns
RegRateFirstPass,claude-sonnet-4-0_clear_specific_prompt,Adv,0.0953265815559169,0.0536354324860564,0.6163127570156874,0.7783322669114263,0.11346839590960714,0.055336908953351735,0.5619987102613668,0.7247517366119247,0.04625185492968964,0.06632667033623621,0.09217981394194597,0.13218886334996266,ns,ns,ns,ns
RegRateFirstPass,claude-sonnet-4-0_simple_prompt,Adv,0.1948155734959376,0.1788161023712489,0.3022432195436584,0.3444294365870112,0.2064846127626985,0.178013086296335,0.34434050207074585,0.37379303526828445,0.15789762249195252,0.16261824350282705,0.31330313915145086,0.32266987538287617,ns,ns,ns,ns
RegRateFirstPass,coleman_liau_index,Adv,0.0255150174714552,0.0322688345563321,0.8935332225211216,0.865578464862171,0.03167795559012572,0.03538390691110765,0.5377768556872384,0.4756500887699544,0.15334687205597244,0.18776100718618655,0.30427346299429364,0.3725585732911749,ns,ns,ns,ns
RegRateFirstPass,cpidr_density,Adv,0.1174728458542818,0.0909899888765294,0.5364226290927294,0.632514915493978,0.1177921348721353,0.09561606107004975,0.47387304799087454,0.48491125768732674,0.1642292351647995,0.18004723437809916,0.32586643234730106,0.3572527745252812,ns,ns,ns,ns
RegRateFirstPass,dale_chall_score,Adv,0.1651917325851578,0.2091445112507908,0.3830110187215376,0.2673531795536246,0.17145764103806196,0.21415287849391298,0.3789886935335215,0.324486786010319,0.1716648885469351,0.18054352439254404,0.3406203818336773,0.3582375215848072,ns,ns,ns,ns
RegRateFirstPass,depid_density,Adv,0.102817111650548,0.0905450500556173,0.5887421929821619,0.6341869117475187,0.09701036569330437,0.07273036899140183,0.5016434928857334,0.478204277930542,0.16698668674615286,0.19057787426457432,0.3313378145179868,0.3781478486982587,ns,ns,ns,ns
RegRateFirstPass,flesch_kincaid_grade_score,Adv,0.2444870867286629,0.274610415257427,0.1928907975723376,0.1419425559786472,0.254353377310952,0.2671872362220747,0.2887999753955596,0.26025430654884835,0.16283773671282176,0.15007758277082267,0.3231053975308887,0.29778648377531375,ns,ns,ns,ns
RegRateFirstPass,flesch_reading_ease,Adv,0.1787742820875274,0.2391812229729788,0.3445441454975644,0.2030338081690225,0.19007850396673817,0.22762275866763876,0.3736490141904438,0.3216899561889377,0.1511188484413829,0.1591006881592296,0.29985258076986343,0.3156902824422401,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_clear_prompt,Adv,0.1092516811242374,0.1321424886069943,0.5654982291350596,0.4863775868521516,0.1252762475629442,0.1396786348106657,0.49080770793609896,0.47461649351199414,0.1747756158266457,0.18069196739054008,0.3467927396335996,0.3585320646977637,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_clear_specific_prompt,Adv,0.1978215325209126,0.2275873992670979,0.2946970717067776,0.2264590527925011,0.1865927375088922,0.22662091197995207,0.3534903491258364,0.28723904463215516,0.15271650841111142,0.1587133264702448,0.30302268476454564,0.3149216728125915,ns,ns,ns,ns
RegRateFirstPass,gemini-2.0-flash_simple_prompt,Adv,0.0602424907275431,0.0659621244301945,0.7518291078519683,0.7291058545989766,0.07072572719965517,0.08922875753906932,0.5370092664414066,0.5107896920356172,0.1629697931696805,0.1778255757146029,0.32336742619114395,0.35284452174470576,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_clear_prompt,Adv,0.0044280141728705,0.0818041198414361,0.9814726044148164,0.6673830457331176,0.005214784840324002,0.09583002981368441,0.6039900351070666,0.5163079431901566,0.13235623794249307,0.16814698350309698,0.2626234909634114,0.33364009501189584,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_clear_specific_prompt,Adv,0.0801459555034463,0.0579753569168861,0.6737528691545354,0.7608938801863363,0.07635738436997636,0.06987477848620696,0.5340007062174156,0.4755454645476174,0.1467623424400937,0.19007094944902103,0.29120832771275607,0.3771419998860974,ns,ns,ns,ns
RegRateFirstPass,gemini-2.5-pro_simple_prompt,Adv,0.1375101473991573,0.244299630732005,0.4686828304381285,0.1932430357955594,0.15092788097022547,0.22705170866250202,0.41812013202772447,0.30239700442197925,0.19380496114489212,0.20361973937711067,0.38455108919017655,0.404025738533843,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_clear_prompt,Adv,0.1615918351711338,0.2058918450569546,0.3936073563116665,0.2750331757864599,0.140947940411426,0.19788366784643213,0.43392912671263384,0.3475571685312242,0.16322949278560347,0.16767868265374528,0.32388272657135864,0.3327108845282063,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_clear_specific_prompt,Adv,0.0078791114907751,0.074577042455447,0.9670388242109828,0.6953059556903743,0.01626979566463396,0.05894148798112744,0.504468968142969,0.520160300788453,0.17431490653937048,0.17582900047435787,0.34587859245607067,0.3488828833080491,ns,ns,ns,ns
RegRateFirstPass,gpt-4o_simple_prompt,Adv,0.0338203935133653,0.0320083533521524,0.8591775634411242,0.8666538997019877,0.028049673312692903,0.0471979119232235,0.510470854696887,0.4735434324055426,0.19439293653012324,0.20315085649724118,0.385717759916622,0.4030953731753338,ns,ns,ns,ns
RegRateFirstPass,gpt-5_clear_prompt,Adv,0.208774106486594,0.2286374328456522,0.268220651508197,0.2242655209839552,0.19244016033122885,0.20243996591428776,0.3373431754960049,0.3185406401977275,0.19002379107872094,0.2023774391689182,0.3770484274483425,0.40156074540188474,ns,ns,ns,ns
RegRateFirstPass,gpt-5_clear_specific_prompt,Adv,0.0841751007861484,0.1852377964588218,0.6583142583783522,0.3270893533129546,0.10605326909194711,0.18062987434474834,0.39824555433485315,0.3468124067635511,0.1997474946141904,0.20105214575852512,0.3963423648348659,0.39893107575126,ns,ns,ns,ns
RegRateFirstPass,gpt-5_simple_prompt,Adv,0.0422239820396702,0.0533096257813095,0.8246705853139008,0.7796457846356838,0.046390005872225935,0.035866786387176545,0.4384487136437106,0.4452512579975303,0.22272190586873464,0.22137898671084688,0.44192858109706445,0.4392639381394778,ns,ns,ns,ns
RegRateFirstPass,gunning_fog_index,Adv,0.2583395794695246,0.2847925259585236,0.1680830624371129,0.1271647313525745,0.2632136431368082,0.2697808172445525,0.267804403976382,0.259621241154013,0.17201134934799628,0.15999725057152192,0.3413078352281762,0.31746925677879606,ns,ns,ns,ns
RegRateFirstPass,lexile,Adv,0.1059576489646196,0.1295781312933397,0.577345362337711,0.4949499400915932,0.11187479323019833,0.1266284176208373,0.42313152651780084,0.40722424148143527,0.1990039516623643,0.19803638140851634,0.3948670143056777,0.3929471450062171,ns,ns,ns,ns
RegRateFirstPass,llama-3.3-70b-versatile_clear_prompt,Adv,0.0388417746248258,0.0773278872230415,0.8385239124799982,0.6846291474572402,0.024394472656730174,0.061034225437524924,0.4951117834536201,0.4686183078622303,0.18384366828103893,0.18533394991690577,0.36478572303077655,0.36774276511518567,ns,ns,ns,ns
RegRateFirstPass,llama-3.3-70b-versatile_clear_specific_prompt,Adv,0.194509031234063,0.1189947524703746,0.3030195275700627,0.5311193026407388,0.19519903351208506,0.14160872322112772,0.29750445672720643,0.36322847015516707,0.2229845160747963,0.23399244959289364,0.44244965671957115,0.46429178500726054,ns,ns,ns,ns
RegRateFirstPass,llama-3.3-70b-versatile_simple_prompt,Adv,0.0083269866339257,0.0385114191252466,0.9651662957697398,0.8398796385976307,0.018420975837993906,0.04125921609582015,0.538996814369848,0.5013127463910421,0.16399051436217033,0.17224052177555652,0.3253927584840465,0.3417625630437596,ns,ns,ns,ns
RegRateFirstPass,max_embedding_depth,Adv,0.0664858748711287,0.0218869124400769,0.7270359436794859,0.908604277512458,0.07249063543489485,0.029216481514890594,0.39498375204143504,0.4094917641051442,0.2039786677893309,0.23132296911183287,0.4047379303737485,0.4589949565850182,ns,ns,ns,ns
RegRateFirstPass,max_integration_cost,Adv,0.1617176310501358,0.1601790946456818,0.3932342707333555,0.3978111592858169,0.16147092313671685,0.1704244248040582,0.33951998263507904,0.3674648566333355,0.24574228417661118,0.2344599250799241,0.4876060059656958,0.46521935779304113,ns,ns,ns,ns
RegRateFirstPass,mean_entropy_gpt2,Adv,0.399419787501576,0.3677419354838709,0.0287656515579672,0.0455761375942791,0.38969731179833594,0.353116699584181,0.09128119797979632,0.129376390740613,0.1310805838908288,0.13587959207577335,0.26009231656983844,0.26961458996083437,*,*,ns,ns
RegRateFirstPass,mean_entropy_pythia,Adv,0.3979126859854794,0.3873192436040044,0.0294302741704776,0.0344620530663323,0.3934142702550779,0.38255470870551295,0.08075044244396239,0.09177994767734511,0.12490767127722952,0.13715092846234114,0.247843918721753,0.27213719717013196,*,*,ns,ns
RegRateFirstPass,smog_index,Adv,0.1722551590821001,0.2481070580671319,0.3627063795503032,0.186175981615795,0.16637808441568291,0.21476807069251386,0.38753845906898093,0.3122764306087774,0.1670536873172681,0.19266735305798596,0.33147075818695443,0.38229382793996397,ns,ns,ns,ns
RegRateFirstPass,text_evaluator,Adv,0.3716707828850578,0.4152751591508771,0.0431431149522717,0.0224854616536115,0.37480549818325515,0.3931088322774498,0.1179401188331211,0.1353360268947325,0.14671786554275618,0.19038533536947835,0.2911200758991085,0.37776580975878454,*,*,ns,ns
RegRateFirstPass,total_integration_cost,Adv,0.1082991805231469,0.0956724891891915,0.5689125701875275,0.6150278394437523,0.11642006222541547,0.11036605649137776,0.43501688552644013,0.4487446550466849,0.19629609616736185,0.20336703783052626,0.38949404153025796,0.40352432384143777,ns,ns,ns,ns
RegRateFirstPass,wordFreq_frequency,Adv,0.3279578078097123,0.3753058954393771,0.076848067940911,0.0409854461855814,0.32992416513865097,0.36484810626136954,0.15500548942680356,0.12423566858771018,0.14299674912869773,0.14554800668102685,0.2837365736317965,0.28879882211479246,ns,*,ns,ns
RegRateFirstPass,word_length,Adv,0.0410044186983393,0.0055617352614015,0.8296601237102801,0.976730107758198,0.031777773158429674,0.0014807637103035295,0.5422920580961532,0.4860455662069926,0.15483394796508856,0.18569373259762256,0.30722414422134203,0.36845665200912314,ns,ns,ns,ns
RegRateFirstPass,ARI,Ele,0.2978001087542307,0.2624959051457861,0.1099728565129439,0.1611028082028733,0.3057177855736805,0.26854113234147364,0.18933908662468202,0.24647408462093298,0.1793927139935602,0.20527787022451388,0.355954064083171,0.40731582986907994,ns,ns,ns,ns
RegRateFirstPass,CAREC,Ele,0.1512989646449395,0.0963292547274749,0.4248146964534763,0.6125912726882878,0.16025161937388474,0.10652672876911931,0.4121141770101579,0.46663411993288656,0.17012841621480307,0.18494794782585514,0.3375716873867369,0.36697685322280515,ns,ns,ns,ns
RegRateFirstPass,CAREC_M,Ele,0.1887513474858553,0.2462736373748609,0.3178330821871704,0.1895561497643769,0.18319066936777928,0.2323329462434183,0.3880684051515166,0.30437044918624095,0.16101816653632225,0.19248917128565837,0.31949497554221873,0.3819402766468617,ns,ns,ns,ns
RegRateFirstPass,CARES,Ele,0.2629118898243815,0.2378197997775305,0.1604157640581454,0.2056944800012495,0.2650126532550686,0.23563761584598647,0.2578171552831953,0.3198974761632015,0.17751585837953673,0.17792557852241286,0.3522299753582914,0.3530429490111608,ns,ns,ns,ns
RegRateFirstPass,CML2RI,Ele,0.2849079329354215,0.3156840934371523,0.1270039935695797,0.089249716124302,0.2915363800290249,0.31383644079490264,0.21861699582384625,0.19185982599325407,0.18940603714996407,0.19554624060508533,0.375822669631042,0.3880061654124058,ns,ns,ns,ns
RegRateFirstPass,GPT-2 117M Mean,Ele,0.437562818938616,0.4113459399332592,0.0156007285812654,0.023925518113661,0.4390975306131075,0.4084796696440068,0.042792749959934324,0.07225015653710123,0.11382652713013576,0.1354575593036412,0.22585652466297834,0.26877718538027756,*,*,*,ns
RegRateFirstPass,GPT-2 1558M Mean,Ele,0.4008769330888874,0.3806451612903225,0.0281347199959149,0.0379737757279358,0.397485922497622,0.3777094990487344,0.07499761581051874,0.10016833063124578,0.12385555687880317,0.13598425878764567,0.24575629549746908,0.2698222714247901,*,*,ns,ns
RegRateFirstPass,GPT-2 345M Mean,Ele,0.4546802083106132,0.4233592880978865,0.0115922104315297,0.0197459786474183,0.45176817025268484,0.4226694285533334,0.039621382861853564,0.06233200495280375,0.11905296820609022,0.13428620825403068,0.23622691764194848,0.26645297077147284,*,*,*,ns
RegRateFirstPass,GPT-2 774M Mean,Ele,0.4137443091297044,0.3793103448275862,0.0230378102651498,0.0387094718451646,0.4114732634823632,0.3747974444238585,0.05977681173032989,0.09647149113951511,0.11663670584652694,0.1307881637469246,0.23143252890881064,0.25951209156334115,*,*,ns,ns
RegRateFirstPass,GPT-J 6B Mean,Ele,0.4121196484321542,0.4264738598442714,0.0236361345877155,0.0187668759332793,0.41259871799015424,0.42061530646435863,0.07745237530814282,0.07336723427662883,0.1394134829415926,0.14489602220794476,0.2766265961215746,0.28750514347118256,*,*,ns,ns
RegRateFirstPass,GPT-Neo 1.3B Mean,Ele,0.4111221697012644,0.396662958843159,0.0240097520668736,0.029990813966426,0.4124432172251337,0.3969318011982475,0.062233163984613066,0.08598219079137998,0.12125052013800568,0.14087895047245005,0.24058733743707578,0.27953440163818755,*,*,ns,ns
RegRateFirstPass,GPT-Neo 125M Mean,Ele,0.4165113570566799,0.4015572858731924,0.022047405994211,0.0278440167002504,0.4210902596532351,0.40081345354252484,0.05292866629854041,0.07667786664041695,0.11521336952091076,0.13373061122258312,0.22860832084382493,0.2653505457234667,*,*,ns,ns
RegRateFirstPass,GPT-Neo 2.7B Mean,Ele,0.4232332154727421,0.4068965517241379,0.0197864817360066,0.0256465659515337,0.4239170832539289,0.40937818411063676,0.05781668720861864,0.08013516294859077,0.12404627843481383,0.1421230934774067,0.24613472844192355,0.2820030512787235,*,*,ns,ns
RegRateFirstPass,Gemma 7B Mean,Ele,0.175876260029384,0.0562847608453837,0.3525491790216723,0.7676737857629369,0.18137684647038174,0.07261154526709523,0.3619089789471798,0.44881527401892113,0.17281428636139382,0.1979889241046603,0.3429010364611534,0.392852979419433,ns,ns,ns,ns
RegRateFirstPass,Gemma-2 9B Mean,Ele,0.2516715369569587,0.1826473859844271,0.1797253538669076,0.3340184714730012,0.2515848006970372,0.18624043065960955,0.2650437820689057,0.3522684119096109,0.17071848437714707,0.19171303786398003,0.33874251063700545,0.3804002595549351,ns,ns,ns,ns
RegRateFirstPass,Llama-2 13B Mean,Ele,0.2541315355104744,0.1635150166852058,0.1753661088905909,0.3879257345165761,0.2533025879679657,0.16988578842830077,0.26323293361697286,0.37944145277814806,0.1755545253011585,0.1872415479931758,0.34833826501661863,0.371527853554786,ns,ns,ns,ns
RegRateFirstPass,Llama-2 7B Mean,Ele,0.232978881600017,0.1199110122358175,0.2153487893012215,0.5279386219751125,0.23427361522193674,0.1369930639690941,0.2859886953810466,0.41914342110968156,0.1553396098572246,0.18262853877762117,0.3082274871194503,0.3623746424718167,ns,ns,ns,ns
RegRateFirstPass,Mamba 1.4B Mean,Ele,0.4023539776536591,0.3784204671857619,0.0275067187765291,0.03920626156373,0.39704892293605887,0.37253506235114114,0.07928838456291665,0.11027336018867445,0.12881720036212313,0.14239410711996936,0.2556012726044151,0.2825408011423864,*,*,ns,ns
RegRateFirstPass,Mamba 2.8B Mean,Ele,0.4126561421552196,0.3837597330367074,0.0234371639824824,0.0363008019081697,0.4098279724206852,0.37655136605342343,0.07708470964338358,0.11421150786089608,0.13569566447838002,0.14947963003368459,0.26924963770423627,0.2966000158180834,*,*,ns,ns
RegRateFirstPass,Mamba 370M Mean,Ele,0.4362230984970089,0.4291434927697442,0.0159578872445993,0.0179599038956774,0.43541775896467283,0.4260867602926106,0.045922854302982215,0.06290294986757669,0.11644087486260399,0.13959790384949067,0.2310439577508801,0.2769925272132386,*,*,*,ns
