pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_CV,spearman_corr_CV,pearson_p_CV,spearman_p_CV,std_pearson_corr_CV,std_spearman_corr_CV,CI_yerr_pearson_CV,CI_yerr_spearman_CV,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_CV_symbol,spearman_p_CV_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol,n_bootstraps
mean_nonzero_TF,ARI,Adv,0.3187701056870383,0.3423440170065172,2.502972258260696e-22,1.0384952150538228e-25,,,,,,,,,0.316854625317367,0.33950603208365143,9.03433717347688e-15,4.612422885579993e-18,0.0320898021517362,0.031466405432992596,0.06327969535678452,0.06205038411759446,***,***,,,***,***,200.0
mean_nonzero_TF,CAREC,Adv,0.2325925688192757,0.2146140064798028,2.5244682014208655e-12,1.1395636712223735e-10,,,,,,,,,0.23301155713172547,0.21555457309700932,3.115075781652492e-07,3.615633494527504e-06,0.035989923394576226,0.03528907426654867,0.070970564964969,0.06958852094042356,***,***,,,***,***,200.0
mean_nonzero_TF,CAREC_M,Adv,0.2257662022863252,0.2065800908950149,1.1145284356984442e-11,5.63281339089572e-10,,,,,,,,,0.22327602059922513,0.2063164635476521,5.384492389516404e-06,0.00011973449942134792,0.033865807108179075,0.03343078923159764,0.0667818999532614,0.06592406360467117,***,***,,,***,***,200.0
mean_nonzero_TF,CARES,Adv,0.3878589146237859,0.4032181180997472,4.106648244850918e-33,6.885676083098085e-36,,,,,,,,,0.38877028693606436,0.4031084846342216,1.8926754711172743e-21,8.242076328880128e-27,0.0352433132298139,0.029562118226721713,0.0694982821645628,0.0582952124990582,***,***,,,***,***,200.0
mean_nonzero_TF,CML2RI,Adv,0.4439306323566157,0.44570845352261,5.515646322712058e-44,2.3027160185946777e-44,,,,,,,,,0.4459612817887745,0.44630777762450136,3.846190605216709e-27,1.0609963777194774e-30,0.03293729313702729,0.02800722465126434,0.06495091075142165,0.05522902993732369,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.4140019908945785,0.3455785270723242,6.315299363453311e-38,3.3810501001814523e-26,,,,,,,,,0.4127022612728741,0.34556510981395694,2.6390349332115536e-23,2.5516267607760267e-17,0.03630393468638524,0.03260576702422755,0.07158978158681999,0.06429715566369663,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.3280127195761181,0.2542885152365883,1.2812032794243929e-23,1.6365486557265075e-14,,,,,,,,,0.3262460118158855,0.2546317264001906,1.1592227068929709e-12,8.347421060338332e-10,0.03995267285720636,0.03342108555794192,0.07878493470102325,0.06590492838190251,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.3596579848605526,0.2834869552853765,2.1883958342074667e-28,8.424823080386069e-18,,,,,,,,,0.35803192088312946,0.2834408657394354,2.582828788293502e-16,5.878394074228206e-12,0.039570813600380485,0.03353410459980441,0.07803192484054326,0.06612779702112805,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.350615018317384,0.2704805871608973,5.737561547205854e-27,2.7547727964421835e-16,,,,,,,,,0.3491737456880445,0.27079075538816666,7.87705454844203e-15,8.571336791734784e-11,0.040648072432830036,0.03397581706533322,0.08015623244504261,0.06699883480820412,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.2925955742287411,0.2122835605041309,6.549979406293092e-19,1.8234933196627768e-10,,,,,,,,,0.2903918982083101,0.21252862312772072,3.5579025652278916e-09,1.1565614648024234e-06,0.04181000913519141,0.033793217318781384,0.08244752112926769,0.06663875604301293,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-Neo 1.3B Mean,Adv,0.3397530586370751,0.2605382563000084,2.527388957887232e-25,3.497406496831512e-15,,,,,,,,,0.3373981183561591,0.26043011026637314,2.5068030890399544e-13,7.505185513116018e-10,0.03983696791970132,0.034582878365063324,0.07855676959230823,0.06819593331096743,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-Neo 125M Mean,Adv,0.4100035932402747,0.3552641491849914,3.669308912564244e-37,1.0842730623330968e-27,,,,,,,,,0.40808526507251985,0.35537587406826565,2.0598745478912161e-22,1.040107265523815e-18,0.037722273957884286,0.033036897367266525,0.07438668499521844,0.06514732596507683,***,***,,,***,***,200.0
mean_nonzero_TF,GPT-Neo 2.7B Mean,Adv,0.3205379093837794,0.2395662389953581,1.4289460266383736e-22,5.271809769613043e-13,,,,,,,,,0.3181622771728036,0.2391243059116052,1.3977039398691841e-11,1.9640582041288336e-08,0.04073882316341593,0.03417525013718564,0.08033518894211687,0.06739210815938326,***,***,,,***,***,200.0
mean_nonzero_TF,Gemma 7B Mean,Adv,0.2021697835875902,0.125893927243446,1.3181345481730075e-09,0.0001749125459436,,,,,,,,,0.20165465128517332,0.1270265757290076,0.0001078950611174342,0.006042117072439774,0.04252015906235069,0.03519691325809767,0.08384790592552765,0.069406783436684,***,***,,,***,**,200.0
mean_nonzero_TF,Gemma-2 9B Mean,Adv,0.2590128525577783,0.1797465691608856,5.116686262082236e-15,7.425086772665489e-08,,,,,,,,,0.25829305143428555,0.18087674809438603,4.612700281475119e-08,4.4364088492802845e-05,0.040558807088449965,0.03389840815904732,0.07998020506501766,0.06684618780887044,***,***,,,***,***,200.0
mean_nonzero_TF,Llama-2 13B Mean,Adv,0.2081304768019942,0.1268650881574285,4.1586820790259404e-10,0.0001556209510192,,,,,,,,,0.20802714555907137,0.1286209067642209,4.883056295104919e-05,0.005031032152330888,0.04187143773103065,0.03436040394980425,0.08256865565083693,0.06775722343186924,***,***,,,***,**,200.0
mean_nonzero_TF,Llama-2 7B Mean,Adv,0.2316659385023312,0.1543631323991263,3.0968659624619642e-12,4.012885457209506e-06,,,,,,,,,0.23153299923967252,0.15546102982748503,3.747072929905869e-06,0.000608851609409318,0.04109963657829504,0.03408975936942955,0.08104669731684071,0.06722352408043372,***,***,,,***,***,200.0
mean_nonzero_TF,Mamba 1.4B Mean,Adv,0.2915219101924449,0.2166718938923277,8.894280959213048e-19,7.490325498782675e-11,,,,,,,,,0.29025764171825663,0.21756756647647482,1.1827694737963797e-09,3.6120817981217114e-07,0.04039215153286842,0.034031147260410025,0.0796515675515531,0.06710794354848042,***,***,,,***,***,200.0
