text_id,align_idx,level,mean_TF,median_TF,mean_nonzero_TF,n_subjects,n_rows
1_1_4,41,Adv,213.13620689655173,167.0,316.1611253196931,60,1740
1_1_4,41,Ele,193.77654320987654,162.0,305.0709426627794,60,1620
1_1_4,42,Adv,184.66944444444445,151.5,300.81900452488685,60,1440
1_1_4,42,Ele,167.2651515151515,138.0,285.627425614489,60,1320
1_1_4,43,Adv,219.25350877192983,178.0,331.937583001328,60,1140
1_1_4,43,Ele,177.8813725490196,144.0,291.2343499197432,60,1020
1_1_4,44,Adv,158.19736842105263,123.0,287.63157894736844,60,1140
1_1_5,45,Adv,168.80625,150.0,277.0153846153846,60,960
1_1_5,45,Ele,164.11770833333333,157.0,252.48878205128204,60,960
1_1_5,46,Adv,125.02173913043478,49.0,249.32080924855492,60,1380
1_1_5,46,Ele,158.66,136.0,271.98857142857145,60,900
1_1_5,47,Adv,112.975,0.0,237.01048951048952,60,600
1_1_5,48,Adv,173.87620269403465,140.0,299.5281767955801,60,1559
1_1_5,48,Ele,181.1644927536232,140.0,304.1447688564477,60,1380
1_1_6,49,Adv,196.9421593830334,155.0,316.5723140495868,60,1556
1_1_6,50,Adv,177.61018518518517,148.0,295.10615384615386,60,1080
1_1_6,51,Adv,204.78094575799722,162.0,311.6137566137566,60,1438
1_1_6,51,Ele,188.74423076923077,163.0,280.42,60,1560
1_1_6,52,Adv,164.6808176100629,134.0,287.89719626168227,60,3180
1_1_6,52,Ele,152.35359477124183,130.0,266.7059496567506,60,3060
1_1_7,53,Adv,221.89375,170.0,323.7355623100304,60,480
1_1_7,53,Ele,189.04791666666668,170.5,267.67846607669617,60,480
1_1_7,54,Adv,132.24102564102563,106.0,240.43822843822844,60,780
1_1_7,55,Adv,134.98958333333334,101.0,259.69939879759517,60,960
1_1_7,55,Ele,121.528125,78.5,238.09591836734694,60,960
1_1_7,56,Adv,167.82604166666667,145.5,275.4068376068376,60,960
1_1_7,56,Ele,169.49814814814815,156.0,264.5346820809249,60,1080
1_1_7,57,Adv,208.68473728106756,164.0,316.32490518331224,60,1199
1_1_7,57,Ele,195.00583333333333,159.0,305.4921671018277,60,1200
1_1_7,58,Adv,158.41153846153847,124.5,282.7482837528604,60,1560
1_1_7,58,Ele,129.07638888888889,85.0,249.8252688172043,60,1440
1_1_7,59,Adv,257.45985401459853,185.0,369.0642750373692,60,959
1_1_7,60,Adv,137.91228070175438,104.0,260.29801324503313,60,1140
1_2_1,61,Adv,195.9659420289855,169.0,284.3669821240799,60,1380
1_2_1,61,Ele,187.80072463768116,168.0,271.37696335078533,60,1380
1_2_1,62,Adv,218.96666666666667,170.0,325.1980198019802,60,2100
1_2_1,62,Ele,185.15144927536232,161.0,279.55032822757113,60,1380
1_2_1,63,Adv,194.7373632100052,160.0,301.1289282836422,60,1919
1_2_1,63,Ele,187.7219298245614,155.0,307.03443328550935,60,1140
1_2_1,64,Adv,149.1775,122.0,273.30229007633585,60,2400
1_2_1,64,Ele,142.69809523809525,124.0,254.60152931180968,60,2100
1_2_2,65,Adv,227.09358974358975,171.5,336.75475285171103,60,780
1_2_2,65,Ele,182.99166666666667,151.5,285.1818181818182,60,600
1_2_2,66,Adv,188.3470588235294,151.0,314.4255319148936,60,1020
1_2_2,66,Ele,194.65595238095239,154.0,307.93032015065916,60,840
1_2_2,67,Adv,178.39404761904763,154.0,292.677734375,60,840
1_2_2,67,Ele,185.37857142857143,151.0,296.60571428571427,60,840
1_2_2,68,Adv,182.32758620689654,153.0,291.6592526690391,60,1798
1_2_2,68,Ele,190.92070707070707,153.0,310.10910582444626,60,1980
1_2_2,69,Adv,219.8275,174.0,317.44043321299637,60,1200
1_2_2,69,Ele,188.74565217391304,149.0,297.0,60,1380
1_2_2,70,Adv,164.33279569892474,146.0,267.41819772528436,60,1860
1_2_2,70,Ele,180.01875977071393,154.0,292.26395939086296,60,1919
1_2_3,71,Adv,212.32654320987655,173.0,319.67379182156134,60,1620
1_2_3,72,Adv,205.42376543209878,166.0,320.44920558497836,60,3240
1_2_3,72,Ele,218.275966641395,176.0,321.86249301285636,60,2638
1_2_3,73,Adv,197.09722222222223,157.0,315.8234421364985,60,2160
1_2_3,73,Ele,183.8814781433078,155.0,295.0347071583514,60,2219
1_2_3,74,Adv,96.1595238095238,0.0,246.76374745417516,60,1260
1_2_4,75,Adv,215.83001613770844,169.0,323.3102336825141,60,1859
1_2_4,75,Ele,240.74166666666667,174.5,354.8290685772774,60,1440
1_2_4,76,Adv,170.97202380952382,144.0,287.80861723446895,60,1680
1_2_4,76,Ele,154.70577724836212,129.0,270.57395833333334,60,1679
1_2_4,77,Adv,165.87333333333333,142.0,283.94864479315265,60,1200
1_2_4,77,Ele,133.57777777777778,118.0,247.8762886597938,60,540
1_2_4,78,Adv,156.7875,132.5,266.8723404255319,60,480
1_2_4,78,Ele,157.61851851851853,117.0,288.5220338983051,60,540
1_2_4,79,Adv,144.68833333333333,124.5,263.8693009118541,60,600
1_2_4,79,Ele,126.28888888888889,87.5,243.12299465240642,60,360
1_2_4,80,Adv,131.93809523809523,114.5,235.80425531914895,60,420
1_2_4,80,Ele,128.46944444444443,89.0,243.4157894736842,60,360
1_2_4,81,Adv,131.0837606837607,0.0,264.88428324697753,60,2340
1_2_4,81,Ele,124.42037037037036,0.0,256.92925430210323,60,1080
1_2_5,82,Adv,231.68055555555554,178.0,322.4420103092784,60,1080
1_2_5,82,Ele,240.27618164967564,173.0,333.2365038560411,60,1079
1_2_5,83,Adv,201.49416666666667,167.0,311.1879021879022,60,1200
1_2_5,83,Ele,229.5691573926868,167.0,345.0394265232975,60,1258
1_2_5,84,Adv,176.43958333333333,148.0,289.0477815699659,60,1440
1_2_5,84,Ele,160.5359649122807,135.0,267.5599415204678,60,1140
1_2_5,85,Adv,154.39533333333333,136.0,271.50410316529894,60,1500
1_2_5,85,Ele,133.042,108.5,246.0702836004932,60,1500
1_2_5,86,Adv,128.96130952380952,89.0,249.60253456221199,60,1680
1_2_6,87,Adv,247.4560185185185,183.0,356.33666666666664,60,2160
1_2_6,87,Ele,208.32666666666665,177.0,294.45465253239104,60,1200
1_2_6,88,Adv,207.17435897435897,160.5,335.95841995841994,60,780
1_2_6,88,Ele,184.43589743589743,162.0,288.87550200803213,60,780
1_2_6,89,Adv,175.90462962962962,141.0,305.9210950080515,60,1080
1_2_6,89,Ele,115.73933333333333,0.0,249.4382183908046,60,1500
1_3_1,90,Adv,156.7247311827957,142.0,264.5263157894737,60,1860
1_3_1,90,Ele,138.44310344827585,134.0,241.37374749498997,60,1740
1_3_1,91,Adv,258.26354166666664,197.5,367.85311572700294,60,960
1_3_1,91,Ele,240.9345238095238,192.0,336.74708818635605,60,840
1_3_1,92,Adv,172.92156862745097,144.5,288.202614379085,60,1020
1_3_1,92,Ele,129.64358974358976,100.0,245.73997569866341,60,1560
1_3_1,93,Adv,114.92941176470588,0.0,243.21161825726142,60,1020
1_3_1,93,Ele,113.3578431372549,0.0,251.3586956521739,60,1020
1_3_2,94,Adv,222.5480392156863,168.0,326.14798850574715,60,1020
1_3_2,94,Ele,215.75833333333333,175.0,321.3421985815603,60,840
1_3_2,95,Adv,244.63583333333332,182.0,337.42873563218393,60,1200
1_3_2,95,Ele,204.02333333333334,154.5,331.20670995671,60,1500
1_3_2,96,Adv,198.1712121212121,161.5,318.6187576126675,60,1320
1_3_2,96,Ele,197.285,161.5,295.9275,60,600
1_3_2,97,Adv,184.32843137254903,158.5,297.0221169036335,60,1020
1_3_2,97,Ele,208.60104166666667,160.0,321.95659163987136,60,960
1_3_3,98,Adv,202.4764705882353,167.0,305.5118343195266,60,1020
1_3_3,98,Ele,193.8281901584654,164.0,287.2682323856613,60,1199
1_3_3,99,Adv,227.9,152.0,344.7226890756302,60,180
1_3_3,99,Ele,204.25555555555556,167.5,319.704347826087,60,180
1_3_3,100,Adv,206.0939393939394,169.5,321.565011820331,60,660
1_3_3,100,Ele,152.77179487179487,127.0,277.1209302325581,60,780
1_3_3,101,Adv,126.36372549019607,104.0,237.3683241252302,60,1020
1_3_3,101,Ele,154.85416666666666,126.0,281.5530303030303,60,240
1_3_3,102,Adv,213.21176470588236,171.5,308.4765957446809,60,1020
1_3_3,102,Ele,121.57833333333333,61.0,233.80448717948718,60,600
1_3_3,103,Adv,186.84166666666667,153.5,302.9864864864865,60,240
1_3_3,103,Ele,115.84722222222223,64.0,226.6576086956522,60,360
1_3_3,104,Adv,145.01153846153846,129.0,261.2217090069284,60,1560
1_3_3,104,Ele,117.92654320987654,0.0,238.80125,60,1620
1_3_3,105,Adv,216.63939393939393,142.5,358.35087719298247,60,660
1_3_3,105,Ele,154.326842837274,0.0,321.62608695652176,60,719
1_3_4,106,Adv,185.39796659404502,155.0,294.79561200923786,60,1377
1_3_4,106,Ele,194.93809523809523,166.5,295.57400722021663,60,420
1_3_4,107,Adv,216.9060606060606,165.0,337.6367924528302,60,660
1_3_4,107,Ele,166.79880952380952,135.5,285.94081632653064,60,840
1_3_4,108,Adv,176.27962962962962,147.0,291.1039755351682,60,1080
1_3_4,108,Ele,171.4990740740741,134.5,293.06803797468353,60,1080
1_3_4,109,Adv,147.16052631578947,110.0,271.4611650485437,60,1140
1_3_4,110,Adv,146.67936507936508,119.5,270.3964886613021,60,2520
1_3_4,110,Ele,142.70583333333335,113.5,260.8484386900229,60,2400
1_3_5,111,Adv,231.59666666666666,177.0,337.27669902912623,60,1200
1_3_5,112,Adv,206.90827873734366,156.0,334.3589990375361,60,1679
1_3_5,112,Ele,223.225,160.0,345.63870967741934,60,960
1_3_5,113,Adv,236.3595238095238,179.0,345.89198606271776,60,840
1_3_5,114,Adv,168.72546351420308,139.0,295.74746571258197,60,5879
1_3_5,114,Ele,154.00377358490567,132.5,270.27152317880797,60,3180
1_4_1,115,Adv,153.0,140.5,257.9310344827586,60,1320
1_4_1,115,Ele,147.03412698412697,134.0,249.34454912516824,60,1260
1_4_1,116,Adv,163.75530303030303,136.0,285.5442536327609,60,1320
1_4_1,116,Ele,149.27698412698413,135.5,258.00960219478736,60,1260
1_4_1,117,Adv,200.28591699184108,157.0,318.6264108352145,60,2819
1_4_1,117,Ele,196.0222222222222,155.0,306.81739130434784,60,1980
1_4_1,119,Adv,163.75130208333334,138.0,280.46610169491527,60,3840
1_4_1,119,Ele,184.55503144654088,149.0,304.4009336099585,60,3180
1_4_2,120,Adv,249.8520102651839,188.5,362.6033519553073,60,2338
1_4_2,120,Ele,159.51,134.0,271.89204545454544,60,2100
1_4_2,121,Adv,201.5222222222222,172.0,312.1686746987952,60,900
1_4_2,121,Ele,174.59444444444443,156.0,272.80381944444446,60,900
1_4_2,122,Adv,165.5530303030303,141.0,280.646404109589,60,1980
1_4_2,122,Ele,144.5519096288327,135.0,243.62828649138712,60,1859
1_4_2,123,Adv,120.34907407407407,102.0,230.45567375886526,60,1080
1_4_2,123,Ele,164.05238095238096,146.0,281.2326530612245,60,420
1_4_2,124,Adv,128.89242424242425,120.0,226.24734042553192,60,660
1_4_2,124,Ele,156.22575757575757,146.0,247.85817307692307,60,660
1_4_2,125,Adv,158.44871794871796,152.5,246.686626746507,60,780
1_4_2,125,Ele,155.65384615384616,152.0,251.3664596273292,60,780
1_4_2,126,Adv,129.12105263157895,97.0,244.92179700499167,60,1140
1_4_2,126,Ele,142.95555555555555,122.0,257.32,60,1080
1_4_2,127,Adv,138.02166666666668,0.0,278.8316498316498,60,600
1_4_2,127,Ele,108.76060606060607,58.0,213.00296735905044,60,660
1_4_3,128,Adv,209.4298245614035,164.0,315.3896961690885,60,1140
1_4_3,128,Ele,220.1219298245614,175.5,320.8938618925831,60,1140
1_4_3,129,Adv,254.45896656534956,175.0,373.73660714285717,60,1316
1_4_3,129,Ele,184.19833333333332,145.0,305.3011049723757,60,1200
1_4_3,130,Adv,215.95333333333335,154.5,347.6887298747764,60,900
1_4_3,130,Ele,176.77727272727273,152.0,290.2313432835821,60,660
1_4_3,131,Adv,218.5063492063492,152.0,353.4249037227214,60,1260
1_4_3,131,Ele,171.3037037037037,136.0,292.27172195892575,60,1080
1_4_3,132,Adv,182.5549166187464,154.0,292.5926267281106,60,1739
1_4_3,132,Ele,142.19880952380953,109.0,270.2420814479638,60,840
1_4_4,133,Adv,206.55416666666667,168.5,316.76038338658145,60,1440
1_4_4,133,Ele,208.94920634920635,163.0,324.63131935881626,60,1260
1_4_4,134,Adv,192.63235294117646,148.0,318.45218800648297,60,1020
1_4_4,134,Ele,198.21372549019608,150.5,330.3562091503268,60,1020
1_4_4,135,Adv,288.29653401797174,202.0,386.5456110154905,60,779
1_4_4,135,Ele,248.45555555555555,188.0,359.93561368209254,60,720
1_4_4,136,Adv,189.1907032181168,158.0,291.2495412844037,60,839
1_4_4,136,Ele,157.3348484848485,137.5,273.2657894736842,60,660
1_4_4,137,Adv,185.26805555555555,148.0,303.1659090909091,60,720
1_4_4,137,Ele,148.0,118.5,265.51495016611295,60,540
1_4_4,138,Adv,217.32009803921568,164.5,337.6488956587967,60,2040
1_4_4,138,Ele,185.25858585858586,151.0,304.66112956810633,60,1980
1_4_4,139,Adv,182.48928571428573,153.5,293.6609195402299,60,840
1_4_4,139,Ele,149.2095238095238,124.0,261.1166666666667,60,420
1_4_4,140,Adv,207.3560606060606,165.5,316.0623556581986,60,660
1_4_4,140,Ele,137.69102564102565,115.5,250.9322429906542,60,780
1_4_4,141,Adv,143.70333333333335,96.0,269.86541471048514,60,1200
1_4_5,142,Adv,205.2843137254902,170.5,298.7018544935806,60,1020
1_4_5,142,Ele,206.76944444444445,160.0,315.85714285714283,60,1080
1_4_5,143,Adv,160.23066666666668,131.0,282.76,60,1500
1_4_5,143,Ele,182.6185641769398,137.0,302.3181272509004,60,1379
1_4_5,144,Adv,182.64166666666668,154.0,302.7853347502657,60,1560
1_4_5,144,Ele,169.10625,150.0,269.67109634551497,60,1440
1_4_5,145,Adv,192.525,153.0,300.038961038961,60,1200
1_4_5,145,Ele,154.93650793650792,135.5,252.87564766839378,60,1260
1_5_1,146,Adv,185.8190476190476,152.0,296.46343779677113,60,1680
1_5_1,146,Ele,157.73505747126435,140.0,270.40295566502465,60,1740
1_5_1,147,Adv,165.1478260869565,125.0,295.21243523316065,60,1380
1_5_1,147,Ele,161.225,131.0,283.756,60,1320
1_5_1,148,Adv,125.73412698412699,86.5,238.59186746987953,60,1260
1_5_1,148,Ele,116.19074074074074,0.0,234.99250936329588,60,1080
1_5_2,149,Adv,187.06842105263158,161.0,287.0228802153432,60,1140
1_5_2,149,Ele,164.83796296296296,156.0,262.1870397643593,60,1080
1_5_2,150,Adv,138.14888888888888,128.5,235.92789373814043,60,900
1_5_2,150,Ele,159.3,151.0,266.11600928074245,60,720
1_5_2,151,Adv,137.77395833333333,119.5,252.41030534351145,60,960
1_5_2,151,Ele,122.04313725490196,109.0,225.5144927536232,60,1020
1_5_2,152,Adv,189.3347222222222,165.0,290.6631130063966,60,1440
1_5_2,152,Ele,174.75,148.5,283.71176470588233,60,1380
1_5_2,153,Adv,158.2471153846154,134.0,279.25961538461536,60,3120
1_5_2,153,Ele,166.67115998581056,141.0,284.92783505154637,60,2819
1_5_2,154,Adv,139.83511904761906,87.0,267.5660592255125,60,1680
1_5_2,154,Ele,120.4,0.0,247.59677419354838,60,1020
1_5_3,155,Adv,264.34774774774775,193.0,375.4651311580294,60,2220
1_5_3,155,Ele,213.80072463768116,165.5,334.51814058956916,60,1380
1_5_3,156,Adv,235.11586638830897,195.0,318.5869872701556,60,958
1_5_3,156,Ele,171.40196078431373,144.5,288.4983498349835,60,1020
1_5_3,157,Adv,201.70376344086023,170.0,305.26362896663954,60,1860
1_5_3,157,Ele,192.42135416666667,157.0,296.9847266881029,60,1920
1_5_3,158,Adv,165.83655913978495,142.0,278.1388638412985,60,1860
1_5_3,158,Ele,152.19666666666666,143.0,251.79595588235293,60,900
1_5_4,159,Adv,305.3041666666667,238.5,371.9441624365482,60,240
1_5_4,159,Ele,313.09166666666664,208.5,406.17297297297296,60,240
1_5_4,160,Adv,228.6795434591747,176.0,335.2200772200772,60,1139
1_5_4,160,Ele,189.23333333333332,154.0,306.2282157676349,60,780
1_5_4,161,Adv,157.93229166666666,135.0,275.16333938294014,60,960
1_5_4,162,Adv,327.40555555555557,207.5,449.8702290076336,60,360
1_5_4,163,Adv,229.70850340136053,168.5,350.2816390041494,60,2940
1_5_4,163,Ele,219.75178656503095,160.0,354.2695852534562,60,2099
1_5_4,164,Adv,235.94130434782608,185.0,332.5832482124617,60,1380
1_5_4,164,Ele,180.18939393939394,161.0,276.2485481997677,60,1320
1_5_4,165,Adv,147.04018811457888,117.0,272.9579365079365,60,2339
1_5_4,165,Ele,160.17638888888888,139.0,282.4334693877551,60,2160
1_5_5,166,Adv,239.46604938271605,176.0,360.1996285979573,60,1620
1_5_5,166,Ele,254.18650793650792,190.0,354.67884828349946,60,1260
1_5_5,167,Adv,234.16264367816092,173.0,364.76544315129814,60,1740
1_5_5,167,Ele,248.40617283950618,175.0,371.2343173431734,60,1620
1_5_5,168,Adv,175.92,128.0,310.0822561692127,60,1500
1_5_5,168,Ele,178.72951414068166,154.0,278.1805869074492,60,1379
1_6_1,169,Adv,182.25416666666666,152.5,294.2219730941704,60,1440
1_6_1,169,Ele,188.8825573314802,147.0,309.21729237770194,60,1439
1_6_1,170,Adv,175.5528921313184,143.0,286.46768707482994,60,1919
1_6_1,170,Ele,167.05874499332444,129.0,292.35280373831773,60,1498
1_6_1,171,Adv,181.115,149.0,301.5790934320074,60,1800
1_6_1,171,Ele,169.59470752089138,144.0,276.12018140589566,60,718
1_6_2,172,Adv,235.5442528735632,185.0,336.7682826622843,60,1740
1_6_2,172,Ele,246.93401015228426,185.0,339.8423153692615,60,1379
1_6_2,173,Adv,223.1662162162162,175.0,336.34012219959266,60,2220
1_6_2,173,Ele,194.98282828282828,156.0,304.2285263987392,60,1980
1_6_2,174,Adv,232.4904761904762,181.5,341.4195804195804,60,420
1_6_2,174,Ele,165.97,149.0,258.6545454545454,60,600
1_6_2,175,Adv,118.23333333333333,0.0,244.89309576837417,60,1860
1_6_2,175,Ele,132.49086021505377,92.5,251.2059123343527,60,1860
1_6_2,176,Adv,118.14166666666667,104.5,213.50903614457832,60,600
1_6_2,176,Ele,121.33333333333333,53.5,241.05960264900662,60,600
1_6_3,177,Adv,196.17777777777778,153.0,318.9096880131363,60,1980
1_6_3,177,Ele,212.60634743875278,160.0,332.32463011314184,60,1796
1_6_3,178,Adv,156.10555555555555,127.0,276.4969249692497,60,1440
1_6_3,178,Ele,184.557964970809,152.0,300.6589673913044,60,1199
1_6_3,179,Adv,186.19083333333333,159.5,289.4158031088083,60,1200
1_6_3,179,Ele,209.98025816249051,158.0,324.5821596244131,60,1317
1_6_3,180,Adv,241.16086956521738,171.0,351.79915433403806,60,1380
1_6_3,180,Ele,180.32156862745097,150.0,292.4133545310016,60,1020
1_6_4,181,Adv,168.890625,155.0,272.03859060402687,60,960
1_6_4,181,Ele,147.67391304347825,126.5,264.6623376623377,60,1380
1_6_4,182,Adv,158.2722222222222,131.5,276.9763888888889,60,1260
1_6_4,182,Ele,144.91825396825396,130.0,262.7294964028777,60,1260
1_6_4,183,Adv,162.34298245614036,134.0,284.28725038402456,60,1140
1_6_4,183,Ele,150.38039215686274,113.0,271.9645390070922,60,1020
1_6_4,184,Adv,134.22716049382717,105.5,252.2598607888631,60,1620
1_6_4,184,Ele,171.7824561403509,143.5,283.8144927536232,60,1140
1_6_4,185,Adv,163.4978260869565,142.0,279.93424317617865,60,1380
1_6_4,185,Ele,145.76041666666666,118.5,264.0188679245283,60,1440
1_7_1,186,Adv,138.85333333333332,114.0,256.8715313463515,60,1800
1_7_1,186,Ele,170.58205128205128,149.5,284.9122055674518,60,1560
1_7_1,187,Adv,153.66611111111112,135.0,266.2165543792108,60,1800
1_7_1,187,Ele,174.13518518518518,147.0,286.2496194824962,60,1080
1_7_1,188,Adv,125.83063063063064,95.5,243.11923411662315,60,2220
1_7_1,188,Ele,120.56927083333333,105.0,220.25975261655566,60,1920
1_7_1,189,Adv,136.20877192982456,95.5,254.9720853858785,60,1140
1_7_1,189,Ele,137.2022727272727,119.0,243.096644295302,60,1320
1_7_1,190,Adv,158.67666666666668,140.0,273.05736137667304,60,900
1_7_1,190,Ele,159.14583333333334,143.0,252.94701986754967,60,960
1_7_1,191,Adv,122.77380952380952,114.0,231.23318385650225,60,420
1_7_1,191,Ele,123.28333333333333,103.0,231.15625,60,420
1_7_1,192,Adv,96.32833333333333,0.0,213.27306273062732,60,600
1_7_1,192,Ele,115.01833333333333,0.0,230.80602006688963,60,600
1_7_1,193,Adv,152.31666666666666,141.5,245.34228187919464,60,240
1_7_1,193,Ele,178.5222222222222,145.0,255.03174603174602,60,180
1_7_2,194,Adv,158.02333333333334,137.0,275.16500829187396,60,2100
1_7_2,194,Ele,155.609649122807,127.0,273.125481139338,60,2280
1_7_2,195,Adv,141.781884057971,101.5,265.8410326086956,60,1380
1_7_2,195,Ele,165.4125,137.5,284.37679083094554,60,1200
1_7_2,196,Adv,180.379012345679,159.0,289.89484126984127,60,1620
1_7_2,196,Ele,187.48266666666666,150.0,302.39139784946235,60,1500
1_7_2,197,Adv,131.35961538461538,79.5,254.24441687344913,60,1560
1_7_2,197,Ele,152.278,119.0,261.3466819221968,60,1500
1_7_2,198,Adv,119.44710144927537,40.0,236.83477011494253,60,1380
1_7_2,198,Ele,141.38560606060605,119.0,253.57201086956522,60,1320
1_7_3,199,Adv,179.9712962962963,145.5,284.9985337243402,60,1080
1_7_3,199,Ele,136.1529411764706,130.5,236.98976109215016,60,1020
1_7_3,200,Adv,140.39848484848486,101.0,267.8121387283237,60,660
1_7_3,200,Ele,137.53958333333333,110.5,259.9173228346457,60,480
1_7_3,201,Adv,228.26333333333332,177.0,317.7679814385151,60,600
1_7_3,201,Ele,186.24166666666667,157.0,294.0657894736842,60,600
