text_id,level,mean_HigherPassFixation,median_HigherPassFixation,mean_nonzero_HigherPassFixation,n_subjects,n_rows
1_2_5,Adv,80.49950996406403,0.0,301.6022031823745,60,3061
1_2_5,Ele,103.6046046046046,0.0,336.58861788617884,60,1998
1_2_6,Adv,124.35445757250268,0.0,334.60693641618496,60,1862
1_2_6,Ele,68.95296523517382,0.0,263.421875,60,1467
1_3_1,Adv,84.26432354357246,0.0,294.64141414141415,60,2077
1_3_1,Ele,59.7067377605429,0.0,256.6145833333333,60,2063
1_3_2,Adv,111.48068283917341,0.0,312.1459119496855,60,2226
1_3_2,Ele,114.18347578347579,0.0,312.62402496099844,60,1755
1_3_3,Adv,86.8305709023941,0.0,316.43624161073825,60,2715
1_3_3,Ele,64.57136602451838,0.0,289.178431372549,60,2284
1_3_4,Adv,73.7815734989648,0.0,278.0481144343303,60,2898
1_3_4,Ele,72.70353302611367,0.0,280.6126482213439,60,1953
1_3_5,Adv,100.46383917626869,0.0,311.1556567957479,60,4079
1_3_5,Ele,81.62169919632606,0.0,290.1734693877551,60,1742
1_4_1,Adv,89.57615230460922,0.0,305.8922155688623,60,3992
1_4_1,Ele,90.99487797529376,0.0,304.4475806451613,60,3319
1_4_2,Adv,79.25041380941121,0.0,306.6331198536139,60,4229
1_4_2,Ele,53.13437412879844,0.0,251.77410832232496,60,3587
1_4_3,Adv,128.2578856152513,0.0,356.47784200385354,60,2885
1_4_3,Ele,102.70316186880603,0.0,311.7879656160458,60,2119
1_4_4,Adv,117.04403272377286,0.0,322.56962864721487,60,4156
1_4_4,Ele,101.74893197502465,0.0,297.14203454894437,60,3043
1_4_5,Adv,98.50411433521005,0.0,283.59850374064837,60,2309
1_4_5,Ele,91.75234082397004,0.0,292.07600596125184,60,2136
1_5_1,Adv,69.6599344978166,0.0,284.859375,60,1832
1_5_1,Ele,68.07214076246335,0.0,275.0308056872038,60,1705
1_5_2,Adv,66.6779324055666,0.0,292.27886710239653,60,4024
1_5_2,Ele,63.435214975138926,0.0,272.811320754717,60,3419
1_5_3,Adv,113.46939403260535,0.0,321.0522193211488,60,3251
1_5_3,Ele,92.6880540312368,0.0,288.53876478318,60,2369
1_5_4,Adv,117.56307842182173,0.0,344.79571428571427,60,4106
1_5_4,Ele,111.22288483041372,0.0,336.0484234234234,60,2683
1_5_5,Adv,137.76301703163017,0.0,328.045191193511,60,2055
1_5_5,Ele,127.46284902981543,0.0,329.2530562347188,60,2113
1_6_1,Adv,81.80443886097153,0.0,292.438622754491,60,2388
1_6_1,Ele,97.18623962040333,0.0,369.87810383747177,60,1686
1_6_2,Adv,106.52727272727273,0.0,315.2558375634518,60,2915
1_6_2,Ele,93.13726937269372,0.0,293.1498257839721,60,2710
1_6_3,Adv,105.17949680811115,0.0,322.3164556962025,60,2663
1_6_3,Ele,125.4466723549488,0.0,325.27323008849555,60,2344
1_6_4,Adv,68.04208566108008,0.0,278.4954268292683,60,2685
1_6_4,Ele,70.47191858273652,0.0,278.63189269746647,60,2653
1_7_1,Adv,45.55348589675359,0.0,252.12076583210603,60,3758
1_7_1,Ele,54.03384527872583,0.0,271.01711840228245,60,3516
1_7_2,Adv,66.21518987341773,0.0,276.4349593495935,60,3081
1_7_2,Ele,82.29509713228492,0.0,283.31528662420385,60,3243
1_7_3,Adv,81.03718295986211,0.0,279.84013605442175,60,4061
1_7_3,Ele,80.7644891122278,0.0,285.64218009478674,60,2985
1_7_4,Adv,62.54733727810651,0.0,278.83812949640287,60,3718
1_7_4,Ele,59.70399251403618,0.0,266.2183588317107,60,3206
1_8_1,Adv,51.23830049261084,0.0,263.3259493670886,60,3248
1_8_1,Ele,52.344497607655505,0.0,265.90277777777777,60,2926
1_8_2,Adv,117.22277099038212,0.0,346.62259800153726,60,3847
1_8_2,Ele,107.08896913985555,0.0,347.75373134328356,60,3046
1_8_3,Adv,86.07215953817895,0.0,324.45202769535115,60,3811
1_8_3,Ele,74.65874363327674,0.0,298.73641304347825,60,2945
1_8_4,Adv,105.05419908773813,0.0,338.4070872947277,60,3727
1_8_4,Ele,83.47291904218928,0.0,302.19091847265224,60,3508
1_8_5,Adv,115.08712265953382,0.0,353.9165687426557,60,2617
1_8_5,Ele,104.76136896390061,0.0,318.7674750356633,60,2133
1_9_1,Adv,56.23663157894737,0.0,261.8862745098039,60,2375
1_9_1,Ele,48.92897291773122,0.0,253.31746031746033,60,1957
1_9_2,Adv,111.5872400422982,0.0,322.0478128179044,60,2837
1_9_2,Ele,116.31778786628146,0.0,309.37211855104283,60,2423
1_9_3,Adv,106.0722761596548,0.0,364.18148148148146,60,1854
1_9_3,Ele,86.68451106352606,0.0,302.85536159600997,60,1401
1_9_4,Adv,109.79769299023957,0.0,308.19925280199254,60,2254
1_9_4,Ele,119.67288888888889,0.0,327.9707673568819,60,2250
1_9_5,Adv,64.05068102629079,0.0,271.0563002680965,60,3157
1_9_5,Ele,83.56985478217327,0.0,292.78771929824563,60,1997
1_9_6,Adv,59.65193929173693,0.0,260.1,60,2965
1_9_6,Ele,58.0688679245283,0.0,254.3512396694215,60,3180
2_10_1,Adv,89.9569579288026,0.0,328.9550295857988,60,3090
2_10_1,Ele,83.47481751824817,0.0,305.36849132176235,60,2740
2_10_2,Adv,74.49159402241594,0.0,264.968992248062,60,3212
2_10_2,Ele,102.7119194543683,0.0,303.50287907869483,60,3079
2_10_3,Adv,106.4044979410833,0.0,319.6184586108468,60,3157
2_10_3,Ele,74.59888800635424,0.0,257.3150684931507,60,2518
2_10_4,Adv,114.9472553699284,0.0,351.04154518950435,60,4190
2_10_4,Ele,87.93698630136986,0.0,297.65378670788255,59,2190
2_1_1,Adv,89.93713450292398,0.0,289.08364661654133,60,3420
2_1_1,Ele,74.30415593968371,0.0,281.77545327754535,60,2719
2_1_2,Adv,94.98452669902913,0.0,328.85399159663865,60,3296
2_1_2,Ele,83.67653863951874,0.0,279.4822256568779,60,2161
2_1_3,Adv,70.43687773795301,0.0,259.7165932452276,60,2511
2_1_3,Ele,88.54323001631322,0.0,281.7145328719723,60,1839
2_1_4,Adv,43.535704804884524,0.0,235.63074712643677,60,3767
2_1_4,Ele,58.013392857142854,0.0,257.55855855855856,60,2464
2_1_5,Adv,101.57512351060738,0.0,314.31654676258995,60,3441
2_1_5,Ele,111.97964071856288,0.0,304.07479674796747,60,3340
2_1_6,Adv,102.9089113799062,0.0,337.8314424635332,60,4051
2_1_6,Ele,88.88490853658537,0.0,296.3583227445997,60,2624
2_2_1,Adv,84.40365984930033,0.0,267.91913439635533,60,2787
2_2_1,Ele,97.70822942643392,0.0,295.8651564185545,60,2807
2_2_2,Adv,88.15411255411256,0.0,283.6155988857939,60,3465
2_2_2,Ele,103.88291051017563,0.0,301.4789644012945,60,3587
2_2_3,Adv,116.84984152139461,0.0,306.89802289282,60,2524
2_2_3,Ele,133.64253206454282,0.0,353.79408543263963,60,2417
2_2_4,Adv,186.43895513912548,0.0,374.7933789954338,60,1761
2_2_4,Ele,107.16150442477876,0.0,283.810546875,60,1356
2_2_5,Adv,107.58075786079011,0.0,333.59,59,3721
2_2_5,Ele,83.65646258503402,0.0,278.3026874115983,60,2352
2_2_6,Adv,95.03017241379311,0.0,302.8434065934066,60,2320
2_2_6,Ele,114.1760607979734,0.0,315.1818181818182,60,1579
2_3_1,Adv,70.7497656982193,0.0,269.9284862932062,60,3201
2_3_1,Ele,76.96156086196855,0.0,280.2608695652174,60,3434
2_3_2,Adv,79.46552186745372,0.0,270.7202925045704,60,3727
2_3_2,Ele,88.05749913404918,0.0,280.28886438809263,60,2887
2_3_3,Adv,132.9073482428115,0.0,355.049786628734,60,3756
2_3_3,Ele,94.13853211009175,0.0,291.92318634423896,60,2180
2_3_4,Adv,86.76098735701385,0.0,300.5422314911366,60,3322
2_3_4,Ele,100.22063919907586,0.0,323.7226368159204,60,2597
2_4_1,Adv,89.47971145175833,0.0,303.0015267175572,60,2218
2_4_1,Ele,77.77048114434331,0.0,266.3942093541203,60,1538
2_4_2,Adv,133.08122028526148,0.0,376.5661434977578,60,2524
2_4_2,Ele,94.67520891364903,0.0,314.1256931608133,60,1795
2_4_3,Adv,156.809009009009,0.0,344.8058637083994,60,2775
2_4_3,Ele,128.2667660208644,0.0,326.8367088607595,60,2013
2_4_4,Adv,129.9956027849029,0.0,365.72989690721647,60,2729
2_4_4,Ele,134.2305580969808,0.0,364.50683229813666,60,2186
2_4_5,Adv,113.86499032882011,0.0,379.79483870967744,60,2585
2_4_5,Ele,106.65390121689335,0.0,335.1979752530934,60,2794
2_4_6,Adv,98.61117578579744,0.0,309.7148080438757,60,1718
2_4_6,Ele,117.05075445816186,0.0,327.7720870678617,60,2187
2_4_7,Adv,122.21234798877455,0.0,348.38666666666666,60,3207
2_4_7,Ele,101.72126144455747,0.0,311.0171073094868,60,1966
2_5_1,Adv,75.08581606217616,0.0,271.187134502924,60,3088
2_5_1,Ele,79.546823356592,0.0,289.5802139037433,60,2723
2_5_2,Adv,79.88858695652173,0.0,294.57915831663325,60,3680
2_5_2,Ele,73.84755444484112,0.0,311.51656626506025,60,2801
2_5_3,Adv,93.26887755102041,0.0,299.68360655737706,60,1960
2_5_3,Ele,85.37208008898776,0.0,291.26944971537,60,1798
2_5_4,Adv,103.20959010054138,0.0,296.22641509433964,60,2586
2_5_4,Ele,122.99317406143345,0.0,337.18830409356724,60,2344
2_5_5,Adv,95.59781529294935,0.0,328.55631399317406,60,4028
2_5_5,Ele,65.78831752371443,0.0,287.0893246187364,60,2003
2_6_1,Adv,78.46191726854892,0.0,278.2246798603027,60,3046
2_6_1,Ele,98.05579937304076,0.0,306.3643486777669,60,3190
2_6_2,Adv,129.32147239263804,0.0,378.67185628742516,60,2445
2_6_2,Ele,81.63914081145585,0.0,295.9065743944637,60,2095
2_6_3,Adv,94.10967741935484,0.0,291.74,60,2015
2_6_3,Ele,94.92924267551133,0.0,300.7478108581436,60,1809
2_6_4,Adv,117.36501079913607,0.0,323.45238095238096,60,3704
2_6_4,Ele,93.36350643163411,0.0,299.64831804281346,60,2099
2_7_1,Adv,114.68947368421053,0.0,326.865,60,2280
2_7_1,Ele,83.60176470588236,0.0,267.65160075329567,60,1700
2_7_2,Adv,57.218637067630354,0.0,244.12444933920705,60,3874
2_7_2,Ele,52.41987041036717,0.0,228.53483992467042,60,2315
2_7_3,Adv,69.21880492091388,0.0,253.69082125603865,60,2276
2_7_3,Ele,84.83620689655173,0.0,294.01933216168715,60,1972
2_7_4,Adv,46.408193123628386,0.0,238.0487804878049,60,2734
2_7_4,Ele,52.31153997636865,0.0,245.05350553505534,60,2539
2_7_5,Adv,113.01975565375618,0.0,338.61915887850466,60,3847
2_7_5,Ele,97.10450326572706,0.0,306.37418655097616,60,2909
2_7_6,Adv,42.01939140811456,0.0,220.0765625,60,3352
2_7_6,Ele,55.59389243391067,0.0,269.2560706401766,60,2194
2_8_1,Adv,84.20419763882816,0.0,303.7460567823344,60,2287
2_8_1,Ele,89.30242737763629,0.0,330.51104565537554,60,2513
2_8_2,Adv,78.11041589988959,0.0,274.5485122897801,60,2717
2_8_2,Ele,65.96498316498317,0.0,265.8290366350068,60,2970
2_8_3,Adv,124.68801191362621,0.0,370.88815060908087,60,2686
2_8_3,Ele,94.01754385964912,0.0,305.58970792767735,60,2337
2_8_4,Adv,159.60555923229649,0.0,379.188679245283,60,3022
2_8_4,Ele,122.25773195876289,0.0,318.36241610738256,60,1940
2_8_5,Adv,120.25594045233323,0.0,347.1520661157025,60,3493
2_8_5,Ele,138.48759398496242,0.0,351.8404966571156,60,2660
2_8_6,Adv,78.42250437828372,0.0,279.8703125,60,2284
2_8_6,Ele,80.96401308615049,0.0,266.5852782764812,60,1834
2_9_1,Adv,130.15490196078431,0.0,338.38062871707734,60,3060
2_9_1,Ele,110.1875466070097,0.0,323.68346111719603,60,2682
2_9_2,Adv,111.22262773722628,0.0,331.65054413542924,60,2466
2_9_2,Ele,120.16764548852109,0.0,313.47353760445685,60,1873
2_9_3,Adv,93.13355896901848,0.0,327.5879120879121,60,3841
2_9_3,Ele,65.69340866290018,0.0,253.51162790697674,60,2655
2_9_4,Adv,88.18083931529542,0.0,322.29162462159434,60,3622
2_9_4,Ele,77.01127113337508,0.0,301.4387254901961,60,3194
2_9_5,Adv,136.06882168925964,0.0,374.4332855093257,60,3836
2_9_5,Ele,93.59896907216495,0.0,300.3009922822492,60,2910
2_9_6,Adv,120.43218623481782,0.0,314.7804232804233,60,2964
2_9_6,Ele,173.37901069518716,0.0,371.06580829756797,60,1496
3_10_1,Adv,120.42929577464788,0.0,292.0245901639344,60,1775
3_10_1,Ele,127.28451178451178,0.0,315.02916666666664,60,1782
3_10_2,Adv,116.09086778736938,0.0,331.408560311284,60,2201
3_10_2,Ele,92.1390134529148,0.0,302.1617647058824,60,2007
3_10_3,Adv,113.20449537241075,0.0,308.72716346153845,60,2269
3_10_3,Ele,109.8326248671626,0.0,314.1413373860182,60,1882
3_10_4,Adv,92.21217887725976,0.0,296.0743380855397,60,3153
3_10_4,Ele,87.72709030100334,0.0,286.3580786026201,60,2990
3_10_5,Adv,62.129777777777775,0.0,266.43964421855145,60,3375
3_10_5,Ele,53.481335952848724,0.0,251.66718027734976,60,3054
3_10_6,Adv,62.51486199575371,0.0,245.8830897703549,60,1884
3_10_6,Ele,68.87422360248448,0.0,260.4011741682975,60,1932
3_1_1,Adv,117.74412955465587,0.0,339.4879377431907,60,3705
3_1_1,Ele,122.24606815203146,0.0,354.65304182509504,60,3052
3_1_2,Adv,140.5727863931966,0.0,376.1780455153949,60,1999
3_1_2,Ele,178.49398443029017,0.0,395.93720565149135,60,1413
3_1_3,Adv,111.5372050816697,0.0,315.4876796714579,60,2755
3_1_3,Ele,81.69398465886152,0.0,271.98387096774195,60,2477
3_1_4,Adv,162.80542082738944,0.0,362.9980916030534,60,3505
3_1_4,Ele,128.51570306923625,0.0,325.29448961156277,60,2802
3_1_5,Adv,138.34787535410766,0.0,337.03795721187026,60,3530
3_1_5,Ele,97.50346878097126,0.0,301.7822085889571,60,2018
3_2_1,Adv,106.73879076086956,0.0,322.9588900308325,60,2944
3_2_1,Ele,122.16611781924625,0.0,350.7142857142857,60,2733
3_2_2,Adv,144.39169847328245,0.0,341.20067643742954,60,2096
3_2_2,Ele,104.00164835164836,0.0,312.34818481848185,60,1820
3_2_3,Adv,151.87486033519554,0.0,365.07072515666965,60,2685
3_2_3,Ele,114.83174136664218,0.0,308.8656126482214,60,2722
3_2_4,Adv,131.80213089802132,0.0,334.66280193236713,60,2628
3_2_4,Ele,140.19586741282825,0.0,355.1526717557252,60,2323
3_2_5,Adv,123.10614684120661,0.0,326.7333836858006,60,3514
3_2_5,Ele,117.11313518696069,0.0,335.2671546203111,60,3129
3_3_1,Adv,120.34898407468424,0.0,322.7621502209131,60,3642
3_3_1,Ele,114.46543245588661,0.0,332.80656013456684,60,3457
3_3_2,Adv,126.68907809747505,0.0,332.94984567901236,60,3406
3_3_2,Ele,107.64945018327224,0.0,313.0387596899225,60,3001
3_3_3,Adv,108.58353365384616,0.0,320.9289520426288,60,3328
3_3_3,Ele,101.17919940142163,0.0,304.9064261555806,60,2673
3_3_4,Adv,139.77227120705382,0.0,362.26241134751774,60,3289
3_3_4,Ele,114.73240901213171,0.0,346.6,60,2885
3_3_5,Adv,110.9150591163659,0.0,339.1826831588963,60,3214
3_3_5,Ele,119.41454423592494,0.0,354.9133466135458,60,2984
3_4_1,Adv,98.31684448755254,0.0,314.47156153050673,60,3093
3_4_1,Ele,57.68407960199005,0.0,263.5113636363636,60,2010
3_4_2,Adv,108.454380036392,0.0,336.19983883964545,60,3847
3_4_2,Ele,130.28059001005698,0.0,351.38065099457503,60,2983
3_4_3,Adv,106.85773657289002,0.0,301.12702702702705,60,3128
3_4_3,Ele,77.37057471264367,0.0,292.1545138888889,60,2175
3_4_4,Adv,116.20485386221294,0.0,333.5558052434457,60,3832
3_4_4,Ele,128.83826429980277,0.0,317.7091439688716,60,2535
3_4_5,Adv,129.60051880674447,0.0,344.5586206896552,60,2313
3_4_5,Ele,90.18686868686869,0.0,283.8950715421304,60,1980
3_5_1,Adv,124.44401080756529,0.0,343.4324772162386,60,3331
3_5_1,Ele,111.95013529184384,0.0,314.1160520607375,60,2587
3_5_2,Adv,94.48488372093023,0.0,303.19776119402985,60,3440
3_5_2,Ele,97.31454272863569,0.0,305.30950141110065,60,3335
3_5_3,Adv,139.78747474747476,0.0,353.03469387755104,60,2475
3_5_3,Ele,128.95060137457045,0.0,333.5522222222222,60,2328
3_5_4,Adv,129.21657754010695,0.0,352.46596434359805,60,3366
3_5_4,Ele,130.21447963800904,0.0,333.07175925925924,60,2210
3_6_1,Adv,73.4385233700506,0.0,281.5981735159817,60,3359
3_6_1,Ele,72.29144921718185,0.0,279.19069767441863,60,2491
3_6_2,Adv,130.08270676691728,0.0,345.4442595673877,60,1596
3_6_2,Ele,130.02808302808302,0.0,336.47077409162716,60,1638
3_6_3,Adv,117.00723327305606,0.0,328.4517766497462,60,2212
3_6_3,Ele,112.60768398268398,0.0,313.87481146304674,60,1848
3_6_4,Adv,111.00328107911047,0.0,318.4958158995816,60,2743
3_6_4,Ele,105.44278374591312,0.0,303.0241610738255,60,2141
3_6_5,Adv,123.64174894217207,0.0,336.1273006134969,60,3545
3_6_5,Ele,88.66950464396285,0.0,293.74615384615385,60,2584
3_6_6,Adv,112.26812462552427,0.0,318.3950722175021,60,3338
3_6_6,Ele,107.1269744835966,0.0,318.0,60,3292
3_6_7,Adv,115.95584275713516,0.0,301.5826330532213,60,1857
3_6_7,Ele,92.32532875929103,0.0,316.00195694716245,60,1749
3_7_1,Adv,140.0574954846478,0.0,350.6186887716654,60,3322
3_7_1,Ele,105.04184226369657,0.0,314.0855085508551,60,3322
3_7_2,Adv,101.30589397431676,0.0,311.0879676440849,60,3037
3_7_2,Ele,88.49530148786218,0.0,300.9547270306258,60,2554
3_7_3,Adv,107.77877596855699,0.0,306.39106145251395,60,3562
3_7_3,Ele,102.26518833535845,0.0,307.73034734917735,60,3292
3_7_4,Adv,143.80057388809183,0.0,358.7294201861131,60,3485
3_7_4,Ele,103.83883622098725,0.0,306.014450867052,60,3059
3_7_5,Adv,104.8046526449968,0.0,309.9688972667295,60,3138
3_7_5,Ele,105.02698706099815,0.0,312.8832599118943,60,2705
3_7_6,Adv,81.47377683914115,0.0,275.2282996432818,60,2841
3_7_6,Ele,89.65558510638297,0.0,294.84402332361515,60,2256
3_7_7,Adv,76.91751990898749,0.0,267.2351778656126,60,3516
3_7_7,Ele,71.32392426850258,0.0,252.6780487804878,60,2905
3_8_1,Adv,88.14514285714286,0.0,338.2763157894737,60,3500
3_8_1,Ele,91.59463543634303,0.0,318.59526938239156,60,2647
3_8_2,Adv,97.31704707560628,0.0,341.95112781954884,60,2804
3_8_2,Ele,125.76148582600196,0.0,349.12890094979645,60,2046
3_8_3,Adv,113.66729182295573,0.0,315.3350676378772,60,2666
3_8_3,Ele,92.25360474978795,0.0,290.4325767690254,60,2358
3_8_4,Adv,112.16366423917209,0.0,334.82265446224255,60,2609
3_8_4,Ele,79.25916343251401,0.0,295.5016077170418,60,2319
3_8_5,Adv,162.18423344947735,0.0,391.15021008403363,60,2296
3_8_5,Ele,176.0730897009967,0.0,368.55354659248957,60,1505
3_8_6,Adv,114.48601280754971,0.0,333.01960784313724,60,2967
3_8_6,Ele,114.4120798830979,0.0,328.5146853146853,60,2053
3_9_1,Adv,78.74488802336903,0.0,285.25925925925924,60,2054
3_9_1,Ele,77.5888417222559,0.0,275.1483870967742,60,1649
3_9_2,Adv,87.88610296078954,0.0,287.5087260034904,60,3749
3_9_2,Ele,104.41350067842605,0.0,328.5069370330843,60,2948
3_9_3,Adv,81.4608159671265,0.0,285.23843782117166,60,3407
3_9_3,Ele,81.91120507399577,0.0,267.815668202765,60,2838
3_9_4,Adv,163.05925155925155,0.0,424.71931407942236,60,2886
3_9_4,Ele,155.21467391304347,0.0,360.59974747474746,60,1840
