text_id,align_idx,level,mean_FirstPassFF,median_FirstPassFF,mean_nonzero_FirstPassFF,n_subjects,n_rows
1_7_3,204,Adv,192.98152709359607,177.5,192.98152709359607,59,812
1_7_3,204,Ele,191.36672051696286,179.0,191.36672051696286,59,619
1_7_3,205,Adv,184.95454545454547,175.0,184.95454545454547,60,638
1_7_3,205,Ele,200.49051490514904,186.0,200.49051490514904,58,369
1_7_4,206,Adv,179.75974025974025,170.5,179.75974025974025,60,616
1_7_4,206,Ele,185.54744525547446,176.0,185.54744525547446,60,548
1_7_4,207,Adv,202.24761904761905,185.0,202.24761904761905,51,210
1_7_4,208,Adv,194.80738786279684,181.0,194.80738786279684,57,379
1_7_4,208,Ele,192.47380952380954,181.0,192.47380952380954,58,420
1_7_4,209,Adv,195.48642533936652,178.5,195.48642533936652,58,442
1_7_4,209,Ele,189.3568075117371,178.0,189.3568075117371,60,426
1_7_4,210,Adv,213.07407407407408,185.5,213.07407407407408,56,270
1_7_4,210,Ele,204.48387096774192,185.0,204.48387096774192,57,217
1_7_4,211,Adv,190.16826923076923,175.5,190.16826923076923,58,416
1_7_4,211,Ele,191.45169082125605,177.0,191.45169082125605,59,414
1_7_4,212,Adv,191.40998685939553,178.0,191.40998685939553,59,761
1_7_4,212,Ele,188.74217585692995,180.0,188.74217585692995,60,671
1_7_4,213,Adv,183.20192307692307,171.0,183.20192307692307,58,624
1_7_4,213,Ele,197.55490196078432,182.5,197.55490196078432,58,510
1_8_1,214,Adv,186.02580071174378,176.0,186.02580071174378,60,1124
1_8_1,214,Ele,181.52433628318585,170.0,181.52433628318585,60,904
1_8_1,215,Adv,192.67245119305858,180.0,192.67245119305858,59,461
1_8_1,215,Ele,183.61020881670532,173.0,183.61020881670532,58,431
1_8_1,216,Adv,190.6156501726122,182.0,190.6156501726122,59,869
1_8_1,216,Ele,191.0773249738767,178.0,191.0773249738767,60,957
1_8_1,217,Adv,191.47984886649874,180.0,191.47984886649874,60,794
1_8_1,217,Ele,183.3044164037855,168.0,183.3044164037855,60,634
1_8_2,218,Adv,202.00182481751824,185.0,202.00182481751824,60,548
1_8_2,218,Ele,191.10634328358208,178.5,191.10634328358208,60,536
1_8_2,219,Adv,197.85401459854015,182.5,197.85401459854015,60,548
1_8_2,219,Ele,202.78625954198472,188.0,202.78625954198472,58,524
1_8_2,220,Adv,196.9188955996549,184.0,196.9188955996549,60,1159
1_8_2,220,Ele,194.83704572098475,184.0,194.83704572098475,59,853
1_8_2,221,Adv,206.27008928571428,190.0,206.27008928571428,60,448
1_8_2,222,Adv,189.1789667896679,173.0,189.1789667896679,58,542
1_8_2,222,Ele,194.85215605749485,183.0,194.85215605749485,58,487
1_8_2,223,Adv,191.35548172757476,181.5,191.35548172757476,59,602
1_8_2,223,Ele,192.70433436532508,180.0,192.70433436532508,59,646
1_8_3,224,Adv,191.525,178.0,191.525,60,600
1_8_3,224,Ele,193.29830508474575,185.0,193.29830508474575,60,590
1_8_3,225,Adv,190.31829896907217,177.0,190.31829896907217,60,776
1_8_3,225,Ele,200.2985468956407,181.0,200.2985468956407,60,757
1_8_3,226,Adv,201.0660792951542,177.0,201.0660792951542,59,227
1_8_3,226,Ele,183.31972789115648,166.0,183.31972789115648,56,147
1_8_3,227,Adv,194.56820744081173,183.0,194.56820744081173,59,887
1_8_3,227,Ele,195.54390934844193,187.5,195.54390934844193,59,706
1_8_3,228,Adv,185.4284103720406,171.0,185.4284103720406,59,887
1_8_3,228,Ele,199.6510067114094,184.0,199.6510067114094,60,745
1_8_3,229,Adv,190.5,177.0,190.5,57,434
1_8_4,230,Adv,192.57218309859155,174.0,192.57218309859155,60,1136
1_8_4,230,Ele,192.8126142595978,182.0,192.8126142595978,60,1094
1_8_4,231,Adv,195.71681415929203,183.0,195.71681415929203,58,678
1_8_4,231,Ele,196.6941935483871,186.0,196.6941935483871,60,775
1_8_4,232,Adv,191.8768406961178,178.0,191.8768406961178,60,747
1_8_4,232,Ele,197.47554347826087,184.0,197.47554347826087,59,736
1_8_4,233,Adv,207.8662092624357,183.0,207.8662092624357,60,1166
1_8_4,233,Ele,193.7109634551495,181.0,193.7109634551495,60,903
1_8_5,234,Adv,196.51724137931035,186.0,196.51724137931035,60,696
1_8_5,234,Ele,192.0032679738562,181.5,192.0032679738562,60,612
1_8_5,235,Adv,202.4009523809524,190.0,202.4009523809524,60,1050
1_8_5,235,Ele,198.32655502392345,183.0,198.32655502392345,59,836
1_8_5,236,Adv,194.62686567164178,186.0,194.62686567164178,60,871
1_8_5,236,Ele,188.94452554744527,174.0,188.94452554744527,60,685
1_9_1,237,Adv,184.79609929078015,177.5,184.79609929078015,60,564
1_9_1,237,Ele,178.42619926199262,168.0,178.42619926199262,60,542
1_9_1,238,Adv,183.19925163704397,174.0,183.19925163704397,60,1069
1_9_1,238,Ele,184.4723926380368,173.0,184.4723926380368,59,815
1_9_1,239,Adv,199.03773584905662,185.0,199.03773584905662,60,742
1_9_1,239,Ele,192.02666666666667,181.0,192.02666666666667,60,600
1_9_2,240,Adv,195.6904214559387,182.0,195.6904214559387,60,1305
1_9_2,240,Ele,195.11865864144454,179.0,195.11865864144454,60,1163
1_9_2,241,Adv,205.74515235457065,183.0,205.74515235457065,56,361
1_9_2,241,Ele,197.4189189189189,188.0,197.4189189189189,59,370
1_9_2,242,Adv,190.89755011135858,180.0,190.89755011135858,57,449
1_9_2,242,Ele,189.8931506849315,176.0,189.8931506849315,59,365
1_9_2,243,Adv,191.19113573407202,179.0,191.19113573407202,59,722
1_9_2,243,Ele,205.85904761904763,183.0,205.85904761904763,60,525
1_9_3,244,Adv,183.88917525773195,175.0,183.88917525773195,59,388
1_9_3,244,Ele,187.14600550964187,179.0,187.14600550964187,59,363
1_9_3,245,Adv,181.29906542056074,172.0,181.29906542056074,59,321
1_9_3,245,Ele,191.3222891566265,180.0,191.3222891566265,60,332
1_9_3,246,Adv,195.15783540022548,182.0,195.15783540022548,60,887
1_9_3,246,Ele,189.64163090128756,179.5,189.64163090128756,60,466
1_9_3,247,Adv,179.4496124031008,171.5,179.4496124031008,60,258
1_9_3,247,Ele,183.30416666666667,170.5,183.30416666666667,59,240
1_9_4,248,Adv,191.44314868804665,185.0,191.44314868804665,60,343
1_9_4,248,Ele,190.57894736842104,181.5,190.57894736842104,60,342
1_9_4,249,Adv,191.91867469879517,175.0,191.91867469879517,59,332
1_9_4,249,Ele,182.9896551724138,176.0,182.9896551724138,58,290
1_9_4,250,Adv,203.85663082437276,190.0,203.85663082437276,60,558
1_9_4,250,Ele,192.05357142857142,180.0,192.05357142857142,60,616
1_9_4,251,Adv,191.54970760233917,179.5,191.54970760233917,58,342
1_9_4,251,Ele,188.90027700831024,180.0,188.90027700831024,57,361
1_9_4,252,Adv,194.41531664212076,180.0,194.41531664212076,60,679
1_9_4,252,Ele,188.798751950078,175.0,188.798751950078,60,641
1_9_5,253,Adv,196.16824644549763,184.0,196.16824644549763,60,844
1_9_5,254,Adv,196.04953338119168,180.0,196.04953338119168,60,1393
1_9_5,254,Ele,194.54545454545453,179.0,194.54545454545453,60,1177
1_9_5,255,Adv,200.49303621169918,181.0,200.49303621169918,59,359
1_9_5,255,Ele,197.9090909090909,179.0,197.9090909090909,59,319
1_9_5,256,Adv,188.96613190730838,177.0,188.96613190730838,59,561
1_9_5,256,Ele,195.67664670658684,186.0,195.67664670658684,60,501
1_9_6,257,Adv,185.0731707317073,178.5,185.0731707317073,59,410
1_9_6,257,Ele,196.31656184486374,182.0,196.31656184486374,60,477
1_9_6,258,Adv,185.9430894308943,179.0,185.9430894308943,60,369
1_9_6,258,Ele,184.14285714285714,172.0,184.14285714285714,59,532
1_9_6,259,Adv,193.7816091954023,179.0,193.7816091954023,59,435
1_9_6,259,Ele,203.76138828633407,190.0,203.76138828633407,59,461
1_9_6,260,Adv,199.68406593406593,184.0,199.68406593406593,58,364
1_9_6,260,Ele,194.0215053763441,182.5,194.0215053763441,57,372
1_9_6,261,Adv,199.7394366197183,169.5,199.7394366197183,56,142
1_9_6,261,Ele,196.44295302013424,182.0,196.44295302013424,58,149
1_9_6,262,Adv,195.32707355242567,184.0,195.32707355242567,60,639
1_9_6,262,Ele,192.71061643835617,180.0,192.71061643835617,60,584
1_9_6,263,Adv,229.50704225352112,206.0,229.50704225352112,56,71
1_9_6,263,Ele,198.57843137254903,164.0,198.57843137254903,54,102
1_9_6,264,Adv,202.3177570093458,188.0,202.3177570093458,58,535
1_9_6,264,Ele,196.29423459244532,180.0,196.29423459244532,59,503
2_10_1,265,Adv,187.77198697068403,182.0,187.77198697068403,60,307
2_10_1,266,Adv,184.23569598633645,171.0,184.23569598633645,60,1171
2_10_1,266,Ele,189.34030100334448,176.0,189.34030100334448,60,1196
2_10_1,267,Adv,190.25438596491227,173.0,190.25438596491227,60,684
2_10_1,267,Ele,194.87925170068027,178.5,194.87925170068027,59,588
2_10_1,268,Adv,185.67133620689654,172.0,185.67133620689654,59,928
2_10_1,268,Ele,204.69665271966528,192.5,204.69665271966528,59,956
2_10_2,269,Adv,192.0015503875969,176.0,192.0015503875969,60,645
2_10_2,269,Ele,213.27695167286245,193.0,213.27695167286245,60,538
2_10_2,270,Adv,191.73762376237624,180.0,191.73762376237624,56,404
2_10_2,270,Ele,193.46007604562737,182.0,193.46007604562737,57,263
2_10_2,271,Adv,178.07062146892656,171.5,178.07062146892656,56,354
2_10_2,271,Ele,188.60906515580737,177.0,188.60906515580737,58,353
2_10_2,272,Adv,181.10687732342006,172.0,181.10687732342006,60,1076
2_10_2,272,Ele,194.48745819397993,181.0,194.48745819397993,60,1196
2_10_2,273,Adv,191.95225102319236,180.0,191.95225102319236,58,733
2_10_2,273,Ele,205.29766803840877,189.0,205.29766803840877,60,729
2_10_3,274,Adv,194.85116279069769,185.0,194.85116279069769,60,430
2_10_3,274,Ele,184.61012658227847,174.0,184.61012658227847,60,395
2_10_3,275,Adv,198.0546218487395,186.5,198.0546218487395,58,238
2_10_3,275,Ele,187.14218009478674,162.0,187.14218009478674,56,211
2_10_3,276,Adv,206.76729559748426,192.0,206.76729559748426,60,636
2_10_3,276,Ele,196.79795918367347,178.5,196.79795918367347,59,490
2_10_3,277,Adv,202.32799013563502,186.0,202.32799013563502,59,811
2_10_3,277,Ele,188.30381679389313,173.0,188.30381679389313,60,655
2_10_3,278,Adv,192.8095238095238,175.0,192.8095238095238,58,273
2_10_3,278,Ele,198.46610169491527,180.5,198.46610169491527,58,118
2_10_3,279,Adv,204.78803641092327,187.0,204.78803641092327,60,769
2_10_3,279,Ele,184.15408320493066,171.0,184.15408320493066,59,649
2_10_4,280,Adv,210.4343612334802,190.0,210.4343612334802,60,1135
2_10_4,280,Ele,185.07905982905982,173.5,185.07905982905982,59,936
2_10_4,281,Adv,204.3677130044843,183.0,204.3677130044843,58,446
2_10_4,281,Ele,198.57861635220127,185.0,198.57861635220127,53,159
2_10_4,282,Adv,191.12686567164178,182.5,191.12686567164178,55,268
2_10_4,282,Ele,196.02020202020202,182.5,196.02020202020202,52,198
2_10_4,283,Adv,214.41008403361346,197.0,214.41008403361346,56,595
2_10_4,283,Ele,198.89710610932477,183.0,198.89710610932477,58,311
2_10_4,284,Adv,203.8039024390244,193.0,203.8039024390244,58,1025
2_10_4,285,Adv,200.82662968099862,186.0,200.82662968099862,57,721
2_10_4,285,Ele,185.93856655290102,169.0,185.93856655290102,58,586
2_1_1,286,Adv,198.00506756756758,186.0,198.00506756756758,60,1776
2_1_1,286,Ele,182.86886348352388,172.0,182.86886348352388,60,1487
2_1_1,287,Adv,202.57224025974025,186.0,202.57224025974025,60,1232
2_1_1,287,Ele,180.501138952164,169.5,180.501138952164,60,878
2_1_1,288,Adv,207.83009708737865,185.5,207.83009708737865,60,412
2_1_1,288,Ele,190.53954802259886,179.0,190.53954802259886,59,354
2_1_2,289,Adv,203.3059866962306,185.0,203.3059866962306,60,902
2_1_2,289,Ele,186.02170963364992,176.0,186.02170963364992,60,737
2_1_2,290,Adv,203.3279132791328,186.0,203.3279132791328,60,738
2_1_2,290,Ele,190.01063829787233,175.5,190.01063829787233,58,658
2_1_2,291,Adv,198.36263736263737,174.0,198.36263736263737,58,273
2_1_2,291,Ele,176.3030303030303,158.0,176.3030303030303,54,231
2_1_2,292,Adv,199.156836461126,186.0,199.156836461126,57,746
2_1_2,292,Ele,190.91729323308272,183.0,190.91729323308272,54,133
2_1_2,293,Adv,203.9513343799058,188.0,203.9513343799058,57,637
2_1_2,293,Ele,187.0174129353234,176.0,187.0174129353234,59,402
2_1_3,294,Adv,184.40404040404042,179.0,184.40404040404042,60,297
2_1_3,294,Ele,193.85639686684073,186.0,193.85639686684073,60,383
2_1_3,295,Adv,182.88489968321014,173.0,182.88489968321014,58,947
2_1_3,295,Ele,190.14826498422713,176.0,190.14826498422713,59,634
2_1_3,296,Adv,181.18367346938774,167.0,181.18367346938774,60,490
2_1_3,297,Adv,185.46718146718146,174.0,185.46718146718146,60,777
2_1_3,297,Ele,196.58880778588806,179.0,196.58880778588806,59,822
2_1_4,298,Adv,181.2768532526475,172.0,181.2768532526475,60,661
2_1_4,298,Ele,189.4258064516129,174.0,189.4258064516129,59,310
2_1_4,299,Adv,181.8231707317073,172.5,181.8231707317073,58,492
2_1_4,299,Ele,202.92885375494072,190.0,202.92885375494072,60,506
2_1_4,300,Adv,170.57894736842104,158.0,170.57894736842104,53,171
2_1_4,300,Ele,183.66285714285715,171.0,183.66285714285715,54,175
2_1_4,301,Adv,182.48387096774192,170.5,182.48387096774192,53,186
2_1_4,302,Adv,183.25925925925927,171.0,183.25925925925927,56,135
2_1_4,303,Adv,184.66478873239436,175.0,184.66478873239436,60,355
2_1_4,304,Adv,182.99124343257444,172.0,182.99124343257444,60,571
2_1_4,304,Ele,198.19413919413918,185.0,198.19413919413918,59,546
2_1_4,305,Adv,182.97491638795987,172.0,182.97491638795987,60,1196
2_1_4,305,Ele,198.53074433656957,182.0,198.53074433656957,59,927
2_1_5,306,Adv,181.08787541713014,169.0,181.08787541713014,60,899
2_1_5,306,Ele,200.8780773739742,184.0,200.8780773739742,60,853
2_1_5,307,Adv,192.5607476635514,179.0,192.5607476635514,59,749
2_1_5,307,Ele,207.39071038251367,192.0,207.39071038251367,60,732
2_1_5,308,Adv,185.56719817767654,172.0,185.56719817767654,58,439
2_1_5,308,Ele,200.0,183.0,200.0,58,332
2_1_5,309,Adv,195.02371541501975,186.0,195.02371541501975,58,506
2_1_5,309,Ele,207.8727634194831,196.0,207.8727634194831,59,503
2_1_5,310,Adv,195.66536964980546,187.0,195.66536964980546,58,514
2_1_5,310,Ele,206.9439071566731,190.0,206.9439071566731,58,517
2_1_5,311,Adv,186.7425149700599,175.0,186.7425149700599,55,334
2_1_5,311,Ele,200.74937965260546,183.0,200.74937965260546,58,403
2_1_6,312,Adv,207.15451174289245,190.0,207.15451174289245,60,809
2_1_6,312,Ele,185.55729984301414,173.0,185.55729984301414,60,637
2_1_6,313,Adv,201.18198874296436,190.0,201.18198874296436,60,1066
2_1_6,313,Ele,185.28148148148148,173.0,185.28148148148148,60,405
2_1_6,314,Adv,191.8440366972477,179.0,191.8440366972477,59,436
2_1_6,314,Ele,186.23809523809524,171.5,186.23809523809524,56,126
2_1_6,315,Adv,202.15503875968992,183.0,202.15503875968992,60,1161
2_1_6,315,Ele,180.89035532994924,172.0,180.89035532994924,60,985
2_1_6,316,Adv,192.48013816925734,179.0,192.48013816925734,59,579
2_1_6,316,Ele,186.0,172.0,186.0,60,471
2_2_1,317,Adv,183.48863636363637,176.0,183.48863636363637,60,176
2_2_1,317,Ele,199.89333333333335,183.5,199.89333333333335,58,150
2_2_1,318,Adv,180.2454780361757,167.0,180.2454780361757,57,387
2_2_1,318,Ele,197.61731207289293,185.0,197.61731207289293,58,439
2_2_1,319,Adv,224.72815533980582,205.0,224.72815533980582,53,103
2_2_1,319,Ele,200.98507462686567,188.0,200.98507462686567,58,134
2_2_1,320,Adv,184.60751565762004,172.0,184.60751565762004,59,479
2_2_1,320,Ele,193.14565826330534,175.0,193.14565826330534,58,357
2_2_1,321,Adv,188.11111111111111,173.0,188.11111111111111,52,99
2_2_1,321,Ele,200.76923076923077,186.5,200.76923076923077,52,182
2_2_1,322,Adv,174.01709401709402,163.0,174.01709401709402,57,234
2_2_1,322,Ele,189.2303664921466,170.0,189.2303664921466,52,191
2_2_1,323,Adv,185.07051282051282,179.5,185.07051282051282,55,156
2_2_1,323,Ele,203.70238095238096,185.5,203.70238095238096,54,168
2_2_1,324,Adv,178.72596153846155,166.0,178.72596153846155,60,416
2_2_1,324,Ele,201.34782608695653,190.0,201.34782608695653,57,483
2_2_1,325,Adv,183.6282225237449,172.0,183.6282225237449,60,737
2_2_1,325,Ele,194.3641536273115,178.0,194.3641536273115,57,703
2_2_2,326,Adv,181.12112676056339,169.0,181.12112676056339,60,710
2_2_2,326,Ele,196.20758928571428,182.0,196.20758928571428,59,448
2_2_2,327,Adv,185.23048327137548,176.0,185.23048327137548,59,269
2_2_2,327,Ele,203.43859649122808,184.5,203.43859649122808,55,342
2_2_2,328,Adv,196.5747508305648,180.0,196.5747508305648,58,301
2_2_2,328,Ele,199.24920127795528,184.0,199.24920127795528,58,313
2_2_2,329,Adv,187.90625,176.5,187.90625,58,384
2_2_2,329,Ele,198.38074398249452,183.0,198.38074398249452,60,457
2_2_2,330,Adv,209.3166023166023,185.0,209.3166023166023,55,259
2_2_2,330,Ele,197.0701754385965,179.0,197.0701754385965,59,342
2_2_2,331,Adv,193.42016806722688,175.0,193.42016806722688,54,238
2_2_2,331,Ele,206.5186721991701,190.0,206.5186721991701,56,241
2_2_2,332,Adv,188.4795081967213,171.5,188.4795081967213,53,244
2_2_2,332,Ele,193.67455621301775,179.5,193.67455621301775,59,338
2_2_2,333,Adv,179.51037735849056,169.5,179.51037735849056,58,1060
2_2_2,333,Ele,191.52893309222424,178.0,191.52893309222424,59,1106
2_2_3,334,Adv,192.57857142857142,186.0,192.57857142857142,60,140
2_2_3,335,Adv,189.44,175.0,189.44,58,675
2_2_3,335,Ele,204.21153846153845,188.0,204.21153846153845,60,728
2_2_3,336,Adv,195.5060975609756,177.5,195.5060975609756,52,164
2_2_3,336,Ele,213.78378378378378,196.0,213.78378378378378,54,185
2_2_3,337,Adv,194.3362831858407,178.0,194.3362831858407,54,339
2_2_3,337,Ele,208.803611738149,188.0,208.803611738149,59,443
2_2_3,338,Adv,193.6008316008316,176.0,193.6008316008316,59,481
2_2_3,338,Ele,197.0107913669065,180.5,197.0107913669065,59,556
2_2_3,339,Adv,183.35724137931035,172.0,183.35724137931035,59,725
2_2_3,339,Ele,195.4,183.0,195.4,60,505
2_2_4,340,Adv,201.09302325581396,183.0,201.09302325581396,60,387
2_2_4,340,Ele,189.36877828054298,176.5,189.36877828054298,59,442
2_2_4,341,Adv,218.61133603238866,189.0,218.61133603238866,57,247
2_2_4,341,Ele,178.14070351758795,176.0,178.14070351758795,57,199
2_2_4,342,Adv,209.69210292812778,196.0,209.69210292812778,59,1127
2_2_4,342,Ele,182.5006993006993,169.0,182.5006993006993,59,715
2_2_5,343,Adv,194.87445887445887,178.0,194.87445887445887,59,462
2_2_5,343,Ele,187.6711590296496,180.0,187.6711590296496,60,371
2_2_5,344,Adv,210.07667731629394,191.0,210.07667731629394,57,313
2_2_5,344,Ele,190.99640287769785,181.5,190.99640287769785,51,278
2_2_5,345,Adv,199.1017369727047,184.0,199.1017369727047,54,403
2_2_5,345,Ele,180.47268408551068,171.0,180.47268408551068,56,421
2_2_5,346,Adv,199.3512396694215,184.0,199.3512396694215,57,484
2_2_5,347,Adv,205.75806451612902,197.0,205.75806451612902,51,124
2_2_5,347,Ele,175.66013071895424,169.0,175.66013071895424,43,153
2_2_5,348,Adv,200.30864197530863,180.5,200.30864197530863,49,162
2_2_5,348,Ele,175.28061224489795,169.5,175.28061224489795,49,196
2_2_5,349,Adv,202.09701492537314,191.5,202.09701492537314,55,268
2_2_5,349,Ele,184.163179916318,170.0,184.163179916318,55,239
2_2_5,350,Adv,205.01655629139074,196.0,205.01655629139074,55,302
2_2_5,351,Adv,192.89056603773585,169.0,192.89056603773585,54,265
2_2_5,352,Adv,219.03947368421052,209.0,219.03947368421052,49,76
2_2_5,353,Adv,193.13882352941175,182.0,193.13882352941175,55,425
2_2_5,353,Ele,170.57983193277312,163.0,170.57983193277312,58,357
2_2_5,354,Adv,198.81006864988558,186.0,198.81006864988558,58,437
2_2_5,354,Ele,174.7507418397626,165.0,174.7507418397626,59,337
2_2_6,355,Adv,200.57366071428572,181.0,200.57366071428572,60,448
2_2_6,355,Ele,190.10861423220973,177.0,190.10861423220973,60,267
2_2_6,356,Adv,188.84438040345822,175.0,188.84438040345822,59,347
2_2_6,356,Ele,206.62244897959184,190.0,206.62244897959184,55,196
2_2_6,357,Adv,196.59888579387186,183.0,196.59888579387186,60,359
2_2_6,357,Ele,183.929889298893,176.0,183.929889298893,57,271
2_2_6,358,Adv,198.77058823529413,183.5,198.77058823529413,55,170
2_2_6,358,Ele,169.8,151.0,169.8,50,115
2_2_6,359,Adv,198.76543209876544,187.0,198.76543209876544,57,405
2_2_6,359,Ele,180.6037037037037,171.0,180.6037037037037,55,270
2_2_6,360,Adv,202.98614958448752,186.0,202.98614958448752,56,361
2_2_6,360,Ele,186.83946488294313,177.0,186.83946488294313,54,299
2_2_6,361,Adv,196.39565217391305,176.5,196.39565217391305,58,230
2_2_6,361,Ele,171.0248447204969,151.0,171.0248447204969,56,161
2_3_1,362,Adv,192.11733333333333,181.0,192.11733333333333,59,375
2_3_1,362,Ele,192.3394495412844,180.0,192.3394495412844,60,436
2_3_1,363,Adv,181.0862250262881,169.0,181.0862250262881,60,951
2_3_1,363,Ele,191.35004642525533,179.0,191.35004642525533,60,1077
2_3_1,364,Adv,188.0846953937593,177.0,188.0846953937593,60,673
2_3_1,364,Ele,197.42240215924426,186.0,197.42240215924426,59,741
2_3_1,365,Adv,171.74871794871794,160.0,171.74871794871794,56,195
2_3_1,366,Adv,182.3862433862434,174.0,182.3862433862434,59,567
2_3_1,366,Ele,188.0,171.0,188.0,60,577
2_3_1,367,Adv,187.7409090909091,173.5,187.7409090909091,58,440
2_3_1,367,Ele,200.85737976782752,187.0,200.85737976782752,60,603
2_3_2,368,Adv,192.7089552238806,181.5,192.7089552238806,60,804
2_3_2,368,Ele,195.1237677984666,178.0,195.1237677984666,60,913
2_3_2,369,Adv,173.52331606217618,161.0,173.52331606217618,53,193
2_3_2,370,Adv,180.84,171.0,180.84,58,500
2_3_2,370,Ele,198.97727272727272,183.0,198.97727272727272,56,264
2_3_2,371,Adv,178.24663677130044,171.0,178.24663677130044,57,446
2_3_2,371,Ele,195.368115942029,180.0,195.368115942029,55,345
2_3_2,372,Adv,191.39511494252875,177.5,191.39511494252875,60,696
2_3_2,372,Ele,195.69108280254778,180.0,195.69108280254778,57,314
2_3_2,373,Adv,191.7003676470588,178.0,191.7003676470588,59,1088
2_3_2,373,Ele,198.46622264509992,184.0,198.46622264509992,57,1051
2_3_3,374,Adv,199.3221850613155,182.0,199.3221850613155,59,897
2_3_3,374,Ele,186.8985294117647,171.0,186.8985294117647,60,680
2_3_3,375,Adv,189.9437125748503,178.0,189.9437125748503,59,835
2_3_3,375,Ele,181.16142270861832,167.0,181.16142270861832,60,731
2_3_3,376,Adv,201.6916354556804,189.0,201.6916354556804,59,801
2_3_3,377,Adv,201.3427561837456,188.0,201.3427561837456,55,283
2_3_3,378,Adv,204.07978723404256,186.0,204.07978723404256,57,940
2_3_3,378,Ele,181.98309492847855,172.0,181.98309492847855,58,769
2_3_4,379,Adv,192.47080979284368,179.0,192.47080979284368,59,531
2_3_4,379,Ele,205.53747714808043,191.0,205.53747714808043,60,547
2_3_4,380,Adv,197.59046454767727,182.5,197.59046454767727,60,818
2_3_4,380,Ele,207.80610021786492,193.0,207.80610021786492,59,459
2_3_4,381,Adv,196.77022653721684,183.0,196.77022653721684,59,618
2_3_4,381,Ele,200.90300230946883,184.0,200.90300230946883,57,433
2_3_4,382,Adv,189.7289719626168,172.5,189.7289719626168,59,428
2_3_4,382,Ele,203.70605187319885,185.0,203.70605187319885,58,347
2_3_4,383,Adv,199.09745762711864,185.0,199.09745762711864,57,236
2_3_4,383,Ele,195.65662650602408,181.0,195.65662650602408,57,332
2_3_4,384,Adv,178.4840909090909,166.5,178.4840909090909,60,440
2_3_4,384,Ele,188.31106471816284,178.0,188.31106471816284,59,479
2_3_4,385,Adv,189.56573705179284,184.0,189.56573705179284,59,251
2_4_1,386,Adv,195.6607387140903,183.0,195.6607387140903,60,1462
2_4_1,386,Ele,183.26228143213987,172.0,183.26228143213987,60,1201
2_4_1,387,Adv,203.69708994708995,188.0,203.69708994708995,60,756
2_4_1,387,Ele,197.4925816023739,187.0,197.4925816023739,60,337
2_4_2,388,Adv,209.13939393939393,189.0,209.13939393939393,60,1155
2_4_2,388,Ele,186.4262125902993,174.0,186.4262125902993,60,969
2_4_2,389,Adv,205.40304568527918,185.0,205.40304568527918,59,985
2_4_2,389,Ele,191.40740740740742,180.0,191.40740740740742,59,513
2_4_2,390,Adv,195.12760416666666,177.0,195.12760416666666,58,384
2_4_2,390,Ele,180.38658146964858,162.0,180.38658146964858,60,313
2_4_3,391,Adv,197.36404697380308,183.0,197.36404697380308,60,1107
2_4_3,391,Ele,185.365099009901,174.0,185.365099009901,60,808
2_4_3,392,Adv,197.85642946317103,183.0,197.85642946317103,60,801
2_4_3,392,Ele,190.68586387434556,175.0,190.68586387434556,57,382
2_4_3,393,Adv,200.4359756097561,179.0,200.4359756097561,54,328
2_4_3,393,Ele,182.7625,177.0,182.7625,55,320
2_4_3,394,Adv,205.60667903525047,187.0,205.60667903525047,59,539
2_4_3,394,Ele,191.94632206759442,177.0,191.94632206759442,59,503
2_4_4,395,Adv,192.64590163934426,181.0,192.64590163934426,60,1220
2_4_4,395,Ele,189.40890354492993,177.0,189.40890354492993,60,1213
2_4_4,396,Adv,200.66470588235293,187.0,200.66470588235293,60,680
2_4_4,396,Ele,175.40489642184556,166.0,175.40489642184556,60,531
2_4_4,397,Adv,205.08805790108565,186.0,205.08805790108565,59,829
2_4_4,397,Ele,178.92533936651583,171.0,178.92533936651583,60,442
2_4_5,398,Adv,195.19210526315788,176.0,195.19210526315788,58,760
2_4_5,398,Ele,197.30871003307607,184.0,197.30871003307607,60,907
2_4_5,399,Adv,170.17764471057885,163.0,170.17764471057885,58,501
2_4_5,399,Ele,193.4267782426778,174.0,193.4267782426778,60,478
2_4_5,400,Adv,173.0392609699769,163.0,173.0392609699769,57,433
2_4_5,400,Ele,211.81415929203538,197.0,211.81415929203538,58,226
2_4_5,401,Adv,176.24609375,166.0,176.24609375,58,512
2_4_5,401,Ele,193.97664233576643,177.0,193.97664233576643,60,685
2_4_5,402,Adv,185.11873350923483,178.0,185.11873350923483,59,379
2_4_5,402,Ele,197.9738955823293,182.0,197.9738955823293,60,498
2_4_6,403,Adv,187.63544303797468,178.0,187.63544303797468,58,395
2_4_6,403,Ele,192.85546875,177.0,192.85546875,60,512
2_4_6,404,Adv,180.8398058252427,169.5,180.8398058252427,57,412
2_4_6,404,Ele,193.44652908067542,178.0,193.44652908067542,60,533
2_4_6,405,Adv,188.70506912442397,171.0,188.70506912442397,52,217
2_4_6,405,Ele,198.13418530351439,188.0,198.13418530351439,58,313
2_4_6,406,Adv,185.40345821325647,170.0,185.40345821325647,60,694
2_4_6,406,Ele,196.79855247285886,186.0,196.79855247285886,60,829
2_4_7,407,Adv,208.68736616702355,191.0,208.68736616702355,60,934
2_4_7,407,Ele,189.40926640926642,175.0,189.40926640926642,59,777
2_4_7,408,Adv,204.5221088435374,192.0,204.5221088435374,59,588
