text_id,align_idx,level,mean_FirstPassGD,median_FirstPassGD,mean_nonzero_FirstPassGD,n_subjects,n_rows
1_1_2,34,Adv,212.18372093023257,187.5,212.18372093023257,60,860
1_1_2,34,Ele,217.97142857142856,191.5,217.97142857142856,60,840
1_1_2,35,Adv,206.9702380952381,190.5,206.9702380952381,58,336
1_1_2,35,Ele,203.54679802955664,182.0,203.54679802955664,60,406
1_1_2,36,Adv,200.67951807228917,186.0,200.67951807228917,60,415
1_1_2,36,Ele,205.65367965367966,186.0,205.65367965367966,58,462
1_1_2,37,Adv,225.68408551068885,196.0,225.68408551068885,60,421
1_1_2,37,Ele,205.69230769230768,180.0,205.69230769230768,59,130
1_1_3,38,Adv,228.83226982680037,191.0,228.83226982680037,60,1097
1_1_3,38,Ele,210.23350253807106,187.0,210.23350253807106,60,985
1_1_3,39,Adv,228.3846153846154,195.0,228.3846153846154,60,741
1_1_3,39,Ele,221.10181818181817,203.0,221.10181818181817,56,275
1_1_3,40,Adv,205.2888888888889,182.0,205.2888888888889,60,405
1_1_3,40,Ele,205.3661971830986,187.0,205.3661971830986,60,284
1_1_4,41,Adv,232.81477398015434,200.0,232.81477398015434,60,907
1_1_4,41,Ele,205.2676431424767,189.0,205.2676431424767,60,751
1_1_4,42,Adv,212.6135593220339,190.0,212.6135593220339,59,590
1_1_4,42,Ele,202.35781544256122,185.0,202.35781544256122,60,531
1_1_4,43,Adv,240.67754318618043,216.0,240.67754318618043,59,521
1_1_4,43,Ele,208.8584474885845,189.0,208.8584474885845,60,438
1_1_4,44,Adv,207.93303571428572,181.0,207.93303571428572,59,448
1_1_5,45,Adv,228.4,195.0,228.4,60,470
1_1_5,45,Ele,206.61847389558233,190.5,206.61847389558233,59,498
1_1_5,46,Adv,191.39918533604887,176.0,191.39918533604887,59,491
1_1_5,46,Ele,200.6070460704607,178.0,200.6070460704607,58,369
1_1_5,47,Adv,202.37155963302752,180.5,202.37155963302752,50,218
1_1_5,48,Adv,217.50396196513472,184.0,217.50396196513472,60,631
1_1_5,48,Ele,205.9597806215722,184.0,205.9597806215722,60,547
1_1_6,49,Adv,224.60998650472334,195.0,224.60998650472334,60,741
1_1_6,50,Adv,199.30075187969925,182.0,199.30075187969925,58,399
1_1_6,51,Adv,206.53220858895705,184.0,206.53220858895705,60,652
1_1_6,51,Ele,207.3232810615199,191.0,207.3232810615199,60,829
1_1_6,52,Adv,212.2042772861357,189.0,212.2042772861357,60,1356
1_1_6,52,Ele,210.07159716758457,184.0,210.07159716758457,60,1271
1_1_7,53,Adv,216.38056680161944,182.0,216.38056680161944,59,247
1_1_7,53,Ele,207.79467680608366,189.0,207.79467680608366,60,263
1_1_7,54,Adv,193.5392156862745,179.0,193.5392156862745,56,306
1_1_7,55,Adv,207.82191780821918,187.0,207.82191780821918,56,292
1_1_7,55,Ele,203.2057142857143,179.5,203.2057142857143,57,350
1_1_7,56,Adv,209.15384615384616,186.0,209.15384615384616,56,390
1_1_7,56,Ele,210.50097465886938,195.0,210.50097465886938,60,513
1_1_7,57,Adv,204.72832369942196,180.0,204.72832369942196,60,519
1_1_7,57,Ele,203.18725099601593,187.5,203.18725099601593,60,502
1_1_7,58,Adv,207.75516693163752,186.0,207.75516693163752,59,629
1_1_7,58,Ele,205.75216637781628,181.0,205.75216637781628,60,577
1_1_7,59,Adv,220.78960396039605,202.5,220.78960396039605,60,404
1_1_7,60,Adv,193.73614190687363,177.0,193.73614190687363,60,451
1_2_1,61,Adv,221.89426751592356,195.0,221.89426751592356,60,785
1_2_1,61,Ele,221.7168831168831,196.5,221.7168831168831,60,770
1_2_1,62,Adv,229.6171310629515,203.0,229.6171310629515,60,969
1_2_1,62,Ele,211.50759878419453,192.0,211.50759878419453,59,658
1_2_1,63,Adv,230.05379746835442,194.5,230.05379746835442,59,948
1_2_1,63,Ele,216.958984375,197.0,216.958984375,58,512
1_2_1,64,Adv,219.44368932038836,193.5,219.44368932038836,59,1030
1_2_1,64,Ele,216.81243414120127,196.0,216.81243414120127,59,949
1_2_2,65,Adv,229.30870712401057,206.0,229.30870712401057,58,379
1_2_2,65,Ele,209.32608695652175,186.5,209.32608695652175,60,276
1_2_2,66,Adv,240.5778251599147,206.0,240.5778251599147,59,469
1_2_2,66,Ele,226.3341836734694,196.0,226.3341836734694,60,392
1_2_2,67,Adv,218.96,198.5,218.96,55,350
1_2_2,67,Ele,211.4156976744186,192.0,211.4156976744186,57,344
1_2_2,68,Adv,218.37395459976105,190.0,218.37395459976105,59,837
1_2_2,68,Ele,218.33783783783784,191.0,218.33783783783784,60,888
1_2_2,69,Adv,217.66139240506328,194.0,217.66139240506328,60,632
1_2_2,69,Ele,220.07350689127105,198.0,220.07350689127105,60,653
1_2_2,70,Adv,210.7441037735849,182.0,210.7441037735849,60,848
1_2_2,70,Ele,222.97222222222223,200.0,222.97222222222223,60,936
1_2_3,71,Adv,219.72872996300862,199.0,219.72872996300862,60,811
1_2_3,72,Adv,220.0,196.0,220.0,60,1369
1_2_3,72,Ele,220.66278101582014,191.0,220.66278101582014,60,1201
1_2_3,73,Adv,218.28645294725956,194.0,218.28645294725956,59,967
1_2_3,73,Ele,215.50401606425703,187.0,215.50401606425703,60,996
1_2_3,74,Adv,203.7530864197531,182.0,203.7530864197531,59,405
1_2_4,75,Adv,216.18441273326016,194.0,216.18441273326016,59,911
1_2_4,75,Ele,216.62853107344634,189.0,216.62853107344634,60,708
1_2_4,76,Adv,217.35441176470587,197.0,217.35441176470587,59,680
1_2_4,76,Ele,214.23980424143556,187.0,214.23980424143556,58,613
1_2_4,77,Adv,218.09362549800798,197.0,218.09362549800798,60,502
1_2_4,77,Ele,194.57142857142858,178.5,194.57142857142858,52,182
1_2_4,78,Adv,205.45192307692307,184.0,205.45192307692307,58,208
1_2_4,78,Ele,207.75409836065575,190.0,207.75409836065575,56,183
1_2_4,79,Adv,211.85767790262173,194.0,211.85767790262173,59,267
1_2_4,79,Ele,193.21929824561403,173.0,193.21929824561403,55,114
1_2_4,80,Adv,185.45294117647057,169.5,185.45294117647057,58,170
1_2_4,80,Ele,199.97101449275362,180.0,199.97101449275362,55,138
1_2_4,81,Adv,204.7071178529755,185.0,204.7071178529755,60,857
1_2_4,81,Ele,203.3002481389578,182.0,203.3002481389578,60,403
1_2_5,82,Adv,210.34369885433716,187.0,210.34369885433716,60,611
1_2_5,82,Ele,211.18592057761734,184.5,211.18592057761734,60,554
1_2_5,83,Adv,213.19068736141907,194.0,213.19068736141907,57,451
1_2_5,83,Ele,215.83664459161147,187.0,215.83664459161147,60,453
1_2_5,84,Adv,218.95238095238096,194.0,218.95238095238096,60,630
1_2_5,84,Ele,205.24170616113744,181.0,205.24170616113744,59,422
1_2_5,85,Adv,215.20562130177515,191.5,215.20562130177515,60,676
1_2_5,85,Ele,203.7768014059754,183.0,203.7768014059754,60,569
1_2_5,86,Adv,207.6883116883117,189.0,207.6883116883117,60,693
1_2_6,87,Adv,229.4506398537477,202.0,229.4506398537477,60,1094
1_2_6,87,Ele,212.51968503937007,190.0,212.51968503937007,60,635
1_2_6,88,Adv,224.60990712074303,200.0,224.60990712074303,57,323
1_2_6,88,Ele,220.99402985074627,206.0,220.99402985074627,59,335
1_2_6,89,Adv,230.38876404494383,196.0,230.38876404494383,60,445
1_2_6,89,Ele,210.63782696177063,193.0,210.63782696177063,60,497
1_3_1,90,Adv,208.11168164313221,185.0,208.11168164313221,60,779
1_3_1,90,Ele,205.59154929577466,190.5,205.59154929577466,59,710
1_3_1,91,Adv,243.725,213.5,243.725,60,480
1_3_1,91,Ele,220.51674641148324,200.5,220.51674641148324,60,418
1_3_1,92,Adv,225.58370044052865,200.0,225.58370044052865,60,454
1_3_1,92,Ele,205.32758620689654,182.0,205.32758620689654,60,580
1_3_1,93,Adv,200.53296703296704,183.0,200.53296703296704,59,364
1_3_1,93,Ele,209.96338028169015,187.0,209.96338028169015,60,355
1_3_2,94,Adv,216.8207024029575,192.0,216.8207024029575,60,541
1_3_2,94,Ele,222.4004914004914,200.0,222.4004914004914,60,407
1_3_2,95,Adv,223.40878378378378,188.0,223.40878378378378,60,592
1_3_2,95,Ele,229.96308186195827,197.0,229.96308186195827,59,623
1_3_2,96,Adv,228.1274193548387,212.5,228.1274193548387,60,620
1_3_2,96,Ele,219.1895910780669,189.0,219.1895910780669,58,269
1_3_2,97,Adv,224.04439746300213,197.0,224.04439746300213,60,473
1_3_2,97,Ele,216.87719298245614,196.5,216.87719298245614,60,456
1_3_3,98,Adv,222.92229038854805,191.0,222.92229038854805,59,489
1_3_3,98,Ele,210.17970049916806,187.0,210.17970049916806,60,601
1_3_3,99,Adv,190.6829268292683,178.0,190.6829268292683,51,82
1_3_3,99,Ele,224.9512195121951,205.0,224.9512195121951,50,82
1_3_3,100,Adv,228.26116838487974,206.0,228.26116838487974,56,291
1_3_3,100,Ele,219.975,203.0,219.975,54,320
1_3_3,101,Adv,199.72886297376093,184.0,199.72886297376093,55,343
1_3_3,101,Ele,205.90526315789472,195.0,205.90526315789472,50,95
1_3_3,102,Adv,221.92168674698794,192.5,221.92168674698794,59,498
1_3_3,102,Ele,196.45320197044336,177.0,196.45320197044336,51,203
1_3_3,103,Adv,221.5257731958763,201.0,221.5257731958763,56,97
1_3_3,103,Ele,195.84259259259258,176.5,195.84259259259258,52,108
1_3_3,104,Adv,201.02480620155038,183.0,201.02480620155038,60,645
1_3_3,104,Ele,210.379705400982,187.0,210.379705400982,60,611
1_3_3,105,Adv,247.24074074074073,186.0,247.24074074074073,60,270
1_3_3,105,Ele,264.06060606060606,189.0,264.06060606060606,60,264
1_3_4,106,Adv,220.48792270531402,191.0,220.48792270531402,59,621
1_3_4,106,Ele,210.9451476793249,190.0,210.9451476793249,60,237
1_3_4,107,Adv,238.2258064516129,206.0,238.2258064516129,52,279
1_3_4,107,Ele,213.13953488372093,178.5,213.13953488372093,55,344
1_3_4,108,Adv,216.78359908883826,194.0,216.78359908883826,57,439
1_3_4,108,Ele,203.96534653465346,185.0,203.96534653465346,59,404
1_3_4,109,Adv,223.1123110151188,200.0,223.1123110151188,59,463
1_3_4,110,Adv,221.92518248175182,198.5,221.92518248175182,59,1096
1_3_4,110,Ele,209.42665289256198,188.0,209.42665289256198,59,968
1_3_5,111,Adv,209.4163763066202,191.5,209.4163763066202,59,574
1_3_5,112,Adv,230.91805555555555,200.0,230.91805555555555,59,720
1_3_5,112,Ele,256.019267822736,190.0,256.019267822736,59,519
1_3_5,113,Adv,242.42260442260442,203.0,242.42260442260442,58,407
1_3_5,114,Adv,218.3566021867115,192.0,218.3566021867115,60,2378
1_3_5,114,Ele,207.1005723630417,183.0,207.1005723630417,60,1223
1_4_1,115,Adv,204.35395189003435,186.0,204.35395189003435,59,582
1_4_1,115,Ele,201.0559210526316,184.0,201.0559210526316,60,608
1_4_1,116,Adv,217.38345864661653,195.0,217.38345864661653,58,532
1_4_1,116,Ele,209.61697722567288,189.0,209.61697722567288,59,483
1_4_1,117,Adv,217.99178981937604,197.0,217.99178981937604,60,1218
1_4_1,117,Ele,211.76632302405497,189.0,211.76632302405497,60,873
1_4_1,119,Adv,216.35843373493975,191.0,216.35843373493975,59,1660
1_4_1,119,Ele,209.1579335793358,190.0,209.1579335793358,60,1355
1_4_2,120,Adv,254.01012658227847,213.0,254.01012658227847,60,1185
1_4_2,120,Ele,215.51307189542484,193.0,215.51307189542484,60,918
1_4_2,121,Adv,228.45081967213116,205.0,228.45081967213116,59,366
1_4_2,121,Ele,209.3045822102426,185.0,209.3045822102426,55,371
1_4_2,122,Adv,219.70152505446623,192.5,219.70152505446623,60,918
1_4_2,122,Ele,204.5864276568502,183.0,204.5864276568502,60,781
1_4_2,123,Adv,196.18691588785046,180.5,196.18691588785046,59,428
1_4_2,123,Ele,201.59310344827585,188.0,201.59310344827585,53,145
1_4_2,124,Adv,195.3682310469314,179.0,195.3682310469314,57,277
1_4_2,124,Ele,205.01683501683502,191.0,205.01683501683502,57,297
1_4_2,125,Adv,208.1171875,195.0,208.1171875,60,384
1_4_2,125,Ele,206.3236074270557,187.0,206.3236074270557,59,377
1_4_2,126,Adv,203.37303370786518,191.0,203.37303370786518,59,445
1_4_2,126,Ele,209.14316239316238,185.0,209.14316239316238,60,468
1_4_2,127,Adv,214.60619469026548,192.0,214.60619469026548,59,226
1_4_2,127,Ele,193.5391304347826,174.5,193.5391304347826,59,230
1_4_3,128,Adv,211.89141856392294,186.0,211.89141856392294,60,571
1_4_3,128,Ele,217.1063122923588,192.0,217.1063122923588,60,602
1_4_3,129,Adv,242.40103270223753,198.0,242.40103270223753,60,581
1_4_3,129,Ele,207.37446808510637,190.5,207.37446808510637,60,470
1_4_3,130,Adv,233.5070821529745,202.0,233.5070821529745,59,353
1_4_3,130,Ele,207.29473684210527,191.0,207.29473684210527,59,285
1_4_3,131,Adv,231.6439114391144,201.0,231.6439114391144,60,542
1_4_3,131,Ele,205.6969696969697,183.0,205.6969696969697,60,429
1_4_3,132,Adv,229.09665871121717,197.0,229.09665871121717,60,838
1_4_3,132,Ele,215.4954954954955,192.0,215.4954954954955,60,333
1_4_4,133,Adv,210.43051359516616,187.0,210.43051359516616,60,662
1_4_4,133,Ele,211.68,188.0,211.68,60,575
1_4_4,134,Adv,205.8421052631579,180.5,205.8421052631579,57,380
1_4_4,134,Ele,213.55858310626704,192.0,213.55858310626704,59,367
1_4_4,135,Adv,239.57824933687002,196.0,239.57824933687002,58,377
1_4_4,135,Ele,215.08945686900958,191.0,215.08945686900958,59,313
1_4_4,136,Adv,228.32637075718014,193.0,228.32637075718014,59,383
1_4_4,136,Ele,202.2913043478261,175.5,202.2913043478261,57,230
1_4_4,137,Adv,221.04558404558404,199.0,221.04558404558404,60,351
1_4_4,137,Ele,217.63963963963963,192.5,217.63963963963963,58,222
1_4_4,138,Adv,213.57582417582418,191.0,213.57582417582418,60,910
1_4_4,138,Ele,213.64224664224665,194.0,213.64224664224665,60,819
1_4_4,139,Adv,224.96242774566474,191.5,224.96242774566474,57,346
1_4_4,139,Ele,213.4251497005988,189.0,213.4251497005988,58,167
1_4_4,140,Adv,213.57620817843866,191.0,213.57620817843866,56,269
1_4_4,140,Ele,211.38571428571427,189.0,211.38571428571427,57,350
1_4_4,141,Adv,213.22384937238493,190.5,213.22384937238493,58,478
1_4_5,142,Adv,219.49446494464945,196.5,219.49446494464945,59,542
1_4_5,142,Ele,228.92830188679244,194.0,228.92830188679244,60,530
1_4_5,143,Adv,208.44520547945206,191.0,208.44520547945206,60,584
1_4_5,143,Ele,222.46280991735537,185.0,222.46280991735537,60,484
1_4_5,144,Adv,208.1685393258427,184.0,208.1685393258427,60,623
1_4_5,144,Ele,196.63362831858407,178.0,196.63362831858407,60,565
1_4_5,145,Adv,222.2375,186.0,222.2375,60,560
1_4_5,145,Ele,208.2064631956912,187.0,208.2064631956912,60,557
1_5_1,146,Adv,224.5635876840696,198.0,224.5635876840696,60,747
1_5_1,146,Ele,217.07911802853437,193.0,217.07911802853437,60,771
1_5_1,147,Adv,221.4226618705036,196.0,221.4226618705036,60,556
1_5_1,147,Ele,208.97165991902833,190.0,208.97165991902833,59,494
1_5_1,148,Adv,197.93005671077503,178.0,197.93005671077503,58,529
1_5_1,148,Ele,193.1727272727273,182.5,193.1727272727273,58,440
1_5_2,149,Adv,224.8621848739496,194.0,224.8621848739496,60,595
1_5_2,149,Ele,216.88278388278388,196.0,216.88278388278388,60,546
1_5_2,150,Adv,201.88668555240793,181.0,201.88668555240793,56,353
1_5_2,150,Ele,224.14714714714714,198.0,224.14714714714714,57,333
1_5_2,151,Adv,206.06933333333333,179.0,206.06933333333333,59,375
1_5_2,151,Ele,190.6437659033079,168.0,190.6437659033079,59,393
1_5_2,152,Adv,215.6939393939394,195.0,215.6939393939394,59,660
1_5_2,152,Ele,205.0817717206133,186.0,205.0817717206133,60,587
1_5_2,153,Adv,215.3547423450336,187.0,215.3547423450336,59,1339
1_5_2,153,Ele,213.08851063829786,194.0,213.08851063829786,60,1175
1_5_2,154,Adv,215.43732193732194,188.0,215.43732193732194,60,702
1_5_2,154,Ele,202.37402597402598,179.0,202.37402597402598,58,385
1_5_3,155,Adv,234.99231508165227,207.0,234.99231508165227,60,1041
1_5_3,155,Ele,229.28994082840237,197.0,229.28994082840237,60,676
1_5_3,156,Adv,214.34924078091106,198.0,214.34924078091106,60,461
1_5_3,156,Ele,211.73798076923077,192.5,211.73798076923077,58,416
1_5_3,157,Adv,227.16739130434783,205.0,227.16739130434783,60,920
1_5_3,157,Ele,210.59335624284077,185.0,210.59335624284077,60,873
1_5_3,158,Adv,221.9469240048251,193.0,221.9469240048251,60,829
1_5_3,158,Ele,201.81683168316832,184.0,201.81683168316832,59,404
1_5_4,159,Adv,237.8385093167702,209.0,237.8385093167702,58,161
1_5_4,159,Ele,223.80128205128204,202.5,223.80128205128204,60,156
1_5_4,160,Adv,236.93333333333334,198.0,236.93333333333334,58,555
1_5_4,160,Ele,216.68072289156626,191.0,216.68072289156626,59,332
1_5_4,161,Adv,207.3682719546742,193.0,207.3682719546742,55,353
1_5_4,162,Adv,216.8074074074074,189.0,216.8074074074074,47,135
1_5_4,163,Adv,227.24269662921347,200.0,227.24269662921347,60,1335
1_5_4,163,Ele,221.43643031784842,202.0,221.43643031784842,59,818
1_5_4,164,Adv,216.65325077399382,192.0,216.65325077399382,59,646
1_5_4,164,Ele,205.54766355140188,185.0,205.54766355140188,58,535
1_5_4,165,Adv,219.542888165038,192.0,219.542888165038,59,921
1_5_4,165,Ele,207.04631828978623,188.0,207.04631828978623,60,842
1_5_5,166,Adv,224.40053404539387,198.0,224.40053404539387,60,749
1_5_5,166,Ele,228.5022026431718,198.0,228.5022026431718,60,681
1_5_5,167,Adv,232.6577380952381,198.5,232.6577380952381,59,672
1_5_5,167,Ele,243.90450204638472,201.0,243.90450204638472,60,733
1_5_5,168,Adv,223.13406940063092,199.0,223.13406940063092,60,634
1_5_5,168,Ele,220.2961373390558,192.0,220.2961373390558,60,699
1_6_1,169,Adv,226.17462482946794,197.0,226.17462482946794,60,733
1_6_1,169,Ele,214.7976710334789,184.0,214.7976710334789,60,687
1_6_1,170,Adv,219.80048367593713,187.0,219.80048367593713,59,827
1_6_1,170,Ele,215.97021943573668,191.5,215.97021943573668,60,638
1_6_1,171,Adv,214.15942028985506,191.5,214.15942028985506,59,828
1_6_1,171,Ele,205.95013850415512,198.0,205.95013850415512,59,361
1_6_2,172,Adv,221.05131128848348,197.0,221.05131128848348,60,877
1_6_2,172,Ele,228.71830985915494,193.0,228.71830985915494,60,710
1_6_2,173,Adv,223.5658835546476,199.0,223.5658835546476,59,979
1_6_2,173,Ele,216.41191066997519,190.0,216.41191066997519,59,806
1_6_2,174,Adv,219.47027027027028,194.0,219.47027027027028,55,185
1_6_2,174,Ele,197.81412639405204,179.0,197.81412639405204,58,269
1_6_2,175,Adv,202.68296529968455,182.5,202.68296529968455,60,634
1_6_2,175,Ele,198.5101156069364,179.0,198.5101156069364,60,692
1_6_2,176,Adv,183.1,164.5,183.1,60,240
1_6_2,176,Ele,203.42489270386267,180.0,203.42489270386267,58,233
1_6_3,177,Adv,226.12030905077262,189.0,226.12030905077262,60,906
1_6_3,177,Ele,216.43696450428396,192.0,216.43696450428396,60,817
1_6_3,178,Adv,207.383877159309,185.0,207.383877159309,60,521
1_6_3,178,Ele,217.35699797160242,195.0,217.35699797160242,59,493
1_6_3,179,Adv,210.21200750469043,188.0,210.21200750469043,59,533
1_6_3,179,Ele,212.402460456942,185.0,212.402460456942,60,569
1_6_3,180,Adv,228.03556187766713,187.0,228.03556187766713,60,703
1_6_3,180,Ele,209.06451612903226,189.0,209.06451612903226,60,465
1_6_4,181,Adv,209.6559829059829,191.0,209.6559829059829,58,468
1_6_4,181,Ele,208.65275459098498,190.0,208.65275459098498,58,599
1_6_4,182,Adv,210.82677165354332,192.5,210.82677165354332,60,508
1_6_4,182,Ele,204.81186094069528,184.0,204.81186094069528,59,489
1_6_4,183,Adv,216.33863636363637,191.5,216.33863636363637,60,440
1_6_4,183,Ele,219.85253456221199,185.0,219.85253456221199,59,434
1_6_4,184,Adv,214.70376175548589,192.0,214.70376175548589,59,638
1_6_4,184,Ele,219.37351778656125,200.0,219.37351778656125,60,506
1_6_4,185,Adv,218.99366085578447,198.0,218.99366085578447,60,631
1_6_4,185,Ele,201.7392,181.0,201.7392,60,625
1_7_1,186,Adv,214.01303780964798,197.0,214.01303780964798,60,767
1_7_1,186,Ele,213.513698630137,190.0,213.513698630137,60,730
1_7_1,187,Adv,215.646408839779,196.0,215.646408839779,60,724
1_7_1,187,Ele,224.2657952069717,199.0,224.2657952069717,59,459
1_7_1,188,Adv,213.84777777777776,189.0,213.84777777777776,60,900
1_7_1,188,Ele,189.9191374663073,176.0,189.9191374663073,60,742
1_7_1,189,Adv,207.52964426877472,181.5,207.52964426877472,59,506
1_7_1,189,Ele,207.5114006514658,187.5,207.5114006514658,60,614
1_7_1,190,Adv,221.68041237113403,201.0,221.68041237113403,59,388
1_7_1,190,Ele,202.68663594470047,183.0,202.68663594470047,60,434
1_7_1,191,Adv,204.30921052631578,187.0,204.30921052631578,56,152
1_7_1,191,Ele,188.88484848484848,174.0,188.88484848484848,58,165
1_7_1,192,Adv,194.7584541062802,179.0,194.7584541062802,57,207
1_7_1,192,Ele,197.0,180.0,197.0,60,252
1_7_1,193,Adv,201.1578947368421,181.5,201.1578947368421,59,114
1_7_1,193,Ele,230.575,197.0,230.575,60,120
1_7_2,194,Adv,207.10911270983215,186.0,207.10911270983215,60,834
1_7_2,194,Ele,213.14900314795383,185.0,213.14900314795383,60,953
1_7_2,195,Adv,212.3083511777302,208.0,212.3083511777302,58,467
1_7_2,195,Ele,208.74455445544555,183.0,208.74455445544555,59,505
1_7_2,196,Adv,210.79624277456648,191.5,210.79624277456648,59,692
1_7_2,196,Ele,205.54372019077903,194.0,205.54372019077903,60,629
1_7_2,197,Adv,201.0890052356021,179.0,201.0890052356021,59,573
1_7_2,197,Ele,185.1276252019386,174.0,185.1276252019386,59,619
1_7_2,198,Adv,197.89514563106795,180.0,197.89514563106795,60,515
1_7_2,198,Ele,201.6778398510242,183.0,201.6778398510242,60,537
1_7_3,199,Adv,216.73556797020484,181.0,216.73556797020484,60,537
1_7_3,199,Ele,194.45806451612904,176.0,194.45806451612904,60,465
1_7_3,200,Adv,207.99622641509433,192.0,207.99622641509433,56,265
1_7_3,200,Ele,212.79558011049724,199.0,212.79558011049724,54,181
1_7_3,201,Adv,219.44827586206895,188.0,219.44827586206895,60,290
1_7_3,201,Ele,207.52697095435684,188.0,207.52697095435684,56,241
1_7_3,202,Adv,210.8926406926407,189.0,210.8926406926407,60,1155
1_7_3,202,Ele,210.93023255813952,191.5,210.93023255813952,59,860
1_7_3,203,Adv,210.52197802197801,186.5,210.52197802197801,60,364
1_7_3,203,Ele,224.328,198.0,224.328,56,250
1_7_3,204,Adv,210.22536945812809,188.0,210.22536945812809,59,812
