text_id,level,mean_FD,median_FD,mean_nonzero_FD,n_subjects,n_rows
2_6_2,Adv,197.91409349663618,178.0,197.91409349663618,60,5797
2_6_2,Ele,186.95459603828178,172.0,186.95459603828178,60,4493
2_6_3,Adv,186.6429199648197,174.0,186.6429199648197,60,4548
2_6_3,Ele,193.91146225232004,178.0,193.91146225232004,60,3987
2_6_4,Adv,196.01841903300075,179.0,196.01841903300075,60,9121
2_6_4,Ele,179.53485885372112,169.0,179.53485885372112,60,4676
2_7_1,Adv,190.88753799392097,177.0,190.88753799392097,60,5264
2_7_1,Ele,181.57324840764332,170.0,181.57324840764332,60,3768
2_7_2,Adv,191.7285888242457,178.0,191.7285888242457,60,7391
2_7_2,Ele,179.47208003722662,168.0,179.47208003722662,60,4298
2_7_3,Adv,179.11106532042035,168.0,179.11106532042035,60,4853
2_7_3,Ele,192.20362097343053,177.0,192.20362097343053,60,4253
2_7_4,Adv,178.6658163265306,168.0,178.6658163265306,60,5096
2_7_4,Ele,188.37609092754212,175.0,188.37609092754212,60,4927
2_7_5,Adv,197.10513850272886,179.0,197.10513850272886,60,9711
2_7_5,Ele,183.79499151103565,171.0,183.79499151103565,60,7068
2_7_6,Adv,177.25,168.0,177.25,60,5952
2_7_6,Ele,187.35883905013193,174.0,187.35883905013193,60,4169
2_8_1,Adv,185.08683412732785,171.0,185.08683412732785,60,4618
2_8_1,Ele,194.2636435021594,177.0,194.2636435021594,60,5094
2_8_2,Adv,180.58837566047384,169.0,180.58837566047384,60,5867
2_8_2,Ele,187.61349590780023,174.0,187.61349590780023,60,5987
2_8_3,Adv,190.67453201195534,174.0,190.67453201195534,60,6357
2_8_3,Ele,183.56530291109362,170.0,183.56530291109362,60,5084
2_8_4,Adv,192.26838191903695,179.0,192.26838191903695,60,8473
2_8_4,Ele,183.49736070381232,172.0,183.49736070381232,60,5115
2_8_5,Adv,184.54783625730994,170.0,184.54783625730994,60,8550
2_8_5,Ele,193.95992610487423,177.0,193.95992610487423,60,7037
2_8_6,Adv,182.42630385487527,170.0,182.42630385487527,60,4851
2_8_6,Ele,185.55366658208575,172.0,185.55366658208575,60,3941
2_9_1,Adv,195.06343182434264,181.0,195.06343182434264,60,7378
2_9_1,Ele,182.46545454545455,171.0,182.46545454545455,60,6600
2_9_2,Adv,198.4277108433735,181.0,198.4277108433735,60,5644
2_9_2,Ele,185.87189374464438,174.0,185.87189374464438,60,4668
2_9_3,Adv,201.4743263853584,186.0,201.4743263853584,60,7868
2_9_3,Ele,181.2073076923077,170.0,181.2073076923077,60,5200
2_9_4,Adv,186.1129195054252,174.0,186.1129195054252,60,7926
2_9_4,Ele,193.97451642615906,179.0,193.97451642615906,60,6514
2_9_5,Adv,198.7557483277592,183.0,198.7557483277592,60,9568
2_9_5,Ele,185.74839596700275,173.0,185.74839596700275,60,6546
2_9_6,Adv,185.18629105543295,172.0,185.18629105543295,60,7703
2_9_6,Ele,197.27904328018224,180.5,197.27904328018224,60,4390
3_10_1,Adv,185.5231744643638,173.0,185.5231744643638,60,4574
3_10_1,Ele,185.5204301075269,172.0,185.5204301075269,60,4650
3_10_2,Adv,189.31219873934,175.0,189.31219873934,60,5394
3_10_2,Ele,183.12618841832324,172.0,183.12618841832324,60,4628
3_10_3,Adv,188.83462445267767,174.0,188.83462445267767,60,5938
3_10_3,Ele,183.34935422401017,172.0,183.34935422401017,60,4723
3_10_4,Adv,190.73771580345286,177.0,190.73771580345286,60,7530
3_10_4,Ele,184.10944506726457,173.0,184.10944506726457,60,7136
3_10_5,Adv,180.94924007673012,170.0,180.94924007673012,60,6777
3_10_5,Ele,185.16504534212694,174.0,185.16504534212694,60,6065
3_10_6,Adv,181.782722513089,172.0,181.782722513089,60,3820
3_10_6,Ele,183.48924591863178,172.0,183.48924591863178,60,3859
3_1_1,Adv,193.44986100079427,179.0,193.44986100079427,60,10072
3_1_1,Ele,193.61562696912412,177.0,193.61562696912412,60,7935
3_1_2,Adv,192.90309355199403,180.0,192.90309355199403,60,5366
3_1_2,Ele,197.8357771260997,181.0,197.8357771260997,60,4433
3_1_3,Adv,191.63247513962676,176.0,191.63247513962676,60,7341
3_1_3,Ele,183.24441364974882,172.0,183.24441364974882,60,5773
3_1_4,Adv,195.5533917256802,180.0,195.5533917256802,60,10732
3_1_4,Ele,187.7253289473684,176.0,187.7253289473684,60,7904
3_1_5,Adv,193.30149224425682,179.0,193.30149224425682,60,10186
3_1_5,Ele,188.14343135180877,175.0,188.14343135180877,60,4727
3_2_1,Adv,187.65707662939732,175.0,187.65707662939732,60,7334
3_2_1,Ele,191.51014452473598,177.0,191.51014452473598,60,7196
3_2_2,Adv,201.02229299363057,182.0,201.02229299363057,60,5024
3_2_2,Ele,188.68661971830986,177.0,188.68661971830986,60,4260
3_2_3,Adv,195.42529676627098,180.0,195.42529676627098,60,7329
3_2_3,Ele,184.56609808102345,173.0,184.56609808102345,60,6566
3_2_4,Adv,190.83816329231178,176.0,190.83816329231178,60,7557
3_2_4,Ele,184.14123376623377,172.0,184.14123376623377,60,6776
3_2_5,Adv,190.26615368398862,177.0,190.26615368398862,60,9487
3_2_5,Ele,193.73126740104104,179.0,193.73126740104104,60,8261
3_3_1,Adv,190.66113518655533,178.0,190.66113518655533,60,9461
3_3_1,Ele,191.58121071782998,178.0,191.58121071782998,60,9069
3_3_2,Adv,189.18045435062152,176.0,189.18045435062152,60,9332
3_3_2,Ele,193.55208625035004,181.0,193.55208625035004,60,7142
3_3_3,Adv,192.98600682593857,178.0,192.98600682593857,60,8790
3_3_3,Ele,187.5902894777148,175.0,187.5902894777148,60,6529
3_3_4,Adv,196.76438848920864,182.0,196.76438848920864,60,9452
3_3_4,Ele,189.53094194961665,177.0,189.53094194961665,60,7304
3_3_5,Adv,190.35372762293224,178.0,190.35372762293224,60,8826
3_3_5,Ele,195.10340102155226,180.0,195.10340102155226,60,8027
3_4_1,Adv,191.13096746937052,178.0,191.13096746937052,60,7101
3_4_1,Ele,182.32510504201682,172.0,182.32510504201682,60,3808
3_4_2,Adv,189.3715332286761,175.0,189.3715332286761,60,9555
3_4_2,Ele,193.14966974900923,177.0,193.14966974900923,60,7570
3_4_3,Adv,187.98377560841467,174.0,187.98377560841467,60,7273
3_4_3,Ele,189.80844680360028,177.0,189.80844680360028,60,4333
3_4_4,Adv,190.37709497206703,176.0,190.37709497206703,60,10024
3_4_4,Ele,190.11175675675676,176.0,190.11175675675676,60,7400
3_4_5,Adv,187.00771896660365,174.0,187.00771896660365,60,6348
3_4_5,Ele,185.92604930046636,173.0,185.92604930046636,60,4503
3_5_1,Adv,194.6585945945946,180.0,194.6585945945946,60,9250
3_5_1,Ele,189.59361415080198,177.0,189.59361415080198,60,6671
3_5_2,Adv,193.18246365378113,179.0,193.18246365378113,60,8873
3_5_2,Ele,188.4667865707434,176.0,188.4667865707434,60,8340
3_5_3,Adv,187.390635451505,175.0,187.390635451505,60,7475
3_5_3,Ele,191.51876876876878,177.0,191.51876876876878,60,6660
3_5_4,Adv,191.40845994097717,178.0,191.40845994097717,60,9149
3_5_4,Ele,185.76553140510012,174.0,185.76553140510012,60,5843
3_6_1,Adv,188.08848451173773,175.0,188.08848451173773,60,7199
3_6_1,Ele,185.1457473973679,173.0,185.1457473973679,60,5091
3_6_2,Adv,187.68953430145217,175.0,187.68953430145217,60,3994
3_6_2,Ele,190.14847685296235,176.0,190.14847685296235,60,4169
3_6_3,Adv,193.35254616675994,180.0,193.35254616675994,60,5361
3_6_3,Ele,188.94664170372104,174.0,188.94664170372104,60,4273
3_6_4,Adv,188.97481905910735,175.0,188.97481905910735,60,6632
3_6_4,Ele,190.68914308649408,175.0,190.68914308649408,60,4983
3_6_5,Adv,192.33777200389736,177.0,192.33777200389736,60,9237
3_6_5,Ele,185.58828276307295,173.0,185.58828276307295,60,6196
3_6_6,Adv,185.6072902338377,173.0,185.6072902338377,60,8724
3_6_6,Ele,187.75145518044238,175.0,187.75145518044238,60,8590
3_6_7,Adv,186.4039948453608,173.0,186.4039948453608,60,4656
3_6_7,Ele,186.40776955602536,173.5,186.40776955602536,60,3784
3_7_1,Adv,191.4719398559932,177.5,191.4719398559932,60,9444
3_7_1,Ele,193.2797825012358,178.0,193.2797825012358,60,8092
3_7_2,Adv,187.35057694800986,177.0,187.35057694800986,60,7713
3_7_2,Ele,187.43617935062704,176.0,187.43617935062704,60,5821
3_7_3,Adv,189.38280888477556,177.0,189.38280888477556,60,8644
3_7_3,Ele,193.63208053691275,178.0,193.63208053691275,60,7450
3_7_4,Adv,195.82912580847068,180.0,195.82912580847068,60,9586
3_7_4,Ele,191.59419131361577,178.0,191.59419131361577,60,7506
3_7_5,Adv,191.66032920760495,177.0,191.66032920760495,60,7837
3_7_5,Ele,186.9206274509804,176.0,186.9206274509804,60,6375
3_7_6,Adv,183.3205996131528,172.0,183.3205996131528,60,6204
3_7_6,Ele,187.58186195826644,175.0,187.58186195826644,60,4984
3_7_7,Adv,189.07150340492404,176.0,189.07150340492404,60,7636
3_7_7,Ele,181.94819065837717,172.0,181.94819065837717,60,6273
3_8_1,Adv,194.48697068403908,178.0,194.48697068403908,60,7982
3_8_1,Ele,185.8593800978793,174.0,185.8593800978793,60,6130
3_8_2,Adv,198.39644588045235,182.0,198.39644588045235,60,6190
3_8_2,Ele,190.59765842780152,176.0,190.59765842780152,60,5381
3_8_3,Adv,182.70900794818957,172.0,182.70900794818957,60,6794
3_8_3,Ele,191.2410354745925,175.0,191.2410354745925,60,5215
3_8_4,Adv,183.90867514649136,171.0,183.90867514649136,60,6997
3_8_4,Ele,186.95793198348733,174.0,186.95793198348733,60,5087
3_8_5,Adv,198.47182871860915,181.0,198.47182871860915,60,6212
3_8_5,Ele,189.41496899911425,176.0,189.41496899911425,60,4516
3_8_6,Adv,192.38241146040588,177.0,192.38241146040588,60,7539
3_8_6,Ele,185.99444444444444,173.0,185.99444444444444,60,5040
3_9_1,Adv,186.79347086828383,174.0,186.79347086828383,60,4411
3_9_1,Ele,188.86914235190096,177.0,188.86914235190096,60,3393
3_9_2,Adv,186.44007813397678,174.0,186.44007813397678,60,8703
3_9_2,Ele,192.46323841903953,177.0,192.46323841903953,60,7059
3_9_3,Adv,183.44873622812702,173.0,183.44873622812702,60,7715
3_9_3,Ele,185.63899704095934,175.0,185.63899704095934,60,6421
3_9_4,Adv,195.85833431222835,179.0,195.85833431222835,60,8513
3_9_4,Ele,189.07266769468004,176.0,189.07266769468004,60,5188
