text_id,align_idx,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_5_5,167,Ele,135.30493827160493,147.0,202.20848708487085,60,1620
1_5_5,168,Adv,110.69533333333334,115.5,195.11515863689777,60,1500
1_5_5,168,Ele,127.87463768115941,141.0,198.94813979706876,60,1380
1_6_1,169,Adv,120.12638888888888,138.5,193.92600896860986,60,1440
1_6_1,169,Ele,114.5201388888889,132.0,187.39659090909092,60,1440
1_6_1,170,Adv,116.95520833333333,131.0,190.78504672897196,60,1920
1_6_1,170,Ele,113.10466666666666,120.0,197.73543123543124,60,1500
1_6_1,171,Adv,115.70444444444445,131.5,192.66234967622572,60,1800
1_6_1,171,Ele,124.3125,119.5,202.04288939051918,60,720
1_6_2,172,Adv,140.94482758620688,154.0,201.5152013147083,60,1740
1_6_2,172,Ele,144.79782608695652,159.0,199.22333000997008,60,1380
1_6_2,173,Adv,129.47747747747746,145.0,195.13917175831637,60,2220
1_6_2,173,Ele,122.10808080808081,138.0,190.52324665090623,60,1980
1_6_2,174,Adv,140.7357142857143,157.5,206.67482517482517,60,420
1_6_2,174,Ele,117.42666666666666,137.5,183.00259740259742,60,600
1_6_2,175,Adv,89.39032258064516,0.0,185.15144766146994,60,1860
1_6_2,175,Ele,96.06505376344086,85.0,182.14169215086648,60,1860
1_6_2,176,Adv,95.295,101.0,172.21987951807228,60,600
1_6_2,176,Ele,95.25166666666667,44.5,189.24172185430464,60,600
1_6_3,177,Adv,121.72979797979798,139.0,197.88587848932676,60,1980
1_6_3,177,Ele,124.78222222222222,144.0,194.8031222896791,60,1800
1_6_3,178,Adv,107.14166666666667,114.0,189.77121771217713,60,1440
1_6_3,178,Ele,120.99,133.0,196.99864314789687,60,1200
1_6_3,179,Adv,122.6375,143.0,190.6282383419689,60,1200
1_6_3,179,Ele,131.80227272727274,137.0,203.4842105263158,60,1320
1_6_3,180,Adv,137.03695652173914,144.0,199.9059196617336,60,1380
1_6_3,180,Ele,119.73333333333333,132.0,194.16216216216216,60,1020
1_6_4,181,Adv,120.05416666666666,143.0,193.3758389261745,60,960
