text_id,level,mean_GD,median_GD,mean_nonzero_GD,n_subjects,n_rows
2_10_3,Ele,112.85626911314985,105.0,204.45429362880887,60,6540
2_10_4,Adv,147.47423245614036,145.0,236.33192760499034,60,9120
2_10_4,Ele,127.62244301578025,133.0,209.49344419571474,59,5133
2_1_1,Adv,141.9036723163842,150.0,216.24580284115368,60,7080
2_1_1,Ele,115.90817610062894,124.0,197.26411560074928,60,6360
2_1_2,Adv,133.12790697674419,136.0,221.07058571122076,60,7740
2_1_2,Ele,114.80754385964913,119.0,198.78584447144593,60,5700
2_1_3,Adv,112.20974842767295,114.0,198.73405736563632,60,6360
2_1_3,Ele,125.4576388888889,132.0,208.53289726818008,60,4320
2_1_4,Adv,99.45919191919192,72.0,193.21938775510205,60,9900
2_1_4,Ele,123.54754385964912,126.0,213.98389547250076,60,5700
2_1_5,Adv,119.82920207743155,123.5,205.33838996763754,60,8472
2_1_5,Ele,142.86639344262295,146.0,222.79122283766512,60,7320
2_1_6,Adv,144.95347721822543,149.5,223.95553908855132,60,8340
2_1_6,Ele,122.71062091503268,133.0,197.52472382956338,60,6120
2_2_1,Adv,116.63168168168168,118.0,199.83714947260097,60,6660
2_2_1,Ele,132.29213836477987,140.0,217.18585441404232,60,6360
2_2_2,Adv,113.7334422657952,110.0,204.63994511956096,60,9180
2_2_2,Ele,131.37375886524822,135.0,215.8939393939394,60,8460
2_2_3,Adv,128.05849673202616,134.0,207.33280423280422,60,6120
2_2_3,Ele,151.78003875968992,153.0,222.68552743815752,60,5160
2_2_4,Adv,170.40535714285716,166.5,231.99432739059966,60,3360
2_2_4,Ele,131.94733333333335,142.0,202.06329760081675,60,3000
2_2_5,Adv,142.60993077106707,146.0,222.12046848856664,59,8378
2_2_5,Ele,110.90996884735202,117.0,191.40913978494623,60,6420
2_2_6,Adv,137.07123015873015,142.5,218.06786616161617,60,5040
2_2_6,Ele,118.65821256038647,128.0,198.804127883448,60,4140
2_3_1,Adv,111.3046913580247,108.0,200.88413547237076,60,8100
2_3_1,Ele,127.69961538461538,136.0,209.1238715095528,60,7800
2_3_2,Adv,118.61519274376417,124.0,202.16154589371982,60,8820
2_3_2,Ele,136.4628205128205,141.0,215.46761133603238,60,6240
2_3_3,Adv,132.33485838779956,139.0,213.50333919156415,60,9180
2_3_3,Ele,113.08315602836879,116.0,196.5451463790447,60,5640
2_3_4,Adv,118.10707434052757,112.0,209.8451214316148,60,8340
2_3_4,Ele,141.62544802867384,139.5,228.46776525007226,60,5580
2_4_1,Adv,133.25589430894308,141.0,216.37590759075908,60,4920
2_4_1,Ele,111.39589743589744,113.0,198.19525547445255,60,3900
2_4_2,Adv,163.7892156862745,149.0,254.20724284844795,60,5100
2_4_2,Ele,124.10571428571428,129.0,203.6109375,60,4200
2_4_3,Adv,147.2848184818482,149.0,218.86856302108876,60,6060
2_4_3,Ele,131.08143459915613,139.0,207.31598264931597,60,4740
2_4_4,Adv,150.88989361702127,145.0,239.25189766657294,60,5640
2_4_4,Ele,133.05019607843138,140.0,207.12942612942612,60,5100
2_4_5,Adv,123.13672839506172,123.0,208.0099061522419,60,6480
2_4_5,Ele,148.17992831541218,143.0,235.36692285795615,60,5580
2_4_6,Adv,124.19751243781094,133.0,200.91509054325957,60,4020
2_4_6,Ele,140.036875,147.0,213.9328453214513,60,4800
2_4_7,Adv,144.05623188405798,142.0,231.96919486581098,60,6900
2_4_7,Ele,117.32479674796748,123.0,201.76092275428172,60,4920
2_5_1,Adv,111.55904392764857,109.0,197.72544080604533,60,7740
2_5_1,Ele,128.47272727272727,135.0,211.21727096595626,60,5940
2_5_2,Adv,114.88784067085953,112.5,205.01870557426113,60,9540
2_5_2,Ele,123.96861861861862,127.0,213.45165460186143,60,6660
2_5_3,Adv,137.96041666666667,141.0,224.5625470987189,60,4320
2_5_3,Ele,116.16388888888889,123.0,197.88170347003154,60,4320
2_5_4,Adv,126.06435643564356,136.0,201.72960126749405,60,6060
2_5_4,Ele,145.83861788617887,152.0,219.69565217391303,60,4920
2_5_5,Adv,139.01927437641723,144.0,220.29284944304706,60,8820
2_5_5,Ele,113.66068376068377,116.0,202.56359482102056,60,4680
2_6_1,Adv,115.10268817204302,115.0,202.59380175065058,60,7440
2_6_1,Ele,137.8659604519774,141.0,222.09124004550625,60,7080
2_6_2,Adv,146.07529773338456,144.0,229.12564025308828,60,5206
2_6_2,Ele,112.05481481481482,109.0,201.564290473018,60,5400
2_6_3,Adv,127.44324894514767,134.0,204.28846804193438,60,4740
2_6_3,Ele,136.49520202020202,142.0,214.1525356576862,60,3960
2_6_4,Adv,140.131338028169,142.0,219.18836056544887,60,8520
2_6_4,Ele,112.08823529411765,119.0,190.55,60,5100
2_7_1,Adv,137.02208835341366,139.0,215.93987341772151,60,4980
2_7_1,Ele,112.05159817351598,114.0,196.70781563126252,60,4380
2_7_2,Adv,123.72952069716776,128.0,215.07990910812347,60,9180
2_7_2,Ele,104.77594501718212,101.0,190.20461634435435,60,5820
2_7_3,Adv,111.31580756013746,118.0,192.5856123662307,60,5820
2_7_3,Ele,126.9859649122807,133.0,211.18016046681254,60,4560
2_7_4,Adv,99.98073770491803,83.0,189.0131714876033,60,7320
2_7_4,Ele,116.7566037735849,120.0,204.05935696619952,60,6360
2_7_5,Adv,138.69231601731602,140.0,221.06555114714507,60,9240
2_7_5,Ele,113.67697201017812,118.0,196.5898789878988,60,7860
2_7_6,Adv,99.00315315315315,76.0,190.00389020963908,60,8880
2_7_6,Ele,111.73333333333333,108.0,203.28399087055755,60,5580
2_8_1,Adv,117.55208333333333,124.0,199.8953301127214,60,5280
2_8_1,Ele,138.46072796934865,145.0,219.35204855842184,60,5220
2_8_2,Adv,111.31666666666666,110.0,198.20005116398056,60,6960
2_8_2,Ele,123.38495575221239,127.0,210.32481751824818,60,7006
2_8_3,Adv,129.69803921568626,132.0,216.34014717906786,60,6120
2_8_3,Ele,107.19766666666666,96.5,196.27281049740617,60,6000
2_8_4,Adv,140.25732758620688,146.0,216.11489926942662,60,6960
2_8_4,Ele,123.0170781893004,132.0,201.7762402969963,60,4860
2_8_5,Adv,117.80022831050228,120.0,198.86876084023896,60,8760
2_8_5,Ele,144.6030303030303,147.0,221.20576873551377,60,5940
2_8_6,Adv,111.16838487972508,106.5,199.938195302843,60,5820
2_8_6,Ele,128.44571428571427,135.0,209.01666020922124,60,4200
2_9_1,Adv,154.78828382838284,153.0,228.95216011715888,60,6060
2_9_1,Ele,128.15865384615384,137.0,202.76622718052738,60,6240
2_9_2,Adv,144.86685606060607,146.0,226.56901658767774,60,5280
2_9_2,Ele,124.372,136.0,200.0264474624732,60,4500
2_9_3,Adv,137.21380952380952,137.0,231.39851435454727,60,8400
2_9_3,Ele,114.7951923076923,120.0,197.9883913764511,60,6240
2_9_4,Adv,116.30394736842105,112.0,208.71546635182997,60,9120
2_9_4,Ele,123.56640826873385,124.0,216.8224892314668,60,7740
2_9_5,Adv,153.4955223880597,154.0,230.6736448598131,60,8040
2_9_5,Ele,120.80409604519774,129.0,202.24473870891464,60,7080
2_9_6,Adv,123.05586666666666,129.0,206.8397579560735,60,7500
2_9_6,Ele,146.87011494252874,151.0,219.92598967297764,60,3480
3_10_1,Adv,127.2030516431925,135.0,203.8694507148232,60,4260
3_10_1,Ele,130.35539906103287,137.0,208.4512012012012,60,4260
3_10_2,Adv,123.24388888888889,132.0,203.58427653716734,60,5400
3_10_2,Ele,121.52729166666667,132.0,196.60633636670036,60,4800
3_10_3,Adv,123.35383333333333,127.0,206.50753348214286,60,6000
3_10_3,Ele,115.51524390243902,123.0,196.18053158439764,60,4920
3_10_4,Adv,126.19228855721393,134.0,206.55252442996743,60,8040
3_10_4,Ele,113.41849148418491,114.0,198.0246389124894,60,8220
3_10_5,Adv,104.1281798245614,92.0,193.5688952303302,60,9120
3_10_5,Ele,110.00037313432836,109.0,199.45940460081192,60,8040
3_10_6,Adv,104.30843137254902,98.0,193.23392662549946,60,5100
3_10_6,Ele,106.48531746031746,103.5,194.4514492753623,60,5040
3_1_1,Adv,128.1519427402863,130.0,214.50042786239945,60,9780
3_1_1,Ele,128.56895674300253,128.0,216.53139061495608,60,7860
3_1_2,Adv,141.08355555555556,145.0,216.90331397335154,60,4500
3_1_2,Ele,149.96515151515152,152.0,220.24254561637738,60,3300
3_1_3,Adv,126.68144995194288,129.0,210.74029237094564,60,7283
3_1_3,Ele,107.89273504273504,97.0,201.06371117600213,60,7020
3_1_4,Adv,140.68013245033112,142.0,219.60062026188837,60,9060
3_1_4,Ele,129.24765840220385,139.0,203.94218648119974,60,7260
3_1_5,Adv,140.12027027027028,141.0,218.40758293838863,60,8880
3_1_5,Ele,129.59324894514768,138.0,208.2277966101695,60,4740
3_2_1,Adv,130.60777777777778,138.0,209.67134894091416,60,7200
3_2_1,Ele,128.34871794871796,130.0,211.85233952504115,60,7020
3_2_2,Adv,154.89642857142857,153.0,231.0245028409091,60,4200
3_2_2,Ele,135.12424242424242,146.0,205.64642582628747,60,3960
3_2_3,Adv,139.98940809968846,143.0,221.19911395520552,60,6420
3_2_3,Ele,130.35721153846154,138.0,207.295871559633,60,6240
3_2_4,Adv,137.84250764525993,141.0,213.26945824461794,60,6540
3_2_4,Ele,124.94805825242719,132.0,200.51389249545574,60,6180
3_2_5,Adv,123.85293501048218,124.0,211.36976744186046,60,9540
3_2_5,Ele,128.9846715328467,133.0,212.98794696665328,60,8220
3_3_1,Adv,136.1814317673378,141.0,216.43768888888889,60,8940
3_3_1,Ele,136.70927230046948,137.0,218.48865128493716,60,8520
3_3_2,Adv,133.22482758620689,139.0,213.9269102990033,60,8700
3_3_2,Ele,132.5236111111111,136.0,215.9244172889794,60,7200
3_3_3,Adv,126.76546052631579,125.0,217.2713775606089,60,9120
3_3_3,Ele,117.00962059620596,112.0,209.44239631336404,60,7380
3_3_4,Adv,139.67134268537075,135.0,228.42336610757664,60,8483
3_3_4,Ele,121.09739583333334,112.0,216.63824831120428,60,7680
3_3_5,Adv,127.64814814814815,130.0,214.27627744317078,60,8640
3_3_5,Ele,133.24619422572178,130.0,222.51501205347358,60,7620
3_4_1,Adv,132.72603305785125,135.0,214.36952169076753,60,7260
3_4_1,Ele,109.67317073170732,114.0,193.4021505376344,60,4920
3_4_2,Adv,130.09397849462366,134.0,210.48608211551843,60,9300
3_4_2,Ele,137.71020114942527,138.0,218.03070973612375,60,6960
3_4_3,Adv,133.32321937321936,140.0,209.8025106478368,60,7020
3_4_3,Ele,127.745,132.5,212.53934142114386,60,4800
3_4_4,Adv,133.0465625,138.0,212.34364089775562,60,9600
3_4_4,Ele,130.5311403508772,134.0,208.5084072863148,60,6840
3_4_5,Adv,134.3505376344086,139.0,206.9213359094673,60,5580
3_4_5,Ele,122.55548780487806,123.0,207.99344601586753,60,4920
3_5_1,Adv,136.24297052154196,138.0,221.42306983600517,60,8820
3_5_1,Ele,127.31621212121212,136.0,204.25060768108895,60,6600
3_5_2,Adv,123.37113821138212,122.0,211.97345905360572,60,9840
3_5_2,Ele,115.25074786324787,117.0,203.3070109310215,60,9360
3_5_3,Adv,130.34804804804804,139.0,205.08339239310183,60,6660
3_5_3,Ele,131.37168284789644,135.0,213.70808107396684,60,6180
3_5_4,Adv,126.717225950783,131.0,209.67092356098465,60,8940
3_5_4,Ele,123.7611111111111,135.0,201.84536393838718,60,5400
3_6_1,Adv,127.60827067669173,131.0,212.14875,60,7980
3_6_1,Ele,120.5156462585034,126.0,204.86614628505347,60,5880
3_6_2,Adv,128.325956284153,141.0,200.71495726495726,60,3660
3_6_2,Ele,137.0653005464481,146.0,208.15726141078838,60,3660
3_6_3,Adv,149.80266265836374,151.0,220.76930379746835,60,4657
3_6_3,Ele,132.26789215686276,139.0,209.41133100504462,60,4080
3_6_4,Adv,138.1352380952381,141.0,218.21765295887664,60,6300
3_6_4,Ele,137.54354166666667,143.0,214.14498864742134,60,4800
3_6_5,Adv,140.19401408450705,141.0,220.74533357974497,60,8520
3_6_5,Ele,123.57424242424243,127.0,209.44786851566514,60,6600
3_6_6,Adv,113.47895833333334,105.0,204.88959939815686,60,9600
3_6_6,Ele,128.656103286385,129.0,212.63821532492724,60,8520
3_6_7,Adv,136.26267605633802,140.0,207.7591267000716,60,4260
3_6_7,Ele,122.17598039215686,130.5,204.21056943875462,60,4080
3_7_1,Adv,147.53117048346056,149.0,221.25453157794314,60,7860
3_7_1,Ele,141.38449612403102,145.0,220.45044319097502,60,7740
3_7_2,Adv,120.34166666666667,124.0,206.8487824841416,60,8400
3_7_2,Ele,123.76100628930817,130.0,204.1815823605707,60,6360
3_7_3,Adv,138.70857843137256,144.0,215.71602820659425,60,8160
3_7_3,Ele,145.3889367816092,148.0,221.18185792349726,60,6960
3_7_4,Adv,149.00012567550584,148.0,226.2583969465649,60,7957
3_7_4,Ele,126.84211195928754,130.0,215.09795037756203,60,7860
3_7_5,Adv,140.6403637822656,141.0,223.83312047679863,60,7477
3_7_5,Ele,126.89704049844237,134.0,204.48770080321285,60,6420
3_7_6,Adv,124.57477477477478,131.0,206.4878048780488,60,6660
3_7_6,Ele,121.24560439560439,130.0,204.89043639740018,60,5460
3_7_7,Adv,123.43333333333334,126.0,210.05902644691452,60,8880
3_7_7,Ele,109.15653846153846,108.0,196.0444393276537,60,7800
3_8_1,Adv,124.37766884531591,122.0,215.2690422322775,60,9180
3_8_1,Ele,111.75300546448088,102.0,203.1872826626925,60,7320
3_8_2,Adv,129.08943452380953,125.0,223.34732234809474,60,6720
3_8_2,Ele,122.15425925925926,127.0,205.30127606598194,60,5400
3_8_3,Adv,112.22021857923497,109.0,199.62381530984203,60,7320
3_8_3,Ele,120.85051546391753,126.0,206.50322959483265,60,5820
3_8_4,Adv,115.14295392953929,115.0,201.12544378698226,60,7380
3_8_4,Ele,117.9671768707483,120.0,204.9784278959811,60,5880
3_8_5,Adv,139.44564393939393,147.0,213.84635492303224,60,5280
3_8_5,Ele,138.13065476190476,149.0,199.87898363479758,60,3360
3_8_6,Adv,136.31585365853658,137.5,218.2236442516269,60,7380
3_8_6,Ele,125.48531746031746,132.0,206.8845273143605,60,5040
3_9_1,Adv,123.56117886178862,130.0,209.48345968297727,60,4920
3_9_1,Ele,123.3548717948718,133.0,207.81166306695465,60,3900
3_9_2,Adv,121.30843621399177,124.0,207.88399153737657,60,9720
3_9_2,Ele,129.16873278236915,132.0,212.9348319709355,60,7260
3_9_3,Adv,115.0526491912995,118.0,201.49384645438562,60,8965
3_9_3,Ele,118.72327386626719,121.0,202.7406976744186,60,7343
3_9_4,Adv,131.18145161290323,132.0,212.81945050152638,60,7440
3_9_4,Ele,126.82970085470086,136.0,206.38490959666203,60,4680
