text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_10_1,0,Adv,0.2099343955014058,0.18084651560495937,60,2339
1_10_1,0,Ele,0.15795328142380421,0.15303030303030302,60,1980
1_10_1,1,Adv,0.20284697508896798,0.17894736842105263,60,1140
1_10_1,1,Ele,0.2668112798264642,0.19210526315789472,60,1140
1_10_1,2,Adv,0.26009389671361505,0.19349593495934958,60,2460
1_10_1,2,Ele,0.2829861111111111,0.24047619047619048,60,1260
1_10_2,3,Adv,0.1520572450805009,0.18958333333333333,60,960
1_10_2,3,Ele,0.2127659574468085,0.21842105263157896,60,1140
1_10_2,4,Adv,0.22693266832917705,0.23505747126436782,60,1740
1_10_2,4,Ele,0.31784107946026985,0.24487179487179486,60,1560
1_10_2,5,Adv,0.3139745916515426,0.20961538461538462,60,1560
1_10_2,5,Ele,0.31150159744408945,0.2,60,1680
1_10_2,6,Adv,0.3727087576374745,0.26481481481481484,60,1080
1_10_2,6,Ele,0.36435643564356435,0.2712962962962963,60,1080
1_10_3,7,Adv,0.2539298669891173,0.23112745098039217,60,4080
1_10_3,7,Ele,0.21024049650892165,0.16987179487179488,60,3120
1_10_3,8,Adv,0.3222124670763828,0.2926829268292683,60,2460
1_10_3,8,Ele,0.29508196721311475,0.21746031746031746,60,1260
1_10_4,9,Adv,0.24636174636174638,0.21764705882352942,60,2040
1_10_4,9,Ele,0.14766355140186915,0.11574074074074074,60,1080
1_10_4,10,Adv,0.30489335006273527,0.2349462365591398,60,1860
1_10_4,10,Ele,0.27212681638044917,0.18020833333333333,60,1920
1_10_4,11,Adv,0.24283305227655985,0.16597222222222222,60,1440
1_10_4,11,Ele,0.3391959798994975,0.2212962962962963,60,1080
1_10_4,12,Adv,0.256294964028777,0.18208333333333335,60,2400
1_10_4,12,Ele,0.3328611898016997,0.20617283950617285,60,1620
1_10_4,13,Adv,0.2826321467098166,0.19537037037037036,60,2160
1_10_4,13,Ele,0.2974472807991121,0.18783783783783783,60,2220
1_10_5,14,Adv,0.15247524752475247,0.1450980392156863,60,1020
1_10_5,14,Ele,0.16363636363636364,0.16666666666666666,60,960
1_10_5,15,Adv,0.27091633466135456,0.2236842105263158,60,1140
1_10_5,15,Ele,0.25432525951557095,0.20833333333333334,60,1320
1_10_5,16,Adv,0.25655644241733183,0.26881720430107525,60,1860
1_10_5,16,Ele,0.20512820512820512,0.19444444444444445,60,1440
1_10_5,17,Adv,0.2754863813229572,0.2423076923076923,60,3120
1_10_5,17,Ele,0.30173775671406006,0.2391025641025641,60,1560
1_10_6,18,Adv,0.19899874843554444,0.20833333333333334,60,1680
1_10_6,18,Ele,0.24681528662420382,0.2,60,1200
1_10_6,19,Adv,0.3127629733520337,0.29193548387096774,60,1860
1_10_6,19,Ele,0.24158653846153846,0.18383838383838383,60,1980
1_10_6,20,Adv,0.2839248434237996,0.20877192982456141,60,1140
1_10_6,20,Ele,0.2988235294117647,0.2074074074074074,60,1080
1_10_6,21,Adv,0.26631853785900783,0.1711111111111111,60,900
1_10_6,22,Adv,0.16556291390728478,0.10526315789473684,60,1140
1_10_6,22,Ele,0.27388535031847133,0.17017543859649123,60,1140
1_10_6,23,Adv,0.2906178489702517,0.228125,60,960
1_10_7,24,Adv,0.19252548131370328,0.13952380952380952,60,2100
1_10_7,24,Ele,0.16844919786096257,0.16666666666666666,60,720
1_10_7,25,Adv,0.28017718715393136,0.23063063063063063,60,2220
1_10_7,25,Ele,0.2222222222222222,0.1921875,60,1920
1_10_7,26,Adv,0.26954732510288065,0.18416666666666667,60,1200
1_10_7,26,Ele,0.25773195876288657,0.1925,60,1200
1_10_7,27,Adv,0.23273113708820403,0.14689922480620154,60,2580
1_10_7,27,Ele,0.2641509433962264,0.15083333333333335,60,2400
1_1_1,28,Adv,0.2005610098176718,0.1732142857142857,60,1680
1_1_1,28,Ele,0.1710914454277286,0.15416666666666667,60,1440
1_1_1,29,Adv,0.26666666666666666,0.18666666666666668,60,1500
1_1_1,29,Ele,0.2277992277992278,0.16984126984126985,60,1260
1_1_1,30,Adv,0.22531293463143254,0.19733333333333333,60,1500
1_1_1,30,Ele,0.18117977528089887,0.11488095238095238,60,1680
1_1_1,31,Adv,0.268370607028754,0.22745098039215686,60,2040
1_1_1,31,Ele,0.2331002331002331,0.18655913978494623,60,1860
1_1_2,32,Adv,0.18442622950819673,0.16333333333333333,60,900
1_1_2,33,Adv,0.30916030534351147,0.22121212121212122,60,660
1_1_2,33,Ele,0.1742857142857143,0.16515151515151516,60,660
1_1_2,34,Adv,0.21627906976744185,0.1600877192982456,60,2280
1_1_2,34,Ele,0.26904761904761904,0.2038095238095238,60,2100
1_1_2,35,Adv,0.15773809523809523,0.10952380952380952,60,840
1_1_2,35,Ele,0.20689655172413793,0.14333333333333334,60,900
1_1_2,36,Adv,0.2216867469879518,0.11568627450980393,60,1020
1_1_2,36,Ele,0.1341991341991342,0.07894736842105263,60,1140
1_1_2,37,Adv,0.29453681710213775,0.14537037037037037,60,1080
1_1_2,37,Ele,0.3230769230769231,0.17,60,300
1_1_3,38,Adv,0.2178669097538742,0.18902439024390244,60,2460
1_1_3,38,Ele,0.19390862944162437,0.1475,60,2400
1_1_3,39,Adv,0.33468286099865047,0.26071428571428573,60,1680
1_1_3,39,Ele,0.29454545454545455,0.23484848484848486,60,660
1_1_3,40,Adv,0.2641975308641975,0.18823529411764706,60,1020
1_1_3,40,Ele,0.4014084507042254,0.2625,60,720
1_1_4,41,Adv,0.16207276736493936,0.167816091954023,60,1740
1_1_4,41,Ele,0.20239680426098536,0.19197530864197532,60,1620
1_1_4,42,Adv,0.2745762711864407,0.22430555555555556,60,1440
1_1_4,42,Ele,0.2617702448210923,0.20833333333333334,60,1320
1_1_4,43,Adv,0.2763915547024952,0.23771929824561402,60,1140
1_1_4,43,Ele,0.273972602739726,0.23039215686274508,60,1020
1_1_4,44,Adv,0.28125,0.23333333333333334,60,1140
1_1_5,45,Adv,0.12978723404255318,0.09895833333333333,60,960
1_1_5,45,Ele,0.09437751004016064,0.08125,60,960
1_1_5,46,Adv,0.2973523421588595,0.1565217391304348,60,1380
1_1_5,46,Ele,0.23035230352303523,0.1688888888888889,60,900
1_1_5,47,Adv,0.14220183486238533,0.08,60,600
1_1_5,48,Adv,0.34231378763866877,0.24423076923076922,60,1560
1_1_5,48,Ele,0.3382084095063985,0.28043478260869564,60,1380
1_1_6,49,Adv,0.1632928475033738,0.16346153846153846,60,1560
1_1_6,50,Adv,0.3233082706766917,0.22407407407407406,60,1080
1_1_6,51,Adv,0.32515337423312884,0.2611111111111111,60,1440
1_1_6,51,Ele,0.1773220747889023,0.17692307692307693,60,1560
1_1_6,52,Adv,0.21460176991150443,0.2050314465408805,60,3180
1_1_6,52,Ele,0.2218725413060582,0.17549019607843136,60,3060
1_1_7,53,Adv,0.19433198380566802,0.18958333333333333,60,480
1_1_7,53,Ele,0.18631178707224336,0.16875,60,480
1_1_7,54,Adv,0.1568627450980392,0.11282051282051282,60,780
1_1_7,55,Adv,0.1917808219178082,0.13229166666666667,60,960
1_1_7,55,Ele,0.17142857142857143,0.10833333333333334,60,960
1_1_7,56,Adv,0.19230769230769232,0.14895833333333333,60,960
1_1_7,56,Ele,0.14619883040935672,0.13796296296296295,60,1080
1_1_7,57,Adv,0.2813102119460501,0.2608333333333333,60,1200
1_1_7,57,Ele,0.26693227091633465,0.2425,60,1200
1_1_7,58,Adv,0.26391096979332274,0.1794871794871795,60,1560
1_1_7,58,Ele,0.24090121317157712,0.15069444444444444,60,1440
1_1_7,59,Adv,0.33910891089108913,0.36666666666666664,60,960
1_1_7,60,Adv,0.2682926829268293,0.23333333333333334,60,1140
1_2_1,61,Adv,0.1464968152866242,0.1398550724637681,60,1380
1_2_1,61,Ele,0.15974025974025974,0.1471014492753623,60,1380
1_2_1,62,Adv,0.21259029927760578,0.19238095238095237,60,2100
1_2_1,62,Ele,0.2689969604863222,0.19420289855072465,60,1380
1_2_1,63,Adv,0.22151898734177214,0.1765625,60,1920
1_2_1,63,Ele,0.24609375,0.19210526315789472,60,1140
1_2_1,64,Adv,0.2174757281553398,0.14458333333333334,60,2400
1_2_1,64,Ele,0.18967334035827185,0.1357142857142857,60,2100
1_2_2,65,Adv,0.21108179419525067,0.23461538461538461,60,780
1_2_2,65,Ele,0.18115942028985507,0.16666666666666666,60,600
1_2_2,66,Adv,0.18976545842217485,0.14607843137254903,60,1020
1_2_2,66,Ele,0.2193877551020408,0.175,60,840
