text_id,level,mean_TF,median_TF,mean_nonzero_TF,n_subjects,n_rows
1_3_2,Adv,212.75504385964913,167.0,321.24602649006624,60,4560
1_3_2,Ele,206.64102564102564,162.0,321.0756972111554,60,3900
1_3_3,Adv,179.87091194968554,150.0,294.9159577210621,60,6360
1_3_3,Ele,147.7969462969463,116.0,269.31467860569234,60,5698
1_3_4,Adv,166.18385716393684,141.0,286.64494782387374,60,6777
1_3_4,Ele,158.16413502109705,130.5,276.4373156342183,60,4740
1_3_5,Adv,189.18462179620755,150.0,313.55448109134863,60,9598
1_3_5,Ele,170.0550724637681,140.0,289.48519736842104,60,4140
1_4_1,Adv,173.30121518442843,145.0,290.15628375945266,60,9299
1_4_1,Ele,175.56783854166667,146.0,289.0377277599143,60,7680
1_4_2,Adv,175.34986284026166,148.5,291.6241445867696,60,9478
1_4_2,Ele,151.3681286204043,136.0,256.4949919871795,60,8459
1_4_3,Adv,214.12383949645948,159.0,333.84617271835134,60,6355
1_4_3,Ele,181.52540650406505,148.0,299.39825678846796,60,4920
1_4_4,Adv,200.93866638708326,157.0,317.8890363244319,60,9538
1_4_4,Ele,184.9569105691057,151.0,305.1602951039571,60,7380
1_4_5,Adv,182.89526515151516,153.0,296.04138565297364,60,5280
1_4_5,Ele,177.14188796278347,145.0,284.253499222395,60,5159
1_5_1,Adv,161.69097222222223,132.0,280.63680192848534,60,4320
1_5_1,Ele,148.01014492753623,121.0,266.53414528055674,60,4140
1_5_2,Adv,159.21547619047618,137.0,273.54983265154334,60,9240
1_5_2,Ele,155.618111705436,138.0,268.630878247799,60,8039
1_5_3,Adv,216.83357494926065,172.0,324.5915798611111,60,6898
1_5_3,Ele,187.0308429118774,155.0,298.01617826617826,60,5220
1_5_4,Adv,208.17364821543066,161.0,327.18995633187774,60,9358
1_5_4,Ele,192.12517048037583,155.0,312.6594327990136,60,6599
1_5_5,Adv,217.9543209876543,162.0,347.8679802955665,60,4860
1_5_5,Ele,227.5559990608124,172.0,337.33414549251654,60,4259
1_6_1,Adv,179.36402403566584,148.0,293.85169895204825,60,5159
1_6_1,Ele,176.14911080711354,139.0,295.87545955882354,60,3655
1_6_2,Adv,189.1404970760234,151.5,307.58939610080836,60,6840
1_6_2,Ele,178.43947655398037,148.0,290.78522467631376,60,6419
1_6_3,Adv,194.90916666666666,152.0,311.93785009335824,60,6000
1_6_3,Ele,199.47449362340586,156.0,315.9827688651218,60,5332
1_6_4,Adv,155.61383647798743,133.0,272.2707015130674,60,6360
1_6_4,Ele,151.52275641025642,127.0,269.0671599317018,60,6240
1_7_1,Adv,137.04868421052632,111.0,253.21799027552674,60,9120
1_7_1,Ele,145.83059701492536,130.0,252.68922413793103,60,8040
1_7_2,Adv,147.9452736318408,123.0,267.17879604672055,60,8040
1_7_2,Ele,160.19935897435897,131.5,275.414370729557,60,7800
1_7_3,Adv,179.01092342342343,149.0,286.8826926547555,60,8880
1_7_3,Ele,162.9374655647383,138.0,278.7947207164742,60,7260
1_7_4,Adv,146.40591943583715,118.0,267.04599493276163,60,9359
1_7_4,Ele,143.6502487562189,113.0,262.786803185438,60,8040
1_8_1,Adv,140.10260416666668,120.0,250.6377824365246,60,7680
1_8_1,Ele,137.94916666666666,114.0,247.4424514200299,60,7200
1_8_2,Adv,213.43625423091387,160.0,329.5105477065996,60,7977
1_8_2,Ele,199.3706818864524,156.0,313.3640226628895,60,6658
1_8_3,Adv,166.67364864864865,136.0,286.6115414407436,60,8880
1_8_3,Ele,155.3076053152389,127.0,277.5059358423844,60,7074
1_8_4,Adv,189.14331323164242,149.0,308.3240169622205,60,8457
1_8_4,Ele,163.01787439613526,137.0,283.15250681770505,60,8280
1_8_5,Adv,202.6043771043771,158.0,322.55963548646474,60,5940
1_8_5,Ele,192.08556910569106,154.0,300.9748407643312,60,4920
1_9_1,Adv,148.44886363636363,133.0,258.0869278893645,60,5280
1_9_1,Ele,147.2002380952381,135.0,245.5285941223193,60,4200
1_9_2,Adv,197.60045045045044,154.0,316.502886002886,60,6660
1_9_2,Ele,199.57487001733102,157.0,315.8384530992869,60,5770
1_9_3,Adv,183.17630465444287,142.5,300.2820809248555,60,4254
1_9_3,Ele,165.07528735632184,138.0,281.4610485056345,60,3480
1_9_4,Adv,195.03895131086142,155.0,311.0836320191159,60,5340
1_9_4,Ele,203.15897435897435,155.0,321.6143809799942,60,5460
1_9_5,Adv,161.18555555555557,142.0,273.06729411764707,60,7200
1_9_5,Ele,178.08911111111112,148.0,289.9424746743849,60,4500
1_9_6,Adv,150.83953168044079,130.0,266.0580660835763,60,7260
1_9_6,Ele,153.28943089430894,136.0,262.05142460041696,60,7380
2_10_1,Adv,155.48019553772875,113.0,285.1542528735632,60,7978
2_10_1,Ele,179.6852380952381,146.0,296.41712490180674,60,6300
2_10_2,Adv,163.66495441119815,136.0,277.7204183918065,60,7787
2_10_2,Ele,201.5268436578171,160.0,316.35841630006945,60,6780
2_10_3,Adv,199.04103148596667,156.0,321.5348676639816,60,7019
2_10_3,Ele,150.72396390885456,115.0,273.0906068162926,60,6539
2_10_4,Adv,211.6826807063727,160.0,339.29518284106894,60,9117
2_10_4,Ele,176.77922837100544,145.0,290.22104926423543,59,5132
2_1_1,Adv,196.86412429378532,164.0,299.9995695221696,60,7080
2_1_1,Ele,157.58364779874213,133.5,268.1915975381322,60,6360
2_1_2,Adv,185.2832773326441,149.0,307.73170208199184,60,7738
2_1_2,Ele,159.24807017543858,131.0,275.7332928311057,60,5700
2_1_3,Adv,150.24449685534591,126.5,266.0971874129769,60,6360
2_1_3,Ele,172.51967592592592,146.0,286.75836860330895,60,4320
2_1_4,Adv,119.80555555555556,77.0,232.7462715855573,60,9900
2_1_4,Ele,154.14333333333335,136.0,266.9756912792464,60,5700
2_1_5,Adv,175.54314720812184,137.0,300.8347157596601,60,8471
2_1_5,Ele,209.80601092896174,165.0,327.1793779292714,60,7320
2_1_6,Adv,203.32409739714527,162.0,314.20074142724746,60,8337
2_1_6,Ele,176.61147433801895,145.0,284.3444736842105,60,6118
2_2_1,Adv,160.02792792792792,131.0,274.1924363262156,60,6660
2_2_1,Ele,185.06603773584905,151.0,303.8255033557047,60,6360
2_2_2,Adv,157.41492374727667,121.0,283.2357898863191,60,9180
2_2_2,Ele,189.8132387706856,149.0,311.93084693084694,60,8460
2_2_3,Adv,197.44304624938715,152.0,319.70203757607834,60,6119
2_2_3,Ele,237.05388641209538,176.0,347.8273606370876,60,5159
2_2_4,Adv,292.6592261904762,211.0,398.4339546191248,60,3360
2_2_4,Ele,197.235,158.0,302.04441041347627,60,3000
2_2_5,Adv,205.40045383972293,163.0,320.0256791961295,59,8373
2_2_5,Ele,154.751246105919,129.0,267.0706989247312,60,6420
2_2_6,Adv,192.26626984126983,155.5,305.8781565656566,60,5040
2_2_6,Ele,175.02899951667473,139.5,293.3454840016201,60,4138
2_3_1,Adv,148.11001358192368,117.0,267.33741921105417,60,8099
2_3_1,Ele,170.99948704796103,147.0,280.0785549254358,60,7798
2_3_2,Adv,160.58843537414967,136.0,273.6985507246377,60,8820
2_3_2,Ele,188.08461538461538,154.0,296.9757085020243,60,6240
2_3_3,Adv,208.98964690496948,157.0,337.26503693281745,60,9176
2_3_3,Ele,164.10780141843972,130.0,285.228967642527,60,5640
2_3_4,Adv,163.0742206235012,125.0,289.73988069876435,60,8340
2_3_4,Ele,201.27644316959484,153.5,324.7671391379809,60,5578
2_4_1,Adv,184.70339499898353,152.0,299.95245955760976,60,4919
2_4_1,Ele,151.46923076923076,122.0,269.49361313868616,60,3900
2_4_2,Adv,239.98880816807383,166.0,372.7548032936871,60,5093
2_4_2,Ele,180.07619047619048,141.5,295.4375,60,4200
2_4_3,Adv,240.12064697144743,176.0,356.8533235221977,60,6059
2_4_3,Ele,204.35210970464135,156.0,323.19953286619955,60,4740
2_4_4,Adv,222.89882854100105,160.0,353.65023936919175,60,5634
2_4_4,Ele,205.2425431711146,153.0,319.65647921760393,60,5096
2_4_5,Adv,179.3006334002781,134.0,303.11125620266387,60,6473
2_4_5,Ele,206.72730534625046,156.0,328.57085828343315,60,5574
2_4_6,Adv,177.5969146553869,144.0,287.3438003220612,60,4019
2_4_6,Ele,207.85639849937473,164.0,317.609872611465,60,4798
2_4_7,Adv,210.0930704552044,157.0,338.36609852906844,60,6898
2_4_7,Ele,171.07581300813007,135.0,294.1953862285914,60,4920
2_5_1,Adv,150.1049095607235,122.0,266.04350812915044,60,7740
2_5_1,Ele,173.0006735140596,146.0,284.4548726467331,60,5939
2_5_2,Adv,156.0987524897788,123.0,278.58297474275025,60,9539
2_5_2,Ele,163.20033037993693,137.0,281.03206620118954,60,6659
2_5_3,Adv,190.20162037037036,153.0,309.59721175584025,60,4320
2_5_3,Ele,162.8824074074074,132.0,277.4652996845426,60,4320
2_5_4,Adv,184.27937293729374,149.0,294.88592553472404,60,6060
2_5_4,Ele,219.62276422764228,170.0,330.846295162278,60,4920
2_5_5,Adv,196.15853935132682,156.0,310.87814521926674,60,8818
2_5_5,Ele,148.85042735042734,123.0,265.2779893373953,60,4680
2_6_1,Adv,156.38109961016266,125.0,275.2766209181259,60,7439
2_6_1,Ele,195.2867231638418,154.0,314.5915813424346,60,7080
2_6_2,Adv,219.19062259800154,157.0,343.88543864938197,60,5204
2_6_2,Ele,155.55314814814815,119.0,279.809127248501,60,5400
2_6_3,Adv,179.08270042194093,148.0,287.06526885356783,60,4740
2_6_3,Ele,195.23358585858585,157.0,306.3094294770206,60,3960
2_6_4,Adv,209.49571545956098,160.0,327.70730811604847,60,8519
2_6_4,Ele,164.60882352941175,129.0,279.835,60,5100
2_7_1,Adv,201.77349397590362,157.0,317.98481012658226,60,4980
2_7_1,Ele,156.2027397260274,126.0,274.21563126252505,60,4380
2_7_2,Adv,154.36448801742918,137.0,268.3328914978224,60,9180
2_7_2,Ele,132.53797250859105,110.0,240.60230817217717,60,5820
2_7_3,Adv,149.35154639175258,130.0,258.39060642092744,60,5820
2_7_3,Ele,179.26359649122807,144.0,298.1188913202042,60,4560
2_7_4,Adv,124.38265027322404,89.0,235.14488636363637,60,7320
2_7_4,Ele,145.9322327044025,129.0,255.05056334157734,60,6360
2_7_5,Adv,205.52317020355133,154.5,327.6733989297428,60,9236
2_7_5,Ele,163.87005218276695,130.0,283.47137824746807,60,7857
2_7_6,Adv,118.80540540540541,81.0,228.00778041927816,60,8880
2_7_6,Ele,138.92237361061314,117.0,252.82512234910277,60,5578
2_8_1,Adv,161.8808712121212,135.0,275.2756843800322,60,5280
2_8_1,Ele,188.2926408585665,157.0,298.36349832979045,60,5218
2_8_2,Adv,152.2287356321839,121.0,271.0442568431824,60,6960
2_8_2,Ele,160.32572081073366,136.5,273.2948905109489,60,7006
2_8_3,Adv,196.79617522066036,146.0,328.33351513498775,60,6118
2_8_3,Ele,154.8959826637773,109.0,283.6449938949939,60,5999
2_8_4,Adv,234.06465517241378,167.0,360.657516050476,60,6960
2_8_4,Ele,193.1253086419753,145.0,316.76982787715156,60,4860
2_8_5,Adv,179.36583694907515,134.0,302.85058800848276,60,8758
2_8_5,Ele,229.1146657686479,163.0,350.51828954147345,60,5939
2_8_6,Adv,151.5305035229421,116.0,272.567542503864,60,5819
2_8_6,Ele,174.11119047619047,147.0,283.32700503680746,60,4200
2_9_1,Adv,235.87733201254747,178.0,348.976306790425,60,6057
2_9_1,Ele,192.47571726238178,153.0,304.5538929748922,60,6239
2_9_2,Adv,209.2093992798939,159.0,327.3044767269493,60,5277
2_9_2,Ele,192.8111111111111,150.0,310.096497498213,60,4500
2_9_3,Adv,188.71428571428572,148.0,318.24934752057817,60,8400
2_9_3,Ele,151.00608974358974,129.5,260.4416804864566,60,6240
2_9_4,Adv,161.24366706875753,122.0,289.3881125762645,60,9119
2_9_4,Ele,162.75810828272387,135.0,285.62018140589566,60,7739
2_9_5,Adv,234.85801393728224,174.0,353.03385708941266,60,8036
2_9_5,Ele,171.7385593220339,140.0,287.51690707022937,60,7080
2_9_6,Adv,189.36969858628967,145.5,318.3618834080718,60,7498
2_9_6,Ele,245.1595744680851,177.0,367.2114556416882,60,3478
3_10_1,Adv,194.30082256169212,150.0,311.6283452695062,60,4255
3_10_1,Ele,202.50469483568074,154.0,323.82507507507506,60,4260
3_10_2,Adv,189.10185185185185,146.0,312.3738146222086,60,5400
3_10_2,Ele,176.56416666666667,146.0,285.6447590158409,60,4800
3_10_3,Adv,186.88333333333333,141.0,312.8627232142857,60,6000
3_10_3,Ele,176.00792682926829,137.0,298.91577493959267,60,4920
3_10_4,Adv,178.27615375046648,146.0,291.826919161067,60,8039
3_10_4,Ele,159.0683864687272,126.0,277.77815554611135,60,8218
3_10_5,Adv,134.46195175438598,102.0,249.95780676722381,60,9120
3_10_5,Ele,139.67985074626867,115.0,253.27604871447903,60,8040
3_10_6,Adv,136.15882352941176,109.0,252.23755902651652,60,5100
3_10_6,Ele,140.49305555555554,114.0,256.55253623188406,60,5040
3_1_1,Adv,197.88676350245498,146.5,331.3137523548553,60,9776
3_1_1,Ele,192.09028396791035,143.0,323.70922746781116,60,7853
3_1_2,Adv,227.1129893238434,167.5,349.33287718097847,60,4496
3_1_2,Ele,259.8904068002429,181.0,382.00758589915216,60,3294
3_1_3,Adv,188.50886597938145,145.0,313.8219679633867,60,7275
3_1_3,Ele,150.6937321937322,110.0,280.8255906556942,60,7020
3_1_4,Adv,226.46507515473033,165.0,353.77348066298345,60,9048
3_1_4,Ele,203.5070267291265,157.0,321.1685148945423,60,7258
3_1_5,Adv,220.22104551599818,162.0,343.3483225013174,60,8876
3_1_5,Ele,186.93099810086517,149.0,300.3953882672092,60,4739
3_2_1,Adv,191.14958333333334,152.0,306.8622073578595,60,7200
3_2_1,Ele,192.8193612774451,143.0,318.44478455380266,60,7014
3_2_2,Adv,237.8930188229688,176.0,354.9367223604693,60,4197
3_2_2,Ele,202.25410457186157,161.0,307.85236447520185,60,3959
3_2_3,Adv,221.22490648379053,163.0,349.6868686868687,60,6416
3_2_3,Ele,194.2084935897436,152.0,308.83307849133536,60,6240
3_2_4,Adv,218.71271225332723,160.0,338.4765625,60,6537
3_2_4,Ele,199.42043062975554,149.0,320.11954261954264,60,6177
3_2_5,Adv,187.75996224832215,139.0,320.5297171500179,60,9536
3_2_5,Ele,194.69756690997568,148.0,321.4973885094415,60,8220
3_3_1,Adv,200.7447689381224,156.0,319.1134827463536,60,8937
3_3_1,Ele,202.70553011623812,150.0,324.0320945945946,60,8517
3_3_2,Adv,202.53868260719622,155.0,325.25087686911576,60,8699
3_3_2,Ele,191.99291666666667,151.0,312.8194161575017,60,7200
3_3_3,Adv,185.2954595305988,138.0,317.6394059033653,60,9118
3_3_3,Ele,164.52588777446462,124.0,294.5576316428051,60,7378
3_3_4,Adv,216.87082694349417,153.0,354.83767612430034,60,8477
3_3_4,Ele,178.78298814641136,128.0,319.93403263403263,60,7677
3_3_5,Adv,194.45162037037036,145.0,326.4157761802992,60,8640
3_3_5,Ele,203.06304176516943,145.0,339.28505595786703,60,7614
3_4_1,Adv,186.94504132231404,147.0,301.94015572858734,60,7260
3_4_1,Ele,141.11666666666667,122.0,248.85089605734768,60,4920
3_4_2,Adv,192.10458360232408,149.0,310.94043887147336,60,9294
3_4_2,Ele,210.0780172413793,155.5,332.6075978161965,60,6960
3_4_3,Adv,194.25117538110842,156.0,305.7060538116592,60,7019
3_4_3,Ele,170.49739529068555,141.0,283.70908460471566,60,4799
3_4_4,Adv,198.78541666666666,152.0,317.26350789692435,60,9600
3_4_4,Ele,205.67646198830408,155.0,328.5443717888837,60,6840
3_4_5,Adv,212.15020613013084,160.0,326.77691882937603,60,5579
3_4_5,Ele,170.16768292682926,136.0,288.7978613314936,60,4920
3_5_1,Adv,203.26445906101156,155.0,330.393732718894,60,8818
3_5_1,Ele,191.0691013789968,154.0,306.5560418186239,60,6599
3_5_2,Adv,173.87549547718265,136.0,298.77069507509606,60,9839
3_5_2,Ele,167.61961748050004,131.0,295.7119698397738,60,9359
3_5_3,Adv,208.80636923539132,155.0,328.6108747044917,60,6657
3_5_3,Ele,204.77464788732394,153.0,333.2173340358272,60,6177
3_5_4,Adv,195.00011188185277,146.0,322.70153675245325,60,8938
3_5_4,Ele,200.45323208001483,153.0,326.9628398791541,60,5399
3_6_1,Adv,169.68032581453633,143.0,282.0935416666667,60,7980
3_6_1,Ele,160.30221088435374,137.0,272.4998554495519,60,5880
3_6_2,Adv,203.9242962558076,154.0,319.0076955964087,60,3659
3_6_2,Ele,216.59262295081967,162.5,328.9331950207469,60,3660
3_6_3,Adv,220.26450365277182,172.5,324.7104846373139,60,4654
3_6_3,Ele,197.8845588235294,153.0,313.29802095459837,60,4080
3_6_4,Adv,198.46070804889666,156.0,313.5450213192877,60,6299
3_6_4,Ele,197.3017295269848,155.0,307.2196625567813,60,4799
3_6_5,Adv,208.1780725437258,158.0,327.813123844732,60,8519
3_6_5,Ele,174.2280303030303,139.0,295.30174627632255,60,6600
3_6_6,Adv,168.25335972497135,120.0,303.81188863807375,60,9599
3_6_6,Ele,189.29401408450704,146.0,312.8583899127061,60,8520
3_6_7,Adv,203.73169014084507,158.0,310.6288475304223,60,4260
3_6_7,Ele,172.88406862745097,140.0,288.9664072101598,60,4080
3_7_1,Adv,228.50560081466395,172.0,342.7802176818789,60,7856
3_7_1,Ele,201.51789636903993,159.0,314.2347370542011,60,7739
3_7_2,Adv,172.02797619047618,138.0,295.68958461223656,60,8400
3_7_2,Ele,171.0531530114798,144.0,282.23326414115206,60,6359
3_7_3,Adv,200.61580882352942,159.0,311.99256718124644,60,8160
3_7_3,Ele,205.95026591921805,164.0,313.3849518810149,60,6957
3_7_4,Adv,234.00188631790743,171.0,355.45042979942696,60,7952
3_7_4,Ele,182.9651399491094,144.0,310.2709816612729,60,7860
3_7_5,Adv,200.88832419419552,155.0,319.7194550872712,60,7477
3_7_5,Ele,185.61043613707164,148.5,299.1011546184739,60,6420
3_7_6,Adv,170.76891891891893,143.0,283.0564957690393,60,6660
3_7_6,Ele,170.0434224990839,138.0,287.4255187364509,60,5458
3_7_7,Adv,162.58445945945945,139.0,276.68646991184363,60,8880
3_7_7,Ele,146.32833333333335,120.0,262.8047432650242,60,7800
3_8_1,Adv,166.59618528610355,133.0,288.4544253632761,60,9175
3_8_1,Ele,154.22700560338936,113.0,280.5068356947552,60,7317
3_8_2,Adv,179.6386654751266,138.0,311.0092831356369,60,6714
3_8_2,Ele,186.13827618164967,139.0,313.0349127182045,60,5395
3_8_3,Adv,169.01243339253998,122.0,300.68108896451145,60,7319
3_8_3,Ele,171.36116838487973,138.0,292.81327069876687,60,5820
3_8_4,Adv,171.83975054229936,130.0,300.28192371475956,60,7376
3_8_4,Ele,161.22554856268073,129.0,280.17883535323676,60,5879
3_8_5,Adv,224.03755690440062,165.0,343.8503639010189,60,5272
3_8_5,Ele,245.53681073025336,175.0,355.5356063875701,60,3355
3_8_6,Adv,193.65572881355934,153.0,310.1435396308361,60,7375
3_8_6,Ele,184.8177848352521,144.0,304.78297872340426,60,5038
3_9_1,Adv,167.46869918699187,142.0,283.9235010337698,60,4920
3_9_1,Ele,164.31615384615384,142.0,276.81771058315337,60,3900
3_9_2,Adv,166.51301574236032,136.0,285.3711867395521,60,9719
3_9_2,Ele,187.13471074380166,145.0,308.491825613079,60,7260
3_9_3,Adv,157.05600803302465,128.0,275.1012311901505,60,8963
3_9_3,Ele,161.87837101607192,132.5,276.4622005117469,60,7342
3_9_4,Adv,218.98990850376748,151.0,355.51179554390563,60,7432
3_9_4,Ele,209.59594017094017,153.0,341.067107093185,60,4680
