pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,n_bootstraps,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
mean_nonzero_TF,ARI,Adv,0.2482314561683524,0.2811803302152698,7.019406909526646e-14,1.585173588944349e-17,200,0.24576653089221864,0.27753642292286146,1.1760697861633425e-07,2.4493275036679866e-10,0.03096932667125672,0.031985873599737265,0.061070166400382014,0.06307475276853584,***,***,***,***
mean_nonzero_TF,CAREC,Adv,0.1845481045219945,0.1559642736561696,3.261536248244322e-08,3.175494901385777e-06,200,0.18086885530907104,0.15379854303432838,0.0007394141207919973,0.006048190190255227,0.03698698288714299,0.0375080920669389,0.072936722956342,0.07396432761370897,***,***,***,**
mean_nonzero_TF,CAREC_M,Adv,0.175507365943788,0.1455036798243902,1.5075064120780674e-07,1.404557857825746e-05,200,0.17177717324276098,0.14357377188057313,0.0013357469011509781,0.009274736302352175,0.03750415382489313,0.03710606559961296,0.07395656157153399,0.07317154889050412,***,***,**,**
mean_nonzero_TF,CARES,Adv,0.3340848767182982,0.3587937657486368,1.718031483396066e-24,3.003926234383063e-28,200,0.3312111345862576,0.35420139235707027,4.939322028192768e-12,1.4687940921572234e-15,0.032381924739277465,0.029641229402059703,0.06385574840500959,0.05845121629898921,***,***,***,***
mean_nonzero_TF,CML2RI,Adv,0.3699400464140978,0.3678800360304227,4.684921373004328e-30,1.0234052359128429e-29,200,0.36850709468967435,0.36761852505176174,1.7558373105889905e-17,1.1118868540306362e-18,0.03462523258901192,0.02966023324089187,0.06827945400005948,0.05848869104334016,***,***,***,***
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.2574013041483008,0.2079028365200714,7.627656253364071e-15,4.3487814645153836e-10,200,0.2599667617063593,0.21228504023617562,5.3799199650881906e-08,1.4908260428915536e-06,0.04283899108428828,0.028567638559053678,0.08447662881770375,0.05633414181027725,***,***,***,***
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.1965554206537472,0.1141914882332334,3.785009256529906e-09,0.0006702076658665,200,0.19726360310726157,0.11815704242732915,0.00020127017078785695,0.011308073833375207,0.04768423261944596,0.0303039830322753,0.09403123457142692,0.059758137657317904,***,***,***,*
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.2253612023930525,0.151231609428321,1.2153683635370962e-11,6.299623720602809e-06,200,0.22673425456631924,0.15474639347963592,1.771437034057089e-05,0.0009202521250326484,0.04664281140312813,0.029973036295577817,0.09197759718858882,0.05910552507408932,***,***,***,***
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.2038581323033456,0.1308237849862894,9.540860671599614e-10,9.581840063996194e-05,200,0.20536163658205525,0.13512599516605017,8.512859270898676e-05,0.004594718762763414,0.04635391903780556,0.03090894017892936,0.09140791399820729,0.06095108686165281,***,***,***,**
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.1746061749404749,0.0821580735715932,1.7486113826104686e-07,0.0145491754550127,200,0.1745322894349185,0.0851966138884151,0.0012778562198201382,0.05516254405673668,0.05016998188885986,0.030617597044733103,0.09893302411061082,0.060376570861552376,***,*,**,ns
mean_nonzero_TF,GPT-Neo 1.3B Mean,Adv,0.2031715511788914,0.118688155928973,1.0884717478076244e-09,0.0004056718447705,200,0.20370032470658064,0.12252780087826225,0.00025287014372045853,0.010570995081874136,0.04933734875965902,0.031221725013251406,0.09729110776252436,0.061567884962636134,***,***,***,*
mean_nonzero_TF,GPT-Neo 125M Mean,Adv,0.2647029719768964,0.2118310987927892,1.222015136601894e-15,1.9965127731938822e-10,200,0.265899346365513,0.21492110629851083,7.614291024475255e-08,6.869559530917295e-06,0.045720982053508934,0.030821810199045084,0.09015978976992609,0.0607792703276197,***,***,***,***
mean_nonzero_TF,GPT-Neo 2.7B Mean,Adv,0.1999043400414694,0.1145234308161994,2.0249446067251046e-09,0.0006462110319996,200,0.20010045218232225,0.11782795983487601,0.00018021906035108572,0.011542687696075409,0.04961018774484396,0.03086757849922625,0.09782913438488618,0.06086952342668112,***,***,***,*
mean_nonzero_TF,Gemma 7B Mean,Adv,0.1209014595185267,0.0279875593534213,0.0003148125327306,0.4059084697406367,200,0.1212007055534901,0.030427210277037847,0.039945684312833796,0.3872560714161595,0.05251819483395076,0.03212710114539182,0.10356359799497397,0.06335324735141763,***,ns,*,ns
