pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
mean_GD,flesch_reading_ease,Adv,-0.3548001418514288,-0.3654448606345278,1.282034990426336e-27,2.558749915717958e-29,884,FirstReading,all,,3,10,162,884,***,***
mean_GD,flesch_reading_ease,Adv,-0.42726401942770814,-0.4637511513829928,2.40150044708099e-05,3.6632239847062947e-06,91,FirstReading,1,,3,1,18,91,***,***
mean_GD,flesch_reading_ease,Adv,-0.26408986939815216,-0.3009641768758984,0.007316204478888058,0.0021140442049576227,102,FirstReading,2,,3,1,17,102,**,**
mean_GD,flesch_reading_ease,Adv,-0.4212152109431881,-0.361960135959024,3.9476739196383004e-05,0.0004913571939152849,89,FirstReading,3,,3,1,14,89,***,***
mean_GD,flesch_reading_ease,Adv,-0.24053658408304607,-0.27157585234336096,0.0316164366499796,0.01481768395878547,80,FirstReading,4,,3,1,17,80,*,*
mean_GD,flesch_reading_ease,Adv,-0.09961221453164247,-0.1075887918048248,0.41195804128356545,0.37533652681276586,70,FirstReading,5,,3,1,14,70,ns,ns
mean_GD,flesch_reading_ease,Adv,-0.2051001225019647,-0.24690725251166995,0.07355298509862351,0.03040289748517378,77,FirstReading,6,,3,1,15,77,ns,*
mean_GD,flesch_reading_ease,Adv,-0.41753164547419,-0.46145080673226535,4.204031082709181e-06,2.6883922714559937e-07,113,FirstReading,7,,3,1,17,113,***,***
mean_GD,flesch_reading_ease,Adv,-0.4600765295472628,-0.42339064050017944,2.4053074048818967e-06,1.7235823988046767e-05,96,FirstReading,8,,3,1,17,96,***,***
mean_GD,flesch_reading_ease,Adv,-0.3355071556646368,-0.3272863380452506,0.0013959155864661614,0.001854990966836314,88,FirstReading,9,,3,1,16,88,**,**
mean_GD,flesch_reading_ease,Adv,-0.41471070075982824,-0.4692655490261334,0.00016002210094024957,1.4653101724541715e-05,78,FirstReading,10,,3,1,17,78,***,***
mean_GD,flesch_reading_ease,Ele,-0.37285432613541913,-0.3254857956347678,1.8444083143458465e-27,5.9533211513869656e-21,790,FirstReading,all,,3,10,162,790,***,***
mean_GD,flesch_reading_ease,Ele,-0.45452718424006466,-0.37060786090266656,3.7142408137170745e-05,0.0009823587361985624,76,FirstReading,1,,3,1,18,76,***,***
mean_GD,flesch_reading_ease,Ele,-0.3266678271968291,-0.29987211090643995,0.0013116189753540947,0.0033208828532278723,94,FirstReading,2,,3,1,17,94,**,**
mean_GD,flesch_reading_ease,Ele,-0.5113832765441393,-0.42506212458883347,1.71339375385545e-06,0.00010484106292401398,78,FirstReading,3,,3,1,14,78,***,***
mean_GD,flesch_reading_ease,Ele,-0.140131655706528,-0.08613028935291682,0.22729320724464136,0.4594222528205767,76,FirstReading,4,,3,1,17,76,ns,ns
mean_GD,flesch_reading_ease,Ele,-0.37760035034930756,-0.3783284483464898,0.003783176892971025,0.003711024198057319,57,FirstReading,5,,3,1,14,57,**,**
mean_GD,flesch_reading_ease,Ele,-0.5484612231846292,-0.4613028941801899,8.866966143083244e-07,5.840188444840589e-05,70,FirstReading,6,,3,1,15,70,***,***
mean_GD,flesch_reading_ease,Ele,-0.3383511996521869,-0.3241937621675476,0.000575063164976084,0.001000007926685371,100,FirstReading,7,,3,1,17,100,***,**
