pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,n_bootstraps,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
mean_nonzero_TF,ARI,Adv,0.3360322504586292,0.354355063471881,8.933382703850904e-25,1.5051483400544628e-27,200,0.3341238587490258,0.35172041889772937,6.534269616210783e-17,4.8837532878462324e-20,0.030558709444118363,0.030706068788955418,0.06026044707214499,0.06055103329655273,***,***,***,***
mean_nonzero_TF,CAREC,Adv,0.2332634911327555,0.2135002382607424,2.1760611487834715e-12,1.4275974966946036e-10,200,0.233812923402101,0.21404686189244082,5.050628102457839e-07,5.258438518834871e-06,0.0363852371933106,0.035038980622533,0.07175010659741532,0.06909534714243169,***,***,***,***
mean_nonzero_TF,CAREC_M,Adv,0.2212303286283591,0.1986564185479041,2.912601271904397e-11,2.559727476063008e-09,200,0.2187784738428309,0.1978085494944407,1.1568436256476482e-05,0.0001792826586126732,0.03535495559035245,0.03357110673462365,0.06971843604804225,0.06620076362303604,***,***,***,***
mean_nonzero_TF,CARES,Adv,0.4076312763764019,0.4200746136883365,1.0306641995709962e-36,4.1669779591467706e-39,200,0.40930375869608343,0.42062446500702905,1.299457117165476e-24,8.493794328053792e-29,0.032402213781343656,0.02856582839730756,0.06389575751428855,0.05633057224997585,***,***,***,***
mean_nonzero_TF,CML2RI,Adv,0.4454097297457863,0.4405004344054689,2.667718454672683e-44,2.9323584985338984e-43,200,0.4468971509898876,0.44028450948233133,9.923881677226941e-27,1.3040238332299736e-29,0.03348553789690381,0.028490447582079418,0.0660320255935106,0.05618192455807586,***,***,***,***
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.4159138520743837,0.3416598014997606,2.6997249062975366e-38,1.314511461160571e-25,200,0.4150304732355593,0.34208053660079474,2.6574596594298894e-23,1.8371889534351797e-16,0.03568865373786965,0.031952363779323596,0.07037647429384268,0.0630086728588745,***,***,***,***
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.3297167490208002,0.248085137392075,7.32357938484861e-24,7.267232896152175e-14,200,0.3279895376560327,0.24872781666856447,3.549777075842001e-12,2.8769854050348546e-09,0.039583993638065265,0.0332891778162744,0.07805791530210922,0.06564481204748408,***,***,***,***
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.3641915535842873,0.2784086975939504,4.088129198320354e-29,3.3615628040334976e-17,200,0.3628944740884137,0.2787058089874487,7.191215112377638e-16,3.370831035540643e-11,0.03922325727466678,0.032931453444582044,0.07734655886955684,0.06493939513168784,***,***,***,***
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.3498941663845086,0.2643216790954777,7.410396644192868e-27,1.3465517055312785e-15,200,0.34860653003261816,0.26497344454400185,3.170249226679923e-14,4.5366421299583156e-10,0.03993844696979463,0.033657251178009565,0.07875688186924394,0.06637063672192162,***,***,***,***
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.2944758058178968,0.2039229293563685,3.82105915250972e-19,9.422715529931615e-10,200,0.29229167021410946,0.2043086482887322,1.566432370337526e-08,2.5351313857385923e-06,0.042325119324145115,0.03377898369953912,0.08346329603738449,0.0666106879643998,***,***,***,***
mean_nonzero_TF,GPT-Neo 1.3B Mean,Adv,0.3393165841921386,0.2509331140648965,2.9334856366503097e-25,3.6839624462714274e-14,200,0.3371912686762475,0.25112946760183325,9.792826259441638e-13,2.4362121104476068e-09,0.0401929722373318,0.034212921668027335,0.07925879463624069,0.06746639478115843,***,***,***,***
mean_nonzero_TF,GPT-Neo 125M Mean,Adv,0.4121479846610221,0.346908711968459,1.432276011742995e-37,2.1230626604772735e-26,200,0.4105936874621803,0.34718668342786474,3.8334746957181684e-22,2.701402545189708e-18,0.03704712967873498,0.03204330597705539,0.07305532981563743,0.06318800692084013,***,***,***,***
mean_nonzero_TF,GPT-Neo 2.7B Mean,Adv,0.32340632594787,0.2325004427435525,5.708837846112464e-23,2.57638515488763e-12,200,0.3210903770587868,0.23224480478228052,3.1261697732207187e-11,4.8482526583582135e-08,0.041009645982864065,0.03394172220933828,0.0808692397732597,0.06693160123379965,***,***,***,***
mean_nonzero_TF,Gemma 7B Mean,Adv,0.2111734377595197,0.1215990151333611,2.2768635195857643e-10,0.0002903757807746,200,0.21055484194488672,0.1227287138340154,6.778607332739364e-05,0.007891567493795406,0.04418454099673624,0.0352367349752707,0.08712999477316972,0.0694853101324666,***,***,***,**
