pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_CV,spearman_corr_CV,pearson_p_CV,spearman_p_CV,std_pearson_corr_CV,std_spearman_corr_CV,CI_yerr_pearson_CV,CI_yerr_spearman_CV,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_CV_symbol,spearman_p_CV_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol,n_bootstraps
QA_RT,ARI,Adv,0.1470333221344084,0.187664746132487,0.0618879278743405,0.0167855161449548,,,,,,,,,0.1609630544159471,0.2027247443112164,0.1276277209584969,0.0661355304547181,0.0764874835395712,0.0861849337271413,0.1517677614174586,0.1710096064660461,ns,*,,,ns,ns,100.0
QA_RT,CAREC,Adv,0.2486807796225926,0.3191882127134262,0.0014180076640384,3.473621874608323e-05,,,,,,,,,0.256735221887896,0.3236164621258025,0.0140968218048785,0.0024085726166792,0.0744657281276807,0.0789902311353484,0.1477561600573811,0.1567337556223473,**,***,,,*,**,100.0
QA_RT,CAREC_M,Adv,0.1710301314809341,0.2155017108631345,0.0295507068531929,0.0058856324411824,,,,,,,,,0.1802521205404152,0.2255130315425332,0.0872801640919409,0.0376586246138553,0.0718847475776748,0.0761644072032844,0.1426349346985452,0.1511267078743669,*,**,,,ns,*,100.0
QA_RT,CARES,Adv,0.2465368882322267,0.2473562614933647,0.0015638558636462,0.0015065711066964,,,,,,,,,0.244041548436585,0.2417928149394194,0.0249450381029768,0.0243886700080303,0.0720953076909265,0.0746551554249551,0.1430527316445707,0.1481320249117113,**,**,,,*,*,100.0
QA_RT,CML2RI,Adv,0.1057473630008928,0.1619041973803243,0.1804795052862593,0.0395568108669607,,,,,,,,,0.1117304614084031,0.1690445013490571,0.2669333494683755,0.0972577198269105,0.067749565941595,0.0677416564651027,0.1344298371986682,0.1344141430813346,ns,*,,,ns,ns,100.0
QA_RT,Pythia 70M Max,Adv,0.0272157040351171,0.0373729290773836,0.731011228093366,0.63681167943557,,,,,,,,,0.0262728153174062,0.0336462381060576,0.5418297412323738,0.5034778158044068,0.0594497845208344,0.0695418584874145,0.1179612702097782,0.137986134450146,ns,ns,,,ns,ns,100.0
QA_RT,Pythia 70M Mean,Adv,0.1732430454688006,0.1091945506456042,0.0274788663505801,0.1666044027455754,,,,,,,,,0.1684665699522057,0.1015195988813866,0.0938745443253874,0.2895475483403705,0.0616774501280664,0.0665995263337668,0.1223814420699408,0.132147909113909,*,ns,,,ns,ns,100.0
QA_RT,avg_embedding_depth,Adv,0.0171081208702239,0.0836018559456316,0.8289250214886819,0.2901963530712807,,,,,,,,,0.0267464088244429,0.0861362669888813,0.4163418961127504,0.2861264960341138,0.0870457088764666,0.084196365354232,0.172717571108775,0.1670638553912855,ns,ns,,,ns,ns,100.0
QA_RT,avg_integration_cost,Adv,0.1610732791330432,0.1676736371321594,0.0405949953948884,0.032946560620048,,,,,,,,,0.1705381321786171,0.1730691311544497,0.1059104915440497,0.1225358201010212,0.069346960702708,0.0784584573573671,0.1375994149619198,0.155678601077709,*,*,,,ns,ns,100.0
QA_RT,coleman_liau_index,Adv,0.1760787472354296,0.2048045684545274,0.0250064337408624,0.0089404464250791,,,,,,,,,0.1869281064612037,0.2157302768142827,0.0570710009461045,0.0357600996812602,0.0613088359049951,0.0717644107341829,0.1216500314799554,0.1423961602937975,*,**,,,ns,*,100.0
QA_RT,cpidr_density,Adv,0.0696302670096767,0.0425646624066009,0.3786128125124481,0.5907093471435024,,,,,,,,,0.063140173588273,0.0364654719149277,0.4158248114461177,0.4300561711017897,0.0752038084058074,0.0834372986710935,0.1492206714568142,0.1655577024112767,ns,ns,,,ns,ns,100.0
QA_RT,dale_chall_score,Adv,0.1404563721274124,0.1697962087531606,0.0746314872358979,0.0307627239040998,,,,,,,,,0.1505002729879358,0.1807996154186919,0.1411927196392594,0.095483194992452,0.0657080042299477,0.0745037816259974,0.1303789358428664,0.1478316664538053,ns,*,,,ns,ns,100.0
QA_RT,depid_density,Adv,0.0235951799756235,0.0309604776573709,0.7656775357700332,0.6957197153504014,,,,,,,,,0.0217735905664237,0.0332655606547655,0.4954039834050728,0.493979403278272,0.0735707330179619,0.0725448841659486,0.1459802955891596,0.1439447889073091,ns,ns,,,ns,ns,100.0
QA_RT,flesch_kincaid_grade_score,Adv,0.1757529931963012,0.2099889714073419,0.0252803948432896,0.0073183947205489,,,,,,,,,0.1878519067452274,0.2231032585902085,0.0917270170580963,0.0490461401273406,0.0815548773340605,0.0833923063928027,0.1618225700844542,0.1654684279700051,*,**,,,ns,*,100.0
QA_RT,flesch_reading_ease,Adv,0.2198985105466299,0.248572612108537,0.0049283814279839,0.0014250578474492,,,,,,,,,0.2295684337633823,0.2589732000170124,0.0329797900690056,0.0225038069704758,0.071429621290652,0.0760399087146227,0.1417318654047573,0.1508796758627273,**,**,,,*,*,100.0
QA_RT,gunning_fog_index,Adv,0.2145994490771674,0.2389975097294448,0.0061014647335246,0.0021920392625134,,,,,,,,,0.224717821092926,0.2511804839145099,0.0446996579450884,0.0257290607141778,0.0781652916405456,0.0812007846995198,0.1550968966927906,0.1611199734765942,**,**,,,*,*,100.0
QA_RT,max_embedding_depth,Adv,0.0011199012025436,0.068185320220331,0.9887153825776508,0.3886099038887477,,,,,,,,,0.0007873910563433,0.0613476868807206,0.4336080284480423,0.3544541115820536,0.094584211891316,0.0907440365303404,0.1876755965798384,0.1800558555318246,ns,ns,,,ns,ns,100.0
QA_RT,max_integration_cost,Adv,0.056331112909206,0.0543414768298896,0.476469943068887,0.4922050406322402,,,,,,,,,0.0627361561260308,0.059775184159953,0.401564676384077,0.4136592933128677,0.0836407754445041,0.0777999681026703,0.1659614444743163,0.1543720155361532,ns,ns,,,ns,ns,100.0
QA_RT,mean_entropy_gpt2,Adv,0.2110229750455724,0.1514943667517687,0.0070281191295838,0.0543045481715158,,,,,,,,,0.2127861094118196,0.151482506956542,0.0457947586500231,0.1662043482431729,0.0744582243645396,0.081557740145046,0.1477412709633564,0.1618282505225405,**,ns,,,*,ns,100.0
QA_RT,mean_entropy_pythia,Adv,0.1944450293975083,0.1305984946955872,0.0131592950314985,0.0976250489768968,,,,,,,,,0.1924108513822734,0.1246739788317609,0.0579923840368247,0.2367228795204171,0.0670196142957839,0.070333571022118,0.1329814547692681,0.1395570638822265,*,ns,,,ns,ns,100.0
QA_RT,n_words,Adv,0.165893744876296,0.1454094301695313,0.0348778542501634,0.0648553943691953,,,,,,,,,0.1604152781177441,0.1369983229499436,0.1261431026213695,0.1875915775597493,0.0718789105088323,0.0771448037931433,0.1426233526876008,0.1530720274071664,*,ns,,,ns,ns,100.0
QA_RT,sentence_count,Adv,0.0059219541989046,0.0081173816115495,0.9403808760539262,0.9183447004990968,,,,,,,,,0.0068190408982337,0.0070596974877387,0.5572196560400821,0.5427582334270806,0.0718061749791721,0.0792206295736502,0.142479029616672,0.1571909161092269,ns,ns,,,ns,ns,100.0
QA_RT,smog_index,Adv,0.2488245966632431,0.2673400550120377,0.0014086832315523,0.0005835458545673,,,,,,,,,0.2551423125846577,0.2718806328211655,0.0176638797933992,0.0165781643202396,0.0722637397662167,0.0744211122646447,0.1433869374235394,0.1476676325056387,**,***,,,*,*,100.0
QA_RT,syllable_count_textstats,Adv,0.2421814933685373,0.2302397308551753,0.0019030860518501,0.0032037019438206,,,,,,,,,0.2387890959551813,0.22485199450728,0.0248082087655317,0.0338516723936021,0.0685588584673481,0.0730196391098659,0.1360356491469967,0.1448868057148423,**,**,,,*,*,100.0
QA_RT,total_integration_cost,Adv,0.2236399584852571,0.1912462793697692,0.0042263322681345,0.0147743264319945,,,,,,,,,0.2249841131194469,0.1871444336762507,0.0287731319372889,0.0778444502128016,0.0670014910625044,0.0736486506810538,0.1329454943425788,0.1461349011370885,**,*,,,*,ns,100.0
QA_RT,wordFreq_frequency,Adv,0.0128566661301749,0.0195593604502646,0.8710080336583232,0.8048727125497107,,,,,,,,,0.0176915284365067,0.0276165073323264,0.556742469011904,0.5228762289661515,0.066956863678871,0.0704047824923798,0.1328569439314719,0.1396983628886617,ns,ns,,,ns,ns,100.0
QA_RT,word_length,Adv,0.1604046060390851,0.2075409387229374,0.0414469922171339,0.0080485087985319,,,,,,,,,0.1692250132966707,0.2165517844330239,0.0947986709636699,0.0321073929052882,0.0651570822070427,0.0682754946625005,0.129285787026059,0.1354733938819741,*,**,,,ns,*,100.0
QA_RT,ARI,Ele,0.1434858827697815,0.1449978921440494,0.0685198419192003,0.0656256195623637,,,,,,,,,0.1398347050102087,0.140177504366174,0.1807439943925913,0.1985058136365373,0.071305257298428,0.0799603829083742,0.1414851002632291,0.1586587472159213,ns,ns,,,ns,ns,100.0
QA_RT,CAREC,Ele,0.131669318423486,0.1404821045502133,0.0948839292749151,0.0745777769897126,,,,,,,,,0.1331146072718479,0.1386153709165055,0.2073934650166516,0.1911656837280006,0.0826268423958952,0.0862715892049202,0.1639495813315717,0.1711815497339961,ns,ns,,,ns,ns,100.0
QA_RT,CAREC_M,Ele,0.0665467215135995,0.0656895675737359,0.4001374226193164,0.4062477452786522,,,,,,,,,0.0698785380990779,0.0679562339053272,0.3869302190805435,0.4038349014724423,0.0839351240475256,0.0868565646258187,0.1665454959620845,0.1723422678803588,ns,ns,,,ns,ns,100.0
QA_RT,CARES,Ele,0.2274063719665585,0.2273325796932091,0.0036116786101929,0.0036229029217497,,,,,,,,,0.2226616642841018,0.2204692314481633,0.039872676297294,0.0479337717363482,0.0702361950967327,0.0754988392826302,0.1393638489204082,0.1498060767238245,**,**,,,*,*,100.0
QA_RT,CML2RI,Ele,0.043550202426079,0.0724835264712565,0.5821325068609394,0.3593380626128081,,,,,,,,,0.043113713111571,0.0694528062667822,0.4673249928501728,0.3925709099303138,0.0690249885394774,0.076351610774185,0.1369605523377237,0.1514981603731308,ns,ns,,,ns,ns,100.0
QA_RT,Pythia 70M Max,Ele,0.0745122988389458,0.0782360304899648,0.3460116304680236,0.3223750778803231,,,,,,,,,0.0758223727048681,0.0777201977113728,0.38795288588642,0.372467770961167,0.0658664778992444,0.0738107197730759,0.1306933819838529,0.1464564813767944,ns,ns,,,ns,ns,100.0
QA_RT,Pythia 70M Mean,Ele,0.1596605060703652,0.1433059397850009,0.0424126776522869,0.0688710965520169,,,,,,,,,0.154660491906367,0.1343841478799864,0.147353248628961,0.2082722090704317,0.0726754174361469,0.0758648474507592,0.1442037952347725,0.1505323163354167,*,ns,,,ns,ns,100.0
QA_RT,avg_embedding_depth,Ele,0.0591712434183059,0.0631883645702527,0.4544898637873699,0.4243904660113494,,,,,,,,,0.0439048029729794,0.0508435116480166,0.4563994171194719,0.435270162385895,0.0864277793539797,0.0767918516772062,0.1714914648754187,0.1523716938356531,ns,ns,,,ns,ns,100.0
QA_RT,avg_integration_cost,Ele,0.0085606882231152,0.054017932118759,0.9139020802408474,0.4947896487711135,,,,,,,,,0.0087477815923533,0.0463579360798173,0.4751947339969477,0.4152797995088286,0.0884288406549538,0.0831384169054096,0.1754620046298194,0.1649646561453099,ns,ns,,,ns,ns,100.0
