pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_CV,spearman_corr_CV,pearson_p_CV,spearman_p_CV,std_pearson_corr_CV,std_spearman_corr_CV,CI_yerr_pearson_CV,CI_yerr_spearman_CV,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_CV_symbol,spearman_p_CV_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol,n_bootstraps
mean_TF,ARI,Adv,0.2548351014414999,0.2740307725469248,1.432307533557543e-14,1.0831902005158948e-16,,,,,,,,,0.2479303803291219,0.2680975775851369,1.398243491320792e-09,1.4899951662869843e-11,0.0302057435370355,0.0315594372296186,0.0599347483591097,0.0626207703310835,***,***,,,***,***,
mean_TF,CAREC,Adv,0.1657410321919559,0.1664600725448904,7.226623708587629e-07,6.458609380160429e-07,,,,,,,,,0.1687502201468155,0.1685185540933449,0.0017360496745795,0.0006682654602151,0.0359790796748692,0.0348223481946338,0.071390299790557,0.0690950935791302,***,***,,,**,***,
mean_TF,CAREC_M,Adv,0.1581555539200742,0.1576827902004636,2.2964030587178067e-06,2.463652415899363e-06,,,,,,,,,0.1616573328734637,0.160153831236491,0.0027591802951243,0.0013152519827335,0.0364911184467781,0.0354878792220791,0.0724062958016082,0.0704156515255421,***,***,,,**,**,
mean_TF,CARES,Adv,0.2933849049950534,0.3181983405762981,5.2263011188482455e-19,2.998093780436187e-22,,,,,,,,,0.2909724224588112,0.314361525997739,1.5577266941351868e-12,6.62309636310574e-14,0.0305717022407836,0.0308413806030829,0.0606608898226388,0.0611959902005682,***,***,,,***,***,
mean_TF,CML2RI,Adv,0.3114436169905185,0.3325727191529261,2.455563853712092e-21,2.8455751566049767e-24,,,,,,,,,0.309499879488143,0.3299674127537691,1.2933117362824373e-13,1.1968444671430198e-13,0.0327678740636271,0.0312241555956197,0.0650185711819507,0.0619554988293734,***,***,,,***,***,
mean_TF,GPT-2 117M Mean,Adv,0.3789023903721209,0.3100004322340987,1.4637063611604426e-31,3.821639332290696e-21,,,,,,,,,0.3751291839098657,0.3061458067334793,9.7880456543844e-22,2.3354941125608343e-14,0.0322678882418466,0.0297406960457112,0.0640264908388597,0.0590119932435675,***,***,,,***,***,
mean_TF,GPT-2 1558M Mean,Adv,0.3173673707014264,0.2425576512368676,3.89465938569659e-22,2.651544802671715e-13,,,,,,,,,0.3133226165303744,0.2407844356754944,7.906618086072914e-14,1.0873380764205013e-08,0.0317609782861691,0.0302459865860286,0.063020671511916,0.0600145992991023,***,***,,,***,***,
mean_TF,GPT-2 345M Mean,Adv,0.3431475092979589,0.2630230433756189,7.868183402640168e-26,1.871795146248772e-15,,,,,,,,,0.33993850620087,0.2614358300448682,2.5313135758564085e-16,2.3868478940224686e-10,0.0339937204558759,0.029556420557662,0.0674509163733965,0.0586463506964327,***,***,,,***,***,
mean_TF,GPT-2 774M Mean,Adv,0.3281729754670817,0.2522411020997609,1.2157393278891093e-23,2.6888319143570456e-14,,,,,,,,,0.3247257314416927,0.2506871160704695,4.4177208662218384e-15,3.169281718304921e-09,0.0311686300586679,0.0300449895112666,0.061845324117712,0.0596157774961559,***,***,,,***,***,
mean_TF,GPT-J 6B Mean,Adv,0.3013714563494504,0.2184930905318684,5.114309996374084e-20,5.14863920067332e-11,,,,,,,,,0.2983671725085508,0.218836482184262,2.192803174979575e-12,2.229760413512066e-07,0.034170544895793,0.032179895574141,0.0678017744245211,0.0638518942959898,***,***,,,***,***,
