pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,pearson_corr_CV,spearman_corr_CV,pearson_p_CV,spearman_p_CV,std_pearson_corr_CV,std_spearman_corr_CV,CI_yerr_pearson_CV,CI_yerr_spearman_CV,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_CV_symbol,spearman_p_CV_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol,n_bootstraps
QA_RT,ARI,Adv,0.1309232598331779,0.1653748202848502,0.0967871638605274,0.0354586330133048,,,,,,,,,0.1396661854347163,0.1740314589724851,0.1843655636016094,0.1140017413087044,0.0775596870158429,0.0828598522300542,0.1538952457305434,0.1644119233943782,ns,*,,,ns,ns,100.0
QA_RT,CAREC,Adv,0.2342813299577693,0.2776730269845827,0.00269359593933,0.0003469685986922,,,,,,,,,0.2414751384229087,0.2801627880053542,0.0202996408687553,0.0066823486126785,0.0677587235754007,0.0662750106555382,0.1344480079309011,0.1315039996041375,**,***,,,*,**,100.0
QA_RT,CAREC_M,Adv,0.1579503212594037,0.1834663377369079,0.0447037686309362,0.0194425630242218,,,,,,,,,0.1648758718314962,0.1880521097584845,0.1032046076704779,0.0672262695931942,0.0672389538075785,0.0662700244169126,0.1334166719467067,0.1314941058249324,*,*,,,ns,ns,100.0
QA_RT,CARES,Adv,0.276533312334007,0.277061537397627,0.0003678157987264,0.0003580135483655,,,,,,,,,0.2774961124319346,0.2770488529493689,0.0076545420044728,0.0093251529382411,0.0700771042577416,0.074608683450194,0.1390481781808523,0.1480398144316202,***,***,,,**,**,100.0
QA_RT,CML2RI,Adv,0.0902688055960377,0.131947708101349,0.2532997013018597,0.0941813993032059,,,,,,,,,0.0960355152112558,0.1353786127116992,0.3009241783690569,0.1815899646062969,0.0678190909946708,0.0698060865424466,0.1345677899875357,0.1385104202360047,ns,ns,,,ns,ns,100.0
QA_RT,Pythia 70M Max,Adv,0.0146759837182824,0.0265538182315989,0.8529480155388932,0.7373105826609985,,,,,,,,,0.0119784706336098,0.0274575151857639,0.5473538737686734,0.4962530017037176,0.0691571970410907,0.075747084008968,0.1372228826877582,0.1502986481179467,ns,ns,,,ns,ns,100.0
QA_RT,Pythia 70M Mean,Adv,0.1626176679266342,0.0940286016306288,0.0386832711875043,0.2339834711684814,,,,,,,,,0.1501057375234032,0.0849601570969753,0.142463162439162,0.3463163814434912,0.0699507891232446,0.07144653556307,0.1387975415497511,0.1417654269908115,*,ns,,,ns,ns,100.0
QA_RT,avg_embedding_depth,Adv,0.0160416249735734,0.0592637924023126,0.8394410218295829,0.4537832715216,,,,,,,,,0.0163314759749719,0.0524887065820957,0.4927652263241384,0.4512597568392202,0.0781819659636529,0.0754465622534521,0.1551299821673551,0.1497023477563547,ns,ns,,,ns,ns,100.0
QA_RT,avg_integration_cost,Adv,0.1867198913451837,0.221630882873881,0.0173542383382667,0.0045912713653406,,,,,,,,,0.1911501885271413,0.2187443982518185,0.0736114669324323,0.0394041372053598,0.0724712448326028,0.0715680058942031,0.1437986724937865,0.1420064504809511,*,**,,,ns,*,100.0
QA_RT,coleman_liau_index,Adv,0.2347858084462118,0.2546144576420955,0.002635376829668,0.0010767046008532,,,,,,,,,0.2428831315452956,0.2632123625672365,0.0120641296232288,0.0091787483648891,0.0588103432660513,0.0638107239197205,0.1166924800325436,0.12661432008955,**,**,,,*,**,100.0
QA_RT,cpidr_density,Adv,0.169722736160942,0.1672313211054928,0.0308362068219568,0.0334178280351676,,,,,,,,,0.1663645834230817,0.1642543960033906,0.1239385781718903,0.1261318170517716,0.0812901422084086,0.0822795240143372,0.1612972781604758,0.1632604263113136,*,*,,,ns,ns,100.0
QA_RT,dale_chall_score,Adv,0.1702869644679029,0.1929338142847903,0.0302757090785283,0.0139019459804188,,,,,,,,,0.1828310814966892,0.2044914885574541,0.0644595798410874,0.0480226363587083,0.0629339198844508,0.0693997541184228,0.1248745506596166,0.1377041685523092,*,*,,,ns,*,100.0
QA_RT,depid_density,Adv,0.0791775269821195,0.055747771685561,0.3165682157766977,0.4810548300866111,,,,,,,,,0.0774153417591985,0.0515356681288529,0.3958130733981426,0.4634492297043963,0.0704691189648942,0.0684963033002722,0.1398260204080251,0.1359115261240803,ns,ns,,,ns,ns,100.0
QA_RT,flesch_kincaid_grade_score,Adv,0.1406023930128201,0.1639039530398389,0.0743271184915787,0.0371494172895237,,,,,,,,,0.1467267040259288,0.1687610031702409,0.1763423212802917,0.1276143857836024,0.0846810507790446,0.0868466737011916,0.1680255764273479,0.1723226421400477,ns,*,,,ns,ns,100.0
QA_RT,flesch_reading_ease,Adv,0.2025266652124809,0.2250626103342163,0.0097485187296217,0.0039839042678183,,,,,,,,,0.2088336210520601,0.2300706192170404,0.0589358308653943,0.0490384300428662,0.0778678773918072,0.0809598745001332,0.1545067622988237,0.1606419553751798,**,**,,,ns,*,100.0
QA_RT,gunning_fog_index,Adv,0.1797411525437877,0.1932466828697612,0.0220974769045467,0.0137452537589216,,,,,,,,,0.1840232955565793,0.197807193567088,0.0968156155734021,0.0896543765496583,0.0782900898440761,0.0821666377792743,0.1553445234037536,0.1630364355301098,*,*,,,ns,ns,100.0
QA_RT,max_embedding_depth,Adv,0.0334048082183473,0.0784098812669792,0.6730255725244203,0.3212976698432556,,,,,,,,,0.0272102836298125,0.0687882924783039,0.461403723231667,0.3776930281753746,0.0826439498891139,0.0804198536177837,0.163983526309614,0.1595704367862532,ns,ns,,,ns,ns,100.0
QA_RT,max_integration_cost,Adv,0.0831607375527979,0.0940398712236559,0.2927579483313861,0.2339271718782586,,,,,,,,,0.0782667706105203,0.0897631570306714,0.4052067104945282,0.3437385243416703,0.0750432348790734,0.0656115227200788,0.1489020587431052,0.1301874955954774,ns,ns,,,ns,ns,100.0
QA_RT,mean_entropy_gpt2,Adv,0.2829336130285817,0.2600665292049661,0.0002641861134724,0.0008312521159022,,,,,,,,,0.2796441926455696,0.260090427409351,0.0066357659461902,0.0170912372733426,0.0694685344329694,0.0737866098211528,0.1378406436183625,0.1464086420014884,***,***,,,**,*,100.0
QA_RT,mean_entropy_pythia,Adv,0.2431048495541085,0.2132787438202215,0.0018260267465908,0.0064301314702419,,,,,,,,,0.2326530024175465,0.2040177468308077,0.0253249298401112,0.046842580177915,0.0693860962655699,0.067256475356873,0.1376770684091571,0.1334514385018335,**,**,,,*,*,100.0
QA_RT,n_words,Adv,0.1560941870730418,0.1543357268981818,0.0473064949105706,0.0498875207866822,,,,,,,,,0.1550581763381792,0.1524373115496895,0.144602015446436,0.1521168188189628,0.0771855701056137,0.083220035013947,0.1531529166154205,0.1651266041798199,*,*,,,ns,ns,100.0
QA_RT,sentence_count,Adv,0.0541604543070504,0.0573423280044778,0.4936502382667849,0.4685785972503645,,,,,,,,,0.0473139281149895,0.0514846547887037,0.4399360213100696,0.4154735102299901,0.0773227228768968,0.0831162795268405,0.1534250574691469,0.164920730783491,ns,ns,,,ns,ns,100.0
QA_RT,smog_index,Adv,0.2166929628999346,0.2307022068393303,0.0056111205889121,0.0031412091844148,,,,,,,,,0.221160234008228,0.2328621917144793,0.047601532012813,0.0553826318777784,0.0738190821712915,0.0817351305617653,0.146473074189089,0.1621802315944302,**,**,,,*,ns,100.0
QA_RT,syllable_count_textstats,Adv,0.2355635565634348,0.2330103535129289,0.0025478511181209,0.0028454685541955,,,,,,,,,0.236507751919207,0.234392719575509,0.0274483922909294,0.0329475536718349,0.0739003232236296,0.0788121251461934,0.1466342740622966,0.1563803546995006,**,**,,,*,*,100.0
