pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
SkipRateFirstPass,flesch_reading_ease,Adv,0.2170815354955848,0.22674903336395041,6.886613167420373e-11,9.026202978495791e-12,884,FirstReading,all,,3,10,162,884,***,***
SkipRateFirstPass,flesch_reading_ease,Adv,0.1657885269972814,0.1868723474131205,0.11628751129279186,0.0761185371546976,91,FirstReading,1,,3,1,18,91,ns,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.24450559852776188,0.32300788663834523,0.01326162679777618,0.0009288246256794026,102,FirstReading,2,,3,1,17,102,*,***
SkipRateFirstPass,flesch_reading_ease,Adv,0.28143550259831995,0.1522502543445735,0.007545526283681537,0.15434817508131551,89,FirstReading,3,,3,1,14,89,**,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.14291351523777737,0.1566811640167111,0.20599956178283163,0.16515783407273024,80,FirstReading,4,,3,1,17,80,ns,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.23829231653294775,0.29530818414473664,0.046976133761564426,0.01306988993787673,70,FirstReading,5,,3,1,14,70,*,*
SkipRateFirstPass,flesch_reading_ease,Adv,0.10893932136583268,0.1256409250410146,0.34562271259120936,0.2762495483447314,77,FirstReading,6,,3,1,15,77,ns,ns
SkipRateFirstPass,flesch_reading_ease,Adv,0.26441591311267737,0.28985772462989823,0.004653629720526266,0.0018450066864327216,113,FirstReading,7,,3,1,17,113,**,**
SkipRateFirstPass,flesch_reading_ease,Adv,0.24363991811299818,0.27271925712703143,0.016753723091450488,0.007182783758118867,96,FirstReading,8,,3,1,17,96,*,**
SkipRateFirstPass,flesch_reading_ease,Adv,0.34826307347438623,0.31407800822316395,0.0008841065183690501,0.002882647110578505,88,FirstReading,9,,3,1,16,88,***,**
SkipRateFirstPass,flesch_reading_ease,Adv,0.11631935254186092,0.17279188637361462,0.3105033594872719,0.1303247588604941,78,FirstReading,10,,3,1,17,78,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.1782010683657794,0.16959554570203753,4.6272261527031295e-07,1.6346107396432845e-06,790,FirstReading,all,,3,10,162,790,***,***
SkipRateFirstPass,flesch_reading_ease,Ele,0.021318333535406728,0.11733661510632942,0.8549631512306415,0.31275595175776316,76,FirstReading,1,,3,1,18,76,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.2177443128508892,0.17085763052848876,0.0350111555444236,0.099662325576482,94,FirstReading,2,,3,1,17,94,*,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.2638469702379346,0.21078989307903304,0.019588578842631876,0.06395944052991344,78,FirstReading,3,,3,1,14,78,*,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.2545162236866328,0.20884431883910692,0.026505532971183132,0.07021683510373702,76,FirstReading,4,,3,1,17,76,*,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.2542136419403623,0.3079590976473612,0.056361644121542626,0.019780717960121486,57,FirstReading,5,,3,1,14,57,ns,*
SkipRateFirstPass,flesch_reading_ease,Ele,0.07748986064658471,0.07325311811083177,0.5237256753860146,0.5467383798480578,70,FirstReading,6,,3,1,15,70,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.3181201229410603,0.29410229119340536,0.001257839924791225,0.0029777406303655284,100,FirstReading,7,,3,1,17,100,**,**
SkipRateFirstPass,flesch_reading_ease,Ele,0.10112004999788007,0.07520176427443963,0.3457327776378433,0.4836678347699289,89,FirstReading,8,,3,1,17,89,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.08565150933425174,0.1355007499230045,0.4589006409116655,0.23999689125972679,77,FirstReading,9,,3,1,16,77,ns,ns
SkipRateFirstPass,flesch_reading_ease,Ele,0.1538747147284628,0.1375285441622527,0.1936794840797714,0.24593215930517154,73,FirstReading,10,,3,1,17,73,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.11261402016129266,0.09568220340888559,0.001522746356140279,0.0071184340661817076,790,FirstReading,all,,3,10,162,790,**,**
SkipRateFirstPass,flesch_reading_ease,diff,0.03327558729131125,0.029112281936403916,0.7753674746285484,0.8028644623961217,76,FirstReading,1,,3,1,18,76,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.04814231437861961,0.022109489739971972,0.6449570269231143,0.83248373004387,94,FirstReading,2,,3,1,17,94,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.22556733339941656,0.15357942729313384,0.04707061723420936,0.17944768940660782,78,FirstReading,3,,3,1,14,78,*,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.11838900987017482,0.116027052466976,0.3084052988550389,0.31822476423699037,76,FirstReading,4,,3,1,17,76,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.2173576735563827,0.13649775877704562,0.10434564509517966,0.3113215698066572,57,FirstReading,5,,3,1,14,57,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.26249679216284266,0.18297617073739825,0.028141045246840034,0.1294800165043858,70,FirstReading,6,,3,1,15,70,*,ns
SkipRateFirstPass,flesch_reading_ease,diff,-0.09362146738779009,-0.12022973824669615,0.3541960159940123,0.23345374325078935,100,FirstReading,7,,3,1,17,100,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.04068714435126897,0.1592176998432386,0.7050054354481557,0.13613283272170043,89,FirstReading,8,,3,1,17,89,ns,ns
SkipRateFirstPass,flesch_reading_ease,diff,0.29162363820067555,0.2814395455044066,0.01007258446608271,0.013154127686546946,77,FirstReading,9,,3,1,16,77,*,*
SkipRateFirstPass,flesch_reading_ease,diff,0.08365930519823273,0.08591342486376088,0.48162997389168166,0.46985622172343655,73,FirstReading,10,,3,1,17,73,ns,ns
SkipRateFirstPass,dale_chall_score,Adv,-0.21964661199131308,-0.2262763470104182,4.05346623360854e-11,9.990928451704732e-12,884,FirstReading,all,,3,10,162,884,***,***
SkipRateFirstPass,dale_chall_score,Adv,-0.22085921609327286,-0.2331383612154528,0.03539662377693978,0.026148683275581883,91,FirstReading,1,,3,1,18,91,*,*
SkipRateFirstPass,dale_chall_score,Adv,-0.30326837331655687,-0.25084194698305007,0.001945516066146037,0.010992031580745335,102,FirstReading,2,,3,1,17,102,**,*
SkipRateFirstPass,dale_chall_score,Adv,-0.1631699036771952,-0.13261397012356432,0.12655228207870667,0.21539296403442745,89,FirstReading,3,,3,1,14,89,ns,ns
SkipRateFirstPass,dale_chall_score,Adv,-0.16469749162588493,-0.15511390622760723,0.1443162817517694,0.16947988638846773,80,FirstReading,4,,3,1,17,80,ns,ns
SkipRateFirstPass,dale_chall_score,Adv,-0.47297184997766806,-0.4701404448749416,3.554754673877985e-05,4.016508585958136e-05,70,FirstReading,5,,3,1,14,70,***,***
SkipRateFirstPass,dale_chall_score,Adv,-0.08436696943475232,-0.0837693931712471,0.4656895488877499,0.4688663267067683,77,FirstReading,6,,3,1,15,77,ns,ns
SkipRateFirstPass,dale_chall_score,Adv,-0.2414847597370959,-0.289826592996942,0.00997398151047623,0.0018471939927858399,113,FirstReading,7,,3,1,17,113,**,**
SkipRateFirstPass,dale_chall_score,Adv,-0.22275342295686337,-0.25752164745688394,0.02915196851552705,0.011308778284356884,96,FirstReading,8,,3,1,17,96,*,*
SkipRateFirstPass,dale_chall_score,Adv,-0.37110510419844395,-0.4338897379137531,0.0003715666717601761,2.408694366278456e-05,88,FirstReading,9,,3,1,16,88,***,***
SkipRateFirstPass,dale_chall_score,Adv,-0.14104416592539185,-0.15150308010450034,0.21805178524450824,0.18547188670030226,78,FirstReading,10,,3,1,17,78,ns,ns
SkipRateFirstPass,dale_chall_score,Ele,-0.1992300215596594,-0.17352525817434672,1.6271264382976632e-08,9.256872356686431e-07,790,FirstReading,all,,3,10,162,790,***,***
SkipRateFirstPass,dale_chall_score,Ele,-0.16943454732216734,-0.05633408073854808,0.14340765578700534,0.6288444059465962,76,FirstReading,1,,3,1,18,76,ns,ns
SkipRateFirstPass,dale_chall_score,Ele,-0.28695545687168006,-0.13059267649539846,0.005045076284283001,0.2096303129033956,94,FirstReading,2,,3,1,17,94,**,ns
SkipRateFirstPass,dale_chall_score,Ele,-0.1913023942225778,-0.18796398211372606,0.09338743176563599,0.09935763210322643,78,FirstReading,3,,3,1,14,78,ns,ns
