pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,n_bootstraps,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
mean_nonzero_TF,ARI,Adv,0.2019199700927121,0.2375776266900214,1.382378238620096e-09,8.282163309251397e-13,200,0.19576790523126306,0.2314297387847192,2.61043890209788e-05,1.4131461389593345e-07,0.031931400447183365,0.031945310355115664,0.0629673340788713,0.0629947638128483,***,***,***,***
mean_nonzero_TF,CAREC,Adv,0.1618653369820507,0.142179179721558,1.313309749058527e-06,2.2066772342018565e-05,200,0.1577990475435841,0.14000028599216566,0.0025994039220046884,0.005655133226613811,0.037628202353676574,0.03659471170097032,0.07420117987967301,0.07216318122364833,***,***,**,**
mean_nonzero_TF,CAREC_M,Adv,0.1559163031537966,0.1344749912943023,3.1979491167779542e-06,6.0512765915596936e-05,200,0.15215088358053738,0.13284592152585445,0.0037411017261509273,0.008663081578682742,0.03782955075949495,0.036312295730969966,0.07459823018620074,0.0716062692034056,***,***,**,**
mean_nonzero_TF,CARES,Adv,0.2744541370065917,0.3169652988938055,9.681948629732451e-17,4.41895186991211e-22,200,0.2689935794335396,0.3108601753155133,2.6492212539854683e-09,2.9030964928930496e-12,0.03228246068794982,0.03145691759936571,0.06365960961807647,0.06203167452198318,***,***,***,***
mean_nonzero_TF,CML2RI,Adv,0.3595090896366942,0.3605684557964749,2.3113020243210888e-28,1.5658198426544623e-28,200,0.35530506480416496,0.3583783699441513,3.848980832262679e-17,1.6081478584687434e-18,0.033389879474597,0.02924505506007516,0.0658433913416301,0.05766997771264909,***,***,***,***
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.2400528751669294,0.2003414792646192,4.717164332021664e-13,1.8646801923958278e-09,200,0.2411808074423363,0.20348752189365327,9.299727013662576e-07,6.820432314610868e-07,0.04658847236521513,0.028821909853446317,0.09187044296716806,0.05683555375326958,***,***,***,***
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.1845543927530963,0.1117717498258773,3.257977382433912e-08,0.0008717497382223,200,0.18502673830767485,0.11533861859216539,0.0005980976059779715,0.009302978357347936,0.050798203026049406,0.030541194562913467,0.10017184889332754,0.060225908487531246,***,***,***,**
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.2050264025884079,0.1446541636524349,7.616336380395031e-10,1.577925738453481e-05,200,0.20542518000131274,0.14739876441156044,8.214167080966401e-05,0.0006105352304690452,0.04927516692989793,0.029700295974799253,0.0971684878963936,0.05856769301364935,***,***,***,***
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.1934722422916224,0.1295422383429031,6.667934056924244e-09,0.0001122769778489,200,0.1945839430674661,0.13304437044708753,0.0002493041440142038,0.0030095423012005624,0.05009529528313749,0.03077924670569104,0.09878574536968882,0.06069533696835407,***,***,***,**
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.1626136254144075,0.0848025659062537,1.1715168356894851e-06,0.0116577378900532,200,0.1623321017738581,0.08761592731250126,0.0036590411758937757,0.04731045191105642,0.05144820890834495,0.03087960121994337,0.10145363224672084,0.060893231709478926,***,*,**,*
mean_nonzero_TF,GPT-Neo 1.3B Mean,Adv,0.1900245332530408,0.1226804645736976,1.2424400097436582e-08,0.0002559712118108,200,0.1900730613688769,0.12595867129569244,0.00040863256461604443,0.004496435895781979,0.051350893659437936,0.030689703926956358,0.1012617308047834,0.060518762499837946,***,***,***,**
mean_nonzero_TF,GPT-Neo 125M Mean,Adv,0.2415335733380481,0.205060296069714,3.358361025721947e-13,7.566567287593096e-10,200,0.24139048703933205,0.20673919260638207,9.831040142253774e-07,1.0037110301901447e-06,0.04691062106700407,0.030235910020827754,0.0925057062078822,0.059623900636907146,***,***,***,***
