text_id,level,mean_FD,median_FD,mean_nonzero_FD,n_subjects,n_rows
2_10_1,Ele,205.67673592126846,190.0,205.67673592126846,56,7316
2_10_2,Adv,211.3266742338252,192.0,211.3266742338252,54,8810
2_10_2,Ele,211.21409066084107,194.0,211.21409066084107,56,9155
2_10_3,Adv,215.2735297362904,196.0,215.2735297362904,56,9063
2_10_3,Ele,211.46543100912032,192.0,211.46543100912032,54,6798
2_10_4,Adv,216.57782071097373,197.0,216.57782071097373,56,12940
2_10_4,Ele,213.7502137117456,195.0,213.7502137117456,53,5849
2_1_1,Adv,213.54981152396337,196.0,213.54981152396337,56,9285
2_1_1,Ele,209.92069527430743,191.0,209.92069527430743,54,7364
2_1_2,Adv,215.0459967759269,193.0,215.0459967759269,56,9305
2_1_2,Ele,215.12502053556761,194.0,215.12502053556761,54,6087
2_1_3,Adv,208.23978243978243,190.0,208.23978243978243,54,6435
2_1_3,Ele,207.07390104056063,190.0,207.07390104056063,56,4709
2_1_4,Adv,209.62511394712854,191.0,209.62511394712854,54,8776
2_1_4,Ele,210.4753794266442,192.0,210.4753794266442,56,5930
2_1_5,Adv,213.3995714007403,195.0,213.3995714007403,54,10266
2_1_5,Ele,213.24325404757147,193.0,213.24325404757147,56,10006
2_1_6,Adv,215.32141851956092,195.0,215.32141851956092,56,10659
2_1_6,Ele,206.91715355805243,190.0,206.91715355805243,54,6675
2_2_1,Adv,215.00579388560158,192.0,215.00579388560158,54,8112
2_2_1,Ele,216.5591175831341,195.0,216.5591175831341,56,9202
2_2_2,Adv,215.34771784232365,193.0,215.34771784232365,54,10845
2_2_2,Ele,213.3342262702027,193.0,213.3342262702027,56,11199
2_2_3,Adv,216.95137960374376,194.0,216.95137960374376,54,8227
2_2_3,Ele,214.45017008945445,196.0,214.45017008945445,56,7937
2_2_4,Adv,225.78537498200663,204.0,225.78537498200663,56,6947
2_2_4,Ele,212.84067547723936,194.0,212.84067547723936,54,4086
2_2_5,Adv,215.34751660866814,195.0,215.34751660866814,55,12644
2_2_5,Ele,208.33478319967378,191.0,208.33478319967378,54,7357
2_2_6,Adv,215.32586993725042,194.0,215.32586993725042,56,7012
2_2_6,Ele,202.59701169337376,187.0,202.59701169337376,54,4618
2_3_1,Adv,211.10195227765726,194.0,211.10195227765726,54,9220
2_3_1,Ele,206.75449364313897,190.0,206.75449364313897,56,9124
2_3_2,Adv,208.68118103191173,193.0,208.68118103191173,54,10059
2_3_2,Ele,212.33515959980943,191.0,212.33515959980943,56,8396
2_3_3,Adv,209.95188794153472,190.0,209.95188794153472,56,13136
2_3_3,Ele,209.49575955958935,193.0,209.49575955958935,54,6721
2_3_4,Adv,214.56935840707965,197.0,214.56935840707965,54,9040
2_3_4,Ele,212.80786838340487,194.0,212.80786838340487,56,6990
2_4_1,Adv,211.46855394032136,192.0,211.46855394032136,56,6535
2_4_1,Ele,205.38476755687438,191.0,205.38476755687438,54,4044
2_4_2,Adv,221.4466042154567,197.0,221.4466042154567,56,8540
2_4_2,Ele,209.58705904546312,191.0,209.58705904546312,53,5301
2_4_3,Adv,209.077972915785,190.0,209.077972915785,56,9452
2_4_3,Ele,204.81387818041634,190.0,204.81387818041634,53,6485
2_4_4,Adv,214.00718603855367,193.0,214.00718603855367,56,8767
2_4_4,Ele,208.5381463690308,190.0,208.5381463690308,53,7078
2_4_5,Adv,212.58494379184035,192.0,212.58494379184035,53,7917
2_4_5,Ele,210.25739992176295,191.0,210.25739992176295,56,7669
2_4_6,Adv,209.66551161842642,190.0,209.66551161842642,53,4906
2_4_6,Ele,207.67564621613204,188.0,207.67564621613204,56,6422
2_4_7,Adv,219.44194719795857,196.0,219.44194719795857,56,10189
2_4_7,Ele,213.7404005144222,196.0,213.7404005144222,53,5443
2_5_1,Adv,217.25,196.0,217.25,54,8776
2_5_1,Ele,209.56621853546912,192.0,209.56621853546912,56,6992
2_5_2,Adv,215.0632268152057,197.0,215.0632268152057,54,10233
2_5_2,Ele,212.82599147396976,192.0,212.82599147396976,56,7741
2_5_3,Adv,216.54911483628388,195.0,216.54911483628388,56,6383
2_5_3,Ele,204.11581487168237,188.0,204.11581487168237,54,4559
2_5_4,Adv,214.87892376681614,193.0,214.87892376681614,54,7582
2_5_4,Ele,215.7587770626097,194.0,215.7587770626097,56,6836
2_5_5,Adv,213.90130757058384,193.0,213.90130757058384,56,12007
2_5_5,Ele,209.6572646103896,193.0,209.6572646103896,54,4928
2_6_1,Adv,208.5641211243817,191.0,208.5641211243817,54,8289
2_6_1,Ele,210.17701324072064,192.5,210.17701324072064,56,9214
2_6_2,Adv,214.7108998208626,193.0,214.7108998208626,56,7257
2_6_2,Ele,206.65402754197322,189.0,206.65402754197322,54,5301
2_6_3,Adv,210.643326417704,193.0,210.643326417704,54,5784
2_6_3,Ele,208.80058651026394,191.0,208.80058651026394,56,5115
2_6_4,Adv,212.6981380787609,192.0,212.6981380787609,56,12138
2_6_4,Ele,204.3763334974561,190.0,204.3763334974561,54,6093
2_7_1,Adv,217.099960175229,197.0,217.099960175229,56,7533
2_7_1,Ele,205.77231171092728,189.0,205.77231171092728,54,4594
2_7_2,Adv,213.96610814927647,195.0,213.96610814927647,56,10504
2_7_2,Ele,207.46946362187998,188.0,207.46946362187998,54,5649
2_7_3,Adv,210.82038910505835,194.0,210.82038910505835,54,6425
2_7_3,Ele,209.3926240704204,190.0,209.3926240704204,56,6589
2_7_4,Adv,205.2240393775802,188.0,205.2240393775802,54,6298
2_7_4,Ele,207.10001602820964,190.0,207.10001602820964,56,6239
2_7_5,Adv,209.5104786756911,190.0,209.5104786756911,56,12263
2_7_5,Ele,203.98089525713652,188.0,203.98089525713652,54,9003
2_7_6,Adv,203.3614751991776,187.0,203.3614751991776,54,7782
2_7_6,Ele,206.36520994001714,189.0,206.36520994001714,56,5835
2_8_1,Adv,215.2993405179347,195.0,215.2993405179347,54,6217
2_8_1,Ele,212.861360911271,192.0,212.861360911271,56,6672
2_8_2,Adv,206.8920735052112,189.0,206.8920735052112,54,7292
2_8_2,Ele,204.60776455854727,187.0,204.60776455854727,56,7985
2_8_3,Adv,207.11766975308643,186.0,207.11766975308643,56,7776
2_8_3,Ele,209.30956549419068,188.0,209.30956549419068,54,6283
2_8_4,Adv,209.58811527671511,190.0,209.58811527671511,56,11763
2_8_4,Ele,206.0316247002398,189.0,206.0316247002398,54,6672
2_8_5,Adv,209.20486533449176,188.0,209.20486533449176,54,11510
2_8_5,Ele,210.2926522922336,190.0,210.2926522922336,56,9554
2_8_6,Adv,206.3338959644008,189.0,206.3338959644008,54,6517
2_8_6,Ele,208.5550878477306,189.0,208.5550878477306,56,5464
2_9_1,Adv,218.38107492823914,197.0,218.38107492823914,56,10103
2_9_1,Ele,206.065673828125,191.0,206.065673828125,54,8192
2_9_2,Adv,218.1507749535028,198.0,218.1507749535028,56,8065
2_9_2,Ele,209.87944596443228,194.0,209.87944596443228,54,5848
2_9_3,Adv,216.8235610061767,197.0,216.8235610061767,56,11171
2_9_3,Ele,205.22571341833637,188.5,205.22571341833637,54,6588
2_9_4,Adv,213.19525267993873,195.0,213.19525267993873,54,10448
2_9_4,Ele,211.2100066563124,192.0,211.2100066563124,56,9014
2_9_5,Adv,216.07983845914882,197.0,216.07983845914882,56,12876
2_9_5,Ele,208.78760637660315,192.0,208.78760637660315,54,8343
2_9_6,Adv,212.67065868263472,193.0,212.67065868263472,54,9686
2_9_6,Ele,208.17706666666666,191.0,208.17706666666666,56,5625
3_10_1,Adv,213.4617109348051,191.0,213.4617109348051,55,5798
3_10_1,Ele,219.15775502464922,196.0,219.15775502464922,52,5274
3_10_2,Adv,219.90699951052375,198.0,219.90699951052375,52,6129
3_10_2,Ele,210.4652002626395,191.0,210.4652002626395,55,6092
3_10_3,Adv,216.99083279535185,196.0,216.99083279535185,52,7745
3_10_3,Ele,207.19294117647058,190.0,207.19294117647058,55,6375
3_10_4,Adv,221.53331934095917,199.0,221.53331934095917,52,9529
3_10_4,Ele,209.46667325949366,191.0,209.46667325949366,55,10112
3_10_5,Adv,204.98140671483213,188.0,204.98140671483213,55,9412
3_10_5,Ele,214.8284231018819,195.0,214.8284231018819,52,7705
3_10_6,Adv,207.49209268113276,190.0,207.49209268113276,55,5438
3_10_6,Ele,213.4089077412513,195.0,213.4089077412513,52,4715
3_1_1,Adv,214.26899457297915,196.0,214.26899457297915,55,14004
3_1_1,Ele,221.51857308218456,199.0,221.51857308218456,52,9503
3_1_2,Adv,219.326297391772,201.0,219.326297391772,55,7438
3_1_2,Ele,220.52551697970026,198.0,220.52551697970026,52,5271
3_1_3,Adv,218.74484449894103,196.0,218.74484449894103,52,8971
3_1_3,Ele,205.4228376235208,190.0,205.4228376235208,55,8197
3_1_4,Adv,218.81806869089098,197.5,218.81806869089098,52,12054
3_1_4,Ele,206.7843625498008,191.0,206.7843625498008,55,10040
3_1_5,Adv,216.92629900109125,197.0,216.92629900109125,52,11913
3_1_5,Ele,208.29799018832094,191.0,208.29799018832094,55,6319
3_2_1,Adv,214.67236937029784,195.0,214.67236937029784,55,9703
3_2_1,Ele,217.75726760252016,194.0,217.75726760252016,52,9047
3_2_2,Adv,227.76472497160475,201.0,227.76472497160475,52,6163
3_2_2,Ele,207.65179095713447,192.0,207.65179095713447,55,5109
3_2_3,Adv,224.13987770255514,201.0,224.13987770255514,52,9158
3_2_3,Ele,207.49161880201618,190.0,207.49161880201618,55,8531
3_2_4,Adv,215.7207022834985,195.0,215.7207022834985,52,9284
3_2_4,Ele,206.68799376877712,188.0,206.68799376877712,55,8987
3_2_5,Adv,210.744149543379,192.0,210.744149543379,55,14016
3_2_5,Ele,219.04329935471804,197.0,219.04329935471804,52,10693
3_3_1,Adv,220.09956163162195,201.0,220.09956163162195,55,13459
3_3_1,Ele,222.66077770694835,201.0,222.66077770694835,52,10981
3_3_2,Adv,214.7909766290048,195.0,214.7909766290048,55,12922
3_3_2,Ele,224.24796578343418,202.5,224.24796578343418,52,9586
3_3_3,Adv,222.11484217595702,199.0,222.11484217595702,52,11912
3_3_3,Ele,210.60890980735553,193.0,210.60890980735553,55,9136
3_3_4,Adv,224.54310272183366,202.0,224.54310272183366,52,11867
3_3_4,Ele,213.44402239104357,194.0,213.44402239104357,55,10004
3_3_5,Adv,214.58097897503285,194.0,214.58097897503285,55,12176
3_3_5,Ele,219.31901028408512,200.0,219.31901028408512,52,9821
3_4_1,Adv,220.74243902439025,199.0,220.74243902439025,51,8200
3_4_1,Ele,206.1513263665595,192.0,206.1513263665595,55,4976
3_4_2,Adv,213.34573268921096,194.0,213.34573268921096,55,12420
3_4_2,Ele,219.56736769124103,196.0,219.56736769124103,51,8654
3_4_3,Adv,213.23218341083594,195.0,213.23218341083594,55,9247
3_4_3,Ele,216.97205346294047,198.0,216.97205346294047,51,4938
3_4_4,Adv,211.95582793709528,194.0,211.95582793709528,55,12972
3_4_4,Ele,216.39703739679456,198.0,216.39703739679456,51,8236
3_4_5,Adv,216.58829163174906,195.0,216.58829163174906,55,8353
3_4_5,Ele,215.04443607606854,197.0,215.04443607606854,51,5311
3_5_1,Adv,220.9103139013453,199.0,220.9103139013453,52,11596
3_5_1,Ele,210.31263932233617,193.0,210.31263932233617,55,8972
3_5_2,Adv,223.12797221480096,199.0,223.12797221480096,52,11229
3_5_2,Ele,210.07662291592763,193.0,210.07662291592763,55,11276
3_5_3,Adv,213.3953560371517,196.0,213.3953560371517,55,9690
3_5_3,Ele,213.7366316841579,195.0,213.7366316841579,52,8004
3_5_4,Adv,213.72218278615793,196.0,213.72218278615793,52,11270
3_5_4,Ele,206.94217643271088,190.0,206.94217643271088,55,7765
3_6_1,Adv,217.12120545534535,196.0,217.12120545534535,52,9092
3_6_1,Ele,206.30564881039265,190.0,206.30564881039265,55,6851
3_6_2,Adv,207.6833139759969,192.0,207.6833139759969,55,5166
3_6_2,Ele,212.4653947635478,196.0,212.4653947635478,52,4927
3_6_3,Adv,225.6060553633218,202.0,225.6060553633218,52,5780
3_6_3,Ele,211.36030442619668,190.0,211.36030442619668,55,4993
3_6_4,Adv,213.6265697290152,193.0,213.6265697290152,55,9078
3_6_4,Ele,215.5214527027027,193.0,215.5214527027027,52,5920
3_6_5,Adv,218.2694740647027,196.0,218.2694740647027,52,11066
3_6_5,Ele,210.51422741185806,191.0,210.51422741185806,55,8821
3_6_6,Adv,209.39949440784434,190.0,209.39949440784434,55,13054
3_6_6,Ele,215.25381555822773,195.0,215.25381555822773,52,10811
3_6_7,Adv,213.91697978171408,192.0,213.91697978171408,52,5589
3_6_7,Ele,207.04552068177094,190.0,207.04552068177094,55,4811
3_7_1,Adv,213.95006923515515,195.0,213.95006923515515,55,12277
3_7_1,Ele,220.6718122224572,199.0,220.6718122224572,52,9458
3_7_2,Adv,208.1965463717501,191.0,208.1965463717501,55,10308
3_7_2,Ele,213.22536703496291,196.0,213.22536703496291,52,6607
3_7_3,Adv,212.8669891172914,194.0,212.8669891172914,55,11578
3_7_3,Ele,218.63040168638014,197.0,218.63040168638014,52,8539
3_7_4,Adv,221.73894989388208,199.0,221.73894989388208,52,10837
3_7_4,Ele,211.5772745331744,194.0,211.5772745331744,55,10068
3_7_5,Adv,220.70759389186958,198.0,220.70759389186958,52,9692
3_7_5,Ele,208.9584512477489,191.0,208.9584512477489,55,7774
3_7_6,Adv,204.4216836405827,189.0,204.4216836405827,55,7757
3_7_6,Ele,213.97754811119032,194.0,213.97754811119032,52,5612
3_7_7,Adv,217.0365744870651,195.0,217.0365744870651,52,8968
3_7_7,Ele,205.97087957990215,190.0,205.97087957990215,55,8379
3_8_1,Adv,221.01859109637223,200.0,221.01859109637223,52,9951
3_8_1,Ele,212.21589977754363,194.0,212.21589977754363,55,8541
3_8_2,Adv,220.39894762018656,199.5,220.39894762018656,52,8362
3_8_2,Ele,214.7722586691659,195.0,214.7722586691659,55,7469
3_8_3,Adv,210.50968687820713,194.0,210.50968687820713,55,9549
3_8_3,Ele,223.88832487309645,201.0,223.88832487309645,52,6501
3_8_4,Adv,209.4897631473304,191.0,209.4897631473304,55,9964
3_8_4,Ele,218.30902446774707,195.0,218.30902446774707,52,6294
3_8_5,Adv,224.27449578028893,202.0,224.27449578028893,52,6991
3_8_5,Ele,211.57782557684786,192.0,211.57782557684786,55,5114
3_8_6,Adv,219.51506123800067,198.0,219.51506123800067,52,9063
3_8_6,Ele,206.9663167104112,191.0,206.9663167104112,55,6858
3_9_1,Adv,214.47473320778406,197.0,214.47473320778406,55,6372
3_9_1,Ele,219.07132931912923,199.0,219.07132931912923,51,4318
3_9_2,Adv,211.2090550229598,193.0,211.2090550229598,55,12413
3_9_2,Ele,221.5312874610405,199.0,221.5312874610405,51,8342
3_9_3,Adv,206.74385703648548,190.0,206.74385703648548,55,10744
3_9_3,Ele,212.30299909898315,194.0,212.30299909898315,51,7769
3_9_4,Adv,214.80267558528428,195.0,214.80267558528428,51,9867
3_9_4,Ele,204.83507421660252,189.0,204.83507421660252,55,7276
