text_id,align_idx,level,mean_FirstPassGD,median_FirstPassGD,mean_nonzero_FirstPassGD,n_subjects,n_rows
1_1_2,34,Adv,262.63212927756655,225.0,262.63212927756655,58,1052
1_1_2,34,Ele,260.1602040816326,222.0,260.1602040816326,59,980
1_1_2,35,Adv,259.559902200489,230.0,259.559902200489,56,409
1_1_2,35,Ele,261.21085594989563,218.0,261.21085594989563,59,479
1_1_2,36,Adv,239.1242362525458,215.0,239.1242362525458,58,491
1_1_2,36,Ele,246.84644194756555,222.0,246.84644194756555,59,534
1_1_2,37,Adv,296.7435897435897,237.0,296.7435897435897,58,507
1_1_2,37,Ele,245.4758620689655,198.0,245.4758620689655,59,145
1_1_3,38,Adv,287.47990155865466,228.0,287.47990155865466,59,1219
1_1_3,38,Ele,248.90025359256128,210.0,248.90025359256128,58,1183
1_1_3,39,Adv,287.29296424452133,233.0,287.29296424452133,59,867
1_1_3,39,Ele,256.6189024390244,229.0,256.6189024390244,56,328
1_1_3,40,Adv,245.51632653061225,211.5,245.51632653061225,59,490
1_1_3,40,Ele,233.39481268011528,201.0,233.39481268011528,58,347
1_1_4,41,Adv,289.2842205323194,239.0,289.2842205323194,59,1052
1_1_4,41,Ele,241.07976878612718,213.0,241.07976878612718,58,865
1_1_4,42,Adv,259.3441734417344,220.0,259.3441734417344,58,738
1_1_4,42,Ele,255.99694189602445,221.5,255.99694189602445,58,654
1_1_4,43,Adv,310.8099173553719,251.0,310.8099173553719,59,605
1_1_4,43,Ele,262.5055762081784,217.5,262.5055762081784,58,538
1_1_4,44,Adv,250.36263736263737,212.0,250.36263736263737,59,546
1_1_5,45,Adv,284.9755244755245,232.0,284.9755244755245,59,572
1_1_5,45,Ele,252.9271523178808,217.0,252.9271523178808,57,604
1_1_5,46,Adv,253.33122028526148,211.0,253.33122028526148,59,631
1_1_5,46,Ele,251.84265010351967,215.0,251.84265010351967,58,483
1_1_5,47,Adv,237.88581314878894,205.0,237.88581314878894,55,289
1_1_5,48,Adv,260.0272727272727,217.0,260.0272727272727,59,770
1_1_5,48,Ele,236.57061340941513,207.0,236.57061340941513,58,701
1_1_6,49,Adv,285.4415137614679,235.0,285.4415137614679,58,872
1_1_6,50,Adv,248.734,227.0,248.734,57,500
1_1_6,51,Adv,269.2025641025641,224.5,269.2025641025641,58,780
1_1_6,51,Ele,246.94196428571428,221.0,246.94196428571428,58,896
1_1_6,52,Adv,262.54781507283093,222.0,262.54781507283093,58,1579
1_1_6,52,Ele,259.91776315789474,220.5,259.91776315789474,59,1520
1_1_7,53,Adv,255.79381443298968,200.0,255.79381443298968,59,291
1_1_7,53,Ele,244.05901639344262,208.0,244.05901639344262,58,305
1_1_7,54,Adv,251.73766233766233,229.0,251.73766233766233,58,385
1_1_7,55,Adv,250.44417475728156,221.0,250.44417475728156,57,412
1_1_7,55,Ele,232.9537712895377,203.0,232.9537712895377,58,411
1_1_7,56,Adv,269.2384769539078,239.0,269.2384769539078,58,499
1_1_7,56,Ele,250.38698630136986,222.0,250.38698630136986,58,584
1_1_7,57,Adv,258.7725190839695,228.0,258.7725190839695,59,655
1_1_7,57,Ele,254.91007194244605,224.5,254.91007194244605,58,556
1_1_7,58,Adv,264.2251655629139,225.0,264.2251655629139,58,755
1_1_7,58,Ele,234.00772797527048,201.0,234.00772797527048,58,647
1_1_7,59,Adv,257.5372233400402,233.0,257.5372233400402,58,497
1_1_7,60,Adv,237.40674955595026,208.0,237.40674955595026,59,563
1_2_1,61,Adv,276.5112426035503,229.0,276.5112426035503,59,845
1_2_1,61,Ele,271.8835294117647,233.0,271.8835294117647,58,850
1_2_1,62,Adv,279.95194085027725,238.5,279.95194085027725,59,1082
1_2_1,62,Ele,257.119293078056,223.0,257.119293078056,58,679
1_2_1,63,Adv,269.23956262425446,228.0,269.23956262425446,59,1006
1_2_1,63,Ele,261.1145299145299,226.0,261.1145299145299,57,585
1_2_1,64,Adv,261.80760095011874,227.0,261.80760095011874,59,1263
1_2_1,64,Ele,255.4335414808207,219.0,255.4335414808207,58,1121
1_2_2,65,Adv,274.25598086124404,230.5,274.25598086124404,58,418
1_2_2,65,Ele,244.77987421383648,208.5,244.77987421383648,58,318
1_2_2,66,Adv,304.5171102661597,238.0,304.5171102661597,59,526
1_2_2,66,Ele,267.66591422121894,223.0,267.66591422121894,58,443
1_2_2,67,Adv,262.6640826873385,226.0,262.6640826873385,55,387
1_2_2,67,Ele,239.54166666666666,215.5,239.54166666666666,57,408
1_2_2,68,Adv,265.75081610446136,221.0,265.75081610446136,58,919
1_2_2,68,Ele,255.43865030674846,222.0,255.43865030674846,58,978
1_2_2,69,Adv,267.0349344978166,216.0,267.0349344978166,58,687
1_2_2,69,Ele,256.7418899858956,228.0,256.7418899858956,58,709
1_2_2,70,Adv,251.17808219178082,214.0,251.17808219178082,59,949
1_2_2,70,Ele,263.83506126295947,222.0,263.83506126295947,58,1061
1_2_3,71,Adv,263.19137168141594,225.5,263.19137168141594,58,904
1_2_3,72,Adv,266.4609640190088,225.0,266.4609640190088,58,1473
1_2_3,72,Ele,273.57205559619604,233.0,273.57205559619604,59,1367
1_2_3,73,Adv,256.31109022556393,213.0,256.31109022556393,57,1064
1_2_3,73,Ele,253.12065972222223,213.0,253.12065972222223,59,1152
1_2_3,74,Adv,226.23946360153258,199.5,226.23946360153258,58,522
1_2_4,75,Adv,264.2570048309179,219.0,264.2570048309179,58,1035
1_2_4,75,Ele,271.8033854166667,223.5,271.8033854166667,59,768
1_2_4,76,Adv,262.16789215686276,226.0,262.16789215686276,58,816
1_2_4,76,Ele,270.0586666666667,230.0,270.0586666666667,58,750
1_2_4,77,Adv,242.94086021505376,218.0,242.94086021505376,57,558
1_2_4,77,Ele,232.12608695652173,212.5,232.12608695652173,50,230
1_2_4,78,Adv,230.36697247706422,196.0,230.36697247706422,55,218
1_2_4,78,Ele,234.93650793650792,212.0,234.93650793650792,51,189
1_2_4,79,Adv,254.58843537414967,217.5,254.58843537414967,54,294
1_2_4,79,Ele,236.04651162790697,210.0,236.04651162790697,48,129
1_2_4,80,Adv,215.10628019323673,191.0,215.10628019323673,57,207
1_2_4,80,Ele,248.52727272727273,209.0,248.52727272727273,54,165
1_2_4,81,Adv,250.4609595484478,217.0,250.4609595484478,58,1063
1_2_4,81,Ele,244.82254697286012,212.0,244.82254697286012,59,479
1_2_5,82,Adv,251.28248587570621,217.0,251.28248587570621,58,708
1_2_5,82,Ele,256.1677215189873,209.0,256.1677215189873,59,632
1_2_5,83,Adv,254.54460966542752,223.5,254.54460966542752,57,538
1_2_5,83,Ele,266.95805369127515,224.0,266.95805369127515,59,596
1_2_5,84,Adv,255.0492264416315,220.0,255.0492264416315,57,711
1_2_5,84,Ele,249.7426326129666,217.0,249.7426326129666,58,509
1_2_5,85,Adv,253.76778523489932,227.0,253.76778523489932,58,745
1_2_5,85,Ele,244.56811594202898,212.5,244.56811594202898,59,690
1_2_5,86,Adv,247.1846153846154,218.0,247.1846153846154,58,845
1_2_6,87,Adv,277.1812297734628,233.0,277.1812297734628,59,1236
1_2_6,87,Ele,247.8657142857143,213.5,247.8657142857143,57,700
1_2_6,88,Adv,299.3169398907104,234.0,299.3169398907104,57,366
1_2_6,88,Ele,267.2931034482759,234.0,267.2931034482759,55,348
1_2_6,89,Adv,283.91896869244937,234.0,283.91896869244937,59,543
1_2_6,89,Ele,243.72397476340694,218.0,243.72397476340694,58,634
1_3_1,90,Adv,260.2055248618785,221.0,260.2055248618785,59,905
1_3_1,90,Ele,233.29191090269637,207.0,233.29191090269637,57,853
1_3_1,91,Adv,299.43223443223445,249.5,299.43223443223445,59,546
1_3_1,91,Ele,277.3710407239819,231.5,277.3710407239819,58,442
1_3_1,92,Adv,287.3780260707635,231.0,287.3780260707635,59,537
1_3_1,92,Ele,250.12198795180723,213.0,250.12198795180723,57,664
1_3_1,93,Adv,267.97333333333336,220.0,267.97333333333336,59,450
1_3_1,93,Ele,235.53617021276597,206.5,235.53617021276597,58,470
1_3_2,94,Adv,261.2590759075908,222.0,261.2590759075908,58,606
1_3_2,94,Ele,259.0347071583514,223.0,259.0347071583514,59,461
1_3_2,95,Adv,262.9531013615734,228.0,262.9531013615734,58,661
1_3_2,95,Ele,277.68142857142857,229.5,277.68142857142857,58,700
1_3_2,96,Adv,282.3771186440678,246.0,282.3771186440678,57,708
1_3_2,96,Ele,274.0764525993884,235.0,274.0764525993884,58,327
1_3_2,97,Adv,277.04718693284934,229.0,277.04718693284934,58,551
1_3_2,97,Ele,261.84375,224.0,261.84375,59,512
1_3_3,98,Adv,293.8967971530249,228.0,293.8967971530249,59,562
1_3_3,98,Ele,251.06967213114754,216.0,251.06967213114754,58,732
1_3_3,99,Adv,247.6952380952381,212.0,247.6952380952381,53,105
1_3_3,99,Ele,285.63157894736844,237.0,285.63157894736844,51,95
1_3_3,100,Adv,280.525,238.0,280.525,57,360
1_3_3,100,Ele,259.18232044198896,231.0,259.18232044198896,55,362
1_3_3,101,Adv,246.2821100917431,215.5,246.2821100917431,55,436
1_3_3,101,Ele,252.7079646017699,224.0,252.7079646017699,48,113
1_3_3,102,Adv,292.80258302583024,242.0,292.80258302583024,59,542
1_3_3,102,Ele,227.61867704280155,213.0,227.61867704280155,52,257
1_3_3,103,Adv,248.04716981132074,211.0,248.04716981132074,53,106
1_3_3,103,Ele,217.63503649635035,184.0,217.63503649635035,53,137
1_3_3,104,Adv,244.9731182795699,215.0,244.9731182795699,59,744
1_3_3,104,Ele,243.6218487394958,215.0,243.6218487394958,58,714
1_3_3,105,Adv,261.7293729372937,224.0,261.7293729372937,59,303
1_3_3,105,Ele,256.185303514377,210.0,256.185303514377,58,313
1_3_4,106,Adv,252.38227146814404,217.0,252.38227146814404,57,722
1_3_4,106,Ele,241.58527131782947,204.5,241.58527131782947,59,258
1_3_4,107,Adv,282.3380681818182,242.0,282.3380681818182,53,352
1_3_4,107,Ele,248.83502538071065,209.0,248.83502538071065,53,394
1_3_4,108,Adv,264.48301886792456,226.5,264.48301886792456,57,530
1_3_4,108,Ele,240.0353200883002,208.0,240.0353200883002,58,453
1_3_4,109,Adv,272.26508226691044,228.0,272.26508226691044,56,547
1_3_4,110,Adv,270.20652173913044,228.5,270.20652173913044,58,1288
1_3_4,110,Ele,257.41988496302383,222.0,257.41988496302383,59,1217
1_3_5,111,Adv,242.46875,221.0,242.46875,58,704
1_3_5,112,Adv,280.6046228710462,236.5,280.6046228710462,58,822
1_3_5,112,Ele,313.12431444241315,221.0,313.12431444241315,59,547
1_3_5,113,Adv,298.4328703703704,247.0,298.4328703703704,56,432
1_3_5,114,Adv,262.01439114391144,223.0,262.01439114391144,58,2710
1_3_5,114,Ele,251.5809906291834,215.5,251.5809906291834,59,1494
1_4_1,115,Adv,242.02881844380403,209.0,242.02881844380403,58,694
1_4_1,115,Ele,247.63703703703703,220.0,247.63703703703703,59,675
1_4_1,116,Adv,262.08320251177395,223.0,262.08320251177395,57,637
1_4_1,116,Ele,254.18396226415095,218.0,254.18396226415095,59,636
1_4_1,117,Adv,273.88359428182434,234.0,273.88359428182434,58,1469
1_4_1,117,Ele,268.7586206896552,220.0,268.7586206896552,59,1044
1_4_1,119,Adv,257.98224543080937,217.0,257.98224543080937,58,1915
1_4_1,119,Ele,251.6359756097561,219.0,251.6359756097561,59,1640
1_4_2,120,Adv,311.48448687350833,250.0,311.48448687350833,58,1257
1_4_2,120,Ele,271.48026315789474,226.5,271.48026315789474,59,1064
1_4_2,121,Adv,251.16831683168317,228.0,251.16831683168317,58,404
1_4_2,121,Ele,266.1545667447307,231.0,266.1545667447307,57,427
1_4_2,122,Adv,270.56304985337243,223.0,270.56304985337243,58,1023
1_4_2,122,Ele,256.90742857142857,214.0,256.90742857142857,59,875
1_4_2,123,Adv,239.15303983228512,206.0,239.15303983228512,58,477
1_4_2,123,Ele,241.751269035533,218.0,241.751269035533,56,197
1_4_2,124,Adv,239.21630094043888,195.0,239.21630094043888,52,319
1_4_2,124,Ele,248.14450867052022,220.0,248.14450867052022,55,346
1_4_2,125,Adv,255.54807692307693,221.0,255.54807692307693,56,416
1_4_2,125,Ele,251.36579572446556,224.0,251.36579572446556,59,421
1_4_2,126,Adv,242.60721062618595,211.0,242.60721062618595,58,527
1_4_2,126,Ele,244.74897119341563,218.0,244.74897119341563,58,486
1_4_2,127,Adv,261.1666666666667,208.5,261.1666666666667,57,258
1_4_2,127,Ele,221.91532258064515,208.0,221.91532258064515,58,248
1_4_3,128,Adv,253.53984962406014,220.0,253.53984962406014,59,665
1_4_3,128,Ele,248.73138686131387,210.0,248.73138686131387,58,685
1_4_3,129,Adv,292.49101796407183,229.5,292.49101796407183,59,668
1_4_3,129,Ele,236.13391304347826,210.0,236.13391304347826,57,575
1_4_3,130,Adv,271.4474885844749,234.5,271.4474885844749,59,438
1_4_3,130,Ele,240.9274447949527,215.0,240.9274447949527,56,317
1_4_3,131,Adv,291.11038961038963,241.0,291.11038961038963,59,616
1_4_3,131,Ele,249.61410788381744,218.5,249.61410788381744,58,482
1_4_3,132,Adv,278.56134969325154,234.0,278.56134969325154,59,978
1_4_3,132,Ele,255.26218097447796,229.0,255.26218097447796,58,431
1_4_4,133,Adv,271.64529331514325,226.0,271.64529331514325,59,733
1_4_4,133,Ele,245.80739599383668,214.0,245.80739599383668,57,649
1_4_4,134,Adv,249.10290827740494,212.0,249.10290827740494,56,447
1_4_4,134,Ele,245.68779342723005,219.0,245.68779342723005,55,426
1_4_4,135,Adv,296.145584725537,239.0,296.145584725537,58,419
1_4_4,135,Ele,268.59580838323353,228.0,268.59580838323353,56,334
1_4_4,136,Adv,275.4441687344913,231.0,275.4441687344913,59,403
1_4_4,136,Ele,221.74632352941177,194.0,221.74632352941177,54,272
1_4_4,137,Adv,259.27348066298345,227.5,259.27348066298345,56,362
1_4_4,137,Ele,254.97619047619048,235.0,254.97619047619048,54,252
1_4_4,138,Adv,268.796828543112,220.0,268.796828543112,59,1009
1_4_4,138,Ele,263.06673960612693,228.5,263.06673960612693,57,914
1_4_4,139,Adv,272.2608695652174,223.0,272.2608695652174,58,391
1_4_4,139,Ele,246.59459459459458,218.0,246.59459459459458,53,185
1_4_4,140,Adv,264.2901234567901,224.5,264.2901234567901,54,324
1_4_4,140,Ele,241.97948717948717,214.0,241.97948717948717,58,390
1_4_4,141,Adv,254.0197486535009,226.0,254.0197486535009,59,557
1_4_5,142,Adv,266.3130841121495,229.5,266.3130841121495,58,642
1_4_5,142,Ele,272.25919732441474,224.0,272.25919732441474,59,598
1_4_5,143,Adv,242.77503628447025,211.0,242.77503628447025,58,689
1_4_5,143,Ele,273.6334913112164,227.0,273.6334913112164,59,633
1_4_5,144,Adv,260.38141470180307,222.0,260.38141470180307,58,721
1_4_5,144,Ele,245.11526946107784,217.5,245.11526946107784,59,668
1_4_5,145,Adv,269.331715210356,221.0,269.331715210356,58,618
1_4_5,145,Ele,268.52208201892745,223.5,268.52208201892745,59,634
1_5_1,146,Adv,277.4004550625711,233.0,277.4004550625711,59,879
1_5_1,146,Ele,260.20421052631576,222.5,260.20421052631576,58,950
1_5_1,147,Adv,281.75253256150506,230.0,281.75253256150506,59,691
1_5_1,147,Ele,264.0953125,219.0,264.0953125,57,640
1_5_1,148,Adv,248.20766773162939,212.0,248.20766773162939,59,626
1_5_1,148,Ele,235.7607476635514,205.0,235.7607476635514,58,535
1_5_2,149,Adv,281.42836676217763,227.0,281.42836676217763,59,698
1_5_2,149,Ele,245.83386075949366,213.0,245.83386075949366,58,632
1_5_2,150,Adv,253.80327868852459,212.0,253.80327868852459,57,427
1_5_2,150,Ele,283.0475,234.0,283.0475,58,400
1_5_2,151,Adv,255.2549889135255,219.0,255.2549889135255,58,451
1_5_2,151,Ele,236.46835443037975,197.0,236.46835443037975,58,474
1_5_2,152,Adv,269.30809399477806,234.5,269.30809399477806,58,766
1_5_2,152,Ele,256.9226361031519,219.5,256.9226361031519,57,698
1_5_2,153,Adv,258.0080375083724,221.0,258.0080375083724,57,1493
1_5_2,153,Ele,250.05671213208902,220.0,250.05671213208902,58,1393
1_5_2,154,Adv,270.5412371134021,224.5,270.5412371134021,59,776
1_5_2,154,Ele,233.73218142548595,201.0,233.73218142548595,58,463
1_5_3,155,Adv,273.54802259887003,236.0,273.54802259887003,58,1239
1_5_3,155,Ele,288.6941176470588,238.0,288.6941176470588,59,765
1_5_3,156,Adv,255.89227642276424,217.0,255.89227642276424,57,492
1_5_3,156,Ele,275.9115913555992,230.0,275.9115913555992,59,509
1_5_3,157,Adv,272.20485744456175,227.0,272.20485744456175,58,947
1_5_3,157,Ele,256.503355704698,218.0,256.503355704698,59,1043
1_5_3,158,Adv,280.6960257787325,221.0,280.6960257787325,58,931
1_5_3,158,Ele,234.47058823529412,206.0,234.47058823529412,59,493
1_5_4,159,Adv,304.5754189944134,238.0,304.5754189944134,59,179
1_5_4,159,Ele,294.51807228915663,241.5,294.51807228915663,58,166
1_5_4,160,Adv,299.1109467455621,250.0,299.1109467455621,59,676
1_5_4,160,Ele,260.90909090909093,228.0,260.90909090909093,56,385
1_5_4,161,Adv,267.48340248962654,225.0,267.48340248962654,56,482
1_5_4,162,Adv,277.34285714285716,228.0,277.34285714285716,53,175
1_5_4,163,Adv,278.65856697819316,235.0,278.65856697819316,59,1605
1_5_4,163,Ele,257.5553257497415,223.0,257.5553257497415,56,967
1_5_4,164,Adv,267.6092544987147,230.5,267.6092544987147,58,778
1_5_4,164,Ele,247.3655063291139,216.5,247.3655063291139,56,632
1_5_4,165,Adv,260.96608615948674,222.0,260.96608615948674,59,1091
1_5_4,165,Ele,247.76831683168317,215.5,247.76831683168317,58,1010
1_5_5,166,Adv,270.21709786276716,232.0,270.21709786276716,58,889
1_5_5,166,Ele,283.51222826086956,228.5,283.51222826086956,59,736
1_5_5,167,Adv,276.87311557788945,230.0,276.87311557788945,58,796
1_5_5,167,Ele,292.7126168224299,245.5,292.7126168224299,59,856
1_5_5,168,Adv,277.3768707482993,232.0,277.3768707482993,58,735
1_5_5,168,Ele,267.4037940379404,220.0,267.4037940379404,59,738
1_6_1,169,Adv,293.03837209302327,231.0,293.03837209302327,59,860
1_6_1,169,Ele,270.26128266033254,216.0,270.26128266033254,58,842
1_6_1,170,Adv,277.9521384928717,222.0,277.9521384928717,58,982
1_6_1,170,Ele,259.45877659574467,216.5,259.45877659574467,58,752
1_6_1,171,Adv,279.0877712031558,233.5,279.0877712031558,59,1014
1_6_1,171,Ele,282.3511111111111,224.5,282.3511111111111,58,450
1_6_2,172,Adv,260.17607655502394,225.0,260.17607655502394,58,1045
1_6_2,172,Ele,276.7012345679012,225.0,276.7012345679012,59,810
1_6_2,173,Adv,286.1448888888889,230.0,286.1448888888889,57,1125
1_6_2,173,Ele,268.1022128556375,227.0,268.1022128556375,57,949
1_6_2,174,Adv,248.08675799086757,222.0,248.08675799086757,52,219
1_6_2,174,Ele,269.92333333333335,230.0,269.92333333333335,54,300
1_6_2,175,Adv,245.32119635890768,215.0,245.32119635890768,58,769
1_6_2,175,Ele,258.4419695193435,215.0,258.4419695193435,58,853
1_6_2,176,Adv,224.4551724137931,190.5,224.4551724137931,58,290
1_6_2,176,Ele,253.00641025641025,221.0,253.00641025641025,59,312
1_6_3,177,Adv,285.2559414990859,224.0,285.2559414990859,59,1094
1_6_3,177,Ele,267.6656184486373,220.5,267.6656184486373,58,954
1_6_3,178,Adv,253.17056396148556,219.0,253.17056396148556,59,727
1_6_3,178,Ele,267.29947460595446,231.0,267.29947460595446,57,571
1_6_3,179,Adv,271.4331864904552,227.0,271.4331864904552,57,681
1_6_3,179,Ele,242.79010494752623,206.0,242.79010494752623,58,667
1_6_3,180,Adv,297.9498164014688,242.0,297.9498164014688,59,817
1_6_3,180,Ele,251.08728652751424,215.0,251.08728652751424,58,527
1_6_4,181,Adv,253.79609929078015,222.0,253.79609929078015,58,564
1_6_4,181,Ele,263.95604395604397,217.0,263.95604395604397,59,728
1_6_4,182,Adv,273.6459412780656,226.0,273.6459412780656,58,579
1_6_4,182,Ele,258.7632850241546,216.0,258.7632850241546,59,621
1_6_4,183,Adv,282.7909604519774,224.0,282.7909604519774,58,531
1_6_4,183,Ele,275.23388581952116,223.0,275.23388581952116,59,543
1_6_4,184,Adv,252.1328125,214.0,252.1328125,58,768
1_6_4,184,Ele,286.3154574132492,235.5,286.3154574132492,59,634
1_6_4,185,Adv,260.0328515111695,222.0,260.0328515111695,58,761
1_6_4,185,Ele,252.6048906048906,221.0,252.6048906048906,59,777
1_7_1,186,Adv,278.5080213903743,226.0,278.5080213903743,58,935
1_7_1,186,Ele,262.0113924050633,210.5,262.0113924050633,59,790
1_7_1,187,Adv,268.6729088639201,233.0,268.6729088639201,58,801
1_7_1,187,Ele,264.4774951076321,229.0,264.4774951076321,58,511
1_7_1,188,Adv,256.3379120879121,220.0,256.3379120879121,58,1092
1_7_1,188,Ele,235.1204954954955,206.5,235.1204954954955,59,888
1_7_1,189,Adv,246.78146853146853,208.0,246.78146853146853,57,572
1_7_1,189,Ele,255.03566529492454,215.0,255.03566529492454,59,729
1_7_1,190,Adv,266.196261682243,222.0,266.196261682243,58,428
1_7_1,190,Ele,246.84262948207171,222.0,246.84262948207171,59,502
1_7_1,191,Adv,243.68023255813952,217.0,243.68023255813952,52,172
1_7_1,191,Ele,245.8921568627451,206.0,245.8921568627451,58,204
1_7_1,192,Adv,240.03252032520325,216.5,240.03252032520325,56,246
1_7_1,192,Ele,237.0211267605634,219.0,237.0211267605634,59,284
1_7_1,193,Adv,228.66935483870967,195.0,228.66935483870967,55,124
1_7_1,193,Ele,284.15748031496065,229.0,284.15748031496065,59,127
1_7_2,194,Adv,258.960899315738,223.0,258.960899315738,58,1023
1_7_2,194,Ele,263.6071094480823,217.0,263.6071094480823,58,1069
1_7_2,195,Adv,254.51174496644296,223.5,254.51174496644296,56,596
1_7_2,195,Ele,265.14446227929375,234.0,265.14446227929375,58,623
1_7_2,196,Adv,257.912101910828,230.0,257.912101910828,56,785
1_7_2,196,Ele,245.5477888730385,218.0,245.5477888730385,58,701
1_7_2,197,Adv,240.4551181102362,215.0,240.4551181102362,56,635
1_7_2,197,Ele,237.60207100591717,204.5,237.60207100591717,57,676
1_7_2,198,Adv,228.5668358714044,205.0,228.5668358714044,58,591
1_7_2,198,Ele,240.45468998410175,214.0,240.45468998410175,58,629
1_7_3,199,Adv,267.3938411669368,216.0,267.3938411669368,59,617
1_7_3,199,Ele,251.51045296167248,213.0,251.51045296167248,58,574
1_7_3,200,Adv,257.9623824451411,228.0,257.9623824451411,55,319
1_7_3,200,Ele,244.4700460829493,221.0,244.4700460829493,53,217
1_7_3,201,Adv,265.0409356725146,224.0,265.0409356725146,58,342
1_7_3,201,Ele,248.52255639097746,213.0,248.52255639097746,54,266
1_7_3,202,Adv,254.65059347181008,225.0,254.65059347181008,59,1348
1_7_3,202,Ele,246.42695570216776,219.0,246.42695570216776,58,1061
