text_id,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
3_8_2,Ele,0.30759951749095293,0.31696969696969696,55,4950
3_8_3,Adv,0.28247876690783263,0.2864381520119225,55,6710
3_8_3,Ele,0.24932249322493225,0.2591197462331483,52,5044
3_8_4,Adv,0.3310832529733205,0.3228381374722838,55,6765
3_8_4,Ele,0.258987243911867,0.26040031397174257,52,5096
3_8_5,Adv,0.263681592039801,0.322770979020979,52,4576
3_8_5,Ele,0.3062314540059347,0.3691558441558442,55,3080
3_8_6,Adv,0.29279848389134555,0.27501563477173235,52,6396
3_8_6,Ele,0.2820401046207498,0.28809523809523807,55,4620
3_9_1,Adv,0.29506065857885616,0.2722838137472284,55,4510
3_9_1,Ele,0.27006444053895723,0.24615384615384617,51,3315
3_9_2,Adv,0.30462756743380354,0.2919191919191919,55,8910
3_9_2,Ele,0.2888229475766568,0.27450980392156865,51,6171
3_9_3,Adv,0.3106697224344283,0.2676656920077973,55,8208
3_9_3,Ele,0.2798520013454423,0.26960705693664794,51,6235
3_9_4,Adv,0.28589224540641545,0.33554712207463633,51,6324
3_9_4,Ele,0.336615096108767,0.43962703962703964,55,4290
