text_id,align_idx,level,mean_NF,median_NF,mean_nonzero_NF,n_subjects,n_rows
1_1_4,41,Ele,1.470625798212005,1.0,1.96,58,1566
1_1_4,42,Adv,1.5381355932203389,1.0,2.0822179732313577,59,1416
1_1_4,42,Ele,1.3025078369905956,1.0,1.8446170921198668,58,1276
1_1_4,43,Adv,1.6931311329170384,1.0,2.2514827995255042,59,1121
1_1_4,43,Ele,1.6886409736308317,1.0,2.2622282608695654,58,986
1_1_4,44,Adv,1.1338090990187333,1.0,1.6856763925729443,59,1121
1_1_5,45,Adv,1.2976694915254237,1.0,1.7277856135401974,59,944
1_1_5,45,Ele,1.480603448275862,1.0,1.846774193548387,58,928
1_1_5,46,Adv,1.095062638172439,1.0,1.6944127708095782,59,1357
1_1_5,46,Ele,1.2344827586206897,1.0,1.6860282574568288,58,870
1_1_5,47,Adv,0.9152542372881356,1.0,1.447721179624665,59,590
1_1_5,48,Adv,1.183181225554107,1.0,1.7724609375,59,1534
1_1_5,48,Ele,1.3013493253373314,1.0,1.8586723768736617,58,1334
1_1_6,49,Adv,1.6538461538461537,1.0,2.207079646017699,58,1508
1_1_6,50,Adv,1.6015325670498084,1.0,2.1856209150326795,58,1044
1_1_6,51,Adv,1.6314655172413792,1.0,2.136406396989652,58,1392
1_1_6,51,Ele,1.4419817470664928,1.0,1.8588235294117648,59,1534
1_1_6,52,Adv,1.2875731945348081,1.0,1.8564727954971858,58,3074
1_1_6,52,Ele,1.1661681621801263,1.0,1.7260206591244467,59,3009
1_1_7,53,Adv,1.5169491525423728,1.0,1.9509536784741144,59,472
1_1_7,53,Ele,1.4698275862068966,1.0,1.8284182305630028,58,464
1_1_7,54,Adv,1.1303780964797914,1.0,1.6966731898238747,59,767
1_1_7,55,Adv,1.1069915254237288,1.0,1.685483870967742,59,944
1_1_7,55,Ele,1.0258620689655173,1.0,1.5919732441471572,58,928
1_1_7,56,Adv,1.3368644067796611,1.0,1.8641063515509602,59,944
1_1_7,56,Ele,1.4166666666666667,1.0,1.8557089084065244,58,1044
1_1_7,57,Adv,1.4016949152542373,1.0,1.8989667049368542,59,1180
1_1_7,57,Ele,1.2939655172413793,1.0,1.7890345649582837,58,1160
1_1_7,58,Adv,1.1642764015645373,1.0,1.744140625,59,1534
1_1_7,58,Ele,0.9403735632183908,1.0,1.5185614849187936,58,1392
1_1_7,59,Adv,1.7955508474576272,1.0,2.2302631578947367,59,944
1_1_7,60,Adv,0.9910793933987511,1.0,1.5603932584269662,59,1121
1_2_1,61,Adv,1.4591009579955785,1.0,1.88212927756654,59,1357
1_2_1,61,Ele,1.4122938530734632,1.0,1.7790368271954675,58,1334
1_2_1,62,Adv,1.4920096852300242,1.0,1.957433290978399,59,2065
1_2_1,62,Ele,1.4557721139430284,1.0,1.9227722772277227,58,1334
1_2_1,63,Adv,1.2764830508474576,1.0,1.740072202166065,59,1888
1_2_1,63,Ele,1.3593466424682397,1.0,1.8725,58,1102
1_2_1,64,Adv,1.041949152542373,1.0,1.5692405871091257,59,2360
1_2_1,64,Ele,1.1605911330049261,1.0,1.6568213783403656,58,2030
1_2_2,65,Adv,1.6192959582790092,1.0,2.1015228426395938,59,767
1_2_2,65,Ele,1.3827586206896552,1.0,1.8436781609195403,58,580
1_2_2,66,Adv,1.5503489531405783,1.0,2.2088068181818183,59,1003
1_2_2,66,Ele,1.3645320197044335,1.0,1.8907849829351535,58,812
1_2_2,67,Adv,1.089588377723971,1.0,1.6245487364620939,59,826
1_2_2,67,Ele,1.167487684729064,1.0,1.585284280936455,58,812
1_2_2,68,Adv,1.2576271186440677,1.0,1.7569060773480663,59,1770
1_2_2,68,Ele,1.336468129571578,1.0,1.8617176128093158,58,1914
1_2_2,69,Adv,1.45,1.0,1.8822882288228824,59,1180
1_2_2,69,Ele,1.2308845577211394,1.0,1.6841025641025642,58,1334
1_2_2,70,Adv,1.1875341716785128,1.0,1.6580152671755726,59,1829
1_2_2,70,Ele,1.369073275862069,1.0,1.864269992663243,58,1856
1_2_3,71,Adv,1.5019157088122606,1.0,1.9551122194513715,58,1566
1_2_3,72,Adv,1.4466794380587484,1.0,1.9717145343777198,58,3132
1_2_3,72,Ele,1.4591679506933743,1.0,1.9455572675911659,59,2596
1_2_3,73,Adv,1.5593869731800767,1.0,2.097938144329897,58,2088
1_2_3,73,Ele,1.16262024736601,1.0,1.6631716906946266,59,2183
1_2_3,74,Adv,0.784072249589491,1.0,1.446969696969697,58,1218
1_2_4,75,Adv,1.674638487208009,1.0,2.159971305595409,58,1798
1_2_4,75,Ele,1.7598870056497176,1.0,2.2778793418647165,59,1416
1_2_4,76,Adv,1.2573891625615763,1.0,1.8022947925860546,58,1624
1_2_4,76,Ele,1.1561743341404358,1.0,1.7176258992805755,59,1652
1_2_4,77,Adv,1.0974137931034482,1.0,1.621656050955414,58,1160
1_2_4,77,Ele,0.847457627118644,1.0,1.3846153846153846,59,531
1_2_4,78,Adv,1.2478448275862069,1.0,1.787037037037037,58,464
1_2_4,78,Ele,1.048964218455744,1.0,1.6528189910979227,59,531
1_2_4,79,Adv,1.1482758620689655,1.0,1.7164948453608246,58,580
1_2_4,79,Ele,0.8135593220338984,1.0,1.3846153846153846,59,354
1_2_4,80,Adv,1.064039408866995,1.0,1.5319148936170213,58,406
1_2_4,80,Ele,0.8983050847457628,1.0,1.4654377880184333,59,354
1_2_4,81,Adv,1.030503978779841,1.0,1.61875,58,2262
1_2_4,81,Ele,0.8531073446327684,1.0,1.4925864909390445,59,1062
1_2_5,82,Adv,1.8611111111111112,1.0,2.267211201866978,58,1044
1_2_5,82,Ele,1.5047080979284368,1.0,1.9393203883495145,59,1062
1_2_5,83,Adv,1.6758620689655173,1.0,2.189189189189189,58,1160
1_2_5,83,Ele,1.5068603712671509,1.0,2.0315560391730143,59,1239
1_2_5,84,Adv,1.2485632183908046,1.0,1.7807377049180328,58,1392
1_2_5,84,Ele,1.0695807314897412,1.0,1.6115591397849462,59,1121
1_2_5,85,Adv,1.089655172413793,1.0,1.5911379657603222,58,1450
1_2_5,85,Ele,0.8983050847457628,1.0,1.4171122994652405,59,1475
1_2_5,86,Adv,1.041256157635468,1.0,1.5556577736890524,58,1624
1_2_6,87,Adv,1.6238229755178908,1.0,2.1185503685503684,59,2124
1_2_6,87,Ele,1.5258620689655173,1.0,1.9365426695842451,58,1160
1_2_6,88,Adv,1.5019556714471969,1.0,2.1735849056603773,59,767
1_2_6,88,Ele,1.3169761273209548,1.0,1.812043795620438,58,754
1_2_6,89,Adv,1.46045197740113,1.0,2.098782138024357,59,1062
1_2_6,89,Ele,0.8882758620689655,1.0,1.48729792147806,58,1450
1_3_1,90,Adv,1.321487151448879,1.0,1.8450381679389314,59,1829
1_3_1,90,Ele,1.0897740784780023,1.0,1.5693493150684932,58,1682
1_3_1,91,Adv,1.7161016949152543,1.0,2.2222222222222223,59,944
1_3_1,91,Ele,1.5899014778325122,1.0,2.0427215189873418,58,812
1_3_1,92,Adv,1.3918245264207378,1.0,1.9045020463847204,59,1003
1_3_1,92,Ele,0.9854111405835544,1.0,1.5495307612095934,58,1508
1_3_1,93,Adv,0.9322033898305084,1.0,1.6037735849056605,59,1003
1_3_1,93,Ele,0.8468559837728195,1.0,1.4396551724137931,58,986
1_3_2,94,Adv,1.5669371196754565,1.0,2.02755905511811,58,986
1_3_2,94,Ele,1.4455205811138014,1.0,1.9196141479099678,59,826
1_3_2,95,Adv,1.678448275862069,1.0,2.0890557939914163,58,1160
1_3_2,95,Ele,1.3444067796610168,1.0,1.9346341463414634,59,1475
1_3_2,96,Adv,1.6175548589341693,1.0,2.1726315789473682,58,1276
1_3_2,96,Ele,1.3423728813559321,1.0,1.7217391304347827,59,590
1_3_2,97,Adv,1.293103448275862,1.0,1.8371757925072045,58,986
1_3_2,97,Ele,1.3718220338983051,1.0,1.882267441860465,59,944
1_3_3,98,Adv,1.3659022931206382,1.0,1.8364611260053618,59,1003
1_3_3,98,Ele,1.6405172413793103,1.0,2.075245365321701,58,1160
1_3_3,99,Adv,1.6045197740112995,1.0,2.16793893129771,59,177
1_3_3,99,Ele,1.6149425287356323,1.0,2.0970149253731343,58,174
1_3_3,100,Adv,1.337442218798151,1.0,1.782340862422998,59,649
1_3_3,100,Ele,1.0450928381962865,1.0,1.5697211155378485,58,754
1_3_3,101,Adv,1.0099700897308075,1.0,1.556067588325653,59,1003
1_3_3,101,Ele,1.1422413793103448,1.0,1.6987179487179487,58,232
1_3_3,102,Adv,1.5702891326021935,1.0,2.05078125,59,1003
1_3_3,102,Ele,0.8982758620689655,1.0,1.4196185286103542,58,580
1_3_3,103,Adv,1.5847457627118644,1.0,2.2261904761904763,59,236
1_3_3,103,Ele,0.9511494252873564,1.0,1.484304932735426,58,348
1_3_3,104,Adv,1.0827900912646675,1.0,1.6204878048780489,59,1534
1_3_3,104,Ele,0.9386973180076629,1.0,1.5588547189819724,58,1566
1_3_3,105,Adv,1.1278890600924498,1.0,1.7102803738317758,59,649
1_3_3,105,Ele,1.0531609195402298,1.0,1.7620192307692308,58,696
1_3_4,106,Adv,1.3223388305847077,1.0,1.8055271238485158,58,1334
1_3_4,106,Ele,1.261501210653753,1.0,1.7308970099667773,59,413
1_3_4,107,Adv,1.5172413793103448,1.0,1.9958762886597938,58,638
1_3_4,107,Ele,1.158595641646489,1.0,1.687830687830688,59,826
1_3_4,108,Adv,1.3304597701149425,1.0,1.8872282608695652,58,1044
1_3_4,108,Ele,1.2617702448210923,1.0,1.843191196698762,59,1062
1_3_4,109,Adv,1.2141560798548094,1.0,1.8228882833787465,58,1102
1_3_4,110,Adv,1.2097701149425288,1.0,1.780664652567976,58,2436
1_3_4,110,Ele,1.1283898305084745,1.0,1.6897208121827412,59,2360
1_3_5,111,Adv,1.5767241379310344,1.0,2.005482456140351,58,1160
1_3_5,112,Adv,1.541256157635468,1.0,2.122985581000848,58,1624
1_3_5,112,Ele,1.4883474576271187,1.0,2.0274170274170276,59,944
1_3_5,113,Adv,1.6564039408866995,1.0,2.162379421221865,58,812
1_3_5,114,Adv,1.2587966220971147,1.0,1.8858724301528729,58,5684
1_3_5,114,Ele,1.0140709945634794,1.0,1.555937193326791,59,3127
1_4_1,115,Adv,1.4615987460815048,1.0,1.9386694386694387,58,1276
1_4_1,115,Ele,1.1824051654560128,1.0,1.6897347174163784,59,1239
1_4_1,116,Adv,1.304858934169279,1.0,1.8377483443708609,58,1276
1_4_1,116,Ele,1.2098466505246166,1.0,1.688063063063063,59,1239
1_4_1,117,Adv,1.5730007336757152,1.0,2.0615384615384613,58,2726
1_4_1,117,Ele,1.3569594247560348,1.0,1.8553370786516854,59,1947
1_4_1,119,Adv,1.3119612068965518,1.0,1.813780260707635,58,3712
1_4_1,119,Ele,1.3584905660377358,1.0,1.91869918699187,59,3127
1_4_2,120,Adv,1.7104332449160036,1.0,2.2210103329506317,58,2262
1_4_2,120,Ele,1.2198547215496367,1.0,1.7505211952744961,59,2065
1_4_2,121,Adv,1.3977011494252873,1.0,1.8736517719568566,58,870
1_4_2,121,Ele,1.1717514124293786,1.0,1.635646687697161,59,885
1_4_2,122,Adv,1.235632183908046,1.0,1.799847792998478,58,1914
1_4_2,122,Ele,1.1170038272279934,1.0,1.6636807817589576,59,1829
1_4_2,123,Adv,1.039272030651341,1.0,1.643939393939394,58,1044
1_4_2,123,Ele,1.181598062953995,1.0,1.6712328767123288,59,413
1_4_2,124,Adv,1.1818181818181819,1.0,1.6792873051224944,58,638
1_4_2,124,Ele,1.1617873651771957,1.0,1.597457627118644,59,649
1_4_2,125,Adv,1.4310344827586208,1.0,1.8996478873239437,58,754
1_4_2,125,Ele,1.1173402868318123,1.0,1.5899814471243043,59,767
1_4_2,126,Adv,1.0117967332123412,1.0,1.6348973607038124,58,1102
1_4_2,126,Ele,0.8945386064030132,1.0,1.4372163388804842,59,1062
1_4_2,127,Adv,1.0448275862068965,1.0,1.7876106194690264,58,580
1_4_2,127,Ele,0.8073959938366718,1.0,1.4010695187165776,59,649
1_4_3,128,Adv,1.710972346119536,1.0,2.2328288707799766,59,1121
1_4_3,128,Ele,1.617059891107078,1.0,2.025,58,1102
1_4_3,129,Adv,2.0069337442218798,1.0,2.563976377952756,59,1298
1_4_3,129,Ele,1.3301724137931035,1.0,1.8390941597139452,58,1160
1_4_3,130,Adv,1.6361581920903956,1.0,2.234567901234568,59,885
1_4_3,130,Ele,1.2680250783699059,1.0,1.8179775280898876,58,638
1_4_3,131,Adv,1.5141242937853108,1.0,2.141552511415525,59,1239
1_4_3,131,Ele,1.2298850574712643,1.0,1.7685950413223142,58,1044
1_4_3,132,Adv,1.33781414377557,1.0,1.8519417475728155,59,1711
1_4_3,132,Ele,1.1342364532019704,1.0,1.693014705882353,58,812
1_4_4,133,Adv,1.4011299435028248,1.0,1.935609756097561,59,1416
1_4_4,133,Ele,1.5755336617405582,1.0,2.111111111111111,58,1218
1_4_4,134,Adv,1.2492522432701894,1.0,1.839941262848752,59,1003
1_4_4,134,Ele,1.515212981744422,1.0,2.125177809388336,58,986
1_4_4,135,Adv,1.7601043024771839,1.0,2.202283849918434,59,767
1_4_4,135,Ele,1.6278735632183907,1.0,2.0712979890310788,58,696
1_4_4,136,Adv,1.3268765133171914,1.0,1.8607809847198642,59,826
1_4_4,136,Ele,1.177115987460815,1.0,1.636165577342048,58,638
1_4_4,137,Adv,1.1906779661016949,1.0,1.7381443298969073,59,708
1_4_4,137,Ele,1.239463601532567,1.0,1.8485714285714285,58,522
1_4_4,138,Adv,1.5373878364905285,1.0,2.132780082987552,59,2006
1_4_4,138,Ele,1.4874608150470219,1.0,2.0826627651792244,58,1914
1_4_4,139,Adv,1.5738498789346247,1.0,2.152317880794702,59,826
1_4_4,139,Ele,1.374384236453202,1.0,1.9175257731958764,58,406
1_4_4,140,Adv,1.6302003081664098,1.0,2.1330645161290325,59,649
1_4_4,140,Ele,1.2785145888594165,1.0,1.8864970645792563,58,754
1_4_4,141,Adv,1.0822033898305086,1.0,1.6780551905387648,59,1180
1_4_5,142,Adv,1.5405679513184585,1.0,1.9727272727272727,58,986
1_4_5,142,Ele,1.6506591337099812,1.0,2.1967418546365916,59,1062
1_4_5,143,Adv,1.1937931034482758,1.0,1.7993762993762994,58,1450
1_4_5,143,Ele,1.4627855563743553,1.0,2.044284243048404,59,1357
1_4_5,144,Adv,1.3196286472148542,1.0,1.8703007518796992,58,1508
1_4_5,144,Ele,1.222457627118644,1.0,1.7241035856573705,59,1416
1_4_5,145,Adv,1.4689655172413794,1.0,1.9883313885647609,58,1160
1_4_5,145,Ele,1.242130750605327,1.0,1.78125,59,1239
1_5_1,146,Adv,1.3026634382566586,1.0,1.8268251273344651,59,1652
1_5_1,146,Ele,1.1884661117717004,1.0,1.6742043551088777,58,1682
1_5_1,147,Adv,1.2269712601326455,1.0,1.8137254901960784,59,1357
1_5_1,147,Ele,1.1590909090909092,1.0,1.6806818181818182,58,1276
1_5_1,148,Adv,0.8902340597255851,1.0,1.4361979166666667,59,1239
1_5_1,148,Ele,0.907088122605364,1.0,1.4071322436849927,58,1044
1_5_2,149,Adv,1.5396966993755576,1.0,2.0163551401869158,59,1121
1_5_2,149,Ele,1.2126436781609196,1.0,1.5944584382871536,58,1044
1_5_2,150,Adv,1.0598870056497176,1.0,1.5326797385620916,59,885
1_5_2,150,Ele,1.1422413793103448,1.0,1.6324435318275154,58,696
1_5_2,151,Adv,0.9798728813559322,1.0,1.5391014975041597,59,944
1_5_2,151,Ele,0.9462474645030426,1.0,1.5,58,986
1_5_2,152,Adv,1.4427966101694916,1.0,1.8812154696132597,59,1416
1_5_2,152,Ele,1.5187406296851573,1.0,1.9882237487733072,58,1334
1_5_2,153,Adv,1.1258148631029987,1.0,1.6815968841285296,59,3068
1_5_2,153,Ele,1.2329420396184887,1.0,1.736950904392765,58,2726
1_5_2,154,Adv,0.9479418886198547,1.0,1.5738693467336684,59,1652
1_5_2,154,Ele,0.8864097363083164,1.0,1.4639865996649917,58,986
1_5_3,155,Adv,1.8280521901211557,1.0,2.3049353701527613,58,2146
1_5_3,155,Ele,1.6529108327192337,1.0,2.2362911266201397,59,1357
1_5_3,156,Adv,1.6519396551724137,1.0,2.0118110236220472,58,928
1_5_3,156,Ele,1.4177467597208375,1.0,1.9532967032967032,59,1003
1_5_3,157,Adv,1.53615127919911,1.0,1.977093772369363,58,1798
1_5_3,157,Ele,1.3495762711864407,1.0,1.795630725863284,59,1888
1_5_3,158,Adv,1.2747497219132369,1.0,1.814726840855107,58,1798
1_5_3,158,Ele,1.1728813559322033,1.0,1.629513343799058,59,885
1_5_4,159,Adv,2.1610169491525424,2.0,2.4401913875598087,59,236
1_5_4,159,Ele,2.3663793103448274,2.0,2.6911764705882355,58,232
1_5_4,160,Adv,1.6467439785905442,1.0,2.0741573033707863,59,1121
1_5_4,160,Ele,1.3846153846153846,1.0,1.8576512455516014,58,754
1_5_4,161,Adv,1.2065677966101696,1.0,1.6949404761904763,59,944
1_5_4,162,Adv,1.9858757062146892,2.0,2.335548172757475,59,354
1_5_4,163,Adv,1.4040124524386026,1.0,1.902061855670103,59,2891
1_5_4,163,Ele,1.4901477832512315,1.0,2.073337902673064,58,2030
1_5_4,164,Adv,1.574060427413412,1.0,1.9453551912568305,59,1357
1_5_4,164,Ele,1.4239811912225706,1.0,1.8335015136226034,58,1276
1_5_4,165,Adv,1.0460380699424525,1.0,1.6184931506849316,59,2259
1_5_4,165,Ele,1.1738505747126438,1.0,1.6460711887172599,58,2088
1_5_5,166,Adv,1.763729246487867,1.0,2.292116182572614,58,1566
1_5_5,166,Ele,1.6997578692493946,1.0,2.1711340206185565,59,1239
1_5_5,167,Adv,1.840665873959572,1.0,2.4037267080745344,58,1682
1_5_5,167,Ele,1.6227244193345889,1.0,2.1925360474978794,59,1593
1_5_5,168,Adv,1.3262068965517242,1.0,1.9346076458752515,58,1450
1_5_5,168,Ele,1.2078113485630066,1.0,1.7180293501048218,59,1357
1_6_1,169,Adv,1.6497175141242937,1.0,2.168987929433612,59,1416
1_6_1,169,Ele,1.4956896551724137,1.0,1.979087452471483,58,1392
1_6_1,170,Adv,1.3855932203389831,1.0,1.9164835164835166,59,1888
1_6_1,170,Ele,1.2358620689655173,1.0,1.744888023369036,58,1450
1_6_1,171,Adv,1.5892655367231638,1.0,2.148968678380443,59,1770
1_6_1,171,Ele,1.257183908045977,1.0,1.6698473282442747,58,696
1_6_2,172,Adv,1.8608799048751485,1.0,2.2796795338674434,58,1682
1_6_2,172,Ele,1.9086219602063375,1.0,2.3438914027149322,59,1357
1_6_2,173,Adv,1.7520969245107176,1.0,2.27190332326284,58,2146
1_6_2,173,Ele,1.5351823317925013,1.0,2.080027835768963,59,1947
1_6_2,174,Adv,1.8152709359605912,1.0,2.226586102719033,58,406
1_6_2,174,Ele,1.2779661016949153,1.0,1.7293577981651376,59,590
1_6_2,175,Adv,1.0901001112347053,1.0,1.7177914110429449,58,1798
1_6_2,175,Ele,1.1213778020776382,1.0,1.7148829431438126,59,1829
1_6_2,176,Adv,1.0120689655172415,1.0,1.5012787723785166,58,580
1_6_2,176,Ele,1.1084745762711865,1.0,1.689922480620155,59,590
1_6_3,177,Adv,1.4869029275808936,1.0,2.028731604765242,59,1947
1_6_3,177,Ele,1.506896551724138,1.0,2.053249804228661,58,1740
1_6_3,178,Adv,1.3149717514124293,1.0,1.8453914767096136,59,1416
1_6_3,178,Ele,1.393103448275862,1.0,1.8747099767981439,58,1160
1_6_3,179,Adv,1.4398305084745762,1.0,1.8919821826280623,59,1180
1_6_3,179,Ele,1.5681818181818181,1.0,2.0607621009268797,58,1276
1_6_3,180,Adv,1.7649226234340456,1.0,2.234141791044776,59,1357
1_6_3,180,Ele,1.4290060851926978,1.0,1.8963660834454912,58,986
1_6_4,181,Adv,1.456896551724138,1.0,1.867403314917127,58,928
1_6_4,181,Ele,1.2461311717022845,1.0,1.826133909287257,59,1357
1_6_4,182,Adv,1.2528735632183907,1.0,1.845223700120919,58,1218
1_6_4,182,Ele,1.2211460855528653,1.0,1.78,59,1239
1_6_4,183,Adv,1.2985480943738656,1.0,1.9233870967741935,58,1102
1_6_4,183,Ele,1.193419740777667,1.0,1.8054298642533937,59,1003
1_6_4,184,Adv,1.240102171136654,1.0,1.8727097396335584,58,1566
1_6_4,184,Ele,1.2595896520963425,1.0,1.7918781725888324,59,1121
1_6_4,185,Adv,1.2818590704647677,1.0,1.7905759162303665,58,1334
1_6_4,185,Ele,1.0409604519774012,1.0,1.5597883597883597,59,1416
1_7_1,186,Adv,1.1235632183908046,1.0,1.6695132365499572,58,1740
1_7_1,186,Ele,1.2601043024771839,1.0,1.82186616399623,59,1534
1_7_1,187,Adv,1.143103448275862,1.0,1.701454234388366,58,1740
1_7_1,187,Ele,1.2052730696798493,1.0,1.699867197875166,59,1062
1_7_1,188,Adv,0.9874184529356943,1.0,1.5200860832137733,58,2146
1_7_1,188,Ele,0.9422669491525424,1.0,1.4439935064935066,59,1888
1_7_1,189,Adv,1.0580762250453721,1.0,1.6194444444444445,58,1102
1_7_1,189,Ele,0.9645608628659477,1.0,1.4609101516919487,59,1298
1_7_1,190,Adv,1.0379310344827586,1.0,1.5814360770577933,58,870
1_7_1,190,Ele,1.06885593220339,1.0,1.49925705794948,59,944
1_7_1,191,Adv,0.7586206896551724,1.0,1.2833333333333334,58,406
1_7_1,191,Ele,0.8401937046004843,1.0,1.388,59,413
1_7_1,192,Adv,0.7724137931034483,1.0,1.3784615384615384,58,580
1_7_1,192,Ele,0.7559322033898305,1.0,1.3433734939759037,59,590
