text_id,align_idx,level,mean_TF,median_TF,mean_nonzero_TF,n_subjects,n_rows
1_7_2,197,Ele,250.88198757763976,183.0,362.4406779661017,58,1449
1_7_2,198,Adv,168.42053973013492,147.0,280.4906367041198,58,1334
1_7_2,198,Ele,195.52586206896552,167.0,310.6986301369863,58,1276
1_7_3,199,Adv,311.81826741996235,215.0,416.5421383647799,59,1062
1_7_3,199,Ele,235.44016227180526,182.0,331.16119828815977,58,986
1_7_3,200,Adv,219.14483821263482,172.0,347.73838630806847,59,649
1_7_3,200,Ele,215.83405172413794,177.5,325.1525974025974,58,464
1_7_3,201,Adv,327.2610169491525,233.5,417.9307359307359,59,590
1_7_3,201,Ele,290.8689655172414,220.0,391.4245939675174,58,580
1_7_3,202,Adv,265.58709143566404,197.0,368.0756880733945,59,2417
1_7_3,202,Ele,241.4543336439888,195.0,344.5219414893617,58,2146
1_7_3,203,Adv,295.13707571801564,203.5,431.44083969465646,59,766
1_7_3,203,Ele,219.16034482758621,178.5,310.0317073170732,58,580
1_7_3,204,Adv,282.8472906403941,207.0,398.7361111111111,59,1827
1_7_3,204,Ele,267.6544827586207,211.0,369.61809523809524,58,1450
1_7_3,205,Adv,314.691384180791,206.0,440.3191699604743,59,1416
1_7_3,205,Ele,272.5740740740741,215.0,390.07950530035333,58,810
1_7_4,206,Adv,229.13286219081272,174.0,352.4163043478261,59,1415
1_7_4,206,Ele,227.14379622021363,177.0,333.85748792270533,58,1217
1_7_4,207,Adv,320.1843220338983,232.0,440.60349854227405,59,472
1_7_4,208,Adv,242.78982092365692,189.0,357.28155339805824,59,1061
1_7_4,208,Ele,273.8199233716475,199.0,392.1371742112483,58,1044
1_7_4,209,Adv,266.16610169491526,182.5,407.8909090909091,59,1180
1_7_4,209,Ele,223.64310344827587,170.0,342.25065963060683,58,1160
1_7_4,210,Adv,253.4984520123839,196.5,371.3378684807256,59,646
1_7_4,210,Ele,206.19769673704414,174.0,320.68358208955226,58,521
1_7_4,211,Adv,293.1175847457627,216.5,393.6031294452347,59,944
1_7_4,211,Ele,262.00107874865154,214.0,356.6446402349486,58,927
1_7_4,212,Adv,237.92209856915738,180.0,362.9417946645109,59,1887
1_7_4,212,Ele,183.18608799048752,159.0,294.287488061127,58,1682
1_7_4,213,Adv,218.20414572864323,154.0,352.6710659898477,59,1592
1_7_4,213,Ele,183.75779967159278,158.5,293.7230971128609,58,1218
1_8_1,214,Adv,227.81901840490798,166.0,339.5154285714286,58,2608
1_8_1,214,Ele,173.08608385370206,154.0,278.3780487804878,59,2242
1_8_1,215,Adv,218.1578947368421,183.0,314.67277486910996,58,1102
1_8_1,215,Ele,237.33452274754683,179.0,348.23560209424085,59,1121
1_8_1,216,Adv,248.08977825851812,194.0,344.1245311327832,58,1849
1_8_1,216,Ele,219.6818774445893,175.0,331.0333988212181,59,2301
1_8_1,217,Adv,203.38167115902965,163.0,311.2813531353135,58,1855
1_8_1,217,Ele,208.8213276836158,175.0,312.56976744186045,59,1416
1_8_2,218,Adv,307.8662900188324,206.0,420.24935732647816,59,1062
1_8_2,218,Ele,336.7773512476008,225.5,446.46564885496184,58,1042
1_8_2,219,Adv,352.0447227191413,239.0,463.0423529411765,59,1118
1_8_2,219,Ele,383.38939857288483,262.0,476.0822784810127,58,981
1_8_2,220,Adv,279.0794044665012,203.0,393.7071178529755,59,2418
1_8_2,220,Ele,261.2185598377282,192.0,377.37948717948717,58,1972
1_8_2,221,Adv,392.3535108958838,298.5,485.1556886227545,59,826
1_8_2,222,Adv,364.7969588550984,242.5,477.0093567251462,59,1118
1_8_2,222,Ele,368.5867689357622,244.0,469.9706601466993,58,1043
1_8_2,223,Adv,343.6021588280648,231.0,475.1087420042644,59,1297
1_8_2,223,Ele,307.5831533477322,207.0,416.406432748538,58,1389
1_8_3,224,Adv,274.2353440951572,203.0,372.2895040369089,59,1177
1_8_3,224,Ele,291.6997411561691,205.0,391.2962962962963,58,1159
1_8_3,225,Adv,239.93117206982544,177.0,368.0657995409334,59,2005
1_8_3,225,Ele,222.75431472081218,171.5,339.91169635941134,58,1970
1_8_3,226,Adv,296.07169811320756,211.0,411.8582677165354,59,530
1_8_3,226,Ele,224.79094827586206,172.0,330.07278481012656,58,464
1_8_3,227,Adv,280.2583461736004,205.0,392.84593232541397,59,1947
1_8_3,227,Ele,241.93818415969093,196.0,336.9775784753363,58,1553
1_8_3,228,Adv,259.29134218964725,196.0,368.5110677083333,59,2183
1_8_3,228,Ele,244.42925089179548,190.5,345.7779646761985,58,1682
1_8_3,229,Adv,341.6727066817667,238.0,437.8766328011611,59,883
1_8_4,230,Adv,285.61420118343193,199.0,402.46359088382434,59,2535
1_8_4,230,Ele,245.30924024640657,190.0,349.1104617182934,58,2435
1_8_4,231,Adv,356.30033898305084,243.0,468.8162355040143,59,1475
1_8_4,231,Ele,257.54686601495115,195.0,360.89766317485896,58,1739
1_8_4,232,Adv,267.6276836158192,199.0,383.5635627530364,59,1770
1_8_4,232,Ele,276.2377380265436,201.0,389.8371335504886,58,1733
1_8_4,233,Adv,259.32833464877666,192.0,387.0070671378092,59,2534
1_8_4,233,Ele,225.25083932853718,166.0,350.74533233756534,58,2085
1_8_5,234,Adv,428.5434933890049,277.0,548.3677649154051,58,1437
1_8_5,234,Ele,400.2223938223938,251.0,514.1746031746031,59,1295
1_8_5,235,Adv,339.7506654835847,235.0,457.7393903167962,58,2254
1_8_5,235,Ele,320.8632390745501,223.0,434.2929714683368,59,1945
1_8_5,236,Adv,230.76517020226936,174.0,354.0961392884179,58,2027
1_8_5,236,Ele,198.30232558139534,164.0,310.53051181102364,59,1591
1_9_1,237,Adv,238.9096622152396,178.0,353.23112659698023,58,1273
1_9_1,237,Ele,227.44105173876167,172.0,336.4529485570891,59,1179
1_9_1,238,Adv,240.9658857377723,181.0,350.01194029850745,58,2433
1_9_1,238,Ele,236.6853107344633,188.0,338.3949919224556,59,1770
1_9_1,239,Adv,260.3460431654676,201.0,361.5194805194805,58,1390
1_9_1,239,Ele,217.23050847457628,187.5,321.6210790464241,59,1180
1_9_2,240,Adv,294.4508141112619,207.0,413.5497856121963,59,2948
1_9_2,240,Ele,283.0106165781952,213.0,373.6350404312669,58,2449
1_9_2,241,Adv,378.11342894393744,281.0,473.1044045676998,59,767
1_9_2,241,Ele,327.24363636363637,241.0,434.04501607717043,58,825
1_9_2,242,Adv,224.3327386262266,180.0,333.082119205298,59,1121
1_9_2,242,Ele,192.3285440613027,152.0,307.96165644171776,58,1044
1_9_2,243,Adv,293.4429490930369,203.0,426.07816482582837,59,1709
1_9_2,243,Ele,310.4208463949843,217.0,445.05280898876407,58,1276
1_9_3,244,Adv,242.54600484261502,182.0,353.33862433862436,59,826
1_9_3,244,Ele,233.08620689655172,175.5,346.0073126142596,58,812
1_9_3,245,Adv,240.75912408759123,178.0,364.4640883977901,59,822
1_9_3,245,Ele,236.09135802469135,167.0,365.64818355640534,58,810
1_9_3,246,Adv,319.93771973882474,207.0,451.77021276595747,59,1991
1_9_3,246,Ele,237.72988505747125,169.0,362.85087719298247,58,1218
1_9_3,247,Adv,273.1073446327684,201.0,361.645885286783,59,531
1_9_3,247,Ele,240.52107279693487,183.5,344.9230769230769,58,522
1_9_4,248,Adv,316.01580459770116,212.5,418.15019011406844,58,696
1_9_4,248,Ele,291.48022598870057,207.5,402.2768031189084,59,708
1_9_4,249,Adv,307.3633952254642,215.5,420.60254083484574,58,754
1_9_4,249,Ele,252.91655801825294,189.0,358.57116451016634,59,767
1_9_4,250,Adv,353.0705329153605,244.5,463.0195272353546,58,1276
1_9_4,250,Ele,315.07084870848706,227.0,414.0843840931135,59,1355
1_9_4,251,Adv,251.24645030425964,173.5,377.6356707317073,58,986
1_9_4,251,Ele,221.0819209039548,169.0,341.2630813953488,59,1062
1_9_4,252,Adv,300.2615596963423,208.0,422.40679611650484,58,1449
1_9_4,252,Ele,288.9647218453189,202.5,411.1332046332046,59,1474
1_9_5,253,Adv,279.55282426778246,202.5,395.63656550703183,58,1912
1_9_5,254,Adv,277.2910344827586,214.0,379.8507321681625,58,2900
1_9_5,254,Ele,336.3438383838384,231.0,435.1547307893361,59,2475
1_9_5,255,Adv,260.30411686586984,197.0,360.31066176470586,58,753
1_9_5,255,Ele,257.76553672316385,206.0,361.3821782178218,59,708
1_9_5,256,Adv,182.68103448275863,150.5,306.00722021660647,58,1392
1_9_5,256,Ele,198.92978208232446,168.0,320.9296875,59,1239
1_9_6,257,Adv,249.04064039408868,190.0,344.4991482112436,58,812
1_9_6,257,Ele,241.02905569007265,194.5,330.1658374792703,59,826
1_9_6,258,Adv,243.57173678532902,187.0,350.0635658914729,58,927
1_9_6,258,Ele,237.1833590138675,179.0,344.3668903803132,59,1298
1_9_6,259,Adv,267.72318007662835,194.0,377.1970310391363,58,1044
1_9_6,259,Ele,255.55396966993754,203.0,369.6464516129032,59,1121
1_9_6,260,Adv,253.51077586206895,196.0,372.24367088607596,58,928
1_9_6,260,Ele,231.0656779661017,184.0,344.5908372827804,59,944
1_9_6,261,Adv,274.0344827586207,202.0,371.3551401869159,58,290
1_9_6,261,Ele,229.20338983050848,190.0,341.489898989899,59,295
1_9_6,262,Adv,220.86717752234995,176.0,329.721639656816,58,1566
1_9_6,262,Ele,230.93361581920905,179.5,344.5753424657534,59,1416
1_9_6,263,Adv,324.38505747126436,240.5,495.1140350877193,58,174
1_9_6,263,Ele,285.31073446327684,196.0,417.35537190082647,59,177
1_9_6,264,Adv,191.2155172413793,166.0,301.59579728059333,58,1276
1_9_6,264,Ele,208.0050933786078,164.0,326.70666666666665,59,1178
2_10_1,265,Adv,243.12268188302426,176.0,371.30501089324616,54,701
2_10_1,266,Adv,238.05870236869208,171.0,360.9916710046851,54,2913
2_10_1,266,Ele,221.47142857142856,176.0,321.4722654224987,56,2800
2_10_1,267,Adv,280.4612326043738,176.0,434.0676923076923,54,1509
2_10_1,267,Ele,274.92313664596276,193.0,406.07912844036696,56,1288
2_10_1,268,Adv,241.86536585365855,173.5,364.8447387785136,54,2050
2_10_1,268,Ele,296.0435267857143,228.0,392.97037037037035,56,1792
2_10_2,269,Adv,361.6529884032114,257.0,440.6663043478261,54,1121
2_10_2,269,Ele,436.93861607142856,315.5,515.1276315789473,56,896
2_10_2,270,Adv,224.47325102880657,179.5,331.0895295902883,54,972
2_10_2,270,Ele,214.67694805194805,181.0,319.42270531400965,56,616
2_10_2,271,Adv,267.38034188034186,203.0,366.603515625,54,702
2_10_2,271,Ele,229.56919642857142,182.0,333.91883116883116,56,896
2_10_2,272,Adv,244.25191455058444,179.0,362.4336124401914,54,2481
2_10_2,272,Ele,313.7632006498782,217.0,417.3338735818476,56,2462
2_10_2,273,Adv,238.31789229878402,170.0,370.45454545454544,54,1727
2_10_2,273,Ele,288.2328296703297,210.0,410.2316715542522,56,1456
2_10_3,274,Adv,347.6887755102041,266.5,429.2724409448819,56,784
2_10_3,274,Ele,280.1362433862434,200.5,388.59266055045873,54,756
2_10_3,275,Adv,301.968253968254,209.0,410.2210242587601,56,504
2_10_3,275,Ele,285.679012345679,208.5,392.20338983050846,54,486
2_10_3,276,Adv,332.3526058631922,227.0,454.9933110367893,56,1228
2_10_3,276,Ele,269.0824074074074,194.0,391.65633423180594,54,1080
2_10_3,277,Adv,245.05633802816902,177.0,364.52377115229655,56,1846
2_10_3,277,Ele,213.45041816009558,156.0,344.2350674373796,54,1674
2_10_3,278,Adv,292.2544802867383,181.5,434.87466666666666,56,558
2_10_3,278,Ele,374.7395348837209,263.0,460.39428571428573,54,215
2_10_3,279,Adv,288.62168823166974,187.0,428.5754803293687,56,1623
2_10_3,279,Ele,210.11595935445308,147.0,350.8223552894212,54,1673
2_10_4,280,Adv,350.8290827740492,224.0,479.5737003058104,56,2235
2_10_4,280,Ele,283.4880040837162,195.0,403.3064633260712,53,1959
2_10_4,281,Adv,308.32597266035754,234.0,405.55739972337483,56,951
2_10_4,281,Ele,241.49865229110512,180.0,364.2113821138211,53,371
2_10_4,282,Adv,329.11507936507934,255.0,419.9341772151899,56,504
2_10_4,282,Ele,283.366576819407,225.0,362.5137931034483,53,371
2_10_4,283,Adv,362.571914893617,259.0,474.9409141583055,56,1175
2_10_4,283,Ele,329.28694158075604,219.0,460.68509615384613,53,582
2_10_4,284,Adv,317.25366972477065,230.0,428.7743335399876,56,2180
2_10_4,285,Adv,260.93719806763283,186.0,385.420998980632,56,1449
2_10_4,285,Ele,224.8679245283019,174.0,341.6857798165138,53,1325
2_1_1,286,Adv,300.1649091974224,214.5,400.6110242376857,56,3414
2_1_1,286,Ele,267.3964227642276,184.0,387.120527306968,54,3075
2_1_1,287,Adv,299.4022462562396,219.0,396.12713263621356,56,2404
2_1_1,287,Ele,283.35683987274655,193.5,399.70905011219145,54,1886
2_1_1,288,Adv,269.0166240409207,213.0,372.9982269503546,56,782
2_1_1,288,Ele,217.10714285714286,176.0,334.28309572301424,54,756
2_1_2,289,Adv,308.28699050809604,220.0,404.7961876832845,56,1791
2_1_2,289,Ele,281.63288940359,191.0,404.6422628951747,54,1727
2_1_2,290,Adv,294.2903637523931,221.0,389.4873310810811,56,1567
2_1_2,290,Ele,256.4101508916324,192.0,358.7773512476008,54,1458
2_1_2,291,Adv,241.7910447761194,173.0,364.0449438202247,56,670
2_1_2,291,Ele,210.34722222222223,149.0,334.08088235294116,54,648
2_1_2,292,Adv,238.07091775923718,175.0,352.90017667844523,56,1678
2_1_2,292,Ele,312.22962962962964,229.5,403.35885167464113,54,270
2_1_2,293,Adv,262.62185430463575,181.5,391.08382642998026,56,1510
2_1_2,293,Ele,219.16861598440545,176.0,328.7529239766082,54,1026
2_1_3,294,Adv,320.7571669477234,209.0,428.39864864864865,54,593
2_1_3,294,Ele,306.3467261904762,229.5,389.8958333333333,56,672
2_1_3,295,Adv,231.8471514590088,175.0,347.6097222222222,54,2159
2_1_3,295,Ele,242.72527472527472,191.0,354.82730923694777,56,1456
2_1_3,296,Adv,207.68070766638584,158.0,330.00937081659976,54,1187
2_1_3,297,Adv,214.99943820224718,155.0,356.66262814538675,54,1780
2_1_3,297,Ele,218.40231092436974,179.0,329.50713153724246,56,1904
2_1_4,298,Adv,270.80676328502415,200.0,363.61297297297295,54,1242
2_1_4,298,Ele,356.2767857142857,256.0,416.7415143603133,56,448
2_1_4,299,Adv,208.75661375661375,158.0,333.89280677009873,54,1134
2_1_4,299,Ele,238.09553571428572,180.0,345.8715953307393,56,1120
2_1_4,300,Adv,214.97453703703704,143.0,321.34602076124565,54,432
2_1_4,300,Ele,265.32589285714283,184.0,382.20578778135047,56,448
2_1_4,301,Adv,219.8659793814433,157.0,356.6387959866221,54,485
2_1_4,302,Adv,168.4969135802469,113.5,308.43502824858757,54,324
2_1_4,303,Adv,168.79218106995884,132.5,301.03853211009175,54,972
2_1_4,304,Adv,200.0220458553792,165.0,305.69407008086256,54,1134
2_1_4,304,Ele,241.8887987012987,181.5,350.5964705882353,56,1232
2_1_4,305,Adv,192.97708006279436,147.0,323.3203577064703,54,3185
2_1_4,305,Ele,195.44739382239382,166.0,305.40497737556564,56,2072
2_1_5,306,Adv,279.5773660490736,190.0,399.0822015725518,54,1997
2_1_5,306,Ele,297.37946943483274,221.0,402.2277691107644,56,1734
2_1_5,307,Adv,336.3484076433121,248.5,452.8876500857633,54,1570
2_1_5,307,Ele,306.8695054945055,228.0,393.6581497797357,56,1456
2_1_5,308,Adv,306.5457920792079,220.5,407.3832236842105,54,808
2_1_5,308,Ele,441.54464285714283,283.5,507.73100616016427,56,560
2_1_5,309,Adv,261.62426284751473,185.0,395.09923664122135,54,1187
2_1_5,309,Ele,332.2199004975124,230.0,448.16241610738257,56,1005
2_1_5,310,Adv,270.9578414839798,193.0,392.8557457212714,54,1186
2_1_5,310,Ele,293.61125319693093,212.0,407.5810650887574,56,1173
2_1_5,311,Adv,218.43634259259258,171.5,338.83123877917416,54,864
2_1_5,311,Ele,244.75223214285714,194.0,353.7064516129032,56,896
2_1_6,312,Adv,402.13171080887616,290.0,507.9367088607595,56,1397
2_1_6,312,Ele,350.6003086419753,245.0,453.0189431704885,54,1296
2_1_6,313,Adv,331.0963157894737,233.0,427.656696125085,56,1900
2_1_6,313,Ele,311.5238095238095,219.5,432.13211009174313,54,756
2_1_6,314,Adv,206.88690476190476,168.0,314.5429864253394,56,1008
2_1_6,314,Ele,184.27777777777777,146.5,306.18461538461537,54,324
2_1_6,315,Adv,252.7875,195.5,353.46067415730334,56,2240
2_1_6,315,Ele,197.14821676702178,161.0,299.95983086680764,54,2159
2_1_6,316,Adv,243.07717303005685,190.0,353.27981109799293,56,1231
2_1_6,316,Ele,208.2283950617284,171.0,304.81626506024094,54,972
2_2_1,317,Adv,562.0469483568075,408.0,607.6954314720812,54,213
2_2_1,317,Ele,721.7515151515152,544.0,753.7278481012659,56,165
2_2_1,318,Adv,256.1459694989107,194.5,360.64723926380367,54,918
2_2_1,318,Ele,341.463687150838,231.0,468.7269938650307,56,895
2_2_1,319,Adv,419.4125,336.0,559.2166666666667,54,160
2_2_1,319,Ele,402.1306306306306,259.5,544.3475609756098,56,222
2_2_1,320,Adv,271.3589981447124,176.5,391.07620320855614,54,1078
2_2_1,320,Ele,343.7334826427772,212.0,475.89767441860465,56,893
2_2_1,321,Adv,249.5814814814815,181.5,356.5449735449736,54,270
2_2_1,321,Ele,259.2738095238095,193.0,374.4240687679083,56,504
2_2_1,322,Adv,281.5546391752577,201.0,384.6591549295775,54,485
2_2_1,322,Ele,303.41517857142856,220.5,402.15976331360946,56,448
2_2_1,323,Adv,214.07142857142858,155.5,362.86547085201795,54,378
2_2_1,323,Ele,278.7474489795918,198.0,390.24642857142857,56,392
2_2_1,324,Adv,270.1287804878049,196.0,389.42616033755274,54,1025
2_2_1,324,Ele,368.67152466367713,260.0,458.65411436541143,56,892
2_2_1,325,Adv,288.5769230769231,197.0,402.0746411483254,54,1456
2_2_1,325,Ele,269.16699801192846,198.0,371.6129917657822,56,1509
2_2_2,326,Adv,260.3232669869595,195.0,357.48444863336476,54,1457
2_2_2,326,Ele,343.6832694763729,224.0,441.1540983606557,56,783
2_2_2,327,Adv,332.6064189189189,218.0,454.74133949191685,54,592
2_2_2,327,Ele,339.45714285714286,231.0,475.24,56,840
2_2_2,328,Adv,310.21671826625385,204.5,434.70715835141,54,646
2_2_2,328,Ele,394.27348066298345,288.0,517.1268115942029,56,724
2_2_2,329,Adv,236.3421052631579,172.5,366.84871406959155,54,1026
2_2_2,329,Ele,247.7714016933208,190.0,361.2908093278464,56,1063
2_2_2,330,Adv,313.6969696969697,234.5,415.92857142857144,54,594
2_2_2,330,Ele,364.6703296703297,250.0,464.938704028021,56,728
2_2_2,331,Adv,291.12626262626264,206.0,401.2273781902552,54,594
2_2_2,331,Ele,297.1714285714286,211.0,420.24242424242425,56,560
2_2_2,332,Adv,310.38639876352397,191.0,461.6551724137931,54,647
2_2_2,332,Ele,361.58075040783035,257.0,477.69181034482756,56,613
2_2_2,333,Adv,261.4390787518574,178.5,385.42935377875136,54,2692
2_2_2,333,Ele,231.6885436893204,180.0,341.4985689753864,56,2575
2_2_3,334,Adv,413.2037037037037,247.5,477.2834224598931,54,216
2_2_3,335,Adv,394.1252580867171,288.0,511.7640750670241,54,1453
2_2_3,335,Ele,460.54793452844893,345.0,544.0911602209944,56,1283
2_2_3,336,Adv,379.1573033707865,265.0,456.0135135135135,54,267
2_2_3,336,Ele,499.00357142857143,371.5,558.884,56,280
2_2_3,337,Adv,280.58488372093024,197.0,418.20277296360484,54,860
2_2_3,337,Ele,312.31302521008405,225.5,425.3533619456366,56,952
2_2_3,338,Adv,272.27433628318585,186.0,410.2266666666667,54,1130
2_2_3,338,Ele,290.46022727272725,216.0,388.54180238870794,56,1232
2_2_3,339,Adv,257.9079872204473,190.0,364.94213381555153,54,1565
2_2_3,339,Ele,277.4562558795861,209.0,371.92433795712486,56,1063
2_2_4,340,Adv,558.8745454545455,397.0,627.3081632653061,56,550
2_2_4,340,Ele,377.6701986754967,269.0,455.49680511182106,54,755
2_2_4,341,Adv,606.774358974359,448.5,657.3388888888888,56,390
2_2_4,341,Ele,344.19675925925924,235.5,447.87048192771084,54,432
2_2_4,342,Adv,437.889857732905,336.0,523.4020844761383,56,2179
2_2_4,342,Ele,281.29470198675494,198.0,396.9672897196262,54,1510
2_2_5,343,Adv,476.6028833551769,332.0,556.8882082695253,55,763
2_2_5,343,Ele,381.5683760683761,264.0,458.666095890411,54,702
2_2_5,344,Adv,428.5243902439024,308.0,523.4860335195531,55,656
2_2_5,344,Ele,316.45581395348836,224.0,423.47302904564316,54,645
2_2_5,345,Adv,372.6636363636364,260.0,492.57276368491324,55,990
2_2_5,345,Ele,286.64722222222224,208.5,383.6171003717472,54,1080
2_2_5,346,Adv,310.48175182481754,203.5,441.35927367055774,55,1096
2_2_5,347,Adv,386.8767123287671,301.0,455.51612903225805,55,219
2_2_5,347,Ele,236.76748971193416,173.5,357.35714285714283,54,486
2_2_5,348,Adv,352.8545454545455,273.5,428.09558823529414,55,330
2_2_5,348,Ele,165.75925925925927,132.0,286.432,54,648
2_2_5,349,Adv,306.8244972577697,224.0,400.5560859188544,55,547
2_2_5,349,Ele,231.31296296296296,170.0,342.21643835616436,54,540
2_2_5,350,Adv,289.56666666666666,217.5,420.03076923076924,55,660
2_2_5,351,Adv,268.93636363636364,167.5,412.7860465116279,55,660
2_2_5,352,Adv,309.58787878787876,207.0,432.89830508474574,55,165
2_2_5,353,Adv,316.2111650485437,248.0,407.75899843505476,55,824
2_2_5,353,Ele,229.35185185185185,174.5,326.493848857645,54,810
2_2_5,354,Adv,280.3625,201.0,407.12706270627064,55,880
2_2_5,354,Ele,236.837775202781,173.0,363.6850533807829,54,863
2_2_6,355,Adv,395.005547850208,260.0,489.3453608247423,56,721
2_2_6,355,Ele,360.3627906976744,264.0,418.8,54,430
2_2_6,356,Adv,369.3970149253731,259.5,483.390625,56,670
2_2_6,356,Ele,311.5,209.5,470.5174825174825,54,432
2_2_6,357,Adv,325.86657496561213,233.0,433.0987202925046,56,727
2_2_6,357,Ele,241.06847360912982,183.0,355.7663157894737,54,701
2_2_6,358,Adv,296.42857142857144,204.0,410.60070671378094,56,392
2_2_6,358,Ele,213.24382716049382,153.0,324.37089201877933,54,324
2_2_6,359,Adv,276.41053677932405,192.0,402.41534008683067,56,1006
2_2_6,359,Ele,237.73076923076923,185.5,349.13598326359835,54,702
2_2_6,360,Adv,246.69917582417582,212.0,335.0690298507463,56,728
2_2_6,360,Ele,228.13247863247864,186.0,331.57142857142856,54,702
2_2_6,361,Adv,248.17897091722594,184.0,369.7866666666667,56,447
2_2_6,361,Ele,155.66203703703704,136.0,256.6641221374046,54,432
2_3_1,362,Adv,263.2310984308131,188.0,370.53212851405624,54,701
2_3_1,362,Ele,256.62310866574967,199.0,345.49074074074076,56,727
2_3_1,363,Adv,283.5291987324581,196.0,402.51670951156814,54,2209
2_3_1,363,Ele,282.6447721179625,214.5,384.53434650455927,56,2238
2_3_1,364,Adv,284.318462594372,199.0,396.4133971291866,54,1457
2_3_1,364,Ele,275.778801843318,210.0,392.0982800982801,56,1736
2_3_1,365,Adv,217.8127572016461,155.0,351.6843853820598,54,486
2_3_1,366,Adv,261.612828438949,174.0,396.4016393442623,54,1294
2_3_1,366,Ele,223.7001488095238,181.0,326.087852494577,56,1344
2_3_1,367,Adv,205.24314765694075,140.0,358.7789799072643,54,1131
2_3_1,367,Ele,222.86027619821283,177.0,337.02825552825556,56,1231
2_3_2,368,Adv,273.47878063359235,204.0,372.27827502034177,54,1673
2_3_2,368,Ele,306.715935334873,221.5,403.9787072243346,56,1732
2_3_2,369,Adv,232.89506172839506,195.0,322.47008547008545,54,486
2_3_2,370,Adv,219.72141706924316,169.5,335.25061425061426,54,1242
2_3_2,370,Ele,250.75162337662337,192.0,351.8519362186788,56,616
2_3_2,371,Adv,219.8869395711501,170.5,335.221396731055,54,1026
2_3_2,371,Ele,262.373063170441,201.0,366.885,56,839
2_3_2,372,Adv,295.4654771140419,205.0,415.32715376226827,54,1289
2_3_2,372,Ele,328.0911808669656,229.0,432.0728346456693,56,669
2_3_2,373,Adv,274.0516538287268,192.0,403.7596795727637,54,2207
2_3_2,373,Ele,314.33742331288346,222.0,417.12618724559024,56,1956
2_3_3,374,Adv,342.1522104085059,238.0,442.74149167270093,56,1787
2_3_3,374,Ele,329.2789256198347,219.0,442.6972222222222,54,1452
2_3_3,375,Adv,337.2643442622951,233.0,446.029810298103,56,1952
2_3_3,375,Ele,307.73902288188003,210.0,430.461937716263,54,1617
2_3_3,376,Adv,396.16,283.0,493.35910780669144,56,1675
2_3_3,377,Adv,320.57440476190476,229.0,442.35318275154003,56,672
2_3_3,378,Adv,217.5945616883117,163.0,342.5897763578275,56,2464
2_3_3,378,Ele,192.58487731597396,149.0,316.0164338537387,54,1997
2_3_4,379,Adv,311.515625,202.0,425.890520694259,54,1024
2_3_4,379,Ele,331.1816367265469,214.0,439.52847682119204,56,1002
2_3_4,380,Adv,281.99945235487405,184.0,437.12308998302206,54,1826
2_3_4,380,Ele,406.818831942789,299.0,507.91815476190476,56,839
2_3_4,381,Adv,283.0816491511722,196.0,415.38790035587186,54,1237
2_3_4,381,Ele,336.0669642857143,249.0,442.1674008810573,56,896
2_3_4,382,Adv,247.89256198347107,165.0,373.7694704049844,54,968
2_3_4,382,Ele,237.83768913342504,179.0,343.07142857142856,56,727
2_3_4,383,Adv,227.95185185185184,182.5,332.6864864864865,54,540
2_3_4,383,Ele,200.76934523809524,181.0,285.84110169491527,56,672
2_3_4,384,Adv,155.39935587761676,88.0,295.56814701378255,54,1242
2_3_4,384,Ele,166.5,148.0,266.4,56,1064
2_3_4,385,Adv,188.37037037037038,150.0,316.2279792746114,54,648
2_4_1,386,Adv,283.9789770944462,200.0,394.525283347864,56,3187
2_4_1,386,Ele,231.82049418604652,171.0,348.80809185347186,54,2752
2_4_1,387,Adv,327.73,241.0,435.31499051233396,56,1400
2_4_1,387,Ele,232.8183023872679,179.5,368.0188679245283,54,754
2_4_2,388,Adv,419.26649616368286,307.0,509.7425373134328,56,1955
2_4_2,388,Ele,337.0028587764437,228.0,429.91830780452227,53,1749
2_4_2,389,Adv,376.80401002506267,235.0,511.02923181509175,56,1995
2_4_2,389,Ele,242.88600628930817,175.0,363.4717647058824,53,1272
2_4_2,390,Adv,271.0408163265306,187.0,392.78373382624767,56,784
2_4_2,390,Ele,308.63860667634253,189.0,440.27329192546586,53,689
2_4_3,391,Adv,381.12241054613935,272.5,487.35942203491874,56,2124
2_4_3,391,Ele,362.6335970785149,253.0,474.3686305732484,53,1643
2_4_3,392,Adv,342.05247981545557,243.5,441.9664679582712,56,1734
2_4_3,392,Ele,276.3856132075472,186.0,399.27597955706983,53,848
2_4_3,393,Adv,262.3557692307692,207.0,352.3892988929889,56,728
2_4_3,393,Ele,269.1901306240929,191.0,379.28834355828224,53,689
2_4_3,394,Adv,340.9266917293233,247.0,456.28427672955974,56,1064
2_4_3,394,Ele,307.5457256461233,222.0,426.7462068965517,53,1006
2_4_4,395,Adv,392.00990990990994,254.0,499.2897303499713,56,2220
2_4_4,395,Ele,365.90905172413795,236.0,466.4335164835165,53,2320
2_4_4,396,Adv,324.1734921816828,238.0,439.76262626262627,56,1343
2_4_4,396,Ele,282.7590361445783,192.0,388.83550295857987,53,1162
2_4_4,397,Adv,290.89285714285717,226.0,395.3883495145631,56,1680
2_4_4,397,Ele,236.73260437375745,179.0,340.2185714285714,53,1006
2_4_5,398,Adv,381.1399317406143,208.0,510.86001829826165,53,1465
2_4_5,398,Ele,392.38042729152306,245.0,495.08173913043476,56,1451
2_4_5,399,Adv,260.72770323599053,170.0,383.67247386759584,53,1267
