text_id,align_idx,level,mean_TF,median_TF,mean_nonzero_TF,n_subjects,n_rows
1_1_4,41,Adv,435.2503201024328,334.0,535.323622047244,54,1562
1_1_4,41,Ele,393.3315030885381,289.0,473.62314049586774,54,1457
1_1_4,42,Adv,372.78593508500774,276.5,472.9264705882353,54,1294
1_1_4,42,Ele,326.9123102866779,244.0,425.596048298573,54,1186
1_1_4,43,Adv,429.426614481409,312.0,545.1850931677019,54,1022
1_1_4,43,Ele,391.0207877461707,280.0,516.4638728323699,54,914
1_1_4,44,Adv,274.2009756097561,210.0,382.9100817438692,54,1025
1_1_5,45,Adv,353.55452436194895,251.0,452.8439821693908,54,862
1_1_5,45,Ele,356.4912891986063,257.0,437.2350427350427,54,861
1_1_5,46,Adv,283.928283642224,214.0,406.8764434180139,54,1241
1_1_5,46,Ele,286.11001236093944,221.0,383.2168874172185,54,809
1_1_5,47,Adv,229.96296296296296,190.5,337.44565217391306,54,540
1_1_5,48,Adv,350.3596866096866,258.0,465.37842951750235,54,1404
1_1_5,48,Ele,342.3817594834544,245.0,447.95248152059133,54,1239
1_1_6,49,Adv,397.8393113342898,260.5,496.9426523297491,54,1394
1_1_6,50,Adv,398.6821946169772,276.5,527.5712328767123,54,966
1_1_6,51,Adv,423.50658404337725,301.0,513.3774647887324,54,1291
1_1_6,51,Ele,370.9664525339044,284.0,449.9774891774892,54,1401
1_1_6,52,Adv,362.3229639986019,266.0,466.93963963963967,54,2861
1_1_6,52,Ele,322.7579941860465,246.5,434.3422982885086,54,2752
1_1_7,53,Adv,425.7962962962963,303.5,501.2098092643052,54,432
1_1_7,53,Ele,385.9396751740139,266.0,456.97802197802196,54,431
1_1_7,54,Adv,336.95014245014244,265.5,450.5504761904762,54,702
1_1_7,55,Adv,368.42062572421787,273.0,476.68215892053973,54,863
1_1_7,55,Ele,290.4479166666667,226.5,382.5411585365854,54,864
1_1_7,56,Adv,413.57175925925924,319.5,520.1251819505095,54,864
1_1_7,56,Ele,381.41237113402065,269.0,456.18988902589393,54,970
1_1_7,57,Adv,370.5769944341373,291.5,478.42155688622756,54,1078
1_1_7,57,Ele,335.5217794253939,246.0,433.04784688995215,54,1079
1_1_7,58,Adv,324.0783475783476,244.5,437.08549471661865,54,1404
1_1_7,58,Ele,227.87885802469137,196.0,335.22247446084,54,1296
1_1_7,59,Adv,431.0358796296296,330.0,528.9985795454545,54,864
1_1_7,60,Adv,256.42926829268293,203.0,363.54080221300137,54,1025
1_2_1,61,Adv,425.22983870967744,314.5,502.6549094375596,54,1240
1_2_1,61,Ele,346.37691686844227,275.0,417.8782862706913,54,1239
1_2_1,62,Adv,413.93746687864336,308.0,511.52586771447284,54,1887
1_2_1,62,Ele,401.22518159806293,307.0,471.20189573459714,54,1239
1_2_1,63,Adv,341.4061413673233,263.0,429.8081692195478,54,1726
1_2_1,63,Ele,339.252208047105,254.0,431.58302122347067,54,1019
1_2_1,64,Adv,265.780453913849,208.0,378.7590759075908,54,2159
1_2_1,64,Ele,286.9481206987824,224.0,380.3824561403509,54,1889
1_2_2,65,Adv,412.80114449213164,305.0,519.9063063063063,54,699
1_2_2,65,Ele,370.4860853432282,260.0,473.2037914691943,54,539
1_2_2,66,Adv,391.2689352360044,256.0,530.4255952380952,54,911
1_2_2,66,Ele,359.78940397350993,253.0,474.8968531468532,54,755
1_2_2,67,Adv,292.93650793650795,242.5,402.6545454545454,54,756
1_2_2,67,Ele,306.15608465608466,238.5,392.9609507640068,54,756
1_2_2,68,Adv,338.63495985176036,260.0,441.42512077294685,54,1619
1_2_2,68,Ele,330.6320224719101,255.0,431.78650036683786,54,1780
1_2_2,69,Adv,409.7092592592593,312.0,487.8566703417861,54,1080
1_2_2,69,Ele,302.4492753623188,249.0,382.91743119266056,54,1242
1_2_2,70,Adv,352.60549910340706,266.0,446.2246596066566,54,1673
1_2_2,70,Ele,348.9073537927041,260.0,440.1482834185537,54,1727
1_2_3,71,Adv,336.70075497597804,248.0,426.95648389904267,54,1457
1_2_3,72,Adv,357.89690721649487,260.0,456.3891323400526,54,2910
1_2_3,72,Ele,410.5282700421941,320.0,509.1323914181057,54,2370
1_2_3,73,Adv,413.33919338159257,298.0,519.7646293888166,54,1934
1_2_3,73,Ele,358.8338338338338,260.0,455.2063492063492,54,1998
1_2_3,74,Adv,190.73456790123456,147.5,324.27736131934034,54,1134
1_2_4,75,Adv,400.9466426858513,297.0,490.66691122523844,54,1668
1_2_4,75,Ele,475.26197836166926,375.0,570.4907235621521,54,1294
1_2_4,76,Adv,322.9933818663137,245.0,426.98425196850394,54,1511
1_2_4,76,Ele,301.85506287227,235.0,415.0163785259327,54,1511
1_2_4,77,Adv,277.32314814814816,234.5,367.4957055214724,54,1080
1_2_4,77,Ele,244.0576131687243,210.5,336.96590909090907,54,486
1_2_4,78,Adv,329.3125,259.0,418.42058823529413,54,432
1_2_4,78,Ele,315.679012345679,227.5,437.0940170940171,54,486
1_2_4,79,Adv,318.4452690166976,251.0,413.59518072289154,54,539
1_2_4,79,Ele,223.17592592592592,197.0,334.7638888888889,54,324
1_2_4,80,Adv,269.2354497354497,223.5,342.66329966329965,54,378
1_2_4,80,Ele,283.9691358024691,226.0,380.1900826446281,54,324
1_2_4,81,Adv,245.13105413105413,186.0,367.1735419630156,54,2106
1_2_4,81,Ele,245.64160659114316,170.0,378.6,54,971
1_2_5,82,Adv,473.37888198757764,360.0,539.25,54,966
1_2_5,82,Ele,394.88865979381444,305.5,476.42039800995025,54,970
1_2_5,83,Adv,428.1890130353818,316.0,516.7134831460675,54,1074
1_2_5,83,Ele,399.5679012345679,301.5,500.121412803532,54,1134
1_2_5,84,Adv,338.3186388244393,246.0,436.5728542914172,54,1293
1_2_5,84,Ele,288.8712195121951,222.0,398.51009421265144,54,1025
1_2_5,85,Adv,281.3973313565604,237.0,376.21902874132803,54,1349
1_2_5,85,Ele,241.64888888888888,205.5,333.90583418628455,54,1350
1_2_5,86,Adv,244.0218253968254,202.0,349.7260663507109,54,1512
1_2_6,87,Adv,451.85265327150955,328.0,548.15375,54,1941
1_2_6,87,Ele,376.52037037037036,268.5,461.5686719636776,54,1080
1_2_6,88,Adv,425.5728715728716,295.0,562.8282442748092,54,693
1_2_6,88,Ele,347.7750716332378,260.0,445.40733944954127,54,698
1_2_6,89,Adv,435.76141078838174,296.5,565.3755047106325,54,964
1_2_6,89,Ele,249.61008154188286,199.0,357.83634431455897,54,1349
1_3_1,90,Adv,371.7754491017964,263.0,473.94274809160305,54,1670
1_3_1,90,Ele,294.03512132822476,227.0,384.67752715121134,54,1566
1_3_1,91,Adv,492.293023255814,364.0,594.623595505618,54,860
1_3_1,91,Ele,406.30993377483446,292.0,486.1553090332805,54,755
1_3_1,92,Adv,385.5907590759076,277.0,484.11878453038673,54,909
1_3_1,92,Ele,267.02851033499644,214.0,372.03674280039723,54,1403
1_3_1,93,Adv,260.4335511982571,180.0,407.98293515358364,54,918
1_3_1,93,Ele,201.7363834422658,166.0,301.61889250814335,54,918
1_3_2,94,Adv,356.8736383442266,263.0,452.5,54,918
1_3_2,94,Ele,339.82142857142856,250.0,442.1772805507745,54,756
1_3_2,95,Adv,417.93518518518516,340.0,508.8726042841037,54,1080
1_3_2,95,Ele,403.43132887899037,281.0,518.0381315538608,54,1347
1_3_2,96,Adv,425.51474304970515,310.0,527.2296450939457,54,1187
1_3_2,96,Ele,362.81481481481484,269.0,428.7089715536105,54,540
1_3_2,97,Adv,377.327868852459,275.0,479.5208333333333,54,915
1_3_2,97,Ele,371.89547038327527,277.0,470.19383259911893,54,861
1_3_3,98,Adv,414.73471615720524,282.5,515.4640434192673,54,916
1_3_3,98,Ele,420.2679069767442,303.0,493.7573770491803,54,1075
1_3_3,99,Adv,402.24691358024694,282.0,497.4351145038168,54,162
1_3_3,99,Ele,420.2345679012346,354.0,511.8646616541353,54,162
1_3_3,100,Adv,382.6913996627319,293.0,480.79661016949154,54,593
1_3_3,100,Ele,267.44017094017096,227.0,364.5495145631068,54,702
1_3_3,101,Adv,320.5882352941176,241.5,420.42857142857144,54,918
1_3_3,101,Ele,286.4074074074074,246.0,381.87654320987656,54,216
1_3_3,102,Adv,464.26637554585153,326.0,571.5967741935484,54,916
1_3_3,102,Ele,226.02962962962962,196.0,319.5183246073298,54,540
1_3_3,103,Adv,450.2824074074074,328.5,604.1055900621118,54,216
1_3_3,103,Ele,224.48456790123456,177.0,319.0043859649123,54,324
1_3_3,104,Adv,302.8553100498931,233.0,416.57450980392156,54,1403
1_3_3,104,Ele,266.80975274725273,203.0,377.89396887159535,54,1456
1_3_3,105,Adv,273.3372681281619,198.0,396.30562347188265,54,593
1_3_3,105,Ele,268.7716049382716,181.0,414.67619047619047,54,648
1_3_4,106,Adv,334.7233870967742,254.0,428.33539731682146,54,1240
1_3_4,106,Ele,294.3333333333333,222.0,387.6585365853659,54,378
1_3_4,107,Adv,385.60202360876895,290.0,465.7067209775967,54,593
1_3_4,107,Ele,311.1434262948207,234.0,419.8763440860215,54,753
1_3_4,108,Adv,359.2623966942149,261.5,458.79419525065964,54,968
1_3_4,108,Ele,373.4592363261094,272.0,491.0203527815468,54,969
1_3_4,109,Adv,316.79667644183775,235.0,428.6812169312169,54,1023
1_3_4,110,Adv,330.5381898454746,237.0,458.18176254589963,54,2265
1_3_4,110,Ele,308.33117183881427,225.0,422.1223842739379,54,2159
1_3_5,111,Adv,363.88425925925924,279.0,443.5609480812641,54,1080
1_3_5,112,Adv,383.6157929661579,279.0,486.21446593776284,54,1507
1_3_5,112,Ele,360.0034965034965,244.5,466.5906344410876,54,858
1_3_5,113,Adv,434.55702917771885,337.0,525.0897435897435,54,754
1_3_5,114,Adv,333.66034874905233,246.0,454.0603559453185,54,5276
1_3_5,114,Ele,310.63938440013993,232.0,425.14025849688846,54,2859
1_4_1,115,Adv,371.0699831365936,265.0,466.69034994697773,54,1186
1_4_1,115,Ele,296.226148409894,225.0,401.59041916167666,54,1132
1_4_1,116,Adv,326.8577441077441,249.0,426.710989010989,54,1188
1_4_1,116,Ele,309.1473962930274,232.0,405.8679026651217,54,1133
1_4_1,117,Adv,362.7202052091555,270.5,454.56627101879326,54,2534
1_4_1,117,Ele,358.19639842431064,257.0,463.2569141193595,54,1777
1_4_1,119,Adv,343.1974485358075,245.0,457.9063829787234,54,3449
1_4_1,119,Ele,347.8387548093739,258.0,468.86892975011784,54,2859
1_4_2,120,Adv,410.10761904761904,308.0,516.9423769507803,54,2100
1_4_2,120,Ele,330.2198093220339,249.0,437.2054698457223,54,1888
1_4_2,121,Adv,383.7888888888889,293.0,463.9835820895522,54,810
1_4_2,121,Ele,332.8543209876543,267.5,431.3792,54,810
1_4_2,122,Adv,333.38210467079347,249.0,440.1337295690936,54,1777
1_4_2,122,Ele,299.50986252241483,230.0,415.4892205638474,54,1673
1_4_2,123,Adv,293.5911431513903,218.0,407.2528571428571,54,971
1_4_2,123,Ele,355.2010582010582,262.0,455.13898305084746,54,378
1_4_2,124,Adv,349.69594594594594,250.5,427.72727272727275,54,592
1_4_2,124,Ele,331.4384485666105,261.0,422.6731182795699,54,593
1_4_2,125,Adv,378.72779369627506,290.0,460.54355400696863,54,698
1_4_2,125,Ele,322.0886981402003,246.0,428.83809523809526,54,699
1_4_2,126,Adv,283.21150097465886,225.5,398.04794520547944,54,1026
1_4_2,126,Ele,282.8917525773196,219.0,407.1290801186944,54,970
1_4_2,127,Adv,273.953531598513,180.0,436.0562130177515,54,538
1_4_2,127,Ele,233.11111111111111,183.0,355.04615384615386,54,594
1_4_3,128,Adv,441.2907317073171,320.0,543.6574519230769,54,1025
1_4_3,128,Ele,411.4501953125,303.0,495.6764705882353,54,1024
1_4_3,129,Adv,480.4150298889838,363.0,576.3995901639345,54,1171
1_4_3,129,Ele,358.9555555555556,270.0,448.69444444444446,54,1080
1_4_3,130,Adv,424.25463535228675,314.0,537.9655172413793,54,809
1_4_3,130,Ele,315.42424242424244,240.5,418.21875,54,594
1_4_3,131,Adv,403.3542958370239,289.0,542.7735399284863,54,1129
1_4_3,131,Ele,333.4074074074074,254.5,447.6132596685083,54,972
1_4_3,132,Adv,367.69718309859155,268.0,474.271676300578,54,1562
1_4_3,132,Ele,318.84656084656086,242.0,431.2128801431127,54,756
1_4_4,133,Adv,381.0772200772201,281.0,493.988988988989,54,1295
1_4_4,133,Ele,377.4179894179894,291.5,469.2894736842105,54,1134
1_4_4,134,Adv,328.39869281045753,233.0,445.96153846153845,54,918
1_4_4,134,Ele,366.6750272628135,271.0,470.9257703081233,54,917
1_4_4,135,Adv,458.7657142857143,333.0,555.598615916955,54,700
1_4_4,135,Ele,455.0462962962963,357.5,541.045871559633,54,648
1_4_4,136,Adv,406.3615894039735,286.0,522.6626916524702,54,755
1_4_4,136,Ele,329.0589225589226,272.0,405.5207468879668,54,594
1_4_4,137,Adv,333.74228395061726,255.5,439.5630081300813,54,648
1_4_4,137,Ele,337.6701030927835,259.0,440.241935483871,54,485
1_4_4,138,Adv,415.57041484716154,295.5,550.8863965267728,54,1832
1_4_4,138,Ele,395.35264341957253,289.5,507.1695526695527,54,1778
1_4_4,139,Adv,386.6524633821571,286.0,505.00173913043477,54,751
1_4_4,139,Ele,377.468253968254,277.0,457.3173076923077,54,378
1_4_4,140,Adv,408.96610169491527,284.5,507.9789473684211,54,590
1_4_4,140,Ele,336.18311874105865,251.0,458.96875,54,699
1_4_4,141,Adv,265.43518518518516,209.5,398.15277777777777,54,1080
1_4_5,142,Adv,419.3474945533769,348.5,491.0216836734694,54,918
1_4_5,142,Ele,459.485036119711,333.0,563.5962025316455,54,969
1_4_5,143,Adv,342.53891771682726,255.0,454.80807086614175,54,1349
1_4_5,143,Ele,385.1089588377724,285.0,483.92494929006085,54,1239
1_4_5,144,Adv,376.92852037169405,280.0,481.57351598173517,54,1399
1_4_5,144,Ele,358.0517774343122,264.0,456.471921182266,54,1294
1_4_5,145,Adv,386.27973977695166,282.5,478.2934407364787,54,1076
1_4_5,145,Ele,348.4447391688771,247.0,453.4994246260069,54,1131
1_5_1,146,Adv,401.4625579854208,284.0,505.68196994991655,54,1509
1_5_1,146,Ele,308.55882352941177,244.0,401.8201498751041,54,1564
1_5_1,147,Adv,367.5804365400162,245.0,505.78086763070075,54,1237
1_5_1,147,Ele,283.37805907173,224.0,388.2115606936416,54,1185
1_5_1,148,Adv,255.27890556045895,200.0,370.33418693982077,54,1133
1_5_1,148,Ele,228.42078189300412,192.0,326.50735294117646,54,972
1_5_2,149,Adv,415.7810650887574,278.5,509.1811594202899,54,1014
1_5_2,149,Ele,321.7366255144033,247.0,396.3599493029151,54,972
1_5_2,150,Adv,342.4076827757125,250.0,453.73234811165844,54,807
1_5_2,150,Ele,324.1095679012346,264.5,406.2340425531915,54,648
1_5_2,151,Adv,284.25,217.0,404.5996705107084,54,864
1_5_2,151,Ele,244.58932461873638,193.5,354.71248025276464,54,918
1_5_2,152,Adv,389.7412858249419,299.0,481.0286806883365,54,1291
1_5_2,152,Ele,371.3688458434221,270.0,462.43819095477386,54,1239
1_5_2,153,Adv,333.96614397719173,238.0,445.60580123632906,54,2806
1_5_2,153,Ele,301.03471400394477,230.0,406.99893333333335,54,2535
1_5_2,154,Adv,233.9031187790312,176.0,372.2196409714889,54,1507
1_5_2,154,Ele,216.65141612200435,174.0,341.14236706689536,54,918
1_5_3,155,Adv,435.47993981945837,344.0,544.7597239648683,54,1994
1_5_3,155,Ele,458.65587044534414,319.0,564.7457627118644,54,1235
1_5_3,156,Adv,433.6134259259259,360.5,493.5994729907773,54,864
1_5_3,156,Ele,410.0119825708061,296.0,510.0149051490515,54,918
1_5_3,157,Adv,400.91187050359713,316.5,465.3590814196242,54,1668
1_5_3,157,Ele,422.44901506373117,302.0,504.6,54,1726
1_5_3,158,Adv,345.45913461538464,252.0,442.1876923076923,54,1664
1_5_3,158,Ele,308.9690976514215,243.0,403.80613893376415,54,809
1_5_4,159,Adv,617.175355450237,441.0,681.8010471204188,54,211
1_5_4,159,Ele,568.5092592592592,425.5,636.259067357513,54,216
1_5_4,160,Adv,460.6771037181996,335.0,547.4558139534884,54,1022
1_5_4,160,Ele,336.1111111111111,257.0,431.3528336380256,54,702
1_5_4,161,Adv,344.3670150987224,259.0,446.53614457831327,54,861
1_5_4,162,Adv,479.28173374613004,342.0,564.992700729927,54,323
1_5_4,163,Adv,362.4366729678639,267.0,466.4939172749392,54,2645
1_5_4,163,Ele,343.17868504772,247.0,456.76429075511646,54,1886
1_5_4,164,Adv,397.2369057211926,310.0,483.7791952894995,54,1241
1_5_4,164,Ele,351.7733782645324,279.0,435.86116910229646,54,1187
1_5_4,165,Adv,304.1648622047244,218.0,434.03300561797755,54,2032
1_5_4,165,Ele,328.4320987654321,265.0,410.5929260450161,54,1944
1_5_5,166,Adv,468.404401650619,330.0,573.7657961246841,54,1454
1_5_5,166,Ele,501.8393966282165,365.0,604.2446581196581,54,1127
1_5_5,167,Adv,491.72773862908394,379.0,593.6481051817478,54,1561
1_5_5,167,Ele,462.07565337001375,347.0,573.7472245943638,54,1454
1_5_5,168,Adv,367.29058561897705,267.0,485.28403525954946,54,1349
1_5_5,168,Ele,322.11281224818697,244.0,435.4488017429194,54,1241
1_6_1,169,Adv,440.38759689922483,295.0,566.9660678642715,54,1290
1_6_1,169,Ele,349.6517027863777,257.0,442.45837414299706,54,1292
1_6_1,170,Adv,358.85150812064967,251.0,470.4638783269962,54,1724
1_6_1,170,Ele,318.96364985163206,236.5,418.25194552529183,54,1348
1_6_1,171,Adv,406.2594661700807,286.0,531.6685621445979,54,1611
1_6_1,171,Ele,334.5015479876161,244.0,427.0513833992095,54,646
1_6_2,172,Adv,443.11445012787726,336.0,535.1590733590733,54,1564
1_6_2,172,Ele,493.98781478472785,363.0,592.6890838206627,54,1231
1_6_2,173,Adv,446.32394366197184,323.0,549.7472118959108,54,1988
1_6_2,173,Ele,394.2753378378378,294.0,496.97161107168205,54,1776
1_6_2,174,Adv,449.54232804232805,348.0,541.1687898089172,54,378
1_6_2,174,Ele,320.83673469387753,269.0,403.1025641025641,54,539
1_6_2,175,Adv,298.22461170848266,228.0,413.2682119205298,54,1674
1_6_2,175,Ele,295.664674237896,218.0,416.72030328559396,54,1673
1_6_2,176,Adv,260.1259259259259,210.5,349.4228855721393,54,540
1_6_2,176,Ele,294.02407407407406,226.5,396.9325,54,540
1_6_3,177,Adv,409.0011273957159,274.0,531.1625183016106,54,1774
1_6_3,177,Ele,362.74320987654323,262.0,480.10130718954247,54,1620
1_6_3,178,Adv,359.6972972972973,262.0,466.7414829659319,54,1295
1_6_3,178,Ele,337.6351851851852,265.0,427.4865181711606,54,1080
1_6_3,179,Adv,443.2546468401487,358.0,518.4152173913044,54,1076
1_6_3,179,Ele,396.2801687763713,295.0,480.64687819856704,54,1185
1_6_3,180,Adv,524.0836718115353,395.0,619.1429942418426,54,1231
1_6_3,180,Ele,396.51633986928107,310.0,464.88122605363986,54,918
1_6_4,181,Adv,349.23754345307066,250.0,441.2767203513909,54,863
1_6_4,181,Ele,320.23126510878325,222.0,450.06455266138164,54,1241
1_6_4,182,Adv,330.82067137809184,236.0,436.467365967366,54,1132
1_6_4,182,Ele,334.64633068081343,251.0,441.1247086247086,54,1131
1_6_4,183,Adv,356.9609756097561,244.0,469.68549422336326,54,1025
1_6_4,183,Ele,317.9442013129103,225.0,444.3440366972477,54,914
1_6_4,184,Adv,314.9855072463768,231.0,434.2664129400571,54,1449
1_6_4,184,Ele,349.7265625,253.0,458.54033290653007,54,1024
1_6_4,185,Adv,342.97421434327157,257.0,450.88029661016947,54,1241
1_6_4,185,Ele,287.99382239382237,223.0,396.7574468085106,54,1295
1_7_1,186,Adv,306.03152039555005,217.0,421.411914893617,54,1618
1_7_1,186,Ele,318.1034236804565,222.5,436.38062622309195,54,1402
1_7_1,187,Adv,315.0450895614577,240.0,426.46989966555185,54,1619
1_7_1,187,Ele,292.10493827160496,234.5,402.1614730878187,54,972
1_7_1,188,Adv,259.5285285285285,211.0,364.3977512297962,54,1998
1_7_1,188,Ele,233.5810185185185,198.0,324.459807073955,54,1728
1_7_1,189,Adv,248.38401559454192,206.0,349.57750342935526,54,1026
1_7_1,189,Ele,252.18602693602693,217.5,351.63967136150234,54,1188
1_7_1,190,Adv,318.4382716049383,250.5,420.0895765472313,54,810
1_7_1,190,Ele,296.4525462962963,247.5,386.9108761329305,54,864
1_7_1,191,Adv,209.83068783068782,181.0,317.264,54,378
1_7_1,191,Ele,230.37566137566137,190.5,351.13709677419354,54,378
1_7_1,192,Adv,204.81666666666666,189.0,323.39473684210526,54,540
1_7_1,192,Ele,209.09074074074073,183.0,331.11143695014664,54,540
1_7_1,193,Adv,282.6296296296296,220.0,363.3809523809524,54,216
1_7_1,193,Ele,344.58641975308643,256.5,429.4076923076923,54,162
1_7_2,194,Adv,313.07847295864264,235.5,421.1597717546362,54,1886
1_7_2,194,Ele,310.4410740924913,217.0,439.3363828289937,53,2011
1_7_2,195,Adv,269.2651087832393,216.0,363.21521739130435,54,1241
1_7_2,195,Ele,324.90651558073654,249.0,431.71392722710164,53,1059
1_7_2,196,Adv,326.29444063143444,257.0,406.6817792985458,54,1457
1_7_2,196,Ele,311.3720754716981,237.0,422.28045035823953,53,1325
1_7_2,197,Adv,263.8269230769231,207.0,356.5091434071222,54,1404
1_7_2,197,Ele,335.73111782477343,250.0,438.37080867850096,53,1324
1_7_2,198,Adv,234.83494363929145,199.0,329.19300225733633,54,1242
1_7_2,198,Ele,252.82161234991423,205.5,365.2912019826518,53,1166
1_7_3,199,Adv,415.3614830072091,300.0,499.15346534653463,54,971
1_7_3,199,Ele,280.400871459695,221.0,372.5151953690304,54,918
1_7_3,200,Adv,279.61888701517705,227.0,395.73747016706443,54,593
1_7_3,200,Ele,285.34027777777777,231.0,384.0093457943925,54,432
1_7_3,201,Adv,401.31666666666666,304.5,506.3341121495327,54,540
