text_id,align_idx,level,mean_FirstPassFF,median_FirstPassFF,mean_nonzero_FirstPassFF,n_subjects,n_rows
1_10_5,14,Ele,220.8421052631579,200.0,220.8421052631579,52,551
1_10_5,15,Adv,246.8030303030303,224.5,246.8030303030303,52,594
1_10_5,15,Ele,235.2535816618911,224.5,235.2535816618911,54,698
1_10_5,16,Adv,243.1338329764454,224.0,243.1338329764454,54,934
1_10_5,16,Ele,236.60880829015545,222.0,236.60880829015545,53,772
1_10_5,17,Adv,235.5595475715236,219.0,235.5595475715236,54,1503
1_10_5,17,Ele,213.7119113573407,200.0,213.7119113573407,54,722
1_10_6,18,Adv,232.47624190064795,218.0,232.47624190064795,54,926
1_10_6,18,Ele,245.3732283464567,221.0,245.3732283464567,54,635
1_10_6,19,Adv,232.37350835322195,216.0,232.37350835322195,53,838
1_10_6,19,Ele,237.4422057264051,219.0,237.4422057264051,53,943
1_10_6,20,Adv,233.0326530612245,215.0,233.0326530612245,50,490
1_10_6,20,Ele,247.94386694386694,221.0,247.94386694386694,52,481
1_10_6,21,Adv,241.53400503778337,229.0,241.53400503778337,51,397
1_10_6,22,Adv,218.9108527131783,206.5,218.9108527131783,54,516
1_10_6,22,Ele,226.35078534031413,215.0,226.35078534031413,52,573
1_10_6,23,Adv,224.62983425414365,205.0,224.62983425414365,54,543
1_10_7,24,Adv,227.67170191339375,211.0,227.67170191339375,52,993
1_10_7,24,Ele,236.6893203883495,213.5,236.6893203883495,53,412
1_10_7,25,Adv,228.44204322200392,211.5,228.44204322200392,53,1018
1_10_7,25,Ele,229.0,218.0,229.0,53,998
1_10_7,26,Adv,232.43992606284658,218.0,232.43992606284658,51,541
1_10_7,26,Ele,243.12478632478633,222.0,243.12478632478633,52,585
1_10_7,27,Adv,226.36937716262975,210.0,226.36937716262975,54,1156
1_10_7,27,Ele,225.2602478551001,214.0,225.2602478551001,54,1049
1_1_1,28,Adv,230.22946859903382,215.0,230.22946859903382,54,828
1_1_1,28,Ele,229.63,216.0,229.63,54,700
1_1_1,29,Adv,231.43565683646113,212.5,231.43565683646113,53,746
1_1_1,29,Ele,227.87707641196013,213.0,227.87707641196013,53,602
1_1_1,30,Adv,228.3458904109589,210.0,228.3458904109589,53,876
1_1_1,30,Ele,233.70441001191895,217.0,233.70441001191895,53,839
1_1_1,31,Adv,231.04516129032257,216.0,231.04516129032257,54,930
1_1_1,31,Ele,242.09936575052853,223.0,242.09936575052853,54,946
1_1_2,32,Adv,231.10093457943924,216.0,231.10093457943924,54,535
1_1_2,33,Adv,226.06153846153848,213.0,226.06153846153848,54,325
1_1_2,33,Ele,224.95180722891567,207.0,224.95180722891567,52,332
1_1_2,34,Adv,225.56283662477557,215.5,225.56283662477557,54,1114
1_1_2,34,Ele,230.26603575184018,217.0,230.26603575184018,52,951
1_1_2,35,Adv,222.71534653465346,207.0,222.71534653465346,51,404
1_1_2,35,Ele,223.71459694989107,206.0,223.71459694989107,53,459
1_1_2,36,Adv,226.506958250497,219.0,226.506958250497,54,503
1_1_2,36,Ele,232.02443609022558,219.5,232.02443609022558,54,532
1_1_2,37,Adv,234.96130346232178,217.0,234.96130346232178,54,491
1_1_2,37,Ele,212.4794520547945,185.5,212.4794520547945,53,146
1_1_3,38,Adv,237.01481481481483,221.0,237.01481481481483,54,1215
1_1_3,38,Ele,221.12849162011173,205.0,221.12849162011173,54,1253
1_1_3,39,Adv,235.86247086247087,219.0,235.86247086247087,54,858
1_1_3,39,Ele,229.21159420289854,219.0,229.21159420289854,49,345
1_1_3,40,Adv,226.98785425101215,209.5,226.98785425101215,54,494
1_1_3,40,Ele,216.22454308093995,207.0,216.22454308093995,54,383
1_1_4,41,Adv,233.23423423423424,222.0,233.23423423423424,54,999
1_1_4,41,Ele,217.62360801781736,207.0,217.62360801781736,54,898
1_1_4,42,Adv,221.70605187319885,212.0,221.70605187319885,54,694
1_1_4,42,Ele,224.94273127753303,207.0,224.94273127753303,54,681
1_1_4,43,Adv,237.89716312056737,224.0,237.89716312056737,54,564
1_1_4,43,Ele,223.43385214007782,207.5,223.43385214007782,54,514
1_1_4,44,Adv,238.7134831460674,223.0,238.7134831460674,54,534
1_1_5,45,Adv,230.60377358490567,220.5,230.60377358490567,52,530
1_1_5,45,Ele,218.23734729493893,206.0,218.23734729493893,54,573
1_1_5,46,Adv,226.6267942583732,213.0,226.6267942583732,53,627
1_1_5,46,Ele,216.26069246435844,206.0,216.26069246435844,53,491
1_1_5,47,Adv,219.18620689655174,208.0,219.18620689655174,48,290
1_1_5,48,Adv,230.9442231075697,218.0,230.9442231075697,54,753
1_1_5,48,Ele,215.23829787234044,203.0,215.23829787234044,54,705
1_1_6,49,Adv,229.27188940092165,216.5,229.27188940092165,53,868
1_1_6,50,Adv,224.19926873857403,211.0,224.19926873857403,53,547
1_1_6,51,Adv,230.98018494055484,212.0,230.98018494055484,53,757
1_1_6,51,Ele,222.89430894308944,209.0,222.89430894308944,53,861
1_1_6,52,Adv,230.8910891089109,219.0,230.8910891089109,54,1616
1_1_6,52,Ele,233.61638491547464,219.0,233.61638491547464,54,1538
1_1_7,53,Adv,218.37410071942446,197.0,218.37410071942446,52,278
1_1_7,53,Ele,216.52861952861952,205.0,216.52861952861952,54,297
1_1_7,54,Adv,231.75321336760925,222.0,231.75321336760925,50,389
1_1_7,55,Adv,240.5374449339207,226.0,240.5374449339207,53,454
1_1_7,55,Ele,225.52954545454546,211.0,225.52954545454546,53,440
1_1_7,56,Adv,237.04655870445345,224.0,237.04655870445345,53,494
1_1_7,56,Ele,224.33680555555554,208.5,224.33680555555554,54,576
1_1_7,57,Adv,236.04091653027822,228.0,236.04091653027822,54,611
1_1_7,57,Ele,233.95855855855856,223.0,233.95855855855856,52,555
1_1_7,58,Adv,235.4527503526093,220.0,235.4527503526093,54,709
1_1_7,58,Ele,213.6939393939394,202.0,213.6939393939394,54,660
1_1_7,59,Adv,241.4228187919463,222.0,241.4228187919463,50,447
1_1_7,60,Adv,232.0681399631676,220.0,232.0681399631676,54,543
1_2_1,61,Adv,238.50186799501867,222.0,238.50186799501867,54,803
1_2_1,61,Ele,233.80263157894737,219.5,233.80263157894737,53,836
1_2_1,62,Adv,237.91312384473198,220.0,237.91312384473198,54,1082
1_2_1,62,Ele,229.4008559201141,213.0,229.4008559201141,52,701
1_2_1,63,Adv,235.0667396061269,218.5,235.0667396061269,54,914
1_2_1,63,Ele,228.04631217838764,216.0,228.04631217838764,53,583
1_2_1,64,Adv,228.24194952132288,216.0,228.24194952132288,54,1149
1_2_1,64,Ele,217.72140221402213,208.0,217.72140221402213,54,1084
1_2_2,65,Adv,230.69767441860466,213.0,230.69767441860466,53,387
1_2_2,65,Ele,209.7967213114754,198.0,209.7967213114754,54,305
1_2_2,66,Adv,232.59619450317123,220.0,232.59619450317123,53,473
1_2_2,66,Ele,214.22966507177034,202.0,214.22966507177034,53,418
1_2_2,67,Adv,232.87948717948717,216.0,232.87948717948717,52,390
1_2_2,67,Ele,221.68148148148148,211.0,221.68148148148148,54,405
1_2_2,68,Adv,234.55811138014528,222.0,234.55811138014528,51,826
1_2_2,68,Ele,226.4857142857143,213.0,226.4857142857143,54,980
1_2_2,69,Adv,235.68595041322314,220.0,235.68595041322314,51,605
1_2_2,69,Ele,220.03468208092485,211.0,220.03468208092485,54,692
1_2_2,70,Adv,231.25245901639343,217.0,231.25245901639343,54,915
1_2_2,70,Ele,225.22490347490347,214.0,225.22490347490347,54,1036
1_2_3,71,Adv,223.321468298109,207.0,223.321468298109,54,899
1_2_3,72,Adv,233.03926878808394,212.0,233.03926878808394,54,1477
1_2_3,72,Ele,239.46773023930385,224.0,239.46773023930385,54,1379
1_2_3,73,Adv,227.66535433070865,209.0,227.66535433070865,54,1016
1_2_3,73,Ele,234.74743150684932,215.0,234.74743150684932,54,1168
1_2_3,74,Adv,207.7270955165692,196.0,207.7270955165692,54,513
1_2_4,75,Adv,226.06854838709677,212.0,226.06854838709677,54,992
1_2_4,75,Ele,234.00403768506055,219.0,234.00403768506055,54,743
1_2_4,76,Adv,225.3985594237695,214.0,225.3985594237695,53,833
1_2_4,76,Ele,229.96052631578948,219.0,229.96052631578948,53,760
1_2_4,77,Adv,223.4627949183303,209.0,223.4627949183303,52,551
1_2_4,77,Ele,222.34241245136187,214.0,222.34241245136187,50,257
1_2_4,78,Adv,208.1898148148148,197.0,208.1898148148148,49,216
1_2_4,78,Ele,214.0408163265306,207.5,214.0408163265306,48,196
1_2_4,79,Adv,229.86909090909091,208.0,229.86909090909091,45,275
1_2_4,79,Ele,225.72661870503597,216.0,225.72661870503597,45,139
1_2_4,80,Adv,199.54106280193236,178.0,199.54106280193236,49,207
1_2_4,80,Ele,221.42073170731706,216.0,221.42073170731706,49,164
1_2_4,81,Adv,213.33812949640287,201.0,213.33812949640287,54,973
1_2_4,81,Ele,214.00414078674947,201.0,214.00414078674947,54,483
1_2_5,82,Adv,218.8241134751773,202.0,218.8241134751773,54,705
1_2_5,82,Ele,220.4496855345912,208.0,220.4496855345912,54,636
1_2_5,83,Adv,231.6610455311973,216.0,231.6610455311973,53,593
1_2_5,83,Ele,237.49147286821704,223.0,237.49147286821704,53,645
1_2_5,84,Adv,229.22824536376604,218.0,229.22824536376604,52,701
1_2_5,84,Ele,237.41869918699186,219.5,237.41869918699186,52,492
1_2_5,85,Adv,223.41071428571428,214.0,223.41071428571428,54,728
1_2_5,85,Ele,221.9522431259045,209.0,221.9522431259045,54,691
1_2_5,86,Adv,215.68025477707008,202.0,215.68025477707008,54,785
1_2_6,87,Adv,233.4811547714515,217.0,233.4811547714515,54,1247
1_2_6,87,Ele,209.38129496402877,200.0,209.38129496402877,53,695
1_2_6,88,Adv,228.2905027932961,206.5,228.2905027932961,52,358
1_2_6,88,Ele,230.7513661202186,212.0,230.7513661202186,49,366
1_2_6,89,Adv,237.4626334519573,223.5,237.4626334519573,54,562
1_2_6,89,Ele,227.1780415430267,215.0,227.1780415430267,54,674
1_3_1,90,Adv,240.30843116328708,217.0,240.30843116328708,54,937
1_3_1,90,Ele,218.13789359391964,204.0,218.13789359391964,54,921
1_3_1,91,Adv,249.66728624535315,232.0,249.66728624535315,53,538
1_3_1,91,Ele,229.9787685774947,212.0,229.9787685774947,54,471
1_3_1,92,Adv,236.8393881453155,217.0,236.8393881453155,54,523
1_3_1,92,Ele,235.2719298245614,220.0,235.2719298245614,51,684
1_3_1,93,Adv,227.2662192393736,214.0,227.2662192393736,54,447
1_3_1,93,Ele,212.72097759674133,200.0,212.72097759674133,54,491
1_3_2,94,Adv,226.6826758147513,210.0,226.6826758147513,54,583
1_3_2,94,Ele,233.54421768707482,211.0,233.54421768707482,53,441
1_3_2,95,Adv,229.8352,209.0,229.8352,53,625
1_3_2,95,Ele,236.10476190476192,219.0,236.10476190476192,54,735
1_3_2,96,Adv,238.77190542420027,229.0,238.77190542420027,51,719
1_3_2,96,Ele,243.32634730538922,232.0,243.32634730538922,53,334
1_3_2,97,Adv,229.80570409982175,212.0,229.80570409982175,54,561
1_3_2,97,Ele,234.93227091633466,221.0,234.93227091633466,54,502
1_3_3,98,Adv,236.15270018621973,227.0,236.15270018621973,54,537
1_3_3,98,Ele,224.67275280898878,210.0,224.67275280898878,54,712
1_3_3,99,Adv,213.7,203.0,213.7,45,100
1_3_3,99,Ele,258.35714285714283,230.5,258.35714285714283,49,98
1_3_3,100,Adv,250.22766570605188,236.0,250.22766570605188,51,347
1_3_3,100,Ele,238.1704260651629,220.0,238.1704260651629,49,399
1_3_3,101,Adv,232.59417040358744,216.0,232.59417040358744,51,446
1_3_3,101,Ele,233.41525423728814,224.0,233.41525423728814,42,118
1_3_3,102,Adv,249.18934911242604,230.0,249.18934911242604,52,507
1_3_3,102,Ele,222.8227424749164,214.0,222.8227424749164,50,299
1_3_3,103,Adv,212.53763440860214,192.0,212.53763440860214,46,93
1_3_3,103,Ele,207.03355704697987,184.0,207.03355704697987,48,149
1_3_3,104,Adv,235.88294797687863,222.0,235.88294797687863,52,692
1_3_3,104,Ele,226.04031209362807,218.0,226.04031209362807,54,769
1_3_3,105,Adv,223.85714285714286,205.5,223.85714285714286,54,294
1_3_3,105,Ele,220.00309597523218,208.0,220.00309597523218,54,323
1_3_4,106,Adv,221.37219101123594,205.0,221.37219101123594,54,712
1_3_4,106,Ele,203.75107296137338,198.0,203.75107296137338,54,233
1_3_4,107,Adv,236.6512968299712,217.0,236.6512968299712,50,347
1_3_4,107,Ele,230.0682414698163,216.0,230.0682414698163,47,381
1_3_4,108,Adv,236.9625468164794,219.0,236.9625468164794,51,534
1_3_4,108,Ele,227.84615384615384,213.0,227.84615384615384,52,442
1_3_4,109,Adv,226.21640488656195,213.0,226.21640488656195,52,573
1_3_4,110,Adv,233.22873658133773,224.0,233.22873658133773,53,1211
1_3_4,110,Ele,227.46940486169322,214.0,227.46940486169322,54,1193
1_3_5,111,Adv,217.62043795620437,202.0,217.62043795620437,53,685
1_3_5,112,Adv,228.6094117647059,214.0,228.6094117647059,54,850
1_3_5,112,Ele,231.50483558994196,217.0,231.50483558994196,54,517
1_3_5,113,Adv,236.05656108597285,218.0,236.05656108597285,52,442
1_3_5,114,Adv,230.9736211031175,217.0,230.9736211031175,54,2502
1_3_5,114,Ele,233.06882312456986,219.0,233.06882312456986,54,1453
1_4_1,115,Adv,224.7921686746988,211.5,224.7921686746988,54,664
1_4_1,115,Ele,229.0923317683881,215.0,229.0923317683881,54,639
1_4_1,116,Adv,228.9266770670827,209.0,228.9266770670827,52,641
1_4_1,116,Ele,226.0953947368421,211.0,226.0953947368421,50,608
1_4_1,117,Adv,223.12599565532224,208.0,223.12599565532224,54,1381
1_4_1,117,Ele,232.08492569002124,218.0,232.08492569002124,52,942
1_4_1,119,Adv,225.68614457831325,215.0,225.68614457831325,54,1660
1_4_1,119,Ele,235.621030345801,218.0,235.621030345801,53,1417
1_4_2,120,Adv,238.373322147651,223.0,238.373322147651,54,1192
1_4_2,120,Ele,233.12732342007436,217.0,233.12732342007436,54,1076
1_4_2,121,Adv,230.32489451476792,218.0,230.32489451476792,52,474
1_4_2,121,Ele,240.7579185520362,227.0,240.7579185520362,52,442
1_4_2,122,Adv,225.48815653964985,214.0,225.48815653964985,53,971
1_4_2,122,Ele,232.12455516014234,216.0,232.12455516014234,54,843
1_4_2,123,Adv,227.82974137931035,211.5,227.82974137931035,53,464
1_4_2,123,Ele,235.06598984771574,222.0,235.06598984771574,50,197
1_4_2,124,Adv,221.58934169278996,202.0,221.58934169278996,47,319
1_4_2,124,Ele,242.24382716049382,232.0,242.24382716049382,48,324
1_4_2,125,Adv,229.0236842105263,210.0,229.0236842105263,50,380
1_4_2,125,Ele,241.46944444444443,229.0,241.46944444444443,52,360
1_4_2,126,Adv,216.62025316455697,204.0,216.62025316455697,53,553
1_4_2,126,Ele,232.84634146341463,219.0,232.84634146341463,52,410
1_4_2,127,Adv,227.6771653543307,204.0,227.6771653543307,53,254
1_4_2,127,Ele,215.11244979919678,200.0,215.11244979919678,53,249
1_4_3,128,Adv,228.6488188976378,220.0,228.6488188976378,54,635
1_4_3,128,Ele,215.92813455657492,200.0,215.92813455657492,54,654
1_4_3,129,Adv,240.70522979397782,224.0,240.70522979397782,54,631
1_4_3,129,Ele,227.2241935483871,211.0,227.2241935483871,53,620
1_4_3,130,Adv,229.58690176322418,221.0,229.58690176322418,52,397
1_4_3,130,Ele,217.89274447949526,213.0,217.89274447949526,50,317
1_4_3,131,Adv,238.51877133105802,222.0,238.51877133105802,54,586
1_4_3,131,Ele,235.0189075630252,219.5,235.0189075630252,53,476
1_4_3,132,Adv,239.26927138331573,229.0,239.26927138331573,54,947
1_4_3,132,Ele,230.29290617848972,215.0,230.29290617848972,52,437
1_4_4,133,Adv,233.58448753462605,220.0,233.58448753462605,54,722
1_4_4,133,Ele,218.5139751552795,205.0,218.5139751552795,52,644
1_4_4,134,Adv,225.62770562770564,208.0,225.62770562770564,50,462
1_4_4,134,Ele,216.8876404494382,203.0,216.8876404494382,51,445
1_4_4,135,Adv,238.73880597014926,225.5,238.73880597014926,52,402
1_4_4,135,Ele,240.06784660766962,226.0,240.06784660766962,49,339
1_4_4,136,Adv,222.71466666666666,217.0,222.71466666666666,53,375
1_4_4,136,Ele,212.4701754385965,190.0,212.4701754385965,50,285
1_4_4,137,Adv,237.4090909090909,223.0,237.4090909090909,51,330
1_4_4,137,Ele,216.19521912350598,208.0,216.19521912350598,47,251
1_4_4,138,Adv,240.94541484716157,219.0,240.94541484716157,54,916
1_4_4,138,Ele,232.29308452250274,216.0,232.29308452250274,53,911
1_4_4,139,Adv,246.4751552795031,227.5,246.4751552795031,50,322
1_4_4,139,Ele,215.36125654450262,206.0,215.36125654450262,47,191
1_4_4,140,Adv,235.90592334494772,214.0,235.90592334494772,49,287
1_4_4,140,Ele,221.95811518324606,210.0,221.95811518324606,53,382
1_4_4,141,Adv,230.1340206185567,221.0,230.1340206185567,53,485
1_4_5,142,Adv,222.34232715008432,212.0,222.34232715008432,54,593
1_4_5,142,Ele,232.5417406749556,215.0,232.5417406749556,54,563
1_4_5,143,Adv,219.42113095238096,209.0,219.42113095238096,54,672
1_4_5,143,Ele,226.24471299093656,212.5,226.24471299093656,52,662
1_4_5,144,Adv,231.47724137931036,221.0,231.47724137931036,54,725
1_4_5,144,Ele,236.96473906911143,226.0,236.96473906911143,53,709
1_4_5,145,Adv,226.63545150501673,215.0,226.63545150501673,54,598
1_4_5,145,Ele,240.28056426332287,218.0,240.28056426332287,54,638
1_5_1,146,Adv,232.65795454545454,220.0,232.65795454545454,54,880
1_5_1,146,Ele,222.36462450592884,208.0,222.36462450592884,54,1012
1_5_1,147,Adv,234.33333333333334,215.5,234.33333333333334,53,660
1_5_1,147,Ele,229.17411402157165,213.0,229.17411402157165,54,649
1_5_1,148,Adv,228.7648,214.0,228.7648,53,625
1_5_1,148,Ele,221.84848484848484,208.5,221.84848484848484,54,528
1_5_2,149,Adv,236.43906020558003,216.0,236.43906020558003,54,681
1_5_2,149,Ele,223.29797191887675,206.0,223.29797191887675,54,641
1_5_2,150,Adv,239.84285714285716,220.5,239.84285714285716,51,420
1_5_2,150,Ele,231.74117647058824,226.0,231.74117647058824,54,425
1_5_2,151,Adv,230.90865384615384,215.0,230.90865384615384,50,416
1_5_2,151,Ele,222.6158536585366,206.0,222.6158536585366,53,492
1_5_2,152,Adv,243.08379888268158,223.5,243.08379888268158,51,716
1_5_2,152,Ele,223.89481481481482,204.0,223.89481481481482,53,675
1_5_2,153,Adv,237.37191934279312,219.0,237.37191934279312,52,1339
1_5_2,153,Ele,224.67413127413127,211.0,224.67413127413127,52,1295
1_5_2,154,Adv,226.0074850299401,216.0,226.0074850299401,54,668
1_5_2,154,Ele,216.61926605504587,200.0,216.61926605504587,52,436
1_5_3,155,Adv,231.4872448979592,216.0,231.4872448979592,54,1176
1_5_3,155,Ele,235.02993197278911,222.0,235.02993197278911,54,735
1_5_3,156,Adv,227.18410041841005,201.5,227.18410041841005,51,478
1_5_3,156,Ele,247.29553903345726,218.0,247.29553903345726,53,538
1_5_3,157,Adv,228.71881606765328,211.0,228.71881606765328,54,946
1_5_3,157,Ele,238.96103896103895,222.0,238.96103896103895,54,1001
1_5_3,158,Adv,228.8316733067729,215.0,228.8316733067729,54,1004
1_5_3,158,Ele,232.75653923541248,224.0,232.75653923541248,54,497
1_5_4,159,Adv,205.5379746835443,190.0,205.5379746835443,53,158
1_5_4,159,Ele,216.56493506493507,200.0,216.56493506493507,53,154
1_5_4,160,Adv,248.54457050243113,226.0,248.54457050243113,52,617
1_5_4,160,Ele,232.5541237113402,219.0,232.5541237113402,48,388
1_5_4,161,Adv,239.69285714285715,220.0,239.69285714285715,49,420
1_5_4,162,Adv,224.03703703703704,210.5,224.03703703703704,45,162
1_5_4,163,Adv,238.04258339247693,226.0,238.04258339247693,52,1409
1_5_4,163,Ele,229.22570194384448,213.0,229.22570194384448,53,926
1_5_4,164,Adv,255.93388429752065,237.0,255.93388429752065,51,605
1_5_4,164,Ele,232.993265993266,218.0,232.993265993266,52,594
1_5_4,165,Adv,234.6698312236287,219.0,234.6698312236287,54,948
1_5_4,165,Ele,229.6457925636008,216.0,229.6457925636008,54,1022
1_5_5,166,Adv,230.9157894736842,219.0,230.9157894736842,54,855
1_5_5,166,Ele,237.335734870317,223.0,237.335734870317,54,694
1_5_5,167,Adv,233.38186462324393,213.0,233.38186462324393,52,783
1_5_5,167,Ele,233.06304079110012,224.0,233.06304079110012,54,809
1_5_5,168,Adv,226.65347885402457,213.0,226.65347885402457,54,733
1_5_5,168,Ele,229.85754583921016,219.0,229.85754583921016,54,709
1_6_1,169,Adv,243.7367088607595,225.5,243.7367088607595,54,790
1_6_1,169,Ele,223.84934756820877,210.0,223.84934756820877,54,843
1_6_1,170,Adv,226.17802197802197,211.5,226.17802197802197,52,910
1_6_1,170,Ele,225.12156862745098,205.0,225.12156862745098,54,765
1_6_1,171,Adv,246.04766839378237,228.0,246.04766839378237,54,965
1_6_1,171,Ele,245.95248868778282,215.5,245.95248868778282,53,442
1_6_2,172,Adv,234.87590486039298,217.0,234.87590486039298,54,967
1_6_2,172,Ele,243.39594594594595,225.0,243.39594594594595,54,740
1_6_2,173,Adv,235.07303370786516,217.0,235.07303370786516,52,1068
1_6_2,173,Ele,236.9521094640821,221.0,236.9521094640821,52,877
1_6_2,174,Adv,240.16504854368932,227.0,240.16504854368932,43,206
1_6_2,174,Ele,243.73758865248226,228.5,243.73758865248226,49,282
1_6_2,175,Adv,232.50394736842105,220.0,232.50394736842105,54,760
1_6_2,175,Ele,226.77918781725887,212.0,226.77918781725887,52,788
1_6_2,176,Adv,213.47840531561462,206.0,213.47840531561462,54,301
1_6_2,176,Ele,231.4924924924925,220.0,231.4924924924925,54,333
1_6_3,177,Adv,238.84821428571428,220.0,238.84821428571428,54,1008
1_6_3,177,Ele,232.0620239390642,218.0,232.0620239390642,54,919
1_6_3,178,Adv,225.44427710843374,208.5,225.44427710843374,51,664
1_6_3,178,Ele,234.96409335727108,220.0,234.96409335727108,53,557
1_6_3,179,Adv,246.297583081571,222.0,246.297583081571,53,662
1_6_3,179,Ele,220.55396825396826,205.0,220.55396825396826,54,630
1_6_3,180,Adv,251.57982120051085,229.0,251.57982120051085,54,783
1_6_3,180,Ele,236.89077212806026,213.0,236.89077212806026,54,531
1_6_4,181,Adv,227.5819209039548,211.0,227.5819209039548,54,531
1_6_4,181,Ele,226.88412017167383,209.0,226.88412017167383,54,699
1_6_4,182,Adv,222.69205298013244,210.0,222.69205298013244,53,604
1_6_4,182,Ele,234.34266886326193,219.0,234.34266886326193,53,607
1_6_4,183,Adv,232.07829181494662,209.0,232.07829181494662,54,562
1_6_4,183,Ele,230.20696324951643,221.0,230.20696324951643,54,517
1_6_4,184,Adv,220.01641586867305,205.0,220.01641586867305,53,731
1_6_4,184,Ele,232.49918433931484,220.0,232.49918433931484,54,613
1_6_4,185,Adv,234.29880478087648,217.0,234.29880478087648,53,753
1_6_4,185,Ele,234.47612551159617,223.0,234.47612551159617,54,733
1_7_1,186,Adv,233.7110187110187,218.0,233.7110187110187,54,962
1_7_1,186,Ele,231.10981912144703,212.0,231.10981912144703,54,774
1_7_1,187,Adv,236.64014251781472,219.5,236.64014251781472,54,842
1_7_1,187,Ele,237.3367139959432,219.0,237.3367139959432,50,493
1_7_1,188,Adv,229.34986225895318,216.0,229.34986225895318,54,1089
1_7_1,188,Ele,218.64008620689654,206.0,218.64008620689654,53,928
1_7_1,189,Adv,210.6386404293381,197.0,210.6386404293381,53,559
1_7_1,189,Ele,227.49483013293943,210.0,227.49483013293943,53,677
1_7_1,190,Adv,234.95249406175773,216.0,234.95249406175773,51,421
1_7_1,190,Ele,248.79303278688525,230.0,248.79303278688525,53,488
1_7_1,191,Adv,230.65405405405406,211.0,230.65405405405406,47,185
1_7_1,191,Ele,223.73595505617976,214.0,223.73595505617976,47,178
1_7_1,192,Adv,221.68548387096774,212.0,221.68548387096774,51,248
1_7_1,192,Ele,234.24427480916032,227.0,234.24427480916032,51,262
1_7_1,193,Adv,208.3955223880597,212.0,208.3955223880597,51,134
1_7_1,193,Ele,212.89256198347107,191.0,212.89256198347107,54,121
1_7_2,194,Adv,229.9178966789668,215.0,229.9178966789668,54,1084
1_7_2,194,Ele,228.6851311953353,215.0,228.6851311953353,52,1029
1_7_2,195,Adv,217.38390092879257,207.0,217.38390092879257,53,646
1_7_2,195,Ele,232.31058020477815,221.0,232.31058020477815,51,586
1_7_2,196,Adv,240.25187969924812,224.5,240.25187969924812,51,798
1_7_2,196,Ele,237.2662721893491,223.0,237.2662721893491,52,676
1_7_2,197,Adv,222.64902506963787,211.0,222.64902506963787,53,718
1_7_2,197,Ele,234.2993827160494,216.0,234.2993827160494,52,648
1_7_2,198,Adv,223.35321821036106,210.0,223.35321821036106,54,637
1_7_2,198,Ele,224.2970297029703,210.5,224.2970297029703,53,606
1_7_3,199,Adv,228.6486928104575,211.5,228.6486928104575,54,612
1_7_3,199,Ele,226.3425605536332,203.5,226.3425605536332,53,578
1_7_3,200,Adv,244.20447284345047,233.0,244.20447284345047,50,313
1_7_3,200,Ele,216.0,209.0,216.0,51,231
1_7_3,201,Adv,237.55339805825244,213.0,237.55339805825244,49,309
1_7_3,201,Ele,237.04460966542752,211.0,237.04460966542752,49,269
1_7_3,202,Adv,242.201248049922,225.0,242.201248049922,54,1282
1_7_3,202,Ele,227.68,212.0,227.68,54,1000
1_7_3,203,Adv,237.05846153846153,224.0,237.05846153846153,49,325
