text_id,level,mean_GD,median_GD,mean_nonzero_GD,n_subjects,n_rows
3_1_4,Adv,236.81881473934453,206.0,300.0486230636833,39,5889
3_1_4,Ele,223.12868949232586,204.0,279.36437546193645,42,5082
3_1_5,Adv,243.2642065142065,211.0,305.1110386788353,39,5772
3_1_5,Ele,229.6449668474985,205.0,285.5929535232384,42,3318
3_2_1,Adv,240.94861111111112,210.0,301.2604812701563,42,5040
3_2_1,Ele,238.36357659434583,201.0,297.4980853391685,39,4563
3_2_2,Adv,280.83040293040295,225.5,332.61041214750543,39,2730
3_2_2,Ele,250.1839826839827,224.0,299.7018150388937,42,2772
3_2_3,Adv,239.26120297148336,208.0,296.7123328380386,39,4173
3_2_3,Ele,229.32967032967034,209.0,283.8515160102012,42,4368
3_2_4,Adv,238.78075746883087,205.0,296.1076429404901,39,4251
3_2_4,Ele,225.83079056865463,206.0,282.68055555555554,42,4326
3_2_5,Adv,220.06483977238693,199.0,290.3760126457222,42,6678
3_2_5,Ele,218.0061763054464,195.0,282.1038992492129,39,5343
3_3_1,Adv,262.1836049856184,220.0,325.1575505350773,42,6258
3_3_1,Ele,244.32827735644636,206.0,307.8002729754322,39,5538
3_3_2,Adv,250.85730706075535,210.0,313.5072850400164,42,6090
3_3_2,Ele,241.52200854700854,210.0,299.34401483050846,39,4680
3_3_3,Adv,239.08130904183537,196.0,313.6255808807258,39,5928
3_3_3,Ele,232.0263259775455,210.0,292.85316393843146,42,5166
3_3_4,Adv,247.36127272727273,203.0,323.46338563956255,39,5500
3_3_4,Ele,223.9741443452381,197.0,303.29596977329976,42,5376
3_3_5,Adv,242.94378306878306,206.0,314.5630485977307,42,6048
3_3_5,Ele,233.46113466585908,197.0,312.01645979492713,39,4953
3_4_1,Adv,241.3997390169639,207.0,302.6052344601963,38,4598
3_4_1,Ele,211.4616724738676,203.0,268.2408839779006,42,3444
3_4_2,Adv,242.62565284178189,211.0,306.10329457364344,42,6510
3_4_2,Ele,242.35617059891106,213.0,301.0160608622147,38,4408
3_4_3,Adv,254.82905982905982,218.0,315.1849987415052,42,4914
3_4_3,Ele,237.97401315789475,212.0,297.83491148620834,38,3040
3_4_4,Adv,233.45401785714284,212.0,291.9261257908448,42,6720
3_4_4,Ele,220.8432594644506,200.0,278.10843023255813,38,4332
3_4_5,Adv,257.1955965181772,220.0,315.41789638932494,42,3906
3_4_5,Ele,219.50577663671373,201.0,282.286421791168,38,3116
3_5_1,Adv,241.23512994941566,208.0,309.7426651735722,39,5733
3_5_1,Ele,236.23831168831168,210.0,290.89045842217485,42,4620
3_5_2,Adv,231.01735459662288,199.0,304.7199422561353,39,6396
3_5_2,Ele,214.0830280830281,198.0,281.604497088938,42,6552
3_5_3,Adv,231.999570999571,209.0,291.1391655450875,42,4662
3_5_3,Ele,221.03086880756783,198.0,282.58465945257797,39,4017
3_5_4,Adv,217.9910514541387,199.0,280.99955634427687,39,5811
3_5_4,Ele,211.11137566137566,200.0,271.70616275110655,42,3780
3_6_1,Adv,229.05012531328322,200.0,295.76375404530745,39,5187
3_6_1,Ele,224.81608357628767,208.0,284.37092808850645,42,4116
3_6_2,Adv,232.97736143637783,209.0,276.4650301065308,42,2562
3_6_2,Ele,231.82597730138713,209.0,278.2613521695257,39,2379
3_6_3,Adv,258.3768497204867,213.0,320.442088091354,39,3041
3_6_3,Ele,234.44642857142858,211.0,292.1374345549738,42,2856
3_6_4,Adv,260.8607709750567,219.0,318.1404867256637,42,4410
3_6_4,Ele,231.7375,207.0,289.43995196156925,39,3120
3_6_5,Adv,237.60903342366757,203.0,305.7103672710367,39,5535
3_6_5,Ele,231.68376623376622,206.0,295.8482587064677,42,4620
3_6_6,Adv,221.18690476190477,196.0,289.96800624268434,42,6720
3_6_6,Ele,222.57511737089203,200.0,287.79383609619424,39,5538
3_6_7,Adv,248.68689057421452,214.0,299.91898954703834,39,2769
3_6_7,Ele,223.75735294117646,201.0,283.26728723404256,42,2856
3_7_1,Adv,270.335332606325,229.0,326.8259723137772,42,5502
3_7_1,Ele,246.72768833233948,213.0,304.0134704873867,39,5031
3_7_2,Adv,222.22142857142856,203.0,289.4046511627907,42,5880
3_7_2,Ele,212.9791969037252,196.0,275.2285089090341,39,4134
3_7_3,Adv,247.2752100840336,215.0,310.2209532176587,42,5712
3_7_3,Ele,250.98607427055703,222.0,312.19714050041244,39,4524
3_7_4,Adv,252.98785190898573,215.5,316.1433734939759,39,5186
3_7_4,Ele,237.2838967648128,207.0,307.32956685499056,42,5502
3_7_5,Adv,253.98974148543292,211.0,325.9468141126909,39,4874
3_7_5,Ele,237.48197596795728,209.0,294.24979321753517,42,4494
3_7_6,Adv,228.3882453882454,204.0,293.0762455271126,42,4662
3_7_6,Ele,229.6866723020569,203.0,291.7530422333572,39,3549
3_7_7,Adv,223.43555093555094,200.0,296.33961397058823,39,5772
3_7_7,Ele,211.14688644688644,199.0,277.3302862641328,42,5460
3_8_1,Adv,228.28758169934642,195.0,308.2359498374361,38,5814
3_8_1,Ele,230.42096018735364,202.0,294.9480389707719,42,5124
3_8_2,Adv,230.36675824175825,199.0,308.4739423666462,39,4368
3_8_2,Ele,226.38650793650794,207.0,291.862551159618,42,3780
3_8_3,Adv,225.6791569086651,205.0,286.9429280397022,42,5124
3_8_3,Ele,226.47237642083002,202.0,290.9151103565365,39,3783
3_8_4,Adv,222.34688346883468,206.0,280.97945205479454,42,5166
3_8_4,Ele,210.93380429094714,193.0,272.9143534190928,39,3822
3_8_5,Adv,255.38986013986013,221.0,309.27946365561047,39,3432
3_8_5,Ele,241.0595238095238,214.0,287.07443037974684,42,2352
3_8_6,Adv,240.381696893892,205.0,308.2360331462176,39,4797
3_8_6,Ele,239.0654761904762,205.0,299.1922667612629,42,3528
3_9_1,Adv,246.5226480836237,212.0,313.6401920945696,42,3444
3_9_1,Ele,232.60688259109313,205.0,295.2410071942446,38,2470
3_9_2,Adv,227.9695767195767,202.0,296.3517386320214,42,6804
3_9_2,Ele,227.13331883427577,203.0,293.8545301069218,38,4598
3_9_3,Adv,219.06184084372003,198.0,284.889650872818,42,6258
3_9_3,Ele,211.20595212421824,196.0,270.4672742336371,38,4637
3_9_4,Adv,220.86608658743634,198.5,284.7389876880985,38,4712
3_9_4,Ele,209.11111111111111,196.0,263.17633499807914,42,3276
