text_id,level,SkipRateFirstPass,SkipRateTotal,n_subjects,n_rows
1_4_5,Adv,0.4553872053872054,0.2058080808080808,54,4752
1_4_5,Ele,0.446167097329888,0.2095176571920758,54,4644
1_5_1,Adv,0.44315843621399176,0.25745884773662553,54,3888
1_5_1,Ele,0.4125067096081589,0.2616747181964573,54,3726
1_5_2,Adv,0.49013949013949015,0.25841750841750843,54,8316
1_5_2,Ele,0.4521835268103925,0.25400773908236596,54,7236
1_5_3,Adv,0.41964573268921096,0.17713365539452497,54,6210
1_5_3,Ele,0.4101745423584504,0.18795232013622817,54,4698
1_5_4,Adv,0.48287835249042144,0.22126436781609196,54,8352
1_5_4,Ele,0.4808080808080808,0.21296296296296297,54,5940
1_5_5,Adv,0.45793324188385914,0.19730224051211706,54,4374
1_5_5,Ele,0.42305685967657797,0.20787689097548254,54,3834
1_6_1,Adv,0.42614125753660637,0.23191214470284238,54,4644
1_6_1,Ele,0.37765634486945965,0.22191863995142683,54,3294
1_6_2,Adv,0.4636127355425601,0.21296296296296297,54,6156
1_6_2,Ele,0.47732779508480444,0.22637590861889928,54,5778
1_6_3,Adv,0.42277777777777775,0.19444444444444445,54,5400
1_6_3,Ele,0.45131086142322097,0.2009987515605493,54,4806
1_6_4,Adv,0.4442697414395528,0.24371069182389937,54,5724
1_6_4,Ele,0.4357193732193732,0.26513532763532766,54,5616
1_7_1,Adv,0.4590643274853801,0.28118908382066277,54,8208
1_7_1,Ele,0.45812603648424544,0.2804035378662244,54,7236
1_7_2,Adv,0.4633775566611387,0.25069098949695967,54,7236
1_7_2,Ele,0.48548621190130625,0.2712626995645864,53,6890
1_7_3,Adv,0.46984484484484484,0.23811311311311312,54,7992
1_7_3,Ele,0.4738292011019284,0.2317110498928681,54,6534
1_7_4,Adv,0.5060541310541311,0.288698955365622,54,8424
1_7_4,Ele,0.4697346600331675,0.27943615257048093,54,7236
1_8_1,Adv,0.4759837962962963,0.25882523148148145,54,6912
1_8_1,Ele,0.4609567901234568,0.2816358024691358,54,6480
1_8_2,Adv,0.4468114731272626,0.21150097465886938,54,7182
1_8_2,Ele,0.44094094094094094,0.21171171171171171,54,5994
1_8_3,Adv,0.4771021021021021,0.246996996996997,54,7992
1_8_3,Ele,0.4513692162417375,0.23182247403210576,54,6354
1_8_4,Adv,0.4556080903598634,0.25203572366692933,54,7614
1_8_4,Ele,0.45410628019323673,0.24852388620504562,54,7452
1_8_5,Adv,0.44332210998877664,0.20819304152637486,54,5346
1_8_5,Ele,0.43224932249322495,0.21973803071364048,54,4428
1_9_1,Adv,0.4093013468013468,0.22516835016835016,54,4752
1_9_1,Ele,0.382010582010582,0.2328042328042328,54,3780
1_9_2,Adv,0.4496162829496163,0.22389055722389056,54,5994
1_9_2,Ele,0.42681992337164754,0.20977011494252873,54,5220
1_9_3,Adv,0.4045383411580595,0.20865936358894105,54,3834
1_9_3,Ele,0.4332694763729246,0.2471264367816092,54,3132
1_9_4,Adv,0.4302954640033292,0.18705784436121514,54,4806
1_9_4,Ele,0.4613349613349613,0.20553520553520555,54,4914
1_9_5,Adv,0.4492283950617284,0.23148148148148148,54,6480
1_9_5,Ele,0.4012345679012346,0.20296296296296296,54,4050
1_9_6,Adv,0.4401591674318947,0.23538414447505357,54,6534
1_9_6,Ele,0.4414333032219211,0.2503763926528154,54,6642
2_10_1,Adv,0.5018796992481203,0.2845181134654819,44,5852
2_10_1,Ele,0.448042328042328,0.24698412698412697,45,4725
2_10_2,Adv,0.4405741291790653,0.22457552949413617,44,5713
2_10_2,Ele,0.4448377581120944,0.21376597836774827,45,5085
2_10_3,Adv,0.4831908831908832,0.2472934472934473,45,5265
2_10_3,Ele,0.46747289407839865,0.2664720600500417,44,4796
2_10_4,Adv,0.49064327485380116,0.25891812865497077,45,6840
2_10_4,Ele,0.4067398119122257,0.22701149425287356,44,3828
2_1_1,Adv,0.38210922787193974,0.17721280602636535,45,5310
2_1_1,Ele,0.44339622641509435,0.1996140651801029,44,4664
2_1_2,Adv,0.4806201550387597,0.26976744186046514,45,5805
2_1_2,Ele,0.4645933014354067,0.269377990430622,44,4180
2_1_3,Adv,0.4644082332761578,0.27144082332761577,44,4664
2_1_3,Ele,0.42376543209876544,0.24444444444444444,45,3240
2_1_4,Adv,0.5092286501377411,0.2803030303030303,44,7260
2_1_4,Ele,0.4126315789473684,0.2486549707602339,45,4275
2_1_5,Adv,0.4665915311544035,0.23812590565126387,44,6211
2_1_5,Ele,0.429143897996357,0.20018214936247722,45,5490
2_1_6,Adv,0.3947242206235012,0.19584332533972823,45,6255
2_1_6,Ele,0.41532976827094475,0.2250445632798574,44,4488
2_2_1,Adv,0.4563882063882064,0.23607698607698607,44,4884
2_2_1,Ele,0.3976939203354298,0.18322851153039832,45,4770
2_2_2,Adv,0.4882650029708853,0.2292038027332145,44,6732
2_2_2,Ele,0.43624901497241925,0.2441292356185973,45,6345
2_2_3,Adv,0.46189839572192515,0.22103386809269163,44,4488
2_2_3,Ele,0.37209302325581395,0.17984496124031008,45,3870
2_2_4,Adv,0.2988095238095238,0.10238095238095238,45,2520
2_2_4,Ele,0.36045454545454547,0.16636363636363635,44,2200
2_2_5,Adv,0.4815336463223787,0.2248826291079812,45,6390
2_2_5,Ele,0.4558198810535259,0.2336448598130841,44,4708
2_2_6,Adv,0.4031746031746032,0.21243386243386245,45,3780
2_2_6,Ele,0.43741765480895917,0.2506587615283267,44,3036
2_3_1,Adv,0.4730639730639731,0.24124579124579124,44,5940
2_3_1,Ele,0.44598290598290596,0.2252991452991453,45,5850
2_3_2,Adv,0.5002321622039931,0.26961770623742454,44,6461
2_3_2,Ele,0.4358974358974359,0.20683760683760682,45,4680
2_3_3,Adv,0.5114015976761075,0.24270152505446624,45,6885
2_3_3,Ele,0.4912959381044487,0.2558027079303675,44,4136
2_3_4,Adv,0.4854480052321779,0.28368214519293655,44,6116
2_3_4,Ele,0.4057347670250896,0.21983273596176822,45,4185
2_4_1,Adv,0.3964769647696477,0.22005420054200542,45,3690
2_4_1,Ele,0.4388111888111888,0.2555944055944056,44,2860
2_4_2,Adv,0.4342483660130719,0.20784313725490197,45,3825
2_4_2,Ele,0.44817275747508306,0.23920265780730898,43,3010
2_4_3,Adv,0.43014301430143015,0.20528052805280528,45,4545
2_4_3,Ele,0.47218133647335886,0.2637621430674124,43,3397
2_4_4,Adv,0.41914893617021276,0.19952718676122932,45,4230
2_4_4,Ele,0.44432284541723666,0.2051983584131327,43,3655
2_4_5,Adv,0.4108527131782946,0.21468561584840654,43,4644
2_4_5,Ele,0.3913978494623656,0.2038231780167264,45,4185
2_4_6,Adv,0.41062131204442903,0.200624783061437,43,2881
2_4_6,Ele,0.4363888888888889,0.20194444444444445,45,3600
2_4_7,Adv,0.46009661835748794,0.22434782608695653,45,5175
2_4_7,Ele,0.44441293250141806,0.24305161656267726,43,3526
2_5_1,Adv,0.4319943622269204,0.2482381959126145,44,5676
2_5_1,Ele,0.41279461279461277,0.2101010101010101,45,4455
2_5_2,Adv,0.470125786163522,0.26014865637507145,44,6996
2_5_2,Ele,0.43803803803803804,0.23443443443443443,45,4995
2_5_3,Adv,0.37993827160493826,0.20709876543209876,45,3240
2_5_3,Ele,0.4599116161616162,0.2793560606060606,44,3168
2_5_4,Adv,0.4671467146714671,0.21242124212421243,44,4444
2_5_4,Ele,0.4005420054200542,0.18888888888888888,45,3690
2_5_5,Adv,0.4328042328042328,0.19380196523053667,45,6615
2_5_5,Ele,0.43065268065268064,0.24125874125874125,44,3432
2_6_1,Adv,0.4624266862170088,0.2406524926686217,44,5456
2_6_1,Ele,0.4387947269303202,0.21563088512241055,45,5310
2_6_2,Adv,0.4103809767322935,0.21759140884684225,45,3911
2_6_2,Ele,0.48005050505050506,0.2856060606060606,44,3960
2_6_3,Adv,0.45512082853855007,0.22094361334867663,44,3476
2_6_3,Ele,0.37643097643097645,0.198989898989899,45,2970
2_6_4,Adv,0.4137715179968701,0.19765258215962442,45,6390
2_6_4,Ele,0.4834224598930481,0.22032085561497325,44,3740
2_7_1,Adv,0.3828647925033467,0.18527443105756358,45,3735
2_7_1,Ele,0.4062889165628892,0.23474470734744707,44,3212
2_7_2,Adv,0.4682643427741467,0.23805374001452434,45,6885
2_7_2,Ele,0.43697282099343954,0.22844423617619494,44,4268
2_7_3,Adv,0.4350984067478913,0.2120431115276476,44,4268
2_7_3,Ele,0.447953216374269,0.17017543859649123,45,3420
2_7_4,Adv,0.4700074515648286,0.27235469448584204,44,5368
2_7_4,Ele,0.4270440251572327,0.23563941299790356,45,4770
2_7_5,Adv,0.4595959595959596,0.23953823953823955,45,6930
2_7_5,Ele,0.49288688410825815,0.26700208188757807,44,5764
2_7_6,Adv,0.480497542997543,0.27764127764127766,44,6512
2_7_6,Ele,0.405973715651135,0.2217443249701314,45,4185
2_8_1,Adv,0.4077995867768595,0.21978305785123967,44,3872
2_8_1,Ele,0.3823754789272031,0.21353767560664114,45,3915
2_8_2,Adv,0.454153605015674,0.24882445141065831,44,5104
2_8_2,Ele,0.43698916555787876,0.24634099980992208,45,5261
2_8_3,Adv,0.44074074074074077,0.24226579520697167,45,4590
2_8_3,Ele,0.4640909090909091,0.2888636363636364,44,4400
2_8_4,Adv,0.4614942528735632,0.19712643678160918,45,5220
2_8_4,Ele,0.4377104377104377,0.24887766554433222,44,3564
2_8_5,Adv,0.4788293897882939,0.22540473225404734,44,6424
2_8_5,Ele,0.44332210998877664,0.19079685746352412,45,4455
2_8_6,Adv,0.45407685098406747,0.23711340206185566,44,4268
2_8_6,Ele,0.40825396825396826,0.23142857142857143,45,3150
2_9_1,Adv,0.3612761276127613,0.1647964796479648,45,4545
2_9_1,Ele,0.41542832167832167,0.20039335664335664,44,4576
2_9_2,Adv,0.3795454545454545,0.18282828282828284,45,3960
2_9_2,Ele,0.4354545454545454,0.19515151515151516,44,3300
2_9_3,Adv,0.4614285714285714,0.23555555555555555,45,6300
2_9_3,Ele,0.458479020979021,0.25327797202797203,44,4576
2_9_4,Adv,0.4742822966507177,0.2770633971291866,44,6688
2_9_4,Ele,0.46063738156761413,0.22807924203273042,45,5805
2_9_5,Adv,0.40746268656716417,0.18756218905472638,45,6030
2_9_5,Ele,0.44780431432973805,0.22785053929121726,44,5192
2_9_6,Adv,0.4870909090909091,0.24836363636363637,44,5500
2_9_6,Ele,0.4199233716475096,0.19272030651340996,45,2610
3_10_1,Adv,0.4302481556002683,0.22535211267605634,42,2982
3_10_1,Ele,0.4561213434452871,0.2134344528710726,39,2769
3_10_2,Adv,0.42450142450142453,0.22393162393162394,39,3510
3_10_2,Ele,0.40535714285714286,0.22113095238095237,42,3360
3_10_3,Adv,0.47384615384615386,0.19435897435897437,39,3900
3_10_3,Ele,0.4642857142857143,0.22531939605110338,42,3444
3_10_4,Adv,0.4739762724837352,0.22062763107539227,39,5226
3_10_4,Ele,0.5052137643378519,0.24087591240875914,42,5754
3_10_5,Adv,0.4683583959899749,0.24577067669172933,42,6384
3_10_5,Ele,0.458476846536548,0.24148488327592804,39,5226
3_10_6,Adv,0.4504201680672269,0.2350140056022409,42,3570
3_10_6,Ele,0.46855921855921856,0.2557997557997558,39,3276
3_1_1,Adv,0.5074496056091148,0.22699386503067484,42,6846
3_1_1,Ele,0.4335486396555099,0.20728126834997063,39,5109
3_1_2,Adv,0.4326984126984127,0.1784126984126984,42,3150
3_1_2,Ele,0.37902097902097903,0.16037296037296037,39,2145
3_1_3,Adv,0.45084745762711864,0.2038135593220339,39,4720
3_1_3,Ele,0.5095645095645096,0.24196174196174197,42,4914
3_1_4,Adv,0.4878587196467991,0.2107318729835286,39,5889
3_1_4,Ele,0.4669421487603306,0.2012987012987013,42,5082
3_1_5,Adv,0.48717948717948717,0.20270270270270271,39,5772
3_1_5,Ele,0.39119951778179624,0.19590114526823388,42,3318
3_2_1,Adv,0.4119047619047619,0.2001984126984127,42,5040
3_2_1,Ele,0.46197676966907736,0.1987727372342757,39,4563
3_2_2,Adv,0.3545787545787546,0.15567765567765568,39,2730
3_2_2,Ele,0.33874458874458874,0.16522366522366522,42,2772
3_2_3,Adv,0.4464414090582315,0.19362568895279175,39,4173
3_2_3,Ele,0.4114010989010989,0.1920787545787546,42,4368
3_2_4,Adv,0.4297812279463656,0.19360150552811103,39,4251
3_2_4,Ele,0.4373555247341655,0.20110957004160887,42,4326
3_2_5,Adv,0.5025456723569931,0.24213836477987422,42,6678
3_2_5,Ele,0.48717948717948717,0.22721317611828562,39,5343
3_3_1,Adv,0.4579737935442633,0.19367209971236818,42,6258
3_3_1,Ele,0.4174792343806428,0.20621162874684001,39,5538
3_3_2,Adv,0.4341543513957307,0.19983579638752053,42,6090
3_3_2,Ele,0.4132478632478632,0.19316239316239317,39,4680
3_3_3,Adv,0.4718286099865047,0.23768556005398112,39,5928
3_3_3,Ele,0.41211769260549747,0.20770421989934185,42,5166
3_3_4,Adv,0.49854545454545457,0.23527272727272727,39,5500
3_3_4,Ele,0.47879464285714285,0.2615327380952381,42,5376
3_3_5,Adv,0.4624669312169312,0.22767857142857142,42,6048
3_3_5,Ele,0.472844740561276,0.25176660609731477,39,4953
3_4_1,Adv,0.39778164419312745,0.20226185297955632,38,4598
3_4_1,Ele,0.3670150987224158,0.21167247386759583,42,3444
3_4_2,Adv,0.47035330261136715,0.2073732718894009,42,6510
3_4_2,Ele,0.4029038112522686,0.19487295825771325,38,4408
3_4_3,Adv,0.393976393976394,0.1914936914936915,42,4914
3_4_3,Ele,0.35328947368421054,0.20098684210526316,38,3040
3_4_4,Adv,0.44032738095238094,0.20029761904761906,42,6720
3_4_4,Ele,0.45244690674053556,0.2059095106186519,38,4332
3_4_5,Adv,0.4188428059395801,0.18458781362007168,42,3906
3_4_5,Ele,0.4274711168164313,0.222400513478819,38,3116
3_5_1,Adv,0.4512471655328798,0.22117564974707832,39,5733
3_5_1,Ele,0.4348484848484849,0.18787878787878787,42,4620
3_5_2,Adv,0.4896810506566604,0.241869918699187,39,6396
3_5_2,Ele,0.4681013431013431,0.23977411477411478,42,6552
3_5_3,Adv,0.46396396396396394,0.20313170313170315,42,4662
3_5_3,Ele,0.46552153348269854,0.21782424695046054,39,4017
3_5_4,Adv,0.4844260884529341,0.2242299087936672,39,5811
3_5_4,Ele,0.4492063492063492,0.22301587301587303,42,3780
3_6_1,Adv,0.46558704453441296,0.22556390977443608,39,5187
3_6_1,Ele,0.3882410106899903,0.20942662779397472,42,4116
3_6_2,Adv,0.3801717408274785,0.15729898516783763,42,2562
3_6_2,Ele,0.36065573770491804,0.16687683900798655,39,2379
3_6_3,Adv,0.3880302532061822,0.19368628740545873,39,3041
3_6_3,Ele,0.40336134453781514,0.19747899159663865,42,2856
3_6_4,Adv,0.4147392290249433,0.1800453514739229,42,4410
3_6_4,Ele,0.38653846153846155,0.19935897435897437,39,3120
3_6_5,Adv,0.4979223125564589,0.22276422764227644,39,5535
3_6_5,Ele,0.47445887445887447,0.21688311688311687,42,4620
3_6_6,Adv,0.4785714285714286,0.23720238095238094,42,6720
3_6_6,Ele,0.47526182737450345,0.22661610689779704,39,5538
3_6_7,Adv,0.38605994944023114,0.1708197905381004,39,2769
3_6_7,Ele,0.3546918767507003,0.21008403361344538,42,2856
3_7_1,Adv,0.39840058160668845,0.1728462377317339,42,5502
3_7_1,Ele,0.39614390777181474,0.18843172331544425,39,5031
3_7_2,Adv,0.4772108843537415,0.23214285714285715,42,5880
3_7_2,Ele,0.4545234639574262,0.22617319787131107,39,4134
3_7_3,Adv,0.4107142857142857,0.202906162464986,42,5712
3_7_3,Ele,0.3870468611847922,0.1960654288240495,39,4524
3_7_4,Adv,0.4409949865021211,0.1997686077902044,39,5186
3_7_4,Ele,0.4323882224645583,0.22791712104689205,42,5502
3_7_5,Adv,0.42572835453426344,0.22076323348379154,39,4874
3_7_5,Ele,0.40631953716065866,0.19292389853137518,42,4494
3_7_6,Adv,0.3966108966108966,0.22072072072072071,42,4662
3_7_6,Ele,0.39447731755424065,0.2127359819667512,39,3549
3_7_7,Adv,0.44161469161469163,0.24601524601524602,39,5772
3_7_7,Ele,0.4360805860805861,0.23864468864468866,42,5460
3_8_1,Adv,0.4755761953904369,0.2593739250085999,38,5814
3_8_1,Ele,0.4494535519125683,0.2187743950039032,42,5124
3_8_2,Adv,0.4608516483516483,0.2532051282051282,39,4368
3_8_2,Ele,0.42328042328042326,0.22433862433862434,42,3780
3_8_3,Adv,0.43247462919594065,0.21350507416081185,42,5124
3_8_3,Ele,0.42505947660586835,0.22151731430081945,39,3783
3_8_4,Adv,0.44967092528068137,0.2086720867208672,42,5166
3_8_4,Ele,0.4369440083725798,0.2271062271062271,39,3822
3_8_5,Adv,0.395979020979021,0.17424242424242425,39,3432
3_8_5,Ele,0.33843537414965985,0.1602891156462585,42,2352
3_8_6,Adv,0.4782155513862831,0.22013758599124453,39,4797
3_8_6,Ele,0.42630385487528344,0.20096371882086167,42,3528
3_9_1,Adv,0.41579558652729387,0.21399535423925667,42,3444
3_9_1,Ele,0.42186234817813767,0.21214574898785424,38,2470
3_9_2,Adv,0.48721340388007056,0.23074661963550852,42,6804
3_9_2,Ele,0.45150065245759025,0.22705524140930838,38,4598
3_9_3,Adv,0.4437519974432726,0.23106423777564716,42,6258
3_9_3,Ele,0.47509165408669396,0.21910718136726332,38,4637
3_9_4,Adv,0.4732597623089983,0.22432088285229201,38,4712
3_9_4,Ele,0.4462759462759463,0.20543345543345543,42,3276
