text_id,level,mean_HigherPassFixation,median_HigherPassFixation,mean_nonzero_HigherPassFixation,n_subjects,n_rows
1_3_2,Ele,203.00049701789266,0.0,444.92047930283223,54,2012
1_3_3,Adv,207.67871352785147,0.0,492.80802517702597,54,3016
1_3_3,Ele,142.18486222532263,0.0,406.4247258225324,54,2867
1_3_4,Adv,188.98697068403908,0.0,443.2006944444444,54,3377
1_3_4,Ele,185.6878612716763,0.0,461.96017699115043,54,2249
1_3_5,Adv,219.60147354320162,0.0,448.72034671532845,54,4479
1_3_5,Ele,174.65736040609136,0.0,454.5244385733157,54,1970
1_4_1,Adv,205.109756097561,0.0,446.59669338677355,54,4346
1_4_1,Ele,184.87909040488074,0.0,447.4322147651007,54,3606
1_4_2,Adv,199.06294768830043,0.0,451.0983767830792,54,4607
1_4_2,Ele,161.3255575493463,0.0,431.93617021276594,54,3901
1_4_3,Adv,268.05506883604505,123.0,510.55065554231226,54,3196
1_4_3,Ele,213.3953674121406,0.0,429.88093322606596,54,2504
1_4_4,Adv,230.4659381539177,0.0,490.709900990099,54,4301
1_4_4,Ele,228.60092807424593,66.5,452.4776119402985,54,3448
1_4_5,Adv,245.71020092735702,100.0,476.6851574212894,54,2588
1_4_5,Ele,241.0206065318818,0.0,484.67943706020327,54,2572
1_5_1,Adv,181.98060046189377,0.0,467.36417556346385,54,2165
1_5_1,Ele,122.69438099588854,0.0,379.3474576271187,54,2189
1_5_2,Adv,178.03419811320754,0.0,485.44372990353696,54,4240
1_5_2,Ele,152.63546922300705,0.0,406.6176075268817,54,3964
1_5_3,Adv,231.4447835738069,51.5,458.81573157315734,54,3604
1_5_3,Ele,240.7351136773728,0.0,499.68314606741575,54,2771
1_5_4,Adv,206.62560777957862,0.0,488.72727272727275,54,4319
1_5_4,Ele,193.16115434500648,0.0,402.5060810810811,54,3084
1_5_5,Adv,303.75495571488824,172.0,520.0021660649819,54,2371
1_5_5,Ele,250.3372513562387,95.5,487.8819383259912,54,2212
1_6_1,Adv,239.93320825515949,0.0,501.9010989010989,54,2665
1_6_1,Ele,163.19560975609755,0.0,425.6374045801527,54,2050
1_6_2,Adv,249.22592368261658,106.0,481.5354008191925,54,3302
1_6_2,Ele,232.4996688741722,0.0,486.9271844660194,54,3020
1_6_3,Adv,276.409367982034,136.0,508.0,54,3117
1_6_3,Ele,213.97307546454303,0.0,430.7229007633588,54,2637
1_6_4,Adv,209.91920779629046,0.0,464.0396108408617,54,3181
1_6_4,Ele,172.07194698643104,0.0,452.1525704809287,54,3169
1_7_1,Adv,115.2927927927928,0.0,380.0296956198961,54,4440
1_7_1,Ele,102.61846467737821,0.0,367.7943327239488,54,3921
1_7_2,Adv,135.13031161473089,0.0,376.6769562096195,54,3883
1_7_2,Ele,157.48660084626235,0.0,411.71828908554573,53,3545
1_7_3,Adv,202.7661080953505,0.0,470.75068493150684,54,4237
1_7_3,Ele,148.31006399069227,0.0,379.6649292628444,54,3438
1_7_4,Adv,182.662100456621,0.0,457.0396873120866,54,4161
1_7_4,Ele,122.29267657023716,0.0,366.30523028883687,54,3837
1_8_1,Adv,159.65599116510217,0.0,444.14285714285717,54,3622
1_8_1,Ele,118.00372172917263,0.0,392.185537583254,54,3493
1_8_2,Adv,259.50969041026934,0.0,520.4603735487128,54,3973
1_8_2,Ele,277.8615338704864,0.0,557.5532934131736,54,3351
1_8_3,Adv,191.0435510887772,0.0,446.5162192393736,54,4179
1_8_3,Ele,180.63396442914515,0.0,431.59013022618234,54,3486
1_8_4,Adv,214.56164053075995,0.0,464.90224777835857,54,4145
1_8_4,Ele,170.76450344149458,0.0,432.81619937694705,54,4068
1_8_5,Adv,288.54872311827955,87.5,562.358218729535,54,2976
1_8_5,Ele,245.11694510739858,0.0,494.561797752809,54,2514
1_9_1,Adv,148.98432490203064,0.0,407.20447906523856,54,2807
1_9_1,Ele,122.16181506849315,0.0,394.7026279391425,54,2336
1_9_2,Adv,227.78387390118218,0.0,463.00616142945165,54,3299
1_9_2,Ele,211.64538770053477,0.0,436.1177685950413,54,2992
1_9_3,Adv,250.57950065703022,0.0,535.1478016838166,54,2283
1_9_3,Ele,198.20507042253521,0.0,430.6168910648715,54,1775
1_9_4,Adv,282.35756026296565,167.0,482.5811485642946,54,2738
1_9_4,Ele,218.39100868908199,0.0,443.65387567152726,54,2647
1_9_5,Adv,174.5287195292799,0.0,406.8536903984324,54,3569
1_9_5,Ele,207.8878350515464,0.0,478.29981024667933,54,2425
1_9_6,Adv,152.58720612356478,0.0,377.90385917400135,54,3658
1_9_6,Ele,151.90377358490565,0.0,404.2776183644189,54,3710
2_10_1,Adv,179.09228130360205,0.0,446.58169375534646,44,2915
2_10_1,Ele,150.71050613496934,0.0,396.2227822580645,45,2608
2_10_2,Adv,158.58698372966208,0.0,433.9417808219178,44,3196
2_10_2,Ele,184.22741764080766,0.0,427.6924342105263,45,2823
2_10_3,Adv,189.23410510841603,0.0,445.4204152249135,45,2721
2_10_3,Ele,159.57830853563038,0.0,421.0361570247934,44,2554
2_10_4,Adv,213.77870264064293,0.0,513.6586206896552,45,3484
2_10_4,Ele,165.83047115808014,0.0,434.8741339491917,44,2271
2_1_1,Adv,213.344407192929,0.0,488.8149441340782,45,3281
2_1_1,Ele,212.02812018489985,0.0,452.28019720624485,44,2596
2_1_2,Adv,155.4610281923715,0.0,472.9717457114026,45,3015
2_1_2,Ele,171.44235924932977,0.0,439.50515463917526,44,2238
2_1_3,Adv,165.68294635708565,0.0,445.98706896551727,44,2498
2_1_3,Ele,162.10980182110336,0.0,407.89622641509436,45,1867
2_1_4,Adv,127.85882683132192,0.0,384.1155143338954,44,3563
2_1_4,Ele,130.9593787335723,0.0,392.40930787589497,45,2511
2_1_5,Adv,232.6441291880471,0.0,503.75816993464053,44,3313
2_1_5,Ele,219.94192724952137,0.0,477.3531855955679,45,3134
2_1_6,Adv,190.1056524035922,0.0,456.3982244768548,45,3786
2_1_6,Ele,155.6112804878049,0.0,407.9160839160839,44,2624
2_2_1,Adv,208.26064030131826,0.0,485.4539069359087,44,2655
2_2_1,Ele,240.24782457361644,0.0,503.4514952589351,45,2873
2_2_2,Adv,196.87518142235123,0.0,450.35524568393095,44,3445
2_2_2,Ele,192.908862175007,0.0,440.0733418367347,45,3577
2_2_3,Adv,238.17349896480331,0.0,509.91932624113474,44,2415
2_2_3,Ele,236.57860082304526,0.0,481.4790619765494,45,2430
2_2_4,Adv,353.6428975664969,198.0,581.8314711359404,45,1767
2_2_4,Ele,219.65813788201848,0.0,489.01740506329116,44,1407
2_2_5,Adv,207.04346513733776,0.0,460.3590604026846,45,3313
2_2_5,Ele,180.36572989851678,0.0,420.0881818181818,44,2562
2_2_6,Adv,236.6546985815603,0.0,515.8386473429952,45,2256
2_2_6,Ele,148.64110070257613,0.0,404.265923566879,44,1708
2_3_1,Adv,215.34568690095847,0.0,499.653076352854,44,3130
2_3_1,Ele,154.83770441221844,0.0,399.22752585521084,45,3241
2_3_2,Adv,182.89408485599256,0.0,456.03474903474904,44,3229
2_3_2,Ele,219.01742424242425,0.0,477.4616019818332,45,2640
2_3_3,Adv,271.2229488703924,93.5,524.6658999424957,45,3364
2_3_3,Ele,226.5698669201521,0.0,482.4929149797571,44,2104
2_3_4,Adv,220.70448045757865,0.0,543.0469116497263,44,3147
2_3_4,Ele,155.63731403297146,0.0,456.98937426210153,45,2487
2_4_1,Adv,206.74584643017513,0.0,494.546723952739,45,2227
2_4_1,Ele,139.96697819314642,0.0,397.6053097345133,44,1605
2_4_2,Adv,258.3373382624769,0.0,557.9261477045908,45,2164
2_4_2,Ele,211.05057194461168,0.0,465.5444887118194,43,1661
2_4_3,Adv,255.6969111969112,104.0,492.3828996282528,45,2590
2_4_3,Ele,240.22253206915784,37.0,478.0455049944506,43,1793
2_4_4,Adv,238.36589336589336,0.0,503.58125537403265,45,2457
2_4_4,Ele,220.17331363860168,0.0,501.31390134529147,43,2031
2_4_5,Adv,229.2719298245614,0.0,515.4379622021364,43,2736
2_4_5,Ele,182.65135453474676,0.0,430.7527777777778,45,2547
2_4_6,Adv,191.99764428739695,0.0,444.15803814713894,43,1698
2_4_6,Ele,177.16313454903894,0.0,479.9252336448598,45,2029
2_4_7,Adv,248.3006442376521,0.0,547.9873617693523,45,2794
2_4_7,Ele,209.41858090862684,0.0,466.72468714448235,43,1959
2_5_1,Adv,201.57971464019852,0.0,467.2127965492451,44,3224
2_5_1,Ele,152.10015290519877,0.0,405.60040774719675,45,2616
2_5_2,Adv,207.96358241165362,0.0,475.87716049382715,44,3707
2_5_2,Ele,171.49661560384752,0.0,438.0263876251137,45,2807
2_5_3,Adv,252.45744151319064,0.0,549.498374864572,45,2009
2_5_3,Ele,147.19403857393337,0.0,391.6780715396579,44,1711
2_5_4,Adv,227.6097972972973,0.0,476.55172413793105,44,2368
2_5_4,Ele,236.89556962025316,0.0,490.18989710009356,45,2212
2_5_5,Adv,219.56929637526653,0.0,490.6634901727219,45,3752
2_5_5,Ele,162.6136131013306,0.0,427.65410497981156,44,1954
2_6_1,Adv,164.46948516876918,0.0,417.65281385281384,44,2933
2_6_1,Ele,190.31409395973154,0.0,466.39473684210526,45,2980
2_6_2,Adv,204.8508239375542,0.0,511.2402597402597,45,2306
2_6_2,Ele,117.08887809616319,0.0,364.17824773413895,44,2059
2_6_3,Adv,206.19429778247095,0.0,446.8329519450801,44,1894
2_6_3,Ele,212.7937365010799,0.0,485.3374384236453,45,1852
2_6_4,Adv,241.2544046983449,0.0,500.9639689578714,45,3746
2_6_4,Ele,228.04813664596273,0.0,513.506993006993,44,1932
2_7_1,Adv,270.76008676789587,91.0,532.0562659846547,45,2305
2_7_1,Ele,173.57944415312008,0.0,437.85185185185185,44,1907
2_7_2,Adv,148.21305654192844,0.0,407.6694214876033,45,3661
2_7_2,Ele,169.528506034124,0.0,438.5113024757804,44,2403
2_7_3,Adv,205.1497304023227,0.0,444.7985611510791,44,2411
2_7_3,Ele,268.9650423728813,123.5,503.7757936507937,45,1888
2_7_4,Adv,111.50720562390158,0.0,353.271714922049,44,2845
2_7_4,Ele,122.38309549945116,0.0,355.4442082890542,45,2733
2_7_5,Adv,173.81975967957277,0.0,436.2969168900804,45,3745
2_7_5,Ele,213.08244953814574,0.0,478.37173579109066,44,2923
2_7_6,Adv,119.6473544191546,0.0,403.95908183632736,44,3383
2_7_6,Ele,146.89501206757845,0.0,367.75528700906347,45,2486
2_8_1,Adv,175.95682511993022,0.0,453.8458942632171,44,2293
2_8_1,Ele,154.47105045492142,0.0,427.84765177548684,45,2418
2_8_2,Adv,176.81981335247667,0.0,412.5795644891122,44,2786
2_8_2,Ele,149.4206617150574,0.0,406.04036697247705,45,2962
2_8_3,Adv,179.81573821581614,0.0,435.04901036757775,45,2567
2_8_3,Ele,190.21713316369804,0.0,485.9501625135428,44,2358
2_8_4,Adv,306.3920313055852,159.0,549.9795657726693,45,2811
2_8_4,Ele,259.04041916167665,74.5,509.4376840039254,44,2004
2_8_5,Adv,231.22491039426524,0.0,503.6701366297983,44,3348
2_8_5,Ele,243.89193548387098,0.0,525.0451388888889,45,2480
2_8_6,Adv,167.48884120171672,0.0,440.46162528216706,44,2330
2_8_6,Ele,189.43401287553647,0.0,467.0701058201058,45,1864
2_9_1,Adv,285.40647605924903,0.0,599.9529326574946,45,2903
2_9_1,Ele,223.5214953271028,0.0,505.8544839255499,44,2675
2_9_2,Adv,301.81847781847785,156.0,545.2705882352941,45,2457
2_9_2,Ele,271.18786902844874,132.0,510.8422649140546,44,1863
2_9_3,Adv,201.82964927792514,0.0,493.73323720259555,45,3393
2_9_3,Ele,160.14406779661016,0.0,427.6260775862069,44,2478
2_9_4,Adv,192.73606370875996,0.0,501.59881569207994,44,3516
2_9_4,Ele,158.4420312999042,0.0,418.63459915611816,45,3131
2_9_5,Adv,250.2331374195354,0.0,531.8756692444973,45,3573
2_9_5,Ele,180.08126961981165,0.0,441.2760683760684,44,2867
2_9_6,Adv,254.83977313009572,0.0,519.8141720896601,44,2821
2_9_6,Ele,310.4583883751651,191.0,507.59611231101513,45,1514
3_10_1,Adv,279.4214243672749,0.0,560.4923258559622,42,1699
3_10_1,Ele,282.91500664010624,58.0,558.4141546526868,39,1506
3_10_2,Adv,208.0891089108911,0.0,479.8401826484018,39,2020
3_10_2,Ele,238.76726726726727,0.0,508.0479233226837,42,1998
3_10_3,Adv,221.58430799220272,0.0,474.625260960334,39,2052
3_10_3,Ele,200.72249322493224,0.0,482.8331160365059,42,1845
3_10_4,Adv,205.3022917424518,0.0,466.42644628099174,39,2749
3_10_4,Ele,211.40814892869687,0.0,474.6679810725552,42,2847
3_10_5,Adv,122.63759575721862,0.0,403.3255813953488,42,3394
3_10_5,Ele,111.14699646643109,0.0,361.1320321469575,39,2830
3_10_6,Adv,152.3914373088685,0.0,393.41052631578947,42,1962
3_10_6,Ele,144.82021826536473,0.0,404.0576923076923,39,1741
3_1_1,Adv,250.90895610913404,0.0,546.2007746933506,42,3372
3_1_1,Ele,211.91188666205943,0.0,476.14363354037266,39,2894
3_1_2,Adv,386.4275321768327,185.0,675.0205278592375,42,1787
3_1_2,Ele,357.45120120120123,197.5,589.993804213135,39,1332
3_1_3,Adv,194.62615740740742,0.0,435.26402070750646,39,2592
3_1_3,Ele,164.39502074688798,0.0,413.9937304075235,42,2410
3_1_4,Adv,233.38759946949602,0.0,496.7515878616796,39,3016
3_1_4,Ele,216.25913621262458,0.0,472.4564516129032,42,2709
3_1_5,Adv,221.32432432432432,0.0,465.28409090909093,39,2960
3_1_5,Ele,214.53465346534654,0.0,475.17543859649123,42,2020
3_2_1,Adv,223.9021592442645,0.0,511.67771781033156,42,2964
3_2_1,Ele,234.43421588594705,0.0,510.2269503546099,39,2455
3_2_2,Adv,286.8132803632236,111.5,557.7980132450331,39,1762
3_2_2,Ele,146.7746863066012,0.0,372.1134163208852,42,1833
3_2_3,Adv,286.1532467532468,0.0,575.7961672473867,39,2310
3_2_3,Ele,208.48852586542202,0.0,450.0621326616289,42,2571
3_2_4,Adv,256.0899339933993,0.0,522.9671440606571,39,2424
3_2_4,Ele,230.47247329498768,0.0,479.05209222886424,42,2434
3_2_5,Adv,224.54726068633354,0.0,507.10129163834125,42,3322
3_2_5,Ele,229.40985401459855,0.0,474.0444947209653,39,2740
3_3_1,Adv,300.34787735849056,112.0,582.4928530588908,42,3392
3_3_1,Ele,248.05300681959082,0.0,525.7680683311432,39,3226
3_3_2,Adv,242.60882182240277,0.0,524.4855708908407,42,3446
3_3_2,Ele,293.3936635105608,140.0,542.5313131313131,39,2746
3_3_3,Adv,253.69243053337593,0.0,523.2615283267457,39,3131
3_3_3,Ele,178.67072769180112,0.0,436.89452495974234,42,3037
3_3_4,Adv,268.6965192168238,0.0,543.7013939838591,39,2758
3_3_4,Ele,180.76588151320485,0.0,476.0394736842105,42,2802
3_3_5,Adv,228.08335896647185,0.0,542.031432748538,42,3251
3_3_5,Ele,231.3408655687476,0.0,502.1039068994181,39,2611
3_4_1,Adv,223.53593355001806,0.0,507.3532786885246,38,2769
3_4_1,Ele,134.9,0.0,400.6566757493188,42,2180
3_4_2,Adv,214.50812064965197,0.0,497.72812920592196,42,3448
3_4_2,Ele,202.61018237082067,0.0,458.13573883161513,38,2632
3_4_3,Adv,204.21255876427134,0.0,471.06506584043376,42,2978
3_4_3,Ele,138.59867751780266,0.0,429.7870662460568,38,1966
3_4_4,Adv,234.4559957458123,0.0,495.3870786516854,42,3761
3_4_4,Ele,246.81661045531197,86.5,483.0437293729373,38,2372
3_4_5,Adv,238.25330396475772,0.0,542.4623871614845,42,2270
3_4_5,Ele,178.1115470852018,0.0,445.6535764375877,38,1784
3_5_1,Adv,241.624284806103,0.0,505.0830564784053,39,3146
3_5_1,Ele,217.2106472615856,0.0,454.43669871794873,42,2611
3_5_2,Adv,237.92432598039215,0.0,529.3694614860259,39,3264
3_5_2,Ele,188.64447632711622,0.0,420.88732394366195,42,3485
3_5_3,Adv,260.1636654661865,0.0,549.112331081081,42,2499
3_5_3,Ele,235.00279459711226,0.0,491.286270691334,39,2147
3_5_4,Adv,239.78771695594125,0.0,496.1353591160221,39,2996
3_5_4,Ele,229.47406340057637,0.0,471.63376110562683,42,2082
3_6_1,Adv,188.66197691197692,0.0,443.1957627118644,39,2772
3_6_1,Ele,152.03256552819698,0.0,391.8300921187308,42,2518
3_6_2,Adv,260.42884130982367,145.5,473.18192219679634,42,1588
3_6_2,Ele,280.97830374753454,166.0,483.447963800905,39,1521
3_6_3,Adv,250.85921547555077,0.0,563.1471652593486,39,1861
3_6_3,Ele,170.13908450704224,0.0,412.9871794871795,42,1704
3_6_4,Adv,190.20999612553274,0.0,474.3304347826087,42,2581
3_6_4,Ele,208.57314524555903,0.0,478.0946107784431,39,1914
3_6_5,Adv,220.71500539762505,0.0,494.6508064516129,39,2779
3_6_5,Ele,186.25535420098848,0.0,472.0542797494781,42,2428
3_6_6,Adv,235.45633561643837,0.0,504.3025672371638,42,3504
3_6_6,Ele,235.71472814865794,0.0,496.0079652425778,39,2906
3_6_7,Adv,268.3658823529412,78.5,528.6465816917729,39,1700
3_6_7,Ele,130.59956592512208,0.0,355.5317577548006,42,1843
3_7_1,Adv,248.92688821752265,0.0,541.7146614069691,42,3310
3_7_1,Ele,202.86273864384464,0.0,480.35619641465314,39,3038
3_7_2,Adv,202.25113858165258,0.0,479.72222222222223,42,3074
3_7_2,Ele,192.34456762749446,0.0,440.3421319796954,39,2255
3_7_3,Adv,206.28758169934642,0.0,502.0708604483008,42,3366
3_7_3,Ele,186.59249909844934,0.0,458.3002657218778,39,2773
3_7_4,Adv,224.03242497412901,0.0,491.65026495079485,39,2899
3_7_4,Ele,172.38104386807558,0.0,448.62166666666667,42,3123
3_7_5,Adv,242.21614862450875,0.0,535.0931333859511,39,2799
3_7_5,Ele,174.64580209895053,0.0,432.6415970287837,42,2668
3_7_6,Adv,142.9534305012442,0.0,425.08245243128965,42,2813
3_7_6,Ele,170.97021870637505,0.0,435.84223013048637,39,2149
3_7_7,Adv,151.71237977040025,0.0,419.7158798283262,39,3223
3_7_7,Ele,143.33809678467034,0.0,415.57250470809794,42,3079
3_8_1,Adv,179.120367333552,0.0,446.92144026186577,38,3049
3_8_1,Ele,181.21907125132932,0.0,452.806908768822,42,2821
3_8_2,Adv,203.8475583864119,0.0,485.8917004048583,39,2355
3_8_2,Ele,209.42798165137614,0.0,494.6403033586132,42,2180
3_8_3,Adv,212.69669876203577,0.0,475.0552995391705,42,2908
3_8_3,Ele,189.45103448275862,0.0,455.8141592920354,39,2175
3_8_4,Adv,223.856489623637,0.0,488.0552147239264,42,2843
3_8_4,Ele,162.78345724907064,0.0,425.65006075334145,39,2152
3_8_5,Adv,264.0998552821997,134.0,494.11462093862815,39,2073
3_8_5,Ele,265.23264781491,0.0,555.4535666218035,42,1556
3_8_6,Adv,197.87534958050338,0.0,477.15028901734104,39,2503
3_8_6,Ele,191.77025691699606,0.0,452.90898483080514,42,2024
3_9_1,Adv,236.117296222664,0.0,494.8625,42,2012
3_9_1,Ele,217.25560224089637,0.0,458.93639053254435,38,1428
3_9_2,Adv,205.11923187159644,0.0,481.6022880215343,42,3489
3_9_2,Ele,222.9274385408406,0.0,489.31505657093123,38,2522
3_9_3,Adv,184.0746911806952,0.0,432.3643724696356,42,3481
3_9_3,Ele,185.07107641741987,0.0,433.5543792107796,38,2434
3_9_4,Adv,251.52780016116034,0.0,511.71475409836063,38,2482
3_9_4,Ele,288.21389195148845,148.5,529.7061803444782,42,1814
