text_id,level,mean_NF,median_NF,mean_nonzero_NF,n_subjects,n_rows
1_7_4,Ele,1.2569098949695965,1.0,1.7443421557345609,54,7236
1_8_1,Adv,1.4107349537037037,1.0,1.9033769275814951,54,6912
1_8_1,Ele,1.2294753086419754,1.0,1.7114930182599355,54,6480
1_8_2,Adv,1.8546365914786966,1.0,2.3521101889457885,54,7182
1_8_2,Ele,1.8965632298965633,1.0,2.405925925925926,54,5994
1_8_3,Adv,1.5312812812812813,1.0,2.0335659687603855,54,7992
1_8_3,Ele,1.507554296506138,1.0,1.9625076828518746,54,6354
1_8_4,Adv,1.592067244549514,1.0,2.1285338015803337,54,7614
1_8_4,Ele,1.4687332259796029,1.0,1.9544642857142858,54,7452
1_8_5,Adv,1.9186307519640853,1.0,2.4231041814316088,54,5346
1_8_5,Ele,1.7700993676603434,1.0,2.2685962373371926,54,4428
1_9_1,Adv,1.5134680134680134,1.0,1.953286257468767,54,4752
1_9_1,Ele,1.3674603174603175,1.0,1.7824137931034483,54,3780
1_9_2,Adv,1.6818485151818485,1.0,2.167024935511608,54,5994
1_9_2,Ele,1.6885057471264369,1.0,2.136727272727273,54,5220
1_9_3,Adv,1.8395931142410016,1.0,2.324653922214898,54,3834
1_9_3,Ele,1.5727969348659003,1.0,2.089058524173028,54,3132
1_9_4,Adv,1.933624635871827,1.0,2.378551318146916,54,4806
1_9_4,Ele,1.6872201872201873,1.0,2.123719262295082,54,4914
1_9_5,Adv,1.532253086419753,1.0,1.9937751004016064,54,6480
1_9_5,Ele,1.677037037037037,1.0,2.104089219330855,54,4050
1_9_6,Adv,1.43801652892562,1.0,1.8807045636509208,54,6534
1_9_6,Ele,1.3932550436615476,1.0,1.8586061458124121,54,6642
2_10_1,Adv,1.4369446343130554,1.0,2.0083592070695007,44,5852
2_10_1,Ele,1.4342857142857144,1.0,1.9047217537942664,45,4725
2_10_2,Adv,1.539121302293016,1.0,1.9848758465011287,44,5713
2_10_2,Ele,1.6273352999016715,1.0,2.069784892446223,45,5085
2_10_3,Adv,1.5929724596391264,1.0,2.1163260156447135,45,5265
2_10_3,Ele,1.396788990825688,1.0,1.904206935758954,44,4796
2_10_4,Adv,1.6422514619883042,1.0,2.216018938646676,45,6840
2_10_4,Ele,1.5525078369905956,1.0,2.0084488002703615,44,3828
2_1_1,Adv,1.7696798493408663,1.0,2.150835431448844,45,5310
2_1_1,Ele,1.7319897084048028,1.0,2.1639432092151085,44,4664
2_1_2,Adv,1.4094745908699398,1.0,1.9301722104269874,45,5805
2_1_2,Ele,1.3971291866028708,1.0,1.9122462344466273,44,4180
2_1_3,Adv,1.4240994854202402,1.0,1.9546792230723955,44,4664
2_1_3,Ele,1.4691358024691359,1.0,1.9444444444444444,45,3240
2_1_4,Adv,1.2761707988980717,1.0,1.7732057416267943,44,7260
2_1_4,Ele,1.3382456140350878,1.0,1.7811332503113324,45,4275
2_1_5,Adv,1.6478827886008693,1.0,2.1629332206255283,44,6211
2_1_5,Ele,1.7364298724954463,1.0,2.171031655659303,45,5490
2_1_6,Adv,1.6896882494004797,1.0,2.101192842942346,45,6255
2_1_6,Ele,1.4803921568627452,1.0,1.9102932719953996,44,4488
2_2_1,Adv,1.6496723996723996,1.0,2.1594746716697935,44,4884
2_2_1,Ele,1.8528301886792453,1.0,2.2684804928131417,45,4770
2_2_2,Adv,1.6026440879382056,1.0,2.079206012719214,44,6732
2_2_2,Ele,1.5587076438140268,1.0,2.062135112593828,45,6345
2_2_3,Adv,1.7956773618538324,1.0,2.3052059496567505,44,4488
2_2_3,Ele,1.9010335917312662,1.0,2.317895400126024,45,3870
2_2_4,Adv,2.4972222222222222,2.0,2.782051282051282,45,2520
2_2_4,Ele,1.800909090909091,1.0,2.1603053435114505,44,2200
2_2_5,Adv,1.7640062597809076,1.0,2.2757924490207957,45,6390
2_2_5,Ele,1.5276125743415463,1.0,1.9933481152993349,44,4708
2_2_6,Adv,1.7656084656084656,1.0,2.2418542156533423,45,3780
2_2_6,Ele,1.4084321475625823,1.0,1.8795604395604395,44,3036
2_3_1,Adv,1.6407407407407408,1.0,2.162414022631462,44,5940
2_3_1,Ele,1.4847863247863249,1.0,1.9165931156222418,45,5850
2_3_2,Adv,1.5333539699736882,1.0,2.0993854630218265,44,6461
2_3_2,Ele,1.748931623931624,1.0,2.205010775862069,45,4680
2_3_3,Adv,1.7446623093681917,1.0,2.3037974683544302,45,6885
2_3_3,Ele,1.614845261121857,1.0,2.169915529564652,44,4136
2_3_4,Adv,1.5573904512753434,1.0,2.174161150422278,44,6116
2_3_4,Ele,1.5586618876941458,1.0,1.9978560490045942,45,4185
2_4_1,Adv,1.67289972899729,1.0,2.1448922863099376,45,3690
2_4_1,Ele,1.3951048951048952,1.0,1.874119304837952,44,2860
2_4_2,Adv,1.9184313725490196,1.0,2.4217821782178217,45,3825
2_4_2,Ele,1.6345514950166113,1.0,2.148471615720524,43,3010
2_4_3,Adv,1.899009900990099,1.0,2.38953488372093,45,4545
2_4_3,Ele,1.6608772446276125,1.0,2.2558976409436227,43,3397
2_4_4,Adv,1.8650118203309693,1.0,2.3298877731836978,45,4230
2_4_4,Ele,1.7521203830369356,1.0,2.20447504302926,43,3655
2_4_5,Adv,1.7747631352282516,1.0,2.259939676446394,43,4644
2_4_5,Ele,1.6879330943847073,1.0,2.120048019207683,45,4185
2_4_6,Adv,1.6532454009024644,1.0,2.068171949630916,43,2881
2_4_6,Ele,1.6211111111111112,1.0,2.031326139923425,45,3600
2_4_7,Adv,1.8156521739130436,1.0,2.3408071748878925,45,5175
2_4_7,Ele,1.579977311401021,1.0,2.087298613713001,43,3526
2_5_1,Adv,1.5859760394644116,1.0,2.1096789313334896,44,5676
2_5_1,Ele,1.5254769921436588,1.0,1.9312304631997728,45,4455
2_5_2,Adv,1.562464265294454,1.0,2.1118624420401853,44,6996
2_5_2,Ele,1.5287287287287288,1.0,1.9968619246861925,45,4995
2_5_3,Adv,1.894753086419753,1.0,2.3896457765667574,45,3240
2_5_3,Ele,1.408459595959596,1.0,1.9544459045116076,44,3168
2_5_4,Adv,1.7574257425742574,1.0,2.2314285714285713,44,4444
2_5_4,Ele,1.7986449864498646,1.0,2.2175075175409287,45,3690
2_5_5,Adv,1.7685563114134544,1.0,2.193699606225389,45,6615
2_5_5,Ele,1.476981351981352,1.0,1.946620583717358,44,3432
2_6_1,Adv,1.4840542521994136,1.0,1.9543808834178131,44,5456
2_6_1,Ele,1.6145009416195857,1.0,2.058343337334934,45,5310
2_6_2,Adv,1.7491690104832525,1.0,2.23562091503268,45,3911
2_6_2,Ele,1.2353535353535354,1.0,1.729232944503358,44,3960
2_6_3,Adv,1.7137514384349828,1.0,2.199778434268833,44,3476
2_6_3,Ele,1.6777777777777778,1.0,2.094577553593947,45,2970
2_6_4,Adv,1.841940532081377,1.0,2.2956894870294517,45,6390
2_6_4,Ele,1.6933155080213904,1.0,2.171810699588477,44,3740
2_7_1,Adv,1.935475234270415,1.0,2.3756161682550117,45,3735
2_7_1,Ele,1.4828767123287672,1.0,1.937754271765663,44,3212
2_7_2,Adv,1.4705882352941178,1.0,1.9300419367136865,45,6885
2_7_2,Ele,1.4566541705716964,1.0,1.88794412389918,44,4268
2_7_3,Adv,1.669165885660731,1.0,2.118346714243235,44,4268
2_7_3,Ele,2.0330409356725148,1.5,2.4499647639182522,45,3420
2_7_4,Adv,1.2404992548435172,1.0,1.7048131080389144,44,5368
2_7_4,Ele,1.3312368972746331,1.0,1.741634668129457,45,4770
2_7_5,Adv,1.5835497835497836,1.0,2.0823529411764707,45,6930
2_7_5,Ele,1.5402498265093685,1.0,2.101301775147929,44,5764
2_7_6,Adv,1.2532248157248158,1.0,1.7349064625850341,44,6512
2_7_6,Ele,1.4164874551971327,1.0,1.8200798280626342,45,4185
2_8_1,Adv,1.5485537190082646,1.0,1.9847732538894405,44,3872
2_8_1,Ele,1.5026819923371648,1.0,1.910685287430984,45,3915
2_8_2,Adv,1.477076802507837,1.0,1.9663536776212833,44,5104
2_8_2,Ele,1.4326173731229803,1.0,1.9008827238335435,45,5261
2_8_3,Adv,1.5366013071895426,1.0,2.027889591719379,45,4590
2_8_3,Ele,1.413181818181818,1.0,1.9872163630552893,44,4400
2_8_4,Adv,2.0519157088122606,1.0,2.555714626580768,45,5220
2_8_4,Ele,1.740460157126824,1.0,2.3171460590212924,44,3564
2_8_5,Adv,1.7401930261519303,1.0,2.2465836012861735,44,6424
2_8_5,Ele,1.897418630751964,1.0,2.3447988904299586,45,4455
2_8_6,Adv,1.535613870665417,1.0,2.012899262899263,44,4268
2_8_6,Ele,1.5307936507936508,1.0,1.9917389508467576,45,3150
2_9_1,Adv,2.142794279427943,1.0,2.565595363540569,45,4545
2_9_1,Ele,1.7862762237762237,1.0,2.2339437004646077,44,4576
2_9_2,Adv,2.0603535353535354,2.0,2.5213226205191597,45,3960
2_9_2,Ele,1.8793939393939394,1.0,2.335090361445783,44,3300
2_9_3,Adv,1.714920634920635,1.0,2.243355481727575,45,6300
2_9_3,Ele,1.4121503496503496,1.0,1.8911325724319579,44,4576
2_9_4,Adv,1.5185406698564594,1.0,2.100517063081696,44,6688
2_9_4,Ele,1.5126614987080103,1.0,1.9596072305288998,45,5805
2_9_5,Adv,1.930016583747927,1.0,2.375586854460094,45,6030
2_9_5,Ele,1.5704930662557781,1.0,2.033923671738588,44,5192
2_9_6,Adv,1.738,1.0,2.3122883405902273,44,5500
2_9_6,Ele,1.989272030651341,2.0,2.464167062173707,45,2610
3_10_1,Adv,1.8708920187793427,1.0,2.415151515151515,42,2982
3_10_1,Ele,1.9198266522210183,1.0,2.440771349862259,39,2769
3_10_2,Adv,1.6427350427350427,1.0,2.116740088105727,39,3510
3_10_2,Ele,1.7291666666666667,1.0,2.220099350401223,42,3360
3_10_3,Adv,1.774871794871795,1.0,2.203055378739656,39,3900
3_10_3,Ele,1.6727642276422765,1.0,2.1592953523238383,42,3444
3_10_4,Adv,1.6959433601224645,1.0,2.176037318929536,39,5226
3_10_4,Ele,1.6044490789016337,1.0,2.1135531135531136,42,5754
3_10_5,Adv,1.3447681704260652,1.0,1.782969885773624,42,6384
3_10_5,Ele,1.3166858017604286,1.0,1.735872855701312,39,5226
3_10_6,Adv,1.411764705882353,1.0,1.845477846942512,42,3570
3_10_6,Ele,1.3336385836385836,1.0,1.7920426579163249,39,3276
3_1_1,Adv,1.8977505112474438,1.0,2.455026455026455,42,6846
3_1_1,Ele,1.7631630456057936,1.0,2.2241975308641977,39,5109
3_1_2,Adv,2.2723809523809524,2.0,2.7658423493044824,42,3150
3_1_2,Ele,2.508158508158508,2.0,2.9872293170460855,39,2145
3_1_3,Adv,1.7474576271186442,1.0,2.194784459819053,39,4720
3_1_3,Ele,1.4888074888074887,1.0,1.9640268456375838,42,4914
3_1_4,Adv,1.8748514178977755,1.0,2.3754302925989674,39,5889
3_1_4,Ele,1.7701692247146792,1.0,2.216309435821631,42,5082
3_1_5,Adv,1.8490990990990992,1.0,2.3192090395480225,39,5772
3_1_5,Ele,1.7814948764315852,1.0,2.2155172413793105,42,3318
3_2_1,Adv,1.7809523809523808,1.0,2.226742743736046,42,5040
3_2_1,Ele,1.8450580758273065,1.0,2.302789934354486,39,4563
3_2_2,Adv,2.150915750915751,2.0,2.5475054229934924,39,2730
3_2_2,Ele,1.6331168831168832,1.0,1.956352636127917,42,2772
3_2_3,Adv,1.9774742391564821,1.0,2.4523031203566124,39,4173
3_2_3,Ele,1.723901098901099,1.0,2.133748937376027,42,4368
3_2_4,Adv,1.9456598447424136,1.0,2.412777129521587,39,4251
3_2_4,Ele,1.8155339805825244,1.0,2.2725694444444446,42,4326
3_2_5,Adv,1.7371967654986522,1.0,2.2922347362181386,42,6678
3_2_5,Ele,1.7273067565038367,1.0,2.2351658997335915,39,5343
3_3_1,Adv,2.116171300735059,2.0,2.624455013872374,42,6258
3_3_1,Ele,1.880281690140845,1.0,2.368744313011829,39,5538
3_3_2,Adv,1.8724137931034484,1.0,2.3400369382310693,42,6090
3_3_2,Ele,2.043376068376068,1.0,2.532574152542373,39,4680
3_3_3,Adv,1.8333333333333333,1.0,2.404956848860367,39,5928
3_3_3,Ele,1.597367402245451,1.0,2.0161250916198385,42,5166
3_3_4,Adv,1.8841818181818182,1.0,2.4638611507370425,39,5500
3_3_4,Ele,1.5652901785714286,1.0,2.119647355163728,42,5376
3_3_5,Adv,1.8004298941798942,1.0,2.331192464140441,42,6048
3_3_5,Ele,1.791843327276398,1.0,2.3947652455477604,39,4953
3_4_1,Adv,1.8064375815571987,1.0,2.2644492911668483,38,4598
3_4_1,Ele,1.4407665505226481,1.0,1.8276243093922653,42,3444
3_4_2,Adv,1.7741935483870968,1.0,2.238372093023256,42,6510
3_4_2,Ele,1.7556715063520871,1.0,2.1806142575373344,38,4408
3_4_3,Adv,1.745828245828246,1.0,2.1593254467656684,42,4914
3_4_3,Ele,1.5315789473684212,1.0,1.9168382050226431,38,3040
3_4_4,Adv,1.8196428571428571,1.0,2.2754000744324525,42,6720
3_4_4,Ele,1.8282548476454294,1.0,2.302325581395349,38,4332
3_4_5,Adv,1.9457245263696876,1.0,2.3861852433281006,42,3906
3_4_5,Ele,1.5484595635430038,1.0,1.9913330581923236,38,3116
3_5_1,Adv,1.8529565672422816,1.0,2.379171332586786,39,5733
3_5_1,Ele,1.766017316017316,1.0,2.1745735607675907,42,4620
3_5_2,Adv,1.692151344590369,1.0,2.2320065992988245,39,6396
3_5_2,Ele,1.5653235653235653,1.0,2.059024292310781,42,6552
3_5_3,Adv,1.9096954096954097,1.0,2.3965006729475102,42,4662
3_5_3,Ele,1.8829972616380384,1.0,2.4073838319541694,39,4017
3_5_4,Adv,1.8070900017208742,1.0,2.3294143744454305,39,5811
3_5_4,Ele,1.7486772486772486,1.0,2.250595846101464,42,3780
3_6_1,Adv,1.697705802968961,1.0,2.1921832213094348,39,5187
3_6_1,Ele,1.5383867832847424,1.0,1.9459127228027044,42,4116
3_6_2,Adv,2.001561280249805,2.0,2.3751736915238535,42,2562
3_6_2,Ele,2.0554854981084487,2.0,2.467204843592331,39,2379
3_6_3,Adv,1.8931272607694838,1.0,2.347879282218597,39,3041
3_6_3,Ele,1.601890756302521,1.0,1.9960732984293195,42,2856
3_6_4,Adv,1.8494331065759637,1.0,2.2555309734513274,42,4410
3_6_4,Ele,1.744551282051282,1.0,2.178943154523619,39,3120
3_6_5,Adv,1.7967479674796747,1.0,2.311715481171548,39,5535
3_6_5,Ele,1.7203463203463203,1.0,2.1967938087341072,42,4620
3_6_6,Adv,1.7558035714285714,1.0,2.301794771751853,42,6720
3_6_6,Ele,1.741242325749368,1.0,2.2514592575297687,39,5538
3_6_7,Adv,2.021668472372698,1.0,2.4381533101045294,39,2769
3_6_7,Ele,1.4639355742296918,1.0,1.8532801418439717,42,2856
3_7_1,Adv,2.034896401308615,1.0,2.4601186552406062,42,5502
3_7_1,Ele,1.7495527728085867,1.0,2.1557678177810433,39,5031
3_7_2,Adv,1.6488095238095237,1.0,2.147286821705426,42,5880
3_7_2,Ele,1.5720851475568456,1.0,2.031572366364489,39,4134
3_7_3,Adv,1.7942927170868348,1.0,2.2510432681748296,42,5712
3_7_3,Ele,1.7183908045977012,1.0,2.1374759417102007,39,4524
3_7_4,Adv,1.822792132664867,1.0,2.277831325301205,39,5186
3_7_4,Ele,1.6212286441294075,1.0,2.0998116760828625,42,5502
3_7_5,Adv,1.8853098071399261,1.0,2.419431279620853,39,4874
3_7_5,Ele,1.6381842456608813,1.0,2.029776674937965,42,4494
3_7_6,Adv,1.534105534105534,1.0,1.9686209744013212,42,4662
3_7_6,Ele,1.5798816568047338,1.0,2.0068002863278456,39,3549
3_7_7,Adv,1.45997920997921,1.0,1.9363511029411764,39,5772
3_7_7,Ele,1.441941391941392,1.0,1.8939138802020687,42,5460
3_8_1,Adv,1.561919504643963,1.0,2.1089177891314446,38,5814
3_8_1,Ele,1.573575331772053,1.0,2.014239320509618,42,5124
3_8_2,Adv,1.693452380952381,1.0,2.267627222562845,39,4368
3_8_2,Ele,1.641005291005291,1.0,2.1156207366984994,42,3780
3_8_3,Adv,1.716432474629196,1.0,2.1823821339950373,42,5124
3_8_3,Ele,1.6111551678561988,1.0,2.069609507640068,39,3783
3_8_4,Adv,1.6914440572977159,1.0,2.1374755381604698,42,5166
3_8_4,Ele,1.5287807430664573,1.0,1.9779959377115774,39,3822
3_8_5,Adv,2.0262237762237763,2.0,2.453775582215949,39,3432
3_8_5,Ele,1.9808673469387754,1.0,2.358987341772152,42,2352
3_8_6,Adv,1.7162810089639358,1.0,2.2007484629778133,39,4797
3_8_6,Ele,1.7225056689342404,1.0,2.1557289819084784,42,3528
3_9_1,Adv,1.8103948896631823,1.0,2.3032877724418177,42,3444
3_9_1,Ele,1.7311740890688259,1.0,2.197327852004111,38,2470
3_9_2,Adv,1.7023809523809523,1.0,2.213030187237295,42,6804
3_9_2,Ele,1.7048716833405828,1.0,2.2056837366347777,38,4598
3_9_3,Adv,1.5898050495365932,1.0,2.0675394846217787,42,6258
3_9_3,Ele,1.6034073754582705,1.0,2.053300193316763,38,4637
3_9_4,Adv,1.8234295415959254,1.0,2.3507523939808483,38,4712
3_9_4,Ele,1.9307081807081807,1.0,2.4298885900883596,42,3276
