text_id,align_idx,level,mean_NF,median_NF,mean_nonzero_NF,n_subjects,n_rows
1_3_5,114,Ele,1.3735150244584207,1.0,1.8790630975143403,54,2862
1_4_1,115,Adv,1.723063973063973,1.0,2.166137566137566,54,1188
1_4_1,115,Ele,1.3659611992945326,1.0,1.8506571087216248,54,1134
1_4_1,116,Adv,1.5185185185185186,1.0,1.9824175824175825,54,1188
1_4_1,116,Ele,1.3835978835978835,1.0,1.8159722222222223,54,1134
1_4_1,117,Adv,1.7324665090622537,1.0,2.1702862783810466,54,2538
1_4_1,117,Ele,1.5987654320987654,1.0,2.065989847715736,54,1782
1_4_1,119,Adv,1.6061921296296295,1.0,2.1415895061728394,54,3456
1_4_1,119,Ele,1.5429769392033543,1.0,2.07909604519774,54,2862
1_4_2,120,Adv,1.8850902184235518,1.0,2.374401913875598,54,2106
1_4_2,120,Ele,1.483068783068783,1.0,1.9628851540616246,54,1890
1_4_2,121,Adv,1.693827160493827,1.0,2.047761194029851,54,810
1_4_2,121,Ele,1.4790123456790123,1.0,1.9168,54,810
1_4_2,122,Adv,1.5875420875420876,1.0,2.0940044411547003,54,1782
1_4_2,122,Ele,1.374551971326165,1.0,1.9063794531897267,54,1674
1_4_2,123,Adv,1.381687242798354,1.0,1.9158345221112696,54,972
1_4_2,123,Ele,1.5476190476190477,1.0,1.9830508474576272,54,378
1_4_2,124,Adv,1.632996632996633,1.0,1.9958847736625513,54,594
1_4_2,124,Ele,1.4696969696969697,1.0,1.8733905579399142,54,594
1_4_2,125,Adv,1.8361823361823362,1.0,2.2301038062283736,54,702
1_4_2,125,Ele,1.4700854700854702,1.0,1.9545454545454546,54,702
1_4_2,126,Adv,1.3226120857699806,1.0,1.858904109589041,54,1026
1_4_2,126,Ele,1.2818930041152263,1.0,1.8431952662721893,54,972
1_4_2,127,Adv,1.3222222222222222,1.0,2.1,54,540
1_4_2,127,Ele,1.0993265993265993,1.0,1.6743589743589744,54,594
1_4_3,128,Adv,2.0243664717348926,2.0,2.4933973589435774,54,1026
1_4_3,128,Ele,1.9473684210526316,1.0,2.3450704225352115,54,1026
1_4_3,129,Adv,2.2626262626262625,2.0,2.706948640483384,54,1188
1_4_3,129,Ele,1.6787037037037038,1.0,2.0983796296296298,54,1080
1_4_3,130,Adv,1.9209876543209876,1.0,2.435054773082942,54,810
1_4_3,130,Ele,1.537037037037037,1.0,2.0379464285714284,54,594
1_4_3,131,Adv,1.8280423280423281,1.0,2.456161137440758,54,1134
1_4_3,131,Ele,1.5030864197530864,1.0,2.0179558011049723,54,972
1_4_3,132,Adv,1.648786717752235,1.0,2.125102880658436,54,1566
1_4_3,132,Ele,1.4576719576719577,1.0,1.9713774597495528,54,756
1_4_4,133,Adv,1.7175925925925926,1.0,2.226,54,1296
1_4_4,133,Ele,1.818342151675485,1.0,2.2609649122807016,54,1134
1_4_4,134,Adv,1.4880174291938997,1.0,2.0207100591715976,54,918
1_4_4,134,Ele,1.7734204793028323,1.0,2.276923076923077,54,918
1_4_4,135,Adv,2.084045584045584,1.5,2.5224137931034485,54,702
1_4_4,135,Ele,2.109567901234568,2.0,2.508256880733945,54,648
1_4_4,136,Adv,1.7976190476190477,1.0,2.311224489795918,54,756
1_4_4,136,Ele,1.563973063973064,1.0,1.9273858921161826,54,594
1_4_4,137,Adv,1.5138888888888888,1.0,1.9939024390243902,54,648
1_4_4,137,Ele,1.6975308641975309,1.0,2.2117962466487935,54,486
1_4_4,138,Adv,1.8344226579520697,1.0,2.43001443001443,54,1836
1_4_4,138,Ele,1.8490460157126825,1.0,2.370503597122302,54,1782
1_4_4,139,Adv,1.802910052910053,1.0,2.35,54,756
1_4_4,139,Ele,1.82010582010582,1.0,2.2051282051282053,54,378
1_4_4,140,Adv,1.8636363636363635,1.0,2.3110647181628394,54,594
1_4_4,140,Ele,1.5883190883190883,1.0,2.1650485436893203,54,702
1_4_4,141,Adv,1.1916666666666667,1.0,1.7875,54,1080
1_4_5,142,Adv,1.9662309368191722,2.0,2.302295918367347,54,918
1_4_5,142,Ele,2.088477366255144,2.0,2.5598991172761663,54,972
1_4_5,143,Adv,1.6266666666666667,1.0,2.15929203539823,54,1350
1_4_5,143,Ele,1.7705314009661837,1.0,2.223458038422649,54,1242
1_4_5,144,Adv,1.7357549857549857,1.0,2.2154545454545453,54,1404
1_4_5,144,Ele,1.599537037037037,1.0,2.03834808259587,54,1296
1_4_5,145,Adv,1.8092592592592593,1.0,2.238258877434135,54,1080
