text_id,align_idx,level,mean_GD,median_GD,mean_nonzero_GD,n_subjects,n_rows
1_10_6,19,Ele,207.9287317620651,196.0,273.4531365313653,54,1782
1_10_6,20,Adv,208.08479532163742,193.0,268.20979899497485,54,1026
1_10_6,20,Ele,201.16152263374485,189.5,285.8611111111111,54,972
1_10_6,21,Adv,233.5814814814815,199.0,303.2067307692308,54,810
1_10_6,22,Adv,195.72027290448344,185.0,263.1834862385321,54,1026
1_10_6,22,Ele,195.01559454191033,187.5,273.7154582763338,54,1026
1_10_6,23,Adv,214.39814814814815,195.0,272.0117474302496,54,864
1_10_7,24,Adv,202.03439153439155,189.0,263.52311939268463,54,1890
1_10_7,24,Ele,242.86265432098764,213.5,290.359778597786,54,648
1_10_7,25,Adv,206.06306306306305,193.0,261.0741915028535,54,1998
1_10_7,25,Ele,219.75520833333334,205.0,273.19208633093524,54,1728
1_10_7,26,Adv,202.77314814814815,195.0,267.0670731707317,54,1080
1_10_7,26,Ele,211.02407407407406,197.0,281.36543209876544,54,1080
1_10_7,27,Adv,178.08828596037898,173.0,252.91804281345566,54,2322
1_10_7,27,Ele,180.73981481481482,176.0,263.7824324324324,54,2160
1_1_1,28,Adv,225.52050264550263,197.5,297.2859633827376,54,1512
1_1_1,28,Ele,210.66666666666666,196.0,281.17816683831103,54,1296
1_1_1,29,Adv,218.30814814814815,197.0,288.65426052889325,54,1350
1_1_1,29,Ele,207.24514991181658,190.5,280.1144219308701,54,1134
1_1_1,30,Adv,255.8962962962963,226.0,298.3246977547496,54,1350
1_1_1,30,Ele,215.1739417989418,202.0,283.6469049694856,54,1512
1_1_1,31,Adv,220.46023965141612,197.0,290.9884974838246,54,1836
1_1_1,31,Ele,217.13500597371566,202.0,291.9550200803213,54,1674
1_1_2,32,Adv,233.52098765432098,219.0,281.8956780923994,54,810
1_1_2,33,Adv,212.08585858585857,188.0,291.61805555555554,54,594
1_1_2,33,Ele,220.75757575757575,196.0,283.83116883116884,54,594
1_1_2,34,Adv,214.66276803118907,199.0,277.5601764335224,54,2052
1_1_2,34,Ele,214.45767195767195,196.5,283.0481843575419,54,1890
1_1_2,35,Adv,215.755291005291,196.5,281.2258620689655,54,756
1_1_2,35,Ele,215.4037037037037,202.0,275.6350710900474,54,810
1_1_2,36,Adv,191.57625272331154,185.0,256.74014598540145,54,918
1_1_2,36,Ele,180.82943469785576,179.0,268.8855072463768,54,1026
1_1_2,37,Adv,207.82407407407408,175.0,319.628164556962,54,972
1_1_2,37,Ele,166.94444444444446,144.0,269.9101796407186,54,270
1_1_3,38,Adv,225.789972899729,202.0,298.26909307875894,54,2214
1_1_3,38,Ele,201.5912037037037,187.0,264.2214805825243,54,2160
1_1_3,39,Adv,234.6660052910053,209.0,298.4146341463415,54,1512
1_1_3,39,Ele,214.14814814814815,201.0,277.13289760348584,54,594
1_1_3,40,Adv,177.9400871459695,179.5,254.83463338533542,54,918
1_1_3,40,Ele,184.17592592592592,176.0,241.59109311740892,54,648
1_1_4,41,Adv,242.1749680715198,222.0,297.68131868131866,54,1566
1_1_4,41,Ele,214.43484224965707,206.0,258.1717588769612,54,1458
1_1_4,42,Adv,208.54243827160494,194.5,264.45303326810176,54,1296
1_1_4,42,Ele,206.79882154882154,188.0,269.0876232201533,54,1188
1_1_4,43,Adv,249.77095516569202,227.0,316.7676143386897,54,1026
1_1_4,43,Ele,214.0751633986928,192.0,282.35775862068965,54,918
1_1_4,44,Adv,185.98050682261209,186.0,259.6136054421769,54,1026
1_1_5,45,Adv,242.8414351851852,209.5,310.837037037037,54,864
1_1_5,45,Ele,221.04513888888889,202.0,270.8978723404255,54,864
1_1_5,46,Adv,188.73671497584542,179.0,270.3702422145329,54,1242
1_1_5,46,Ele,201.16913580246913,188.0,269.3338842975207,54,810
1_1_5,47,Adv,174.17962962962963,175.0,255.58967391304347,54,540
1_1_5,48,Adv,204.8860398860399,193.5,272.1475875118259,54,1404
1_1_5,48,Ele,190.15539452495975,180.0,248.60315789473685,54,1242
1_1_6,49,Adv,236.09330484330485,210.5,294.3827708703375,54,1404
1_1_6,50,Adv,196.570987654321,193.0,259.60190217391306,54,972
1_1_6,51,Adv,239.44135802469137,209.0,290.01495327102805,54,1296
1_1_6,51,Ele,218.82905982905982,211.0,265.3160621761658,54,1404
1_1_6,52,Adv,213.264500349406,200.0,274.81449797388564,54,2862
1_1_6,52,Ele,207.53522149600582,197.0,279.2144601856375,54,2754
1_1_7,53,Adv,235.6898148148148,205.5,277.433242506812,54,432
1_1_7,53,Ele,225.30787037037038,197.0,266.6657534246575,54,432
1_1_7,54,Adv,205.55128205128204,208.5,274.8514285714286,54,702
1_1_7,55,Adv,203.32638888888889,206.0,262.9850299401198,54,864
1_1_7,55,Ele,186.4224537037037,182.5,245.53201219512195,54,864
1_1_7,56,Adv,234.84953703703704,222.0,295.3566229985444,54,864
1_1_7,56,Ele,222.17798353909464,209.0,265.62976629766297,54,972
1_1_7,57,Adv,221.125,207.0,285.3225806451613,54,1080
1_1_7,57,Ele,206.66574074074074,205.0,266.6654719235364,54,1080
1_1_7,58,Adv,202.07621082621083,190.0,272.54082612872236,54,1404
1_1_7,58,Ele,171.64506172839506,167.0,252.4994324631101,54,1296
1_1_7,59,Adv,212.81944444444446,203.5,261.1875,54,864
1_1_7,60,Adv,177.03703703703704,175.5,250.88397790055248,54,1026
1_2_1,61,Adv,262.25523349436395,226.0,309.9153187440533,54,1242
1_2_1,61,Ele,246.53864734299518,227.0,297.28252427184464,54,1242
1_2_1,62,Adv,247.9206349206349,223.0,306.2549019607843,54,1890
1_2_1,62,Ele,242.6892109500805,219.0,284.8960302457467,54,1242
1_2_1,63,Adv,229.55381944444446,213.0,288.9067734887108,54,1728
1_2_1,63,Ele,218.23781676413256,201.0,277.1188118811881,54,1026
1_2_1,64,Adv,196.9800925925926,185.5,280.6576517150396,54,2160
1_2_1,64,Ele,203.3031746031746,189.0,269.45511921458626,54,1890
1_2_2,65,Adv,239.38888888888889,207.5,301.1666666666667,54,702
1_2_2,65,Ele,199.36111111111111,187.0,254.5035460992908,54,540
1_2_2,66,Adv,249.8681917211329,212.5,337.81885125184095,54,918
1_2_2,66,Ele,221.9021164021164,195.5,292.7713787085515,54,756
1_2_2,67,Adv,201.08333333333334,201.5,276.3981818181818,54,756
1_2_2,67,Ele,196.98544973544975,191.0,252.8370118845501,54,756
1_2_2,68,Adv,224.1,200.0,292.0691874497184,54,1620
1_2_2,68,Ele,206.0448933782267,196.5,268.9904761904762,54,1782
1_2_2,69,Adv,239.9824074074074,215.0,285.7563395810364,54,1080
1_2_2,69,Ele,208.4170692431562,199.0,263.86748216106014,54,1242
1_2_2,70,Adv,222.1499402628435,205.5,281.08767951625094,54,1674
1_2_2,70,Ele,218.6695601851852,204.5,275.8109489051095,54,1728
1_2_3,71,Adv,213.23593964334705,199.0,270.34608695652173,54,1458
1_2_3,72,Adv,217.18689986282578,200.0,276.7993881118881,54,2916
1_2_3,72,Ele,232.55345117845118,215.0,288.2352634324465,54,2376
1_2_3,73,Adv,224.05864197530863,200.0,281.3759689922481,54,1944
1_2_3,73,Ele,210.86486486486487,200.0,267.4971428571429,54,1998
1_2_3,74,Adv,146.39153439153438,130.5,248.88755622188904,54,1134
1_2_4,75,Adv,226.38888888888889,203.0,276.82615047479914,54,1674
1_2_4,75,Ele,236.4783950617284,213.5,283.77407407407406,54,1296
1_2_4,76,Adv,205.09193121693121,200.5,271.06555944055947,54,1512
1_2_4,76,Ele,193.95039682539684,187.0,266.59363636363634,54,1512
1_2_4,77,Adv,190.69166666666666,190.0,252.6957055214724,54,1080
1_2_4,77,Ele,181.37037037037038,185.0,250.41477272727272,54,486
1_2_4,78,Adv,199.22685185185185,196.0,253.13529411764705,54,432
1_2_4,78,Ele,180.05555555555554,169.0,249.30769230769232,54,486
1_2_4,79,Adv,223.18703703703704,206.0,289.7139423076923,54,540
1_2_4,79,Ele,168.73456790123456,178.0,253.10185185185185,54,324
1_2_4,80,Adv,189.41798941798942,170.0,241.07744107744108,54,378
1_2_4,80,Ele,199.5679012345679,182.5,267.1900826446281,54,324
1_2_4,81,Adv,172.13485280151946,161.0,257.8349928876245,54,2106
1_2_4,81,Ele,164.08024691358025,156.0,252.75118858954042,54,972
1_2_5,82,Adv,244.19650205761317,213.0,277.93793911007026,54,972
1_2_5,82,Ele,229.55041152263374,211.5,276.82754342431764,54,972
1_2_5,83,Adv,221.70462962962964,210.5,267.23325892857144,54,1080
1_2_5,83,Ele,219.0599647266314,208.0,274.1876379690949,54,1134
1_2_5,84,Adv,210.39043209876544,200.5,271.3094527363184,54,1296
1_2_5,84,Ele,195.7300194931774,184.0,269.9180107526882,54,1026
1_2_5,85,Adv,194.1837037037037,189.5,259.55247524752474,54,1350
1_2_5,85,Ele,182.43259259259258,184.0,252.08188331627431,54,1350
1_2_5,86,Adv,182.93716931216932,178.0,262.18104265402843,54,1512
1_2_6,87,Adv,244.73868312757202,218.0,296.80099812850904,54,1944
1_2_6,87,Ele,214.9111111111111,203.0,263.45516458569807,54,1080
1_2_6,88,Adv,247.3005698005698,197.5,325.71294559099437,54,702
1_2_6,88,Ele,233.0897435897436,208.0,298.04918032786884,54,702
1_2_6,89,Adv,229.79218106995884,213.0,297.41411451398136,54,972
1_2_6,89,Ele,171.54962962962964,175.0,245.85138004246284,54,1350
1_3_1,90,Adv,221.27956989247312,201.0,281.90410958904107,54,1674
1_3_1,90,Ele,190.15900383141764,184.0,248.77944862155388,54,1566
1_3_1,91,Adv,269.8576388888889,232.0,325.6382681564246,54,864
1_3_1,91,Ele,247.66931216931218,213.0,296.2626582278481,54,756
1_3_1,92,Adv,262.6437908496732,220.0,328.9317871759891,54,918
1_3_1,92,Ele,186.997150997151,180.0,260.46031746031747,54,1404
1_3_1,93,Adv,181.82897603485839,160.5,284.8447098976109,54,918
1_3_1,93,Ele,160.02505446623093,154.5,239.2557003257329,54,918
1_3_2,94,Adv,215.06753812636165,196.5,272.69613259668506,54,918
1_3_2,94,Ele,212.4021164021164,196.5,276.37865748709123,54,756
1_3_2,95,Adv,230.00648148148147,207.5,280.0529875986471,54,1080
1_3_2,95,Ele,231.4925925925926,208.0,297.0674904942966,54,1350
1_3_2,96,Adv,238.92592592592592,223.5,295.9791449426486,54,1188
1_3_2,96,Ele,229.56851851851852,224.0,271.26258205689277,54,540
1_3_2,97,Adv,233.46949891067538,206.0,296.4384508990318,54,918
1_3_2,97,Ele,220.22222222222223,202.5,278.17543859649123,54,864
1_3_3,98,Adv,258.16339869281046,221.0,320.6955345060893,54,918
1_3_3,98,Ele,231.59074074074073,214.0,271.86739130434785,54,1080
1_3_3,99,Adv,220.37654320987653,182.5,272.5267175572519,54,162
1_3_3,99,Ele,238.08024691358025,215.0,289.9924812030075,54,162
1_3_3,100,Adv,239.04377104377105,229.5,300.19450317124733,54,594
1_3_3,100,Ele,199.5,195.0,271.93980582524273,54,702
1_3_3,101,Adv,208.47276688453158,199.5,273.39714285714285,54,918
1_3_3,101,Ele,200.63425925925927,197.5,267.51234567901236,54,216
1_3_3,102,Adv,265.44553376906316,230.5,326.6474530831099,54,918
1_3_3,102,Ele,172.13703703703703,175.0,243.33507853403142,54,540
1_3_3,103,Adv,204.48611111111111,186.0,274.3416149068323,54,216
1_3_3,103,Ele,163.46604938271605,150.0,232.2938596491228,54,324
1_3_3,104,Adv,197.23076923076923,190.0,271.2164544564153,54,1404
1_3_3,104,Ele,181.08161865569272,174.0,256.3271844660194,54,1458
1_3_3,105,Adv,179.013468013468,172.0,259.35121951219514,54,594
1_3_3,105,Ele,171.679012345679,154.0,264.87619047619046,54,648
1_3_4,106,Adv,201.1513687600644,192.0,257.29145211122557,54,1242
1_3_4,106,Ele,193.29365079365078,179.5,254.58188153310104,54,378
1_3_4,107,Adv,229.42760942760944,213.0,276.9918699186992,54,594
1_3_4,107,Ele,204.20767195767195,193.5,275.18894830659536,54,756
1_3_4,108,Adv,216.60288065843622,199.0,276.2965879265092,54,972
1_3_4,108,Ele,198.7283950617284,194.5,261.0324324324324,54,972
1_3_4,109,Adv,209.94931773879142,192.5,283.8050065876153,54,1026
1_3_4,110,Adv,212.6900352733686,195.0,294.6737935247404,54,2268
1_3_4,110,Ele,198.92546296296297,189.0,272.2934093789607,54,2160
1_3_5,111,Adv,206.93703703703704,202.0,252.24830699774267,54,1080
1_3_5,112,Adv,235.84259259259258,209.0,298.6549413735343,54,1512
1_3_5,112,Ele,254.4398148148148,207.0,329.09580838323353,54,864
1_3_5,113,Adv,265.05820105820106,230.0,320.10223642172525,54,756
1_3_5,114,Adv,196.62226001511715,185.0,267.2810172103776,54,5292
1_3_5,114,Ele,196.3546470999301,192.0,268.626673040153,54,2862
1_4_1,115,Adv,210.9553872053872,196.0,265.2010582010582,54,1188
1_4_1,115,Ele,196.41093474426808,195.0,266.10513739545996,54,1134
1_4_1,116,Adv,209.03703703703704,196.0,272.8967032967033,54,1188
1_4_1,116,Ele,208.5026455026455,198.5,273.65972222222223,54,1134
1_4_1,117,Adv,230.46572104018912,203.5,288.70779861796643,54,2538
1_4_1,117,Ele,224.27777777777777,206.0,289.8208846990573,54,1782
1_4_1,119,Adv,201.8130787037037,188.0,269.0841049382716,54,3456
1_4_1,119,Ele,203.77323549965058,194.0,274.57580037664786,54,2862
1_4_2,120,Adv,253.32003798670465,218.0,319.07416267942585,54,2106
1_4_2,120,Ele,221.54074074074074,201.0,293.2156862745098,54,1890
1_4_2,121,Adv,229.85925925925926,213.0,277.88955223880595,54,810
1_4_2,121,Ele,216.63086419753085,212.0,280.7536,54,810
1_4_2,122,Adv,222.85578002244668,197.0,293.9518874907476,54,1782
1_4_2,122,Ele,201.94145758661887,192.0,280.0745650372825,54,1674
1_4_2,123,Adv,190.0895061728395,173.5,263.57631954350927,54,972
1_4_2,123,Ele,203.23544973544975,202.0,260.4169491525424,54,378
1_4_2,124,Adv,215.65993265993265,190.0,263.5843621399177,54,594
1_4_2,124,Ele,221.22895622895624,217.5,281.9957081545064,54,594
1_4_2,125,Adv,229.92450142450141,209.5,279.25086505190313,54,702
1_4_2,125,Ele,209.96438746438747,201.5,279.157196969697,54,702
1_4_2,126,Adv,182.4083820662768,179.0,256.3712328767123,54,1026
1_4_2,126,Ele,183.9187242798354,182.0,264.45118343195264,54,972
1_4_2,127,Adv,172.0388888888889,165.5,273.23823529411766,54,540
1_4_2,127,Ele,154.6969696969697,152.5,235.6153846153846,54,594
1_4_3,128,Adv,228.2768031189084,213.0,281.1668667466987,54,1026
1_4_3,128,Ele,214.74366471734893,200.0,258.59976525821594,54,1026
1_4_3,129,Adv,257.4486531986532,219.0,308.00503524672706,54,1188
1_4_3,129,Ele,202.46481481481482,197.5,253.0810185185185,54,1080
1_4_3,130,Adv,221.56172839506172,207.0,280.8528951486698,54,810
1_4_3,130,Ele,187.7794612794613,186.0,248.97544642857142,54,594
1_4_3,131,Adv,242.852733686067,207.0,326.2973933649289,54,1134
1_4_3,131,Ele,196.87345679012347,188.0,264.310773480663,54,972
1_4_3,132,Adv,231.27330779054918,210.0,298.0855967078189,54,1566
1_4_3,132,Ele,186.41666666666666,190.0,252.11270125223615,54,756
1_4_4,133,Adv,222.42592592592592,198.0,288.264,54,1296
1_4_4,133,Ele,207.94356261022926,196.5,258.56140350877195,54,1134
1_4_4,134,Adv,196.78540305010893,183.0,267.2322485207101,54,918
1_4_4,134,Ele,199.23202614379085,189.0,255.7972027972028,54,918
1_4_4,135,Adv,257.980056980057,225.0,312.2448275862069,54,702
1_4_4,135,Ele,233.22376543209876,214.5,277.30091743119266,54,648
1_4_4,136,Adv,238.1547619047619,215.0,306.19897959183675,54,756
1_4_4,136,Ele,199.0,183.5,245.24066390041494,54,594
1_4_4,137,Adv,214.06327160493828,205.0,281.9369918699187,54,648
1_4_4,137,Ele,210.179012345679,199.0,273.8525469168901,54,486
1_4_4,138,Adv,226.17211328976035,206.0,299.6046176046176,54,1836
1_4_4,138,Ele,209.67452300785635,198.0,268.80575539568343,54,1782
1_4_4,139,Adv,222.18386243386243,200.0,289.6051724137931,54,756
1_4_4,139,Ele,204.66666666666666,203.0,247.96153846153845,54,378
1_4_4,140,Adv,223.30976430976432,195.5,276.92275574112733,54,594
1_4_4,140,Ele,195.1994301994302,180.0,266.07766990291265,54,702
1_4_4,141,Adv,178.8111111111111,175.0,268.21666666666664,54,1080
1_4_5,142,Adv,235.95315904139434,213.0,276.28188775510205,54,918
1_4_5,142,Ele,233.3179012345679,208.0,285.9836065573771,54,972
1_4_5,143,Adv,191.98222222222222,180.0,254.84365781710915,54,1350
1_4_5,143,Ele,213.30756843800322,198.0,267.8746208291203,54,1242
1_4_5,144,Adv,214.83760683760684,205.5,274.21090909090907,54,1404
1_4_5,144,Ele,207.16666666666666,203.5,264.0,54,1296
1_4_5,145,Adv,227.75277777777777,206.0,281.7560137457045,54,1080
1_4_5,145,Ele,221.5273368606702,200.5,288.08715596330273,54,1134
1_5_1,146,Adv,242.15608465608466,212.0,304.86261448792675,54,1512
1_5_1,146,Ele,213.64878671775224,201.5,278.11637572734827,54,1566
1_5_1,147,Adv,228.19082125603865,199.5,313.50995575221236,54,1242
1_5_1,147,Ele,203.35353535353536,193.0,278.3225806451613,54,1188
1_5_1,148,Adv,183.70017636684304,175.0,266.38874680306907,54,1134
1_5_1,148,Ele,180.00205761316872,169.0,257.2970588235294,54,972
1_5_2,149,Adv,255.15107212475633,214.5,311.6488095238095,54,1026
1_5_2,149,Ele,213.19958847736626,200.0,262.6489226869455,54,972
1_5_2,150,Adv,223.87777777777777,197.0,296.30882352941177,54,810
1_5_2,150,Ele,245.96913580246914,216.0,308.294003868472,54,648
1_5_2,151,Adv,194.32291666666666,189.0,276.5980230642504,54,864
1_5_2,151,Ele,181.08278867102396,171.0,262.6129541864139,54,918
1_5_2,152,Adv,242.46219135802468,221.0,298.9828734538535,54,1296
1_5_2,152,Ele,218.86553945249597,200.0,272.37575150300603,54,1242
1_5_2,153,Adv,216.0644586894587,197.5,288.2228028503563,54,2808
1_5_2,153,Ele,196.17060677698976,189.0,265.1123535676251,54,2538
1_5_2,154,Adv,180.29034391534393,159.0,286.343487394958,54,1512
1_5_2,154,Ele,156.63725490196077,150.0,246.64322469982847,54,918
1_5_3,155,Adv,229.3073073073073,211.5,286.70588235294116,54,1998
1_5_3,155,Ele,246.46779388083735,224.0,303.08217821782176,54,1242
1_5_3,156,Adv,243.96296296296296,218.0,277.71277997364956,54,864
1_5_3,156,Ele,247.29847494553377,213.5,307.61517615176155,54,918
1_5_3,157,Adv,249.34109916367981,216.0,289.2564102564103,54,1674
1_5_3,157,Ele,238.44097222222223,216.5,284.74498963372497,54,1728
1_5_3,158,Adv,232.57765830346474,199.5,297.2022900763359,54,1674
1_5_3,158,Ele,210.8246913580247,201.5,275.43225806451613,54,810
1_5_4,159,Adv,284.7037037037037,197.5,313.7551020408163,54,216
1_5_4,159,Ele,267.59722222222223,229.0,299.48704663212436,54,216
1_5_4,160,Adv,267.30799220272905,241.0,317.42824074074076,54,1026
1_5_4,160,Ele,223.07549857549859,200.0,286.2870201096892,54,702
1_5_4,161,Adv,228.43402777777777,206.0,295.9025487256372,54,864
1_5_4,162,Adv,257.14814814814815,228.0,302.9672727272727,54,324
1_5_4,163,Adv,228.130007558579,212.0,293.5953307392996,54,2646
1_5_4,163,Ele,196.25185185185185,188.0,261.02463054187194,54,1890
1_5_4,164,Adv,241.27455716586152,220.0,293.7872549019608,54,1242
1_5_4,164,Ele,210.67255892255892,199.0,260.9791449426486,54,1188
1_5_4,165,Adv,197.33874139626352,185.0,281.47755960729313,54,2034
1_5_4,165,Ele,206.62602880658437,197.0,258.31575562700965,54,1944
1_5_5,166,Adv,225.5363511659808,209.0,276.0973971452561,54,1458
1_5_5,166,Ele,266.657848324515,225.0,320.6680805938494,54,1134
1_5_5,167,Adv,239.05874840357598,211.0,288.4175654853621,54,1566
1_5_5,167,Ele,251.6076817558299,226.0,312.2076595744681,54,1458
1_5_5,168,Adv,221.60148148148147,201.0,292.72211350293543,54,1350
1_5_5,168,Ele,217.92512077294685,200.5,294.519042437432,54,1242
1_6_1,169,Adv,259.94444444444446,214.5,334.2142857142857,54,1296
1_6_1,169,Ele,229.87114197530863,203.5,290.64682926829266,54,1296
1_6_1,170,Adv,219.45949074074073,198.0,287.51023502653527,54,1728
1_6_1,170,Ele,207.94444444444446,186.0,272.5485436893204,54,1350
1_6_1,171,Adv,246.13148148148147,215.0,321.55887096774194,54,1620
1_6_1,171,Ele,249.97685185185185,213.0,318.86811023622045,54,648
1_6_2,172,Adv,231.54086845466156,216.0,279.5628373168851,54,1566
1_6_2,172,Ele,261.5032206119163,228.0,313.198649951784,54,1242
1_6_2,173,Adv,243.3083083083083,209.0,299.3411330049261,54,1998
1_6_2,173,Ele,225.7053872053872,208.0,284.2452296819788,54,1782
1_6_2,174,Adv,229.3042328042328,222.0,276.04140127388536,54,378
1_6_2,174,Ele,226.03518518518518,209.5,283.8581395348837,54,540
1_6_2,175,Adv,186.59498207885304,179.5,258.57615894039736,54,1674
1_6_2,175,Ele,194.44504181600956,176.5,273.99074074074076,54,1674
1_6_2,176,Adv,178.03333333333333,174.0,239.1492537313433,54,540
1_6_2,176,Ele,197.22407407407408,194.0,266.2525,54,540
1_6_3,177,Adv,238.9057239057239,205.0,309.8471615720524,54,1782
1_6_3,177,Ele,211.56172839506172,198.5,280.00816993464053,54,1620
1_6_3,178,Adv,210.63657407407408,193.0,273.25825825825825,54,1296
1_6_3,178,Ele,215.5398148148148,196.0,272.8991793669402,54,1080
1_6_3,179,Adv,243.52777777777777,219.0,284.64285714285717,54,1080
1_6_3,179,Ele,211.8922558922559,190.0,256.865306122449,54,1188
1_6_3,180,Adv,275.61513687600643,235.0,325.08452041785375,54,1242
1_6_3,180,Ele,235.17755991285404,213.0,275.72541507024266,54,918
1_6_4,181,Adv,211.52314814814815,196.0,267.187134502924,54,864
1_6_4,181,Ele,203.06119162640903,186.0,285.29638009049773,54,1242
1_6_4,182,Adv,207.0873015873016,183.5,273.06627906976746,54,1134
1_6_4,182,Ele,210.06172839506172,202.5,276.6666666666667,54,1134
1_6_4,183,Adv,222.8001949317739,193.0,293.0679487179487,54,1026
1_6_4,183,Ele,211.30610021786492,193.5,294.80091185410333,54,918
1_6_4,184,Adv,196.55075445816186,184.0,270.35,54,1458
1_6_4,184,Ele,225.71052631578948,202.0,295.7586206896552,54,1026
1_6_4,185,Adv,213.87761674718197,201.0,281.0962962962963,54,1242
1_6_4,185,Ele,195.741512345679,192.0,269.586609989373,54,1296
1_7_1,186,Adv,220.26913580246912,190.5,303.17417162276973,54,1620
1_7_1,186,Ele,218.41595441595442,193.0,299.46875,54,1404
1_7_1,187,Adv,216.61172839506173,198.0,293.1587301587302,54,1620
1_7_1,187,Ele,202.4948559670782,189.0,278.7889518413598,54,972
1_7_1,188,Adv,194.62212212212214,178.0,273.2642304989459,54,1998
1_7_1,188,Ele,184.53761574074073,174.0,256.3352090032154,54,1728
1_7_1,189,Adv,185.5682261208577,176.0,261.17009602194787,54,1026
1_7_1,189,Ele,198.30387205387206,192.0,276.50821596244134,54,1188
1_7_1,190,Adv,223.32716049382717,196.0,294.61726384364823,54,810
1_7_1,190,Ele,214.47453703703704,205.0,279.9184290030212,54,864
1_7_1,191,Adv,170.2910052910053,169.5,257.48,54,378
1_7_1,191,Ele,178.54232804232805,155.0,272.133064516129,54,378
1_7_1,192,Adv,166.1537037037037,157.5,262.34795321637426,54,540
1_7_1,192,Ele,164.32222222222222,167.5,260.21700879765393,54,540
1_7_1,193,Adv,197.15277777777777,181.0,253.48214285714286,54,216
1_7_1,193,Ele,267.35185185185185,226.5,333.16153846153844,54,162
1_7_2,194,Adv,204.04391534391533,190.0,274.2837837837838,54,1890
1_7_2,194,Ele,200.68669314796426,184.0,283.8363764044944,53,2014
1_7_2,195,Adv,194.64492753623188,182.5,262.48534201954396,54,1242
1_7_2,195,Ele,208.7301886792453,195.5,277.2606516290727,53,1060
1_7_2,196,Adv,218.44787379972564,210.0,272.2196581196581,54,1458
1_7_2,196,Ele,203.86188679245282,196.0,276.4759467758444,53,1325
1_7_2,197,Adv,182.75641025641025,180.0,246.95861405197306,54,1404
1_7_2,197,Ele,207.36830188679247,195.0,270.7024630541872,53,1325
1_7_2,198,Adv,175.98711755233495,173.0,246.6997742663657,54,1242
1_7_2,198,Ele,177.07890222984562,174.0,255.8537794299876,53,1166
1_7_3,199,Adv,239.25102880658437,208.0,287.45611866501855,54,972
1_7_3,199,Ele,204.48910675381265,194.0,271.6657018813314,54,918
1_7_3,200,Adv,194.8922558922559,197.0,275.6333333333333,54,594
1_7_3,200,Ele,200.91666666666666,190.5,270.39252336448595,54,432
1_7_3,201,Adv,228.3111111111111,208.0,288.05607476635515,54,540
