text_id,align_idx,level,mean_HigherPassFixation,median_HigherPassFixation,mean_nonzero_HigherPassFixation,n_subjects,n_rows
1_10_5,16,Adv,335.7505353319058,191.5,557.991103202847,54,934
1_10_5,16,Ele,244.279792746114,153.0,428.6,53,772
1_10_5,17,Adv,239.3433133732535,0.0,492.7849315068493,54,1503
1_10_5,17,Ele,148.01108033240996,0.0,381.65714285714284,54,722
1_10_6,18,Adv,207.8401727861771,0.0,424.85651214128035,54,926
1_10_6,18,Ele,288.54488188976376,168.0,504.75482093663913,54,635
1_10_6,19,Adv,276.95942720763725,125.0,514.6164079822616,53,838
1_10_6,19,Ele,258.2523860021209,57.0,512.698947368421,53,943
1_10_6,20,Adv,208.90204081632652,0.0,471.7142857142857,50,490
1_10_6,20,Ele,243.2016632016632,75.0,483.3884297520661,52,481
1_10_6,21,Adv,175.1889168765743,0.0,448.7096774193548,51,397
1_10_6,22,Adv,125.20930232558139,0.0,416.8258064516129,54,516
1_10_6,22,Ele,77.69458987783595,0.0,317.99285714285713,52,573
1_10_6,23,Adv,141.94106813996316,0.0,425.8232044198895,54,543
1_10_7,24,Adv,160.1520644511581,0.0,368.12731481481484,52,993
1_10_7,24,Ele,224.15533980582524,22.0,448.31067961165047,53,412
1_10_7,25,Adv,228.97249508840864,91.5,443.1444866920152,53,1018
1_10_7,25,Ele,210.92284569138278,0.0,429.5938775510204,53,998
1_10_7,26,Adv,124.60258780036969,0.0,327.2330097087379,51,541
1_10_7,26,Ele,147.4102564102564,0.0,347.7217741935484,52,585
1_10_7,27,Adv,89.11159169550173,0.0,320.91277258566976,54,1156
1_10_7,27,Ele,117.60438512869399,0.0,350.4744318181818,54,1049
1_1_1,28,Adv,259.07729468599035,0.0,557.1844155844155,54,828
1_1_1,28,Ele,159.41142857142856,0.0,392.9154929577465,54,700
1_1_1,29,Adv,159.10857908847186,0.0,399.64646464646466,53,746
1_1_1,29,Ele,129.67940199335547,0.0,448.6609195402299,53,602
1_1_1,30,Adv,244.8162100456621,74.0,477.6369710467706,53,876
1_1_1,30,Ele,134.15256257449346,0.0,377.6979865771812,53,839
1_1_1,31,Adv,221.7763440860215,0.0,478.5429234338747,54,930
1_1_1,31,Ele,131.95348837209303,0.0,379.41641337386017,54,946
1_1_2,32,Adv,174.26915887850467,0.0,427.6788990825688,54,535
1_1_2,33,Adv,247.72,0.0,529.6644736842105,54,325
1_1_2,33,Ele,201.74397590361446,0.0,481.863309352518,52,332
1_1_2,34,Adv,172.56463195691202,0.0,365.46958174904944,54,1114
1_1_2,34,Ele,155.04311251314405,0.0,368.615,52,951
1_1_2,35,Adv,149.68564356435644,0.0,438.21014492753625,51,404
1_1_2,35,Ele,97.57734204793029,0.0,382.8034188034188,53,459
1_1_2,36,Adv,97.91650099403579,0.0,311.72151898734177,54,503
1_1_2,36,Ele,77.08834586466165,0.0,303.7851851851852,54,532
1_1_2,37,Adv,250.4623217922607,0.0,564.1146788990826,54,491
1_1_2,37,Ele,59.11643835616438,0.0,278.4193548387097,53,146
1_1_3,38,Adv,246.09300411522634,0.0,511.11623931623933,54,1215
1_1_3,38,Ele,202.52274541101357,0.0,454.76881720430106,54,1253
1_1_3,39,Adv,224.35780885780886,0.0,464.97342995169083,54,858
1_1_3,39,Ele,183.8057971014493,0.0,393.8695652173913,49,345
1_1_3,40,Adv,87.25101214574899,0.0,307.87142857142857,54,494
1_1_3,40,Ele,85.18015665796345,0.0,252.89922480620154,54,383
1_1_4,41,Adv,258.2772772772773,148.0,482.2785046728972,54,999
1_1_4,41,Ele,226.43318485523386,62.5,450.8580931263858,54,898
1_1_4,42,Adv,232.70028818443805,37.0,462.73352435530086,54,694
1_1_4,42,Ele,172.45080763582968,0.0,398.0983050847458,54,681
1_1_4,43,Adv,283.8244680851064,102.0,555.8229166666666,54,564
1_1_4,43,Ele,276.82684824902725,133.0,521.2051282051282,54,514
1_1_4,44,Adv,145.74719101123594,0.0,405.359375,54,534
1_1_5,45,Adv,168.3698113207547,0.0,474.6595744680851,52,530
1_1_5,45,Ele,207.3455497382199,0.0,448.33584905660376,54,573
1_1_5,46,Adv,141.8389154704944,0.0,406.08675799086757,53,627
1_1_5,46,Ele,123.83095723014257,0.0,353.49418604651163,53,491
1_1_5,47,Adv,72.58275862068966,0.0,375.875,48,290
1_1_5,48,Adv,218.4090305444887,89.0,423.87113402061857,54,753
1_1_5,48,Ele,241.57304964539006,118.0,454.1573333333333,54,705
1_1_6,49,Adv,248.0241935483871,0.0,589.8219178082192,53,868
1_1_6,50,Adv,353.57404021937845,173.0,602.5077881619937,53,547
1_1_6,51,Adv,279.96565389696167,134.0,515.654501216545,53,757
1_1_6,51,Ele,176.4541231126597,0.0,408.4059139784946,53,861
1_1_6,52,Adv,224.9839108910891,113.0,431.7980997624703,54,1616
1_1_6,52,Ele,165.51235370611184,0.0,389.82848392036755,54,1538
1_1_7,53,Adv,250.38489208633092,148.5,451.9935064935065,52,278
1_1_7,53,Ele,220.93939393939394,73.0,420.63461538461536,54,297
1_1_7,54,Adv,186.59640102827763,0.0,396.6448087431694,50,389
1_1_7,55,Adv,251.66740088105726,168.0,421.6125461254613,53,454
1_1_7,55,Ele,148.88863636363635,0.0,327.555,53,440
1_1_7,56,Adv,259.4838056680162,164.5,459.44444444444446,53,494
1_1_7,56,Ele,205.90972222222223,0.0,442.55223880597015,54,576
1_1_7,57,Adv,220.5744680851064,82.0,426.49050632911394,54,611
1_1_7,57,Ele,193.14594594594595,0.0,409.14503816793894,52,555
1_1_7,58,Adv,182.3342736248237,0.0,392.93313069908817,54,709
1_1_7,58,Ele,86.16363636363636,0.0,277.40487804878046,54,660
1_1_7,59,Adv,322.80089485458615,218.0,485.8316498316498,50,447
1_1_7,60,Adv,131.69797421731124,0.0,374.4083769633508,54,543
1_2_1,61,Adv,199.00622665006227,0.0,434.2445652173913,54,803
1_2_1,61,Ele,141.14832535885168,0.0,405.49828178694156,53,836
1_2_1,62,Adv,223.1210720887246,0.0,504.00208768267225,54,1082
1_2_1,62,Ele,248.84593437945793,84.0,481.88121546961327,52,701
1_2_1,63,Adv,162.69365426695842,0.0,428.53602305475505,54,914
1_2_1,63,Ele,214.84219554030875,0.0,515.4444444444445,53,583
1_2_1,64,Adv,97.83986074847694,0.0,383.679180887372,54,1149
1_2_1,64,Ele,120.19649446494465,0.0,387.7767857142857,54,1084
1_2_2,65,Adv,239.46511627906978,68.0,477.6958762886598,53,387
1_2_2,65,Ele,257.64262295081966,158.0,431.7637362637363,54,305
1_2_2,66,Adv,206.5983086680761,0.0,503.71649484536084,53,473
1_2_2,66,Ele,217.88277511961724,0.0,444.2682926829268,53,418
1_2_2,67,Adv,134.04871794871795,0.0,348.52666666666664,52,390
1_2_2,67,Ele,157.83456790123458,0.0,351.22527472527474,54,405
1_2_2,68,Adv,155.80629539951573,0.0,417.84415584415586,51,826
1_2_2,68,Ele,186.2234693877551,0.0,408.2751677852349,54,980
1_2_2,69,Adv,187.79834710743802,0.0,427.1353383458647,51,605
1_2_2,69,Ele,131.84393063583815,0.0,349.5632183908046,54,692
1_2_2,70,Adv,173.36393442622952,0.0,414.17232375979114,54,915
1_2_2,70,Ele,196.26930501930502,0.0,462.125,54,1036
1_2_3,71,Adv,175.84538375973304,0.0,402.2519083969466,54,899
1_2_3,72,Adv,209.12186865267435,0.0,461.0044776119403,54,1477
1_2_3,72,Ele,242.3937635968093,0.0,505.68986384266265,54,1379
1_2_3,73,Adv,300.2667322834646,160.5,530.5582608695652,54,1016
1_2_3,73,Ele,194.14469178082192,0.0,426.2424812030075,54,1168
1_2_3,74,Adv,78.29629629629629,0.0,304.2878787878788,54,513
1_2_4,75,Adv,252.33165322580646,13.0,504.6633064516129,54,992
1_2_4,75,Ele,300.09825033647377,194.0,513.7626728110599,54,743
1_2_4,76,Adv,166.05882352941177,0.0,405.65102639296185,53,833
1_2_4,76,Ele,158.7921052631579,0.0,417.5847750865052,53,760
1_2_4,77,Adv,140.42105263157896,0.0,353.29680365296804,52,551
1_2_4,77,Ele,73.06225680933852,0.0,268.24285714285713,50,257
1_2_4,78,Adv,202.69907407407408,112.5,380.7217391304348,49,216
1_2_4,78,Ele,191.9030612244898,0.0,432.3333333333333,48,196
1_2_4,79,Adv,150.36363636363637,0.0,353.4188034188034,45,275
1_2_4,79,Ele,89.1726618705036,0.0,317.8205128205128,45,139
1_2_4,80,Adv,122.6280193236715,0.0,347.7260273972603,49,207
1_2_4,80,Ele,104.98170731707317,0.0,344.34,49,164
1_2_4,81,Adv,123.31654676258992,0.0,408.1190476190476,54,973
1_2_4,81,Ele,149.15113871635612,0.0,467.7922077922078,54,483
1_2_5,82,Adv,278.3730496453901,129.0,513.7513089005236,54,705
1_2_5,82,Ele,216.86635220125785,104.0,416.6978851963746,54,636
1_2_5,83,Adv,261.5379426644182,154.0,461.5833333333333,53,593
1_2_5,83,Ele,242.31007751937983,115.0,456.98830409356725,53,645
1_2_5,84,Adv,207.67760342368047,0.0,463.6369426751592,52,701
1_2_5,84,Ele,130.90650406504065,0.0,370.14942528735634,52,492
1_2_5,85,Adv,118.5576923076923,0.0,348.0241935483871,54,728
1_2_5,85,Ele,78.10998552821997,0.0,288.63101604278074,54,691
1_2_5,86,Adv,92.5312101910828,0.0,350.9033816425121,54,785
1_2_6,87,Adv,270.2758620689655,0.0,549.810766721044,54,1247
1_2_6,87,Ele,184.0517985611511,0.0,422.16501650165014,53,695
1_2_6,88,Adv,298.3743016759777,136.5,528.8019801980198,52,358
1_2_6,88,Ele,169.6775956284153,0.0,411.27152317880797,49,366
1_2_6,89,Adv,326.8932384341637,161.0,572.3177570093458,54,562
1_2_6,89,Ele,138.5608308605341,0.0,372.0717131474104,54,674
1_3_1,90,Adv,220.17929562433298,0.0,464.65765765765764,54,937
1_3_1,90,Ele,143.75244299674267,0.0,361.73770491803276,54,921
1_3_1,91,Adv,327.724907063197,189.0,550.9875,53,538
1_3_1,91,Ele,216.78343949044586,0.0,436.34615384615387,54,471
1_3_1,92,Adv,204.2657743785851,0.0,508.7190476190476,54,523
1_3_1,92,Ele,121.9327485380117,0.0,386.1203703703704,51,684
1_3_1,93,Adv,141.17002237136467,0.0,417.9006622516556,54,447
1_3_1,93,Ele,68.94093686354378,0.0,289.3162393162393,54,491
1_3_2,94,Adv,197.16981132075472,0.0,414.98194945848377,54,583
1_3_2,94,Ele,156.62131519274377,0.0,408.698224852071,53,441
1_3_2,95,Adv,256.3712,152.0,457.80571428571426,53,625
1_3_2,95,Ele,237.9374149659864,101.0,466.3573333333333,54,735
1_3_2,96,Adv,262.260083449235,144.0,483.5,51,719
1_3_2,96,Ele,168.811377245509,0.0,427.1439393939394,53,334
1_3_2,97,Adv,188.71657754010695,0.0,442.97071129707115,54,561
1_3_2,97,Ele,215.3386454183267,0.0,446.6942148760331,54,502
1_3_3,98,Adv,235.63500931098696,0.0,522.8760330578513,54,537
1_3_3,98,Ele,241.6671348314607,90.5,475.3232044198895,54,712
1_3_3,99,Adv,225.37,0.0,469.5208333333333,45,100
1_3_3,99,Ele,188.44897959183675,137.5,362.11764705882354,49,98
1_3_3,100,Adv,195.4149855907781,0.0,461.2857142857143,51,347
1_3_3,100,Ele,85.73182957393483,0.0,289.8898305084746,49,399
1_3_3,101,Adv,160.7914798206278,0.0,405.15819209039546,51,446
1_3_3,101,Ele,98.2542372881356,0.0,305.10526315789474,42,118
1_3_3,102,Adv,268.8224852071006,0.0,565.5311203319502,52,507
1_3_3,102,Ele,71.4314381270903,0.0,309.536231884058,50,299
1_3_3,103,Adv,444.10752688172045,217.0,794.2692307692307,46,93
1_3_3,103,Ele,70.34228187919463,0.0,317.6060606060606,48,149
1_3_3,104,Adv,158.16618497109826,0.0,419.3524904214559,52,692
1_3_3,104,Ele,115.60078023407021,0.0,402.24886877828055,54,769
1_3_3,105,Adv,172.51020408163265,0.0,492.40776699029124,54,294
1_3_3,105,Ele,156.56965944272446,0.0,455.60360360360363,54,323
1_3_4,106,Adv,196.33426966292134,0.0,434.1304347826087,54,712
1_3_4,106,Ele,140.79828326180257,0.0,360.5054945054945,54,233
1_3_4,107,Adv,208.26512968299713,0.0,454.5157232704403,50,347
1_3_4,107,Ele,179.78740157480314,0.0,482.38732394366195,47,381
1_3_4,108,Adv,208.97940074906367,0.0,429.21153846153845,51,534
1_3_4,108,Ele,269.8235294117647,145.5,494.8630705394191,52,442
1_3_4,109,Adv,172.98603839441535,0.0,467.5518867924528,52,573
1_3_4,110,Adv,177.89843104872006,0.0,442.37166324435316,53,1211
1_3_4,110,Ele,165.16764459346186,0.0,458.24418604651163,54,1193
1_3_5,111,Adv,194.4817518248175,0.0,413.72670807453414,53,685
1_3_5,112,Adv,215.6235294117647,0.0,471.1568123393316,54,850
1_3_5,112,Ele,184.62088974854933,0.0,527.3425414364641,54,517
1_3_5,113,Adv,238.76696832579185,0.0,484.10550458715596,52,442
1_3_5,114,Adv,224.44444444444446,61.0,444.6239113222486,54,2502
1_3_5,114,Ele,171.11218169304885,0.0,431.6423611111111,54,1453
1_4_1,115,Adv,220.44427710843374,0.0,444.90881458966567,54,664
1_4_1,115,Ele,138.66353677621282,0.0,419.93364928909955,54,639
1_4_1,116,Adv,179.62558502340093,0.0,390.3050847457627,52,641
1_4_1,116,Ele,129.3141447368421,0.0,407.3730569948186,50,608
1_4_1,117,Adv,194.46270818247646,0.0,435.9626623376623,54,1381
1_4_1,117,Ele,193.07749469214437,0.0,445.78186274509807,52,942
1_4_1,119,Adv,217.67409638554216,0.0,477.9616402116402,54,1660
1_4_1,119,Ele,224.11150317572336,0.0,468.38643067846607,53,1417
1_4_2,120,Adv,233.2718120805369,80.0,455.09001636661213,54,1192
1_4_2,120,Ele,159.58085501858736,0.0,441.41131105398455,54,1076
1_4_2,121,Adv,196.93459915611814,0.0,464.41293532338307,52,474
1_4_2,121,Ele,147.23303167420815,0.0,392.0301204819277,52,442
1_4_2,122,Adv,181.6302780638517,0.0,442.0125313283208,53,971
1_4_2,122,Ele,155.84697508896798,0.0,414.4447949526814,54,843
1_4_2,123,Adv,163.5344827586207,0.0,412.39130434782606,53,464
1_4_2,123,Ele,210.10152284263958,0.0,440.3191489361702,50,197
1_4_2,124,Adv,201.22257053291537,0.0,445.7638888888889,47,319
1_4_2,124,Ele,137.820987654321,0.0,395.16814159292034,48,324
1_4_2,125,Adv,247.60263157894738,0.0,503.14973262032083,50,380
1_4_2,125,Ele,200.28055555555557,0.0,590.9918032786885,52,360
1_4_2,126,Adv,140.36889692585896,0.0,384.2772277227723,53,553
1_4_2,126,Ele,166.5219512195122,0.0,432.11392405063293,52,410
1_4_2,127,Adv,226.49606299212599,0.0,547.9047619047619,53,254
1_4_2,127,Ele,139.54618473895582,0.0,354.5612244897959,53,249
1_4_3,128,Adv,284.58582677165356,164.0,503.3760445682451,54,635
1_4_3,128,Ele,256.6452599388379,127.0,480.93409742120343,54,654
1_4_3,129,Adv,359.95879556259905,187.0,604.0797872340426,54,631
1_4_3,129,Ele,206.9774193548387,54.5,409.98722044728436,53,620
1_4_3,130,Adv,306.8362720403023,176.0,518.3574468085106,52,397
1_4_3,130,Ele,187.54574132492112,0.0,386.05194805194805,50,317
1_4_3,131,Adv,246.03242320819112,78.0,482.190635451505,54,586
1_4_3,131,Ele,203.1113445378151,0.0,439.4590909090909,53,476
1_4_3,132,Adv,193.10348468848997,0.0,447.1124694376528,54,947
1_4_3,132,Ele,187.72768878718534,0.0,396.31400966183577,52,437
1_4_4,133,Adv,216.207756232687,0.0,464.5892857142857,54,722
1_4_4,133,Ele,189.0698757763975,0.0,400.5296052631579,52,644
1_4_4,134,Adv,193.52813852813853,0.0,438.2843137254902,50,462
1_4_4,134,Ele,231.31910112359552,0.0,472.1880733944954,51,445
1_4_4,135,Adv,279.17910447761193,0.0,569.6954314720812,52,402
1_4_4,135,Ele,309.929203539823,210.0,500.3142857142857,49,339
1_4_4,136,Adv,237.86666666666667,0.0,515.606936416185,53,375
1_4_4,136,Ele,189.9298245614035,97.0,370.75342465753425,50,285
1_4_4,137,Adv,169.22727272727272,0.0,416.75373134328356,51,330
1_4_4,137,Ele,195.42629482071712,0.0,476.2330097087379,47,251
1_4_4,138,Adv,279.5840611353712,131.5,533.5395833333333,54,916
1_4_4,138,Ele,248.34467618002196,122.0,463.6106557377049,53,911
1_4_4,139,Adv,282.4378881987578,109.5,525.693641618497,50,322
1_4_4,139,Ele,223.2408376963351,108.0,422.16831683168317,47,191
1_4_4,140,Adv,269.5993031358885,116.0,515.8333333333334,49,287
1_4_4,140,Ele,226.14921465968587,0.0,502.26162790697674,53,382
1_4_4,141,Adv,132.01649484536082,0.0,370.1040462427746,53,485
1_4_5,142,Adv,247.29679595278247,148.0,449.83742331288346,54,593
1_4_5,142,Ele,291.50088809946715,156.0,512.859375,54,563
1_4_5,143,Adv,203.375,0.0,433.8666666666667,54,672
1_4_5,143,Ele,260.89123867069486,138.5,475.78512396694214,52,662
1_4_5,144,Adv,267.8124137931035,128.0,509.61679790026244,54,725
1_4_5,144,Ele,233.52045133991538,0.0,482.6997084548105,53,709
1_4_5,145,Adv,264.91471571906357,101.5,507.75320512820514,54,598
1_4_5,145,Ele,184.19122257053291,0.0,464.4822134387352,54,638
1_5_1,146,Adv,198.6784090909091,0.0,451.7751937984496,54,880
1_5_1,146,Ele,139.61363636363637,0.0,382.8970189701897,54,1012
1_5_1,147,Adv,228.71212121212122,0.0,537.1886120996442,53,660
1_5_1,147,Ele,134.52850539291217,0.0,419.7548076923077,54,649
1_5_1,148,Adv,109.1216,0.0,389.72,53,625
1_5_1,148,Ele,75.71969696969697,0.0,305.19083969465646,54,528
1_5_2,149,Adv,251.04992657856093,0.0,589.5344827586207,54,681
1_5_2,149,Ele,149.5600624024961,0.0,353.75645756457567,54,641
1_5_2,150,Adv,151.40952380952382,0.0,418.36842105263156,51,420
1_5_2,150,Ele,107.2235294117647,0.0,305.83892617449663,54,425
1_5_2,151,Adv,136.22355769230768,0.0,439.29457364341084,50,416
1_5_2,151,Ele,96.26829268292683,0.0,364.33846153846156,53,492
1_5_2,152,Adv,230.58938547486034,0.0,506.44785276073617,51,716
1_5_2,152,Ele,234.22518518518518,0.0,510.0064516129032,53,675
1_5_2,153,Adv,166.22404779686332,0.0,457.97119341563786,52,1339
1_5_2,153,Ele,161.9050193050193,0.0,429.6454918032787,52,1295
1_5_2,154,Adv,113.71706586826348,0.0,441.6453488372093,54,668
1_5_2,154,Ele,111.18348623853211,0.0,346.25714285714287,52,436
1_5_3,155,Adv,278.86309523809524,173.5,473.90606936416185,54,1176
1_5_3,155,Ele,323.09115646258505,125.0,608.9025641025642,54,735
1_5_3,156,Adv,236.51464435146443,157.5,420.275092936803,51,478
1_5_3,156,Ele,220.2992565055762,23.5,440.5985130111524,53,538
1_5_3,157,Adv,216.98520084566596,0.0,447.2069716775599,54,946
1_5_3,157,Ele,240.7922077922078,0.0,483.03206412825654,54,1001
1_5_3,158,Adv,187.11354581673308,0.0,472.0150753768844,54,1004
1_5_3,158,Ele,140.9476861167002,0.0,395.7683615819209,54,497
1_5_4,159,Adv,463.84177215189874,222.5,718.5,53,158
1_5_4,159,Ele,379.09090909090907,257.0,530.7272727272727,53,154
1_5_4,160,Adv,246.97244732576985,0.0,564.3777777777777,52,617
1_5_4,160,Ele,147.49742268041237,0.0,344.7530120481928,48,388
1_5_4,161,Adv,163.15952380952382,0.0,496.57246376811594,49,420
1_5_4,162,Adv,275.51851851851853,167.5,469.8315789473684,45,162
1_5_4,163,Adv,180.24556422995033,0.0,463.44160583941607,52,1409
1_5_4,163,Ele,204.53023758099351,0.0,430.4431818181818,53,926
1_5_4,164,Adv,204.8380165289256,0.0,430.3020833333333,51,605
1_5_4,164,Ele,191.57407407407408,0.0,404.9644128113879,52,594
1_5_4,165,Adv,185.3301687763713,0.0,456.3454545454546,54,948
1_5_4,165,Ele,173.10176125244618,0.0,366.27329192546586,54,1022
1_5_5,166,Adv,345.05847953216374,193.0,557.703213610586,54,855
1_5_5,166,Ele,312.45389048991353,171.0,548.9696202531645,54,694
1_5_5,167,Adv,351.7215836526181,221.0,541.056974459725,52,783
1_5_5,167,Ele,287.88875154511743,159.0,508.51965065502185,54,809
1_5_5,168,Adv,204.33833560709414,0.0,431.64265129682997,54,733
1_5_5,168,Ele,146.68688293370946,0.0,368.79787234042556,54,709
1_6_1,169,Adv,259.373417721519,94.0,509.7139303482587,54,790
1_6_1,169,Ele,190.32265717674971,0.0,458.4057142857143,54,843
1_6_1,170,Adv,207.26593406593406,0.0,455.5845410628019,52,910
1_6_1,170,Ele,154.02875816993463,0.0,378.88102893890675,54,765
1_6_1,171,Adv,254.8238341968912,0.0,536.910480349345,54,965
1_6_1,171,Ele,127.32352941176471,0.0,450.216,53,442
1_6_2,172,Adv,285.17063081695966,167.0,505.05494505494505,54,967
1_6_2,172,Ele,345.47162162162164,185.0,594.5325581395349,54,740
1_6_2,173,Adv,304.688202247191,155.0,546.9025210084034,52,1068
1_6_2,173,Ele,277.70467502850624,143.0,510.58071278826,52,877
1_6_2,174,Adv,269.81067961165047,149.0,509.91743119266056,43,206
1_6_2,174,Ele,135.20212765957447,0.0,323.1101694915254,49,282
1_6_2,175,Adv,169.8657894736842,0.0,370.9712643678161,54,760
1_6_2,175,Ele,152.4035532994924,0.0,397.6622516556291,52,788
1_6_2,176,Adv,123.24916943521595,0.0,334.2162162162162,54,301
1_6_2,176,Ele,134.33033033033033,0.0,388.97391304347826,54,333
1_6_3,177,Adv,268.5486111111111,70.5,525.6252427184467,54,1008
1_6_3,177,Ele,213.4341675734494,0.0,465.90498812351547,54,919
1_6_3,178,Adv,212.3539156626506,0.0,431.20183486238534,51,664
1_6_3,178,Ele,179.8366247755835,0.0,364.2509090909091,53,557
1_6_3,179,Adv,259.0891238670695,151.0,466.07880434782606,53,662
1_6_3,179,Ele,239.77619047619046,124.5,457.75454545454545,54,630
1_6_3,180,Adv,355.49297573435507,198.0,572.738683127572,54,783
1_6_3,180,Ele,220.09981167608285,120.0,411.52464788732397,54,531
1_6_4,181,Adv,197.68361581920905,0.0,446.6808510638298,54,531
1_6_4,181,Ele,190.60228898426323,0.0,429.7774193548387,54,699
1_6_4,182,Adv,203.97350993377484,0.0,435.3356890459364,53,604
1_6_4,182,Ele,179.67215815485997,0.0,462.1228813559322,53,607
1_6_4,183,Adv,211.03024911032028,0.0,457.9111969111969,54,562
1_6_4,183,Ele,169.01547388781432,0.0,529.5818181818182,54,517
1_6_4,184,Adv,230.98084815321477,0.0,519.5292307692308,53,731
1_6_4,184,Ele,178.53670473083199,0.0,492.9864864864865,54,613
1_6_4,185,Adv,202.04116865869855,0.0,451.4451038575668,53,753
1_6_4,185,Ele,144.85675306957708,0.0,388.93772893772893,54,733
1_7_1,186,Adv,129.35966735966736,0.0,426.17808219178085,54,962
1_7_1,186,Ele,152.60335917312662,0.0,450.8206106870229,54,774
1_7_1,187,Adv,146.11163895486936,0.0,421.32191780821915,54,842
1_7_1,187,Ele,132.08722109533468,0.0,357.7967032967033,50,493
1_7_1,188,Adv,89.39485766758494,0.0,323.42524916943523,54,1089
1_7_1,188,Ele,74.4040948275862,0.0,321.1488372093023,53,928
1_7_1,189,Adv,93.98926654740609,0.0,338.96774193548384,53,559
1_7_1,189,Ele,74.56129985228951,0.0,345.73972602739724,53,677
1_7_1,190,Adv,160.72446555819477,0.0,410.09090909090907,51,421
1_7_1,190,Ele,111.60655737704919,0.0,349.12820512820514,53,488
1_7_1,191,Adv,66.6108108108108,0.0,308.075,47,185
1_7_1,191,Ele,73.91573033707866,0.0,313.26190476190476,47,178
1_7_1,192,Adv,67.83870967741936,0.0,305.8909090909091,51,248
1_7_1,192,Ele,77.17557251908397,0.0,315.9375,51,262
1_7_1,193,Adv,132.2910447761194,0.0,377.17021276595744,51,134
1_7_1,193,Ele,97.24793388429752,0.0,435.81481481481484,54,121
1_7_2,194,Adv,171.78966789667896,0.0,419.4144144144144,54,1084
1_7_2,194,Ele,164.46841593780368,0.0,437.30749354005167,52,1029
1_7_2,195,Adv,109.32972136222911,0.0,364.05670103092785,53,646
1_7_2,195,Ele,173.4726962457338,0.0,421.80497925311204,51,586
1_7_2,196,Adv,148.76190476190476,0.0,389.21967213114755,51,798
1_7_2,196,Ele,157.16272189349112,0.0,407.0574712643678,52,676
1_7_2,197,Adv,122.54038997214485,0.0,363.5702479338843,53,718
1_7_2,197,Ele,172.87037037037038,0.0,414.8888888888889,52,648
1_7_2,198,Adv,96.02511773940346,0.0,294.0769230769231,54,637
1_7_2,198,Ele,114.08415841584159,0.0,350.93908629441626,53,606
1_7_3,199,Adv,238.05392156862746,0.0,511.18947368421055,54,612
1_7_3,199,Ele,109.53806228373702,0.0,361.7885714285714,53,578
1_7_3,200,Adv,136.8817891373802,0.0,396.7037037037037,50,313
1_7_3,200,Ele,127.86147186147186,0.0,335.6363636363636,51,231
1_7_3,201,Adv,243.06472491909386,0.0,497.3973509933775,49,309
1_7_3,201,Ele,208.10408921933086,0.0,430.61538461538464,49,269
1_7_3,202,Adv,165.76209048361935,0.0,433.6877551020408,54,1282
1_7_3,202,Ele,147.639,0.0,385.4804177545692,54,1000
1_7_3,203,Adv,184.32615384615386,0.0,457.2977099236641,49,325
1_7_3,203,Ele,67.36263736263736,0.0,287.34375,43,273
