text_id,align_idx,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_2_1,63,Adv,185.75,190.0,233.77713037144937,54,1728
1_2_1,63,Ele,175.42397660818713,183.5,222.75371287128712,54,1026
1_2_1,64,Adv,158.7902777777778,171.0,226.2447229551451,54,2160
1_2_1,64,Ele,162.37777777777777,170.0,215.2131837307153,54,1890
1_2_2,65,Adv,185.31766381766383,190.0,233.1415770609319,54,702
1_2_2,65,Ele,165.46481481481482,174.0,211.23167848699762,54,540
1_2_2,66,Adv,170.3681917211329,177.0,230.3357879234168,54,918
1_2_2,66,Ele,164.0410052910053,169.0,216.43106457242584,54,756
1_2_2,67,Adv,167.03439153439155,175.0,229.59636363636363,54,756
1_2_2,67,Ele,167.34126984126985,174.0,214.78777589134125,54,756
1_2_2,68,Adv,178.29320987654322,185.0,232.36926790024134,54,1620
1_2_2,68,Ele,172.4506172839506,178.0,225.13333333333333,54,1782
1_2_2,69,Adv,194.93148148148148,197.5,232.11245865490628,54,1080
1_2_2,69,Ele,172.8647342995169,179.0,218.85626911314984,54,1242
1_2_2,70,Adv,182.66965352449225,188.0,231.13303099017384,54,1674
1_2_2,70,Ele,179.29513888888889,185.0,226.14744525547445,54,1728
1_2_3,71,Adv,173.7119341563786,181.0,220.23652173913044,54,1458
1_2_3,72,Adv,177.45233196159123,182.0,226.15865384615384,54,2916
1_2_3,72,Ele,190.3543771043771,196.0,235.9321857068336,54,2376
1_2_3,73,Adv,178.52623456790124,182.0,224.19573643410854,54,1944
1_2_3,73,Ele,183.43243243243242,186.5,232.69714285714286,54,1998
1_2_3,74,Adv,122.37918871252205,125.0,208.06296851574214,54,1134
1_2_4,75,Adv,180.92174432497012,182.5,221.22936449963478,54,1674
1_2_4,75,Ele,193.72453703703704,193.5,232.46944444444443,54,1296
1_2_4,76,Adv,166.86177248677248,179.0,220.5375874125874,54,1512
1_2_4,76,Ele,164.44973544973544,174.0,226.04363636363635,54,1512
1_2_4,77,Adv,167.03796296296295,174.0,221.35092024539878,54,1080
1_2_4,77,Ele,160.9320987654321,177.0,222.19602272727272,54,486
1_2_4,78,Adv,169.04166666666666,173.5,214.78235294117647,54,432
1_2_4,78,Ele,161.8621399176955,164.0,224.11680911680912,54,486
1_2_4,79,Adv,175.18148148148148,182.0,227.39903846153845,54,540
1_2_4,79,Ele,150.39814814814815,170.5,225.59722222222223,54,324
1_2_4,80,Adv,158.1984126984127,157.0,201.34343434343435,54,378
1_2_4,80,Ele,162.20987654320987,167.0,217.17355371900825,54,324
1_2_4,81,Adv,139.6415004748338,150.0,209.1642958748222,54,2106
1_2_4,81,Ele,137.93827160493828,144.0,212.48177496038033,54,972
1_2_5,82,Adv,193.06584362139918,188.0,219.7423887587822,54,972
1_2_5,82,Ele,183.51131687242798,192.5,221.30645161290323,54,972
1_2_5,83,Adv,190.4212962962963,191.0,229.52566964285714,54,1080
1_2_5,83,Ele,187.25220458553792,190.5,234.37527593818984,54,1134
1_2_5,84,Adv,173.83719135802468,184.0,224.1721393034826,54,1296
1_2_5,84,Ele,166.29922027290448,170.0,229.33198924731184,54,1026
1_2_5,85,Adv,164.3111111111111,170.0,219.62376237623764,54,1350
1_2_5,85,Ele,161.52962962962962,175.5,223.1985670419652,54,1350
1_2_5,86,Adv,150.0839947089947,163.0,215.09668246445497,54,1512
1_2_6,87,Adv,192.690329218107,196.0,233.68059887710544,54,1944
1_2_6,87,Ele,173.22685185185185,175.0,212.35527809307604,54,1080
1_2_6,88,Adv,175.33903133903135,181.0,230.9343339587242,54,702
1_2_6,88,Ele,177.54131054131054,179.5,227.0200364298725,54,702
1_2_6,89,Adv,183.87037037037038,192.0,237.97869507323568,54,972
1_2_6,89,Ele,153.3311111111111,165.0,219.7420382165605,54,1350
1_3_1,90,Adv,184.9426523297491,187.5,235.6118721461187,54,1674
1_3_1,90,Ele,166.09323116219667,172.0,217.29490392648287,54,1566
1_3_1,91,Adv,204.6226851851852,209.0,246.91899441340783,54,864
1_3_1,91,Ele,186.74074074074073,187.5,223.37974683544303,54,756
1_3_1,92,Adv,191.15141612200435,196.5,239.3956343792633,54,918
1_3_1,92,Ele,162.08689458689457,171.0,225.76388888888889,54,1404
1_3_1,93,Adv,142.10566448801742,150.0,222.6160409556314,54,918
1_3_1,93,Ele,141.44444444444446,150.0,211.4755700325733,54,918
1_3_2,94,Adv,175.42592592592592,182.0,222.43232044198896,54,918
1_3_2,94,Ele,177.24867724867724,181.0,230.6368330464716,54,756
1_3_2,95,Adv,186.17222222222222,182.5,226.68094701240136,54,1080
1_3_2,95,Ele,182.64444444444445,190.0,234.38212927756655,54,1350
1_3_2,96,Adv,188.21464646464648,197.0,233.1584984358707,54,1188
1_3_2,96,Ele,199.36666666666667,205.5,235.57549234135666,54,540
1_3_2,97,Adv,180.0446623093682,187.0,228.60442600276625,54,918
1_3_2,97,Ele,180.74074074074073,188.5,228.30409356725147,54,864
1_3_3,98,Adv,189.57843137254903,193.5,235.4979702300406,54,918
1_3_3,98,Ele,190.625,190.0,223.77717391304347,54,1080
1_3_3,99,Adv,170.7530864197531,165.5,211.16030534351145,54,162
1_3_3,99,Ele,198.1358024691358,194.5,241.33834586466165,54,162
1_3_3,100,Adv,194.7861952861953,207.0,244.615221987315,54,594
1_3_3,100,Ele,171.59259259259258,180.0,233.8990291262136,54,702
1_3_3,101,Adv,180.4368191721133,185.5,236.63,54,918
1_3_3,101,Ele,173.65740740740742,183.5,231.54320987654322,54,216
1_3_3,102,Adv,196.75708061002177,196.0,242.12198391420912,54,918
1_3_3,102,Ele,154.01296296296297,168.0,217.71465968586386,54,540
1_3_3,103,Adv,157.3148148148148,158.0,211.055900621118,54,216
1_3_3,103,Ele,147.2685185185185,145.5,209.27631578947367,54,324
1_3_3,104,Adv,166.76495726495727,176.0,229.3222331047992,54,1404
1_3_3,104,Ele,157.62002743484226,167.0,223.11650485436894,54,1458
1_3_3,105,Adv,153.85353535353536,166.0,222.9,54,594
1_3_3,105,Ele,143.0570987654321,149.0,220.71666666666667,54,648
1_3_4,106,Adv,171.79710144927537,176.5,219.74459320288364,54,1242
1_3_4,106,Ele,156.32539682539684,164.5,205.89198606271776,54,378
1_3_4,107,Adv,188.2138047138047,192.0,227.23373983739836,54,594
1_3_4,107,Ele,169.760582010582,175.5,228.76827094474154,54,756
1_3_4,108,Adv,180.06069958847738,177.0,229.68372703412072,54,972
1_3_4,108,Ele,174.23868312757202,182.0,228.86486486486487,54,972
1_3_4,109,Adv,167.19103313840156,175.0,226.00527009222662,54,1026
1_3_4,110,Adv,165.01014109347443,171.0,228.61514966401955,54,2268
1_3_4,110,Ele,163.41296296296295,177.0,223.6831432192649,54,2160
1_3_5,111,Adv,177.55925925925925,180.5,216.43792325056432,54,1080
1_3_5,112,Adv,176.45767195767195,181.0,223.45393634840872,54,1512
1_3_5,112,Ele,175.46759259259258,185.0,226.95209580838323,54,864
1_3_5,113,Adv,188.00396825396825,182.0,227.04632587859425,54,756
1_3_5,114,Adv,164.1993575207861,173.0,223.20652453120985,54,5292
1_3_5,114,Ele,169.77603074772887,181.0,232.26529636711282,54,2862
1_4_1,115,Adv,177.21801346801348,183.0,222.7883597883598,54,1188
1_4_1,115,Ele,166.52910052910053,176.0,225.62007168458783,54,1134
1_4_1,116,Adv,171.63636363636363,178.5,224.07032967032967,54,1188
1_4_1,116,Ele,174.9100529100529,185.0,229.56944444444446,54,1134
1_4_1,117,Adv,175.46847911741528,179.0,219.81194471865746,54,2538
1_4_1,117,Ele,180.96296296296296,187.0,233.8477157360406,54,1782
1_4_1,119,Adv,164.98321759259258,171.0,219.97762345679013,54,3456
1_4_1,119,Ele,176.0380852550664,180.0,237.20386064030131,54,2862
1_4_2,120,Adv,184.2226970560304,188.0,232.04126794258374,54,2106
1_4_2,120,Ele,174.47142857142856,182.0,230.91806722689077,54,1890
1_4_2,121,Adv,190.30987654320987,193.0,230.07611940298509,54,810
1_4_2,121,Ele,182.14074074074074,189.5,236.0544,54,810
1_4_2,122,Adv,168.23400673400673,174.0,221.9045151739452,54,1782
1_4_2,122,Ele,164.88291517323776,173.5,228.67771333885668,54,1674
1_4_2,123,Adv,159.27880658436214,163.0,220.85449358059915,54,972
1_4_2,123,Ele,179.8941798941799,190.0,230.5084745762712,54,378
1_4_2,124,Adv,177.7104377104377,178.0,217.20164609053498,54,594
1_4_2,124,Ele,184.84848484848484,192.0,235.62231759656652,54,594
1_4_2,125,Adv,186.6951566951567,181.0,226.74740484429066,54,702
1_4_2,125,Ele,178.35897435897436,189.0,237.13636363636363,54,702
1_4_2,126,Adv,151.3879142300195,162.0,212.77260273972604,54,1026
1_4_2,126,Ele,160.46913580246914,176.0,230.7337278106509,54,972
1_4_2,127,Adv,137.57407407407408,149.5,218.5,54,540
1_4_2,127,Ele,142.43602693602693,150.5,216.94102564102565,54,594
1_4_3,128,Adv,184.28167641325535,189.0,226.97839135654263,54,1026
1_4_3,128,Ele,177.36939571150097,180.0,213.59272300469485,54,1026
1_4_3,129,Adv,200.1489898989899,200.0,239.45317220543808,54,1188
1_4_3,129,Ele,176.34444444444443,181.0,220.43055555555554,54,1080
1_4_3,130,Adv,184.0135802469136,188.5,233.2566510172144,54,810
1_4_3,130,Ele,163.0050505050505,173.0,216.12723214285714,54,594
1_4_3,131,Adv,176.8668430335097,176.0,237.63862559241707,54,1134
1_4_3,131,Ele,170.3672839506173,176.0,228.72513812154696,54,972
1_4_3,132,Adv,180.49808429118775,192.0,232.64197530864197,54,1566
1_4_3,132,Ele,166.58862433862433,183.0,225.29695885509838,54,756
1_4_4,133,Adv,178.44907407407408,181.0,231.27,54,1296
1_4_4,133,Ele,173.02821869488537,179.0,215.1469298245614,54,1134
1_4_4,134,Adv,166.6013071895425,174.0,226.24260355029585,54,918
1_4_4,134,Ele,165.92374727668846,179.0,213.03216783216783,54,918
1_4_4,135,Adv,196.91310541310543,199.0,238.33275862068965,54,702
1_4_4,135,Ele,195.40740740740742,200.0,232.3376146788991,54,648
1_4_4,136,Adv,181.74338624338625,184.0,233.67006802721087,54,756
1_4_4,136,Ele,171.4090909090909,172.5,211.23858921161826,54,594
1_4_4,137,Adv,180.7577160493827,194.0,238.0711382113821,54,648
1_4_4,137,Ele,162.18312757201647,169.0,211.31635388739946,54,486
1_4_4,138,Adv,180.81808278867103,181.5,239.5252525252525,54,1836
1_4_4,138,Ele,177.06060606060606,181.5,226.99424460431655,54,1782
1_4_4,139,Adv,185.23544973544975,187.0,241.44482758620688,54,756
1_4_4,139,Ele,176.46560846560845,179.5,213.7948717948718,54,378
1_4_4,140,Adv,185.7895622895623,185.0,230.39457202505218,54,594
1_4_4,140,Ele,161.77065527065528,165.0,220.5106796116505,54,702
1_4_4,141,Adv,152.36388888888888,158.5,228.54583333333332,54,1080
1_4_5,142,Adv,189.82135076252723,193.5,222.26530612244898,54,918
1_4_5,142,Ele,188.77469135802468,191.0,231.38587641866332,54,972
1_4_5,143,Adv,163.14296296296297,171.5,216.5614552605703,54,1350
1_4_5,143,Ele,182.170692431562,182.0,228.77249747219415,54,1242
1_4_5,144,Adv,177.994301994302,184.0,227.18545454545455,54,1404
1_4_5,144,Ele,183.62654320987653,192.0,234.00196656833825,54,1296
1_4_5,145,Adv,180.46481481481482,181.0,223.25544100801832,54,1080
1_4_5,145,Ele,180.67195767195767,183.0,234.95642201834863,54,1134
1_5_1,146,Adv,184.4814814814815,190.0,232.25312239800166,54,1512
1_5_1,146,Ele,169.44508301404852,177.0,220.57439733998336,54,1566
1_5_1,147,Adv,170.53220611916265,174.5,234.29314159292036,54,1242
1_5_1,147,Ele,165.02272727272728,174.0,225.860599078341,54,1188
1_5_1,148,Adv,157.831569664903,166.5,228.8759590792839,54,1134
1_5_1,148,Ele,154.58333333333334,160.0,220.96323529411765,54,972
1_5_2,149,Adv,190.69688109161794,189.0,232.92261904761904,54,1026
1_5_2,149,Ele,179.2037037037037,179.0,220.7680608365019,54,972
1_5_2,150,Adv,181.81975308641975,184.0,240.6437908496732,54,810
1_5_2,150,Ele,182.26697530864197,192.5,228.4506769825919,54,648
1_5_2,151,Adv,160.78472222222223,174.5,228.85996705107084,54,864
1_5_2,151,Ele,151.24400871459696,158.0,219.33965244865718,54,918
1_5_2,152,Adv,194.50077160493828,196.5,239.84110371075167,54,1296
1_5_2,152,Ele,179.0257648953301,178.0,222.79559118236472,54,1242
1_5_2,153,Adv,175.87464387464388,183.0,234.61092636579573,54,2808
1_5_2,153,Ele,165.22182821118992,174.0,223.2870074547391,54,2538
1_5_2,154,Adv,141.90013227513228,146.0,225.37079831932772,54,1512
1_5_2,154,Ele,137.31917211328977,144.0,216.2246998284734,54,918
1_5_3,155,Adv,181.21421421421422,185.0,226.5744680851064,54,1998
1_5_3,155,Ele,190.756038647343,194.0,234.57326732673266,54,1242
1_5_3,156,Adv,198.60416666666666,191.0,226.07905138339922,54,864
1_5_3,156,Ele,196.4912854030501,191.0,244.4159891598916,54,918
1_5_3,157,Adv,194.57586618876942,190.0,225.72418572418573,54,1674
1_5_3,157,Ele,197.23263888888889,197.5,235.53420870767104,54,1728
1_5_3,158,Adv,175.97013142174433,179.0,224.86564885496182,54,1674
1_5_3,158,Ele,177.76543209876544,186.0,232.24193548387098,54,810
1_5_4,159,Adv,196.30555555555554,185.0,216.33673469387756,54,216
1_5_4,159,Ele,190.11574074074073,184.0,212.77202072538861,54,216
1_5_4,160,Adv,205.51754385964912,206.0,244.05208333333334,54,1026
1_5_4,160,Ele,176.51139601139602,176.5,226.52833638025595,54,702
1_5_4,161,Adv,190.625,186.0,246.92653673163417,54,864
1_5_4,162,Adv,199.73765432098764,199.5,235.3272727272727,54,324
1_5_4,163,Adv,183.55442176870747,192.0,236.22811284046693,54,2646
1_5_4,163,Ele,166.9973544973545,174.0,222.11470795214638,54,1890
1_5_4,164,Adv,203.06038647342996,202.0,247.25588235294117,54,1242
1_5_4,164,Ele,180.40404040404042,183.0,223.4827945776851,54,1188
1_5_4,165,Adv,160.60029498525074,171.0,229.0750350631136,54,2034
1_5_4,165,Ele,180.22222222222223,185.0,225.30675241157556,54,1944
1_5_5,166,Adv,182.63100137174212,190.0,223.57346767422334,54,1458
1_5_5,166,Ele,196.71869488536154,194.0,236.56309650053024,54,1134
1_5_5,167,Adv,188.05108556832695,184.5,226.87827426810478,54,1566
1_5_5,167,Ele,192.86008230452674,192.0,239.31063829787234,54,1458
1_5_5,168,Adv,170.57111111111112,174.0,225.31409001956948,54,1350
1_5_5,168,Ele,170.01771336553946,182.0,229.77366702937977,54,1242
1_6_1,169,Adv,186.62114197530863,188.0,239.94146825396825,54,1296
1_6_1,169,Ele,173.21527777777777,180.0,219.01170731707316,54,1296
1_6_1,170,Adv,172.78819444444446,180.0,226.3669446550417,54,1728
1_6_1,170,Ele,168.80592592592592,173.5,221.2504854368932,54,1350
1_6_1,171,Adv,186.15864197530865,190.0,243.20725806451614,54,1620
1_6_1,171,Ele,189.70524691358025,186.0,241.98622047244095,54,648
1_6_2,172,Adv,190.91379310344828,192.0,230.50963762528912,54,1566
1_6_2,172,Ele,205.35426731078906,200.5,245.94985535197685,54,1242
1_6_2,173,Adv,184.75925925925927,185.0,227.30849753694582,54,1998
1_6_2,173,Ele,185.0645342312009,189.0,233.06360424028267,54,1782
1_6_2,174,Adv,196.87037037037038,206.5,236.9968152866242,54,378
1_6_2,174,Ele,185.65925925925927,187.0,233.15348837209302,54,540
1_6_2,175,Adv,160.19892473118279,166.0,221.9975165562914,54,1674
1_6_2,175,Ele,157.94743130227002,162.0,222.56228956228955,54,1674
1_6_2,176,Adv,158.72222222222223,166.0,213.2089552238806,54,540
1_6_2,176,Ele,168.17407407407407,176.5,227.035,54,540
1_6_3,177,Adv,181.96296296296296,185.0,235.99563318777294,54,1782
1_6_3,177,Ele,171.73333333333332,179.5,227.2941176470588,54,1620
1_6_3,178,Adv,173.21219135802468,180.0,224.7077077077077,54,1296
1_6_3,178,Ele,177.71203703703705,177.5,225.0046893317702,54,1080
1_6_3,179,Adv,208.7074074074074,202.0,243.94372294372295,54,1080
1_6_3,179,Ele,177.63299663299662,177.0,215.33469387755102,54,1188
1_6_3,180,Adv,208.9718196457327,198.0,246.47958214624882,54,1242
1_6_3,180,Ele,197.27342047930284,194.0,231.2860791826309,54,918
1_6_4,181,Adv,176.58680555555554,182.0,223.05701754385964,54,864
1_6_4,181,Ele,159.45088566827698,171.0,224.02488687782807,54,1242
1_6_4,182,Adv,162.73721340388008,168.0,214.5860465116279,54,1134
1_6_4,182,Ele,175.87918871252205,187.0,231.64576074332172,54,1134
1_6_4,183,Adv,172.2972709551657,178.0,226.63717948717948,54,1026
1_6_4,183,Ele,164.19716775599127,174.0,229.0775075987842,54,918
1_6_4,184,Adv,160.89437585733882,168.0,221.3056603773585,54,1458
1_6_4,184,Ele,173.74269005847952,180.0,227.66283524904213,54,1026
1_6_4,185,Adv,176.68357487922705,185.5,232.21269841269842,54,1242
1_6_4,185,Ele,167.33873456790124,179.0,230.46865037194473,54,1296
1_7_1,186,Adv,166.71913580246914,176.0,229.46898895497026,54,1620
1_7_1,186,Ele,168.68019943019942,179.0,231.2763671875,54,1404
1_7_1,187,Adv,171.05987654320987,178.0,231.50960735171262,54,1620
1_7_1,187,Ele,167.91666666666666,173.0,231.18271954674222,54,972
1_7_1,188,Adv,159.2922922922923,166.0,223.65846802529867,54,1998
1_7_1,188,Ele,157.16319444444446,167.0,218.31028938906752,54,1728
1_7_1,189,Adv,148.6578947368421,158.5,209.22222222222223,54,1026
1_7_1,189,Ele,160.6094276094276,174.5,223.94835680751174,54,1188
1_7_1,190,Adv,176.35308641975308,180.0,232.64820846905536,54,810
1_7_1,190,Ele,183.92013888888889,191.0,240.0407854984894,54,864
1_7_1,191,Adv,149.01322751322752,167.0,225.308,54,378
1_7_1,191,Ele,146.03439153439155,138.5,222.58467741935485,54,378
1_7_1,192,Adv,137.7722222222222,147.5,217.53508771929825,54,540
1_7_1,192,Ele,145.94814814814814,163.0,231.12023460410558,54,540
1_7_1,193,Adv,159.11574074074073,174.5,204.57738095238096,54,216
1_7_1,193,Ele,171.43827160493828,169.5,213.63846153846154,54,162
1_7_2,194,Adv,167.23968253968255,174.0,224.81009957325747,54,1890
1_7_2,194,Ele,161.65342601787486,174.0,228.6306179775281,53,2014
1_7_2,195,Adv,159.22866344605475,163.5,214.72529858849077,54,1242
1_7_2,195,Ele,170.86698113207547,180.0,226.96616541353384,53,1060
1_7_2,196,Adv,189.86899862825788,194.0,236.6059829059829,54,1458
1_7_2,196,Ele,176.26716981132074,184.0,239.05220061412487,53,1325
1_7_2,197,Adv,160.8062678062678,167.0,217.29740134744947,54,1404
1_7_2,197,Ele,178.6920754716981,184.0,233.2679802955665,53,1325
1_7_2,198,Adv,157.09259259259258,165.0,220.2133182844244,54,1242
1_7_2,198,Ele,152.70497427101202,162.5,220.636926889715,53,1166
1_7_3,199,Adv,189.0895061728395,189.0,227.18788627935723,54,972
1_7_3,199,Ele,168.08169934640523,175.0,223.29811866859623,54,918
1_7_3,200,Adv,166.8922558922559,183.5,236.03333333333333,54,594
1_7_3,200,Ele,160.0601851851852,166.0,215.40809968847353,54,432
1_7_3,201,Adv,187.2537037037037,184.0,236.25467289719626,54,540
