text_id,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_7_1,Adv,161.54117933723197,170.0,224.73389830508475,54,8208
1_7_1,Ele,163.50428413488115,173.0,227.21663145765316,54,7236
1_7_2,Adv,167.43435599778883,174.0,223.45167834747326,54,7236
1_7_2,Ele,167.64354136429608,177.0,230.04660426209918,53,6890
1_7_3,Adv,177.3410910910911,183.0,232.76564296271965,54,7992
1_7_3,Ele,172.11600857055402,176.0,224.02509960159364,54,6534
1_7_4,Adv,163.4627255460589,172.0,229.8080774365821,54,8424
1_7_4,Ele,159.719320066335,168.0,221.65880322209435,54,7236
1_8_1,Adv,162.73061342592592,170.0,219.55768104626196,54,6912
1_8_1,Ele,160.2513888888889,171.0,223.0781954887218,54,6480
1_8_2,Adv,182.8326371484266,187.0,231.8742715874978,54,7182
1_8_2,Ele,177.01301301301302,181.0,224.5536507936508,54,5994
1_8_3,Adv,171.45508008008008,179.0,227.69508142239945,54,7992
1_8_3,Ele,169.07743153918793,174.0,220.1020282728949,54,6354
1_8_4,Adv,174.03664302600473,180.0,232.68042142230027,54,7614
1_8_4,Ele,164.9176060118089,171.0,219.4582142857143,54,7452
1_8_5,Adv,177.17283950617283,181.5,223.75761871013466,54,5346
1_8_5,Ele,180.06865401987352,186.0,230.77973950795948,54,4428
1_9_1,Adv,171.25989057239056,174.0,221.02851711026616,54,4752
1_9_1,Ele,178.88095238095238,186.0,233.16206896551725,54,3780
1_9_2,Adv,180.7807807807808,187.0,232.93207222699914,54,5994
1_9_2,Ele,172.80402298850575,176.0,218.67563636363636,54,5220
1_9_3,Adv,184.20474700052165,187.0,232.77554383651943,54,3834
1_9_3,Ele,160.77905491698596,169.0,213.55385920271416,54,3132
1_9_4,Adv,177.257594673325,181.5,218.04453544919375,54,4806
1_9_4,Ele,178.33984533984534,186.0,224.47797131147541,54,4914
1_9_5,Adv,172.5797839506173,176.0,224.56164658634538,54,6480
1_9_5,Ele,186.49481481481482,193.0,233.98513011152417,54,4050
1_9_6,Adv,172.7003367003367,178.0,225.86549239391513,54,6534
1_9_6,Ele,174.09078590785907,181.0,232.23759791122714,54,6642
2_10_1,Adv,168.90772385509229,174.0,236.0754716981132,44,5852
2_10_1,Ele,168.25015873015872,177.0,223.43507588532884,45,4725
2_10_2,Adv,181.99649921232276,185.0,234.7056433408578,44,5713
2_10_2,Ele,182.7307767944936,190.0,232.4127063531766,45,5085
2_10_3,Adv,176.15441595441595,180.0,234.02800908402725,45,5265
2_10_3,Ele,170.39261884904087,174.0,232.29192723138146,44,4796
2_10_4,Adv,174.61783625730993,179.0,235.62556717301243,45,6840
2_10_4,Ele,179.88975966562174,184.0,232.71983778303482,44,3828
2_1_1,Adv,194.93050847457627,198.0,236.91485465781642,45,5310
2_1_1,Ele,182.43953687821613,187.0,227.93945888025718,44,4664
2_1_2,Adv,170.41619293712316,174.0,233.3724935126209,45,5805
2_1_2,Ele,169.34473684210528,175.0,231.7815979043877,44,4180
2_1_3,Adv,165.83597770154373,173.0,227.62183637433785,44,4664
2_1_3,Ele,174.71203703703705,183.0,231.23651960784315,45,3240
2_1_4,Adv,167.09449035812673,175.0,232.1733971291866,44,7260
2_1_4,Ele,173.64771929824562,182.0,231.11581569115816,45,4275
2_1_5,Adv,178.33311866044116,184.0,234.07163989856298,44,6211
2_1_5,Ele,186.27012750455373,187.0,232.89068549305398,45,5490
2_1_6,Adv,191.3593924860112,193.0,237.96282306163022,45,6255
2_1_6,Ele,176.0940285204991,183.0,227.23116733755032,44,4488
2_2_1,Adv,180.61506961506961,183.0,236.43098365049585,44,4884
2_2_1,Ele,194.22431865828094,194.0,237.7951745379877,45,4770
2_2_2,Adv,180.4881164587047,182.0,234.1580265947196,44,6732
2_2_2,Ele,179.15224586288417,185.0,237.01438698915763,45,6345
2_2_3,Adv,183.18605169340464,184.0,235.16561784897024,44,4488
2_2_3,Ele,191.712661498708,195.0,233.75173282923757,45,3870
2_2_4,Adv,227.1436507936508,219.0,253.05128205128204,45,2520
2_2_4,Ele,196.6590909090909,194.0,235.9051254089422,44,2200
2_2_5,Adv,184.12003129890454,189.0,237.53825964062185,45,6390
2_2_5,Ele,176.32922684791845,180.0,230.08813747228382,44,4708
2_2_6,Adv,185.11084656084657,188.0,235.04165267047364,45,3780
2_2_6,Ele,166.36462450592884,175.0,222.0145054945055,44,3036
2_3_1,Adv,175.6553872053872,182.0,231.5049922343022,44,5940
2_3_1,Ele,177.60478632478632,184.0,229.25595763459842,45,5850
2_3_2,Adv,167.01609657947685,174.0,228.6694214876033,44,6461
2_3_2,Ele,184.71175213675212,189.0,232.88011853448276,45,4680
2_3_3,Adv,173.159767610748,177.0,228.65458381281167,45,6885
2_3_3,Ele,166.46735976789168,175.0,223.68713450292398,44,4136
2_3_4,Adv,164.75114453891433,173.0,229.99726089933804,44,6116
2_3_4,Ele,179.64086021505378,187.0,230.2594180704441,45,4185
2_4_1,Adv,180.2861788617886,187.0,231.1521890201529,45,3690
2_4_1,Ele,162.79335664335665,175.0,218.6890558947863,44,2860
2_4_2,Adv,187.52104575163398,189.0,236.72211221122112,45,3825
2_4_2,Ele,172.17541528239204,179.0,226.30917030567684,43,3010
2_4_3,Adv,181.4129812981298,185.0,228.27297895902547,45,4545
2_4_3,Ele,163.20282602296143,174.0,221.67133146741304,43,3397
2_4_4,Adv,182.72458628841608,185.0,228.27082102776137,45,4230
2_4_4,Ele,178.01696306429548,184.0,223.97659208261618,43,3655
2_4_5,Adv,181.44315245478037,184.0,231.04524266520428,43,4644
2_4_5,Ele,183.20286738351254,188.0,230.1032412965186,45,4185
2_4_6,Adv,183.0201318986463,186.0,228.95397307859315,43,2881
2_4_6,Ele,181.68166666666667,187.0,227.6554124608423,45,3600
2_4_7,Adv,185.20850241545892,186.0,238.77777777777777,45,5175
2_4_7,Ele,173.73851389676688,181.0,229.52491569876358,43,3526
2_5_1,Adv,174.5891472868217,180.5,232.23998125146474,44,5676
2_5_1,Ele,180.94545454545454,185.0,229.07416879795397,45,4455
2_5_2,Adv,174.35834762721555,181.0,235.66673106646058,44,6996
2_5_2,Ele,177.9015015015015,181.0,232.3791841004184,45,4995
2_5_3,Adv,184.82407407407408,187.0,233.09848189957182,45,3240
2_5_3,Ele,160.3800505050505,170.0,222.55102934734998,44,3168
2_5_4,Adv,184.41111611161116,185.5,234.14942857142856,44,4444
2_5_4,Ele,189.74092140921408,192.0,233.92716338122284,45,3690
2_5_5,Adv,191.67679516250945,193.0,237.753984624039,45,6615
2_5_5,Ele,171.4763986013986,179.0,226.00115207373273,44,3432
2_6_1,Adv,171.58852639296188,178.0,225.96838040067584,44,5456
2_6_1,Ele,180.39962335216572,185.0,229.99327731092436,45,5310
2_6_2,Adv,183.11199181794936,184.0,234.03627450980392,45,3911
2_6_2,Ele,155.59141414141413,170.0,217.79498055850124,44,3960
2_6_3,Adv,178.30466052934406,186.0,228.87259970457902,44,3476
2_6_3,Ele,182.9781144781145,189.0,228.43421605716688,45,2970
2_6_4,Adv,185.4129890453834,187.0,231.0881607177687,45,6390
2_6_4,Ele,171.93930481283422,176.0,220.52572016460906,44,3740
2_7_1,Adv,196.10522088353414,200.0,240.70095300690107,45,3735
2_7_1,Ele,173.80977584059775,182.0,227.126525630594,44,3212
2_7_2,Adv,178.078721859114,184.0,233.7155928326344,45,6885
2_7_2,Ele,174.94821930646674,180.0,226.74734284846645,44,4268
2_7_3,Adv,181.13472352389877,188.0,229.87897710377638,44,4268
2_7_3,Ele,187.99795321637427,189.0,226.55144467935165,45,3420
2_7_4,Adv,165.4394560357675,174.0,227.36277521761392,44,5368
2_7_4,Ele,175.53941299790355,182.0,229.6552386176632,45,4770
2_7_5,Adv,174.67287157287157,181.0,229.6931688804554,45,6930
2_7_5,Ele,161.50954198473283,171.0,220.3410650887574,44,5764
2_7_6,Adv,164.15632678132678,172.0,227.25042517006804,44,6512
2_7_6,Ele,176.94193548387096,185.0,227.35707706478354,45,4185
2_8_1,Adv,180.911673553719,186.0,231.87355180403839,44,3872
2_8_1,Ele,182.8837803320562,185.0,232.53978564468983,45,3915
2_8_2,Adv,171.44024294670845,180.0,228.22926447574335,44,5104
2_8_2,Ele,171.01292529937274,177.0,226.91021437578814,45,5261
2_8_3,Adv,174.26535947712418,177.0,229.98217366302472,45,4590
2_8_3,Ele,158.14977272727273,167.0,222.3902205177373,44,4400
2_8_4,Adv,183.55708812260536,185.0,228.62514912908614,45,5220
2_8_4,Ele,169.15656565656565,177.0,225.2050803137841,44,3564
2_8_5,Adv,175.25295765877956,180.0,226.25100482315113,44,6424
2_8_5,Ele,184.5739618406285,186.0,228.09348127600555,45,4455
2_8_6,Adv,171.36035613870666,177.0,224.62100737100738,44,4268
2_8_6,Ele,173.62444444444444,180.0,225.90541098719538,45,3150
2_9_1,Adv,201.71023102310232,200.0,241.51027397260273,45,4545
2_9_1,Ele,180.9591346153846,186.5,226.310194042088,44,4576
2_9_2,Adv,194.17550505050505,196.0,237.6189740420272,45,3960
2_9_2,Ele,184.9821212121212,193.0,229.83471385542168,44,3300
2_9_3,Adv,177.04555555555555,182.0,231.6002906976744,45,6300
2_9_3,Ele,169.42941433566435,177.0,226.89757096868598,44,4576
2_9_4,Adv,166.19841507177034,174.0,229.89348500517062,44,6688
2_9_4,Ele,177.6532299741602,182.0,230.14438741352376,45,5805
2_9_5,Adv,189.86517412935322,191.0,233.69810165339865,45,6030
2_9_5,Ele,174.64464560862865,181.0,226.17984534796707,44,5192
2_9_6,Adv,172.05381818181817,178.0,228.9056603773585,44,5500
2_9_6,Ele,183.43754789272032,190.0,227.22923588039868,45,2610
3_10_1,Adv,175.62173038229378,181.5,226.7116883116883,42,2982
3_10_1,Ele,178.5157096424702,182.0,226.95592286501378,39,2769
3_10_2,Adv,179.56381766381767,184.0,231.37628487518356,39,3510
3_10_2,Ele,180.0845238095238,185.0,231.2128391287734,42,3360
3_10_3,Adv,181.93051282051283,184.0,225.8208147676639,39,3900
3_10_3,Ele,174.5121951219512,183.5,225.26986506746627,42,3444
3_10_4,Adv,183.33429008802142,184.0,235.2332433095998,39,5226
3_10_4,Ele,172.63295099061523,180.0,227.41071428571428,42,5754
3_10_5,Adv,169.96600877192984,176.0,225.35057113187955,42,6384
3_10_5,Ele,175.92001530807502,178.0,231.9268415741675,39,5226
3_10_6,Adv,172.41036414565826,181.0,225.3771512266569,42,3570
3_10_6,Ele,170.43437118437117,178.0,229.01681706316654,39,3276
3_1_1,Adv,178.72976920829683,183.0,231.21390778533635,42,6846
3_1_1,Ele,186.26834997064006,188.0,234.97407407407408,39,5109
3_1_2,Adv,194.23174603174604,194.0,236.41035548686244,42,3150
3_1_2,Ele,193.89743589743588,191.0,230.93281510272072,39,2145
3_1_3,Adv,184.56122881355932,185.0,231.80654603512508,39,4720
3_1_3,Ele,168.38726088726088,179.0,222.13557046979867,42,4914
3_1_4,Adv,184.52691458651722,186.0,233.7949655765921,39,5889
3_1_4,Ele,179.37209759937033,185.0,224.57969943335797,42,5082
3_1_5,Adv,187.13340263340262,188.0,234.709691438505,39,5772
3_1_5,Ele,179.17148884870403,184.0,222.82271364317842,42,3318
3_2_1,Adv,187.02757936507936,190.0,233.84247085090547,42,5040
3_2_1,Ele,182.23953539338154,182.0,227.45049234135666,39,4563
3_2_2,Adv,203.1912087912088,194.0,240.65596529284164,39,2730
3_2_2,Ele,195.50036075036076,200.0,234.19490060501298,42,2772
3_2_3,Adv,188.63575365444524,187.0,233.93075780089154,39,4173
3_2_3,Ele,185.12980769230768,188.0,229.1433833947294,42,4368
3_2_4,Adv,185.3909668313338,186.0,229.89994165694281,39,4251
3_2_4,Ele,181.12436430883034,185.0,226.71990740740742,42,4326
3_2_5,Adv,173.26954177897574,180.0,228.62951985773563,42,6678
3_2_5,Ele,178.06999812839229,180.0,230.42576895131992,39,5343
3_3_1,Adv,190.0480984340045,193.5,235.69579865239794,42,6258
3_3_1,Ele,184.8633080534489,185.0,232.88739763421293,39,5538
3_3_2,Adv,185.64285714285714,187.0,232.00595115945003,42,6090
3_3_2,Ele,190.49081196581196,189.0,236.09560381355934,39,4680
3_3_3,Adv,177.63478407557355,180.0,233.0203584863908,39,5928
3_3_3,Ele,182.7210607820364,187.0,230.62228194478377,42,5166
3_3_4,Adv,177.47636363636363,180.0,232.07798383262008,39,5500
3_3_4,Ele,168.88932291666666,176.0,228.70251889168765,42,5376
3_3_5,Adv,180.37285052910053,184.0,233.54634981802613,42,6048
3_3_5,Ele,170.80738946093277,174.0,228.28089584457635,39,4953
3_4_1,Adv,187.7303175293606,187.0,235.32824427480915,38,4598
3_4_1,Ele,175.52729384436702,188.0,222.65782688766114,42,3444
3_4_2,Adv,187.53440860215053,189.0,236.5986434108527,42,6510
3_4_2,Ele,188.93942831215972,190.0,234.67032967032966,38,4408
3_4_3,Adv,192.87464387464388,195.0,238.5567581172917,42,4914
3_4_3,Ele,187.22927631578946,189.0,234.32564841498558,38,3040
3_4_4,Adv,188.8654761904762,191.0,236.16970599181244,42,6720
3_4_4,Ele,183.79132040627886,184.0,231.44883720930233,38,4332
3_4_5,Adv,191.93189964157705,192.0,235.3802197802198,42,3906
3_4_5,Ele,177.7560975609756,182.0,228.5959554271564,38,3116
3_5_1,Adv,185.51683237397523,188.0,238.20111982082867,39,5733
3_5_1,Ele,187.5577922077922,191.0,230.9480277185501,42,4620
3_5_2,Adv,181.49953095684802,183.0,239.40420705300062,39,6396
3_5_2,Ele,176.4392551892552,180.0,232.08793414976913,42,6552
3_5_3,Adv,183.76833976833976,188.0,230.61318977119785,42,4662
3_5_3,Ele,177.6704007966144,178.0,227.14894971355824,39,4017
3_5_4,Adv,177.35277921183962,181.0,228.6151286601597,39,5811
3_5_4,Ele,175.50079365079364,182.0,225.8743615934627,42,3780
3_6_1,Adv,178.634663582032,183.0,230.6641772467015,39,5187
3_6_1,Ele,182.82410106899903,187.0,231.25507068223726,42,4116
3_6_2,Adv,191.81420765027323,190.0,227.61834182491896,42,2562
3_6_2,Ele,184.24590163934425,189.0,221.15085771947528,39,2379
3_6_3,Adv,192.10194015126604,190.0,238.24714518760194,39,3041
3_6_3,Ele,187.1750700280112,189.0,233.23385689354276,42,2856
3_6_4,Adv,192.68820861678006,192.0,234.99861725663717,42,4410
3_6_4,Ele,182.58557692307693,185.0,228.0492393915132,39,3120
3_6_5,Adv,179.43631436314362,180.0,230.8647140864714,39,5535
3_6_5,Ele,177.66471861471862,181.0,226.86871199557766,42,4620
3_6_6,Adv,172.88958333333332,177.0,226.65197034724932,42,6720
3_6_6,Ele,177.92470205850486,180.0,230.0600046696241,39,5538
3_6_7,Adv,192.87937883712533,189.0,232.61454703832752,39,2769
3_6_7,Ele,177.69467787114846,181.0,224.95390070921985,42,2856
3_7_1,Adv,195.68393311523081,195.0,236.57503845308725,42,5502
3_7_1,Ele,192.43172331544426,188.0,237.1109478324761,39,5031
3_7_2,Adv,177.28350340136055,185.0,230.88084163898117,42,5880
3_7_2,Ele,176.1400580551524,182.0,227.62206939668647,39,4134
3_7_3,Adv,185.28869047619048,187.0,232.45530419503623,42,5712
3_7_3,Ele,191.67771883289126,192.0,238.4245257080011,39,4524
3_7_4,Adv,192.02275356729658,189.0,239.9590361445783,39,5186
3_7_4,Ele,180.67593602326426,184.0,234.01106403013182,42,5502
3_7_5,Adv,184.31514156750103,185.0,236.5329120589784,39,4874
3_7_5,Ele,185.28816199376948,188.0,229.57954232147782,42,4494
3_7_6,Adv,174.95023595023596,181.5,224.50261491879988,42,4662
3_7_6,Ele,181.62665539588616,187.0,230.70615604867572,39,3549
3_7_7,Adv,176.20356895356895,182.0,233.6964613970588,39,5772
3_7_7,Ele,174.45311355311355,182.0,229.13495309117152,42,5460
3_8_1,Adv,170.82886136910903,174.0,230.6546679052485,38,5814
3_8_1,Ele,178.6067525370804,185.0,228.62378216337746,42,5124
3_8_2,Adv,172.27174908424908,176.0,230.68148375229921,39,4368
3_8_2,Ele,179.6240740740741,188.5,231.57537517053206,42,3780
3_8_3,Adv,180.9145199063232,185.0,230.02630272952854,42,5124
3_8_3,Ele,181.51149881046788,182.0,233.16061120543293,39,3783
3_8_4,Adv,181.67595818815332,186.0,229.58365949119374,42,5166
3_8_4,Ele,173.37728937728937,178.0,224.3222748815166,39,3822
3_8_5,Adv,197.57721445221446,196.5,239.26781933662667,39,3432
3_8_5,Ele,191.89200680272108,192.0,228.52151898734178,42,2352
3_8_6,Adv,181.12070043777362,183.0,232.24699278267843,39,4797
3_8_6,Ele,180.5904195011338,186.0,226.01028733593472,42,3528
3_9_1,Adv,186.74216027874564,190.0,237.584041374215,42,3444
3_9_1,Ele,182.5663967611336,189.0,231.72610483042138,38,2470
3_9_2,Adv,177.74823633156967,182.0,231.06591517004205,42,6804
3_9_2,Ele,183.1763810352327,187.0,236.98508722566123,38,4598
3_9_3,Adv,173.485778203899,179.0,225.61803823773897,42,6258
3_9_3,Ele,175.8143196031917,181.0,225.14526373929854,38,4637
3_9_4,Adv,176.05984719864176,180.0,226.9751025991792,38,4712
3_9_4,Ele,177.0054945054945,185.0,222.76988090664616,42,3276
