text_id,level,mean_FirstPassGD,median_FirstPassGD,mean_nonzero_FirstPassGD,n_subjects,n_rows
3_1_3,Adv,308.5162037037037,246.0,308.5162037037037,39,2592
3_1_3,Ele,273.13278008298755,237.0,273.13278008298755,42,2410
3_1_4,Adv,310.16644562334216,253.0,310.16644562334216,39,3016
3_1_4,Ele,287.6696197858989,245.0,287.6696197858989,42,2709
3_1_5,Adv,314.4165540540541,254.0,314.4165540540541,39,2960
3_1_5,Ele,298.23316831683167,240.0,298.23316831683167,42,2020
3_2_1,Adv,309.1531713900135,247.0,309.1531713900135,42,2964
3_2_1,Ele,304.7124236252546,238.0,304.7124236252546,39,2455
3_2_2,Adv,349.8206583427923,268.0,349.8206583427923,39,1762
3_2_2,Ele,306.82924168030553,257.0,306.82924168030553,42,1833
3_2_3,Adv,303.1744588744589,250.0,303.1744588744589,39,2310
3_2_3,Ele,293.02178140801243,247.0,293.02178140801243,42,2571
3_2_4,Adv,309.8135313531353,249.5,309.8135313531353,39,2424
3_2_4,Ele,290.6548890714873,243.0,290.6548890714873,42,2434
3_2_5,Adv,298.4747140276942,250.0,298.4747140276942,42,3322
3_2_5,Ele,285.5759124087591,239.0,285.5759124087591,39,2740
3_3_1,Adv,339.7482311320755,271.0,339.7482311320755,42,3392
3_3_1,Ele,320.67637941723495,255.0,320.67637941723495,39,3226
3_3_2,Adv,328.4753337202554,255.0,328.4753337202554,42,3446
3_3_2,Ele,305.7924253459578,250.0,305.7924253459578,39,2746
3_3_3,Adv,321.63366336633663,245.0,321.63366336633663,39,3131
3_3_3,Ele,300.47810339150476,250.0,300.47810339150476,42,3037
3_3_4,Adv,331.5968092820885,255.0,331.5968092820885,39,2758
3_3_4,Ele,303.674875089222,247.0,303.674875089222,42,2802
3_3_5,Adv,324.0366041218087,263.0,324.0366041218087,42,3251
3_3_5,Ele,312.6016851780927,251.0,312.6016851780927,39,2611
3_4_1,Adv,312.6114120621163,252.0,312.6114120621163,38,2769
3_4_1,Ele,274.9155963302752,235.0,274.9155963302752,42,2180
3_4_2,Adv,319.8329466357309,260.0,319.8329466357309,42,3448
3_4_2,Ele,312.9684650455927,259.0,312.9684650455927,38,2632
3_4_3,Adv,327.13734049697786,264.5,327.13734049697786,42,2978
3_4_3,Ele,309.0920651068159,255.0,309.0920651068159,38,1966
3_4_4,Adv,299.23211911725605,253.0,299.23211911725605,42,3761
3_4_4,Ele,281.9283305227656,236.0,281.9283305227656,38,2372
3_4_5,Adv,324.27797356828194,257.0,324.27797356828194,42,2270
3_4_5,Ele,289.4002242152466,247.0,289.4002242152466,38,1784
3_5_1,Adv,317.43706293706293,255.0,317.43706293706293,39,3146
3_5_1,Ele,304.544235924933,250.0,304.544235924933,42,2611
3_5_2,Adv,312.0208333333333,250.0,312.0208333333333,39,3264
3_5_2,Ele,288.4467718794835,249.0,288.4467718794835,42,3485
3_5_3,Adv,299.3537414965986,248.0,299.3537414965986,42,2499
3_5_3,Ele,293.61993479273406,245.0,293.61993479273406,39,2147
3_5_4,Adv,288.7813751668892,244.0,288.7813751668892,39,2996
3_5_4,Ele,277.8045148895293,244.0,277.8045148895293,42,2082
3_6_1,Adv,299.09090909090907,247.0,299.09090909090907,39,2772
3_6_1,Ele,291.2684670373312,251.5,291.2684670373312,42,2518
3_6_2,Adv,284.2210327455919,239.0,284.2210327455919,42,1588
3_6_2,Ele,290.50032873109797,243.0,290.50032873109797,39,1521
3_6_3,Adv,329.3997850617947,252.0,329.3997850617947,39,1861
3_6_3,Ele,298.1220657276995,246.0,298.1220657276995,42,1704
3_6_4,Adv,329.74932196822937,258.0,329.74932196822937,42,2581
3_6_4,Ele,297.7173458725183,242.5,297.7173458725183,39,1914
3_6_5,Adv,304.6160489384671,250.0,304.6160489384671,39,2779
3_6_5,Ele,297.63797364085667,249.0,297.63797364085667,42,2428
3_6_6,Adv,296.04366438356163,249.0,296.04366438356163,42,3504
3_6_6,Ele,291.4211975223675,243.0,291.4211975223675,39,2906
3_6_7,Adv,314.02941176470586,258.0,314.02941176470586,39,1700
3_6_7,Ele,293.7466087900163,244.0,293.7466087900163,42,1843
3_7_1,Adv,340.37703927492447,276.0,340.37703927492447,42,3310
3_7_1,Ele,307.35121790651743,253.0,307.35121790651743,39,3038
3_7_2,Adv,300.5653871177619,252.0,300.5653871177619,42,3074
3_7_2,Ele,280.5911308203991,234.0,280.5911308203991,39,2255
3_7_3,Adv,323.81431966726086,266.0,323.81431966726086,42,3366
3_7_3,Ele,317.96826541651643,263.0,317.96826541651643,39,2773
3_7_4,Adv,318.2431873059676,260.0,318.2431873059676,39,2899
3_7_4,Ele,322.2122958693564,261.0,322.2122958693564,42,3123
3_7_5,Adv,332.735977134691,259.0,332.735977134691,39,2799
3_7_5,Ele,307.37743628185905,250.0,307.37743628185905,42,2668
3_7_6,Adv,304.7625311055812,247.0,304.7625311055812,42,2813
3_7_6,Ele,302.2177757096324,245.0,302.2177757096324,39,2149
3_7_7,Adv,300.65870307167233,251.0,300.65870307167233,39,3223
3_7_7,Ele,284.4017538161741,249.0,284.4017538161741,42,3079
3_8_1,Adv,317.2512299114464,247.0,317.2512299114464,38,3049
3_8_1,Ele,306.93300248138956,243.0,306.93300248138956,42,2821
3_8_2,Adv,316.2428874734607,257.0,316.2428874734607,39,2355
3_8_2,Ele,302.0894495412844,249.0,302.0894495412844,42,2180
3_8_3,Adv,297.66712517193946,248.0,297.66712517193946,42,2908
3_8_3,Ele,298.6427586206897,247.0,298.6427586206897,39,2175
3_8_4,Adv,286.555047485051,242.0,286.555047485051,42,2843
3_8_4,Ele,281.8271375464684,234.0,281.8271375464684,39,2152
3_8_5,Adv,325.29088277858176,259.0,325.29088277858176,39,2073
3_8_5,Ele,294.32519280205656,247.0,294.32519280205656,42,1556
3_8_6,Adv,319.7315221733919,250.0,319.7315221733919,39,2503
3_8_6,Ele,303.56966403162056,241.0,303.56966403162056,42,2024
3_9_1,Adv,324.0989065606362,257.0,324.0989065606362,42,2012
3_9_1,Ele,307.6022408963585,243.5,307.6022408963585,38,1428
3_9_2,Adv,307.4835196331327,251.0,307.4835196331327,42,3489
3_9_2,Ele,300.2474226804124,248.0,300.2474226804124,38,2522
3_9_3,Adv,291.89715598965813,243.0,291.89715598965813,42,3481
3_9_3,Ele,275.7419884963024,231.0,275.7419884963024,38,2434
3_9_4,Adv,297.8730862207897,245.0,297.8730862207897,38,2482
3_9_4,Ele,270.2105843439912,232.5,270.2105843439912,42,1814
