text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_5_1,147,Ele,0.2711864406779661,0.23148148148148148,54,1188
1_5_1,148,Adv,0.2576,0.2257495590828924,54,1134
1_5_1,148,Ele,0.26515151515151514,0.2139917695473251,54,972
1_5_2,149,Adv,0.1894273127753304,0.2553606237816764,54,1026
1_5_2,149,Ele,0.1981279251170047,0.2139917695473251,54,972
1_5_2,150,Adv,0.24285714285714285,0.25925925925925924,54,810
1_5_2,150,Ele,0.19058823529411764,0.2021604938271605,54,648
1_5_2,151,Adv,0.20192307692307693,0.2037037037037037,54,864
1_5_2,151,Ele,0.16869918699186992,0.1514161220043573,54,918
1_5_2,152,Adv,0.2877094972067039,0.3148148148148148,54,1296
1_5_2,152,Ele,0.26814814814814814,0.34782608695652173,54,1242
1_5_2,153,Adv,0.2546676624346527,0.2656695156695157,54,2808
1_5_2,153,Ele,0.2555984555984556,0.25137903861308114,54,2538
1_5_2,154,Adv,0.27994011976047906,0.19775132275132276,54,1512
1_5_2,154,Ele,0.2889908256880734,0.2374727668845316,54,918
1_5_3,155,Adv,0.22193877551020408,0.33633633633633636,54,1998
1_5_3,155,Ele,0.21904761904761905,0.3357487922705314,54,1242
1_5_3,156,Adv,0.29707112970711297,0.39699074074074076,54,864
1_5_3,156,Ele,0.2527881040892193,0.29411764705882354,54,918
1_5_3,157,Adv,0.27801268498942916,0.3291517323775388,54,1674
1_5_3,157,Ele,0.26873126873126874,0.3489583333333333,54,1728
1_5_3,158,Adv,0.3107569721115538,0.3034647550776583,54,1674
1_5_3,158,Ele,0.27565392354124746,0.28271604938271605,54,810
1_5_4,159,Adv,0.310126582278481,0.46296296296296297,54,216
1_5_4,159,Ele,0.33116883116883117,0.48148148148148145,54,216
1_5_4,160,Adv,0.2252836304700162,0.3255360623781676,54,1026
1_5_4,160,Ele,0.23969072164948454,0.23931623931623933,54,702
1_5_4,161,Adv,0.23333333333333334,0.2777777777777778,54,864
1_5_4,162,Adv,0.4074074074074074,0.43209876543209874,54,324
1_5_4,163,Adv,0.2640170333569908,0.2868480725623583,54,2646
1_5_4,163,Ele,0.26997840172786175,0.32116402116402115,54,1890
1_5_4,164,Adv,0.2727272727272727,0.3743961352657005,54,1242
1_5_4,164,Ele,0.27946127946127947,0.37037037037037035,54,1188
1_5_4,165,Adv,0.270042194092827,0.2605703048180924,54,2034
1_5_4,165,Ele,0.3258317025440313,0.33641975308641975,54,1944
1_5_5,166,Adv,0.20116959064327486,0.36899862825788754,54,1458
1_5_5,166,Ele,0.20893371757925072,0.3315696649029982,54,1134
1_5_5,167,Adv,0.3563218390804598,0.48020434227330777,54,1566
1_5_5,167,Ele,0.31025957972805934,0.42112482853223593,54,1458
1_5_5,168,Adv,0.3069577080491132,0.3274074074074074,54,1350
1_5_5,168,Ele,0.2637517630465444,0.2809983896940419,54,1242
1_6_1,169,Adv,0.20506329113924052,0.2507716049382716,54,1296
1_6_1,169,Ele,0.19217081850533807,0.24382716049382716,54,1296
1_6_1,170,Adv,0.2725274725274725,0.28877314814814814,54,1728
1_6_1,170,Ele,0.24052287581699347,0.27555555555555555,54,1350
1_6_1,171,Adv,0.3150259067357513,0.3567901234567901,54,1620
