text_id,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_4_3,Ele,0.2707667731629393,0.31413730803974704,54,4428
1_4_4,Adv,0.2920251104394327,0.33752620545073375,54,8586
1_4_4,Ele,0.3236658932714617,0.3846732911773562,54,6642
1_4_5,Adv,0.28168469860896445,0.3411195286195286,54,4752
1_4_5,Ele,0.2776049766718507,0.3466838931955211,54,4644
1_5_1,Adv,0.2572748267898383,0.27314814814814814,54,3888
1_5_1,Ele,0.24623115577889448,0.22329575952764358,54,3726
1_5_2,Adv,0.24740566037735848,0.2526455026455027,54,8316
1_5_2,Ele,0.23435923309788093,0.24405749032614704,54,7236
1_5_3,Adv,0.27136514983351834,0.33397745571658616,54,6210
1_5_3,Ele,0.25369902562251895,0.3233290762026394,54,4698
1_5_4,Adv,0.2651076638110674,0.3074712643678161,54,8352
1_5_4,Ele,0.2895590142671855,0.33215488215488215,54,5940
1_5_5,Adv,0.285111767186841,0.395976223136717,54,4374
1_5_5,Ele,0.2635623869801085,0.3492436098069901,54,3834
1_6_1,Adv,0.2679174484052533,0.30189491817398795,54,4644
1_6_1,Ele,0.23414634146341465,0.2677595628415301,54,3294
1_6_2,Adv,0.2683222289521502,0.34210526315789475,54,6156
1_6_2,Ele,0.24172185430463577,0.3028729664243683,54,5778
1_6_3,Adv,0.2749438562720565,0.35185185185185186,54,5400
1_6_3,Ele,0.2726583238528631,0.3291718684977112,54,4806
1_6_4,Adv,0.2338887142408048,0.27026554856743534,54,5724
1_6_4,Ele,0.20700536446828652,0.2353988603988604,54,5616
1_7_1,Adv,0.23108108108108108,0.20041423001949318,54,8208
1_7_1,Ele,0.22647283856159142,0.19997236042012162,54,7236
1_7_2,Adv,0.25624517125933555,0.255804311774461,54,7236
1_7_2,Ele,0.25726375176304656,0.25994194484760524,53,6890
1_7_3,Adv,0.2799150342223271,0.30843343343343343,54,7992
1_7_3,Ele,0.2859220477021524,0.2692072237526783,54,6534
1_7_4,Adv,0.27950012016342224,0.2701804368471035,54,8424
1_7_4,Ele,0.2434193380244983,0.22111663902708678,54,7236
1_8_1,Adv,0.2700165654334622,0.27445023148148145,54,6912
1_8_1,Ele,0.22702547953048954,0.21172839506172839,54,6480
1_8_2,Adv,0.2730933803171407,0.36243386243386244,54,7182
1_8_2,Ele,0.27693225902715607,0.4032365699032366,54,5994
1_8_3,Adv,0.27183536731275426,0.2897897897897898,54,7992
1_8_3,Ele,0.26563396442914516,0.2845451683978596,54,6354
1_8_4,Adv,0.2624849215922799,0.28894142369319675,54,7614
1_8_4,Ele,0.24655850540806293,0.26959205582393986,54,7452
1_8_5,Adv,0.2842741935483871,0.35895997007108116,54,5346
1_8_5,Ele,0.271678599840891,0.33152664859981934,54,4428
1_9_1,Adv,0.22657641610260065,0.23842592592592593,54,4752
1_9_1,Ele,0.1969178082191781,0.21878306878306877,54,3780
1_9_2,Adv,0.2958472264322522,0.35235235235235235,54,5994
1_9_2,Ele,0.31283422459893045,0.37777777777777777,54,5220
1_9_3,Adv,0.2518615856329391,0.32290036515388626,54,3834
1_9_3,Ele,0.26028169014084507,0.3113026819923372,54,3132
1_9_4,Adv,0.29948867786705624,0.43903454015813564,54,4806
1_9_4,Ele,0.2776728371741594,0.3685388685388685,54,4914
1_9_5,Adv,0.27094424208461754,0.29583333333333334,54,6480
1_9_5,Ele,0.2692783505154639,0.31950617283950616,54,4050
1_9_6,Adv,0.2897758337889557,0.28910315273951637,54,6534
1_9_6,Ele,0.2571428571428571,0.2565492321589883,54,6642
2_10_1,Adv,0.24493996569468268,0.24589883800410117,44,5852
2_10_1,Ele,0.2036042944785276,0.23957671957671958,45,4725
2_10_2,Adv,0.21088861076345433,0.23315245930334325,44,5713
2_10_2,Ele,0.22777187389302161,0.2873156342182891,45,5085
2_10_3,Adv,0.2723263506063947,0.2797720797720798,45,5265
2_10_3,Ele,0.2361002349256069,0.24666388657214344,44,4796
2_10_4,Adv,0.24799081515499427,0.268859649122807,45,6840
2_10_4,Ele,0.24482606781153676,0.26985370950888193,44,3828
2_1_1,Adv,0.2240170679670832,0.2864406779661017,45,5310
2_1_1,Ele,0.23651771956856701,0.317967409948542,44,4664
2_1_2,Adv,0.23714759535655058,0.24582256675279932,45,5805
2_1_2,Ele,0.225201072386059,0.24952153110047848,44,4180
2_1_3,Adv,0.21617293835068055,0.26093481989708406,44,4664
2_1_3,Ele,0.225495447241564,0.25895061728395063,45,3240
2_1_4,Adv,0.25287678922256523,0.23953168044077136,44,7260
2_1_4,Ele,0.21505376344086022,0.21964912280701754,45,4275
2_1_5,Adv,0.24660428614548746,0.29624859120914504,44,6211
2_1_5,Ele,0.2587747287811104,0.32367941712204007,45,5490
2_1_6,Adv,0.21949286846275753,0.26442845723421265,45,6255
2_1_6,Ele,0.21303353658536586,0.24955436720142601,44,4488
2_2_1,Adv,0.26252354048964216,0.28378378378378377,44,4884
2_2_1,Ele,0.2607030978071702,0.35618448637316563,45,4770
2_2_2,Adv,0.2925979680696662,0.30718954248366015,44,6732
2_2_2,Ele,0.24070450097847357,0.2832151300236407,45,6345
2_2_3,Adv,0.265424430641822,0.31394830659536543,44,4488
2_2_3,Ele,0.24609053497942388,0.3395348837209302,45,3870
2_2_4,Adv,0.28862478777589134,0.4634920634920635,45,2520
2_2_4,Ele,0.26083866382373844,0.3463636363636364,44,2200
2_2_5,Adv,0.24026562028373075,0.30438184663536777,45,6390
2_2_5,Ele,0.2603434816549571,0.3060747663551402,44,4708
2_2_6,Adv,0.23847517730496454,0.3235449735449735,45,3780
2_2_6,Ele,0.2505854800936768,0.27009222661396576,44,3036
2_3_1,Adv,0.23833865814696487,0.2872053872053872,44,5940
2_3_1,Ele,0.2400493674791731,0.27692307692307694,45,5850
2_3_2,Adv,0.22762465159492104,0.2504256307073208,44,6461
2_3_2,Ele,0.26401515151515154,0.31816239316239314,45,4680
2_3_3,Adv,0.2815101070154578,0.36630355846042123,45,6885
2_3_3,Ele,0.23098859315589354,0.3230174081237911,44,4136
2_3_4,Adv,0.22402287893231648,0.250327011118378,44,6116
2_3_4,Ele,0.1950140731805388,0.24492234169653523,45,4185
2_4_1,Adv,0.25056129321957793,0.3165311653116531,45,3690
2_4_1,Ele,0.21869158878504674,0.27062937062937065,44,2860
2_4_2,Adv,0.2541589648798521,0.3291503267973856,45,3825
2_4_2,Ele,0.26068633353401566,0.3176079734219269,43,3010
2_4_3,Adv,0.2667953667953668,0.3812981298129813,45,4545
2_4_3,Ele,0.2788622420524261,0.35413600235501913,43,3397
2_4_4,Adv,0.2266992266992267,0.3342789598108747,45,4230
2_4_4,Ele,0.2722796651895618,0.3649794801641587,43,3655
2_4_5,Adv,0.23464912280701755,0.29457364341085274,43,4644
2_4_5,Ele,0.20808794660384766,0.26499402628434887,45,4185
2_4_6,Adv,0.2579505300353357,0.31898646303366884,43,2881
2_4_6,Ele,0.2385411532774766,0.30333333333333334,45,3600
2_4_7,Adv,0.2648532569792412,0.32309178743961353,45,5175
2_4_7,Ele,0.2169474221541603,0.28672716959727734,43,3526
2_5_1,Adv,0.2422456575682382,0.2558139534883721,44,5676
2_5_1,Ele,0.22629969418960244,0.2673400673400673,45,4455
2_5_2,Adv,0.22524952792015107,0.25871926815323043,44,6996
2_5_2,Ele,0.22728892055575348,0.2756756756756757,45,4995
2_5_3,Adv,0.23544051767048282,0.3117283950617284,45,3240
2_5_3,Ele,0.20806545879602573,0.25599747474747475,44,3168
2_5_4,Adv,0.2533783783783784,0.3373087308730873,44,4444
2_5_4,Ele,0.2418625678119349,0.33143631436314364,45,3690
2_5_5,Adv,0.25613006396588484,0.32653061224489793,45,6615
2_5_5,Ele,0.2098259979529171,0.23834498834498835,44,3432
2_6_1,Adv,0.23900443232185475,0.2688782991202346,44,5456
2_6_1,Ele,0.2442953020134228,0.31054613935969866,45,5310
2_6_2,Adv,0.22983521248915872,0.2817693684479673,45,3911
2_6_2,Ele,0.2219524040796503,0.21767676767676766,44,3960
2_6_3,Adv,0.27243928194297784,0.34723820483314155,44,3476
2_6_3,Ele,0.2894168466522678,0.3525252525252525,45,2970
2_6_4,Adv,0.24612920448478376,0.33380281690140845,45,6390
2_6_4,Ele,0.281055900621118,0.35641711229946527,44,3740
2_7_1,Adv,0.2438177874186551,0.34404283801874164,45,3735
2_7_1,Ele,0.22653382275825903,0.27552926525529264,44,3212
2_7_2,Adv,0.24228352909041245,0.2625998547567175,45,6885
2_7_2,Ele,0.24760715771951727,0.2802249297094658,44,4268
2_7_3,Adv,0.23185400248859395,0.29686035613870665,44,4268
2_7_3,Ele,0.23516949152542374,0.36929824561403507,45,3420
2_7_4,Adv,0.22601054481546573,0.21833084947839046,44,5368
2_7_4,Ele,0.21661178192462496,0.24129979035639412,45,4770
2_7_5,Adv,0.2485981308411215,0.30418470418470417,45,6930
2_7_5,Ele,0.27334929866575436,0.32217210270645386,44,5764
2_7_6,Adv,0.21992314513745195,0.21698402948402948,44,6512
2_7_6,Ele,0.23049074818986323,0.24826762246117084,45,4185
2_8_1,Adv,0.23113824683820322,0.27479338842975204,44,3872
2_8_1,Ele,0.20595533498759305,0.24086845466155812,45,3915
2_8_2,Adv,0.24228284278535533,0.25999216300940436,44,5104
2_8_2,Ele,0.2174206617150574,0.24634099980992208,45,5261
2_8_3,Adv,0.2610050642773666,0.27690631808278865,45,4590
2_8_3,Ele,0.23621713316369805,0.2697727272727273,44,4400
2_8_4,Adv,0.26609747420846674,0.39233716475095787,45,5220
2_8_4,Ele,0.23952095808383234,0.3493265993265993,44,3564
2_8_5,Adv,0.2721027479091995,0.34231008717310085,44,6424
2_8_5,Ele,0.275,0.37485970819304154,45,4455
2_8_6,Adv,0.2017167381974249,0.25656044985941895,44,4268
2_8_6,Ele,0.2296137339055794,0.2746031746031746,45,3150
2_9_1,Adv,0.24388563554943163,0.3564356435643564,45,4545
2_9_1,Ele,0.23065420560747663,0.3057255244755245,44,4576
2_9_2,Adv,0.245014245014245,0.3330808080808081,45,3960
2_9_2,Ele,0.249597423510467,0.35424242424242425,44,3300
2_9_3,Adv,0.2413793103448276,0.28253968253968254,45,6300
2_9_3,Ele,0.24092009685230023,0.25786713286713286,44,4576
2_9_4,Adv,0.23265073947667805,0.26360645933014354,44,6688
2_9_4,Ele,0.24273395081443627,0.2585701981050818,45,5805
2_9_5,Adv,0.23509655751469352,0.32786069651741295,45,6030
2_9_5,Ele,0.2357865364492501,0.2848613251155624,44,5192
2_9_6,Adv,0.25274725274725274,0.31236363636363634,44,5500
2_9_6,Ele,0.23910171730515192,0.36628352490421456,45,2610
3_10_1,Adv,0.3119482048263684,0.4101274312541918,42,2982
3_10_1,Ele,0.28884462151394424,0.41242325749368003,39,2769
3_10_2,Adv,0.24306930693069306,0.3034188034188034,39,3510
3_10_2,Ele,0.31431431431431434,0.3836309523809524,42,3360
3_10_3,Adv,0.27826510721247566,0.37974358974358974,39,3900
3_10_3,Ele,0.3073170731707317,0.3710801393728223,42,3444
3_10_4,Adv,0.2502728264823572,0.32510524301569077,39,5226
3_10_4,Ele,0.293642430628732,0.354014598540146,42,5754
3_10_5,Adv,0.26311137301119625,0.2565789473684211,42,6384
3_10_5,Ele,0.21625441696113074,0.21469575200918484,39,5226
3_10_6,Adv,0.26452599388379205,0.28515406162464985,42,3570
3_10_6,Ele,0.23836875358989087,0.2490842490842491,39,3276
3_1_1,Adv,0.2870699881376038,0.37394098743792,42,6846
3_1_1,Ele,0.27021423635107117,0.3341162654139753,39,5109
3_1_2,Adv,0.32960268606603244,0.43492063492063493,42,3150
3_1_2,Ele,0.2882882882882883,0.5230769230769231,39,2145
3_1_3,Adv,0.251929012345679,0.3209745762711864,39,4720
3_1_3,Ele,0.26141078838174275,0.2948717948717949,42,4914
3_1_4,Adv,0.26889920424403185,0.33757853625403295,39,5889
3_1_4,Ele,0.26098191214470284,0.33746556473829203,42,5082
3_1_5,Adv,0.2983108108108108,0.3393970893970894,39,5772
3_1_5,Ele,0.26881188118811883,0.3309222423146474,42,3318
3_2_1,Adv,0.28879892037786775,0.339484126984127,42,5040
3_2_1,Ele,0.2541751527494908,0.34648257725180803,39,4563
3_2_2,Adv,0.26617480136208854,0.367032967032967,39,2730
3_2_2,Ele,0.24768139661756683,0.2842712842712843,42,2772
3_2_3,Adv,0.2735930735930736,0.3666427030913012,39,4173
3_2_3,Ele,0.2924931933099961,0.34523809523809523,42,4368
3_2_4,Adv,0.26113861386138615,0.3862620559868266,39,4251
3_2_4,Ele,0.28142974527526704,0.37933425797503467,42,4326
3_2_5,Adv,0.28807947019867547,0.35190176699610665,42,6678
3_2_5,Ele,0.2656934306569343,0.352049410443571,39,5343
3_3_1,Adv,0.28920990566037735,0.37360178970917224,42,6258
3_3_1,Ele,0.26875387476751394,0.33098591549295775,39,5538
3_3_2,Adv,0.2840975043528729,0.3374384236453202,42,6090
3_3_2,Ele,0.275673707210488,0.3993589743589744,39,4680
3_3_3,Adv,0.2689236665602044,0.32793522267206476,39,5928
3_3_3,Ele,0.25946657886071783,0.2899728997289973,42,5166
3_3_4,Adv,0.27411167512690354,0.32781818181818184,39,5500
3_3_4,Ele,0.2491077801570307,0.25967261904761907,42,5376
3_3_5,Adv,0.2571516456474931,0.3275462962962963,42,6048
3_3_5,Ele,0.26081960934507853,0.3091055925701595,39,4953
3_4_1,Adv,0.26832791621524016,0.3431926924749891,38,4598
3_4_1,Ele,0.23807339449541284,0.27090592334494773,42,3444
3_4_2,Adv,0.300754060324826,0.343778801843318,42,6510
3_4_2,Ele,0.2773556231003039,0.34686932849364793,38,4408
3_4_3,Adv,0.29012760241773,0.29772079772079774,42,4914
3_4_3,Ele,0.211088504577823,0.2375,38,3040
3_4_4,Adv,0.32145705929274127,0.3894345238095238,42,6720
3_4_4,Ele,0.3069139966273187,0.41874422899353647,38,4332
3_4_5,Adv,0.252863436123348,0.3456221198156682,42,3906
3_4_5,Ele,0.23486547085201795,0.2785622593068036,38,3116
3_5_1,Adv,0.24698029243483788,0.31030873888016747,39,5733
3_5_1,Ele,0.28150134048257375,0.33636363636363636,42,4620
3_5_2,Adv,0.27512254901960786,0.32770481550969355,39,6396
3_5_2,Ele,0.321377331420373,0.32753357753357754,42,6552
3_5_3,Adv,0.2653061224489796,0.35220935220935223,42,4662
3_5_3,Ele,0.25337680484396835,0.36644261886980334,39,4017
3_5_4,Adv,0.2576769025367156,0.35690930992944414,39,5811
3_5_4,Ele,0.2531219980787704,0.35079365079365077,42,3780
3_6_1,Adv,0.27056277056277056,0.3115481010217852,39,5187
3_6_1,Ele,0.2362986497220016,0.2696793002915452,42,4116
3_6_2,Adv,0.30289672544080604,0.4301327088212334,42,2562
3_6_2,Ele,0.2577251808021039,0.4098360655737705,39,2379
3_6_3,Adv,0.2708221386351424,0.3255508056560342,39,3041
3_6_3,Ele,0.2793427230046948,0.2923669467787115,42,2856
3_6_4,Adv,0.25842696629213485,0.327437641723356,42,4410
3_6_4,Ele,0.2560083594566353,0.328525641025641,39,3120
3_6_5,Adv,0.26844188557034904,0.3215898825654923,39,5535
3_6_5,Ele,0.28706754530477757,0.3145021645021645,42,4620
3_6_6,Adv,0.2865296803652968,0.34791666666666665,42,6720
3_6_6,Ele,0.2904335856847901,0.34850126399422177,39,5538
3_6_7,Adv,0.2852941176470588,0.4059227157818707,39,2769
3_6_7,Ele,0.22734671730873576,0.23809523809523808,42,2856
3_7_1,Adv,0.29425981873111784,0.3880407124681934,42,5502
3_7_1,Ele,0.26991441737985516,0.32836414231763067,39,5031
3_7_2,Adv,0.2823682498373455,0.3122448979591837,42,5880
3_7_2,Ele,0.2616407982261641,0.30890179003386553,39,4134
3_7_3,Adv,0.3083778966131907,0.33018207282913165,42,5712
3_7_3,Ele,0.2445005409304003,0.29442970822281167,39,4524
3_7_4,Adv,0.2811314246291825,0.33629001156961047,39,5186
3_7_4,Ele,0.2804995196926033,0.3113413304252999,42,5502
3_7_5,Adv,0.27759914255091106,0.34961017644645054,39,4874
3_7_5,Ele,0.28448275862068967,0.31174899866488653,42,4494
3_7_6,Adv,0.26270885175968717,0.25911625911625913,42,4662
3_7_6,Ele,0.24616100511865985,0.27275288813750354,39,3549
3_7_7,Adv,0.23301272106732857,0.24549549549549549,39,5772
3_7_7,Ele,0.24261123741474505,0.26263736263736265,42,5460
3_8_1,Adv,0.252869793374877,0.26522187822497423,38,5814
3_8_1,Ele,0.2708259482453031,0.28415300546448086,42,5124
3_8_2,Adv,0.2535031847133758,0.29052197802197804,39,4368
3_8_2,Ele,0.26880733944954127,0.29947089947089944,42,3780
3_8_3,Adv,0.2668500687757909,0.33118657298985166,42,5124
3_8_3,Ele,0.23494252873563218,0.29236056040179753,39,3783
3_8_4,Adv,0.3077734787196623,0.33662408052651954,42,5166
3_8_4,Ele,0.24953531598513012,0.2925170068027211,39,3822
3_8_5,Adv,0.24457308248914617,0.3787878787878788,39,3432
3_8_5,Ele,0.27570694087403597,0.38732993197278914,42,2352
3_8_6,Adv,0.2632840591290451,0.2972691265374192,39,4797
3_8_6,Ele,0.2490118577075099,0.29846938775510207,42,3528
3_9_1,Adv,0.2882703777335984,0.31068524970963995,42,3444
3_9_1,Ele,0.25840336134453784,0.29554655870445345,38,2470
3_9_2,Adv,0.2997993694468329,0.3265726043503821,42,6804
3_9_2,Ele,0.2866772402854877,0.3297085689430187,38,4598
3_9_3,Adv,0.29330652111462224,0.3002556727388942,42,6258
3_9_3,Ele,0.2896466721446179,0.33577744231183954,38,4637
3_9_4,Adv,0.25745366639806605,0.35717317487266553,38,4712
3_9_4,Ele,0.31146637265711136,0.4624542124542125,42,3276
