text_id,level,mean_TF,median_TF,mean_nonzero_TF,n_subjects,n_rows
1_2_2,Adv,363.17883644998517,270.0,466.2917301829268,54,6738
1_2_2,Ele,333.8015884688925,254.0,428.5341767371601,54,6799
1_2_3,Adv,342.6689979825151,246.0,452.04826117814054,54,7435
1_2_3,Ele,386.882326007326,290.5,484.76821572002297,54,4368
1_2_4,Adv,309.59981851179674,236.0,413.2640595258695,54,7714
1_2_4,Ele,323.5650481838399,232.0,440.0093245967742,54,5396
1_2_5,Adv,339.549725540846,252.0,437.79579517069106,54,6194
1_2_5,Ele,325.62424648359007,245.0,425.21020408163264,54,4479
1_2_6,Adv,442.47971095052804,311.5,555.2989187303801,54,3598
1_2_6,Ele,315.35433322673487,233.0,416.6087874947191,54,3127
1_3_1,Adv,374.98668808813403,263.0,490.34123649459787,54,4357
1_3_1,Ele,285.88065489013354,217.0,384.7660191359814,54,4642
1_3_2,Adv,397.3953658536585,297.5,495.38491942839767,54,4100
1_3_2,Ele,375.69891552511416,271.0,475.59573699421964,54,3504
1_3_3,Adv,363.0962043029561,260.0,474.58184727937817,54,5717
1_3_3,Ele,298.0482139371462,227.0,403.62172878667724,54,5123
1_3_4,Adv,339.01083921826245,249.0,447.9680989583333,54,6089
1_3_4,Ele,322.40385066917116,235.0,434.6685660018993,54,4259
1_3_5,Adv,355.01357781130326,266.0,465.19951338199513,54,8617
1_3_5,Ele,322.03416733925206,235.0,435.1148673209742,54,3717
1_4_1,Adv,350.74991025487617,255.0,453.74876160990715,54,8357
1_4_1,Ele,335.68729169685554,245.0,446.09628345850183,54,6901
1_4_2,Adv,347.61818609022555,255.0,454.65980331899203,54,8512
1_4_2,Ele,310.7125575279421,238.0,421.50713521227254,54,7605
1_4_3,Adv,419.2136587078652,307.0,531.103425266904,54,5696
1_4_3,Ele,352.7968820605513,260.0,453.25950653120464,54,4426
1_4_4,Adv,375.6365970358268,266.0,496.42658852560146,54,8569
1_4_4,Ele,376.7444595205789,281.0,477.3535816618911,54,6633
1_4_5,Adv,377.47912273302404,285.0,475.55951115834216,54,4742
1_4_5,Ele,384.1573494496007,275.0,486.2844262295082,54,4633
1_5_1,Adv,347.959525650941,242.0,468.98366921473246,54,3879
1_5_1,Ele,279.6060198871271,224.0,378.8834668608886,54,3721
1_5_2,Adv,330.1090602002654,240.0,445.6472312703583,54,8289
1_5_2,Ele,300.0579529737206,228.0,402.34031899109794,54,7230
1_5_3,Adv,401.70500807754445,308.0,488.51748526522596,54,6190
1_5_3,Ele,409.9688566552901,291.0,505.10749014454666,54,4688
1_5_4,Adv,374.56784643071387,275.0,481.2737783258825,54,8335
1_5_4,Ele,347.4321819713564,266.0,441.5438972162741,54,5935
1_5_5,Adv,445.4908340971586,321.0,555.3047700656955,54,4364
1_5_5,Ele,428.35504971219257,309.0,541.2142148760331,54,3822
1_6_1,Adv,398.1068108108108,273.0,518.9526493799324,54,4625
1_6_1,Ele,334.0842970176506,246.0,429.66771037181996,54,3286
1_6_2,Adv,388.9886067708333,285.0,494.5056900475895,54,6144
1_6_2,Ele,370.6690397638479,271.0,479.596270501011,54,5759
1_6_3,Adv,430.33203125,313.0,534.7815533980582,54,5376
1_6_3,Ele,371.82677493233393,281.0,465.43758144383634,54,4803
1_6_4,Adv,336.91961471103326,241.0,445.84264194669754,54,5710
1_6_4,Ele,320.70740410347906,234.0,436.7261904761905,54,5605
1_7_1,Adv,278.79305301645337,217.0,387.90859759199594,54,8205
1_7_1,Ele,268.8804257672104,216.5,373.69471661863594,54,7234
1_7_2,Adv,285.2161825726141,225.0,380.74464549483014,54,7230
1_7_2,Ele,307.9504720406681,228.0,422.6951754385965,53,6885
1_7_3,Adv,358.7931120851597,264.0,471.0560670831963,54,7985
1_7_3,Ele,306.0128617363344,243.0,398.35957743671514,54,6531
1_7_4,Adv,315.81678754012603,230.0,444.27747114902155,54,8411
1_7_4,Ele,268.7320243362832,214.0,373.02687140115165,54,7232
1_8_1,Adv,296.8344927536232,220.0,400.73527685384465,54,6900
1_8_1,Ele,266.21794871794873,209.0,370.7238115723812,54,6474
1_8_2,Adv,408.4695530726257,288.5,518.4616202800922,54,7160
1_8_2,Ele,391.3553580412544,273.0,497.1563698338304,54,5963
1_8_3,Adv,337.41607120471355,246.0,448.3704814259537,54,7977
1_8_3,Ele,321.0132283464567,240.0,417.9688332991593,54,6350
1_8_4,Adv,354.1923178111023,256.0,473.7937708956537,54,7602
1_8_4,Ele,307.79278794402586,232.5,409.94910394265236,54,7432
1_8_5,Adv,398.96799096215403,278.0,504.7448785135779,54,5311
1_8_5,Ele,391.0787508486083,271.0,501.5023215322113,54,4419
1_9_1,Adv,321.50495467004004,246.0,415.16417097740265,54,4743
1_9_1,Ele,306.608476821192,246.0,399.8089810017271,54,3775
1_9_2,Adv,376.19538692963397,266.0,484.97672915319976,54,5983
1_9_2,Ele,353.15279907975463,261.0,446.9898082989566,54,5216
1_9_3,Adv,396.9568988173456,279.0,502.6359400998336,54,3805
1_9_3,Ele,323.10479233226835,234.0,429.25212224108657,54,3130
1_9_4,Adv,408.2997916666667,298.5,502.3940015380672,54,4800
1_9_4,Ele,369.24501018329937,266.0,464.87,54,4910
1_9_5,Adv,333.30878493129535,256.0,433.7635121559172,54,6477
1_9_5,Ele,371.5689527110671,273.0,466.5113459745104,54,4039
1_9_6,Adv,313.16385911179174,241.0,409.6474358974359,54,6530
1_9_6,Ele,310.9394213381555,238.5,414.9193645686708,54,6636
2_10_1,Adv,328.4952919020716,234.0,459.4686302681992,44,5841
2_10_1,Ele,310.9428450465707,239.0,412.9586730390779,45,4724
2_10_2,Adv,343.2721374715062,252.0,442.91425339366515,44,5703
2_10_2,Ele,360.0543200157449,273.0,458.0460691036555,45,5081
2_10_3,Adv,355.24143183549126,255.0,472.3362025316456,45,5252
2_10_3,Ele,310.9463913224864,231.0,423.9695676905574,44,4794
2_10_4,Adv,367.10896025810234,260.0,495.9025356576862,45,6819
2_10_4,Ele,347.7751633986928,258.0,450.0135317997294,44,3825
2_1_1,Adv,399.4530866528224,291.0,485.7444903581267,45,5297
2_1_1,Ele,377.5544809800129,275.0,471.9938205265986,44,4653
2_1_2,Adv,317.6150923847349,233.0,435.33940828402365,45,5791
2_1_2,Ele,320.16223977028,231.0,438.2436947264985,44,4179
2_1_3,Adv,309.6912838127952,228.0,425.2777122641509,44,4658
2_1_3,Ele,326.47374922791846,260.0,432.1839738348324,45,3238
2_1_4,Adv,285.18522601984563,222.0,396.34246312966866,44,7256
2_1_4,Ele,299.6459162181137,234.0,398.8744548286604,45,4273
2_1_5,Adv,369.31051186823834,261.0,485.1803139584217,44,6193
2_1_5,Ele,384.55008210180625,280.0,480.99475125513464,45,5481
2_1_6,Adv,384.76741950985104,283.0,478.69728975687525,45,6243
2_1_6,Ele,324.70447960775573,249.0,419.0247339660627,44,4487
2_2_1,Adv,373.2870636550308,260.0,489.07936507936506,44,4870
2_2_1,Ele,414.0111531986532,308.0,507.31846312532235,45,4752
2_2_2,Adv,359.4685731307715,259.0,466.7321601237672,44,6714
2_2_2,Ele,350.9281767955801,263.0,464.50689511073966,45,6335
2_2_3,Adv,405.60125307675094,277.0,521.3206787460455,44,4469
2_2_3,Ele,419.48679440704296,316.0,511.7049905243209,45,3862
2_2_4,Adv,569.085931254996,437.5,634.5155971479501,45,2502
2_2_4,Ele,408.3037340619308,299.5,489.96448087431696,44,2196
2_2_5,Adv,394.5255726388453,295.0,509.359124974681,45,6374
2_2_5,Ele,336.84818201148204,245.0,439.6883152928115,44,4703
2_2_6,Adv,388.7869853917663,286.0,494.1873733963538,45,3765
2_2_6,Ele,302.54152933421227,229.0,403.8323801143863,44,3034
2_3_1,Adv,364.3209522201587,252.0,480.5953229398664,44,5923
2_3_1,Ele,326.1503335043612,253.0,421.06447339368515,45,5847
2_3_2,Adv,337.4177136652707,242.0,462.34473963868226,44,6447
2_3_2,Ele,379.8899613899614,277.0,479.438819707634,45,4662
2_3_3,Adv,377.38970695436655,265.0,498.9429452582884,45,6859
2_3_3,Ele,348.9760058167717,237.0,469.3204041720991,44,4126
2_3_4,Adv,334.6849292530438,225.5,468.38936219203316,44,6078
2_3_4,Ele,341.3632007666507,247.5,437.8764597418562,45,4174
2_4_1,Adv,372.03065653825286,268.0,477.14161447459986,45,3686
2_4_1,Ele,295.9247198879552,221.5,397.72282352941176,44,2856
2_4_2,Adv,423.96473684210525,295.0,536.128452579035,45,3800
2_4_2,Ele,362.94416749750746,245.0,477.10747051114026,43,3009
2_4_3,Adv,410.170710189678,303.5,516.4437656206609,45,4534
2_4_3,Ele,357.63280329799767,245.0,485.8084,43,3396
2_4_4,Adv,404.3071445525754,293.0,505.5939447907391,45,4213
2_4_4,Ele,375.6523770266557,261.0,473.1737625475943,43,3639
2_4_5,Adv,382.0264183629277,262.0,487.2129246064623,43,4618
2_4_5,Ele,368.1904761904762,274.0,462.61815995189414,45,4179
2_4_6,Adv,360.64615919360443,259.0,451.31752936059155,43,2877
2_4_6,Ele,353.57126948775056,262.0,443.2907504363002,45,3592
2_4_7,Adv,402.2965410027206,276.0,519.502634880803,45,5146
2_4_7,Ele,350.04745666382496,250.0,462.7411720510894,43,3519
2_5_1,Adv,357.9245316366207,246.0,476.61496822781834,44,5658
2_5_1,Ele,334.2953472690492,257.0,423.3646456020495,45,4449
2_5_2,Adv,355.9662036374051,245.0,481.44722060817355,44,6983
2_5_2,Ele,343.79447115384613,254.0,449.1551949751374,45,4992
2_5_3,Adv,415.27577639751553,287.0,524.5931737936446,45,3220
2_5_3,Ele,298.94218009478675,221.0,414.9789473684211,44,3165
2_5_4,Adv,387.1844835363103,278.0,491.91289398280804,44,4434
2_5_4,Ele,403.30890336590664,299.5,497.41881486441247,45,3684
2_5_5,Adv,396.0744955241997,290.0,491.7172725560369,45,6591
2_5_5,Ele,325.04985422740526,236.0,428.48616448885474,44,3430
2_6_1,Adv,319.4643644379133,242.0,421.00314693778745,44,5444
2_6_1,Ele,350.29733811591467,255.0,446.89908477842005,45,5297
2_6_2,Adv,372.05379665379667,261.0,476.410349373764,45,3885
2_6_2,Ele,265.1250315736297,209.0,371.15629420084866,44,3959
2_6_3,Adv,376.41942923032576,269.0,483.4502036282858,44,3469
2_6_3,Ele,363.81355360755225,266.5,454.3456842105263,45,2966
2_6_4,Adv,403.11320458470715,288.0,502.82569526047786,45,6369
2_6_4,Ele,357.56384120171674,253.0,459.02134986225894,44,3728
2_7_1,Adv,434.39017185821695,321.5,533.5319920844328,45,3724
2_7_1,Ele,328.02680798004985,238.0,428.81418092909536,44,3208
2_7_2,Adv,329.24276363636363,246.0,432.3040488922842,45,6875
2_7_2,Ele,326.18198874296434,239.0,422.876254180602,44,4264
2_7_3,Adv,368.58670112781954,262.0,468.1304088331841,44,4256
2_7_3,Ele,439.58921769704074,326.0,529.9604380077711,45,3413
2_7_4,Adv,272.60424818334263,215.0,374.6650448143406,44,5367
2_7_4,Ele,296.03396226415094,239.0,387.29621503017006,45,4770
2_7_5,Adv,342.70821283979177,255.0,450.94558599695586,45,6916
2_7_5,Ele,327.3656288050096,231.0,447.0368171021378,44,5749
2_7_6,Adv,274.3393790347372,214.0,379.9174116645381,44,6506
2_7_6,Ele,305.2856801338752,242.0,392.3225806451613,45,4183
2_8_1,Adv,347.0633893919793,256.0,445.05640345056406,44,3865
2_8_1,Ele,338.0450012784454,260.0,429.9492682926829,45,3911
2_8_2,Adv,322.0990778889543,243.0,428.98850274366345,44,5097
2_8_2,Ele,309.47859996195547,240.0,410.7369351173946,45,5257
2_8_3,Adv,342.1699716713881,248.0,451.6013805004314,45,4589
2_8_3,Ele,305.667350193666,217.0,430.2674791533034,44,4389
2_8_4,Adv,442.03863155871613,319.0,551.0126976521323,45,5203
2_8_4,Ele,380.34671532846716,255.0,506.46542056074765,44,3562
2_8_5,Adv,377.06170910795186,258.0,487.2949727437916,44,6401
2_8_5,Ele,411.5331081081081,288.0,508.9713091922006,45,4440
2_8_6,Adv,337.32825322391557,238.0,442.2702121118967,44,4265
2_8_6,Ele,337.5562619198983,240.0,439.3678113363674,45,3146
2_9_1,Adv,469.61928031985786,329.0,563.3429256594724,45,4502
2_9_1,Ele,381.29811072056236,273.0,477.4880330123796,44,4552
2_9_2,Adv,460.9086062452399,337.0,564.7026438569206,45,3939
2_9_2,Ele,412.02914389799633,282.0,512.16,44,3294
2_9_3,Adv,375.02086651799937,266.5,491.1099290780142,45,6278
2_9_3,Ele,308.80542195015306,227.0,413.6093704245974,44,4574
2_9_4,Adv,331.3353356359814,230.0,459.08489388264667,44,6659
2_9_4,Ele,334.19596342936,246.0,433.11737089201876,45,5797
2_9_5,Adv,429.24954250540674,303.0,528.7334016393443,45,6011
2_9_5,Ele,344.0807632999229,252.0,445.7156054931336,44,5188
2_9_6,Adv,379.25602629656686,251.0,505.305596107056,44,5476
2_9_6,Ele,432.1968534151957,319.0,535.5706134094152,45,2606
3_10_1,Adv,392.38549747048904,274.0,507.3802878325338,42,2965
3_10_1,Ele,411.52360203340595,273.5,523.964863615349,39,2754
3_10_2,Adv,360.94538175579066,252.0,465.594245665806,39,3497
3_10_2,Ele,384.1002386634845,270.5,493.4856266768877,42,3352
3_10_3,Adv,387.6012853470437,275.0,481.40772669220945,39,3890
3_10_3,Ele,362.8970032004655,259.0,468.7249154453213,42,3437
3_10_4,Adv,375.9308490203611,276.0,482.87589439921044,39,5206
3_10_4,Ele,345.0956779365633,246.5,454.99977022058823,42,5738
3_10_5,Adv,293.78777429467084,232.0,389.60008314279776,42,6380
3_10_5,Ele,292.8293149636433,228.0,386.05600403632695,39,5226
3_10_6,Adv,306.4249649368864,232.0,400.7355099046222,42,3565
3_10_6,Ele,291.01559633027523,222.0,391.2915296052632,39,3270
3_1_1,Adv,408.2362540429286,281.0,529.1202362804878,42,6802
3_1_1,Ele,389.76216640502355,272.0,492.0059450086698,39,5096
3_1_2,Adv,490.2288461538462,336.5,597.9335418295543,42,3120
3_1_2,Ele,527.3,386.0,628.8628219484882,39,2130
3_1_3,Adv,380.25690607734805,277.5,477.96180555555554,39,4706
3_1_3,Ele,318.201264274062,237.5,420.042799461642,42,4904
3_1_4,Adv,399.1820355191257,292.0,506.5243770314193,39,5856
3_1_4,Ele,381.91324921135646,280.0,478.4055322301803,42,5072
3_1_5,Adv,406.65793127386326,298.0,510.2706881533101,39,5762
3_1_5,Ele,378.0084668884185,272.0,470.4832517877305,42,3307
3_2_1,Adv,386.9708931419458,280.0,484.41377589218865,42,5016
3_2_1,Ele,396.9599295464553,273.0,496.00880330123795,39,4542
3_2_2,Adv,472.0048041389505,349.5,559.9495835160018,39,2706
3_2_2,Ele,362.7479234380643,293.0,434.6382518390307,42,2769
3_2_3,Adv,418.379502054629,299.0,519.926704716131,39,4137
3_2_3,Ele,377.69518348623853,284.0,467.69412098835556,42,4360
3_2_4,Adv,418.46395651146304,298.0,519.519072769953,39,4231
3_2_4,Ele,388.6953596287703,285.0,486.99912790697675,42,4310
3_2_5,Adv,373.7845876520955,265.0,493.70714285714286,42,6657
3_2_5,Ele,377.7454033771107,274.0,489.1601068999028,39,5330
3_3_1,Adv,468.55884244372993,331.0,581.9560702875399,42,6220
3_3_1,Ele,408.64004356507536,283.0,515.5021754064575,39,5509
3_3_2,Adv,418.3906739166255,293.0,523.333264633141,42,6069
3_3_2,Ele,445.7387755102041,316.0,553.1628898960278,39,4655
3_3_3,Adv,397.6120821313423,271.0,522.5530776092775,39,5893
3_3_3,Ele,354.7763132389998,273.0,447.9419970631424,42,5159
3_3_4,Adv,411.2988127853881,290.0,538.5938770629036,39,5475
3_3_4,Ele,340.7101530421799,244.0,461.9243421052632,42,5358
3_3_5,Adv,398.01327800829876,285.0,515.9272805507745,42,6025
3_3_5,Ele,382.6244169539647,260.0,512.1392508143323,39,4931
3_4_1,Adv,398.30369237491806,279.0,499.87277214148617,38,4577
3_4_1,Ele,316.94744483159116,239.5,402.0504604051565,42,3444
3_4_2,Adv,394.7009403422229,285.0,498.4280708584777,42,6487
3_4_2,Ele,383.0407559198543,294.0,476.17180866119446,38,4392
3_4_3,Adv,393.23713235294116,293.0,486.79873577749686,42,4896
3_4_3,Ele,336.120382585752,252.0,420.9487814952499,38,3032
3_4_4,Adv,400.6367706312491,302.0,501.33837535014004,42,6701
3_4_4,Ele,395.43297059504516,283.0,498.3586227020718,38,4319
3_4_5,Adv,424.1168429197833,310.0,521.0079214195184,42,3877
3_4_5,Ele,340.03695372750644,258.0,437.4514262091773,38,3112
3_5_1,Adv,410.7720987222125,289.0,527.9507311586052,39,5713
3_5_1,Ele,390.6065929299501,289.0,481.1880844242586,42,4611
3_5_2,Adv,379.50204145728645,268.0,501.2796100394109,39,6368
3_5_2,Ele,347.6986552567237,269.0,457.5387090287553,42,6544
3_5_3,Adv,420.2402667240267,298.0,527.7409508373852,42,4649
3_5_3,Ele,394.5650761928554,281.0,504.9373401534527,39,4003
3_5_4,Adv,386.8576850094877,275.0,499.0240320427236,39,5797
3_5_4,Ele,380.82653601694915,276.0,490.2833276508694,42,3776
3_6_1,Adv,364.8087040618955,264.0,471.51525,39,5170
3_6_1,Ele,337.22405832320777,264.0,426.58376882877343,42,4115
3_6_2,Adv,433.1924882629108,327.0,514.2777519739898,42,2556
3_6_2,Ele,440.61742424242425,323.5,529.0080848913593,39,2376
3_6_3,Adv,419.0109199205824,284.0,520.4484175914508,39,3022
3_6_3,Ele,357.99088359046283,276.0,446.2368881118881,42,2852
3_6_4,Adv,406.8469945355191,299.0,496.62923846581435,42,4392
3_6_4,Ele,375.6631274131274,274.0,469.65446500402254,39,3108
3_6_5,Adv,389.74745824255626,269.0,502.1588304093567,39,5508
3_6_5,Ele,371.73491098567087,264.5,475.08629300776914,42,4606
3_6_6,Adv,377.8692537313433,264.0,495.8331374853114,42,6700
3_6_6,Ele,383.7240007234581,276.0,496.39915769770704,39,5529
3_6_7,Adv,432.79716981132077,311.0,522.4656154183092,39,2756
3_6_7,Ele,319.6640980735552,246.0,404.7188470066519,42,2855
3_7_1,Adv,449.26821252510496,334.0,543.6681396376491,42,5477
3_7_1,Ele,394.0904923260913,284.0,485.90611943966576,39,5017
3_7_2,Adv,364.1152929155313,266.0,474.3920568005325,42,5872
3_7_2,Ele,346.1309927360775,250.5,447.4244131455399,39,4130
3_7_3,Adv,392.9428521188676,287.0,493.52164310954066,42,5687
3_7_3,Ele,389.19145639663566,283.0,484.265216193886,39,4518
3_7_4,Adv,414.2858246427192,308.0,517.907291163689,39,5178
3_7_4,Ele,357.7770491803279,266.5,463.6912181303116,42,5490
3_7_5,Adv,413.60107260726073,286.0,531.584835630965,39,4848
3_7_5,Ele,359.1487842962302,267.0,445.26106194690266,42,4483
3_7_6,Adv,329.72174473571124,248.0,423.31724137931036,42,4654
3_7_6,Ele,342.80649717514126,254.0,435.73967684021545,39,3540
3_7_7,Adv,326.82035720478586,245.0,433.58017023234413,39,5767
3_7_7,Ele,314.34354365370507,246.0,413.0636297903109,42,5452
3_8_1,Adv,343.5228487670288,247.0,464.24819389419713,38,5799
3_8_1,Ele,344.65831212061875,252.0,441.588058203713,42,5107
3_8_2,Adv,371.7368662537279,262.0,498.12511527820476,39,4359
3_8_2,Ele,357.25238853503186,263.0,461.002397260274,42,3768
3_8_3,Adv,369.28204625637005,270.0,470.0790918163673,42,5102
3_8_3,Ele,359.1155579114763,255.0,461.65008517887566,39,3773
3_8_4,Adv,372.0987582460225,262.0,470.5095682041217,42,5154
3_8_4,Ele,328.51023084994756,239.0,425.3671875,39,3812
3_8_5,Adv,449.677381648159,326.0,544.899433427762,39,3422
3_8_5,Ele,429.91161400512385,305.5,512.3933842239186,42,2342
3_8_6,Adv,370.06716886377905,273.0,475.0338436744561,39,4779
3_8_6,Ele,360.8740381875178,263.0,452.2525,42,3509
3_9_1,Adv,403.04749417249417,282.0,513.2686456400742,42,3432
3_9_1,Ele,383.82555780933063,266.0,487.4446161772282,38,2465
3_9_2,Adv,370.47352116831394,261.0,482.134766749856,42,6779
3_9_2,Ele,379.13151581243187,270.0,490.91160689070887,38,4585
3_9_3,Adv,339.32260131347107,255.0,441.6074629977069,42,6243
3_9_3,Ele,348.36699029126214,256.0,446.16772589113015,38,4635
3_9_4,Adv,388.0004255319149,269.0,500.57699698051056,38,4700
3_9_4,Ele,408.77386780905755,295.0,514.7872832369942,42,3268
