pred_col,text_col,level_type,pearson_corr,spearman_corr,pearson_p,spearman_p,n_vals,reading_regime,fold,bootstrap_iter,n_batches,n_articles,n_texts,n_rows,pearson_p_symbol,spearman_p_symbol
mean_FirstPassGD,flesch_reading_ease,Adv,-0.3718391630099631,-0.37259184184634453,2.2681680419809184e-30,1.6991737385583602e-30,884,FirstReading,all,,3,10,162,884,***,***
mean_FirstPassGD,flesch_reading_ease,Adv,-0.46767334643832786,-0.4520365231879078,2.9536750895966965e-06,6.860334834825778e-06,91,FirstReading,1,,3,1,18,91,***,***
mean_FirstPassGD,flesch_reading_ease,Adv,-0.2268078877799584,-0.15010037667118187,0.02188390813488223,0.13211825695726526,102,FirstReading,2,,3,1,17,102,*,ns
mean_FirstPassGD,flesch_reading_ease,Adv,-0.4159180287776186,-0.40775847865562675,5.044729133602154e-05,7.301854737896382e-05,89,FirstReading,3,,3,1,14,89,***,***
mean_FirstPassGD,flesch_reading_ease,Adv,-0.3415181818590182,-0.3181005656527014,0.0019329803915963503,0.004033990704860516,80,FirstReading,4,,3,1,17,80,**,**
mean_FirstPassGD,flesch_reading_ease,Adv,-0.12262044782870589,-0.12715357209724415,0.3118889400879259,0.2941998319188492,70,FirstReading,5,,3,1,14,70,ns,ns
mean_FirstPassGD,flesch_reading_ease,Adv,-0.3473971707844891,-0.26258948130623927,0.0019644206821238025,0.021045234010795638,77,FirstReading,6,,3,1,15,77,**,*
mean_FirstPassGD,flesch_reading_ease,Adv,-0.33356725059493636,-0.3572465308808218,0.00030570152945563647,0.00010260489342058344,113,FirstReading,7,,3,1,17,113,***,***
mean_FirstPassGD,flesch_reading_ease,Adv,-0.4939580373665285,-0.5124994510266355,3.1488348680784017e-07,9.400137967820648e-08,96,FirstReading,8,,3,1,17,96,***,***
mean_FirstPassGD,flesch_reading_ease,Adv,-0.5057377886874963,-0.5349918558478951,5.006573975175026e-07,7.886639687139758e-08,88,FirstReading,9,,3,1,16,88,***,***
mean_FirstPassGD,flesch_reading_ease,Adv,-0.3890860442884316,-0.3937778634190351,0.0004304950056778256,0.0003612785288238922,78,FirstReading,10,,3,1,17,78,***,***
mean_FirstPassGD,flesch_reading_ease,Ele,-0.3599926604101855,-0.31953029534125227,1.3928583206856777e-25,3.2825779345047036e-20,790,FirstReading,all,,3,10,162,790,***,***
mean_FirstPassGD,flesch_reading_ease,Ele,-0.27987216446289664,-0.2976675525721348,0.014342080084540442,0.009015049925154053,76,FirstReading,1,,3,1,18,76,*,**
mean_FirstPassGD,flesch_reading_ease,Ele,-0.31405434601755167,-0.22711869457187905,0.0020525765336793806,0.027708534570438967,94,FirstReading,2,,3,1,17,94,**,*
mean_FirstPassGD,flesch_reading_ease,Ele,-0.6141601629868481,-0.573161093441024,2.231005752694836e-09,4.1543974446365925e-08,78,FirstReading,3,,3,1,14,78,***,***
mean_FirstPassGD,flesch_reading_ease,Ele,-0.37451340422724,-0.3364549874563942,0.0008591259314001397,0.0029616429722873253,76,FirstReading,4,,3,1,17,76,***,**
mean_FirstPassGD,flesch_reading_ease,Ele,-0.33888629010474963,-0.2896455632645847,0.009918785007765388,0.028858778764968975,57,FirstReading,5,,3,1,14,57,**,*
