pred_col,text_col,level_type,pearson_corr_all,spearman_corr_all,pearson_p_all,spearman_p_all,n_bootstraps,pearson_corr_boot,spearman_corr_boot,pearson_p_boot,spearman_p_boot,std_pearson_corr_boot,std_spearman_corr_boot,CI_yerr_pearson_boot,CI_yerr_spearman_boot,pearson_p_all_symbol,spearman_p_all_symbol,pearson_p_boot_symbol,spearman_p_boot_symbol
mean_nonzero_TF,ARI,Adv,0.25509640281004,0.2670666058987525,1.3437283585209851e-14,6.672519492368534e-16,200,0.2576740218096704,0.27005454446380434,2.7098512114488063e-09,1.130121974614471e-09,0.03152336251358851,0.031445598616295145,0.06216270100541692,0.062009353979242926,***,***,***,***
mean_nonzero_TF,CAREC,Adv,0.2301052489858557,0.2083367322605184,4.360582685349997e-12,3.9934503115716055e-10,200,0.22880456656608253,0.20882563278130195,6.343088069148118e-07,1.890509500325864e-05,0.03525940719603691,0.033218391099094524,0.06953001876657919,0.0655052237172953,***,***,***,***
mean_nonzero_TF,CAREC_M,Adv,0.2185131168907381,0.1936845755186199,5.127364260483272e-11,6.414795408437585e-09,200,0.21717524828195148,0.19392811424177722,2.870223075597176e-06,6.914520291511584e-05,0.035458852760612086,0.03361229445025558,0.06992331675286473,0.0662819840084191,***,***,***,***
mean_nonzero_TF,CARES,Adv,0.312497113224137,0.3132121190223215,1.775215719882328e-21,1.423307521490509e-21,200,0.3146886682051642,0.3157224401574044,1.0283838168069813e-12,4.053636210257502e-14,0.03504586163651669,0.03224465171682529,0.0691089162029879,0.06358505197003612,***,***,***,***
mean_nonzero_TF,CML2RI,Adv,0.3563214938690051,0.3335959887564417,7.394076289945842e-28,2.0230827739972992e-24,200,0.3585810584269693,0.3380822683455365,2.024816000370906e-19,7.873048574419506e-17,0.0326675735248154,0.030109807959735734,0.064419035397008,0.0593752328522934,***,***,***,***
mean_nonzero_TF,GPT-2 117M Mean,Adv,0.327578443408132,0.2246912715985678,1.476639713647327e-23,1.4020827110153328e-11,200,0.33103156296919695,0.22899085732946203,1.2359000146963017e-10,1.3770381160348453e-06,0.05093839011683881,0.034259038012599045,0.10044829174442899,0.06755733420863347,***,***,***,***
mean_nonzero_TF,GPT-2 1558M Mean,Adv,0.27626346016259,0.1819212282136081,5.979877389530699e-17,5.12937345206468e-08,200,0.2795094480135651,0.18603955015226867,1.5945012724477164e-07,0.0002940142592656185,0.05381174979111977,0.035893855342336474,0.10611443215810965,0.07078112294066151,***,***,***,***
mean_nonzero_TF,GPT-2 345M Mean,Adv,0.2950208439684642,0.1925489321737722,3.265949624093126e-19,7.886090360317103e-09,200,0.2985348601059391,0.1961405838506999,4.3320312729498093e-08,6.967056314445213e-05,0.05339486100093908,0.03548200714503528,0.10529234558008861,0.0699689761927561,***,***,***,***
mean_nonzero_TF,GPT-2 774M Mean,Adv,0.2864309257763582,0.1877101338201616,3.727762667169362e-18,1.8746995461655347e-08,200,0.28928826719711714,0.19135907439034433,7.094823755642787e-08,0.00016227020320589688,0.05496206880827595,0.03602820419678262,0.10838281127196531,0.071046053043399,***,***,***,***
mean_nonzero_TF,GPT-J 6B Mean,Adv,0.2560438964792231,0.1629608951697047,1.0654078252131404e-14,1.110823025679474e-06,200,0.25936781866700415,0.16599204538430912,1.290939769142873e-06,0.0008975178630257982,0.052397891181425175,0.03595045124425371,0.10332636442007903,0.0708927275998249,***,***,***,***
