text_id,align_idx,level,reading_regime,Sen_RT,Sen_TF,Sen_Sacc_RT,n_words,Sen_RT_per_word,Sen_TF_per_word,Sen_Sacc_RT_per_word,words_per_sec_based_Sen_RT,words_per_sec_based_Sen_TF,words_per_sec_based_Sen_Sacc_RT
1_10_5,16,Ele,FirstReading,13380.317538166835,11234.891686970726,2145.4258511961098,24,557.5132307569514,468.1204869571136,89.3927437998379,1.7936794049573885,2.1362021698734455,11.186590292374639
1_10_5,17,Adv,FirstReading,28340.48826476852,24114.908128506613,4225.580136261909,52,545.0093897070869,463.7482332405118,81.26115646657516,1.8348307733513471,2.1563424468754238,12.30600256607628
1_10_5,17,Ele,FirstReading,11447.700565251293,9536.558300077559,1911.1422651737325,26,440.29617558658816,366.7907038491369,73.50547173745124,2.271198469229813,2.726350448650699,13.604429389581036
1_10_6,18,Adv,FirstReading,16070.543222681497,13505.912437043095,2564.630785638403,28,573.9479722386249,482.35401560868195,91.59395662994295,1.7423182036859597,2.073166113768331,10.91775087345763
1_10_6,18,Ele,FirstReading,13520.16583672912,10709.09796920303,2811.06786752609,20,676.008291836456,535.4548984601515,140.5533933763045,1.4792717960357888,1.86757092497571,7.114733952546372
1_10_6,19,Adv,FirstReading,18578.806595173464,15572.523316747407,3006.2832784260586,31,599.3163417797891,502.3394618305615,96.9768799492277,1.6685678835826518,1.990685733420041,10.311736163542802
1_10_6,19,Ele,FirstReading,18272.539919118353,15601.528399469707,2671.011519648646,33,553.7133308823743,472.7735878627184,80.93974301965594,1.805988666385261,2.115177382308368,12.354869964896645
1_10_6,20,Adv,FirstReading,9960.090122260737,8371.408929707808,1588.6811925529296,19,524.2152695926703,440.6004699846215,83.61479960804893,1.90761326120284,2.2696298985675245,11.959605293411933
1_10_6,20,Ele,FirstReading,10039.2674325927,8515.867884069414,1523.3995485232872,18,557.7370795884833,473.10377133718964,84.63330825129373,1.7929595083364955,2.113701180554069,11.81567896448989
1_10_6,21,Adv,FirstReading,8019.225517254708,6673.020729830483,1346.204787424226,15,534.6150344836473,444.86804865536556,89.74698582828174,1.8705048221583225,2.247857545675727,11.14243548984876
1_10_6,22,Adv,FirstReading,8496.284426487675,7057.293161755917,1438.9912647317572,19,447.1728645519829,371.4364821976798,75.736382354303,2.2362716507896514,2.692250352155221,13.20369377192974
1_10_6,22,Ele,FirstReading,7553.659811306083,6475.725297406717,1077.9345138993651,19,397.5610427003201,340.8276472319325,56.73339546838764,2.515336998836166,2.9340342783855857,17.62630266960152
1_10_6,23,Adv,FirstReading,7581.2431782361,6279.502046979698,1301.7411312564013,16,473.82769863975625,392.46887793623114,81.35882070352508,2.1104718083614697,2.5479727341908656,12.291230272917074
1_10_7,24,Adv,FirstReading,16560.342228073616,13843.86060371801,2716.4816243556043,35,473.1526350878176,395.5388743919432,77.6137606958744,2.1134828929239697,2.5281965054314504,12.884313181504622
1_10_7,24,Ele,FirstReading,7020.082501564533,6065.045800356363,955.0367012081707,12,585.0068751303778,505.4204833630302,79.58639176734756,1.7093816201341816,1.9785505987926617,12.56496214733882
1_10_7,25,Adv,FirstReading,19186.98894058706,16035.932090800896,3151.056849786163,37,518.5672686645152,433.4035700216458,85.16369864286928,1.928390124921181,2.307318326773488,11.742092181710682
1_10_7,25,Ele,FirstReading,17243.991458561723,14563.481514667666,2680.5099438940556,32,538.8747330800538,455.1087973333646,83.76593574668924,1.8557188500642552,2.197276795920747,11.938026968671737
1_10_7,26,Adv,FirstReading,8468.895377563947,7139.687416728688,1329.2079608352606,20,423.44476887819735,356.9843708364344,66.46039804176303,2.3615830764640924,2.8012430842754936,15.046554481536665
1_10_7,26,Ele,FirstReading,9351.332703639038,7979.543272041465,1371.7894315975734,20,467.56663518195194,398.97716360207323,68.58947157987868,2.1387325885878354,2.5064091161803117,14.579497070995934
1_10_7,27,Adv,FirstReading,16574.21861021717,13832.593888171541,2741.6247220456285,43,385.4469444236551,321.6882299574777,63.75871446617741,2.5943907831342754,3.108599901625822,15.684130528235132
1_10_7,27,Ele,FirstReading,16846.88258043455,14189.92381337337,2656.9587670611822,40,421.1720645108638,354.74809533433427,66.42396917652955,2.3743265146546917,2.8189016746024937,15.054806456121009
1_1_1,28,Adv,FirstReading,16255.904479581068,13778.471599070808,2477.4328805102596,28,580.5680171278952,492.088271395386,88.47974573250927,1.7224510660216175,2.0321557292238612,11.302021629031191
1_1_1,28,Ele,FirstReading,12001.93640251582,10335.9910154533,1665.9453870625175,24,500.08068343815916,430.6662923105542,69.4143911276049,1.9996773183174987,2.321983442527929,14.406234553893787
1_1_1,29,Adv,FirstReading,12336.996075648629,10435.95731058131,1901.038765067318,25,493.4798430259452,417.43829242325245,76.04155060269272,2.026425221075188,2.395563651324234,13.150705003700816
1_1_1,29,Ele,FirstReading,9858.839963515722,8495.643092848104,1363.196870667617,21,469.46856969122484,404.55443299276686,64.91413669845795,2.1300680483417924,2.471855252214921,15.404964940768522
1_1_1,30,Adv,FirstReading,15261.307780984258,12707.038842003,2554.2689389812585,25,610.4523112393704,508.28155368012,102.17075755925035,1.6381295992962184,1.9674135186683093,9.78753631556549
1_1_1,30,Ele,FirstReading,12971.049064873934,11003.694691483815,1967.354373390118,28,463.25175231692623,392.98909612442196,70.26265619250422,2.1586534643389026,2.544599862596177,14.232311361247431
1_1_1,31,Adv,FirstReading,18759.223570233928,15617.266334333826,3141.9572359001018,34,551.7418697127625,459.3313627745243,92.41050693823829,1.8124417501985142,2.177077554555921,10.821280319004643
1_1_1,31,Ele,FirstReading,14740.483272068559,12509.507969391037,2230.975302677522,31,475.49946038930835,403.53251514164634,71.966945247662,2.1030518082633876,2.4781150526345663,13.895268120088605
1_1_2,32,Adv,FirstReading,7493.829547981477,6284.590764797977,1209.2387831835003,15,499.58863653209846,418.97271765319846,80.61591887890002,2.001646808745519,2.38679025594154,12.404497944161431
1_1_2,33,Adv,FirstReading,6171.302369866147,5229.048578037343,942.253791828804,11,561.0274881696497,475.36805254884933,85.65943562080037,1.7824438571851382,2.103633163057879,11.67413715433322
1_1_2,33,Ele,FirstReading,6176.027249051261,5257.182664197786,918.8445848534744,11,561.4570226410237,477.9256967452533,83.53132589577041,1.7810802246200874,2.092375460893089,11.97155664987038
1_1_2,34,Adv,FirstReading,18473.324885473263,15573.239709094722,2900.085176378542,38,486.1401285650859,409.82209760775584,76.31803095733005,2.057020067344877,2.440083162516796,13.103063423624057
1_1_2,34,Ele,FirstReading,16926.148570021323,14336.723187204714,2589.42538281661,35,483.6042448577521,409.6206624915633,73.98358236618886,2.0678064980470574,2.44128309816548,13.516512285798811
1_1_2,35,Adv,FirstReading,6763.168438793846,5663.14036467933,1100.0280741145164,14,483.0834599138461,404.51002604852357,78.5734338653226,2.0700356832302673,2.472126611467582,12.726947911097183
1_1_2,35,Ele,FirstReading,6316.600661571269,5284.503404825733,1032.097256745536,15,421.1067107714179,352.3002269883822,68.80648378303573,2.3746949987287493,2.83848809451087,14.53351406755871
1_1_2,36,Adv,FirstReading,7014.945408095644,5908.94260660166,1106.0028014939833,17,412.6438475350379,347.58485921186235,65.05898832317548,2.423397333980823,2.8769952818643145,15.370666310281024
1_1_2,36,Ele,FirstReading,7445.977931417987,6363.8549599677835,1082.1229714502033,19,391.8935753377888,334.9397347351465,56.95384060264228,2.5517131765634584,2.9856117274074685,17.55807842664796
1_1_2,37,Adv,FirstReading,9888.658483662397,8239.572521711058,1649.0859619513403,18,549.3699157590221,457.75402898394765,91.61588677507446,1.820267130242065,2.1845793519712915,10.915137485435176
1_1_2,37,Ele,FirstReading,2031.8439018839113,1541.388361612691,490.45554027122023,5,406.36878037678224,308.2776723225382,98.09110805424405,2.4608189612223828,3.2438288263502306,10.194603974164544
1_1_3,38,Adv,FirstReading,23726.16059902126,20109.75315337353,3616.4074456477288,41,578.6868438785673,490.4817842286227,88.2050596499446,1.7280503446348294,2.0388116993431122,11.337218113888868
1_1_3,38,Ele,FirstReading,20380.360399871704,17223.800981189288,3156.559418682417,40,509.5090099967926,430.5950245297322,78.91398546706043,1.962673829862783,2.3223677539983996,12.67202504196688
1_1_3,39,Adv,FirstReading,15503.940972547553,13117.788987689619,2386.151984857934,28,553.712177590984,468.49246384605783,85.21971374492622,1.8059924279626007,2.134506053289665,11.734374079137735
1_1_3,39,Ele,FirstReading,5460.755000207843,4677.980575451878,782.7744247559643,11,496.4322727461676,425.2709614047162,71.16131134145131,2.014373470258476,2.351441999935503,14.05257971149138
1_1_3,40,Adv,FirstReading,6581.161320312845,5517.092289265593,1064.0690310472523,17,387.1271364889909,324.53484054503485,62.59229594395602,2.5831307230730336,3.0813332655457453,15.976407078842124
1_1_3,40,Ele,FirstReading,4539.672943339089,3734.4958664789297,805.1770768601593,12,378.30607861159075,311.2079888732441,67.09808973834662,2.643362231106803,3.2132851204128396,14.903553944673616
1_1_4,41,Adv,FirstReading,17616.721391390165,14999.431513170208,2617.2898782199572,29,607.4731514272471,517.2217763162141,90.25137511103301,1.6461632874646694,1.933406607746209,11.080163584984009
1_1_4,41,Ele,FirstReading,14721.150438245591,12380.754696126778,2340.3957421188134,27,545.227794009096,458.54647022691773,86.68132378217827,1.8340957870964978,2.18080405134323,11.53651047730769
1_1_4,42,Adv,FirstReading,13025.509684843497,11003.063785682203,2022.4458991612946,24,542.7295702018124,458.4609910700918,84.26857913172061,1.8425382638136945,2.181210658001468,11.866819285476446
1_1_4,42,Ele,FirstReading,11026.620702517324,9138.38599446507,1888.2347080522525,22,501.21003193260566,415.3811815665941,85.82885036601148,1.9951715574090172,2.4074273086434457,11.65109395891435
1_1_4,43,Adv,FirstReading,11742.61627189565,9907.151072006229,1835.4651998894196,19,618.0324353629289,521.4290037898015,96.60343157312735,1.6180380555799911,1.9178066289598268,10.35159914834925
1_1_4,43,Ele,FirstReading,10185.94607022186,8600.319185287823,1585.626884934038,17,599.1732982483447,505.90112854634253,93.27216970200223,1.6689662288413945,1.9766708227621517,10.721311653786193
1_1_4,44,Adv,FirstReading,8464.43517211265,7078.122286293135,1386.3128858195134,19,445.4965880059289,372.532751910165,72.96383609576387,2.244686102930807,2.6843277399704886,13.70541974640034
1_1_5,45,Adv,FirstReading,8287.335250271504,7010.073509514297,1277.2617407572075,16,517.958453141969,438.1295943446436,79.82885879732547,1.930656781318919,2.2824297032383876,12.52679814124442
1_1_5,45,Ele,FirstReading,8557.447389902247,7140.511798064438,1416.9355918378092,16,534.8404618688904,446.2819873790274,88.55847448986307,1.8697164318976631,2.2407357417065095,11.291974096894204
1_1_5,46,Adv,FirstReading,10539.75369310355,8999.144416023928,1540.6092770796224,22,479.07971332288867,409.05201891017856,70.0276944127101,2.087335305984921,2.4446768473708094,14.28006459996345
1_1_5,46,Ele,FirstReading,6638.846461895898,5575.0272530139555,1063.8192088819428,15,442.58976412639316,371.6684835342637,70.92128059212952,2.2594286652197035,2.690569806971032,14.100140206872897
1_1_5,47,Adv,FirstReading,3870.120107612619,3262.2984053353994,607.8217022772194,10,387.0120107612619,326.2298405335399,60.78217022772194,2.5838991354117824,3.0653235104567,16.452193073289003
1_1_5,48,Adv,FirstReading,13481.14152939503,11486.543657470376,1994.5978719246543,26,518.5054434382704,441.79014067193754,76.71530276633285,1.928620061091129,2.263518145694825,13.035208934075381
1_1_5,48,Ele,FirstReading,12042.210464287758,10065.1924678829,1977.0179964048586,23,523.5743680125113,437.61706382099567,85.95730419151559,1.9099483494503384,2.285102850580441,11.63368266845559
1_1_6,49,Adv,FirstReading,15257.945956806128,12938.753537843955,2319.192418962174,26,586.8440752617742,497.64436684015214,89.19970842162208,1.7040301540983078,2.0094671348328736,11.21079897787647
1_1_6,50,Adv,FirstReading,11107.323286525687,9244.456899145966,1862.8663873797227,18,617.0735159180937,513.5809388414425,103.49257707665126,1.6205524531581637,1.9471127613416532,9.662528736330094
1_1_6,51,Adv,FirstReading,14535.375547706892,12163.379416167298,2371.9961315395926,24,605.6406478211205,506.8074756736374,98.83317214748303,1.6511441291096365,1.9731358513818722,10.118060346254573
1_1_6,51,Ele,FirstReading,13376.976200467412,11334.004912406315,2042.971288061097,26,514.499084633362,435.9232658617814,78.57581877158066,1.94363805469666,2.2939817126371755,12.726561627146294
1_1_6,52,Adv,FirstReading,27937.085420120606,23416.84981175663,4520.235608363974,53,527.1148192475586,441.8273549388044,85.28746430875424,1.8971198749970102,2.2633274939223846,11.725052539724249
1_1_6,52,Ele,FirstReading,24750.44782786036,20930.98148263618,3819.466345224182,51,485.30289858549725,410.41140162031724,74.89149696518004,2.0605687765613605,2.4365794811059542,13.35265070832993
1_1_7,53,Adv,FirstReading,4683.42832964155,3886.5072871474467,796.9210424941025,8,585.4285412051937,485.81341089343084,99.61513031176281,1.7081504054130123,2.0584034478606896,10.038635665790194
1_1_7,53,Ele,FirstReading,4340.714971404591,3608.66944505067,732.0455263539208,8,542.5893714255739,451.0836806313338,91.5056907942401,1.8430143542484936,2.216883569364351,10.928282069894454
1_1_7,54,Adv,FirstReading,6641.6725872686275,5554.724108613955,1086.9484786546727,13,510.89789132835597,427.28646989338114,83.61142143497483,1.9573382802578378,2.340350257871553,11.960088500321774
1_1_7,55,Adv,FirstReading,8706.353283029166,7473.0450027651,1233.3082802640656,16,544.1470801893229,467.0653126728188,77.0817675165041,1.837738428463264,2.141028187851116,12.97323650221031
1_1_7,55,Ele,FirstReading,7131.983405151244,5935.289687937944,1196.6937172133005,16,445.7489628219528,370.9556054961215,74.79335732583128,2.243415203187885,2.6957403667282107,13.370171306036978
1_1_7,56,Adv,FirstReading,9397.586052313902,7933.596976137166,1463.989076176736,16,587.3491282696189,495.8498110085729,91.499317261046,1.7025648832511018,2.016739701818119,10.929043297088404
1_1_7,56,Ele,FirstReading,9784.78291587223,8172.308380721032,1612.474535151198,18,543.5990508817906,454.0171322622796,89.581918619511,1.8395911442042914,2.202560055426088,11.162966984971442
1_1_7,57,Adv,FirstReading,10969.868639482418,9244.281839261725,1725.5868002206937,20,548.4934319741209,462.2140919630862,86.27934001103469,1.823175888179427,2.163499593343993,11.590260192904873
1_1_7,57,Ele,FirstReading,9911.022532259492,8310.557401340404,1600.4651309190904,20,495.5511266129746,415.5278700670202,80.02325654595452,2.0179552548591015,2.4065774453076054,12.496367220768322
1_1_7,58,Adv,FirstReading,12540.559983625031,10684.7393312632,1855.8206523618323,26,482.3292301394243,410.95151274089227,71.37771739853201,2.0732726476289556,2.433377099235809,14.009974491290842
1_1_7,58,Ele,FirstReading,9358.01796104584,7665.4845506496595,1692.5334103961804,24,389.9174150435767,319.3951896104025,70.52222543317419,2.5646456439711502,3.1309175357956947,14.179926879187684
1_1_7,59,Adv,FirstReading,9594.981989995851,8202.356101049696,1392.6258889461565,16,599.6863743747407,512.647256315606,87.03911805913478,1.6675383045723589,1.9506590305134888,11.489087002473937
1_1_7,60,Adv,FirstReading,8068.312615716442,6736.878236978848,1331.434378737595,19,424.64803240612855,354.5725387883604,70.07549361776815,2.354891401082983,2.8202973738947295,14.270324023039672
1_2_1,61,Adv,FirstReading,13208.077476859939,11237.89356383878,1970.183913021159,23,574.2642381243452,488.6040679929904,85.66017013135475,1.7413586527104452,2.0466468977788908,11.674037052069357
1_2_1,61,Ele,FirstReading,11232.61536857963,9460.88675739939,1771.728611180241,23,488.3745812425926,411.34290249562565,77.031678746967,2.0476086152060917,2.431061758773471,12.981672167431162
1_2_1,62,Adv,FirstReading,20241.51402484699,17121.9123432085,3119.60168163849,35,578.3289721384855,489.19749552024285,89.13147661824257,1.7291196674832023,2.044164185543383,11.219381053037885
1_2_1,62,Ele,FirstReading,13162.121610276705,10985.605515558238,2176.516094718467,23,572.2661569685524,477.6350224155756,94.63113455297682,1.7474386486478053,2.0936488177576114,10.56734662142485
1_2_1,63,Adv,FirstReading,15490.262598432211,13074.587160026833,2415.6754384053797,32,484.0707062010066,408.5808487508385,75.48985745016812,2.065813913525182,2.447496017146466,13.246812668312609
1_2_1,63,Ele,FirstReading,9875.085208946943,8325.123504411944,1549.9617045349983,19,519.7413267866812,438.1643949690497,81.57693181763149,1.92403403089482,2.2822484242943477,12.258367380567098
1_2_1,64,Adv,FirstReading,17441.375644616943,14341.661673677445,3099.7139709394974,40,436.03439111542355,358.5415418419361,77.49284927348744,2.2933970814593105,2.7890770895408608,12.904416463908873
1_2_1,64,Ele,FirstReading,15373.99730301705,12716.540736504696,2657.456566512352,35,439.2570658004871,363.32973532870557,75.92733047178149,2.2765712332427346,2.7523208335681546,13.170488067819685
1_2_2,65,Adv,FirstReading,7905.981365054572,6653.987006654277,1251.994358400295,13,608.1524126965055,511.8451543580213,96.30725833848422,1.644324644814068,1.9537158679449529,10.383433369947795
1_2_2,65,Ele,FirstReading,5525.892287891576,4633.656415398387,892.2358724931895,10,552.5892287891577,463.36564153983875,89.22358724931895,1.809662490510747,2.1581228955104197,11.207798641918346
1_2_2,66,Adv,FirstReading,10362.251415462399,8626.27265884029,1735.978756622108,17,609.5442009095528,507.4278034611935,102.1163974483593,1.6405701153547432,1.9707237033109812,9.792746561645052
1_2_2,66,Ele,FirstReading,7516.792065948481,6209.42731899414,1307.3647469543412,14,536.9137189963201,443.53052278529566,93.38319621102437,1.862496644468967,2.2546362620551377,10.70856471586421
1_2_2,67,Adv,FirstReading,6370.596343810925,5284.773771682784,1085.8225721281415,14,455.04259598649463,377.48384083448457,77.55875515201011,2.1975964641993193,2.649120020049998,12.893450881722705
1_2_2,67,Ele,FirstReading,6372.732350864561,5329.249082727445,1043.4832681371167,14,455.19516791889725,380.6606487662461,74.5345191526512,2.1968598756702344,2.6270117576930687,13.416602285337612
1_2_2,68,Adv,FirstReading,14724.739864406467,12387.150746906043,2337.589117500423,30,490.82466214688225,412.9050248968681,77.9196372500141,2.0373874361283497,2.4218644475197935,12.833735311053685
1_2_2,68,Ele,FirstReading,16301.371092918558,13615.14058865648,2686.2305042620765,33,493.9809422096533,412.58001783807515,81.40092437157807,2.0243695951646337,2.4237722545071705,12.28487277902657
1_2_2,69,Adv,FirstReading,11224.583817645527,9413.326024796315,1811.2577928492126,20,561.2291908822764,470.66630123981577,90.56288964246063,1.7818032565767954,2.124647541933273,11.042050490526172
1_2_2,69,Ele,FirstReading,10301.706124079243,8490.302841768054,1811.403282311189,23,447.9002662643149,369.1436018160024,78.75666444831256,2.232639887313396,2.7089728633531744,12.697338149158067
1_2_2,70,Adv,FirstReading,16434.041622290137,13425.981468791522,3008.0601534986154,31,530.130374912585,433.09617641262975,97.03419849995534,1.8863284341420603,2.30895596512322,10.30564497320458
1_2_2,70,Ele,FirstReading,16632.393070537524,13681.074621629334,2951.3184489081896,32,519.7622834542976,427.5335819259167,92.22870152838092,1.9239564543892675,2.3389975484388517,10.842611718785575
1_2_3,71,Adv,FirstReading,13276.897780882584,11077.278600170703,2199.6191807118803,27,491.7369548475031,410.2695777841001,81.46737706340298,2.033607582554211,2.437421768879581,12.274852045644453
1_2_3,72,Adv,FirstReading,28323.829442700506,23711.21318590752,4612.616256792986,54,524.5153600500093,439.09654047976886,85.41881957024049,1.9065218603029204,2.277403504266676,11.707022000903363
1_2_3,72,Ele,FirstReading,26018.886477561922,22076.311168579006,3942.575308982913,44,591.3383290354982,501.73434474043194,89.60398429506621,1.6910792872686757,1.9930866014710265,11.160218017839439
1_2_3,73,Adv,FirstReading,22429.14334427114,18569.258646970502,3859.8846973006366,36,623.0317595630872,515.812740193625,107.21901936946213,1.6050546134297694,1.9386880588188289,9.326703469970532
1_2_3,73,Ele,FirstReading,19498.236094374,16356.066864927514,3142.1692294464838,37,526.979353902,442.0558612142571,84.92349268774281,1.8976075487503172,2.2621575410247003,11.775304669544429
1_2_3,74,Adv,FirstReading,7784.66298671624,6235.5669121489855,1549.0960745672546,21,370.6982374626781,296.9317577213803,73.76647974129784,2.697611962885796,3.3677771878423637,13.556292824424348
1_2_4,75,Adv,FirstReading,17938.991710552178,14960.169226102129,2978.8224844500496,31,578.6771519532961,482.5861040678106,96.09104788548547,1.728079286739678,2.0721690731888227,10.40679669964396
1_2_4,75,Ele,FirstReading,15871.564934242017,13301.143716355973,2570.4212178860435,24,661.3152055934173,554.2143215148322,107.10088407858514,1.5121382232587122,1.8043561149172458,9.336991086518495
1_2_4,76,Adv,FirstReading,13537.843095276034,11471.085059376323,2066.75803589971,28,483.4943962598583,409.68160926344007,73.81278699641823,2.0682762979998244,2.4409199177817227,13.547788136607348
1_2_4,76,Ele,FirstReading,13184.573200744368,11180.776936728324,2003.7962640160426,28,470.8776143122988,399.31346202601156,71.56415228628724,2.123694075923458,2.5042982395991933,13.973476496997714
1_2_4,77,Adv,FirstReading,8495.990270260272,7075.32786494286,1420.6624053174125,20,424.7995135130136,353.766393247143,71.03312026587062,2.3540516601118124,2.8267241295059784,14.077939927981332
1_2_4,77,Ele,FirstReading,3451.3712330035896,2928.997294660235,522.3739383433542,9,383.4856925559544,325.44414385113726,58.04154870481713,2.6076592149629936,3.072723903298792,17.2290371693167
1_2_4,78,Adv,FirstReading,3900.3800194636865,3222.6775269236628,677.7024925400239,8,487.5475024329608,402.83469086545784,84.71281156750298,2.051082192011645,2.482407852838048,11.804589902002661
1_2_4,78,Ele,FirstReading,4566.500355453845,3838.2721848986193,728.2281705552257,9,507.3889283837606,426.4746872109577,80.91424117280286,1.970874696035259,2.344805049368253,12.35876386536667
