text_id,align_idx,level,SkipRateFirstPass,SkipRateTotal,n_subjects,n_rows
1_10_7,25,Ele,0.5636363636363636,0.33295454545454545,55,1760
1_10_7,26,Adv,0.5723214285714285,0.3723214285714286,56,1120
1_10_7,26,Ele,0.6045454545454545,0.3972727272727273,55,1100
1_10_7,27,Adv,0.6274916943521595,0.4684385382059801,56,2408
1_10_7,27,Ele,0.6204545454545455,0.4722727272727273,55,2200
1_1_1,28,Adv,0.5420918367346939,0.37755102040816324,56,1568
1_1_1,28,Ele,0.5159090909090909,0.3333333333333333,55,1320
1_1_1,29,Adv,0.5621428571428572,0.3657142857142857,56,1400
1_1_1,29,Ele,0.5515151515151515,0.36277056277056274,55,1155
1_1_1,30,Adv,0.46,0.2764285714285714,56,1400
1_1_1,30,Ele,0.5383116883116883,0.36363636363636365,55,1540
1_1_1,31,Adv,0.5278361344537815,0.33665966386554624,56,1904
1_1_1,31,Ele,0.5073313782991202,0.350733137829912,55,1705
1_1_2,32,Adv,0.43452380952380953,0.30238095238095236,56,840
1_1_2,33,Adv,0.5616883116883117,0.42857142857142855,56,616
1_1_2,33,Ele,0.4909090909090909,0.32727272727272727,55,605
1_1_2,34,Adv,0.5667293233082706,0.35949248120300753,56,2128
1_1_2,34,Ele,0.5787012987012987,0.3392207792207792,55,1925
1_1_2,35,Adv,0.5778061224489796,0.3877551020408163,56,784
1_1_2,35,Ele,0.5321212121212121,0.33454545454545453,55,825
1_1_2,36,Adv,0.5514705882352942,0.40021008403361347,56,952
1_1_2,36,Ele,0.5598086124401914,0.4430622009569378,55,1045
1_1_2,37,Adv,0.5982142857142857,0.4871031746031746,56,1008
1_1_2,37,Ele,0.5236363636363637,0.49818181818181817,55,275
1_1_3,38,Adv,0.5152993348115299,0.3343680709534368,55,2255
1_1_3,38,Ele,0.5290178571428571,0.378125,56,2240
1_1_3,39,Adv,0.5246753246753246,0.3155844155844156,55,1540
1_1_3,39,Ele,0.525974025974026,0.36688311688311687,56,616
1_1_3,40,Adv,0.5625668449197861,0.40855614973262033,55,935
1_1_3,40,Ele,0.5238095238095238,0.3586309523809524,56,672
1_1_4,41,Adv,0.464576802507837,0.27335423197492165,55,1595
1_1_4,41,Ele,0.48148148148148145,0.29563492063492064,56,1512
1_1_4,42,Adv,0.5863636363636363,0.3484848484848485,55,1320
1_1_4,42,Ele,0.547077922077922,0.3628246753246753,56,1232
1_1_4,43,Adv,0.5406698564593302,0.3119617224880383,55,1045
1_1_4,43,Ele,0.5651260504201681,0.38760504201680673,56,952
1_1_4,44,Adv,0.5827751196172248,0.41818181818181815,55,1045
1_1_5,45,Adv,0.5136363636363637,0.37386363636363634,55,880
1_1_5,45,Ele,0.47879464285714285,0.3470982142857143,56,896
1_1_5,46,Adv,0.6150197628458498,0.4608695652173913,55,1265
1_1_5,46,Ele,0.5511904761904762,0.41309523809523807,56,840
1_1_5,47,Adv,0.6018181818181818,0.4890909090909091,55,550
1_1_5,48,Adv,0.5706293706293706,0.34335664335664334,55,1430
1_1_5,48,Ele,0.5722049689440993,0.34937888198757766,56,1288
1_1_6,49,Adv,0.49381868131868134,0.33516483516483514,56,1456
1_1_6,50,Adv,0.5575396825396826,0.38392857142857145,56,1008
1_1_6,51,Adv,0.5319940476190477,0.29017857142857145,56,1344
1_1_6,51,Ele,0.44475524475524475,0.2881118881118881,55,1430
1_1_6,52,Adv,0.5306603773584906,0.35714285714285715,56,2968
1_1_6,52,Ele,0.5404634581105169,0.37183600713012477,55,2805
1_1_7,53,Adv,0.4681818181818182,0.25227272727272726,55,440
1_1_7,53,Ele,0.43080357142857145,0.2611607142857143,56,448
1_1_7,54,Adv,0.5664335664335665,0.3804195804195804,55,715
1_1_7,55,Adv,0.6204545454545455,0.3784090909090909,55,880
1_1_7,55,Ele,0.5770089285714286,0.38839285714285715,56,896
1_1_7,56,Adv,0.5625,0.32386363636363635,55,880
1_1_7,56,Ele,0.4990079365079365,0.2976190476190476,56,1008
1_1_7,57,Adv,0.5681818181818182,0.3109090909090909,55,1100
1_1_7,57,Ele,0.5526785714285715,0.31785714285714284,56,1120
1_1_7,58,Adv,0.5923076923076923,0.3769230769230769,55,1430
1_1_7,58,Ele,0.5610119047619048,0.4322916666666667,56,1344
1_1_7,59,Adv,0.5977272727272728,0.30227272727272725,55,880
1_1_7,60,Adv,0.5875598086124402,0.4105263157894737,55,1045
1_2_1,61,Adv,0.4126482213438735,0.2490118577075099,55,1265
1_2_1,61,Ele,0.41304347826086957,0.281055900621118,56,1288
1_2_1,62,Adv,0.49662337662337663,0.2883116883116883,55,1925
1_2_1,62,Ele,0.4720496894409938,0.2531055900621118,56,1288
1_2_1,63,Adv,0.5136363636363637,0.30113636363636365,55,1760
1_2_1,63,Ele,0.5206766917293233,0.337406015037594,56,1064
1_2_1,64,Adv,0.5836363636363636,0.42772727272727273,55,2200
1_2_1,64,Ele,0.5346938775510204,0.3974489795918367,56,1960
1_2_2,65,Adv,0.5132867132867133,0.3104895104895105,55,715
1_2_2,65,Ele,0.5303571428571429,0.3339285714285714,56,560
1_2_2,66,Adv,0.5550802139037433,0.3732620320855615,55,935
1_2_2,66,Ele,0.5318877551020408,0.3392857142857143,56,784
1_2_2,67,Adv,0.5415584415584416,0.34025974025974026,55,770
1_2_2,67,Ele,0.5650510204081632,0.34183673469387754,56,784
1_2_2,68,Adv,0.5490909090909091,0.3321212121212121,55,1650
1_2_2,68,Ele,0.5183982683982684,0.34523809523809523,56,1848
1_2_2,69,Adv,0.5,0.24636363636363637,55,1100
1_2_2,69,Ele,0.5062111801242236,0.3144409937888199,56,1288
1_2_2,70,Adv,0.5225806451612903,0.32199413489736073,55,1705
1_2_2,70,Ele,0.4916294642857143,0.3359375,56,1792
1_2_3,71,Adv,0.4669312169312169,0.32341269841269843,56,1512
1_2_3,72,Adv,0.5459656084656085,0.31646825396825395,56,3024
1_2_3,72,Ele,0.4987603305785124,0.27231404958677685,55,2420
1_2_3,73,Adv,0.5441468253968254,0.3333333333333333,56,2016
1_2_3,73,Ele,0.5027027027027027,0.29582309582309585,55,2035
1_2_3,74,Adv,0.6632653061224489,0.576530612244898,56,1176
1_2_4,75,Adv,0.5,0.298963133640553,56,1736
1_2_4,75,Ele,0.4825757575757576,0.27045454545454545,55,1320
1_2_4,76,Adv,0.5554846938775511,0.3565051020408163,56,1568
1_2_4,76,Ele,0.5954545454545455,0.38376623376623376,55,1540
1_2_4,77,Adv,0.5580357142857143,0.34732142857142856,56,1120
1_2_4,77,Ele,0.5777777777777777,0.3575757575757576,55,495
1_2_4,78,Adv,0.5401785714285714,0.33482142857142855,56,448
1_2_4,78,Ele,0.6161616161616161,0.37575757575757573,55,495
1_2_4,79,Adv,0.5571428571428572,0.3625,56,560
1_2_4,79,Ele,0.6242424242424243,0.4090909090909091,55,330
1_2_4,80,Adv,0.5663265306122449,0.3622448979591837,56,392
1_2_4,80,Ele,0.5848484848484848,0.3484848484848485,55,330
1_2_4,81,Adv,0.6488095238095238,0.48534798534798534,56,2184
1_2_4,81,Ele,0.5888888888888889,0.44747474747474747,55,990
1_2_5,82,Adv,0.3968253968253968,0.23313492063492064,56,1008
1_2_5,82,Ele,0.43636363636363634,0.2313131313131313,55,990
1_2_5,83,Adv,0.5482142857142858,0.29910714285714285,56,1120
1_2_5,83,Ele,0.5653679653679654,0.28484848484848485,55,1155
1_2_5,84,Adv,0.5386904761904762,0.3244047619047619,56,1344
1_2_5,84,Ele,0.6124401913875598,0.34545454545454546,55,1045
1_2_5,85,Adv,0.5292857142857142,0.37857142857142856,56,1400
1_2_5,85,Ele,0.5854545454545454,0.37963636363636366,55,1375
1_2_5,86,Adv,0.5963010204081632,0.46683673469387754,56,1568
1_2_6,87,Adv,0.44191919191919193,0.255050505050505,55,1980
1_2_6,87,Ele,0.4375,0.2714285714285714,56,1120
1_2_6,88,Adv,0.5594405594405595,0.3230769230769231,55,715
1_2_6,88,Ele,0.5151098901098901,0.31456043956043955,56,728
1_2_6,89,Adv,0.5313131313131313,0.3606060606060606,55,990
1_2_6,89,Ele,0.6164285714285714,0.44857142857142857,56,1400
1_3_1,90,Adv,0.5243401759530791,0.35131964809384164,55,1705
1_3_1,90,Ele,0.520935960591133,0.36761083743842365,56,1624
1_3_1,91,Adv,0.4636363636363636,0.24886363636363637,55,880
1_3_1,91,Ele,0.4298469387755102,0.23341836734693877,56,784
1_3_1,92,Adv,0.5294117647058824,0.34545454545454546,55,935
1_3_1,92,Ele,0.5879120879120879,0.4010989010989011,56,1456
1_3_1,93,Adv,0.613903743315508,0.48128342245989303,55,935
1_3_1,93,Ele,0.6050420168067226,0.4810924369747899,56,952
1_3_2,94,Adv,0.45588235294117646,0.3088235294117647,56,952
1_3_2,94,Ele,0.4974025974025974,0.3207792207792208,55,770
1_3_2,95,Adv,0.5035714285714286,0.26339285714285715,56,1120
1_3_2,95,Ele,0.5214545454545455,0.30836363636363634,55,1375
1_3_2,96,Adv,0.4878246753246753,0.3262987012987013,56,1232
1_3_2,96,Ele,0.49818181818181817,0.2781818181818182,55,550
1_3_2,97,Adv,0.49264705882352944,0.30462184873949577,56,952
1_3_2,97,Ele,0.49318181818181817,0.29772727272727273,55,880
1_3_3,98,Adv,0.5037433155080214,0.28449197860962566,55,935
1_3_3,98,Ele,0.48125,0.2741071428571429,56,1120
1_3_3,99,Adv,0.5333333333333333,0.2787878787878788,55,165
1_3_3,99,Ele,0.49404761904761907,0.32142857142857145,56,168
1_3_3,100,Adv,0.540495867768595,0.3239669421487603,55,605
1_3_3,100,Ele,0.5096153846153846,0.3914835164835165,56,728
1_3_3,101,Adv,0.6224598930481283,0.36684491978609624,55,935
1_3_3,101,Ele,0.5535714285714286,0.38392857142857145,56,224
1_3_3,102,Adv,0.5048128342245989,0.2695187165775401,55,935
1_3_3,102,Ele,0.5625,0.4160714285714286,56,560
1_3_3,103,Adv,0.6181818181818182,0.35909090909090907,55,220
1_3_3,103,Ele,0.6428571428571429,0.4375,56,336
1_3_3,104,Adv,0.5853146853146853,0.3972027972027972,55,1430
1_3_3,104,Ele,0.5595238095238095,0.41335978835978837,56,1512
1_3_3,105,Adv,0.5685950413223141,0.3702479338842975,55,605
1_3_3,105,Ele,0.5922619047619048,0.4791666666666667,56,672
1_3_4,106,Adv,0.5256211180124224,0.3299689440993789,56,1288
1_3_4,106,Ele,0.44935064935064933,0.3168831168831169,55,385
1_3_4,107,Adv,0.5551948051948052,0.3003246753246753,56,616
1_3_4,107,Ele,0.5701298701298702,0.37142857142857144,55,770
1_3_4,108,Adv,0.560515873015873,0.3253968253968254,56,1008
1_3_4,108,Ele,0.603030303030303,0.3484848484848485,55,990
1_3_4,109,Adv,0.5404135338345865,0.3956766917293233,56,1064
1_3_4,110,Adv,0.5667517006802721,0.42644557823129253,56,2352
1_3_4,110,Ele,0.5709090909090909,0.4022727272727273,55,2200
1_3_5,111,Adv,0.5044642857142857,0.2875,56,1120
1_3_5,112,Adv,0.5229591836734694,0.32716836734693877,56,1568
1_3_5,112,Ele,0.44431818181818183,0.32386363636363635,55,880
1_3_5,113,Adv,0.46811224489795916,0.2627551020408163,56,784
1_3_5,114,Adv,0.6045918367346939,0.3706268221574344,56,5488
1_3_5,114,Ele,0.5945111492281303,0.35986277873070327,55,2915
1_4_1,115,Adv,0.551948051948052,0.3782467532467532,56,1232
1_4_1,115,Ele,0.5047619047619047,0.3826839826839827,55,1155
1_4_1,116,Adv,0.564935064935065,0.3823051948051948,56,1232
1_4_1,116,Ele,0.6060606060606061,0.38961038961038963,55,1155
1_4_1,117,Adv,0.5706686930091185,0.34688449848024316,56,2632
1_4_1,117,Ele,0.5752066115702479,0.3278236914600551,55,1815
1_4_1,119,Adv,0.6079799107142857,0.400390625,56,3584
1_4_1,119,Ele,0.611663807890223,0.3694682675814751,55,2915
1_4_2,120,Adv,0.48717948717948717,0.2934981684981685,56,2184
1_4_2,120,Ele,0.5168831168831168,0.3657142857142857,55,1925
1_4_2,121,Adv,0.48095238095238096,0.2833333333333333,56,840
1_4_2,121,Ele,0.5321212121212121,0.31272727272727274,55,825
1_4_2,122,Adv,0.5313852813852814,0.34794372294372294,56,1848
1_4_2,122,Ele,0.5607038123167155,0.36480938416422287,55,1705
1_4_2,123,Adv,0.5882936507936508,0.3998015873015873,56,1008
1_4_2,123,Ele,0.6233766233766234,0.35584415584415585,55,385
1_4_2,124,Adv,0.5503246753246753,0.32954545454545453,56,616
1_4_2,124,Ele,0.5454545454545454,0.32231404958677684,55,605
1_4_2,125,Adv,0.521978021978022,0.2980769230769231,56,728
1_4_2,125,Ele,0.558041958041958,0.33986013986013985,55,715
1_4_2,126,Adv,0.5573308270676691,0.3900375939849624,56,1064
1_4_2,126,Ele,0.604040404040404,0.3787878787878788,55,990
1_4_2,127,Adv,0.6035714285714285,0.46785714285714286,56,560
1_4_2,127,Ele,0.6181818181818182,0.41652892561983473,55,605
1_4_3,128,Adv,0.48229665071770333,0.3004784688995215,55,1045
1_4_3,128,Ele,0.4633458646616541,0.29135338345864664,56,1064
1_4_3,129,Adv,0.5504132231404959,0.27520661157024795,55,1210
1_4_3,129,Ele,0.5401785714285714,0.33125,56,1120
1_4_3,130,Adv,0.6218181818181818,0.3333333333333333,55,825
1_4_3,130,Ele,0.5373376623376623,0.3425324675324675,56,616
1_4_3,131,Adv,0.5567099567099567,0.35324675324675325,55,1155
1_4_3,131,Ele,0.5803571428571429,0.3740079365079365,56,1008
1_4_3,132,Adv,0.49404388714733544,0.3322884012539185,55,1595
1_4_3,132,Ele,0.5676020408163265,0.41709183673469385,56,784
1_4_4,133,Adv,0.5068181818181818,0.30757575757575756,55,1320
1_4_4,133,Ele,0.5153061224489796,0.3078231292517007,56,1176
1_4_4,134,Adv,0.5775401069518716,0.34545454545454546,55,935
1_4_4,134,Ele,0.5945378151260504,0.3445378151260504,56,952
1_4_4,135,Adv,0.4965034965034965,0.23216783216783216,55,715
1_4_4,135,Ele,0.5267857142857143,0.26339285714285715,56,672
1_4_4,136,Adv,0.538961038961039,0.2922077922077922,55,770
1_4_4,136,Ele,0.6055194805194806,0.3457792207792208,56,616
1_4_4,137,Adv,0.5166666666666667,0.32272727272727275,55,660
1_4_4,137,Ele,0.5615079365079365,0.35714285714285715,56,504
1_4_4,138,Adv,0.5631016042780749,0.32994652406417113,55,1870
1_4_4,138,Ele,0.5584415584415584,0.336038961038961,56,1848
1_4_4,139,Adv,0.6402597402597403,0.35324675324675325,55,770
1_4_4,139,Ele,0.5586734693877551,0.33418367346938777,56,392
1_4_4,140,Adv,0.6165289256198347,0.31239669421487604,55,605
1_4_4,140,Ele,0.5302197802197802,0.4065934065934066,56,728
1_4_4,141,Adv,0.6309090909090909,0.45636363636363636,55,1100
1_4_5,142,Adv,0.48214285714285715,0.24894957983193278,56,952
1_4_5,142,Ele,0.5,0.2909090909090909,55,990
1_4_5,143,Adv,0.595,0.3535714285714286,56,1400
1_4_5,143,Ele,0.5944664031620553,0.3264822134387352,55,1265
1_4_5,144,Adv,0.5693681318681318,0.3289835164835165,56,1456
1_4_5,144,Ele,0.5409090909090909,0.30606060606060603,55,1320
1_4_5,145,Adv,0.5178571428571429,0.2982142857142857,56,1120
1_4_5,145,Ele,0.5142857142857142,0.3246753246753247,55,1155
1_5_1,146,Adv,0.5142857142857142,0.3012987012987013,55,1540
1_5_1,146,Ele,0.4870689655172414,0.3694581280788177,56,1624
1_5_1,147,Adv,0.5849802371541502,0.4007905138339921,55,1265
1_5_1,147,Ele,0.5917207792207793,0.400974025974026,56,1232
1_5_1,148,Adv,0.5428571428571428,0.412987012987013,55,1155
1_5_1,148,Ele,0.5704365079365079,0.4632936507936508,56,1008
1_5_2,149,Adv,0.44688995215311006,0.3043062200956938,55,1045
1_5_2,149,Ele,0.4494047619047619,0.33134920634920634,56,1008
1_5_2,150,Adv,0.5806060606060606,0.3612121212121212,55,825
1_5_2,150,Ele,0.46726190476190477,0.31398809523809523,56,672
1_5_2,151,Adv,0.6136363636363636,0.3977272727272727,55,880
1_5_2,151,Ele,0.5682773109243697,0.40861344537815125,56,952
1_5_2,152,Adv,0.5378787878787878,0.3159090909090909,55,1320
1_5_2,152,Ele,0.562111801242236,0.3563664596273292,56,1288
1_5_2,153,Adv,0.5856643356643356,0.363986013986014,55,2860
1_5_2,153,Ele,0.59080547112462,0.39475683890577506,56,2632
1_5_2,154,Adv,0.6142857142857143,0.4577922077922078,55,1540
1_5_2,154,Ele,0.6239495798319328,0.49369747899159666,56,952
1_5_3,155,Adv,0.527992277992278,0.29584942084942084,56,2072
1_5_3,155,Ele,0.4893280632411067,0.2972332015810277,55,1265
1_5_3,156,Adv,0.5011160714285714,0.21205357142857142,56,896
1_5_3,156,Ele,0.5240641711229946,0.3411764705882353,55,935
1_5_3,157,Adv,0.4706221198156682,0.26555299539170507,56,1736
1_5_3,157,Ele,0.5278409090909091,0.2772727272727273,55,1760
1_5_3,158,Adv,0.4804147465437788,0.33410138248847926,56,1736
1_5_3,158,Ele,0.5054545454545455,0.3612121212121212,55,825
1_5_4,159,Adv,0.36363636363636365,0.16363636363636364,55,220
1_5_4,159,Ele,0.35714285714285715,0.22321428571428573,56,224
1_5_4,160,Adv,0.5253588516746411,0.28038277511961723,55,1045
1_5_4,160,Ele,0.5398351648351648,0.3585164835164835,56,728
1_5_4,161,Adv,0.6693181818181818,0.3795454545454545,55,880
1_5_4,162,Adv,0.6303030303030303,0.28484848484848485,55,330
1_5_4,163,Adv,0.577365491651206,0.313543599257885,55,2695
1_5_4,163,Ele,0.6035714285714285,0.35459183673469385,56,1960
1_5_4,164,Adv,0.6260869565217392,0.28774703557312253,55,1265
1_5_4,164,Ele,0.5965909090909091,0.32711038961038963,56,1232
1_5_4,165,Adv,0.6321513002364066,0.4198581560283688,55,2115
1_5_4,165,Ele,0.5763888888888888,0.35962301587301587,56,2016
1_5_5,166,Adv,0.5271164021164021,0.296957671957672,56,1512
1_5_5,166,Ele,0.44675324675324674,0.24155844155844156,55,1155
1_5_5,167,Adv,0.5942118226600985,0.30603448275862066,56,1624
1_5_5,167,Ele,0.538047138047138,0.2727272727272727,55,1485
1_5_5,168,Adv,0.5485714285714286,0.37214285714285716,56,1400
1_5_5,168,Ele,0.47035573122529645,0.3264822134387352,55,1265
1_6_1,169,Adv,0.49772727272727274,0.3765151515151515,55,1320
1_6_1,169,Ele,0.4880952380952381,0.36532738095238093,56,1344
1_6_1,170,Adv,0.5710227272727273,0.3573863636363636,55,1760
1_6_1,170,Ele,0.535,0.385,56,1400
1_6_1,171,Adv,0.5278787878787878,0.38666666666666666,55,1650
1_6_1,171,Ele,0.47470238095238093,0.3645833333333333,56,672
1_6_2,172,Adv,0.5080049261083743,0.2974137931034483,56,1624
1_6_2,172,Ele,0.49407114624505927,0.2608695652173913,55,1265
1_6_2,173,Adv,0.555019305019305,0.30405405405405406,56,2072
1_6_2,173,Ele,0.5955922865013774,0.31294765840220384,55,1815
1_6_2,174,Adv,0.5612244897959183,0.3137755102040816,56,392
1_6_2,174,Ele,0.5436363636363636,0.3109090909090909,55,550
1_6_2,175,Adv,0.6399769585253456,0.4441244239631336,56,1736
1_6_2,175,Ele,0.632258064516129,0.42932551319648093,55,1705
1_6_2,176,Adv,0.5517857142857143,0.3875,56,560
1_6_2,176,Ele,0.5381818181818182,0.42727272727272725,55,550
1_6_3,177,Adv,0.5482093663911846,0.3581267217630854,55,1815
1_6_3,177,Ele,0.5345238095238095,0.34523809523809523,56,1680
1_6_3,178,Adv,0.6530303030303031,0.39166666666666666,55,1320
1_6_3,178,Ele,0.5723214285714285,0.35,56,1120
1_6_3,179,Adv,0.5327272727272727,0.27454545454545454,55,1100
1_6_3,179,Ele,0.5681818181818182,0.2987012987012987,56,1232
1_6_3,180,Adv,0.47114624505928854,0.2671936758893281,55,1265
1_6_3,180,Ele,0.5073529411764706,0.2972689075630252,56,952
1_6_4,181,Adv,0.5145089285714286,0.3794642857142857,56,896
1_6_4,181,Ele,0.549407114624506,0.42450592885375493,55,1265
1_6_4,182,Adv,0.5467687074829932,0.3596938775510204,56,1176
1_6_4,182,Ele,0.5887445887445888,0.3887445887445887,55,1155
1_6_4,183,Adv,0.5573308270676691,0.3543233082706767,56,1064
1_6_4,183,Ele,0.5636363636363636,0.4021390374331551,55,935
1_6_4,184,Adv,0.6025132275132276,0.4146825396825397,56,1512
1_6_4,184,Ele,0.5358851674641149,0.3444976076555024,55,1045
1_6_4,185,Adv,0.5163043478260869,0.38198757763975155,56,1288
1_6_4,185,Ele,0.5598484848484848,0.40075757575757576,55,1320
1_7_1,186,Adv,0.5273809523809524,0.4172619047619048,56,1680
1_7_1,186,Ele,0.5006993006993007,0.37272727272727274,55,1430
1_7_1,187,Adv,0.5446428571428571,0.36488095238095236,56,1680
1_7_1,187,Ele,0.5545454545454546,0.3838383838383838,55,990
1_7_1,188,Adv,0.5670849420849421,0.4314671814671815,56,2072
1_7_1,188,Ele,0.5556818181818182,0.39602272727272725,55,1760
1_7_1,189,Adv,0.5366541353383458,0.4191729323308271,56,1064
1_7_1,189,Ele,0.5355371900826447,0.3884297520661157,55,1210
1_7_1,190,Adv,0.5464285714285714,0.3261904761904762,56,840
1_7_1,190,Ele,0.5227272727272727,0.3261363636363636,55,880
1_7_1,191,Adv,0.5790816326530612,0.40561224489795916,56,392
1_7_1,191,Ele,0.638961038961039,0.42337662337662335,55,385
1_7_1,192,Adv,0.6267857142857143,0.4857142857142857,56,560
1_7_1,192,Ele,0.5818181818181818,0.44,55,550
1_7_1,193,Adv,0.44642857142857145,0.29017857142857145,56,224
1_7_1,193,Ele,0.3090909090909091,0.2606060606060606,55,165
1_7_2,194,Adv,0.5433673469387755,0.3566326530612245,56,1960
1_7_2,194,Ele,0.5631578947368421,0.38181818181818183,55,2090
1_7_2,195,Adv,0.5986024844720497,0.390527950310559,56,1288
1_7_2,195,Ele,0.5745454545454546,0.37727272727272726,55,1100
1_7_2,196,Adv,0.5337301587301587,0.31547619047619047,56,1512
1_7_2,196,Ele,0.5607272727272727,0.3432727272727273,55,1375
1_7_2,197,Adv,0.5494505494505495,0.39697802197802196,56,1456
1_7_2,197,Ele,0.5701818181818182,0.3563636363636364,55,1375
1_7_2,198,Adv,0.5644409937888198,0.3936335403726708,56,1288
1_7_2,198,Ele,0.5752066115702479,0.3884297520661157,55,1210
1_7_3,199,Adv,0.4626262626262626,0.296969696969697,55,990
1_7_3,199,Ele,0.5073529411764706,0.3949579831932773,56,952
1_7_3,200,Adv,0.571900826446281,0.4099173553719008,55,605
1_7_3,200,Ele,0.5647321428571429,0.40401785714285715,56,448
1_7_3,201,Adv,0.5327272727272727,0.2781818181818182,55,550
1_7_3,201,Ele,0.5642857142857143,0.3339285714285714,56,560
1_7_3,202,Adv,0.5170731707317073,0.3170731707317073,55,2255
1_7_3,202,Ele,0.6143822393822393,0.3552123552123552,56,2072
1_7_3,203,Adv,0.5566433566433566,0.34685314685314683,55,715
1_7_3,203,Ele,0.5892857142857143,0.375,56,560
1_7_3,204,Adv,0.6052785923753665,0.375366568914956,55,1705
1_7_3,204,Ele,0.58,0.3657142857142857,56,1400
1_7_3,205,Adv,0.5765151515151515,0.3477272727272727,55,1320
1_7_3,205,Ele,0.5625,0.36096938775510207,56,784
1_7_4,206,Adv,0.5272727272727272,0.3856060606060606,55,1320
1_7_4,206,Ele,0.5289115646258503,0.39285714285714285,56,1176
1_7_4,207,Adv,0.525,0.3159090909090909,55,440
1_7_4,208,Adv,0.6131313131313131,0.3787878787878788,55,990
1_7_4,208,Ele,0.5267857142857143,0.30456349206349204,56,1008
1_7_4,209,Adv,0.6354545454545455,0.43363636363636365,55,1100
1_7_4,209,Ele,0.5821428571428572,0.41160714285714284,56,1120
1_7_4,210,Adv,0.5735537190082645,0.40165289256198344,55,605
1_7_4,210,Ele,0.5535714285714286,0.39880952380952384,56,504
1_7_4,211,Adv,0.6022727272727273,0.3443181818181818,55,880
1_7_4,211,Ele,0.5479910714285714,0.32589285714285715,56,896
1_7_4,212,Adv,0.6431818181818182,0.4596590909090909,55,1760
1_7_4,212,Ele,0.625615763546798,0.45320197044334976,56,1624
1_7_4,213,Adv,0.6383838383838384,0.49023569023569025,55,1485
1_7_4,213,Ele,0.5858843537414966,0.4923469387755102,56,1176
