text_id,align_idx,level,mean_GD,median_GD,mean_nonzero_GD,n_subjects,n_rows
1_1_2,36,Adv,137.26470588235293,142.5,228.85464098073555,56,952
1_1_2,36,Ele,129.55693779904306,120.0,232.6237113402062,55,1045
1_1_2,37,Adv,132.96527777777777,82.0,259.2437137330754,56,1008
1_1_2,37,Ele,117.20727272727272,45.0,233.56521739130434,55,275
1_1_3,38,Adv,164.02128603104214,154.0,246.41439040639574,55,2255
1_1_3,38,Ele,146.21294642857143,144.0,235.11629576453697,56,2240
1_1_3,39,Adv,167.3318181818182,157.0,244.48861480075902,55,1540
1_1_3,39,Ele,157.32467532467533,160.5,248.4923076923077,56,616
1_1_3,40,Adv,130.7946524064171,136.0,221.14466546112115,55,935
1_1_3,40,Ele,140.6904761904762,147.0,219.3596287703016,56,672
1_1_4,41,Adv,177.4332288401254,168.0,244.1811906816221,55,1595
1_1_4,41,Ele,160.92460317460316,163.5,228.4676056338028,56,1512
1_1_4,42,Adv,145.20075757575756,146.0,222.86627906976744,55,1320
1_1_4,42,Ele,145.6663961038961,145.0,228.61273885350317,56,1232
1_1_4,43,Adv,174.25741626794257,165.0,253.26703755215578,55,1045
1_1_4,43,Ele,144.6596638655462,141.0,236.21955403087478,56,952
1_1_4,44,Adv,129.91004784688994,129.0,223.2828947368421,55,1045
1_1_5,45,Adv,161.99204545454546,154.5,258.71687840290383,55,880
1_1_5,45,Ele,149.30803571428572,155.0,228.68376068376068,56,896
1_1_5,46,Adv,122.23083003952569,106.0,226.71847507331378,55,1265
1_1_5,46,Ele,134.79285714285714,132.0,229.66734279918865,56,840
1_1_5,47,Adv,119.38545454545455,74.0,233.67259786476868,55,550
1_1_5,48,Adv,152.8755244755245,148.5,232.81363152289669,55,1430
1_1_5,48,Ele,146.65993788819875,145.0,225.41527446300717,56,1288
1_1_6,49,Adv,164.8118131868132,159.0,247.8987603305785,56,1456
1_1_6,50,Adv,139.66468253968253,138.5,226.70209339774559,56,1008
1_1_6,51,Adv,173.18005952380952,161.5,243.9769392033543,56,1344
1_1_6,51,Ele,161.24545454545455,159.0,226.50392927308448,55,1430
1_1_6,52,Adv,152.69373315363882,152.0,237.52358490566039,56,2968
1_1_6,52,Ele,147.5982174688057,146.0,234.96765039727583,55,2805
1_1_7,53,Adv,180.99318181818182,173.0,242.05775075987842,55,440
1_1_7,53,Ele,175.890625,167.5,238.06344410876133,56,448
1_1_7,54,Adv,144.16643356643357,141.0,232.68397291196388,55,715
1_1_7,55,Adv,143.40795454545454,149.0,230.71115173674588,55,880
1_1_7,55,Ele,135.63727678571428,141.5,221.77189781021897,56,896
1_1_7,56,Adv,163.03863636363636,152.5,241.1327731092437,55,880
1_1_7,56,Ele,165.55853174603175,169.0,235.71045197740114,56,1008
1_1_7,57,Adv,161.49636363636364,152.0,234.36147757255938,55,1100
1_1_7,57,Ele,156.27142857142857,159.0,229.0890052356021,56,1120
1_1_7,58,Adv,141.37692307692308,142.0,226.90123456790124,55,1430
1_1_7,58,Ele,129.99181547619048,121.0,228.97640891218873,56,1344
1_1_7,59,Adv,157.18977272727273,158.5,225.28827361563518,55,880
1_1_7,60,Adv,127.72248803827752,128.0,216.67207792207793,55,1045
1_2_1,61,Adv,193.89644268774703,174.0,258.18842105263155,55,1265
1_2_1,61,Ele,178.49223602484471,172.0,248.26997840172785,56,1288
1_2_1,62,Adv,183.9812987012987,170.0,258.5138686131387,55,1925
1_2_1,62,Ele,183.08152173913044,175.0,245.1237006237006,56,1288
1_2_1,63,Adv,170.42045454545453,165.0,243.85365853658536,55,1760
1_2_1,63,Ele,159.34868421052633,158.0,240.49219858156027,56,1064
1_2_1,64,Adv,138.04,127.0,241.21366163621923,55,2200
1_2_1,64,Ele,143.68010204081634,138.0,238.45300592718036,56,1960
1_2_2,65,Adv,173.40699300699302,163.0,251.49290060851928,55,715
1_2_2,65,Ele,149.25714285714287,153.0,224.0857908847185,56,560
1_2_2,66,Adv,175.43208556149733,152.0,279.9129692832764,55,935
1_2_2,66,Ele,168.69770408163265,156.0,255.32625482625483,56,784
1_2_2,67,Adv,156.412987012987,159.0,237.08267716535434,55,770
1_2_2,67,Ele,149.90561224489795,152.0,227.76356589147287,56,784
1_2_2,68,Adv,164.46666666666667,155.0,246.25226860254082,55,1650
1_2_2,68,Ele,153.33658008658008,154.0,234.18677685950414,56,1848
1_2_2,69,Adv,181.83363636363637,168.5,241.27503015681543,55,1100
1_2_2,69,Ele,157.52872670807454,156.0,229.78142695356738,56,1288
1_2_2,70,Adv,164.483284457478,154.0,242.59861591695503,55,1705
1_2_2,70,Ele,158.59821428571428,160.0,238.83025210084034,56,1792
1_2_3,71,Adv,157.66732804232805,161.5,233.03323558162268,56,1512
1_2_3,72,Adv,162.4623015873016,158.0,237.68069666182873,56,3024
1_2_3,72,Ele,176.70537190082644,166.0,242.83191368540602,55,2420
1_2_3,73,Adv,165.25545634920636,158.0,247.88318452380952,56,2016
1_2_3,73,Ele,165.17739557739557,162.0,234.56803907885555,55,2035
1_2_3,74,Adv,99.18367346938776,0.0,234.21686746987953,56,1176
1_2_4,75,Adv,163.45276497695852,163.5,233.15858668857848,56,1736
1_2_4,75,Ele,171.24166666666667,166.0,234.72377985462097,55,1320
1_2_4,76,Adv,149.71492346938774,150.0,232.65906838453915,56,1568
1_2_4,76,Ele,137.03766233766234,136.0,222.37934668071654,55,1540
1_2_4,77,Adv,153.05357142857142,157.0,234.50068399452803,56,1120
1_2_4,77,Ele,141.0020202020202,149.0,219.48427672955975,55,495
1_2_4,78,Adv,150.82142857142858,145.5,226.73825503355704,56,448
1_2_4,78,Ele,138.0787878787879,131.0,221.19417475728156,55,495
1_2_4,79,Adv,161.6625,154.5,253.58823529411765,56,560
1_2_4,79,Ele,128.54242424242423,137.0,217.53333333333333,55,330
1_2_4,80,Adv,138.85204081632654,132.5,217.72,56,392
1_2_4,80,Ele,147.15454545454546,148.0,225.86511627906978,55,330
1_2_4,81,Adv,114.40155677655677,60.0,222.2891459074733,56,2184
1_2_4,81,Ele,122.10303030303031,100.5,220.9908592321755,55,990
1_2_5,82,Adv,181.62698412698413,173.5,236.84346701164296,56,1008
1_2_5,82,Ele,181.74040404040403,175.5,236.42969776609723,55,990
1_2_5,83,Adv,164.50446428571428,166.0,234.70700636942675,56,1120
1_2_5,83,Ele,166.5030303030303,160.0,232.82203389830508,55,1155
1_2_5,84,Adv,161.86607142857142,163.0,239.59030837004406,56,1344
1_2_5,84,Ele,153.32822966507177,144.0,234.2514619883041,55,1045
1_2_5,85,Adv,141.85785714285714,147.5,228.27701149425286,56,1400
1_2_5,85,Ele,133.12363636363636,137.0,214.5896834701055,55,1375
1_2_5,86,Adv,122.50446428571429,101.0,229.76913875598086,56,1568
1_2_6,87,Adv,190.37828282828283,175.0,255.55864406779662,55,1980
1_2_6,87,Ele,164.5482142857143,164.0,225.85049019607843,56,1120
1_2_6,88,Adv,182.33146853146854,155.0,269.35330578512395,55,715
1_2_6,88,Ele,177.45604395604394,165.0,258.8937875751503,56,728
1_2_6,89,Adv,161.58383838383838,151.5,252.71406003159558,55,990
1_2_6,89,Ele,122.02857142857142,105.5,221.29533678756476,56,1400
1_3_1,90,Adv,153.85630498533723,149.0,237.18354430379748,55,1705
1_3_1,90,Ele,141.14285714285714,148.0,223.18987341772151,56,1624
1_3_1,91,Adv,204.10454545454544,183.0,271.72768532526476,55,880
1_3_1,91,Ele,191.2984693877551,182.0,249.54742096505822,56,784
1_3_1,92,Adv,181.48235294117646,155.0,277.2647058823529,55,935
1_3_1,92,Ele,137.25343406593407,139.0,229.17545871559633,56,1456
1_3_1,93,Adv,120.74438502673797,72.0,232.77525773195876,55,935
1_3_1,93,Ele,114.34663865546219,62.0,220.36032388663966,56,952
1_3_2,94,Adv,162.2920168067227,159.0,234.80547112462006,56,952
1_3_2,94,Ele,165.88701298701298,165.0,244.23135755258127,55,770
1_3_2,95,Adv,179.40089285714285,164.0,243.55030303030304,56,1120
1_3_2,95,Ele,177.82545454545453,166.0,257.10830704521555,55,1375
1_3_2,96,Adv,168.8400974025974,168.0,250.61566265060242,56,1232
1_3_2,96,Ele,165.3272727272727,168.5,229.04282115869017,55,550
1_3_2,97,Adv,176.4968487394958,168.0,253.8141993957704,56,952
1_3_2,97,Ele,166.19431818181818,160.0,236.65210355987054,55,880
1_3_3,98,Adv,180.53903743315507,167.0,252.32286995515696,55,935
1_3_3,98,Ele,169.02857142857144,169.5,232.8560885608856,56,1120
1_3_3,99,Adv,165.93939393939394,148.0,230.08403361344537,55,165
1_3_3,99,Ele,171.0595238095238,165.5,252.08771929824562,56,168
1_3_3,100,Adv,174.00661157024794,172.0,257.39364303178485,55,605
1_3_3,100,Ele,146.45192307692307,155.0,240.67042889390518,56,728
1_3_3,101,Adv,146.1475935828877,146.0,230.82432432432432,55,935
1_3_3,101,Ele,140.54017857142858,140.5,228.1231884057971,56,224
1_3_3,102,Adv,193.1197860962567,167.0,264.3733528550512,55,935
1_3_3,102,Ele,128.1017857142857,133.0,219.37920489296636,56,560
1_3_3,103,Adv,157.03181818181818,140.5,245.01418439716312,55,220
1_3_3,103,Ele,118.23214285714286,104.0,210.1904761904762,56,336
1_3_3,104,Adv,138.29160839160838,136.0,229.41647331786544,55,1430
1_3_3,104,Ele,133.68849206349208,135.0,227.88838782412626,56,1512
1_3_3,105,Adv,150.5107438016529,139.0,239.0,55,605
1_3_3,105,Ele,142.61607142857142,81.5,273.8228571428571,56,672
1_3_4,106,Adv,152.10093167701862,156.0,227.00579374275782,56,1288
1_3_4,106,Ele,154.01298701298703,154.0,225.45627376425855,55,385
1_3_4,107,Adv,171.11688311688312,173.5,244.5661252900232,56,616
1_3_4,107,Ele,153.26233766233767,143.5,243.82644628099175,55,770
1_3_4,108,Adv,160.72619047619048,156.5,238.25294117647059,56,1008
1_3_4,108,Ele,146.76363636363635,144.5,225.26511627906976,55,990
1_3_4,109,Adv,148.77913533834587,137.0,246.19129082426127,56,1064
1_3_4,110,Adv,148.55442176870747,138.0,259.00667160859894,56,2352
1_3_4,110,Ele,137.4227272727273,135.0,229.9087452471483,55,2200
1_3_5,111,Adv,157.10267857142858,163.0,220.49498746867167,56,1120
1_3_5,112,Adv,172.2219387755102,160.5,255.9658767772512,56,1568
1_3_5,112,Ele,187.94204545454545,159.0,277.9647058823529,55,880
1_3_5,113,Adv,198.00382653061226,174.0,268.5726643598616,56,784
1_3_5,114,Adv,147.20262390670553,147.0,233.88766647365372,56,5488
1_3_5,114,Ele,147.47581475128644,146.0,230.38156484458736,55,2915
1_4_1,115,Adv,145.94237012987014,147.0,234.72715404699738,56,1232
1_4_1,115,Ele,136.36190476190475,139.0,220.89481065918653,55,1155
1_4_1,116,Adv,148.17207792207793,144.0,239.8791064388962,56,1232
1_4_1,116,Ele,144.03203463203462,145.0,235.96737588652482,55,1155
1_4_1,117,Adv,159.2355623100304,149.0,243.80919139034322,56,2632
1_4_1,117,Ele,159.18126721763085,154.0,236.81475409836065,55,1815
1_4_1,119,Adv,141.32645089285714,135.0,235.6975337366217,56,3584
1_4_1,119,Ele,147.49536878216122,146.0,233.9221980413493,55,2915
1_4_2,120,Adv,192.26282051282053,175.0,272.1335061568373,56,2184
1_4_2,120,Ele,154.94077922077923,147.0,244.27600327600328,55,1925
1_4_2,121,Adv,180.37142857142857,173.0,251.68106312292358,56,840
1_4_2,121,Ele,161.93212121212122,158.0,235.61552028218694,55,825
1_4_2,122,Adv,165.91017316017317,156.0,254.44149377593362,56,1848
1_4_2,122,Ele,148.37947214076246,144.0,233.5983379501385,55,1705
1_4_2,123,Adv,137.38988095238096,136.5,228.9074380165289,56,1008
1_4_2,123,Ele,149.91168831168832,156.0,232.7258064516129,55,385
1_4_2,124,Adv,154.64123376623377,157.5,230.65133171912834,56,616
1_4_2,124,Ele,164.62644628099173,162.0,242.92439024390245,55,605
1_4_2,125,Adv,168.11263736263737,164.0,239.50293542074365,56,728
1_4_2,125,Ele,154.6909090909091,157.0,234.33050847457628,55,715
1_4_2,126,Adv,138.80733082706766,145.0,227.56702619414483,56,1064
1_4_2,126,Ele,143.65252525252527,143.0,231.24552845528456,55,990
1_4_2,127,Adv,129.15892857142856,76.5,242.71476510067114,56,560
1_4_2,127,Ele,122.71570247933884,114.0,210.32011331444758,55,605
1_4_3,128,Adv,171.39425837320573,160.0,245.01641586867305,55,1045
1_4_3,128,Ele,163.9671052631579,164.0,231.38063660477454,56,1064
1_4_3,129,Adv,187.24462809917355,164.0,258.3420752565564,55,1210
1_4_3,129,Ele,155.7625,154.0,232.9158878504673,56,1120
1_4_3,130,Adv,161.4812121212121,152.0,242.22181818181818,55,825
1_4_3,130,Ele,145.8457792207792,153.0,221.82962962962964,56,616
1_4_3,131,Adv,173.27186147186148,149.0,267.9103078982597,55,1155
1_4_3,131,Ele,143.7420634920635,145.5,229.62282091917592,56,1008
1_4_3,132,Adv,169.77115987460814,159.0,254.2582159624413,55,1595
1_4_3,132,Ele,127.91836734693878,128.5,219.44857768052518,56,784
1_4_4,133,Adv,163.39545454545456,156.0,235.97592997811816,55,1320
1_4_4,133,Ele,157.98469387755102,158.0,228.24324324324326,56,1176
1_4_4,134,Adv,152.3807486631016,149.0,232.80392156862746,55,935
1_4_4,134,Ele,153.89495798319328,157.0,234.78846153846155,56,952
1_4_4,135,Adv,197.8013986013986,174.0,257.61020036429875,55,715
1_4_4,135,Ele,176.82291666666666,178.0,240.05050505050505,56,672
1_4_4,136,Adv,177.21818181818182,165.5,250.38165137614678,55,770
1_4_4,136,Ele,146.79545454545453,147.5,224.3821339950372,56,616
1_4_4,137,Adv,163.67424242424244,161.0,241.66666666666666,55,660
1_4_4,137,Ele,157.78174603174602,158.0,245.43827160493828,56,504
1_4_4,138,Adv,162.97486631016042,154.0,243.22665602553872,55,1870
1_4_4,138,Ele,152.69480519480518,158.0,229.9755501222494,56,1848
1_4_4,139,Adv,156.47662337662337,152.0,241.9417670682731,55,770
1_4_4,139,Ele,145.56887755102042,152.0,218.632183908046,56,392
1_4_4,140,Adv,157.3272727272727,157.0,228.80528846153845,55,605
1_4_4,140,Ele,139.34203296703296,137.5,234.81712962962962,56,728
1_4_4,141,Adv,123.86545454545454,103.0,227.84615384615384,55,1100
1_4_5,142,Adv,175.62289915966386,170.5,233.83636363636364,56,952
1_4_5,142,Ele,173.07474747474748,163.0,244.07977207977208,55,990
1_4_5,143,Adv,145.48357142857142,151.0,225.0574585635359,56,1400
1_4_5,143,Ele,149.4711462450593,147.0,221.92605633802816,55,1265
1_4_5,144,Adv,159.46565934065933,159.0,237.64790174002047,56,1456
1_4_5,144,Ele,156.05151515151516,158.0,224.87772925764193,55,1320
1_4_5,145,Adv,166.72767857142858,156.0,237.5763358778626,56,1120
1_4_5,145,Ele,160.67532467532467,152.0,237.92307692307693,55,1155
1_5_1,146,Adv,181.07272727272726,166.5,259.1561338289963,55,1540
1_5_1,146,Ele,153.17426108374383,149.0,242.9248046875,56,1624
1_5_1,147,Adv,158.50276679841897,138.0,264.5197889182058,55,1265
1_5_1,147,Ele,141.35064935064935,138.5,235.96747967479675,56,1232
1_5_1,148,Adv,131.55757575757576,126.0,224.11356932153393,55,1155
1_5_1,148,Ele,119.78075396825396,92.0,223.17744916820703,56,1008
1_5_2,149,Adv,181.64593301435406,164.0,261.1004126547455,55,1045
1_5_2,149,Ele,161.26190476190476,161.0,241.17507418397625,56,1008
1_5_2,150,Adv,161.7357575757576,142.0,253.19165085388994,55,825
1_5_2,150,Ele,180.43154761904762,172.0,263.01518438177874,56,672
1_5_2,151,Adv,142.80227272727274,140.0,237.1056603773585,55,880
1_5_2,151,Ele,134.50525210084032,133.0,227.4404973357016,56,952
1_5_2,152,Adv,166.9439393939394,163.5,244.0376522702104,55,1320
1_5_2,152,Ele,148.74301242236024,146.0,231.09891435464414,56,1288
1_5_2,153,Adv,159.64965034965036,149.0,251.01594282572842,55,2860
1_5_2,153,Ele,143.0531914893617,139.0,236.3565599497803,56,2632
1_5_2,154,Adv,126.30714285714286,99.0,232.9497005988024,55,1540
1_5_2,154,Ele,110.91491596638656,39.5,219.06846473029046,56,952
1_5_3,155,Adv,177.5608108108108,166.5,252.1631254283756,56,2072
1_5_3,155,Ele,178.22450592885374,168.0,253.60404949381328,55,1265
1_5_3,156,Adv,191.33370535714286,183.0,242.82577903682719,56,896
1_5_3,156,Ele,170.0192513368984,152.0,258.06493506493507,55,935
1_5_3,157,Adv,185.60426267281105,174.0,252.7129411764706,56,1736
1_5_3,157,Ele,175.5159090909091,163.0,242.85220125786162,55,1760
1_5_3,158,Adv,169.6365207373272,154.0,254.74826989619376,56,1736
1_5_3,158,Ele,157.56969696969696,149.0,246.66982922201137,55,825
1_5_4,159,Adv,206.31363636363636,183.0,246.67934782608697,55,220
1_5_4,159,Ele,183.28571428571428,177.0,235.95402298850576,56,224
1_5_4,160,Adv,185.755980861244,173.0,258.1316489361702,55,1045
1_5_4,160,Ele,160.71978021978023,145.5,250.5438972162741,56,728
1_5_4,161,Adv,157.04204545454544,140.5,253.1080586080586,55,880
1_5_4,162,Adv,178.20606060606062,165.5,249.1864406779661,55,330
1_5_4,163,Adv,168.88237476808905,160.0,246.02054054054054,55,2695
1_5_4,163,Ele,150.58520408163264,151.0,233.31778656126482,56,1960
1_5_4,164,Adv,175.61660079051384,167.0,246.56492785793563,55,1265
1_5_4,164,Ele,155.43912337662337,162.0,231.00241254523522,56,1232
1_5_4,165,Adv,141.9130023640662,132.0,244.61776691116543,55,2115
1_5_4,165,Ele,145.88392857142858,153.0,227.80945003872966,56,2016
1_5_5,166,Adv,167.1005291005291,167.0,237.68203198494825,56,1512
1_5_5,166,Ele,201.96796536796538,179.0,266.2933789954338,55,1155
1_5_5,167,Adv,172.37192118226602,162.0,248.3868677905945,56,1624
1_5_5,167,Ele,189.95488215488214,170.0,261.18796296296296,55,1485
1_5_5,168,Adv,156.10214285714287,145.5,248.6268486916951,56,1400
1_5_5,168,Ele,164.87430830039526,158.0,244.79577464788733,55,1265
1_6_1,169,Adv,173.27424242424243,151.0,277.91251518833536,55,1320
1_6_1,169,Ele,156.7938988095238,153.0,247.04689331770223,56,1344
1_6_1,170,Adv,149.47329545454545,142.0,232.6021220159151,55,1760
1_6_1,170,Ele,148.62571428571428,145.0,241.6678281068525,56,1400
1_6_1,171,Adv,162.92303030303032,146.0,265.6353754940711,55,1650
1_6_1,171,Ele,170.70982142857142,146.5,268.6580796252927,56,672
1_6_2,172,Adv,168.66379310344828,164.0,240.06134969325154,56,1624
1_6_2,172,Ele,193.27272727272728,177.0,261.4866310160428,55,1265
1_6_2,173,Adv,172.65637065637065,163.5,248.0887656033287,56,2072
1_6_2,173,Ele,164.64132231404957,157.0,239.63432237369688,55,1815
1_6_2,174,Adv,174.30867346938774,173.5,254.01115241635688,56,392
1_6_2,174,Ele,158.00545454545454,152.0,229.29551451187336,55,550
1_6_2,175,Adv,127.8934331797235,115.0,230.07564766839377,56,1736
1_6_2,175,Ele,128.54780058651028,120.0,225.25590955806783,55,1705
1_6_2,176,Adv,125.35,126.5,204.6530612244898,56,560
1_6_2,176,Ele,129.3272727272727,129.0,225.8095238095238,55,550
1_6_3,177,Adv,162.65399449035812,151.0,253.40515021459228,55,1815
1_6_3,177,Ele,151.61190476190475,153.0,231.55272727272728,56,1680
1_6_3,178,Adv,146.21439393939394,135.5,240.3524283935243,55,1320
1_6_3,178,Ele,152.56071428571428,149.0,234.7087912087912,56,1120
1_6_3,179,Adv,171.79818181818183,165.0,236.81453634085213,55,1100
1_6_3,179,Ele,165.03652597402598,155.0,235.32986111111111,56,1232
1_6_3,180,Adv,193.7422924901186,166.0,264.38403451995686,55,1265
1_6_3,180,Ele,169.2468487394958,162.0,240.84155455904335,56,952
1_6_4,181,Adv,144.1796875,149.0,232.34712230215828,56,896
1_6_4,181,Ele,136.28537549407113,131.0,236.81456043956044,55,1265
1_6_4,182,Adv,146.1675170068027,149.0,228.27755644090306,56,1176
1_6_4,182,Ele,143.21818181818182,143.0,234.30169971671387,55,1155
1_6_4,183,Adv,158.81766917293234,158.0,245.97088791848617,56,1064
1_6_4,183,Ele,147.65882352941176,136.0,246.97853309481218,55,935
1_6_4,184,Adv,138.36044973544975,128.5,236.38531073446327,56,1512
1_6_4,184,Ele,157.76746411483253,149.0,240.68175182481752,55,1045
1_6_4,185,Adv,152.05201863354037,151.0,246.03391959798995,56,1288
1_6_4,185,Ele,135.59772727272727,133.5,226.2819216182048,55,1320
1_7_1,186,Adv,148.7422619047619,138.0,255.24719101123594,56,1680
1_7_1,186,Ele,157.66853146853146,151.0,251.355629877369,55,1430
1_7_1,187,Adv,159.96607142857144,153.0,251.86785379568886,56,1680
1_7_1,187,Ele,151.0151515151515,143.0,245.09016393442624,55,990
1_7_1,188,Adv,137.07625482625483,126.5,241.10526315789474,56,2072
1_7_1,188,Ele,132.63295454545454,132.5,219.59924741298212,55,1760
1_7_1,189,Adv,131.52067669172934,122.5,226.4368932038835,56,1064
1_7_1,189,Ele,143.63553719008266,137.0,234.8635135135135,55,1210
1_7_1,190,Adv,171.3154761904762,166.0,254.24911660777386,56,840
1_7_1,190,Ele,163.09318181818182,154.5,242.02698145025295,55,880
1_7_1,191,Adv,137.64795918367346,148.0,231.57939914163092,56,392
1_7_1,191,Ele,129.82077922077923,112.0,225.13963963963963,55,385
1_7_1,192,Adv,115.66607142857143,60.5,224.90625,56,560
1_7_1,192,Ele,125.13636363636364,122.0,223.4577922077922,55,550
1_7_1,193,Adv,166.34821428571428,147.5,234.35220125786162,56,224
1_7_1,193,Ele,207.9030303030303,167.0,281.1803278688525,55,165
1_7_2,194,Adv,151.65459183673468,154.0,235.72006344171294,56,1960
1_7_2,194,Ele,145.82057416267943,140.0,235.88622291021673,55,2090
1_7_2,195,Adv,141.7135093167702,134.0,232.51847133757963,56,1288
1_7_2,195,Ele,144.5590909090909,139.0,232.13868613138686,55,1100
1_7_2,196,Adv,164.54828042328043,166.0,240.38357487922704,56,1512
1_7_2,196,Ele,156.59127272727272,158.0,238.4418604651163,55,1375
1_7_2,197,Adv,133.12843406593407,133.0,220.76879271070615,56,1456
1_7_2,197,Ele,146.824,139.0,228.11638418079096,55,1375
1_7_2,198,Adv,134.64052795031057,138.0,222.044814340589,56,1288
1_7_2,198,Ele,135.48760330578511,136.0,221.54054054054055,55,1210
1_7_3,199,Adv,170.7040404040404,159.0,242.8117816091954,55,990
1_7_3,199,Ele,135.375,142.0,223.74479166666666,56,952
1_7_3,200,Adv,141.07438016528926,140.0,239.07563025210084,55,605
1_7_3,200,Ele,148.10267857142858,143.5,248.50187265917603,56,448
