text_id,align_idx,level,mean_FD,median_FD,mean_nonzero_FD,n_subjects,n_rows
1_1_1,31,Ele,211.377969762419,191.0,211.377969762419,54,1852
1_1_2,32,Adv,208.24175824175825,193.0,208.24175824175825,56,1001
1_1_2,33,Adv,213.78871201157742,200.0,213.78871201157742,55,691
1_1_2,33,Ele,205.18194444444444,189.0,205.18194444444444,55,720
1_1_2,34,Adv,199.54783354783353,184.0,199.54783354783353,56,2331
1_1_2,34,Ele,204.21571362157135,189.0,204.21571362157135,55,2151
1_1_2,35,Adv,208.53925353925354,193.0,208.53925353925354,56,777
1_1_2,35,Ele,203.59222082810538,185.0,203.59222082810538,55,797
1_1_2,36,Adv,206.82696897374703,190.0,206.82696897374703,56,838
1_1_2,36,Ele,206.69240348692404,191.0,206.69240348692404,54,803
1_1_2,37,Adv,218.21778221778223,202.0,218.21778221778223,56,1001
1_1_2,37,Ele,195.4364640883978,177.0,195.4364640883978,53,181
1_1_3,38,Adv,207.84521313766598,191.0,207.84521313766598,55,2862
1_1_3,38,Ele,206.53127572016461,187.0,206.53127572016461,56,2430
1_1_3,39,Adv,205.13927165354332,188.0,205.13927165354332,55,2032
1_1_3,39,Ele,210.79668674698794,197.5,210.79668674698794,55,664
1_1_3,40,Adv,203.91590013140603,188.0,203.91590013140603,55,761
1_1_3,40,Ele,203.59833333333333,190.0,203.59833333333333,56,600
1_1_4,41,Adv,208.4376886589047,193.0,208.4376886589047,55,2319
1_1_4,41,Ele,201.70926201089648,191.0,201.70926201089648,56,2019
1_1_4,42,Adv,197.44197031039135,182.0,197.44197031039135,55,1482
1_1_4,42,Ele,201.0502549162418,184.0,201.0502549162418,56,1373
1_1_4,43,Adv,208.09913169319827,190.0,208.09913169319827,54,1382
1_1_4,43,Ele,204.489404641776,187.0,204.489404641776,56,991
1_1_4,44,Adv,203.93834080717488,190.0,203.93834080717488,54,892
1_1_5,45,Adv,211.58811475409837,189.0,211.58811475409837,54,976
1_1_5,45,Ele,199.2821052631579,187.0,199.2821052631579,56,950
1_1_5,46,Adv,198.93779015784588,181.0,198.93779015784588,54,1077
1_1_5,46,Ele,198.38717632552405,185.0,198.38717632552405,56,811
1_1_5,47,Adv,211.88802083333334,195.5,211.88802083333334,47,384
1_1_5,48,Adv,209.28177727784026,191.0,209.28177727784026,55,1778
1_1_5,48,Ele,204.55242182709995,187.0,204.55242182709995,56,1631
1_1_6,49,Adv,203.53829557713053,189.0,203.53829557713053,56,1854
1_1_6,50,Adv,207.06688154713942,191.0,207.06688154713942,56,1241
1_1_6,51,Adv,206.61455108359132,191.5,206.61455108359132,56,1938
1_1_6,51,Ele,198.23823028927964,183.0,198.23823028927964,55,1763
1_1_6,52,Adv,206.95856662933932,192.0,206.95856662933932,56,3572
1_1_6,52,Ele,209.59009483667018,189.0,209.59009483667018,55,2847
1_1_7,53,Adv,212.542600896861,192.0,212.542600896861,55,669
1_1_7,53,Ele,199.26623376623377,182.0,199.26623376623377,56,616
1_1_7,54,Adv,203.5939947780679,188.0,203.5939947780679,55,766
1_1_7,55,Adv,215.7147177419355,197.0,215.7147177419355,55,992
1_1_7,55,Ele,201.5242030696576,190.0,201.5242030696576,56,847
1_1_7,56,Adv,210.80645161290323,190.5,210.80645161290323,55,1178
1_1_7,56,Ele,203.78178835110745,190.0,203.78178835110745,56,1219
1_1_7,57,Adv,206.61797752808988,187.0,206.61797752808988,55,1513
1_1_7,57,Ele,204.33832976445396,188.0,204.33832976445396,56,1401
1_1_7,58,Adv,206.76817288801573,188.0,206.76817288801573,55,1527
1_1_7,58,Ele,193.39489885664028,182.0,193.39489885664028,56,1137
1_1_7,59,Adv,207.08403361344537,191.0,207.08403361344537,55,1190
1_1_7,60,Adv,201.8795580110497,184.0,201.8795580110497,55,905
1_2_1,61,Adv,210.65720903300522,189.0,210.65720903300522,55,1727
1_2_1,61,Ele,203.93194070080864,186.0,203.93194070080864,56,1484
1_2_1,62,Adv,211.78254545454544,193.0,211.78254545454544,55,2750
1_2_1,62,Ele,207.9793388429752,190.0,207.9793388429752,56,1694
1_2_1,63,Adv,206.86609686609685,188.0,206.86609686609685,55,2106
1_2_1,63,Ele,208.4083728278041,192.5,208.4083728278041,55,1266
1_2_1,64,Adv,208.24845679012347,192.0,208.24845679012347,54,1944
1_2_1,64,Ele,201.23072562358277,189.0,201.23072562358277,55,1764
1_2_2,65,Adv,207.72526315789474,185.0,207.72526315789474,55,950
1_2_2,65,Ele,205.78520625889047,190.0,205.78520625889047,56,703
1_2_2,66,Adv,207.27456140350878,190.5,207.27456140350878,55,1140
1_2_2,66,Ele,203.50567107750473,187.0,203.50567107750473,56,1058
1_2_2,67,Adv,204.66438356164383,189.0,204.66438356164383,55,876
1_2_2,67,Ele,197.6606425702811,182.0,197.6606425702811,55,996
1_2_2,68,Adv,205.59979046621268,188.0,205.59979046621268,55,1909
1_2_2,68,Ele,200.65144454799628,186.0,200.65144454799628,56,2146
1_2_2,69,Adv,211.98085513720486,194.0,211.98085513720486,55,1567
1_2_2,69,Ele,199.40616621983915,185.0,199.40616621983915,56,1492
1_2_2,70,Adv,210.99754178957718,192.5,210.99754178957718,55,2034
1_2_2,70,Ele,220.7995941146626,191.0,220.7995941146626,56,1971
1_2_3,71,Adv,203.8427033492823,188.0,203.8427033492823,56,1672
1_2_3,72,Adv,203.95339439655172,189.0,203.95339439655172,56,3712
1_2_3,72,Ele,211.68132828429944,192.0,211.68132828429944,55,3433
1_2_3,73,Adv,209.80236424085703,191.0,209.80236424085703,56,2707
1_2_3,73,Ele,212.06328645447817,192.5,212.06328645447817,55,2702
1_2_3,74,Adv,202.08111888111887,185.0,202.08111888111887,55,715
1_2_4,75,Adv,201.36255319148935,188.0,201.36255319148935,56,2350
1_2_4,75,Ele,207.2435460301997,191.0,207.2435460301997,55,2053
1_2_4,76,Adv,202.99248120300751,193.0,202.99248120300751,56,1729
1_2_4,76,Ele,199.55583918315253,187.0,199.55583918315253,55,1567
1_2_4,77,Adv,208.42402826855124,195.5,208.42402826855124,56,1132
1_2_4,77,Ele,196.25925925925927,184.0,196.25925925925927,55,486
1_2_4,78,Adv,195.4327485380117,183.0,195.4327485380117,56,513
1_2_4,78,Ele,204.98801369863014,186.0,204.98801369863014,55,584
1_2_4,79,Adv,206.86212914485165,194.0,206.86212914485165,56,573
1_2_4,79,Ele,200.9623287671233,186.5,200.9623287671233,55,292
1_2_4,80,Adv,188.74742268041237,171.5,188.74742268041237,55,388
1_2_4,80,Ele,197.15235457063713,181.0,197.15235457063713,55,361
1_2_4,81,Adv,197.4238706079197,185.0,197.4238706079197,56,1793
1_2_4,81,Ele,203.01162790697674,186.0,203.01162790697674,55,946
1_2_5,82,Adv,201.53191489361703,186.0,201.53191489361703,56,1598
1_2_5,82,Ele,206.94750486066104,190.0,206.94750486066104,55,1543
1_2_5,83,Adv,206.08234519104084,189.0,206.08234519104084,56,1518
1_2_5,83,Ele,204.02402957486137,189.0,204.02402957486137,55,1623
1_2_5,84,Adv,204.8630221130221,194.0,204.8630221130221,56,1628
1_2_5,84,Ele,206.57818181818183,183.5,206.57818181818183,55,1100
1_2_5,85,Adv,202.12123385939742,186.0,202.12123385939742,56,1394
1_2_5,85,Ele,196.11553784860558,181.0,196.11553784860558,55,1255
1_2_5,86,Adv,196.16058394160584,186.0,196.16058394160584,56,1233
1_2_6,87,Adv,212.57747395833334,195.0,212.57747395833334,55,3072
1_2_6,87,Ele,196.90808569454043,184.0,196.90808569454043,56,1447
1_2_6,88,Adv,218.1122641509434,199.0,218.1122641509434,55,1060
1_2_6,88,Ele,207.02669632925472,191.0,207.02669632925472,56,899
1_2_6,89,Adv,218.69474497681608,199.0,218.69474497681608,55,1294
1_2_6,89,Ele,200.51782682512734,191.0,200.51782682512734,56,1178
1_3_1,90,Adv,208.48020833333334,189.0,208.48020833333334,55,1920
1_3_1,90,Ele,204.2934508816121,189.0,204.2934508816121,56,1588
1_3_1,91,Adv,220.65500685871055,199.0,220.65500685871055,55,1458
1_3_1,91,Ele,208.66978723404256,194.0,208.66978723404256,56,1175
1_3_1,92,Adv,222.89380530973452,201.0,222.89380530973452,55,1130
1_3_1,92,Ele,208.2510056315366,191.0,208.2510056315366,56,1243
1_3_1,93,Adv,204.19846350832267,186.0,204.19846350832267,54,781
1_3_1,93,Ele,199.31873111782477,186.0,199.31873111782477,56,662
1_3_2,94,Adv,206.05220522052204,192.0,206.05220522052204,56,1111
1_3_2,94,Ele,213.00234741784038,193.0,213.00234741784038,55,852
1_3_2,95,Adv,207.0834386852086,191.0,207.0834386852086,55,1582
1_3_2,95,Ele,214.74513715710722,196.0,214.74513715710722,55,2005
1_3_2,96,Adv,215.278600269179,201.5,215.278600269179,55,1486
1_3_2,96,Ele,212.80421686746988,198.0,212.80421686746988,55,664
1_3_2,97,Adv,214.47846515270163,200.0,214.47846515270163,56,1277
1_3_2,97,Ele,212.03166666666667,194.5,212.03166666666667,55,1200
1_3_3,98,Adv,214.49088145896656,197.0,214.49088145896656,55,1316
1_3_3,98,Ele,203.82655826558266,191.0,203.82655826558266,56,1476
1_3_3,99,Adv,199.99170124481327,184.0,199.99170124481327,53,241
1_3_3,99,Ele,210.1822660098522,198.0,210.1822660098522,55,203
1_3_3,100,Adv,214.571608040201,199.0,214.571608040201,55,796
1_3_3,100,Ele,209.03276131045243,193.0,209.03276131045243,55,641
1_3_3,101,Adv,212.74248927038627,192.0,212.74248927038627,55,932
1_3_3,101,Ele,202.71497584541063,191.0,202.71497584541063,53,207
1_3_3,102,Adv,211.39087018544936,194.0,211.39087018544936,55,1402
1_3_3,102,Ele,195.6013215859031,183.0,195.6013215859031,55,454
1_3_3,103,Adv,201.1073619631902,186.0,201.1073619631902,55,326
1_3_3,103,Ele,187.0114503816794,172.0,187.0114503816794,55,262
1_3_3,104,Adv,200.7200538358008,184.5,200.7200538358008,55,1486
1_3_3,104,Ele,204.73605947955392,188.0,204.73605947955392,56,1345
1_3_3,105,Adv,208.7094890510949,186.0,208.7094890510949,55,685
1_3_3,105,Ele,220.2753108348135,191.0,220.2753108348135,56,563
1_3_4,106,Adv,197.810355987055,183.0,197.810355987055,56,1545
1_3_4,106,Ele,194.45842217484008,179.0,194.45842217484008,55,469
1_3_4,107,Adv,206.6756066411239,193.0,206.6756066411239,56,783
1_3_4,107,Ele,210.14849187935036,187.0,210.14849187935036,54,862
1_3_4,108,Adv,207.2755519215045,189.0,207.2755519215045,56,1223
1_3_4,108,Ele,199.52551020408163,189.0,199.52551020408163,55,1372
1_3_4,109,Adv,201.22664199814986,188.0,201.22664199814986,56,1081
1_3_4,110,Adv,214.24466268146884,200.0,214.24466268146884,54,2342
1_3_4,110,Ele,203.7592677345538,191.0,203.7592677345538,54,2185
1_3_5,111,Adv,195.40753194351043,182.0,195.40753194351043,56,1487
1_3_5,112,Adv,206.49620253164557,190.0,206.49620253164557,56,1975
1_3_5,112,Ele,212.5451263537906,191.0,212.5451263537906,55,1108
1_3_5,113,Adv,207.62433392539964,188.0,207.62433392539964,56,1126
1_3_5,114,Adv,207.92529738302935,194.0,207.92529738302935,56,6305
1_3_5,114,Ele,211.65355291247332,196.0,211.65355291247332,55,3279
1_4_1,115,Adv,208.5528455284553,190.0,208.5528455284553,56,1230
1_4_1,115,Ele,192.96025878003698,179.0,192.96025878003698,55,1082
1_4_1,116,Adv,203.5093117408907,192.0,203.5093117408907,56,1235
1_4_1,116,Ele,203.73892100192677,187.0,203.73892100192677,55,1038
1_4_1,117,Adv,200.11985746679625,186.0,200.11985746679625,56,3087
1_4_1,117,Ele,204.53818827708704,190.0,204.53818827708704,55,2252
1_4_1,119,Adv,204.64082358922218,191.0,204.64082358922218,55,3934
1_4_1,119,Ele,208.68329177057356,190.0,208.68329177057356,54,3208
1_4_2,120,Adv,209.78429423459244,192.0,209.78429423459244,56,3018
1_4_2,120,Ele,207.80935960591134,190.0,207.80935960591134,55,2030
1_4_2,121,Adv,211.390243902439,195.0,211.390243902439,56,1066
1_4_2,121,Ele,207.9804928131417,189.0,207.9804928131417,55,974
1_4_2,122,Adv,205.0811059907834,192.5,205.0811059907834,56,2170
1_4_2,122,Ele,197.50685714285714,185.0,197.50685714285714,55,1750
1_4_2,123,Adv,198.2889812889813,184.0,198.2889812889813,56,962
1_4_2,123,Ele,214.84463894967178,201.0,214.84463894967178,55,457
1_4_2,124,Adv,204.77598828696927,187.0,204.77598828696927,56,683
1_4_2,124,Ele,213.948224852071,194.5,213.948224852071,55,676
1_4_2,125,Adv,209.7803738317757,196.5,209.7803738317757,56,856
1_4_2,125,Ele,215.19354838709677,193.0,215.19354838709677,55,806
1_4_2,126,Adv,202.909715407262,192.0,202.909715407262,56,1019
1_4_2,126,Ele,214.61237488626023,197.0,214.61237488626023,55,1099
1_4_2,127,Adv,206.5310734463277,192.0,206.5310734463277,55,531
1_4_2,127,Ele,193.6629422718808,173.0,193.6629422718808,54,537
1_4_3,128,Adv,203.4943820224719,184.0,203.4943820224719,55,1424
1_4_3,128,Ele,202.50525624178712,189.0,202.50525624178712,56,1522
1_4_3,129,Adv,209.59473684210528,192.0,209.59473684210528,55,1900
1_4_3,129,Ele,205.97603946441157,191.0,205.97603946441157,56,1419
1_4_3,130,Adv,207.08310991957106,191.0,207.08310991957106,55,1119
1_4_3,130,Ele,195.19230769230768,185.0,195.19230769230768,55,728
1_4_3,131,Adv,213.82507836990595,194.0,213.82507836990595,55,1595
1_4_3,131,Ele,209.68489583333334,195.0,209.68489583333334,55,1152
1_4_3,132,Adv,213.31391076115486,197.0,213.31391076115486,55,1905
1_4_3,132,Ele,205.53273427471117,194.0,205.53273427471117,54,779
1_4_4,133,Adv,206.43817052512705,187.0,206.43817052512705,55,1771
1_4_4,133,Ele,197.16822429906543,185.0,197.16822429906543,56,1498
1_4_4,134,Adv,204.8969696969697,185.0,204.8969696969697,55,1155
1_4_4,134,Ele,201.77245508982037,188.0,201.77245508982037,56,1169
1_4_4,135,Adv,205.49377916018662,185.0,205.49377916018662,55,1286
1_4_4,135,Ele,205.99295154185023,195.0,205.99295154185023,56,1135
1_4_4,136,Adv,207.9510618651893,189.0,207.9510618651893,55,1083
1_4_4,136,Ele,198.9073033707865,184.5,198.9073033707865,56,712
1_4_4,137,Adv,205.3373934226553,191.0,205.3373934226553,55,821
1_4_4,137,Ele,195.15953947368422,183.5,195.15953947368422,56,608
1_4_4,138,Adv,212.21764477263895,193.0,212.21764477263895,55,2573
1_4_4,138,Ele,206.87532467532466,193.0,206.87532467532466,56,2310
1_4_4,139,Adv,207.2187134502924,190.0,207.2187134502924,54,855
1_4_4,139,Ele,198.91028446389495,188.0,198.91028446389495,55,457
1_4_4,140,Adv,208.69973544973544,190.0,208.69973544973544,53,756
1_4_4,140,Ele,204.35574229691878,187.0,204.35574229691878,52,714
1_4_4,141,Adv,201.92739273927393,186.0,201.92739273927393,52,909
1_4_5,142,Adv,200.98848092152627,191.0,200.98848092152627,56,1389
1_4_5,142,Ele,211.80542043085475,191.0,211.80542043085475,55,1439
1_4_5,143,Adv,197.93138936535163,185.0,197.93138936535163,56,1749
1_4_5,143,Ele,198.73932729624838,181.0,198.73932729624838,55,1546
1_4_5,144,Adv,210.56023145712783,194.0,210.56023145712783,56,1901
1_4_5,144,Ele,207.5519756838906,189.0,207.5519756838906,55,1645
1_4_5,145,Adv,205.32204561161024,190.0,205.32204561161024,56,1447
1_4_5,145,Ele,209.59141494435613,189.0,209.59141494435613,55,1258
1_5_1,146,Adv,219.44845605700712,197.0,219.44845605700712,55,2105
1_5_1,146,Ele,198.67307692307693,185.0,198.67307692307693,56,1768
1_5_1,147,Adv,217.70876963350784,199.0,217.70876963350784,55,1528
1_5_1,147,Ele,203.81576763485478,188.0,203.81576763485478,56,1205
1_5_1,148,Adv,209.10009624639076,191.0,209.10009624639076,52,1039
1_5_1,148,Ele,197.3177691309987,181.0,197.3177691309987,54,771
1_5_2,149,Adv,215.87162654996354,191.0,215.87162654996354,55,1371
1_5_2,149,Ele,204.06211723534557,186.0,204.06211723534557,56,1143
1_5_2,150,Adv,217.9174406604747,189.0,217.9174406604747,54,969
1_5_2,150,Ele,214.4391891891892,200.0,214.4391891891892,56,740
1_5_2,151,Adv,204.78454332552693,188.5,204.78454332552693,54,854
1_5_2,151,Ele,199.16770186335404,184.0,199.16770186335404,56,805
1_5_2,152,Adv,210.04749841671943,194.0,210.04749841671943,55,1579
1_5_2,152,Ele,206.96613832853026,192.0,206.96613832853026,56,1388
1_5_2,153,Adv,213.94367959949938,194.0,213.94367959949938,55,3196
1_5_2,153,Ele,207.1002277904328,194.0,207.1002277904328,54,2634
1_5_2,154,Adv,208.03531300160515,190.0,208.03531300160515,55,1246
1_5_2,154,Ele,204.06493506493507,187.0,204.06493506493507,52,693
1_5_3,155,Adv,207.35391470401018,190.0,207.35391470401018,56,3142
1_5_3,155,Ele,213.99504405286345,195.0,213.99504405286345,55,1816
1_5_3,156,Adv,204.10477548111191,187.0,204.10477548111191,56,1403
1_5_3,156,Ele,214.92293744333637,190.0,214.92293744333637,55,1103
1_5_3,157,Adv,209.79719667104686,193.0,209.79719667104686,56,2283
1_5_3,157,Ele,212.7782012195122,191.0,212.7782012195122,55,2624
1_5_3,158,Adv,213.83013144590495,195.0,213.83013144590495,56,1978
1_5_3,158,Ele,212.5859872611465,195.0,212.5859872611465,54,785
1_5_4,159,Adv,220.41222879684418,199.0,220.41222879684418,54,507
1_5_4,159,Ele,212.03376623376624,195.0,212.03376623376624,56,385
1_5_4,160,Adv,209.8679245283019,193.0,209.8679245283019,55,1590
1_5_4,160,Ele,201.77966101694915,187.0,201.77966101694915,56,826
1_5_4,161,Adv,220.1198738170347,192.0,220.1198738170347,55,951
1_5_4,162,Adv,225.65561694290977,199.0,225.65561694290977,54,543
1_5_4,163,Adv,210.7275852191349,193.0,210.7275852191349,55,3491
1_5_4,163,Ele,205.73231681490893,191.0,205.73231681490893,56,2361
1_5_4,164,Adv,211.7078787878788,192.0,211.7078787878788,55,1650
1_5_4,164,Ele,207.8970802919708,191.0,207.8970802919708,55,1370
1_5_4,165,Adv,209.27210261108567,190.0,209.27210261108567,54,2183
1_5_4,165,Ele,206.35022222222221,191.0,206.35022222222221,56,2250
1_5_5,166,Adv,207.1047891936144,194.0,207.1047891936144,56,2443
1_5_5,166,Ele,214.176608736496,192.0,214.176608736496,55,2129
1_5_5,167,Adv,209.460647223332,192.0,209.460647223332,56,2503
1_5_5,167,Ele,214.4912566083774,191.0,214.4912566083774,55,2459
1_5_5,168,Adv,204.95799769850402,192.5,204.95799769850402,56,1738
1_5_5,168,Ele,201.73758389261744,186.0,201.73758389261744,55,1490
1_6_1,169,Adv,214.54799745708837,193.0,214.54799745708837,55,1573
1_6_1,169,Ele,203.1659249841068,186.0,203.1659249841068,56,1573
1_6_1,170,Adv,205.14004149377593,188.0,205.14004149377593,55,1928
1_6_1,170,Ele,210.5809906291834,188.0,210.5809906291834,56,1494
1_6_1,171,Adv,215.1526595744681,193.0,215.1526595744681,54,1880
1_6_1,171,Ele,224.57414965986393,199.0,224.57414965986393,54,735
1_6_2,172,Adv,206.52529550827424,191.0,206.52529550827424,56,2115
1_6_2,172,Ele,217.08281893004116,196.0,217.08281893004116,55,1944
1_6_2,173,Adv,205.99539927702924,191.0,205.99539927702924,55,3043
1_6_2,173,Ele,204.1172761664565,187.0,204.1172761664565,55,2379
1_6_2,174,Adv,214.74851485148514,201.0,214.74851485148514,54,505
1_6_2,174,Ele,199.14720812182742,183.0,199.14720812182742,55,591
1_6_2,175,Adv,201.4850982878884,187.0,201.4850982878884,56,1577
1_6_2,175,Ele,200.40065359477123,184.0,200.40065359477123,55,1530
1_6_2,176,Adv,192.7422680412371,177.0,192.7422680412371,56,485
1_6_2,176,Ele,197.04329004329006,180.0,197.04329004329006,53,462
1_6_3,177,Adv,215.10796691336526,194.0,215.10796691336526,55,2297
1_6_3,177,Ele,211.8620347394541,190.0,211.8620347394541,56,2015
1_6_3,178,Adv,203.4436090225564,186.0,203.4436090225564,54,1463
1_6_3,178,Ele,206.998353909465,186.0,206.998353909465,56,1215
1_6_3,179,Adv,211.32663316582915,191.0,211.32663316582915,55,1592
1_6_3,179,Ele,209.20249406175773,187.0,209.20249406175773,56,1684
1_6_3,180,Adv,217.70360110803324,196.0,217.70360110803324,55,2166
1_6_3,180,Ele,205.6921768707483,186.0,205.6921768707483,56,1176
1_6_4,181,Adv,204.4650900900901,188.0,204.4650900900901,56,888
1_6_4,181,Ele,200.21931260229132,185.0,200.21931260229132,55,1222
1_6_4,182,Adv,201.15349194167305,188.0,201.15349194167305,56,1303
1_6_4,182,Ele,206.1216105176664,189.0,206.1216105176664,55,1217
1_6_4,183,Adv,205.60164609053498,196.0,205.60164609053498,56,1215
1_6_4,183,Ele,200.456,182.5,200.456,55,1000
1_6_4,184,Adv,206.19569603227976,194.0,206.19569603227976,55,1487
1_6_4,184,Ele,203.58021806853583,191.5,203.58021806853583,55,1284
1_6_4,185,Adv,209.65524781341108,198.0,209.65524781341108,55,1372
1_6_4,185,Ele,204.29198184568835,190.0,204.29198184568835,55,1322
1_7_1,186,Adv,210.53329105897274,194.0,210.53329105897274,56,1577
1_7_1,186,Ele,208.08988764044943,191.5,208.08988764044943,55,1424
1_7_1,187,Adv,213.02159953298306,194.0,213.02159953298306,56,1713
1_7_1,187,Ele,212.32365591397848,194.0,212.32365591397848,54,930
1_7_1,188,Adv,207.2268221574344,189.0,207.2268221574344,56,1715
1_7_1,188,Ele,199.04444444444445,182.0,199.04444444444445,55,1395
1_7_1,189,Adv,194.8125701459035,179.0,194.8125701459035,56,891
1_7_1,189,Ele,198.90687160940325,186.0,198.90687160940325,55,1106
1_7_1,190,Adv,208.3910447761194,195.0,208.3910447761194,56,1005
1_7_1,190,Ele,212.5837780149413,190.0,212.5837780149413,55,937
1_7_1,191,Adv,213.0063492063492,193.0,213.0063492063492,56,315
1_7_1,191,Ele,198.93413173652695,183.0,198.93413173652695,55,334
1_7_1,192,Adv,192.69135802469137,182.0,192.69135802469137,56,405
1_7_1,192,Ele,203.5095238095238,190.0,203.5095238095238,54,420
1_7_1,193,Adv,197.73529411764707,186.0,197.73529411764707,55,238
1_7_1,193,Ele,197.9718309859155,179.0,197.9718309859155,55,213
1_7_2,194,Adv,203.62464046021094,191.0,203.62464046021094,56,2086
1_7_2,194,Ele,203.11514614703276,186.5,203.11514614703276,55,2258
1_7_2,195,Adv,202.30384271671136,189.0,202.30384271671136,56,1119
1_7_2,195,Ele,204.63104325699746,189.0,204.63104325699746,54,1179
1_7_2,196,Adv,211.24746835443037,193.5,211.24746835443037,56,1580
1_7_2,196,Ele,212.23555840821567,196.0,212.23555840821567,54,1558
1_7_2,197,Adv,200.66274797942688,187.0,200.66274797942688,56,1361
1_7_2,197,Ele,204.0877308707124,187.0,204.0877308707124,55,1516
1_7_2,198,Adv,201.06591500433652,186.0,201.06591500433652,56,1153
1_7_2,198,Ele,201.852045256745,186.0,201.852045256745,55,1149
1_7_3,199,Adv,198.41942604856513,180.0,198.41942604856513,55,1359
1_7_3,199,Ele,193.56132075471697,180.0,193.56132075471697,56,848
1_7_3,200,Adv,197.65397350993376,184.0,197.65397350993376,55,604
