text_id,level,SkipRateFirstPass,SkipRateTotal,n_subjects,n_rows
1_9_5,Adv,0.5132440476190476,0.3476190476190476,56,6720
1_9_5,Ele,0.5078787878787879,0.3204848484848485,55,4125
1_9_6,Adv,0.5396989374262101,0.3624557260920897,56,6776
1_9_6,Ele,0.5354028085735403,0.35388026607538803,55,6765
2_10_1,Adv,0.6178947368421053,0.4261654135338346,50,6650
2_10_1,Ele,0.5630709426627794,0.3729834791059281,49,5145
2_10_2,Adv,0.5762058868854986,0.36245954692556637,50,6489
2_10_2,Ele,0.5553548853169586,0.3406176629944013,49,5537
2_10_3,Adv,0.5538112680969823,0.35670678527821387,49,5733
2_10_3,Ele,0.5858715596330275,0.4,50,5450
2_10_4,Adv,0.5809613319011815,0.39607948442534907,49,7448
2_10_4,Ele,0.5393103448275862,0.3374712643678161,50,4350
2_1_1,Adv,0.4787270840539606,0.2964372189553788,49,5782
2_1_1,Ele,0.5449056603773584,0.33754716981132077,50,5300
2_1_2,Adv,0.5927859515899383,0.40626483151400095,49,6321
2_1_2,Ele,0.6193684210526316,0.4105263157894737,50,4750
2_1_3,Adv,0.58,0.38113207547169814,50,5300
2_1_3,Ele,0.546201814058957,0.35912698412698413,49,3528
2_1_4,Adv,0.6010909090909091,0.42642424242424243,50,8250
2_1_4,Ele,0.532545649838883,0.3851772287862513,49,4655
2_1_5,Adv,0.5851862342444413,0.3864891658405325,50,7061
2_1_5,Ele,0.5312813650050184,0.3370692539310806,49,5978
2_1_6,Adv,0.4792247834385553,0.30538834238731466,49,6811
2_1_6,Ele,0.5258823529411765,0.32294117647058823,50,5100
2_2_1,Adv,0.57009009009009,0.3933333333333333,50,5550
2_2_1,Ele,0.5171351559491721,0.3534847901424721,49,5194
2_2_2,Adv,0.6162091503267974,0.40901960784313723,50,7650
2_2_2,Ele,0.5491388044579534,0.3826892459111304,49,6909
2_2_3,Adv,0.5811764705882353,0.35333333333333333,50,5100
2_2_3,Ele,0.5253915519696251,0.3032747982914096,49,4214
2_2_4,Adv,0.44752186588921283,0.2565597667638484,49,2744
2_2_4,Ele,0.5004,0.2952,50,2500
2_2_5,Adv,0.5580626616843921,0.3565679793043978,49,6958
2_2_5,Ele,0.6211214953271028,0.3910280373831776,50,5350
2_2_6,Adv,0.5211370262390671,0.3486394557823129,49,4116
2_2_6,Ele,0.5597101449275362,0.36927536231884056,50,3450
2_3_1,Adv,0.5828148148148148,0.39525925925925925,50,6750
2_3_1,Ele,0.5400313971742543,0.3486656200941915,49,6370
2_3_2,Adv,0.6064524911516471,0.4010345766403485,50,7346
2_3_2,Ele,0.5551412872841445,0.3492935635792779,49,5096
2_3_3,Adv,0.609577164199013,0.3821528611444578,49,7497
2_3_3,Ele,0.5942553191489361,0.39148936170212767,50,4700
2_3_4,Adv,0.5896402877697842,0.39093525179856115,50,6950
2_3_4,Ele,0.5154707044107966,0.3489137590520079,49,4557
2_4_1,Adv,0.5492782478845196,0.3641114982578397,49,4018
2_4_1,Ele,0.5615384615384615,0.3812307692307692,50,3250
2_4_2,Adv,0.5483793517406963,0.3589435774309724,49,4165
2_4_2,Ele,0.5902857142857143,0.38685714285714284,50,3500
2_4_3,Adv,0.555667811679127,0.32430794099818144,49,4949
2_4_3,Ele,0.599746835443038,0.3822784810126582,50,3950
2_4_4,Adv,0.5399478940512376,0.3588797221016066,49,4606
2_4_4,Ele,0.5531764705882353,0.34141176470588236,50,4250
2_4_5,Adv,0.5596296296296296,0.33666666666666667,50,5400
2_4_5,Ele,0.48014044327408384,0.3359666447224051,49,4557
2_4_6,Adv,0.5265671641791044,0.3364179104477612,50,3350
2_4_6,Ele,0.5306122448979592,0.3326530612244898,49,3920
2_4_7,Adv,0.5611357586512866,0.3781721384205856,49,5635
2_4_7,Ele,0.5746341463414634,0.3724390243902439,50,4100
2_5_1,Adv,0.5781395348837209,0.39147286821705424,50,6450
2_5_1,Ele,0.5120593692022264,0.3401360544217687,49,4851
2_5_2,Adv,0.6044025157232704,0.3918238993710692,50,7950
2_5_2,Ele,0.5631549917264203,0.3866519580805295,49,5439
2_5_3,Adv,0.5359977324263039,0.36139455782312924,49,3528
2_5_3,Ele,0.5905555555555555,0.3877777777777778,50,3600
2_5_4,Adv,0.5704950495049504,0.32831683168316833,50,5050
2_5_4,Ele,0.49427575908412147,0.3026381284221005,49,4018
2_5_5,Adv,0.5053449951409135,0.3204220463695682,49,7203
2_5_5,Ele,0.5312820512820513,0.3687179487179487,50,3900
2_6_1,Adv,0.5841935483870968,0.40048387096774196,50,6200
2_6_1,Ele,0.5532687651331719,0.35489450017295054,49,5782
2_6_2,Adv,0.5142252527627557,0.33576299083000233,49,4253
2_6_2,Ele,0.5908888888888889,0.41688888888888886,50,4500
2_6_3,Adv,0.5549367088607595,0.3359493670886076,50,3950
2_6_3,Ele,0.5024737167594311,0.323747680890538,49,3234
2_6_4,Adv,0.5331991951710262,0.32667433170451277,49,6958
2_6_4,Ele,0.5851764705882353,0.3628235294117647,50,4250
2_7_1,Adv,0.5077452667814114,0.338087042045734,49,4067
2_7_1,Ele,0.5575342465753425,0.38136986301369863,50,3650
2_7_2,Adv,0.5583566760037348,0.38241963452047484,49,7497
2_7_2,Ele,0.5571134020618557,0.3781443298969072,50,4850
2_7_3,Adv,0.5767010309278351,0.3597938144329897,50,4850
2_7_3,Ele,0.5550483351235231,0.3297529538131042,49,3724
2_7_4,Adv,0.5965573770491803,0.40491803278688526,50,6100
2_7_4,Ele,0.5664227955333077,0.36792452830188677,49,5194
2_7_5,Adv,0.5579114762788232,0.3624436787702094,49,7546
2_7_5,Ele,0.6148091603053435,0.3996946564885496,50,6550
2_7_6,Adv,0.5856756756756757,0.42324324324324325,50,7400
2_7_6,Ele,0.5558481457098968,0.38643844634628044,49,4557
2_8_1,Adv,0.5465909090909091,0.38545454545454544,50,4400
2_8_1,Ele,0.5066854327938072,0.3703964344358433,49,4263
2_8_2,Adv,0.5775862068965517,0.3839655172413793,50,5800
2_8_2,Ele,0.5360824742268041,0.3756770924340381,49,5723
2_8_3,Adv,0.5422168867547019,0.38095238095238093,49,4998
2_8_3,Ele,0.5938,0.4318,50,5000
2_8_4,Adv,0.5858550316678396,0.34764250527797325,49,5684
2_8_4,Ele,0.5888888888888889,0.391358024691358,50,4050
2_8_5,Adv,0.5839726027397261,0.37931506849315066,50,7300
2_8_5,Ele,0.5539064110492682,0.33353947639661924,49,4851
2_8_6,Adv,0.5816494845360825,0.39979381443298967,50,4850
2_8_6,Ele,0.5521865889212828,0.3749271137026239,49,3430
2_9_1,Adv,0.4627197413618913,0.28793695696100224,49,4949
2_9_1,Ele,0.5503846153846154,0.33634615384615385,50,5200
2_9_2,Adv,0.49257884972170685,0.3181818181818182,49,4312
2_9_2,Ele,0.5509333333333334,0.328,50,3750
2_9_3,Adv,0.5103498542274052,0.37011661807580176,49,6860
2_9_3,Ele,0.5461538461538461,0.3769230769230769,50,5200
2_9_4,Adv,0.58,0.41486842105263155,50,7600
2_9_4,Ele,0.5853504192374624,0.3970890681854137,49,6321
2_9_5,Adv,0.49725860493451113,0.32911970758452636,49,6566
2_9_5,Ele,0.5544067796610169,0.363728813559322,50,5900
2_9_6,Adv,0.58528,0.37376,50,6250
2_9_6,Ele,0.5661505981703026,0.3099929627023223,49,2842
3_10_1,Adv,0.5262211567275996,0.3263410248726401,47,3337
3_10_1,Ele,0.5666766556787534,0.3287383877734492,47,3337
3_10_2,Adv,0.5550827423167849,0.3536643026004728,47,4230
3_10_2,Ele,0.5127659574468085,0.3345744680851064,47,3760
3_10_3,Adv,0.6104255319148936,0.37957446808510636,47,4700
3_10_3,Ele,0.5552672548002076,0.376751427088739,47,3854
3_10_4,Adv,0.5968561448078755,0.3644013972689743,47,6298
3_10_4,Ele,0.5859605528808821,0.39198633328156546,47,6439
3_10_5,Adv,0.5779675251959686,0.4183930571108623,47,7144
3_10_5,Ele,0.5841536995871706,0.42092727850111145,47,6298
3_10_6,Adv,0.5659574468085107,0.41201501877346686,47,3995
3_10_6,Ele,0.5757345491388045,0.4166666666666667,47,3948
3_1_1,Adv,0.5713353348126876,0.38337031719096726,47,7661
3_1_1,Ele,0.5915218450544096,0.36836121487737533,47,6157
3_1_2,Adv,0.5234042553191489,0.3242553191489362,47,3525
3_1_2,Ele,0.5481624758220502,0.2901353965183752,47,2585
3_1_3,Adv,0.6175851175851176,0.3853983853983854,47,5698
3_1_3,Ele,0.6262956901254774,0.4464448081469358,47,5499
3_1_4,Adv,0.5994082006481612,0.3497252360152177,47,7097
3_1_4,Ele,0.5765781607174257,0.34288728679444347,47,5687
3_1_5,Adv,0.5842438182863715,0.32978723404255317,47,6956
3_1_5,Ele,0.5241044977107461,0.3283059520603286,47,3713
3_2_1,Adv,0.5292553191489362,0.33670212765957447,47,5640
3_2_1,Ele,0.5790143662484089,0.36224768139661756,47,5499
3_2_2,Adv,0.4787234042553192,0.30638297872340425,47,3290
3_2_2,Ele,0.4813023855577047,0.30141843971631205,47,3102
3_2_3,Adv,0.5575661165241599,0.35016901968582226,47,5029
3_2_3,Ele,0.5030687397708674,0.34942716857610473,47,4888
3_2_4,Adv,0.5760296701151669,0.34940464571540114,47,5123
3_2_4,Ele,0.5876884941127866,0.3693451766164016,47,4841
3_2_5,Adv,0.6210357286230429,0.4347651545564031,47,7473
3_2_5,Ele,0.6336387637831962,0.40301289020034164,47,6439
3_3_1,Adv,0.5566185920319863,0.3330001427959446,47,7003
3_3_1,Ele,0.5833083608031165,0.353161522325442,47,6674
3_3_2,Adv,0.5603815113719736,0.36962582538517974,47,6815
3_3_2,Ele,0.5632978723404255,0.36418439716312057,47,5640
3_3_3,Adv,0.6063829787234043,0.41937290033594626,47,7144
3_3_3,Ele,0.5715274174018335,0.40287147552326585,47,5781
3_3_4,Adv,0.6316661645073818,0.3972582103043085,47,6638
3_3_4,Ele,0.596908244680851,0.4464760638297872,47,6016
3_3_5,Adv,0.5978132387706856,0.396128841607565,47,6768
3_3_5,Ele,0.6362874853409282,0.42486178589378454,47,5969
3_4_1,Adv,0.5468612625285739,0.3337436258132583,47,5687
3_4_1,Ele,0.5166061235080436,0.3640373637778931,47,3854
3_4_2,Adv,0.5498970487302677,0.3326012354152368,47,7285
3_4_2,Ele,0.5603448275862069,0.3439104915627293,47,5452
3_4_3,Adv,0.5091834879068922,0.32133115111838517,47,5499
3_4_3,Ele,0.5090425531914894,0.3523936170212766,47,3760
3_4_4,Adv,0.5602393617021276,0.3422872340425532,47,7520
3_4_4,Ele,0.6039567002612916,0.3475177304964539,47,5358
3_4_5,Adv,0.5374056280027454,0.32441088995653167,47,4371
3_4_5,Ele,0.5908147379346134,0.398287493513233,47,3854
3_5_1,Adv,0.6326530612244898,0.3844261108698799,47,6909
3_5_1,Ele,0.5539651837524178,0.34313346228239844,47,5170
3_5_2,Adv,0.6310326933056565,0.40295796574987025,47,7708
3_5_2,Ele,0.5860611020185488,0.41312056737588654,47,7332
3_5_3,Adv,0.5991949396204715,0.3411922560858731,47,5217
3_5_3,Ele,0.6573022102871308,0.38772980789093164,47,4841
3_5_4,Adv,0.6257318292160503,0.3856918463515636,47,7003
3_5_4,Ele,0.5453900709219858,0.38156028368794326,47,4230
3_6_1,Adv,0.5799072148456247,0.3716205407134858,47,6251
3_6_1,Ele,0.5271385149804603,0.3749457229700391,47,4606
3_6_2,Adv,0.5005231949773282,0.2954307638646669,47,2867
3_6_2,Ele,0.5022671782350889,0.2954307638646669,47,2867
3_6_3,Adv,0.47606019151846785,0.280437756497948,47,3655
3_6_3,Ele,0.4865456821026283,0.3135168961201502,47,3196
3_6_4,Adv,0.5258358662613982,0.3331306990881459,47,4935
3_6_4,Ele,0.5125,0.3324468085106383,47,3760
3_6_5,Adv,0.602308499475341,0.36801079298456,47,6671
3_6_5,Ele,0.5816247582205029,0.39264990328820115,47,5170
3_6_6,Adv,0.6089095744680851,0.4271276595744681,47,7520
3_6_6,Ele,0.6111777045250225,0.3903206472879832,47,6674
3_6_7,Adv,0.5361102786934372,0.3077614623913695,47,3337
3_6_7,Ele,0.5143929912390488,0.35356695869837296,47,3196
3_7_1,Adv,0.5315900600942017,0.30469384440474256,47,6157
3_7_1,Ele,0.5211941283193139,0.3198086755731486,47,6063
3_7_2,Adv,0.5989361702127659,0.3899696048632219,47,6580
3_7_2,Ele,0.5684464070654356,0.3462464873544761,47,4982
3_7_3,Adv,0.5339486858573217,0.3440237797246558,47,6392
3_7_3,Ele,0.4994497432134996,0.31896551724137934,47,5452
3_7_4,Adv,0.5439102564102564,0.33125,47,6240
3_7_4,Ele,0.5812895890855936,0.3982458989767744,47,6157
3_7_5,Adv,0.5545702592087313,0.3579467939972715,47,5864
3_7_5,Ele,0.5164048518592166,0.3219327898190495,47,5029
3_7_6,Adv,0.5129384703852788,0.3433007475560667,47,5217
3_7_6,Ele,0.5281739537058686,0.35094692541501055,47,4277
3_7_7,Adv,0.5733179988499137,0.3895917193789534,47,6956
3_7_7,Ele,0.5751227495908346,0.39689034369885434,47,6110
3_8_1,Adv,0.6136686558681443,0.41048593350383633,46,7038
3_8_1,Ele,0.5776072549703523,0.40477851412626437,47,5734
3_8_2,Adv,0.6016337386018237,0.430661094224924,47,5264
3_8_2,Ele,0.5888888888888889,0.4101654846335697,47,4230
3_8_3,Adv,0.5823160097663063,0.4103592605510987,47,5734
3_8_3,Ele,0.5722746216275499,0.3904364992322878,47,4559
3_8_4,Adv,0.5950527590382286,0.4106555959176613,47,5781
3_8_4,Ele,0.5909683022145028,0.3992618323925315,47,4606
3_8_5,Adv,0.5268375241779497,0.29497098646034814,47,4136
3_8_5,Ele,0.47720364741641336,0.24772036474164133,47,2632
3_8_6,Adv,0.6014530358069539,0.36066424494032173,47,5781
3_8_6,Ele,0.5483789260385005,0.3576494427558257,47,3948
3_9_1,Adv,0.5438505448884277,0.3679294239750908,47,3854
3_9_1,Ele,0.5515548281505729,0.3617021276595745,47,3055
3_9_2,Adv,0.5801155765694773,0.3873128447596533,47,7614
3_9_2,Ele,0.5714788113240724,0.3569544575347283,47,5687
3_9_3,Adv,0.5779044903777619,0.39828937990021385,47,7015
3_9_3,Ele,0.5998259355961706,0.3758050478677111,47,5745
3_9_4,Adv,0.6298901853122855,0.3973919011667811,47,5828
3_9_4,Ele,0.5851063829787234,0.37152209492635024,47,3666
