text_id,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_3_4,Ele,127.05707710011508,137.0,203.9390469154045,55,4345
1_3_5,Adv,135.74642857142857,149.0,206.67595581988104,56,8960
1_3_5,Ele,134.17628458498024,145.0,206.90735473384802,55,3795
1_4_1,Adv,126.94873271889401,136.5,204.2474513438369,56,8680
1_4_1,Ele,131.05710227272726,140.5,206.13092046470064,55,7040
1_4_2,Adv,137.29136528028934,149.0,208.5056642636457,56,8848
1_4_2,Ele,132.0936170212766,142.0,206.15536325216343,55,7755
1_4_3,Adv,143.3228130360206,150.0,210.47153652392947,55,5830
1_4_3,Ele,133.68706445993033,147.0,204.9035380507343,56,4592
1_4_4,Adv,139.37861635220125,148.0,208.99622770919066,55,8745
1_4_4,Ele,137.1965737514518,151.0,206.33406113537117,56,6888
1_4_5,Adv,140.41517857142858,153.0,204.54212237658882,56,4928
1_4_5,Ele,141.37801268498944,151.0,205.75938461538462,55,4730
1_5_1,Adv,133.6,141.0,210.61146496815286,55,3960
1_5_1,Ele,121.04813664596273,130.0,203.0959617889709,56,3864
1_5_2,Adv,132.38807556080283,141.0,209.94701366785247,55,8470
1_5_2,Ele,126.44722814498934,137.0,206.18426770969143,56,7504
1_5_3,Adv,149.44596273291924,159.0,209.4064403829417,56,6440
1_5_3,Ele,146.36008359456636,152.0,211.9651937046005,55,4785
1_5_4,Adv,141.23099415204678,150.0,211.9952598314607,55,8550
1_5_4,Ele,135.96964285714284,149.0,208.04098360655738,56,6160
1_5_5,Adv,139.3042328042328,152.0,205.89247311827958,56,4536
1_5_5,Ele,151.98745198463507,159.0,211.36431623931625,55,3905
1_6_1,Adv,131.61162790697674,137.0,209.8863789615644,55,4730
1_6_1,Ele,130.9230093676815,141.0,208.88977113498365,56,3416
1_6_2,Adv,134.3563596491228,145.0,206.18533653846154,56,6384
1_6_2,Ele,135.3909940526763,144.0,207.00857365549493,55,5885
1_6_3,Adv,141.06454545454545,149.0,210.088004332521,55,5500
1_6_3,Ele,139.08988764044943,149.0,206.25528116631955,56,4984
1_6_4,Adv,127.82210242587601,142.0,206.3508294805548,56,5936
1_6_4,Ele,123.07832167832167,133.0,202.94263476506197,55,5720
1_7_1,Adv,124.32142857142857,133.0,207.98427672955975,56,8512
1_7_1,Ele,126.7370420624152,136.0,205.06081229418223,55,7370
1_7_2,Adv,130.63992537313433,144.0,206.81898734177216,56,7504
1_7_2,Ele,129.2744055944056,139.0,205.1746947835738,55,7150
1_7_3,Adv,135.8590909090909,146.0,205.4417610997585,55,8140
1_7_3,Ele,128.96974616292798,140.0,203.65858774178514,56,6776
1_7_4,Adv,120.02517482517483,124.0,206.08685211126675,55,8580
1_7_4,Ele,122.18963219616205,129.0,205.3092252575011,56,7504
1_8_1,Adv,122.74679129464286,135.0,202.40372670807454,56,7168
1_8_1,Ele,122.17863636363636,128.0,199.69762258543832,55,6600
1_8_2,Adv,141.70047846889952,150.0,206.39964157706092,55,7315
1_8_2,Ele,137.97699485199485,151.0,205.82313414926807,56,6216
1_8_3,Adv,124.92285012285012,134.0,203.13064322812625,55,8140
1_8_3,Ele,126.77675053046377,137.0,205.87570760521783,56,6598
1_8_4,Adv,135.00992907801418,145.0,208.23428798727127,55,7755
1_8_4,Ele,126.69267598343686,140.0,202.45678246484698,56,7728
1_8_5,Adv,141.5741341991342,154.0,205.30656552445723,56,5544
1_8_5,Ele,142.51840354767185,152.0,205.55100735529263,55,4510
1_9_1,Adv,130.59537337662337,143.0,202.7643352236925,56,4928
1_9_1,Ele,138.2335064935065,147.0,205.87969052224372,55,3850
1_9_2,Adv,141.85454545454544,149.0,208.0783277270543,55,6105
1_9_2,Ele,142.9329132690882,155.0,205.56130063965884,56,5396
1_9_3,Adv,143.10345710627402,150.0,207.35398886827457,55,3905
1_9_3,Ele,132.7860221674877,146.0,199.20969976905312,56,3248
1_9_4,Adv,143.2897271268058,156.0,203.0005685048323,56,4984
1_9_4,Ele,142.6833166833167,153.0,201.67466817283253,55,5005
1_9_5,Adv,135.80877976190476,146.0,208.17404197080293,56,6720
1_9_5,Ele,140.832,150.0,207.25365679628968,55,4125
1_9_6,Adv,132.98170011806374,144.0,208.58425925925926,56,6776
1_9_6,Ele,134.91278640059127,143.0,208.80462136810797,55,6765
2_10_1,Adv,116.93909774436091,119.0,203.78537735849056,50,6650
2_10_1,Ele,130.1321671525753,142.0,207.54184748915065,49,5145
2_10_2,Adv,129.41161966404684,140.0,202.98573845781968,50,6489
2_10_2,Ele,141.17500451508036,154.0,214.10188989317996,49,5537
2_10_3,Adv,138.89516832373974,150.0,215.91268980477224,49,5733
2_10_3,Ele,123.32697247706422,130.0,205.54495412844037,50,5450
2_10_4,Adv,132.01799140708914,138.5,218.6016007114273,49,7448
2_10_4,Ele,136.33586206896553,149.0,205.78105482303957,50,4350
2_1_1,Adv,151.78519543410584,162.0,215.73795476892823,49,5782
2_1_1,Ele,133.3635849056604,146.0,201.31785816006837,50,5300
2_1_2,Adv,127.32384116437272,134.0,214.4455102584599,49,6321
2_1_2,Ele,118.27031578947368,127.5,200.63714285714286,50,4750
2_1_3,Adv,123.48830188679246,134.0,199.5390243902439,50,5300
2_1_3,Ele,134.85884353741497,146.0,210.4298982750995,49,3528
2_1_4,Adv,116.06375757575758,123.0,202.35122569737953,50,8250
2_1_4,Ele,130.46573576799142,143.0,212.20055904961566,49,4655
2_1_5,Adv,127.57612236227163,137.0,207.9443674976916,50,7061
2_1_5,Ele,142.53830712612913,153.0,215.01236437042644,49,5978
2_1_6,Adv,149.942299221847,160.0,215.86493341788204,49,6811
2_1_6,Ele,136.05235294117648,149.0,200.94613379669852,50,5100
2_2_1,Adv,123.58234234234234,132.0,203.7071577071577,50,5550
2_2_1,Ele,139.03581055063535,150.0,215.0541989279333,49,5194
2_2_2,Adv,120.42143790849673,126.0,203.7655385976554,50,7650
2_2_2,Ele,133.4952959907367,140.0,216.2529894490035,49,6909
2_2_3,Adv,133.138431372549,143.0,205.88417222559127,50,5100
2_2_3,Ele,148.0282392026578,158.0,212.46287465940054,49,4214
2_2_4,Adv,166.2350583090379,174.0,223.60245098039215,49,2744
2_2_4,Ele,146.8436,157.0,208.34790011350736,50,2500
2_2_5,Adv,137.79131934463928,149.0,214.15054724145634,49,6958
2_2_5,Ele,121.37233644859813,132.0,199.30693677102516,50,5350
2_2_6,Adv,138.84620991253644,149.5,213.1633718761656,49,4116
2_2_6,Ele,126.63594202898551,138.0,200.7784926470588,50,3450
2_3_1,Adv,124.0434074074074,131.0,205.11832435080842,50,6750
2_3_1,Ele,135.57111459968604,150.0,208.14364907206556,49,6370
2_3_2,Adv,120.09283964062075,128.5,200.50045454545455,50,7346
2_3_2,Ele,136.7217425431711,149.0,210.1127864897467,49,5096
2_3_3,Adv,129.9439775910364,141.0,210.31735751295338,49,7497
2_3_3,Ele,120.3668085106383,133.0,197.8055944055944,50,4700
2_3_4,Adv,124.99539568345324,134.0,205.22513583746752,50,6950
2_3_4,Ele,139.27891156462584,152.0,213.91776204920797,49,4557
2_4_1,Adv,133.01393728222996,147.0,209.17808219178082,49,4018
2_4_1,Ele,121.4843076923077,137.0,196.33217304823472,50,3250
2_4_2,Adv,137.78223289315727,149.0,214.92996254681648,49,4165
2_4_2,Ele,122.66571428571429,134.0,200.0605778191985,50,3500
2_4_3,Adv,140.62901596282077,153.0,208.1258971291866,49,4949
2_4_3,Ele,121.9486075949367,136.0,197.41680327868852,50,3950
2_4_4,Adv,135.2231871471993,146.0,210.9170335252286,49,4606
2_4_4,Ele,132.0529411764706,146.0,200.5091103965702,50,4250
2_4_5,Adv,135.01296296296297,144.0,203.53713009491904,50,5400
2_4_5,Ele,139.26333113890718,151.0,209.72339722405817,49,4557
2_4_6,Adv,132.7507462686567,143.0,200.05173189383714,50,3350
2_4_6,Ele,139.68443877551022,152.0,209.3130733944954,49,3920
2_4_7,Adv,135.7519077196096,144.0,218.31107305936072,49,5635
2_4_7,Ele,127.06439024390244,139.0,202.4733773804897,50,4100
2_5_1,Adv,121.56852713178294,130.0,199.77503184713376,50,6450
2_5_1,Ele,137.61945990517418,149.0,208.55732583567635,49,4851
2_5_2,Adv,125.78704402515723,135.0,206.82668045501552,50,7950
2_5_2,Ele,130.41478212906785,142.0,212.62769784172662,49,5439
2_5_3,Adv,132.74121315192744,147.5,207.86107412339103,49,3528
2_5_3,Ele,119.72694444444444,134.0,195.56125226860254,50,3600
2_5_4,Adv,135.87841584158417,147.0,202.29540094339623,50,5050
2_5_4,Ele,147.78123444499752,160.0,211.91470378301213,49,4018
2_5_5,Adv,145.79716784673053,156.0,214.54075587334015,49,7203
2_5_5,Ele,126.68512820512821,141.0,200.6791226645004,50,3900
2_6_1,Adv,120.44258064516129,130.0,200.89965025558246,50,6200
2_6_1,Ele,137.06883431338636,149.0,212.4750670241287,49,5782
2_6_2,Adv,138.5798260051728,150.0,208.63008849557522,49,4253
2_6_2,Ele,113.81177777777778,120.0,195.18025914634146,50,4500
2_6_3,Adv,135.4293670886076,148.0,203.9443385436523,50,3950
2_6_3,Ele,141.77798392084105,154.0,209.652491998171,49,3234
2_6_4,Adv,142.29390629491232,154.0,211.3299893276414,49,6958
2_6_4,Ele,124.20588235294117,137.0,194.93168389955687,50,4250
2_7_1,Adv,141.27956724858618,153.0,213.44130757800892,49,4067
2_7_1,Ele,126.11972602739726,139.0,203.86935341009743,50,3650
2_7_2,Adv,131.2171535280779,143.0,212.46976241900649,49,7497
2_7_2,Ele,126.47422680412372,138.0,203.3819628647215,50,4850
2_7_3,Adv,128.6018556701031,142.5,200.8756843800322,50,4850
2_7_3,Ele,140.70139634801288,153.0,209.92467948717947,49,3724
2_7_4,Adv,119.13344262295082,127.0,200.19669421487603,50,6100
2_7_4,Ele,133.70427416249518,144.0,211.53213524215656,49,5194
2_7_5,Adv,137.1195335276968,146.5,215.07046352109748,49,7546
2_7_5,Ele,120.47801526717558,130.0,200.6945574771109,50,6550
2_7_6,Adv,116.38216216216216,122.0,201.78725398313028,50,7400
2_7_6,Ele,126.63989466754444,139.0,206.40128755364807,49,4557
2_8_1,Adv,123.35704545454546,134.0,200.72892011834318,50,4400
2_8_1,Ele,132.5702556884823,148.0,210.56147540983608,49,4263
2_8_2,Adv,122.76655172413793,135.0,199.28519451441366,50,5800
2_8_2,Ele,128.708195002621,142.0,206.15645116148895,49,5723
2_8_3,Adv,130.61824729891956,143.0,210.99870717517777,49,4998
2_8_3,Ele,111.638,115.5,196.47659274903202,50,5000
2_8_4,Adv,135.35767065446868,148.0,207.49002157497304,49,5684
2_8_4,Ele,120.640987654321,133.0,198.2133874239351,50,4050
2_8_5,Adv,123.00630136986301,133.0,198.17832708011477,50,7300
2_8_5,Ele,139.39579468150896,153.0,209.15836684194247,49,4851
2_8_6,Adv,120.29422680412371,130.0,200.4215046375816,50,4850
2_8_6,Ele,127.50758017492711,142.0,203.9883395522388,49,3430
2_9_1,Adv,154.6292180238432,162.0,217.1566401816118,49,4949
2_9_1,Ele,133.0575,146.0,200.4923210663576,50,5200
2_9_2,Adv,148.02342300556586,158.0,217.10102040816327,49,4312
2_9_2,Ele,136.5864,150.0,203.25357142857143,50,3750
2_9_3,Adv,136.67186588921282,147.0,216.97963434390186,49,6860
2_9_3,Ele,124.12038461538461,136.5,199.20555555555555,50,5200
2_9_4,Adv,120.22526315789473,126.0,205.46705644254553,50,7600
2_9_4,Ele,128.6783736750514,140.0,213.42849645762266,49,6321
2_9_5,Adv,145.05635089856838,156.0,216.21793416572078,49,6566
2_9_5,Ele,129.15745762711865,140.0,202.9912093766649,50,5900
2_9_6,Adv,127.02384,137.0,202.83571793561575,50,6250
2_9_6,Ele,146.15939479239972,158.5,211.8230494645589,49,2842
3_10_1,Adv,134.8720407551693,150.0,200.2081850533808,47,3337
3_10_1,Ele,128.17051243632005,144.0,190.93973214285714,47,3337
3_10_2,Adv,126.99739952718676,142.0,196.48829553767374,47,4230
3_10_2,Ele,135.44202127659574,150.0,203.54196642685852,47,3760
3_10_3,Adv,119.9531914893617,134.0,193.34019204389574,47,4700
3_10_3,Ele,124.18033212247016,139.0,199.24687760199834,47,3854
3_10_4,Adv,125.13639250555732,138.0,196.87959030726955,47,6298
3_10_4,Ele,121.24289485945023,135.0,199.4081736909323,47,6439
3_10_5,Adv,115.94036954087346,125.0,199.34488567990374,47,7144
3_10_5,Ele,111.28929818990156,119.0,192.18535782835207,47,6298
3_10_6,Adv,117.51739674593242,128.0,199.86462324393358,47,3995
3_10_6,Ele,112.98277608915907,121.0,193.68475900998698,47,3948
3_1_1,Adv,127.43871557237958,138.0,206.6697713801863,47,7661
3_1_1,Ele,126.116127984408,137.0,199.66495242993057,47,6157
3_1_2,Adv,138.24397163120568,150.0,204.58018471872376,47,3525
3_1_2,Ele,143.18413926499034,152.0,201.70626702997276,47,2585
3_1_3,Adv,121.34169884169884,132.0,197.43146773272414,47,5698
3_1_3,Ele,110.80232769594471,112.0,200.16491458607095,47,5499
3_1_4,Adv,130.33394391996617,142.0,200.42903575297942,47,7097
3_1_4,Ele,132.13539651837525,145.0,201.08482740165908,47,5687
3_1_5,Adv,134.5973260494537,147.0,200.82775632775633,47,6956
3_1_5,Ele,136.15566927013197,149.0,202.70489174017644,47,3713
3_2_1,Adv,134.86968085106383,148.0,203.3319967923015,47,5640
3_2_1,Ele,124.68812511365702,137.0,195.51183347590532,47,5499
3_2_2,Adv,145.1419452887538,155.0,209.25372480280456,47,3290
3_2_2,Ele,144.70051579626048,159.0,207.13474850023073,47,3102
3_2_3,Adv,130.86995426526147,143.0,201.390758873929,47,5029
3_2_3,Ele,130.67921440261867,144.0,200.8679245283019,47,4888
3_2_4,Adv,127.72301385906695,141.0,196.3171317131713,47,5123
3_2_4,Ele,124.44329683949597,138.0,197.32394366197184,47,4841
3_2_5,Adv,114.81319416566305,118.0,203.12476325757575,47,7473
3_2_5,Ele,117.30905420096288,129.0,196.50182101977109,47,6439
3_3_1,Adv,137.98529201770668,149.0,206.8745450652965,47,7003
3_3_1,Ele,125.77389871141744,138.0,194.44405837387075,47,6674
3_3_2,Adv,128.63756419662508,142.0,204.06540968342645,47,6815
3_3_2,Ele,126.37163120567376,141.0,198.75515895147797,47,5640
3_3_3,Adv,115.43896976483762,125.0,198.81774349083895,47,7144
3_3_3,Ele,122.8581560283688,133.0,205.74826187717267,47,5781
3_3_4,Adv,118.03871648086773,129.0,195.83629092726818,47,6638
3_3_4,Ele,112.10073138297872,113.0,202.52192192192192,47,6016
3_3_5,Adv,124.6576536643026,135.0,206.43087839491068,47,6768
3_3_5,Ele,112.63695761434076,116.0,195.84328575589862,47,5969
3_4_1,Adv,133.8617900474767,146.0,200.91633676431775,47,5687
3_4_1,Ele,126.06927867151012,142.0,198.23378212974296,47,3854
3_4_2,Adv,138.81962937542897,148.0,208.0010283833813,47,7285
3_4_2,Ele,130.68561995597946,143.0,199.18870561923399,47,5452
3_4_3,Adv,143.36552100381888,153.0,211.2451768488746,47,5499
3_4_3,Ele,130.77367021276595,141.0,201.93388090349075,47,3760
3_4_4,Adv,136.8126329787234,147.0,208.01273756570967,47,7520
3_4_4,Ele,128.59518477043673,139.5,197.08609839816933,47,5358
3_4_5,Adv,137.16174788377947,148.0,203.02539790044023,47,4371
3_4_5,Ele,117.14815775817333,127.0,194.6912462268219,47,3854
3_5_1,Adv,124.8477348386163,136.0,202.8151892781566,47,6909
3_5_1,Ele,135.29864603481624,149.0,205.9758539458186,47,5170
3_5_2,Adv,119.94784639335755,128.0,200.90352020860496,47,7708
3_5_2,Ele,119.74809056192035,129.0,204.04206367650477,47,7332
3_5_3,Adv,132.67241709794902,145.0,201.38260110561535,47,5217
3_5_3,Ele,119.41582317702954,134.0,195.03778677462887,47,4841
3_5_4,Adv,120.28859060402685,132.0,195.8114830311483,47,7003
3_5_4,Ele,122.93333333333334,139.0,198.77981651376146,47,4230
3_6_1,Adv,125.08702607582786,136.0,199.0628818737271,47,6251
3_6_1,Ele,128.50716456795485,140.0,205.59360889197637,47,4606
3_6_2,Adv,142.41158004883152,155.0,202.12574257425743,47,2867
3_6_2,Ele,138.72933379839554,152.0,196.89950495049504,47,2867
3_6_3,Adv,146.5783857729138,155.0,203.70494296577948,47,3655
3_6_3,Ele,142.53441802252817,154.0,207.6298997265269,47,3196
3_6_4,Adv,136.88429584599797,150.0,205.26405347918566,47,4935
3_6_4,Ele,133.08218085106384,148.0,199.3581673306773,47,3760
3_6_5,Adv,125.08844251236697,137.0,197.92813092979128,47,6671
3_6_5,Ele,121.61663442940039,134.0,200.24140127388534,47,5170
3_6_6,Adv,115.20704787234042,120.0,201.10422469823584,47,7520
3_6_6,Ele,119.7117171111777,130.0,196.3519292209388,47,6674
3_6_7,Adv,137.106682649086,148.0,198.06277056277057,47,3337
3_6_7,Ele,129.0122027534418,142.0,199.5755082284608,47,3196
3_7_1,Adv,145.94559038492773,156.0,209.90119131044148,47,6157
3_7_1,Ele,140.38644235526968,150.0,206.39258001939865,47,6063
3_7_2,Adv,125.33920972644377,138.0,205.4638764324863,47,6580
3_7_2,Ele,129.5584102769972,144.0,198.17623579981577,47,4982
3_7_3,Adv,134.49327284105132,148.0,205.02766515621275,47,6392
3_7_3,Ele,138.42644900953778,151.0,203.2590896848909,47,5452
3_7_4,Adv,136.3378205128205,149.0,203.86963815001198,47,6240
3_7_4,Ele,125.35991554328406,137.0,208.32415654520918,47,6157
3_7_5,Adv,128.71828103683492,140.0,200.47915006640108,47,5864
3_7_5,Ele,139.0751640485186,149.0,205.10527859237536,47,5029
3_7_6,Adv,132.43894958788576,146.0,201.67367192060712,47,5217
3_7_6,Ele,128.538695347206,142.0,198.04034582132564,47,4277
3_7_7,Adv,121.62708453133985,134.0,199.25529910504002,47,6956
3_7_7,Ele,120.98396072013094,131.0,200.60027137042061,47,6110
3_8_1,Adv,114.52472293265131,122.0,194.26970354302242,46,7038
3_8_1,Ele,120.53191489361703,130.0,202.49926750659245,47,5734
3_8_2,Adv,112.43787993920972,115.0,197.48848848848849,47,5264
3_8_2,Ele,117.81418439716312,130.0,199.74108216432865,47,4230
3_8_3,Adv,117.18521102197418,126.0,198.74001774622892,47,5734
3_8_3,Ele,117.9355121737223,130.0,193.47535084562793,47,4559
3_8_4,Adv,118.07922504756962,128.0,200.3569122395069,47,5781
3_8_4,Ele,113.55362570560139,127.0,189.0234911456451,47,4606
3_8_5,Adv,142.39772727272728,155.0,201.97427983539094,47,4136
3_8_5,Ele,153.4312310030395,162.0,203.9550505050505,47,2632
3_8_6,Adv,125.20048434526899,138.0,195.82900432900433,47,5781
3_8_6,Ele,130.18667679837893,145.0,202.67231861198738,47,3948
3_9_1,Adv,131.12714063310847,146.0,207.45648604269294,47,3854
3_9_1,Ele,125.29459901800327,142.0,196.2948717948718,47,3055
3_9_2,Adv,125.8892828999212,138.0,205.47073954983924,47,7614
3_9_2,Ele,128.28556356602778,141.0,199.49685534591194,47,5687
3_9_3,Adv,120.01026372059872,133.0,199.44847192608387,47,7015
3_9_3,Ele,119.54847693646649,133.0,191.52426101505856,47,5745
3_9_4,Adv,117.53208647906658,127.0,195.0390091116173,47,5828
3_9_4,Ele,127.1303873431533,143.0,202.28298611111111,47,3666
