text_id,level,mean_HigherPassFixation,median_HigherPassFixation,mean_nonzero_HigherPassFixation,n_subjects,n_rows
1_2_1,Ele,105.63156053184045,0.0,365.0483675937122,56,2858
1_2_2,Adv,131.15503875968992,0.0,364.6336206896552,55,3225
1_2_2,Ele,134.86971830985917,0.0,364.79047619047617,56,3408
1_2_3,Adv,134.84258729250143,0.0,373.62410785091197,56,3494
1_2_3,Ele,177.54606741573033,0.0,403.1020408163265,55,2225
1_2_4,Adv,124.21095334685599,0.0,354.25785123966944,56,3451
1_2_4,Ele,143.055204382638,0.0,386.6400911161731,55,2373
1_2_5,Adv,132.42366159947125,0.0,370.0036934441367,56,3026
1_2_5,Ele,134.98918918918918,0.0,369.721399730821,55,2035
1_2_6,Adv,198.99893842887474,0.0,448.4617224880383,55,1884
1_2_6,Ele,111.44736842105263,0.0,338.8,56,1520
1_3_1,Adv,155.7168905950096,0.0,439.7208672086721,55,2084
1_3_1,Ele,101.23807360290778,0.0,357.6645264847512,56,2201
1_3_2,Adv,151.19195612431443,0.0,378.9324169530355,56,2188
1_3_2,Ele,170.81833616298812,0.0,404.0642570281124,55,1767
1_3_3,Adv,162.8025650991061,0.0,438.1705020920502,55,2573
1_3_3,Ele,98.91227347611202,0.0,340.1685552407932,56,2428
1_3_4,Adv,127.76904090267983,0.0,375.10662525879917,56,2836
1_3_4,Ele,141.31063829787234,0.0,415.7496087636933,55,1880
1_3_5,Adv,152.89511568123393,0.0,378.3473282442748,56,3890
1_3_5,Ele,147.48354278874925,0.0,406.004942339374,55,1671
1_4_1,Adv,127.03670990891527,0.0,385.1497907949791,56,3623
1_4_1,Ele,122.08464163822525,0.0,365.7546012269939,55,2930
1_4_2,Adv,127.78363417569194,0.0,374.9583333333333,56,4155
1_4_2,Ele,116.92669392523365,0.0,385.7003853564547,55,3424
1_4_3,Adv,176.29307805596466,0.0,428.6589077887198,55,2716
1_4_3,Ele,169.07923112986404,0.0,403.40715883668906,56,2133
1_4_4,Adv,175.8460125918153,0.0,416.8687810945274,55,3812
1_4_4,Ele,157.00684261974584,0.0,382.4238095238095,56,3069
1_4_5,Adv,184.1324651998204,0.0,396.1961352657005,56,2227
1_4_5,Ele,164.07862068965517,0.0,402.78893905191876,55,2175
1_5_1,Adv,145.13214880621877,0.0,423.6353322528363,55,1801
1_5_1,Ele,98.4047484454494,0.0,336.05791505791507,56,1769
1_5_2,Adv,123.70134136326307,0.0,400.60372340425533,55,3653
1_5_2,Ele,103.96479085164009,0.0,352.8855975485189,56,3323
1_5_3,Adv,158.3872458410351,0.0,389.4886363636364,56,3246
1_5_3,Ele,168.71888412017168,0.0,438.74441964285717,55,2330
1_5_4,Adv,165.88048851410295,0.0,436.13379204892965,55,3439
1_5_4,Ele,152.4614499424626,0.0,371.4644859813084,56,2607
1_5_5,Adv,216.6929212362911,0.0,440.8580121703854,56,2006
1_5_5,Ele,204.36140350877193,0.0,427.8079748163694,55,1995
1_6_1,Adv,134.18980427856167,0.0,395.19436997319036,55,2197
1_6_1,Ele,131.7239952718676,0.0,418.15572232645405,56,1692
1_6_2,Adv,156.47815095702418,0.0,403.4338919925512,56,2769
1_6_2,Ele,141.97964884277732,0.0,367.18369453044374,55,2506
1_6_3,Adv,208.9394555058919,0.0,470.44830741079596,55,2461
1_6_3,Ele,159.19761273209548,0.0,373.5529045643153,56,2262
1_6_4,Adv,130.62561021404431,0.0,385.64966740576494,56,2663
1_6_4,Ele,123.43906312028582,0.0,392.604797979798,55,2519
1_7_1,Adv,81.34717868338558,0.0,346.38153503893216,56,3828
1_7_1,Ele,70.44415049970605,0.0,302.97218710493047,55,3402
1_7_2,Adv,90.58518296340732,0.0,330.4277899343545,56,3334
1_7_2,Ele,130.7252427184466,0.0,359.37811387900354,55,3090
1_7_3,Adv,143.5382528486164,0.0,377.6459671663098,55,3686
1_7_3,Ele,113.47140864714086,0.0,341.1278825995807,56,2868
1_7_4,Adv,123.98938053097345,0.0,395.7853107344633,55,3390
1_7_4,Ele,81.89174937965261,0.0,306.99883720930234,56,3224
1_8_1,Adv,112.91826923076923,0.0,378.41568206229863,56,3120
1_8_1,Ele,100.79800498753117,0.0,376.25,55,2807
1_8_2,Adv,183.240703945501,0.0,449.5522284122563,55,3523
1_8_2,Ele,194.38177585633522,0.0,492.4229149115417,56,3007
1_8_3,Adv,140.34761357101783,0.0,394.6071139854487,55,3478
1_8_3,Ele,145.37465181058496,0.0,404.56976744186045,56,2872
1_8_4,Adv,159.70249355116079,0.0,428.28747117601847,55,3489
1_8_4,Ele,127.41220068415052,0.0,380.06972789115645,56,3508
1_8_5,Adv,168.93224932249322,0.0,427.79607843137256,56,2583
1_8_5,Ele,165.54494902687674,0.0,393.442731277533,55,2158
1_9_1,Adv,98.30812550281577,0.0,331.60651289009496,56,2486
1_9_1,Ele,99.62920792079208,0.0,338.8063973063973,55,2020
1_9_2,Adv,175.71769456681352,0.0,413.34628670120895,55,2724
1_9_2,Ele,171.4967569629912,0.0,392.91346153846155,56,2621
1_9_3,Adv,192.29718456725757,0.0,452.5472392638037,55,1918
1_9_3,Ele,157.9922680412371,0.0,382.5335413416537,56,1552
1_9_4,Adv,203.51707116413,0.0,423.22497861420015,56,2431
1_9_4,Ele,193.41462327240302,0.0,405.06909430438844,55,2243
1_9_5,Adv,113.52919596453684,0.0,349.3452492944497,56,3271
1_9_5,Ele,147.9758620689655,0.0,396.29419525065964,55,2030
1_9_6,Adv,114.7050336646361,0.0,347.6822157434402,56,3119
1_9_6,Ele,118.88768692332167,0.0,363.13313896987364,55,3143
2_10_1,Adv,138.40181031090123,0.0,411.3204678362573,50,2541
2_10_1,Ele,105.49466192170819,0.0,343.6985507246377,49,2248
2_10_2,Adv,101.78145454545455,0.0,342.1748166259169,50,2750
2_10_2,Ele,104.21974004874086,0.0,312.1520681265207,49,2462
2_10_3,Adv,118.52697419859265,0.0,348.09644087256027,49,2558
2_10_3,Ele,97.47585290208241,0.0,325.448224852071,50,2257
2_10_4,Adv,124.25024030759371,0.0,402.68431983385256,49,3121
2_10_4,Ele,111.28542914171656,0.0,351.7602523659306,50,2004
2_1_1,Adv,146.37093563370937,0.0,392.4928825622776,49,3014
2_1_1,Ele,122.72388059701493,0.0,355.78125,50,2412
2_1_2,Adv,115.15850815850816,0.0,416.9029535864979,49,2574
2_1_2,Ele,117.58849557522124,0.0,362.1805792163543,50,1808
2_1_3,Adv,104.56738544474393,0.0,334.4353448275862,50,2226
2_1_3,Ele,145.48157401623985,0.0,386.90365448504986,49,1601
2_1_4,Adv,71.56821634761471,0.0,310.7269129287599,50,3291
2_1_4,Ele,87.67463235294117,0.0,335.2899824253076,49,2176
2_1_5,Adv,154.09184021850461,0.0,456.8168016194332,50,2929
2_1_5,Ele,153.71127765881513,0.0,378.80299032541774,49,2802
2_1_6,Adv,148.81900197349873,0.0,408.87761425251745,49,3547
2_1_6,Ele,112.02315963606286,0.0,334.40987654320986,50,2418
2_2_1,Adv,123.82984073763622,0.0,387.23197903014415,50,2386
2_2_1,Ele,124.44417862838915,0.0,357.9197247706422,49,2508
2_2_2,Adv,118.20095367847412,0.0,370.37139807897546,50,2936
2_2_2,Ele,108.27576243980738,0.0,323.68426103646834,49,3115
2_2_3,Adv,156.5500936329588,0.0,412.3193588162762,50,2136
2_2_3,Ele,158.5585,0.0,402.4327411167513,49,2000
2_2_4,Adv,197.4320580474934,0.0,426.36324786324786,49,1516
2_2_4,Ele,132.26180944755805,0.0,344.15625,50,1249
2_2_5,Adv,110.55804878048781,0.0,353.3950103950104,49,3075
2_2_5,Ele,112.32165762210163,0.0,347.0670731707317,50,2027
2_2_6,Adv,128.3759512937595,0.0,383.3772727272727,49,1971
2_2_6,Ele,116.22712310730743,0.0,350.29563492063494,50,1519
2_3_1,Adv,125.2059659090909,0.0,404.79908151549944,50,2816
2_3_1,Ele,96.22662116040955,0.0,331.69882352941175,49,2930
2_3_2,Adv,109.94915254237289,0.0,357.1494382022472,50,2891
2_3_2,Ele,133.38244375827085,0.0,377.50062421972535,49,2267
2_3_3,Adv,177.3231978134609,0.0,434.69430485762143,49,2927
2_3_3,Ele,142.5254326166754,0.0,398.52785923753663,50,1907
2_3_4,Adv,148.55364656381488,0.0,417.82544378698225,50,2852
2_3_4,Ele,111.05932971014492,0.0,373.2404870624049,49,2208
2_4_1,Adv,114.53395913859745,0.0,377.1290909090909,49,1811
2_4_1,Ele,82.25684210526316,0.0,297.502538071066,50,1425
2_4_2,Adv,135.90005316321106,0.0,407.0509554140127,49,1881
2_4_2,Ele,112.79009762900976,0.0,344.12978723404257,50,1434
2_4_3,Adv,186.53206002728513,0.0,402.1411764705882,49,2199
2_4_3,Ele,134.91967109424414,0.0,370.3263888888889,50,1581
2_4_4,Adv,149.23596035865975,0.0,416.0934210526316,49,2119
2_4_4,Ele,134.1621906266456,0.0,396.8442367601246,50,1899
2_4_5,Adv,152.62994112699747,0.0,430.04028436018956,50,2378
2_4_5,Ele,120.86787674124103,0.0,370.9015544041451,49,2369
2_4_6,Adv,119.88398486759142,0.0,359.42533081285444,50,1586
2_4_6,Ele,140.24510869565216,0.0,403.8356807511737,49,1840
2_4_7,Adv,155.0493327941771,0.0,420.8968166849616,49,2473
2_4_7,Ele,146.579128440367,0.0,400.6802507836991,50,1744
2_5_1,Adv,115.64020580668871,0.0,347.30353200883,50,2721
2_5_1,Ele,105.88212927756653,0.0,335.05748663101605,49,2367
2_5_2,Adv,141.5691573926868,0.0,401.836642599278,50,3145
2_5_2,Ele,110.10984848484848,0.0,400.0321100917431,49,2376
2_5_3,Adv,127.8289554062309,0.0,403.19075144508673,49,1637
2_5_3,Ele,112.19945725915875,0.0,351.87659574468086,50,1474
2_5_4,Adv,137.61964038727524,0.0,374.525721455458,50,2169
2_5_4,Ele,166.8484251968504,0.0,404.57756563245823,49,2032
2_5_5,Adv,136.66460847600337,0.0,396.52768729641696,49,3563
2_5_5,Ele,94.59682713347921,0.0,341.07100591715977,50,1828
2_6_1,Adv,101.1210240496509,0.0,344.37252311756936,50,2578
2_6_1,Ele,124.1107239643825,0.0,378.48642266824083,49,2583
2_6_2,Adv,160.83978702807357,0.0,460.88072122052705,49,2066
2_6_2,Ele,86.2026072786529,0.0,321.253036437247,50,1841
2_6_3,Adv,143.0386803185438,0.0,367.6345029239766,50,1758
2_6_3,Ele,144.0913610938471,0.0,391.62668918918916,49,1609
2_6_4,Adv,168.8802339901478,0.0,406.61452928094883,49,3248
2_6_4,Ele,153.2870107770845,0.0,422.9186228482003,50,1763
2_7_1,Adv,153.23126873126873,0.0,395.3208762886598,49,2002
2_7_1,Ele,138.3498452012384,0.0,389.93891797556716,50,1615
2_7_2,Adv,86.98218061008758,0.0,309.01072961373393,49,3311
2_7_2,Ele,110.87430167597765,0.0,356.5239520958084,50,2148
2_7_3,Adv,141.5056015586946,0.0,378.76271186440675,50,2053
2_7_3,Ele,148.83283041641522,0.0,368.08358208955224,49,1657
2_7_4,Adv,73.92807801706623,0.0,299.7314662273476,50,2461
2_7_4,Ele,92.29218472468916,0.0,311.6071964017991,49,2252
2_7_5,Adv,118.77937649880096,0.0,342.18307426597585,49,3336
2_7_5,Ele,147.57590170432024,0.0,399.5,50,2523
2_7_6,Adv,74.35844748858447,0.0,319.7517531556802,50,3066
2_7_6,Ele,94.38932806324111,0.0,318.9382303839733,49,2024
2_8_1,Adv,105.48020050125314,0.0,372.44778761061946,50,1995
2_8_1,Ele,105.169757489301,0.0,370.47236180904525,49,2103
2_8_2,Adv,127.71632653061225,0.0,374.2882775119617,50,2450
2_8_2,Ele,86.96534839924671,0.0,318.4731034482759,49,2655
2_8_3,Adv,150.12674825174824,0.0,416.8567961165049,49,2288
2_8_3,Ele,141.36829148202855,0.0,397.67174515235456,50,2031
2_8_4,Adv,181.75276125743414,0.0,429.9959798994975,49,2354
2_8_4,Ele,168.78198198198197,0.0,415.7130177514793,50,1665
2_8_5,Adv,139.25617385577874,0.0,410.2046556741028,50,3037
2_8_5,Ele,144.3706099815157,0.0,386.1779975278121,49,2164
2_8_6,Adv,109.34598324297684,0.0,361.9298531810767,50,2029
2_8_6,Ele,92.09765625,0.0,315.06013363028956,49,1536
2_9_1,Adv,170.96765701391502,0.0,422.1012070566388,49,2659
2_9_1,Ele,155.44653550042773,0.0,442.6723507917174,50,2338
2_9_2,Adv,179.71755027422304,0.0,445.3250283125708,49,2188
2_9_2,Ele,198.16152019002377,0.0,439.6627140974967,50,1684
2_9_3,Adv,119.90473355165227,0.0,404.78391959798995,49,3359
2_9_3,Ele,88.20127118644068,0.0,323.72472783825816,50,2360
2_9_4,Adv,114.89661654135338,0.0,396.0583153347732,50,3192
2_9_4,Ele,101.35330026707364,0.0,337.9732824427481,49,2621
2_9_5,Adv,158.37170554377462,0.0,422.96521035598704,49,3301
2_9_5,Ele,110.18143780905287,0.0,353.25243902439024,50,2629
2_9_6,Adv,169.84876543209876,0.0,414.54613935969866,50,2592
2_9_6,Ele,218.03811841038117,89.0,426.731746031746,49,1233
3_10_1,Adv,183.5888678051866,0.0,406.5182072829132,47,1581
3_10_1,Ele,184.22268326417705,0.0,416.228125,47,1446
3_10_2,Adv,139.7518597236982,0.0,370.96332863187587,47,1882
3_10_2,Ele,135.3613537117904,0.0,378.59847328244274,47,1832
3_10_3,Adv,126.15729109776079,0.0,338.7008797653959,47,1831
3_10_3,Ele,124.0198366394399,0.0,349.04761904761904,47,1714
3_10_4,Adv,120.18826309570697,0.0,346.7704545454545,47,2539
3_10_4,Ele,101.67179294823706,0.0,321.9204275534442,47,2666
3_10_5,Adv,67.3257048092869,0.0,311.32975460122697,47,3015
3_10_5,Ele,53.9831996945399,0.0,285.62020202020204,47,2619
3_10_6,Adv,77.31833910034602,0.0,295.3083700440529,47,1734
3_10_6,Ele,88.8865671641791,0.0,300.77777777777777,47,1675
3_1_1,Adv,153.62423873325213,0.0,457.39075249320035,47,3284
3_1_1,Ele,150.40079522862823,0.0,391.9772020725389,47,2515
3_1_2,Adv,219.82440476190476,0.0,536.7805232558139,47,1680
3_1_2,Ele,249.83904109589042,0.0,503.1241379310345,47,1168
3_1_3,Adv,147.35474988526846,0.0,369.4890678941312,47,2179
3_1_3,Ele,83.47445255474453,0.0,293.7328767123288,47,2055
3_1_4,Adv,178.14773126978542,0.0,410.76561232765613,47,2843
3_1_4,Ele,144.83014950166114,0.0,379.07717391304345,47,2408
3_1_5,Adv,154.96127247579528,0.0,363.4614760746148,47,2892
3_1_5,Ele,118.70118845500849,0.0,352.5126050420168,47,1767
3_2_1,Adv,139.31713747645952,0.0,385.29895833333336,47,2655
3_2_1,Ele,153.58704103671707,0.0,393.3119469026549,47,2315
3_2_2,Adv,186.08979591836734,0.0,430.1132075471698,47,1715
3_2_2,Ele,108.89123679303916,0.0,329.33458646616543,47,1609
3_2_3,Adv,182.97168539325844,0.0,430.35095137420717,47,2225
3_2_3,Ele,129.7216961712639,0.0,359.69634703196346,47,2429
3_2_4,Adv,163.28729281767957,0.0,428.3333333333333,47,2172
3_2_4,Ele,142.7004008016032,0.0,379.2676431424767,47,1996
3_2_5,Adv,117.30579096045197,0.0,364.265350877193,47,2832
3_2_5,Ele,115.47774480712167,0.0,342.22613065326635,47,2359
3_3_1,Adv,184.37326892109502,0.0,440.0299769408148,47,3105
3_3_1,Ele,153.17331895001797,0.0,420.5083909180652,47,2781
3_3_2,Adv,141.72596795727637,0.0,393.5227062094532,47,2996
3_3_2,Ele,166.42468534307756,0.0,426.98333333333335,47,2463
3_3_3,Adv,143.09352773826458,0.0,424.0031612223393,47,2812
3_3_3,Ele,106.10496568429552,0.0,347.64814814814815,47,2477
3_3_4,Adv,159.06094069529652,0.0,414.6098081023454,47,2445
3_3_4,Ele,106.44123711340207,0.0,380.7079646017699,47,2425
3_3_5,Adv,139.1656869948567,0.0,438.4363425925926,47,2722
3_3_5,Ele,157.29801934592354,0.0,441.20671834625324,47,2171
3_4_1,Adv,153.12844392704696,0.0,405.56217882836586,47,2577
3_4_1,Ele,89.84648416532474,0.0,359.96559139784944,47,1863
3_4_2,Adv,136.00060994205552,0.0,396.044404973357,47,3279
3_4_2,Ele,143.09595327492698,0.0,370.8118918918919,47,2397
3_4_3,Adv,138.96924786958132,0.0,385.0903490759754,47,2699
3_4_3,Ele,97.23781148429036,0.0,328.7564102564103,47,1846
3_4_4,Adv,155.76867251285154,0.0,421.19950940310713,47,3307
3_4_4,Ele,181.13336475023561,0.0,400.79770594369137,47,2122
3_4_5,Adv,152.26360039564787,0.0,428.79805013927574,47,2022
3_4_5,Ele,120.98985415345592,0.0,340.10873440285206,47,1577
3_5_1,Adv,151.74428684003152,0.0,399.09533678756475,47,2538
3_5_1,Ele,135.31179531656548,0.0,366.6615746180964,47,2306
3_5_2,Adv,161.52074542897327,0.0,450.7998037291462,47,2844
3_5_2,Ele,128.3848434925865,0.0,380.1443902439024,47,3035
3_5_3,Adv,167.02534672405548,0.0,426.9559902200489,47,2091
3_5_3,Ele,175.05605786618446,0.0,418.46974063400575,47,1659
3_5_4,Adv,170.11217092712704,0.0,436.26614481409,47,2621
3_5_4,Ele,136.0197607904316,0.0,377.44011544011545,47,1923
3_6_1,Adv,112.63823305407463,0.0,364.7200986436498,47,2626
3_6_1,Ele,90.02525252525253,0.0,330.0925925925926,47,2178
3_6_2,Adv,183.2004189944134,0.0,396.28851963746223,47,1432
3_6_2,Ele,183.38612473721093,0.0,403.22342064714945,47,1427
3_6_3,Adv,173.12219321148825,0.0,425.0371794871795,47,1915
3_6_3,Ele,128.8403412553321,0.0,354.74328859060404,47,1641
3_6_4,Adv,113.52521367521368,0.0,362.9084699453552,47,2340
3_6_4,Ele,121.16803055100928,0.0,355.9310897435897,47,1833
3_6_5,Adv,146.06106294760647,0.0,417.5646551724138,47,2653
3_6_5,Ele,105.28294036061027,0.0,358.061320754717,47,2163
3_6_6,Adv,127.18327099625978,0.0,376.30382293762574,47,2941
3_6_6,Ele,123.9418111753372,0.0,363.4225988700565,47,2595
3_6_7,Adv,182.44444444444446,0.0,421.52835820895524,47,1548
3_6_7,Ele,77.72487113402062,0.0,306.9440203562341,47,1552
3_7_1,Adv,168.77461858529819,0.0,429.98763250883394,47,2884
3_7_1,Ele,135.6951429555632,0.0,383.19357976653697,47,2903
3_7_2,Adv,138.29215611974232,0.0,408.2248322147651,47,2639
3_7_2,Ele,135.7553488372093,0.0,373.71830985915494,47,2150
3_7_3,Adv,120.40852635112454,0.0,365.6442405708461,47,2979
3_7_3,Ele,125.81385122755589,0.0,379.3878453038674,47,2729
3_7_4,Adv,156.51510892480675,0.0,409.7902483900644,47,2846
3_7_4,Ele,108.36733902249806,0.0,354.5317258883249,47,2578
3_7_5,Adv,147.2833078101072,0.0,407.9575821845175,47,2612
3_7_5,Ele,131.95024671052633,0.0,378.87012987012986,47,2432
3_7_6,Adv,87.59622195985833,0.0,316.61735419630156,47,2541
3_7_6,Ele,132.00941526263628,0.0,371.54114365411436,47,2018
3_7_7,Adv,107.65498652291105,0.0,343.9397201291712,47,2968
3_7_7,Ele,93.74460708782743,0.0,343.2454160789845,47,2596
3_8_1,Adv,120.13791835233542,0.0,379.390243902439,46,2719
3_8_1,Ele,113.21965317919076,0.0,362.2430647291942,47,2422
3_8_2,Adv,112.28516928946114,0.0,401.12776831345826,47,2097
3_8_2,Ele,104.42783208740656,0.0,360.3174603174603,47,1739
3_8_3,Adv,135.06805845511482,0.0,369.70057142857144,47,2395
3_8_3,Ele,122.85743589743589,0.0,358.1046337817638,47,1950
3_8_4,Adv,126.10764630499786,0.0,391.01721854304634,47,2341
3_8_4,Ele,106.12526539278132,0.0,370.94619666048237,47,1884
3_8_5,Adv,208.7138477261114,0.0,418.06857727737975,47,1957
3_8_5,Ele,200.2797965116279,0.0,419.45966514459667,47,1376
3_8_6,Adv,126.52387152777777,0.0,365.3020050125313,47,2304
3_8_6,Ele,112.92708917554683,0.0,347.15344827586205,47,1783
3_9_1,Adv,128.11945392491467,0.0,411.0109489051095,47,1758
3_9_1,Ele,116.86569343065693,0.0,369.7598152424942,47,1370
3_9_2,Adv,116.20769471379418,0.0,351.4815515610218,47,3197
3_9_2,Ele,130.29052113254002,0.0,370.93224299065423,47,2437
3_9_3,Adv,106.54238432961837,0.0,335.96592119275823,47,2961
3_9_3,Ele,109.0056546324489,0.0,327.5869281045752,47,2299
3_9_4,Adv,198.0760315252666,0.0,493.3602771362587,47,2157
3_9_4,Ele,168.6594345825115,0.0,424.0181818181818,47,1521
