text_id,align_idx,level,mean_NF,median_NF,mean_nonzero_NF,n_subjects,n_rows
1_3_1,92,Adv,1.2085561497326203,1.0,1.84640522875817,55,935
1_3_1,92,Ele,0.8537087912087912,1.0,1.4254587155963303,56,1456
1_3_1,93,Adv,0.8352941176470589,1.0,1.6103092783505155,55,935
1_3_1,93,Ele,0.6953781512605042,1.0,1.3400809716599191,56,952
1_3_2,94,Adv,1.1670168067226891,1.0,1.6884498480243162,56,952
1_3_2,94,Ele,1.1064935064935064,1.0,1.6290630975143403,55,770
1_3_2,95,Adv,1.4125,1.0,1.9175757575757575,56,1120
1_3_2,95,Ele,1.4581818181818182,1.0,2.108307045215563,55,1375
1_3_2,96,Adv,1.2061688311688312,1.0,1.7903614457831325,56,1232
1_3_2,96,Ele,1.2072727272727273,1.0,1.672544080604534,55,550
1_3_2,97,Adv,1.3413865546218486,1.0,1.9290030211480362,56,952
1_3_2,97,Ele,1.3636363636363635,1.0,1.941747572815534,55,880
1_3_3,98,Adv,1.4074866310160428,1.0,1.9671150971599403,55,935
1_3_3,98,Ele,1.3178571428571428,1.0,1.8154981549815499,56,1120
1_3_3,99,Adv,1.4606060606060607,1.0,2.0252100840336134,55,165
1_3_3,99,Ele,1.2083333333333333,1.0,1.780701754385965,56,168
1_3_3,100,Adv,1.315702479338843,1.0,1.9462102689486553,55,605
1_3_3,100,Ele,0.8804945054945055,1.0,1.4469525959367946,56,728
1_3_3,101,Adv,0.9967914438502674,1.0,1.5743243243243243,55,935
1_3_3,101,Ele,0.9241071428571429,1.0,1.5,56,224
1_3_3,102,Adv,1.4994652406417113,1.0,2.052708638360176,55,935
1_3_3,102,Ele,0.8107142857142857,1.0,1.3883792048929664,56,560
1_3_3,103,Adv,1.481818181818182,1.0,2.3120567375886525,55,220
1_3_3,103,Ele,0.7797619047619048,1.0,1.3862433862433863,56,336
1_3_3,104,Adv,1.0391608391608391,1.0,1.7238979118329467,55,1430
1_3_3,104,Ele,0.8895502645502645,1.0,1.516347237880496,56,1512
1_3_3,105,Adv,1.1322314049586777,1.0,1.7979002624671916,55,605
1_3_3,105,Ele,0.8377976190476191,1.0,1.6085714285714285,56,672
1_3_4,106,Adv,1.1995341614906831,1.0,1.7902665121668597,56,1288
1_3_4,106,Ele,1.2181818181818183,1.0,1.7832699619771863,55,385
1_3_4,107,Adv,1.271103896103896,1.0,1.8167053364269141,56,616
1_3_4,107,Ele,1.1194805194805195,1.0,1.78099173553719,55,770
1_3_4,108,Adv,1.2132936507936507,1.0,1.798529411764706,56,1008
1_3_4,108,Ele,1.385858585858586,1.0,2.1271317829457366,55,990
1_3_4,109,Adv,1.0159774436090225,1.0,1.6811819595645412,56,1064
1_3_4,110,Adv,0.9957482993197279,1.0,1.7361008154188287,56,2352
1_3_4,110,Ele,0.9931818181818182,1.0,1.661596958174905,55,2200
1_3_5,111,Adv,1.3276785714285715,1.0,1.863408521303258,56,1120
1_3_5,112,Adv,1.2595663265306123,1.0,1.872037914691943,56,1568
1_3_5,112,Ele,1.259090909090909,1.0,1.8621848739495799,55,880
1_3_5,113,Adv,1.4362244897959184,1.0,1.9480968858131489,56,784
1_3_5,114,Adv,1.1488702623906706,1.0,1.8254198031268094,56,5488
1_3_5,114,Ele,1.1248713550600342,1.0,1.757234726688103,55,2915
1_4_1,115,Adv,0.9983766233766234,1.0,1.6057441253263707,56,1232
1_4_1,115,Ele,0.9367965367965368,1.0,1.517531556802244,55,1155
1_4_1,116,Adv,1.0024350649350648,1.0,1.6228646517739815,56,1232
1_4_1,116,Ele,0.8987012987012987,1.0,1.4723404255319148,55,1155
1_4_1,117,Adv,1.172872340425532,1.0,1.7958115183246073,56,2632
1_4_1,117,Ele,1.240771349862259,1.0,1.8459016393442622,55,1815
1_4_1,119,Adv,1.09765625,1.0,1.8306188925081432,56,3584
1_4_1,119,Ele,1.1005145797598628,1.0,1.7453754080522308,55,2915
1_4_2,120,Adv,1.3818681318681318,1.0,1.9559300064808813,56,2184
1_4_2,120,Ele,1.0545454545454545,1.0,1.6625716625716627,55,1925
1_4_2,121,Adv,1.269047619047619,1.0,1.7707641196013288,56,840
1_4_2,121,Ele,1.1806060606060607,1.0,1.7178130511463845,55,825
1_4_2,122,Adv,1.1742424242424243,1.0,1.8008298755186722,56,1848
1_4_2,122,Ele,1.0263929618768328,1.0,1.6158818097876269,55,1705
1_4_2,123,Adv,0.9543650793650794,1.0,1.5900826446280991,56,1008
1_4_2,123,Ele,1.187012987012987,1.0,1.842741935483871,55,385
1_4_2,124,Adv,1.1087662337662338,1.0,1.6537530266343825,56,616
1_4_2,124,Ele,1.1173553719008265,1.0,1.648780487804878,55,605
1_4_2,125,Adv,1.1758241758241759,1.0,1.675146771037182,56,728
1_4_2,125,Ele,1.1272727272727272,1.0,1.7076271186440677,55,715
1_4_2,126,Adv,0.9577067669172933,1.0,1.5701078582434516,56,1064
1_4_2,126,Ele,1.11010101010101,1.0,1.7869918699186993,55,990
1_4_2,127,Adv,0.9482142857142857,1.0,1.7818791946308725,56,560
1_4_2,127,Ele,0.8876033057851239,1.0,1.5212464589235128,55,605
1_4_3,128,Adv,1.3626794258373205,1.0,1.948016415868673,55,1045
1_4_3,128,Ele,1.4304511278195489,1.0,2.018567639257294,56,1064
1_4_3,129,Adv,1.5702479338842976,1.0,2.1664766248574687,55,1210
1_4_3,129,Ele,1.2669642857142858,1.0,1.8945260347129507,56,1120
1_4_3,130,Adv,1.3563636363636364,1.0,2.0345454545454547,55,825
1_4_3,130,Ele,1.1818181818181819,1.0,1.797530864197531,56,616
1_4_3,131,Adv,1.380952380952381,1.0,2.1352074966532797,55,1155
1_4_3,131,Ele,1.1428571428571428,1.0,1.8256735340729002,56,1008
1_4_3,132,Adv,1.1943573667711598,1.0,1.7887323943661972,55,1595
1_4_3,132,Ele,0.9936224489795918,1.0,1.7045951859956237,56,784
1_4_4,133,Adv,1.3416666666666666,1.0,1.937636761487965,55,1320
1_4_4,133,Ele,1.2738095238095237,1.0,1.8402948402948403,56,1176
1_4_4,134,Adv,1.2352941176470589,1.0,1.8872549019607843,55,935
1_4_4,134,Ele,1.2279411764705883,1.0,1.873397435897436,56,952
1_4_4,135,Adv,1.7986013986013987,1.0,2.3424408014571947,55,715
1_4_4,135,Ele,1.6889880952380953,1.0,2.292929292929293,56,672
1_4_4,136,Adv,1.4064935064935065,1.0,1.9871559633027522,55,770
1_4_4,136,Ele,1.155844155844156,1.0,1.7667493796526055,56,616
1_4_4,137,Adv,1.243939393939394,1.0,1.8366890380313199,55,660
1_4_4,137,Ele,1.2063492063492063,1.0,1.876543209876543,56,504
1_4_4,138,Adv,1.3759358288770054,1.0,2.0534716679968077,55,1870
1_4_4,138,Ele,1.25,1.0,1.882640586797066,56,1848
1_4_4,139,Adv,1.1103896103896105,1.0,1.716867469879518,55,770
1_4_4,139,Ele,1.1658163265306123,1.0,1.7509578544061302,56,392
1_4_4,140,Adv,1.2495867768595041,1.0,1.8173076923076923,55,605
1_4_4,140,Ele,0.9807692307692307,1.0,1.6527777777777777,56,728
1_4_4,141,Adv,0.8263636363636364,1.0,1.520066889632107,55,1100
1_4_5,142,Adv,1.459033613445378,1.0,1.9426573426573426,56,952
1_4_5,142,Ele,1.4535353535353535,1.0,2.04985754985755,55,990
1_4_5,143,Adv,1.2492857142857143,1.0,1.9325966850828729,56,1400
1_4_5,143,Ele,1.2221343873517787,1.0,1.8145539906103287,55,1265
1_4_5,144,Adv,1.3056318681318682,1.0,1.9457523029682702,56,1456
1_4_5,144,Ele,1.246212121212121,1.0,1.7958515283842795,55,1320
1_4_5,145,Adv,1.2919642857142857,1.0,1.840966921119593,56,1120
1_4_5,145,Ele,1.0891774891774892,1.0,1.6128205128205129,55,1155
1_5_1,146,Adv,1.3668831168831168,1.0,1.9563197026022305,55,1540
1_5_1,146,Ele,1.0886699507389161,1.0,1.7265625,56,1624
1_5_1,147,Adv,1.2079051383399209,1.0,2.015831134564644,55,1265
1_5_1,147,Ele,0.9780844155844156,1.0,1.632791327913279,56,1232
1_5_1,148,Adv,0.8995670995670996,1.0,1.5324483775811208,55,1155
1_5_1,148,Ele,0.7648809523809523,1.0,1.4251386321626618,56,1008
1_5_2,149,Adv,1.3119617224880382,1.0,1.8858321870701513,55,1045
1_5_2,149,Ele,1.1339285714285714,1.0,1.695845697329377,56,1008
1_5_2,150,Adv,1.1745454545454546,1.0,1.8387096774193548,55,825
1_5_2,150,Ele,1.1011904761904763,1.0,1.6052060737527114,56,672
1_5_2,151,Adv,0.9704545454545455,1.0,1.6113207547169812,55,880
1_5_2,151,Ele,0.8455882352941176,1.0,1.4298401420959148,56,952
1_5_2,152,Adv,1.1962121212121213,1.0,1.7486157253599115,55,1320
1_5_2,152,Ele,1.0776397515527951,1.0,1.6743063932448734,56,1288
1_5_2,153,Adv,1.1174825174825176,1.0,1.7570093457943925,55,2860
1_5_2,153,Ele,1.000759878419453,1.0,1.6534839924670433,56,2632
1_5_2,154,Adv,0.8090909090909091,1.0,1.4922155688622754,55,1540
1_5_2,154,Ele,0.7279411764705882,1.0,1.437759336099585,56,952
1_5_3,155,Adv,1.5164092664092663,1.0,2.153529814941741,56,2072
1_5_3,155,Ele,1.4355731225296442,1.0,2.0427446569178853,55,1265
1_5_3,156,Adv,1.5658482142857142,1.0,1.9872521246458923,56,896
1_5_3,156,Ele,1.1796791443850267,1.0,1.7905844155844155,55,935
1_5_3,157,Adv,1.3150921658986174,1.0,1.7905882352941176,56,1736
1_5_3,157,Ele,1.490909090909091,1.0,2.0628930817610063,55,1760
1_5_3,158,Adv,1.1394009216589862,1.0,1.7110726643598615,56,1736
1_5_3,158,Ele,0.9515151515151515,1.0,1.4895635673624288,55,825
1_5_4,159,Adv,2.3045454545454547,1.0,2.755434782608696,55,220
1_5_4,159,Ele,1.71875,1.0,2.2126436781609193,56,224
1_5_4,160,Adv,1.5215311004784688,1.0,2.1143617021276597,55,1045
1_5_4,160,Ele,1.1346153846153846,1.0,1.7687366167023555,56,728
1_5_4,161,Adv,1.080681818181818,1.0,1.7417582417582418,55,880
1_5_4,162,Adv,1.6454545454545455,1.0,2.3008474576271185,55,330
1_5_4,163,Adv,1.2953617810760667,1.0,1.887027027027027,55,2695
1_5_4,163,Ele,1.204591836734694,1.0,1.866403162055336,56,1960
1_5_4,164,Adv,1.3043478260869565,1.0,1.8312985571587126,55,1265
1_5_4,164,Ele,1.1120129870129871,1.0,1.6525934861278648,56,1232
1_5_4,165,Adv,1.0321513002364067,1.0,1.7791361043194784,55,2115
1_5_4,165,Ele,1.1160714285714286,1.0,1.7428350116189,56,2016
1_5_5,166,Adv,1.6157407407407407,1.0,2.2982126058325494,56,1512
1_5_5,166,Ele,1.8432900432900432,1.0,2.430365296803653,55,1155
1_5_5,167,Adv,1.541256157635468,1.0,2.2209405501330965,56,1624
1_5_5,167,Ele,1.655892255892256,1.0,2.276851851851852,55,1485
1_5_5,168,Adv,1.2414285714285713,1.0,1.9772468714448237,56,1400
1_5_5,168,Ele,1.1778656126482214,1.0,1.7488262910798122,55,1265
1_6_1,169,Adv,1.1916666666666667,1.0,1.911300121506683,55,1320
1_6_1,169,Ele,1.1703869047619047,1.0,1.8440797186400937,56,1344
1_6_1,170,Adv,1.0954545454545455,1.0,1.704686118479222,55,1760
1_6_1,170,Ele,1.0671428571428572,1.0,1.735191637630662,56,1400
1_6_1,171,Adv,1.1393939393939394,1.0,1.8577075098814229,55,1650
1_6_1,171,Ele,1.09375,1.0,1.721311475409836,56,672
1_6_2,172,Adv,1.3023399014778325,1.0,1.8536371603856265,56,1624
1_6_2,172,Ele,1.5367588932806324,1.0,2.079144385026738,55,1265
1_6_2,173,Adv,1.4686293436293436,1.0,2.1102635228848823,56,2072
1_6_2,173,Ele,1.3107438016528925,1.0,1.9077786688051324,55,1815
1_6_2,174,Adv,1.288265306122449,1.0,1.8773234200743494,56,392
1_6_2,174,Ele,1.0745454545454545,1.0,1.5593667546174141,55,550
1_6_2,175,Adv,0.908410138248848,1.0,1.6341968911917097,56,1736
1_6_2,175,Ele,0.8973607038123167,1.0,1.5724563206577595,55,1705
1_6_2,176,Adv,0.8660714285714286,1.0,1.41399416909621,56,560
1_6_2,176,Ele,0.84,1.0,1.4666666666666666,55,550
1_6_3,177,Adv,1.265564738292011,1.0,1.9716738197424892,55,1815
1_6_3,177,Ele,1.1994047619047619,1.0,1.8318181818181818,56,1680
1_6_3,178,Adv,1.1083333333333334,1.0,1.821917808219178,55,1320
1_6_3,178,Ele,1.0848214285714286,1.0,1.668956043956044,56,1120
1_6_3,179,Adv,1.4472727272727273,1.0,1.994987468671679,55,1100
1_6_3,179,Ele,1.3668831168831168,1.0,1.9490740740740742,56,1232
1_6_3,180,Adv,1.7122529644268776,1.0,2.336569579288026,55,1265
1_6_3,180,Ele,1.2352941176470589,1.0,1.757847533632287,56,952
1_6_4,181,Adv,0.9910714285714286,1.0,1.5971223021582734,56,896
1_6_4,181,Ele,0.9660079051383399,1.0,1.6785714285714286,55,1265
1_6_4,182,Adv,1.1079931972789117,1.0,1.7304116865869854,56,1176
1_6_4,182,Ele,1.0536796536796538,1.0,1.7237960339943343,55,1155
1_6_4,183,Adv,1.1419172932330828,1.0,1.7685589519650655,56,1064
1_6_4,183,Ele,1.0695187165775402,1.0,1.7889087656529516,55,935
1_6_4,184,Adv,0.9834656084656085,1.0,1.680225988700565,56,1512
1_6_4,184,Ele,1.228708133971292,1.0,1.8744525547445257,55,1045
1_6_4,185,Adv,1.065217391304348,1.0,1.7236180904522613,56,1288
1_6_4,185,Ele,1.0015151515151515,1.0,1.6713021491782554,55,1320
1_7_1,186,Adv,0.9386904761904762,1.0,1.6108273748723188,56,1680
1_7_1,186,Ele,0.9958041958041958,1.0,1.5875139353400223,55,1430
1_7_1,187,Adv,1.019642857142857,1.0,1.60543580131209,56,1680
1_7_1,187,Ele,0.9393939393939394,1.0,1.5245901639344261,55,990
1_7_1,188,Adv,0.8277027027027027,1.0,1.4558573853989814,56,2072
1_7_1,188,Ele,0.7926136363636364,1.0,1.3123236124176858,55,1760
1_7_1,189,Adv,0.8374060150375939,1.0,1.441747572815534,56,1064
1_7_1,189,Ele,0.9140495867768595,1.0,1.4945945945945946,55,1210
1_7_1,190,Adv,1.1964285714285714,1.0,1.7756183745583038,56,840
1_7_1,190,Ele,1.0647727272727272,1.0,1.5801011804384486,55,880
1_7_1,191,Adv,0.8035714285714286,1.0,1.351931330472103,56,392
1_7_1,191,Ele,0.8675324675324675,1.0,1.5045045045045045,55,385
1_7_1,192,Adv,0.7232142857142857,1.0,1.40625,56,560
1_7_1,192,Ele,0.7636363636363637,1.0,1.3636363636363635,55,550
1_7_1,193,Adv,1.0625,1.0,1.4968553459119496,56,224
