text_id,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_3_2,Adv,0.26279707495429616,0.25845864661654133,56,4256
1_3_2,Ele,0.2654216185625354,0.28027972027972026,55,3575
1_3_3,Adv,0.26233968130586865,0.23962264150943396,55,5830
1_3_3,Ele,0.24258649093904447,0.1906015037593985,56,5320
1_3_4,Adv,0.23201692524682652,0.19943109987357774,56,6328
1_3_4,Ele,0.25851063829787235,0.24441887226697354,55,4345
1_3_5,Adv,0.23573264781491002,0.22444196428571428,56,8960
1_3_5,Ele,0.2585278276481149,0.22108036890645585,55,3795
1_4_1,Adv,0.2611095776980403,0.2119815668202765,56,8680
1_4_1,Ele,0.27064846416382254,0.23039772727272728,55,7040
1_4_2,Adv,0.23874849578820698,0.19981916817359854,56,8848
1_4_2,Ele,0.24094626168224298,0.21302385557704706,55,7755
1_4_3,Adv,0.24889543446244478,0.26689536878216125,55,5830
1_4_3,Ele,0.24613220815752462,0.23932926829268292,56,4592
1_4_4,Adv,0.29958027282266525,0.2919382504288165,55,8745
1_4_4,Ele,0.29553600521342455,0.2772938443670151,56,6888
1_4_5,Adv,0.2604400538841491,0.26339285714285715,56,4928
1_4_5,Ele,0.28781609195402297,0.280338266384778,55,4730
1_5_1,Adv,0.2531926707384786,0.23282828282828283,55,3960
1_5_1,Ele,0.23516110797060485,0.18038302277432713,56,3864
1_5_2,Adv,0.2365179304681084,0.20059031877213696,55,8470
1_5_2,Ele,0.22479687029792356,0.17737206823027718,56,7504
1_5_3,Adv,0.25539125077017866,0.253416149068323,56,6440
1_5_3,Ele,0.2703862660944206,0.2658307210031348,55,4785
1_5_4,Adv,0.2715905786565862,0.2783625730994152,55,8550
1_5_4,Ele,0.2727272727272727,0.25795454545454544,56,6160
1_5_5,Adv,0.2522432701894317,0.2962962962962963,56,4536
1_5_5,Ele,0.25263157894736843,0.322663252240717,55,3905
1_6_1,Adv,0.24169321802457897,0.21416490486257928,55,4730
1_6_1,Ele,0.20981087470449172,0.1835480093676815,56,3416
1_6_2,Adv,0.23654749006861683,0.24357769423558898,56,6384
1_6_2,Ele,0.23184357541899442,0.22973661852166524,55,5885
1_6_3,Adv,0.2649329540837058,0.28545454545454546,55,5500
1_6_3,Ele,0.24049513704686118,0.24418138041733548,56,4984
1_6_4,Adv,0.21028914757791964,0.18025606469002695,56,5936
1_6_4,Ele,0.21794362842397777,0.19003496503496503,55,5720
1_7_1,Adv,0.20663531870428423,0.15237312030075187,56,8512
1_7_1,Ele,0.23398001175778954,0.16811397557666213,55,7370
1_7_2,Adv,0.2414517096580684,0.1917643923240938,56,7504
1_7_2,Ele,0.2621359223300971,0.2234965034965035,55,7150
1_7_3,Adv,0.2666847531199132,0.24496314496314497,55,8140
1_7_3,Ele,0.2615062761506276,0.20646399055489964,56,6776
1_7_4,Adv,0.27728613569321536,0.2034965034965035,55,8580
1_7_4,Ele,0.2248759305210918,0.16537846481876334,56,7504
1_8_1,Adv,0.24775641025641026,0.2001953125,56,7168
1_8_1,Ele,0.24011400071250447,0.18803030303030302,55,6600
1_8_2,Adv,0.26454726085722396,0.296514012303486,55,7315
1_8_2,Ele,0.24542733621549717,0.29263191763191765,56,6216
1_8_3,Adv,0.273720529039678,0.2237100737100737,55,8140
1_8_3,Ele,0.24547353760445684,0.21476204910578964,56,6598
1_8_4,Adv,0.24935511607910577,0.2453900709219858,55,7755
1_8_4,Ele,0.22605473204104903,0.20522774327122154,56,7728
1_8_5,Adv,0.25435540069686413,0.2637085137085137,56,5544
1_8_5,Ele,0.26367006487488415,0.2842572062084257,55,4510
1_9_1,Adv,0.19871279163314562,0.1702516233766234,56,4928
1_9_1,Ele,0.21138613861386138,0.19194805194805195,55,3850
1_9_2,Adv,0.2936857562408223,0.29975429975429974,55,6105
1_9_2,Ele,0.3021747424647081,0.3204225352112676,56,5396
1_9_3,Adv,0.2518248175182482,0.2645326504481434,55,3905
1_9_3,Ele,0.2551546391752577,0.25523399014778325,56,3248
1_9_4,Adv,0.2719045660222131,0.3342696629213483,56,4984
1_9_4,Ele,0.2951404369148462,0.35504495504495504,55,5005
1_9_5,Adv,0.24396209110363803,0.21264880952380952,56,6720
1_9_5,Ele,0.26108374384236455,0.2606060606060606,55,4125
1_9_6,Adv,0.26546970182750884,0.2181227863046045,56,6776
1_9_6,Ele,0.24721603563474387,0.2099039172209904,55,6765
2_10_1,Adv,0.21841794569067297,0.18300751879699248,50,6650
2_10_1,Ele,0.23309608540925267,0.1955296404275996,49,5145
2_10_2,Adv,0.18763636363636363,0.18616119586993374,50,6489
2_10_2,Ele,0.22705117790414298,0.21022214195412678,49,5537
2_10_3,Adv,0.2290852228303362,0.21419849991278564,49,5733
2_10_3,Ele,0.20691182986264953,0.17926605504587156,50,5450
2_10_4,Adv,0.23037487984620314,0.1839419978517723,49,7448
2_10_4,Ele,0.23952095808383234,0.2149425287356322,50,4350
2_1_1,Adv,0.21267418712674188,0.23486682808716708,49,5782
2_1_1,Ele,0.2131011608623549,0.23245283018867924,50,5300
2_1_2,Adv,0.22183372183372183,0.1975953171966461,49,6321
2_1_2,Ele,0.21238938053097345,0.20484210526315788,50,4750
2_1_3,Adv,0.19901168014375561,0.20679245283018868,50,5300
2_1_3,Ele,0.2198625858838226,0.23526077097505668,49,3528
2_1_4,Adv,0.22455180796110605,0.1684848484848485,50,8250
2_1_4,Ele,0.21185661764705882,0.1677765843179377,49,4655
2_1_5,Adv,0.23694093547285763,0.2265967993202096,50,7061
2_1_5,Ele,0.24518201284796573,0.257276681164269,49,5978
2_1_6,Adv,0.21764871722582463,0.22331522537072382,49,6811
2_1_6,Ele,0.2055417700578991,0.22901960784313727,50,5100
2_2_1,Adv,0.23009220452640403,0.18900900900900902,50,5550
2_2_1,Ele,0.22009569377990432,0.2104351174432037,49,5194
2_2_2,Adv,0.24352861035422343,0.19973856209150326,50,7650
2_2_2,Ele,0.2304975922953451,0.19047619047619047,49,6909
2_2_3,Adv,0.24391385767790263,0.2492156862745098,50,5100
2_2_3,Ele,0.242,0.26625533934504036,49,4214
2_2_4,Adv,0.2783641160949868,0.321064139941691,49,2744
2_2_4,Ele,0.24819855884707767,0.256,50,2500
2_2_5,Adv,0.22861788617886178,0.20235699913768324,49,6958
2_2_5,Ele,0.23926985693142575,0.2147663551401869,50,5350
2_2_6,Adv,0.22323693556570268,0.22448979591836735,49,4116
2_2_6,Ele,0.2534562211981567,0.23623188405797102,50,3450
2_3_1,Adv,0.22265625,0.19111111111111112,50,6750
2_3_1,Ele,0.20477815699658702,0.1989010989010989,49,6370
2_3_2,Adv,0.2338291248702871,0.19425537707595972,50,7346
2_3_2,Ele,0.25319805910895454,0.23901098901098902,49,5096
2_3_3,Adv,0.2603348138025282,0.27757769774576496,49,7497
2_3_3,Ele,0.22233875196643943,0.2248936170212766,50,4700
2_3_4,Adv,0.22545582047685833,0.19654676258992806,50,6950
2_3_4,Ele,0.18931159420289856,0.19289005924950625,49,4557
2_4_1,Adv,0.21424627277747102,0.21627675460428072,49,4018
2_4_1,Ele,0.19508771929824562,0.20092307692307693,50,3250
2_4_2,Adv,0.21637426900584794,0.21392557022809125,49,4165
2_4_2,Ele,0.21338912133891214,0.2017142857142857,50,3500
2_4_3,Adv,0.2546612096407458,0.3125884016973126,49,4949
2_4_3,Ele,0.23845667299177736,0.25924050632911394,50,3950
2_4_4,Adv,0.2085889570552147,0.22839774207555363,49,4606
2_4_4,Ele,0.2459189046866772,0.24141176470588235,50,4250
2_4_5,Adv,0.21194280908326324,0.21925925925925926,50,5400
2_4_5,Ele,0.18995356690586745,0.19420671494404212,49,4557
2_4_6,Adv,0.2257250945775536,0.21701492537313433,50,3350
2_4_6,Ele,0.21304347826086956,0.22525510204081634,49,3920
2_4_7,Adv,0.24302466639708856,0.21668145519077195,49,5635
2_4_7,Ele,0.2069954128440367,0.22121951219512195,50,4100
2_5_1,Adv,0.20727673649393605,0.18325581395348836,50,6450
2_5_1,Ele,0.21419518377693283,0.20531849103277675,49,4851
2_5_2,Adv,0.2206677265500795,0.2088050314465409,50,7950
2_5_2,Ele,0.21632996632996632,0.19985291413862843,49,5439
2_5_3,Adv,0.20769700671960903,0.1989795918367347,49,3528
2_5_3,Ele,0.2062415196743555,0.22333333333333333,50,3600
2_5_4,Adv,0.26463808206546796,0.2714851485148515,50,5050
2_5_4,Ele,0.22293307086614172,0.27252364360378295,49,4018
2_5_5,Adv,0.22031995509402189,0.22115785089546022,49,7203
2_5_5,Ele,0.16903719912472648,0.15974358974358974,50,3900
2_6_1,Adv,0.20985259891388675,0.18064516129032257,50,6200
2_6_1,Ele,0.2353852109949671,0.23158076790038049,49,5782
2_6_2,Adv,0.21345595353339786,0.2250176346108629,49,4253
2_6_2,Ele,0.19989136338946226,0.1748888888888889,50,4500
2_6_3,Adv,0.24971558589306028,0.2541772151898734,50,3950
2_6_3,Ele,0.2610316967060286,0.26437847866419295,49,3234
2_6_4,Adv,0.2349137931034483,0.2630066110951423,49,6958
2_6_4,Ele,0.24900737379466817,0.25270588235294117,50,4250
2_7_1,Adv,0.22077922077922077,0.24514384066879763,49,4067
2_7_1,Ele,0.21609907120743035,0.21945205479452054,50,3650
2_7_2,Adv,0.21987315010570824,0.1752701080432173,49,7497
2_7_2,Ele,0.2122905027932961,0.1958762886597938,50,4850
2_7_3,Adv,0.21188504627374574,0.2175257731958763,50,4850
2_7_3,Ele,0.20820760410380204,0.24677765843179378,49,3724
2_7_4,Adv,0.24055262088581877,0.18721311475409835,50,6100
2_7_4,Ele,0.2322380106571936,0.20273392375818253,49,5194
2_7_5,Adv,0.2547961630695444,0.23111582295255764,49,7546
2_7_5,Ele,0.26555687673404677,0.23709923664122137,50,6550
2_7_6,Adv,0.21232876712328766,0.1531081081081081,50,7400
2_7_6,Ele,0.2198616600790514,0.17357910906298002,49,4557
2_8_1,Adv,0.20050125313283207,0.18727272727272729,50,4400
2_8_1,Ele,0.19876367094626723,0.18226600985221675,49,4263
2_8_2,Adv,0.22857142857142856,0.19775862068965516,50,5800
2_8_2,Ele,0.2064030131826742,0.1768303337410449,49,5723
2_8_3,Adv,0.24606643356643357,0.23129251700680273,49,4998
2_8_3,Ele,0.2191038897095027,0.2156,50,5000
2_8_4,Adv,0.23874256584536957,0.27216748768472904,49,5684
2_8_4,Ele,0.21861861861861862,0.2562962962962963,50,4050
2_8_5,Adv,0.24530786960816595,0.2336986301369863,50,7300
2_8_5,Ele,0.256007393715342,0.2504638218923933,49,4851
2_8_6,Adv,0.18974864465253818,0.18556701030927836,50,4850
2_8_6,Ele,0.201171875,0.1749271137026239,49,3430
2_9_1,Adv,0.23091387739751787,0.262275207112548,49,4949
2_9_1,Ele,0.20829769033361847,0.2501923076923077,50,5200
2_9_2,Adv,0.24085923217550273,0.2446660482374768,49,4312
2_9_2,Ele,0.24406175771971497,0.2885333333333333,50,3750
2_9_3,Adv,0.21405180113128908,0.18104956268221575,49,6860
2_9_3,Ele,0.2059322033898305,0.17115384615384616,50,5200
2_9_4,Adv,0.212406015037594,0.17960526315789474,50,7600
2_9_4,Ele,0.22243418542541016,0.17829457364341086,49,6321
2_9_5,Adv,0.22841563162677977,0.23134328358208955,49,6566
2_9_5,Ele,0.21719284899201216,0.21152542372881356,50,5900
2_9_6,Adv,0.23881172839506173,0.25392,50,6250
2_9_6,Ele,0.26034063260340634,0.29380717804363127,49,2842
3_10_1,Adv,0.25743200506008856,0.3020677255019479,47,3337
3_10_1,Ele,0.27040110650069155,0.32364399160922985,47,3337
3_10_2,Adv,0.24017003188097769,0.24397163120567375,47,4230
3_10_2,Ele,0.2652838427947598,0.25186170212765957,47,3760
3_10_3,Adv,0.2894593118514473,0.25063829787234043,47,4700
3_10_3,Ele,0.24387397899649943,0.24234561494551116,47,3854
3_10_4,Adv,0.2500984639621898,0.22912035566846617,47,6298
3_10_4,Ele,0.23293323330832708,0.20717502717813324,47,6439
3_10_5,Adv,0.21260364842454393,0.1549552071668533,47,7144
3_10_5,Ele,0.2157311951126384,0.15163543982216576,47,6298
3_10_6,Adv,0.20242214532871972,0.17321652065081353,47,3995
3_10_6,Ele,0.2244776119402985,0.17046605876393112,47,3948
3_1_1,Adv,0.23812423873325214,0.24513771048166036,47,7661
3_1_1,Ele,0.27435387673956263,0.25060906285528667,47,6157
3_1_2,Adv,0.25476190476190474,0.3058156028368794,47,3525
3_1_2,Ele,0.2842465753424658,0.40425531914893614,47,2585
3_1_3,Adv,0.25929325378614043,0.24815724815724816,47,5698
3_1_3,Ele,0.20875912408759123,0.18330605564648117,47,5499
3_1_4,Adv,0.25536405205768553,0.27236860645343103,47,7097
3_1_4,Ele,0.2329734219269103,0.24090029892737824,47,5687
3_1_5,Adv,0.29979253112033194,0.2629384703852789,47,6956
3_1_5,Ele,0.2246745897000566,0.2345812011850256,47,3713
3_2_1,Adv,0.24331450094161958,0.23120567375886525,47,5640
3_2_1,Ele,0.27429805615550756,0.24859065284597198,47,5499
3_2_2,Adv,0.2793002915451895,0.2662613981762918,47,3290
3_2_2,Ele,0.23617153511497824,0.2256608639587363,47,3102
3_2_3,Adv,0.27640449438202247,0.25730761582819645,47,5029
3_2_3,Ele,0.24001646768217375,0.2225859247135843,47,4888
3_2_4,Adv,0.255524861878453,0.2746437634198712,47,5123
3_2_4,Ele,0.2560120240480962,0.2592439578599463,47,4841
3_2_5,Adv,0.22033898305084745,0.19015121102636157,47,7473
3_2_5,Ele,0.2547689699025011,0.23109178443857742,47,6439
3_3_1,Adv,0.23800322061191626,0.2607453948307868,47,7003
3_3_1,Ele,0.24271844660194175,0.25621816002397363,47,6674
3_3_2,Adv,0.25500667556742324,0.22787967718268526,47,6815
3_3_2,Ele,0.26634185952090944,0.2703900709219858,47,5640
3_3_3,Adv,0.24466571834992887,0.2152855543113102,47,7144
3_3_3,Ele,0.24747678643520388,0.19460300985988582,47,5781
3_3_4,Adv,0.25685071574642127,0.23335341970473034,47,6638
3_3_4,Ele,0.2131958762886598,0.1612367021276596,47,6016
3_3_5,Adv,0.22593681116825864,0.2266548463356974,47,6768
3_3_5,Ele,0.25610317825886686,0.2474451331881387,47,5969
3_4_1,Adv,0.28055878928987193,0.2639352910145947,47,5687
3_4_1,Ele,0.21148684916800858,0.1909704203425013,47,3854
3_4_2,Adv,0.2711192436718512,0.24159231297185998,47,7285
3_4_2,Ele,0.2957863996662495,0.2619222303741746,47,5452
3_4_3,Adv,0.24453501296776584,0.22058556101109292,47,5499
3_4_3,Ele,0.23401950162513543,0.19042553191489361,47,3760
3_4_4,Adv,0.27487148472936196,0.2668882978723404,47,7520
3_4_4,Ele,0.32799245994344955,0.33165360209033223,47,5358
3_4_5,Adv,0.24085064292779426,0.2562342713337909,47,4371
3_4_5,Ele,0.2435003170577045,0.20705760249091854,47,3854
3_5_1,Adv,0.2628053585500394,0.2425821392386742,47,6909
3_5_1,Ele,0.25628794449262793,0.23578336557059962,47,5170
3_5_2,Adv,0.29149085794655416,0.24831344058121432,47,7708
3_5_2,Ele,0.27248764415156507,0.21753955264593564,47,7332
3_5_3,Adv,0.24103299856527977,0.2840713053479011,47,5217
3_5_3,Ele,0.2561784207353828,0.2925015492666804,47,4841
3_5_4,Adv,0.24990461655856544,0.27159788662002,47,7003
3_5_4,Ele,0.21164846593863754,0.23829787234042554,47,4230
3_6_1,Adv,0.2741812642802742,0.2238041913293873,47,6251
3_6_1,Ele,0.209366391184573,0.1838905775075988,47,4606
3_6_2,Adv,0.25768156424581007,0.32019532612486923,47,2867
3_6_2,Ele,0.24807288016818502,0.30519707010812697,47,2867
3_6_3,Adv,0.26579634464751956,0.29247606019151845,47,3655
3_6_3,Ele,0.2528945764777575,0.246558197747184,47,3196
3_6_4,Adv,0.22905982905982905,0.2194528875379939,47,4935
3_6_4,Ele,0.25368248772504093,0.24601063829787234,47,3760
3_6_5,Adv,0.28269883151149644,0.24943786538749813,47,6671
3_6_5,Ele,0.22468793342579751,0.18665377176015474,47,5170
3_6_6,Adv,0.22713362801768106,0.19986702127659575,47,7520
3_6_6,Ele,0.26204238921001927,0.23119568474677854,47,6674
3_6_7,Adv,0.30103359173126615,0.30356607731495355,47,3337
3_6_7,Ele,0.21778350515463918,0.1846057571964956,47,3196
3_7_1,Adv,0.24757281553398058,0.2827675816144226,47,6157
3_7_1,Ele,0.2986565621770582,0.27742041893452085,47,6063
3_7_2,Adv,0.24175824175824176,0.20851063829787234,47,6580
3_7_2,Ele,0.28,0.25592131674026497,47,4982
3_7_3,Adv,0.27760993622020813,0.2274718397997497,47,6392
3_7_3,Ele,0.26456577500916084,0.2483492296404989,47,5452
3_7_4,Adv,0.29234012649332397,0.28060897435897436,47,6240
3_7_4,Ele,0.2451512800620636,0.2114666233555303,47,6157
3_7_5,Adv,0.27679938744257276,0.2590381991814461,47,5864
3_7_5,Ele,0.2471217105263158,0.25869954265261486,47,5029
3_7_6,Adv,0.22668240850059032,0.19225608587310716,47,5217
3_7_6,Ele,0.2770069375619425,0.24058919803600654,47,4277
3_7_7,Adv,0.2402291105121294,0.19436457734330076,47,6956
3_7_7,Ele,0.22573189522342066,0.19148936170212766,47,6110
3_8_1,Adv,0.257815373299007,0.19863597612958228,46,7038
3_8_1,Ele,0.22047894302229562,0.18416463201953262,47,5734
3_8_2,Adv,0.24845016690510252,0.1935790273556231,47,5264
3_8_2,Ele,0.21506612995974697,0.19290780141843972,47,4230
3_8_3,Adv,0.21586638830897703,0.20701081269619812,47,5734
3_8_3,Ele,0.2276923076923077,0.2072822987497258,47,4559
3_8_4,Adv,0.23451516445963264,0.19771665801764401,47,5781
3_8_4,Ele,0.24363057324840764,0.20364741641337386,47,4606
3_8_5,Adv,0.2682677567705672,0.3181818181818182,47,4136
3_8_5,Ele,0.23619186046511628,0.3392857142857143,47,2632
3_8_6,Adv,0.26953125,0.22366372599896212,47,5781
3_8_6,Ele,0.23499719573752104,0.20643363728470113,47,3948
3_9_1,Adv,0.2155858930602958,0.19823559937727037,47,3854
3_9_1,Ele,0.2751824817518248,0.2248772504091653,47,3055
3_9_2,Adv,0.2471066624960901,0.20199632256369845,47,7614
3_9_2,Ele,0.27944193680755025,0.24441709161244946,47,5687
3_9_3,Adv,0.23843296183721716,0.18759800427655024,47,7015
3_9_3,Ele,0.29143105698129623,0.23533507397737163,47,5745
3_9_4,Adv,0.2804821511358368,0.28363074811256006,47,5828
3_9_4,Ele,0.27613412228796846,0.2730496453900709,47,3666
