text_id,align_idx,level,mean_FF,median_FF,mean_nonzero_FF,n_subjects,n_rows
1_1_4,43,Ele,123.6701680672269,136.5,201.9451114922813,56,952
1_1_4,44,Adv,121.34066985645933,126.0,208.55427631578948,55,1045
1_1_5,45,Adv,130.53068181818182,145.5,208.47005444646098,55,880
1_1_5,45,Ele,127.69084821428571,149.0,195.57435897435897,56,896
1_1_5,46,Adv,106.62608695652175,99.0,197.7741935483871,55,1265
1_1_5,46,Ele,114.25119047619047,128.5,194.66734279918865,56,840
1_1_5,47,Adv,104.7090909090909,68.5,204.94661921708186,55,550
1_1_5,48,Adv,134.96083916083916,145.0,205.531416400426,55,1430
1_1_5,48,Ele,127.65062111801242,141.0,196.1980906921241,56,1288
1_1_6,49,Adv,135.19917582417582,152.0,203.35743801652893,56,1456
1_1_6,50,Adv,123.52777777777777,133.5,200.50885668276973,56,1008
1_1_6,51,Adv,143.03050595238096,154.0,201.5020964360587,56,1344
1_1_6,51,Ele,143.39440559440558,155.0,201.42829076620825,55,1430
1_1_6,52,Adv,134.10849056603774,147.0,208.61320754716982,56,2968
1_1_6,52,Ele,132.3440285204991,140.0,210.6838819523269,55,2805
1_1_7,53,Adv,155.0772727272727,167.0,207.3981762917933,55,440
1_1_7,53,Ele,146.30357142857142,161.0,198.01812688821752,56,448
1_1_7,54,Adv,128.41538461538462,136.0,207.26185101580134,55,715
1_1_7,55,Adv,136.7556818181818,147.0,220.0091407678245,55,880
1_1_7,55,Ele,124.07700892857143,136.5,202.87043795620437,56,896
1_1_7,56,Adv,139.7443181818182,147.5,206.68067226890756,55,880
1_1_7,56,Ele,146.1031746031746,163.0,208.01129943502823,56,1008
1_1_7,57,Adv,139.72636363636363,150.0,202.76912928759896,55,1100
1_1_7,57,Ele,138.58125,156.0,203.15575916230367,56,1120
1_1_7,58,Adv,127.48811188811189,136.0,204.61054994388329,55,1430
1_1_7,58,Ele,113.27529761904762,118.0,199.5307994757536,56,1344
1_1_7,59,Adv,144.43636363636364,155.0,207.0097719869707,55,880
1_1_7,60,Adv,119.1244019138756,123.0,202.08603896103895,55,1045
1_2_1,61,Adv,160.6403162055336,166.0,213.90526315789472,55,1265
1_2_1,61,Ele,149.3361801242236,164.0,207.7159827213823,56,1288
1_2_1,62,Adv,151.71636363636364,159.0,213.17810218978101,55,1925
1_2_1,62,Ele,154.68167701863354,161.0,207.0997920997921,56,1288
1_2_1,63,Adv,146.89261363636365,156.0,210.18780487804878,55,1760
1_2_1,63,Ele,138.32612781954887,153.0,208.7645390070922,56,1064
1_2_1,64,Adv,117.27318181818181,120.0,204.9253375694996,55,2200
1_2_1,64,Ele,122.42857142857143,131.0,203.18374259102455,56,1960
1_2_2,65,Adv,145.74825174825176,156.0,211.3793103448276,55,715
1_2_2,65,Ele,133.90357142857144,150.0,201.03485254691688,56,560
1_2_2,66,Adv,132.2898395721925,137.0,211.0767918088737,55,935
1_2_2,66,Ele,133.1326530612245,147.0,201.4980694980695,56,784
1_2_2,67,Adv,139.2935064935065,154.0,211.13385826771653,55,770
1_2_2,67,Ele,133.08035714285714,147.0,202.1996124031008,56,784
1_2_2,68,Adv,138.93454545454546,149.5,208.02359346642467,55,1650
1_2_2,68,Ele,133.84848484848484,147.5,204.42314049586776,56,1848
1_2_2,69,Adv,158.35454545454544,160.0,210.12062726176117,55,1100
1_2_2,69,Ele,138.50465838509317,148.0,202.0317100792752,56,1288
1_2_2,70,Adv,142.90850439882698,151.0,210.77768166089965,55,1705
1_2_2,70,Ele,138.76506696428572,153.0,208.9638655462185,56,1792
1_2_3,71,Adv,139.00462962962962,154.0,205.4496578690127,56,1512
1_2_3,72,Adv,141.85218253968253,154.0,207.52830188679246,56,3024
1_2_3,72,Ele,153.03471074380164,159.0,210.30323679727428,55,2420
1_2_3,73,Adv,140.45684523809524,152.5,210.68526785714286,56,2016
1_2_3,73,Ele,149.72186732186734,157.0,212.61967899511515,55,2035
1_2_3,74,Adv,85.57993197278911,0.0,202.09236947791166,56,1176
1_2_4,75,Adv,144.0754608294931,157.0,205.51766639276912,56,1736
1_2_4,75,Ele,150.41742424242423,161.0,206.17964693665627,55,1320
1_2_4,76,Adv,132.45089285714286,144.0,205.83052527254708,56,1568
1_2_4,76,Ele,124.1987012987013,131.5,201.54478398314015,55,1540
1_2_4,77,Adv,139.90892857142856,153.0,214.3611491108071,56,1120
1_2_4,77,Ele,128.73333333333332,147.0,200.38679245283018,55,495
1_2_4,78,Adv,130.18973214285714,131.0,195.7214765100671,56,448
1_2_4,78,Ele,126.57979797979797,131.0,202.7734627831715,55,495
1_2_4,79,Adv,133.66785714285714,148.0,209.6750700280112,56,560
1_2_4,79,Ele,121.25454545454545,134.5,205.2,55,330
1_2_4,80,Adv,118.5484693877551,127.0,185.884,56,392
1_2_4,80,Ele,127.28787878787878,144.5,195.37209302325581,55,330
1_2_4,81,Adv,100.27884615384616,58.5,194.84786476868328,56,2184
1_2_4,81,Ele,106.73838383838384,96.5,193.18281535648995,55,990
1_2_5,82,Adv,154.8452380952381,165.0,201.91979301423027,56,1008
1_2_5,82,Ele,160.5909090909091,167.0,208.91590013140603,55,990
1_2_5,83,Adv,150.31339285714284,160.0,214.45987261146496,56,1120
1_2_5,83,Ele,149.45974025974027,155.0,208.99031476997578,55,1155
1_2_5,84,Adv,142.74032738095238,157.0,211.2808370044053,56,1344
1_2_5,84,Ele,133.2736842105263,140.0,203.61257309941521,55,1045
1_2_5,85,Adv,127.19642857142857,136.0,204.683908045977,56,1400
1_2_5,85,Ele,122.32727272727273,134.0,197.18640093786635,55,1375
1_2_5,86,Adv,106.03252551020408,97.5,198.8744019138756,56,1568
1_2_6,87,Adv,160.45050505050506,167.0,215.38440677966102,55,1980
1_2_6,87,Ele,142.47589285714287,156.0,195.55514705882354,56,1120
1_2_6,88,Adv,144.8937062937063,149.0,214.04752066115702,55,715
1_2_6,88,Ele,145.6620879120879,155.0,212.50901803607215,56,728
1_2_6,89,Adv,137.93232323232323,145.0,215.72353870458136,55,990
1_2_6,89,Ele,112.63714285714286,102.0,204.2642487046632,56,1400
1_3_1,90,Adv,134.35953079178887,145.0,207.12748643761302,55,1705
1_3_1,90,Ele,126.42179802955665,143.0,199.91139240506328,56,1624
1_3_1,91,Adv,167.08409090909092,170.0,222.44175491679275,55,880
1_3_1,91,Ele,162.30994897959184,170.5,211.73211314475873,56,784
1_3_1,92,Adv,143.13155080213903,149.0,218.67320261437908,55,935
1_3_1,92,Ele,123.91002747252747,136.0,206.89564220183487,56,1456
1_3_1,93,Adv,101.1283422459893,60.0,194.95876288659792,55,935
1_3_1,93,Ele,105.09138655462185,59.5,202.5242914979757,56,952
1_3_2,94,Adv,142.03046218487395,157.0,205.49088145896656,56,952
1_3_2,94,Ele,145.11298701298702,159.0,213.64627151051624,55,770
1_3_2,95,Adv,154.22142857142856,155.0,209.36727272727273,56,1120
1_3_2,95,Ele,146.7149090909091,157.0,212.12723449001052,55,1375
1_3_2,96,Adv,144.93912337662337,158.0,215.13855421686748,56,1232
1_3_2,96,Ele,151.9709090909091,164.0,210.5390428211587,55,550
1_3_2,97,Adv,147.22373949579833,161.5,211.71752265861028,56,952
1_3_2,97,Ele,146.3840909090909,157.0,208.4433656957929,55,880
1_3_3,98,Adv,149.0620320855615,160.0,208.3303437967115,55,935
1_3_3,98,Ele,148.29017857142858,160.0,204.28659286592867,56,1120
1_3_3,99,Adv,143.72727272727272,145.0,199.28571428571428,55,165
1_3_3,99,Ele,147.49404761904762,159.0,217.359649122807,56,168
1_3_3,100,Adv,147.8413223140496,167.0,218.68948655256725,55,605
1_3_3,100,Ele,129.40384615384616,145.0,212.6546275395034,56,728
1_3_3,101,Adv,131.89304812834226,140.0,208.3108108108108,55,935
1_3_3,101,Ele,130.55803571428572,140.5,211.92028985507247,56,224
1_3_3,102,Adv,153.49839572192514,157.0,210.13323572474377,55,935
1_3_3,102,Ele,117.8625,132.5,201.8440366972477,56,560
1_3_3,103,Adv,123.89545454545454,123.0,193.31205673758865,55,220
1_3_3,103,Ele,107.05357142857143,101.0,190.31746031746033,56,336
1_3_3,104,Adv,122.68881118881119,130.0,203.53248259860788,55,1430
1_3_3,104,Ele,120.59457671957672,128.5,205.56820744081173,56,1512
1_3_3,105,Adv,125.72561983471074,136.0,199.64304461942257,55,605
1_3_3,105,Ele,106.71428571428571,81.5,204.89142857142858,56,672
1_3_4,106,Adv,134.92934782608697,149.0,201.37775202780998,56,1288
1_3_4,106,Ele,137.65194805194804,150.0,201.50570342205324,55,385
1_3_4,107,Adv,149.03733766233765,164.5,213.0092807424594,56,616
1_3_4,107,Ele,131.1103896103896,140.0,208.58471074380165,55,770
1_3_4,108,Adv,139.99107142857142,152.0,207.51617647058825,56,1008
1_3_4,108,Ele,132.04545454545453,142.5,202.67441860465115,55,990
1_3_4,109,Adv,123.09022556390977,127.5,203.68273716951788,56,1064
1_3_4,110,Adv,124.171768707483,129.0,216.49518161601185,56,2352
1_3_4,110,Ele,121.53954545454546,129.0,203.3361216730038,55,2200
1_3_5,111,Adv,140.825,156.0,197.64912280701753,56,1120
1_3_5,112,Adv,138.5497448979592,154.0,205.92037914691943,56,1568
1_3_5,112,Ele,135.69204545454545,151.5,200.6873949579832,55,880
1_3_5,113,Adv,157.32397959183675,162.5,213.39446366782008,56,784
1_3_5,114,Adv,130.8265306122449,143.0,207.86797915460335,56,5488
1_3_5,114,Ele,133.71869639794167,144.0,208.89067524115757,55,2915
1_4_1,115,Adv,128.9805194805195,143.5,207.44647519582244,56,1232
1_4_1,115,Ele,121.51428571428572,133.0,196.8429172510519,55,1155
1_4_1,116,Adv,130.3181818181818,137.0,210.97503285151117,56,1232
1_4_1,116,Ele,127.05281385281386,135.0,208.15035460992908,55,1155
1_4_1,117,Adv,132.21352583586625,142.0,202.435136707388,56,2632
1_4_1,117,Ele,136.37741046831957,146.0,202.88934426229508,55,1815
1_4_1,119,Adv,121.22572544642857,128.0,202.17449976733366,56,3584
1_4_1,119,Ele,133.1121783876501,141.0,211.11099020674646,55,2915
1_4_2,120,Adv,150.7385531135531,160.5,213.3590408295528,56,2184
1_4_2,120,Ele,130.94285714285715,140.0,206.44144144144144,55,1925
1_4_2,121,Adv,155.67261904761904,161.5,217.21760797342193,56,840
1_4_2,121,Ele,146.11151515151516,153.0,212.59611992945327,55,825
1_4_2,122,Adv,134.52056277056278,146.0,206.3020746887967,56,1848
1_4_2,122,Ele,128.1964809384164,137.0,201.8236380424746,55,1705
1_4_2,123,Adv,122.8234126984127,128.0,204.63801652892562,56,1008
1_4_2,123,Ele,135.87532467532466,150.0,210.93548387096774,55,385
1_4_2,124,Adv,136.0211038961039,147.5,202.87893462469734,56,616
1_4_2,124,Ele,143.9702479338843,151.0,212.44390243902438,55,605
1_4_2,125,Adv,148.6868131868132,161.0,211.82778864970646,56,728
1_4_2,125,Ele,138.11328671328673,156.0,209.21822033898306,55,715
1_4_2,126,Adv,120.94266917293233,136.0,198.2788906009245,56,1064
1_4_2,126,Ele,129.16262626262628,140.0,207.92032520325202,55,990
1_4_2,127,Adv,110.10714285714286,73.0,206.91275167785236,56,560
1_4_2,127,Ele,111.02148760330579,114.0,190.27762039660055,55,605
1_4_3,128,Adv,144.0287081339713,151.0,205.89603283173736,55,1045
1_4_3,128,Ele,144.3421052631579,158.0,203.6870026525199,56,1064
1_4_3,129,Adv,151.96611570247933,156.0,209.66818700114024,55,1210
1_4_3,129,Ele,140.43928571428572,150.5,210.0026702269693,56,1120
1_4_3,130,Adv,140.64242424242425,145.0,210.96363636363637,55,825
1_4_3,130,Ele,131.44642857142858,147.0,199.9283950617284,56,616
1_4_3,131,Adv,138.17835497835497,142.0,213.64926372155287,55,1155
1_4_3,131,Ele,128.0654761904762,142.0,204.5800316957211,56,1008
1_4_3,132,Adv,141.41504702194356,152.0,211.7906103286385,55,1595
1_4_3,132,Ele,118.5688775510204,126.0,203.40919037199126,56,784
1_4_4,133,Adv,142.5772727272727,149.0,205.91028446389495,55,1320
1_4_4,133,Ele,140.85714285714286,153.5,203.4987714987715,56,1176
1_4_4,134,Adv,135.37754010695187,142.0,206.82679738562092,55,935
1_4_4,134,Ele,134.140756302521,151.0,204.65064102564102,56,952
1_4_4,135,Adv,164.33986013986015,164.0,214.03096539162112,55,715
1_4_4,135,Ele,158.1860119047619,175.0,214.74949494949496,56,672
1_4_4,136,Adv,148.80519480519482,156.5,210.23853211009174,55,770
1_4_4,136,Ele,130.90584415584416,143.0,200.09429280397023,56,616
1_4_4,137,Adv,145.25,156.0,214.46308724832215,55,660
1_4_4,137,Ele,129.59722222222223,145.5,201.59567901234567,56,504
1_4_4,138,Adv,140.61390374331552,148.0,209.85474860335196,55,1870
1_4_4,138,Ele,138.99404761904762,152.0,209.34066829665852,56,1848
1_4_4,139,Adv,138.35064935064935,145.0,213.9156626506024,55,770
1_4_4,139,Ele,135.44642857142858,148.0,203.42911877394636,56,392
1_4_4,140,Adv,142.86446280991734,153.0,207.7716346153846,55,605
1_4_4,140,Ele,122.86813186813187,131.5,207.05555555555554,56,728
1_4_4,141,Adv,109.29727272727273,97.0,201.04849498327758,55,1100
1_4_5,142,Adv,153.36029411764707,166.0,204.1944055944056,56,952
1_4_5,142,Ele,147.77171717171717,156.0,208.3960113960114,55,990
1_4_5,143,Adv,130.88,145.0,202.46629834254145,56,1400
1_4_5,143,Ele,135.2,143.0,200.73708920187792,55,1265
1_4_5,144,Adv,139.85576923076923,155.0,208.42374616171955,56,1456
1_4_5,144,Ele,143.18030303030304,154.0,206.3296943231441,55,1320
1_4_5,145,Adv,142.05803571428572,151.0,202.4236641221374,56,1120
1_4_5,145,Ele,140.604329004329,146.0,208.2025641025641,55,1155
1_5_1,146,Adv,148.32142857142858,158.5,212.28159851301115,55,1540
1_5_1,146,Ele,126.9384236453202,143.0,201.31640625,56,1624
1_5_1,147,Adv,127.32094861660079,128.0,212.4815303430079,55,1265
1_5_1,147,Ele,124.00243506493507,132.5,207.00677506775068,56,1232
1_5_1,148,Adv,120.84848484848484,123.0,205.87020648967552,55,1155
1_5_1,148,Ele,107.94742063492063,89.5,201.1293900184843,56,1008
1_5_2,149,Adv,148.80191387559807,157.0,213.88995873452544,55,1045
1_5_2,149,Ele,140.1626984126984,156.5,209.62017804154303,56,1008
1_5_2,150,Adv,137.3430303030303,138.0,215.0056925996205,55,825
1_5_2,150,Ele,149.3125,166.0,217.6529284164859,56,672
1_5_2,151,Adv,122.86022727272727,133.0,203.99433962264152,55,880
1_5_2,151,Ele,118.41386554621849,127.0,200.23090586145648,56,952
1_5_2,152,Adv,141.74469696969697,153.5,207.2015503875969,55,1320
1_5_2,152,Ele,129.55434782608697,139.0,201.28588661037395,56,1288
1_5_2,153,Adv,135.9034965034965,144.0,213.6800439802089,55,2860
1_5_2,153,Ele,125.59118541033435,131.0,207.5053358443189,56,2632
1_5_2,154,Adv,109.49155844155844,95.0,201.9365269461078,55,1540
1_5_2,154,Ele,101.98109243697479,39.5,201.4232365145228,56,952
1_5_3,155,Adv,147.8561776061776,156.0,209.97806716929404,56,2072
1_5_3,155,Ele,147.96758893280634,157.0,210.55005624296962,55,1265
1_5_3,156,Adv,165.72544642857142,170.5,210.32577903682719,56,896
1_5_3,156,Ele,144.47700534759358,142.0,219.29545454545453,55,935
1_5_3,157,Adv,154.34101382488478,163.0,210.1458823529412,56,1736
1_5_3,157,Ele,151.29886363636365,155.5,209.3443396226415,55,1760
1_5_3,158,Adv,138.04608294930875,149.0,207.30795847750866,56,1736
1_5_3,158,Ele,135.49333333333334,142.0,212.11005692599622,55,825
1_5_4,159,Adv,163.85454545454544,173.5,195.91304347826087,55,220
1_5_4,159,Ele,155.12946428571428,167.5,199.70689655172413,56,224
1_5_4,160,Adv,152.9665071770335,159.0,212.56648936170214,55,1045
1_5_4,160,Ele,131.53571428571428,139.0,205.0492505353319,56,728
1_5_4,161,Adv,138.39204545454547,132.0,223.04945054945054,55,880
1_5_4,162,Adv,152.05151515151516,156.0,212.614406779661,55,330
1_5_4,163,Adv,144.71799628942486,153.0,210.8189189189189,55,2695
1_5_4,163,Ele,134.38622448979592,145.0,208.21897233201582,56,1960
1_5_4,164,Adv,153.9280632411067,162.0,216.11431742508324,55,1265
1_5_4,164,Ele,140.87743506493507,158.0,209.3618817852835,56,1232
1_5_4,165,Adv,120.53475177304965,125.0,207.76772616136918,55,2115
1_5_4,165,Ele,133.98214285714286,148.0,209.2238574748257,56,2016
1_5_5,166,Adv,144.2797619047619,160.0,205.22201317027282,56,1512
1_5_5,166,Ele,162.00779220779222,166.0,213.60616438356163,55,1155
1_5_5,167,Adv,143.67426108374383,153.5,207.03371783496007,56,1624
1_5_5,167,Ele,155.6976430976431,159.0,214.08425925925926,55,1485
1_5_5,168,Adv,128.86142857142858,138.0,205.2400455062571,56,1400
1_5_5,168,Ele,138.48300395256916,151.0,205.61150234741785,55,1265
1_6_1,169,Adv,134.47727272727272,139.0,215.6865127582017,55,1320
1_6_1,169,Ele,127.83407738095238,146.0,201.41735052754981,56,1344
1_6_1,170,Adv,127.92045454545455,137.0,199.06277630415562,55,1760
1_6_1,170,Ele,128.61857142857144,139.5,209.13588850174216,56,1400
1_6_1,171,Adv,133.25636363636363,137.5,217.26581027667984,55,1650
1_6_1,171,Ele,141.90178571428572,137.0,223.3208430913349,56,672
1_6_2,172,Adv,147.04741379310346,157.0,209.29447852760737,56,1624
1_6_2,172,Ele,162.50434782608696,168.0,219.85882352941175,55,1265
1_6_2,173,Adv,143.44980694980694,155.0,206.122052704577,56,2072
1_6_2,173,Ele,143.2633608815427,150.0,208.5188452285485,55,1815
1_6_2,174,Adv,152.30102040816325,170.0,221.94052044609666,56,392
1_6_2,174,Ele,138.26545454545453,147.0,200.6490765171504,55,550
1_6_2,175,Adv,113.50115207373273,109.5,204.18445595854922,56,1736
1_6_2,175,Ele,112.3982404692082,114.0,196.9568345323741,55,1705
1_6_2,176,Adv,115.99642857142857,125.5,189.38192419825072,56,560
1_6_2,176,Ele,115.45454545454545,120.0,201.5873015873016,55,550
1_6_3,177,Adv,135.1426997245179,146.0,210.5442060085837,55,1815
1_6_3,177,Ele,133.88511904761904,149.0,204.4790909090909,56,1680
1_6_3,178,Adv,123.70833333333333,130.5,203.35616438356163,55,1320
1_6_3,178,Ele,132.50267857142856,143.0,203.85027472527472,56,1120
1_6_3,179,Adv,153.25363636363636,160.0,211.25187969924812,55,1100
1_6_3,179,Ele,145.85795454545453,150.0,207.98263888888889,56,1232
1_6_3,180,Adv,157.07272727272726,159.0,214.34412081984897,55,1265
1_6_3,180,Ele,147.265756302521,156.0,209.56203288490283,56,952
1_6_4,181,Adv,125.82924107142857,144.5,202.7751798561151,56,896
1_6_4,181,Ele,115.67826086956522,125.0,201.00686813186815,55,1265
1_6_4,182,Adv,125.63180272108843,141.5,196.2058432934927,56,1176
1_6_4,182,Ele,126.0935064935065,141.0,206.28611898016996,55,1155
1_6_4,183,Adv,135.61748120300751,151.5,210.03930131004367,56,1064
1_6_4,183,Ele,121.24598930481284,126.0,202.79964221824687,55,935
1_6_4,184,Adv,121.60251322751323,124.5,207.75480225988701,56,1512
1_6_4,184,Ele,133.17416267942585,141.0,203.16350364963503,55,1045
1_6_4,185,Adv,132.0698757763975,145.0,213.70100502512562,56,1288
1_6_4,185,Ele,120.83712121212122,129.0,201.64981036662454,55,1320
1_7_1,186,Adv,121.97559523809524,131.0,209.31460674157304,56,1680
1_7_1,186,Ele,132.04405594405594,147.0,210.50501672240802,55,1430
1_7_1,187,Adv,135.35892857142858,145.0,213.1237113402062,56,1680
1_7_1,187,Ele,132.95858585858585,136.0,215.78524590163934,55,990
1_7_1,188,Adv,119.15106177606178,122.5,209.57640067911714,56,2072
1_7_1,188,Ele,119.33977272727273,129.0,197.5898400752587,55,1760
1_7_1,189,Adv,113.8562030075188,113.5,196.0242718446602,56,1064
1_7_1,189,Ele,123.32561983471075,131.5,201.65405405405406,55,1210
1_7_1,190,Adv,144.28571428571428,157.0,214.13427561837455,56,840
1_7_1,190,Ele,143.62727272727273,148.5,213.13996627318718,55,880
1_7_1,191,Adv,126.22704081632654,145.0,212.3648068669528,56,392
1_7_1,191,Ele,111.51948051948052,110.0,193.4009009009009,55,385
1_7_1,192,Adv,99.72678571428571,58.5,193.91319444444446,56,560
1_7_1,192,Ele,113.99636363636364,122.0,203.56493506493507,55,550
1_7_1,193,Adv,139.95535714285714,146.0,197.16981132075472,56,224
1_7_1,193,Ele,135.23030303030302,142.0,182.89344262295083,55,165
1_7_2,194,Adv,132.41683673469387,150.0,205.8183980967486,56,1960
1_7_2,194,Ele,125.59234449760766,135.0,203.1640866873065,55,2090
1_7_2,195,Adv,123.98524844720497,129.0,203.43057324840765,56,1288
1_7_2,195,Ele,125.66818181818182,134.5,201.8029197080292,55,1100
1_7_2,196,Adv,148.34656084656083,161.0,216.71497584541063,56,1512
1_7_2,196,Ele,141.17090909090908,155.0,214.96124031007753,55,1375
1_7_2,197,Adv,122.46978021978022,128.0,203.09339407744875,56,1456
1_7_2,197,Ele,132.68072727272727,136.0,206.14237288135593,55,1375
1_7_2,198,Adv,123.04037267080746,135.0,202.91421254801537,56,1288
1_7_2,198,Ele,121.52314049586776,130.0,198.70675675675676,55,1210
1_7_3,199,Adv,141.25151515151515,155.0,200.91810344827587,55,990
1_7_3,199,Ele,117.53046218487395,133.5,194.25173611111111,56,952
1_7_3,200,Adv,122.88264462809917,132.0,208.24649859943978,55,605
1_7_3,200,Ele,123.31696428571429,122.0,206.91385767790263,56,448
