text_id,level,mean_NF,median_NF,mean_nonzero_NF,n_subjects,n_rows
1_7_2,Adv,0.972681236673774,1.0,1.539873417721519,56,7504
1_7_2,Ele,1.0713286713286714,1.0,1.700332963374029,55,7150
1_7_3,Adv,1.184029484029484,1.0,1.790451421140628,55,8140
1_7_3,Ele,1.032172373081464,1.0,1.6299230948496854,56,6776
1_7_4,Adv,0.9975524475524475,1.0,1.7128276966179707,55,8580
1_7_4,Ele,0.9157782515991472,1.0,1.5387371249440216,56,7504
1_8_1,Adv,1.0076729910714286,1.0,1.6616057050839659,56,7168
1_8_1,Ele,0.9683333333333334,1.0,1.5827142149578999,55,6600
1_8_2,Adv,1.3892002734107998,1.0,2.0234966148944644,55,7315
1_8_2,Ele,1.3445945945945945,1.0,2.0057595392368612,56,6216
1_8_3,Adv,1.0906633906633907,1.0,1.7734718337994406,55,8140
1_8_3,Ele,1.102606850560776,1.0,1.7905488555254738,56,6598
1_8_4,Adv,1.2161186331399096,1.0,1.8756961018297533,55,7755
1_8_4,Ele,1.0697463768115942,1.0,1.7094706368899917,56,7728
1_8_5,Adv,1.3306277056277056,1.0,1.9296364111953963,56,5544
1_8_5,Ele,1.3177383592017737,1.0,1.90054365206268,55,4510
1_9_1,Adv,1.0750811688311688,1.0,1.669187145557656,56,4928
1_9_1,Ele,1.063896103896104,1.0,1.5845261121856866,55,3850
1_9_2,Adv,1.3166257166257167,1.0,1.9312830370014415,55,6105
1_9_2,Ele,1.3367309117865085,1.0,1.9224413646055436,56,5396
1_9_3,Adv,1.408450704225352,1.0,2.0408163265306123,55,3905
1_9_3,Ele,1.2423029556650247,1.0,1.863741339491917,56,3248
1_9_4,Adv,1.420545746388443,1.0,2.012507106310404,56,4984
1_9_4,Ele,1.4183816183816185,1.0,2.00480090369952,55,5005
1_9_5,Adv,1.1023809523809525,1.0,1.6897810218978102,56,6720
1_9_5,Ele,1.2572121212121212,1.0,1.8501605422761327,55,4125
1_9_6,Adv,1.0615407319952774,1.0,1.6650462962962962,56,6776
1_9_6,Ele,1.0700665188470067,1.0,1.6561427590940287,55,6765
2_10_1,Adv,1.0121804511278196,1.0,1.7638888888888888,50,6650
2_10_1,Ele,1.0400388726919338,1.0,1.6587104773713577,49,5145
2_10_2,Adv,1.0707350901525658,1.0,1.6794778825235679,50,6489
2_10_2,Ele,1.098970561675998,1.0,1.6666666666666667,49,5537
2_10_3,Adv,1.1189604046746904,1.0,1.7394251626898047,49,5733
2_10_3,Ele,0.9497247706422018,1.0,1.582874617737003,50,5450
2_10_4,Adv,1.0592105263157894,1.0,1.7538906180524678,49,7448
2_10_4,Ele,1.1358620689655172,1.0,1.7144344205412907,50,4350
2_1_1,Adv,1.263576617087513,1.0,1.795968534906588,49,5782
2_1_1,Ele,1.1830188679245284,1.0,1.7858160068356594,50,5300
2_1_2,Adv,0.9735801297263091,1.0,1.6397548627764456,49,6321
2_1_2,Ele,0.9846315789473684,1.0,1.6703571428571429,50,4750
2_1_3,Adv,1.0362264150943397,1.0,1.674390243902439,50,5300
2_1_3,Ele,1.127267573696145,1.0,1.7589562140645731,49,3528
2_1_4,Adv,0.8586666666666667,1.0,1.4970414201183433,50,8250
2_1_4,Ele,0.9383458646616541,1.0,1.5262054507337526,49,4655
2_1_5,Adv,1.116697351649908,1.0,1.8201754385964912,50,7061
2_1_5,Ele,1.2177985948477752,1.0,1.8369921776431997,49,5978
2_1_6,Adv,1.2609014828953164,1.0,1.8152610441767068,49,6811
2_1_6,Ele,1.1594117647058824,1.0,1.7124239791485665,50,5100
2_2_1,Adv,1.0504504504504504,1.0,1.7315117315117314,50,5550
2_2_1,Ele,1.0962649210627646,1.0,1.6956521739130435,49,5194
2_2_2,Adv,1.0145098039215685,1.0,1.716655607166556,50,7650
2_2_2,Ele,1.0055000723693732,1.0,1.6288393903868699,49,6909
2_2_3,Adv,1.2284313725490197,1.0,1.8996361431170405,50,5100
2_2_3,Ele,1.327717133364974,1.0,1.9056539509536785,49,4214
2_2_4,Adv,1.534256559766764,1.0,2.0637254901960786,49,2744
2_2_4,Ele,1.2176,1.0,1.7275822928490352,50,2500
2_2_5,Adv,1.0730094854843346,1.0,1.6676345767254859,49,6958
2_2_5,Ele,0.994392523364486,1.0,1.6329036218538981,50,5350
2_2_6,Adv,1.1348396501457727,1.0,1.742260350615442,49,4116
2_2_6,Ele,1.052463768115942,1.0,1.6686580882352942,50,3450
2_3_1,Adv,1.0534814814814815,1.0,1.7420382165605095,50,6750
2_3_1,Ele,1.0372056514913657,1.0,1.5924319113039287,49,6370
2_3_2,Adv,1.0408385515927034,1.0,1.7377272727272728,50,7346
2_3_2,Ele,1.157574568288854,1.0,1.778950542822678,49,5096
2_3_3,Adv,1.1880752300920367,1.0,1.9229274611398963,49,7497
2_3_3,Ele,1.0636170212765959,1.0,1.7479020979020978,50,4700
2_3_4,Adv,1.1106474820143886,1.0,1.8235294117647058,50,6950
2_3_4,Ele,1.152512617950406,1.0,1.7701381867205932,49,4557
2_4_1,Adv,1.0801393728222997,1.0,1.6986301369863013,49,4018
2_4_1,Ele,0.9766153846153847,1.0,1.5783192441571356,50,3250
2_4_2,Adv,1.182232893157263,1.0,1.844194756554307,49,4165
2_4_2,Ele,1.0574285714285714,1.0,1.7246039142590868,50,3500
2_4_3,Adv,1.353404728227925,1.0,2.0029904306220097,49,4949
2_4_3,Ele,1.1065822784810126,1.0,1.7913934426229507,50,3950
2_4_4,Adv,1.1990881458966565,1.0,1.8703013884185573,49,4606
2_4_4,Ele,1.1665882352941177,1.0,1.7713469096105752,50,4250
2_4_5,Adv,1.2327777777777778,1.0,1.8584589614740368,50,5400
2_4_5,Ele,1.184551239850779,1.0,1.7838730998017185,49,4557
2_4_6,Adv,1.1038805970149255,1.0,1.6635177687809266,50,3350
2_4_6,Ele,1.1959183673469387,1.0,1.7920489296636086,49,3920
2_4_7,Adv,1.1535048802129548,1.0,1.8550228310502284,49,5635
2_4_7,Ele,1.126341463414634,1.0,1.794792071511854,50,4100
2_5_1,Adv,1.0288372093023255,1.0,1.6907006369426751,50,6450
2_5_1,Ele,1.0746237889095032,1.0,1.6285535770071853,49,4851
2_5_2,Adv,1.090062893081761,1.0,1.7923474663908996,50,7950
2_5_2,Ele,1.0064350064350065,1.0,1.6408872901678657,49,5439
2_5_3,Adv,1.1400226757369614,1.0,1.7851753217931647,49,3528
2_5_3,Ele,1.0519444444444443,1.0,1.7182395644283122,50,3600
2_5_4,Adv,1.2403960396039604,1.0,1.846698113207547,50,5050
2_5_4,Ele,1.318815331010453,1.0,1.8911491791577444,49,4018
2_5_5,Adv,1.203803970567819,1.0,1.7713993871297242,49,7203
2_5_5,Ele,1.0138461538461538,1.0,1.6060113728675873,50,3900
2_6_1,Adv,0.9856451612903225,1.0,1.6440677966101696,50,6200
2_6_1,Ele,1.1129367001037702,1.0,1.725201072386059,49,5782
2_6_2,Adv,1.2652245473783212,1.0,1.9047787610619469,49,4253
2_6_2,Ele,0.9075555555555556,1.0,1.5564024390243902,50,4500
2_6_3,Adv,1.1951898734177215,1.0,1.7998475028593215,50,3950
2_6_3,Ele,1.1920222634508348,1.0,1.7626886145404663,49,3234
2_6_4,Adv,1.2579764300086231,1.0,1.8683030949839914,49,6958
2_6_4,Ele,1.1567058823529413,1.0,1.8153618906942393,50,4250
2_7_1,Adv,1.219572166215884,1.0,1.8424962852897473,49,4067
2_7_1,Ele,1.0786301369863014,1.0,1.7435783879539415,50,3650
2_7_2,Adv,0.9353074563158597,1.0,1.5144708423326134,49,7497
2_7_2,Ele,1.003298969072165,1.0,1.613395225464191,50,4850
2_7_3,Adv,1.1447422680412371,1.0,1.788083735909823,50,4850
2_7_3,Ele,1.239795918367347,1.0,1.8497596153846154,49,3724
2_7_4,Adv,0.8945901639344263,1.0,1.5033057851239668,50,6100
2_7_4,Ele,0.9699653446284174,1.0,1.534572037770332,49,5194
2_7_5,Adv,1.116087993639014,1.0,1.7505716067345667,49,7546
2_7_5,Ele,1.06,1.0,1.765768056968464,50,6550
2_7_6,Adv,0.8555405405405405,1.0,1.4833645735707592,50,7400
2_7_6,Ele,0.935264428351986,1.0,1.5243204577968525,49,4557
2_8_1,Adv,0.9993181818181818,1.0,1.6261094674556213,50,4400
2_8_1,Ele,1.0098522167487685,1.0,1.6039493293591653,49,4263
2_8_2,Adv,1.0541379310344827,1.0,1.711167086481948,50,5800
2_8_2,Ele,0.9678490302289009,1.0,1.5502378953260565,49,5723
2_8_3,Adv,1.127250900360144,1.0,1.8209437621202327,49,4998
2_8_3,Ele,1.0038,1.0,1.7666314677930306,50,5000
2_8_4,Adv,1.3055946516537649,1.0,2.0013484358144553,49,5684
2_8_4,Ele,1.1471604938271605,1.0,1.8847870182555782,50,4050
2_8_5,Adv,1.125890410958904,1.0,1.813948355771353,50,7300
2_8_5,Ele,1.2236652236652237,1.0,1.8360655737704918,49,4851
2_8_6,Adv,1.0078350515463919,1.0,1.6791480590862247,50,4850
2_8_6,Ele,0.9618075801749271,1.0,1.538712686567164,49,3430
2_9_1,Adv,1.4172560113154173,1.0,1.9903518728717366,49,4949
2_9_1,Ele,1.2657692307692308,1.0,1.9072732541292379,50,5200
2_9_2,Adv,1.3307050092764379,1.0,1.9517006802721089,49,4312
2_9_2,Ele,1.3392,1.0,1.9928571428571429,50,3750
2_9_3,Adv,1.0934402332361517,1.0,1.7359407544549872,49,6860
2_9_3,Ele,0.9757692307692307,1.0,1.5660493827160493,50,5200
2_9_4,Adv,1.0044736842105264,1.0,1.7166629188216775,50,7600
2_9_4,Ele,0.993671887359595,1.0,1.6481238520073471,49,6321
2_9_5,Adv,1.2686567164179106,1.0,1.891032917139614,49,6566
2_9_5,Ele,1.077457627118644,1.0,1.6933937133724029,50,5900
2_9_6,Adv,1.21216,1.0,1.9356157383750638,50,6250
2_9_6,Ele,1.392329345531316,1.0,2.0178480367159612,49,2842
3_10_1,Adv,1.3050644291279592,1.0,1.9372775800711743,47,3337
3_10_1,Ele,1.406053341324543,1.0,2.094642857142857,47,3337
3_10_2,Adv,1.1893617021276597,1.0,1.8401609363569862,47,4230
3_10_2,Ele,1.1558510638297872,1.0,1.7370103916866506,47,3760
3_10_3,Adv,1.0882978723404255,1.0,1.7541152263374487,47,4700
3_10_3,Ele,1.0661650233523612,1.0,1.7106577851790175,47,3854
3_10_4,Adv,1.0898697999364877,1.0,1.714713964526605,47,6298
3_10_4,Ele,0.9715794378009007,1.0,1.5979565772669222,47,6439
3_10_5,Adv,0.8328667413213886,1.0,1.4320096269554754,47,7144
3_10_5,Ele,0.8321689425214354,1.0,1.437071565670414,47,6298
3_10_6,Adv,0.8565707133917396,1.0,1.4567901234567902,47,3995
3_10_6,Ele,0.8898176291793313,1.0,1.525401650021711,47,3948
3_1_1,Adv,1.1826132358699908,1.0,1.917866215071973,47,7661
3_1_1,Ele,1.2083807048887445,1.0,1.913088197480072,47,6157
3_1_2,Adv,1.442836879432624,1.0,2.1351805205709486,47,3525
3_1_2,Ele,1.7570599613152804,1.0,2.4752043596730244,47,2585
3_1_3,Adv,1.1614601614601614,1.0,1.8897772701313535,47,5698
3_1_3,Ele,0.889616293871613,1.0,1.607095926412615,47,5499
3_1_4,Adv,1.3694518810765113,1.0,2.105958829902492,47,7097
3_1_4,Ele,1.2062598909794267,1.0,1.8356970832218358,47,5687
3_1_5,Adv,1.2860839562967223,1.0,1.9189189189189189,47,6956
3_1_5,Ele,1.1632103420414759,1.0,1.731756214915798,47,3713
3_2_1,Adv,1.17145390070922,1.0,1.7661053194333065,47,5640
3_2_1,Ele,1.1943989816330243,1.0,1.8728257770173937,47,5499
3_2_2,Adv,1.4386018237082068,1.0,2.0740578439964943,47,3290
3_2_2,Ele,1.18568665377176,1.0,1.6972773419473928,47,3102
3_2_3,Adv,1.277192284748459,1.0,1.965422276621787,47,5029
3_2_3,Ele,1.1385024549918168,1.0,1.75,47,4888
3_2_4,Adv,1.277376537185243,1.0,1.9633963396339633,47,5123
3_2_4,Ele,1.1656682503614955,1.0,1.8483458892892237,47,4841
3_2_5,Adv,0.9463401579017797,1.0,1.6742424242424243,47,7473
3_2_5,Ele,1.055598695449604,1.0,1.768210197710718,47,6439
3_3_1,Adv,1.320148507782379,1.0,1.9792335688289446,47,7003
3_3_1,Ele,1.2737488762361402,1.0,1.9691915682186705,47,6674
3_3_2,Adv,1.146441672780631,1.0,1.8186685288640596,47,6815
3_3_2,Ele,1.2622340425531915,1.0,1.9852203011712215,47,5640
3_3_3,Adv,1.0842665173572228,1.0,1.8674059787849566,47,7144
3_3_3,Ele,0.9764746583636049,1.0,1.6352838933951332,47,5781
3_3_4,Adv,1.197348598975595,1.0,1.9865033741564608,47,6638
3_3_4,Ele,0.949966755319149,1.0,1.7162162162162162,47,6016
3_3_5,Adv,1.113918439716312,1.0,1.8446293124541229,47,6768
3_3_5,Ele,1.186295861953426,1.0,2.0626274395572386,47,5969
3_4_1,Adv,1.2672762440654124,1.0,1.9020849828450779,47,5687
3_4_1,Ele,0.9844317592112092,1.0,1.547939616483068,47,3854
3_4_2,Adv,1.192175703500343,1.0,1.7863019333607568,47,7285
3_4_2,Ele,1.2206529713866472,1.0,1.860497623707017,47,5452
3_4_3,Adv,1.2011274777232224,1.0,1.769828510182208,47,5499
3_4_3,Ele,1.0773936170212766,1.0,1.6636550308008213,47,3760
3_4_4,Adv,1.2340425531914894,1.0,1.8762636473918317,47,7520
3_4_4,Ele,1.3221351250466593,1.0,2.026315789473684,47,5358
3_4_5,Adv,1.2800274536719287,1.0,1.8946833728411785,47,4371
3_4_5,Ele,1.0422937208095486,1.0,1.7322121604139715,47,3854
3_5_1,Adv,1.1980026052974382,1.0,1.9461556548318835,47,6909
3_5_1,Ele,1.1330754352030947,1.0,1.7249705535924618,47,5170
3_5_2,Adv,1.0984691229891022,1.0,1.8398522381573228,47,7708
3_5_2,Ele,0.9983633387888707,1.0,1.7011387404136649,47,7332
3_5_3,Adv,1.2819628138777075,1.0,1.945883037532732,47,5217
3_5_3,Ele,1.2848585003098534,1.0,2.098515519568151,47,4841
3_5_4,Adv,1.196630015707554,1.0,1.9479311947931195,47,7003
3_5_4,Ele,1.108274231678487,1.0,1.7920489296636086,47,4230
3_6_1,Adv,1.1059030555111182,1.0,1.759928716904277,47,6251
3_6_1,Ele,0.9926183239253148,1.0,1.5880514067384508,47,4606
3_6_2,Adv,1.379839553540286,1.0,1.9584158415841584,47,2867
3_6_2,Ele,1.4412277642134637,1.0,2.0455445544554456,47,2867
3_6_3,Adv,1.4604651162790698,1.0,2.029657794676806,47,3655
3_6_3,Ele,1.2061952440550687,1.0,1.7570647219690063,47,3196
3_6_4,Adv,1.1570415400202634,1.0,1.7350349437860833,47,4935
3_6_4,Ele,1.198404255319149,1.0,1.795219123505976,47,3760
3_6_5,Adv,1.2166092040173886,1.0,1.9250474383301708,47,6671
3_6_5,Ele,1.0295938104448743,1.0,1.6952229299363057,47,5170
3_6_6,Adv,0.993218085106383,1.0,1.7337511606313836,47,7520
3_6_6,Ele,1.112076715612826,1.0,1.8240353895305972,47,6674
3_6_7,Adv,1.3979622415343123,1.0,2.0194805194805197,47,3337
3_6_7,Ele,0.9868585732165206,1.0,1.526621490803485,47,3196
3_7_1,Adv,1.358291375669969,1.0,1.953515533753796,47,6157
3_7_1,Ele,1.2264555500577272,1.0,1.8031037827352085,47,6063
3_7_2,Adv,1.0790273556231003,1.0,1.768809167912307,47,6580
3_7_2,Ele,1.146728221597752,1.0,1.7540681608842492,47,4982
3_7_3,Adv,1.1443992490613266,1.0,1.7445742904841401,47,6392
3_7_3,Ele,1.2261555392516508,1.0,1.800430918394829,47,5452
3_7_4,Adv,1.314423076923077,1.0,1.96549245147376,47,6240
3_7_4,Ele,1.0326457690433652,1.0,1.716059379217274,47,6157
3_7_5,Adv,1.250682128240109,1.0,1.947941567065073,47,5864
3_7_5,Ele,1.1857228077152515,1.0,1.7486803519061584,47,5029
3_7_6,Adv,1.0732221583285413,1.0,1.6342673671920607,47,5217
3_7_6,Ele,1.1641337386018238,1.0,1.7935878962536023,47,4277
3_7_7,Adv,1.019982748706153,1.0,1.6709844559585492,47,6956
3_7_7,Ele,0.9438625204582651,1.0,1.5649932157394844,47,6110
3_8_1,Adv,1.0105143506678034,1.0,1.7141479874668595,46,7038
3_8_1,Ele,0.985699337286362,1.0,1.6560210958101378,47,5734
3_8_2,Adv,0.9925911854103343,1.0,1.74341007674341,47,5264
3_8_2,Ele,0.9728132387706856,1.0,1.6492985971943888,47,4230
3_8_3,Adv,1.0533658876874783,1.0,1.7864537119195505,47,5734
3_8_3,Ele,1.054836586970827,1.0,1.730478589420655,47,4559
3_8_4,Adv,0.9982701954679122,1.0,1.6938655708834751,47,5781
3_8_4,Ele,1.0065132435953104,1.0,1.6754607878568848,47,4606
3_8_5,Adv,1.4929883945841393,1.0,2.1176268861454046,47,4136
3_8_5,Ele,1.542933130699088,1.0,2.051010101010101,47,2632
3_8_6,Adv,1.1605258605777546,1.0,1.8152056277056277,47,5781
3_8_6,Ele,1.078774062816616,1.0,1.679416403785489,47,3948
3_9_1,Adv,1.108977685521536,1.0,1.7545155993431856,47,3854
3_9_1,Ele,1.0968903436988544,1.0,1.7184615384615385,47,3055
3_9_2,Adv,1.0340162857893354,1.0,1.687674169346195,47,7614
3_9_2,Ele,1.1528046421663443,1.0,1.792726278370249,47,5687
3_9_3,Adv,0.9864575908766928,1.0,1.6394219379294006,47,7015
3_9_3,Ele,1.0595300261096605,1.0,1.6974344673731177,47,5745
3_9_4,Adv,1.2419354838709677,1.0,2.0609339407744875,47,5828
3_9_4,Ele,1.1557555919258047,1.0,1.8389756944444444,47,3666
