text_id,align_idx,level,mean_TF,median_TF,mean_nonzero_TF,n_subjects,n_rows
1_2_1,62,Ele,273.5380434782609,203.0,366.23388773388774,56,1288
1_2_1,63,Adv,247.5340909090909,189.0,354.1951219512195,55,1760
1_2_1,63,Ele,240.8050847457627,187.0,363.77667140825037,56,1062
1_2_1,64,Adv,184.0159090909091,141.0,321.55281969817315,55,2200
1_2_1,64,Ele,181.10765306122448,148.0,300.56816257408974,56,1960
1_2_2,65,Adv,275.9986013986014,183.0,400.2819472616633,55,715
1_2_2,65,Ele,258.33392857142854,181.0,387.84718498659515,56,560
1_2_2,66,Adv,245.66452304394426,169.0,392.4743150684931,55,933
1_2_2,66,Ele,274.62882653061223,181.5,415.6544401544402,56,784
1_2_2,67,Adv,232.83896103896103,177.0,352.9251968503937,55,770
1_2_2,67,Ele,251.10969387755102,180.5,381.531007751938,56,784
1_2_2,68,Adv,237.87272727272727,175.0,356.16152450090743,55,1650
1_2_2,68,Ele,233.00757575757575,175.0,355.86611570247936,56,1848
1_2_2,69,Adv,301.97636363636366,211.5,400.6924004825091,55,1100
1_2_2,69,Ele,230.9891304347826,182.0,336.93544733861836,56,1288
1_2_2,70,Adv,251.71202346041056,177.0,371.2534602076125,55,1705
1_2_2,70,Ele,226.09491903964266,176.0,340.5685449957948,56,1791
1_2_3,71,Adv,225.4133597883598,180.0,333.1622678396872,56,1512
1_2_3,72,Adv,249.10287793582535,187.0,364.4908034849952,56,3023
1_2_3,72,Ele,295.93256102606534,209.0,406.8651877133106,55,2417
1_2_3,73,Adv,278.3401191658391,190.0,417.71758569299556,56,2014
1_2_3,73,Ele,281.57002457002454,198.0,399.8569434752268,55,2035
1_2_3,74,Adv,122.8639455782313,0.0,290.13654618473896,56,1176
1_2_4,75,Adv,270.9608069164265,191.0,386.609375,56,1735
1_2_4,75,Ele,319.15011372251706,210.0,437.58731808731807,55,1319
1_2_4,76,Adv,223.83545918367346,175.5,347.84340931615463,56,1568
1_2_4,76,Ele,200.71150097465886,154.0,325.8386075949367,55,1539
1_2_4,77,Adv,210.65714285714284,183.5,322.7578659370725,56,1120
1_2_4,77,Ele,192.6909090909091,159.0,299.9433962264151,55,495
1_2_4,78,Adv,223.78794642857142,183.5,336.43288590604027,56,448
1_2_4,78,Ele,241.84444444444443,152.0,387.42071197411,55,495
1_2_4,79,Adv,206.05903398926654,172.0,323.55898876404495,56,559
1_2_4,79,Ele,177.8212121212121,145.5,300.92820512820515,55,330
1_2_4,80,Adv,186.82142857142858,148.0,292.936,56,392
1_2_4,80,Ele,215.6727272727273,159.0,331.0325581395349,55,330
1_2_4,81,Adv,162.07921245421247,70.0,314.9297153024911,56,2184
1_2_4,81,Ele,191.04246713852376,107.0,346.04578754578756,55,989
1_2_5,82,Adv,314.72889771598807,211.0,410.53367875647666,56,1007
1_2_5,82,Ele,313.44174265450863,218.0,408.1358839050132,55,987
1_2_5,83,Adv,279.3151785714286,209.5,398.51337579617837,56,1120
1_2_5,83,Ele,286.6935064935065,205.0,400.8849878934625,55,1155
1_2_5,84,Adv,248.15252976190476,183.5,367.3094713656388,56,1344
1_2_5,84,Ele,217.45071770334928,157.0,332.2163742690058,55,1045
1_2_5,85,Adv,201.255,165.0,323.8586206896552,56,1400
1_2_5,85,Ele,179.0,151.0,288.5404454865182,55,1375
1_2_5,86,Adv,154.2512755102041,114.0,289.3133971291866,56,1568
1_2_6,87,Adv,329.81717171717173,222.0,442.73762711864407,55,1980
1_2_6,87,Ele,254.3982142857143,193.5,349.17401960784315,56,1120
1_2_6,88,Adv,314.6367461430575,204.0,465.4273858921162,55,713
1_2_6,88,Ele,251.77854195323246,193.0,367.5562248995984,56,727
1_2_6,89,Adv,273.1632860040568,178.0,428.2019077901431,55,986
1_2_6,89,Ele,168.72142857142856,122.5,305.9715025906736,56,1400
1_3_1,90,Adv,228.31433607520563,161.0,352.3037171350861,55,1702
1_3_1,90,Ele,199.76477832512316,158.5,315.8889970788705,56,1624
1_3_1,91,Adv,352.23744292237444,240.0,469.6499238964992,55,876
1_3_1,91,Ele,308.13282247765005,212.0,402.11333333333334,56,783
1_3_1,92,Adv,249.8709677419355,173.5,382.833607907743,55,930
1_3_1,92,Ele,177.78571428571428,148.0,296.8532110091743,56,1456
1_3_1,93,Adv,170.56577540106952,80.0,328.82268041237114,55,935
1_3_1,93,Ele,138.6018907563025,66.0,267.10323886639674,56,952
1_3_2,94,Adv,240.46638655462183,175.0,347.90881458966567,56,952
1_3_2,94,Ele,235.68571428571428,180.0,346.9942638623327,55,770
1_3_2,95,Adv,292.5053571428571,217.5,397.09818181818184,56,1120
1_3_2,95,Ele,308.1303714493809,198.0,445.79873551106425,55,1373
1_3_2,96,Adv,259.6623376623377,191.0,385.4265060240964,56,1232
1_3_2,96,Ele,256.9127272727273,191.0,355.9244332493703,55,550
1_3_2,97,Adv,276.8925184404636,193.0,398.74203338391504,56,949
1_3_2,97,Ele,278.73546180159633,189.0,397.48130081300815,55,877
1_3_3,98,Adv,298.9014989293362,199.0,417.9251497005988,55,934
1_3_3,98,Ele,268.6142857142857,197.5,370.0467404674047,56,1120
1_3_3,99,Adv,292.1090909090909,187.0,405.02521008403363,55,165
1_3_3,99,Ele,253.9702380952381,204.5,374.2719298245614,56,168
1_3_3,100,Adv,282.3123966942149,205.0,417.60146699266505,55,605
1_3_3,100,Ele,184.0521978021978,162.0,302.4604966139955,56,728
1_3_3,101,Adv,212.05989304812834,159.0,334.9256756756757,55,935
1_3_3,101,Ele,187.33035714285714,149.0,304.07246376811594,56,224
1_3_3,102,Adv,313.1477516059957,195.0,428.85630498533726,55,934
1_3_3,102,Ele,158.5767857142857,147.0,271.56880733944956,56,560
1_3_3,103,Adv,298.00454545454545,189.5,464.97163120567376,55,220
1_3_3,103,Ele,145.82440476190476,118.5,259.2433862433862,56,336
1_3_3,104,Adv,208.58041958041957,154.0,346.02088167053364,55,1430
1_3_3,104,Ele,182.12301587301587,145.0,310.4509582863585,56,1512
1_3_3,105,Adv,236.30743801652892,156.0,375.23884514435696,55,605
1_3_3,105,Ele,179.70789865871834,82.0,345.512893982808,56,671
1_3_4,106,Adv,232.84059097978226,177.0,347.77351916376307,56,1286
1_3_4,106,Ele,236.88571428571427,184.0,346.77186311787074,55,385
1_3_4,107,Adv,262.70616883116884,200.0,375.46867749419954,56,616
1_3_4,107,Ele,224.07682291666666,155.0,357.03526970954357,55,768
1_3_4,108,Adv,245.49701789264412,176.5,364.26253687315636,56,1006
1_3_4,108,Ele,272.8442871587462,170.0,419.0108695652174,55,989
1_3_4,109,Adv,204.44172932330827,152.5,338.298600311042,56,1064
1_3_4,110,Adv,213.33375850340136,152.0,371.95033358042997,56,2352
1_3_4,110,Ele,202.37,144.0,338.5657794676806,55,2200
1_3_5,111,Adv,259.43839285714284,196.5,364.12406015037595,56,1120
1_3_5,112,Adv,256.23052362707534,184.0,381.0607787274454,56,1566
1_3_5,112,Ele,258.755125284738,175.5,383.11467116357505,55,878
1_3_5,113,Adv,298.1951530612245,214.0,404.47231833910035,56,784
1_3_5,114,Adv,236.0001823819077,172.0,375.1780226152508,56,5483
1_3_5,114,Ele,234.64903846153845,163.5,366.77294685990336,55,2912
1_4_1,115,Adv,205.12916328188464,158.0,330.08366013071895,56,1231
1_4_1,115,Ele,180.76450216450218,153.0,292.8232819074334,55,1155
1_4_1,116,Adv,204.00487012987014,163.0,330.26806833114324,56,1232
1_4_1,116,Ele,183.1004329004329,153.0,299.97304964539006,55,1155
1_4_1,117,Adv,234.71504559270517,172.0,359.37754508435137,56,2632
1_4_1,117,Ele,252.14222712238148,180.0,375.214109926169,55,1814
1_4_1,119,Adv,220.8203910614525,152.5,368.5487179487179,56,3580
1_4_1,119,Ele,229.6590051457976,169.0,364.23068552774754,55,2915
1_4_2,120,Adv,286.75756186984415,213.0,406.0382868267359,56,2182
1_4_2,120,Ele,217.26663201663203,157.5,342.64016393442625,55,1924
1_4_2,121,Adv,268.26428571428573,210.5,374.3222591362126,56,840
1_4_2,121,Ele,245.5430303030303,183.0,357.2716049382716,55,825
1_4_2,122,Adv,235.05040650406505,175.0,360.78868552412644,56,1845
1_4_2,122,Ele,202.71964809384164,161.0,319.1477377654663,55,1705
1_4_2,123,Adv,189.24007936507937,155.0,315.29586776859503,56,1008
1_4_2,123,Ele,255.02337662337663,168.0,395.9032258064516,55,385
1_4_2,124,Adv,227.0487012987013,172.0,338.6489104116223,56,616
1_4_2,124,Ele,239.05619834710743,176.0,352.75365853658536,55,605
1_4_2,125,Adv,241.63548830811555,189.0,344.4490196078431,56,727
1_4_2,125,Ele,225.22752808988764,168.0,341.9232409381663,55,712
1_4_2,126,Adv,194.328007518797,155.5,318.59013867488443,56,1064
1_4_2,126,Ele,229.58906882591094,158.0,370.0391517128874,55,988
1_4_2,127,Adv,195.8357142857143,88.5,368.0134228187919,56,560
1_4_2,127,Ele,171.89586776859505,122.0,294.60906515580734,55,605
1_4_3,128,Adv,272.97892720306515,186.0,390.3972602739726,55,1044
1_4_3,128,Ele,289.67387218045116,199.5,408.7705570291777,56,1064
1_4_3,129,Adv,310.9011627906977,215.0,429.7646383467279,55,1204
1_4_3,129,Ele,260.9642857142857,187.5,390.22696929238987,56,1120
1_4_3,130,Adv,276.5509708737864,187.5,415.07832422586523,55,824
1_4_3,130,Ele,230.6818181818182,178.0,350.8641975308642,56,616
1_4_3,131,Adv,295.2822510822511,172.0,456.56091030789827,55,1155
1_4_3,131,Ele,239.63988095238096,166.0,382.8161648177496,56,1008
1_4_3,132,Adv,249.8650345260515,179.0,374.44496707431796,55,1593
1_4_3,132,Ele,204.2219387755102,147.0,350.3501094091904,56,784
1_4_4,133,Adv,276.97121212121215,187.0,400.00218818380745,55,1320
1_4_4,133,Ele,251.1547619047619,191.5,362.84766584766584,56,1176
1_4_4,134,Adv,253.10802139037432,169.0,386.6928104575163,55,935
1_4_4,134,Ele,243.9758149316509,182.0,372.4253611556982,56,951
1_4_4,135,Adv,360.41374474053293,242.0,469.7897623400366,55,713
1_4_4,135,Ele,347.91964285714283,237.0,472.3272727272727,56,672
1_4_4,136,Adv,292.4818181818182,193.0,413.23119266055045,55,770
1_4_4,136,Ele,229.90584415584416,175.0,351.4193548387097,56,616
1_4_4,137,Adv,255.42727272727274,189.0,377.1409395973154,55,660
1_4_4,137,Ele,235.43055555555554,180.0,366.2253086419753,56,504
1_4_4,138,Adv,290.39325842696627,190.0,433.5023961661342,55,1869
1_4_4,138,Ele,257.0850027070926,184.0,387.30505709624794,56,1847
1_4_4,139,Adv,230.09350649350648,172.5,355.7670682730924,55,770
1_4_4,139,Ele,231.89285714285714,180.5,348.2835249042146,56,392
1_4_4,140,Adv,260.7884297520661,186.0,379.27163461538464,55,605
1_4_4,140,Ele,200.42582417582418,152.5,337.7546296296296,56,728
1_4_4,141,Adv,166.86545454545455,118.0,306.943143812709,55,1100
1_4_5,142,Adv,293.24894957983196,213.5,390.45174825174826,56,952
1_4_5,142,Ele,303.7098078867543,192.0,428.4864479315264,55,989
1_4_5,143,Adv,247.27285714285713,180.0,382.52154696132595,56,1400
1_4_5,143,Ele,242.88616600790513,172.0,360.6232394366197,55,1265
1_4_5,144,Adv,272.96907216494844,189.0,406.9364754098361,56,1455
1_4_5,144,Ele,252.05918057663126,180.5,363.472647702407,55,1318
1_4_5,145,Adv,265.26875,183.0,377.9910941475827,56,1120
1_4_5,145,Ele,228.2822510822511,163.0,338.03333333333336,55,1155
1_5_1,146,Adv,291.29277813923227,198.0,417.2572227399814,55,1537
1_5_1,146,Ele,214.38016019716574,164.0,340.1163245356794,56,1623
1_5_1,147,Adv,254.42313787638668,151.5,425.2741721854305,55,1262
1_5_1,147,Ele,199.34902597402598,153.0,332.7886178861789,56,1232
1_5_1,148,Adv,185.16204506065858,136.0,315.62333825701626,55,1154
1_5_1,148,Ele,150.92460317460316,97.5,281.2051756007394,56,1008
1_5_2,149,Adv,258.53660886319847,187.5,372.7236111111111,55,1038
1_5_2,149,Ele,231.3918650793651,175.5,346.05786350148367,56,1008
1_5_2,150,Adv,239.2530413625304,163.5,375.3167938931298,55,822
1_5_2,150,Ele,236.13839285714286,192.0,344.21908893709326,56,672
1_5_2,151,Adv,198.7340909090909,150.5,329.9735849056604,55,880
1_5_2,151,Ele,168.4138655462185,144.0,284.7779751332149,56,952
1_5_2,152,Adv,245.25948406676784,187.5,358.77025527192006,55,1318
1_5_2,152,Ele,220.1017871017871,163.0,342.1147342995169,56,1287
1_5_2,153,Adv,239.0783216783217,165.0,375.9010445299615,55,2860
1_5_2,153,Ele,203.4419931532902,156.0,336.38301886792453,56,2629
1_5_2,154,Adv,163.0526657997399,109.0,301.0504201680672,55,1538
1_5_2,154,Ele,148.54726890756302,44.0,293.396265560166,56,952
1_5_3,155,Adv,311.2951690821256,213.0,442.2656142759094,56,2070
1_5_3,155,Ele,294.8174603174603,193.0,420.21493212669685,55,1260
1_5_3,156,Adv,319.5970982142857,248.0,405.60764872521247,56,896
1_5_3,156,Ele,253.54010695187165,179.0,384.8376623376623,55,935
1_5_3,157,Adv,272.4919261822376,212.0,371.17124901806756,56,1734
1_5_3,157,Ele,313.01763367463025,199.0,433.29527559055117,55,1758
1_5_3,158,Adv,232.75621028307336,169.0,350.04430929626415,56,1731
1_5_3,158,Ele,202.27878787878788,162.0,316.66034155597725,55,825
1_5_4,159,Adv,432.25581395348837,242.0,519.1899441340782,55,215
1_5_4,159,Ele,364.4330357142857,209.5,469.1551724137931,56,224
1_5_4,160,Adv,312.4717162032598,206.0,434.544,55,1043
1_5_4,160,Ele,228.94230769230768,162.5,356.8950749464668,56,728
1_5_4,161,Adv,228.28587699316628,156.5,368.4466911764706,55,878
1_5_4,162,Adv,352.1489361702128,209.0,493.0085106382979,55,329
1_5_4,163,Adv,271.83147735708985,190.5,396.0594916170903,55,2694
1_5_4,163,Ele,246.29555895865238,178.0,381.71914556962025,56,1959
1_5_4,164,Adv,273.81882911392404,202.0,384.56333333333333,55,1264
1_5_4,164,Ele,228.79853777416736,182.0,340.15821256038646,56,1231
1_5_4,165,Adv,212.579744439186,149.0,366.6783673469388,55,2113
1_5_4,165,Ele,230.3015873015873,177.0,359.63439194422926,56,2016
1_5_5,166,Adv,328.51557322730287,203.0,467.6698113207547,56,1509
1_5_5,166,Ele,381.2304347826087,240.5,503.3467278989667,55,1150
1_5_5,167,Adv,322.83251231527095,210.0,465.1996450754215,56,1624
1_5_5,167,Ele,338.56313301823093,221.0,465.996282527881,55,1481
1_5_5,168,Adv,252.37169406719084,171.0,402.127562642369,56,1399
1_5_5,168,Ele,235.2254746835443,177.0,349.3830787309048,55,1264
1_6_1,169,Adv,250.55235204855842,160.0,402.22655298416566,55,1318
1_6_1,169,Ele,233.03949329359165,163.0,367.49588719153934,56,1342
1_6_1,170,Adv,221.27872582480092,159.0,344.5597874224978,55,1758
1_6_1,170,Ele,218.02646638054364,158.0,354.83236321303843,56,1398
1_6_1,171,Adv,238.10139647844565,162.0,388.6551040634291,55,1647
1_6_1,171,Ele,231.36567164179104,175.5,364.74117647058824,56,670
1_6_2,172,Adv,268.9661330049261,199.0,382.8229623137599,56,1624
1_6_2,172,Ele,321.97065820777163,218.0,436.0955961331901,55,1261
1_6_2,173,Adv,296.7988394584139,202.0,426.8289290681502,56,2068
1_6_2,173,Ele,265.9685777287762,181.5,387.21268057784914,55,1814
1_6_2,174,Adv,276.6530612244898,203.5,403.1524163568773,56,392
1_6_2,174,Ele,213.99272727272728,171.0,310.54353562005275,55,550
1_6_2,175,Adv,183.0311059907834,131.0,329.2663212435233,56,1736
1_6_2,175,Ele,179.8316715542522,131.0,315.1212744090442,55,1705
1_6_2,176,Adv,166.92857142857142,135.0,272.536443148688,56,560
1_6_2,176,Ele,165.51636363636365,142.0,288.9968253968254,55,550
1_6_3,177,Adv,261.9,168.0,408.6543103448276,55,1810
1_6_3,177,Ele,244.32856290995826,178.0,373.50865998176846,56,1677
1_6_3,178,Adv,222.60652009097802,151.0,366.1072319201995,55,1319
1_6_3,178,Ele,218.46470062555852,165.0,336.26134800550204,56,1119
1_6_3,179,Adv,297.75045537340617,203.0,410.71608040201005,55,1098
1_6_3,179,Ele,269.5444172779136,187.0,385.0186263096624,56,1227
1_6_3,180,Adv,350.2219570405728,219.0,479.03046789989116,55,1257
1_6_3,180,Ele,254.0903361344538,196.5,361.575485799701,56,952
1_6_4,181,Adv,199.23463687150837,158.0,321.2882882882883,56,895
1_6_4,181,Ele,191.14003164556962,138.0,332.32599724896835,55,1264
1_6_4,182,Adv,219.96085106382978,166.0,343.68882978723406,56,1175
1_6_4,182,Ele,210.35385949696445,154.0,344.51420454545456,55,1153
1_6_4,183,Adv,231.60206961429915,173.0,358.8819241982507,56,1063
1_6_4,183,Ele,208.20257234726688,148.0,348.74865350089766,55,933
1_6_4,184,Adv,202.78637566137567,147.0,346.45536723163843,56,1512
1_6_4,184,Ele,246.96264367816093,166.0,376.9429824561403,55,1044
1_6_4,185,Adv,223.32841614906832,165.0,361.36557788944725,56,1288
1_6_4,185,Ele,202.29188779378316,146.0,337.7506329113924,55,1319
1_7_1,186,Adv,197.62559523809523,145.0,339.13278855975483,56,1680
1_7_1,186,Ele,207.21678321678323,164.0,330.34559643255295,55,1430
1_7_1,187,Adv,217.20595238095237,169.0,341.9925023430178,56,1680
1_7_1,187,Ele,199.45555555555555,162.5,323.7065573770492,55,990
1_7_1,188,Adv,171.52220077220076,135.5,301.69269949066216,56,2072
1_7_1,188,Ele,157.7653409090909,140.0,261.2107243650047,55,1760
1_7_1,189,Adv,163.13721804511277,138.0,280.8705501618123,56,1064
1_7_1,189,Ele,181.8107438016529,149.0,297.28513513513514,55,1210
1_7_1,190,Adv,249.325,188.5,370.02296819787983,56,840
1_7_1,190,Ele,226.35340909090908,171.0,335.90387858347384,55,880
1_7_1,191,Adv,171.1658163265306,149.5,287.9699570815451,56,392
1_7_1,191,Ele,172.5818181818182,134.0,299.2972972972973,55,385
1_7_1,192,Adv,139.35714285714286,65.0,270.97222222222223,56,560
1_7_1,192,Ele,155.40727272727273,129.5,277.512987012987,55,550
1_7_1,193,Adv,210.09375,178.0,295.9811320754717,56,224
1_7_1,193,Ele,255.56363636363636,180.0,345.6393442622951,55,165
1_7_2,194,Adv,215.23583460949465,169.0,334.6404761904762,56,1959
1_7_2,194,Ele,217.36189564384873,154.0,351.7188226181255,55,2089
1_7_2,195,Adv,175.75931677018633,148.5,288.3796178343949,56,1288
1_7_2,195,Ele,215.55686988171064,159.0,346.3406432748538,55,1099
1_7_2,196,Adv,218.09133024487096,179.0,318.7001934235977,56,1511
1_7_2,196,Ele,240.48218181818183,175.0,366.1827242524917,55,1375
1_7_2,197,Adv,187.57005494505495,146.5,311.0501138952164,56,1456
1_7_2,197,Ele,225.016,158.0,349.6011299435028,55,1375
1_7_2,198,Adv,179.9914596273292,149.5,296.8361075544174,56,1288
1_7_2,198,Ele,191.67603305785124,149.0,313.41621621621624,55,1210
1_7_3,199,Adv,269.49848331648127,180.0,383.50215827338127,55,989
1_7_3,199,Ele,172.41596638655463,148.5,284.96527777777777,56,952
1_7_3,200,Adv,192.47019867549668,149.5,326.55056179775283,55,604
1_7_3,200,Ele,198.97098214285714,154.0,333.85393258426967,56,448
