text_id,align_idx,level,RegRateFirstPass,RegRateTotal,n_subjects,n_rows
1_10_1,0,Adv,0.20666666666666667,0.20749414519906323,55,2135
1_10_1,0,Ele,0.14725274725274726,0.15313852813852813,56,1848
1_10_1,1,Adv,0.23392857142857143,0.21626794258373205,55,1045
1_10_1,1,Ele,0.24236252545824846,0.20018796992481203,56,1064
1_10_1,2,Adv,0.29190751445086704,0.26297117516629714,55,2255
1_10_1,2,Ele,0.30084033613445377,0.26360544217687076,56,1176
1_10_2,3,Adv,0.18363636363636363,0.23995535714285715,56,896
1_10_2,3,Ele,0.1951219512195122,0.20861244019138755,55,1045
1_10_2,4,Adv,0.22989807474518686,0.2518472906403941,56,1624
1_10_2,4,Ele,0.27794117647058825,0.3062937062937063,55,1430
1_10_2,5,Adv,0.35283363802559414,0.25274725274725274,56,1456
1_10_2,5,Ele,0.31681681681681684,0.23636363636363636,55,1540
1_10_2,6,Adv,0.3715953307392996,0.2916666666666667,56,1008
1_10_2,6,Ele,0.3480083857442348,0.2676767676767677,55,990
1_10_3,7,Adv,0.2539870053160071,0.272192513368984,55,3740
1_10_3,7,Ele,0.23059866962305986,0.19162087912087913,56,2912
1_10_3,8,Adv,0.32027424094025464,0.3370288248337029,55,2255
1_10_3,8,Ele,0.345703125,0.25510204081632654,56,1176
1_10_4,9,Adv,0.26063829787234044,0.25935828877005346,55,1870
1_10_4,9,Ele,0.16140350877192983,0.14484126984126985,56,1008
1_10_4,10,Adv,0.30930537352555704,0.2668621700879765,55,1705
1_10_4,10,Ele,0.2591283863368669,0.20814732142857142,56,1792
1_10_4,11,Adv,0.28028933092224234,0.20606060606060606,55,1320
1_10_4,11,Ele,0.32041343669250644,0.22916666666666666,56,1008
1_10_4,12,Adv,0.2639175257731959,0.2131818181818182,55,2200
1_10_4,12,Ele,0.3685800604229607,0.23809523809523808,56,1512
1_10_4,13,Adv,0.31313131313131315,0.25279187817258886,55,1970
1_10_4,13,Ele,0.3344556677890011,0.236003861003861,56,2072
1_10_5,14,Adv,0.17307692307692307,0.2160427807486631,55,935
1_10_5,14,Ele,0.17193675889328064,0.16294642857142858,56,896
1_10_5,15,Adv,0.3185483870967742,0.3349282296650718,55,1045
1_10_5,15,Ele,0.22647527910685805,0.23133116883116883,56,1232
1_10_5,16,Adv,0.2641509433962264,0.31906158357771264,55,1705
1_10_5,16,Ele,0.2217453505007153,0.24107142857142858,56,1344
1_10_5,17,Adv,0.29554655870445345,0.31433566433566434,55,2860
1_10_5,17,Ele,0.3046153846153846,0.2706043956043956,56,1456
1_10_6,18,Adv,0.19391634980988592,0.23660714285714285,56,1568
1_10_6,18,Ele,0.2539130434782609,0.26454545454545453,55,1100
1_10_6,19,Adv,0.3357348703170029,0.3623271889400922,56,1736
1_10_6,19,Ele,0.2588383838383838,0.2694214876033058,55,1815
1_10_6,20,Adv,0.22985781990521326,0.24718045112781956,56,1064
1_10_6,20,Ele,0.3132832080200501,0.25757575757575757,55,990
1_10_6,21,Adv,0.27941176470588236,0.19047619047619047,56,840
1_10_6,22,Adv,0.1943127962085308,0.12218045112781954,56,1064
1_10_6,22,Ele,0.28159645232815966,0.18851674641148325,55,1045
1_10_6,23,Adv,0.291196388261851,0.23995535714285715,56,896
1_10_7,24,Adv,0.19549763033175355,0.15153061224489797,56,1960
1_10_7,24,Ele,0.1671388101983003,0.2106060606060606,55,660
1_10_7,25,Adv,0.29175946547884185,0.25,56,2072
1_10_7,25,Ele,0.23046875,0.23863636363636365,55,1760
1_10_7,26,Adv,0.2860125260960334,0.19642857142857142,56,1120
1_10_7,26,Ele,0.2689655172413793,0.19272727272727272,55,1100
1_10_7,27,Adv,0.24526198439241917,0.15282392026578073,56,2408
1_10_7,27,Ele,0.24910179640718563,0.15954545454545455,55,2200
1_1_1,28,Adv,0.24373259052924792,0.20854591836734693,56,1568
1_1_1,28,Ele,0.19405320813771518,0.1787878787878788,55,1320
1_1_1,29,Adv,0.2626427406199021,0.21571428571428572,56,1400
1_1_1,29,Ele,0.22007722007722008,0.17922077922077922,55,1155
1_1_1,30,Adv,0.21031746031746032,0.24142857142857144,56,1400
1_1_1,30,Ele,0.2180028129395218,0.18311688311688312,55,1540
1_1_1,31,Adv,0.29477196885428253,0.2694327731092437,56,1904
1_1_1,31,Ele,0.23452380952380952,0.22697947214076247,55,1705
1_1_2,32,Adv,0.15789473684210525,0.15833333333333333,56,840
1_1_2,33,Adv,0.23703703703703705,0.2077922077922078,56,616
1_1_2,33,Ele,0.19155844155844157,0.16198347107438016,55,605
1_1_2,34,Adv,0.23427331887201736,0.18937969924812031,56,2128
1_1_2,34,Ele,0.2651048088779285,0.22545454545454546,55,1925
1_1_2,35,Adv,0.17220543806646527,0.15051020408163265,56,784
1_1_2,35,Ele,0.20207253886010362,0.17333333333333334,55,825
1_1_2,36,Adv,0.2388758782201405,0.15126050420168066,56,952
1_1_2,36,Ele,0.16304347826086957,0.11196172248803828,55,1045
1_1_2,37,Adv,0.3506172839506173,0.21626984126984128,56,1008
1_1_2,37,Ele,0.3511450381679389,0.19272727272727272,55,275
1_1_3,38,Adv,0.21500457456541627,0.21152993348115298,55,2255
1_1_3,38,Ele,0.2028436018957346,0.17767857142857144,56,2240
1_1_3,39,Adv,0.3087431693989071,0.2844155844155844,55,1540
1_1_3,39,Ele,0.2534246575342466,0.20616883116883117,56,616
1_1_3,40,Adv,0.2371638141809291,0.19037433155080213,55,935
1_1_3,40,Ele,0.396875,0.2916666666666667,56,672
1_1_4,41,Adv,0.1592505854800937,0.23322884012539186,55,1595
1_1_4,41,Ele,0.20535714285714285,0.2175925925925926,56,1512
1_1_4,42,Adv,0.2692307692307692,0.25,55,1320
1_1_4,42,Ele,0.26881720430107525,0.22727272727272727,56,1232
1_1_4,43,Adv,0.27291666666666664,0.24784688995215312,55,1045
1_1_4,43,Ele,0.2463768115942029,0.23844537815126052,56,952
1_1_4,44,Adv,0.2889908256880734,0.21722488038277513,55,1045
1_1_5,45,Adv,0.15186915887850466,0.12954545454545455,55,880
1_1_5,45,Ele,0.10492505353319058,0.10825892857142858,56,896
1_1_5,46,Adv,0.26078028747433263,0.16996047430830039,55,1265
1_1_5,46,Ele,0.20159151193633953,0.15357142857142858,56,840
1_1_5,47,Adv,0.1643835616438356,0.10363636363636364,55,550
1_1_5,48,Adv,0.3778501628664495,0.3174825174825175,55,1430
1_1_5,48,Ele,0.35390199637023595,0.3392857142857143,56,1288
1_1_6,49,Adv,0.1614654002713704,0.18269230769230768,56,1456
