text_id,align_idx,level,reading_regime,Sen_RT,Sen_TF,Sen_Sacc_RT,n_words,Sen_RT_per_word,Sen_TF_per_word,Sen_Sacc_RT_per_word,words_per_sec_based_Sen_RT,words_per_sec_based_Sen_TF,words_per_sec_based_Sen_Sacc_RT
1_2_1,63,Ele,Gathering0,8603.115843172576,7234.119026193812,1368.9968169787646,19,452.7955706932935,380.74310664177955,72.05246405151392,2.2085021690226783,2.626442823404405,13.878775877602878
1_2_1,64,Adv,Gathering0,15556.934532145966,12736.09225882011,2820.842273325854,40,388.9233633036491,318.40230647050277,70.52105683314635,2.571200638361386,3.14068076668484,14.180161853870283
1_2_1,64,Ele,Gathering0,13811.97088617647,11420.404088957597,2391.566797218872,35,394.627739605042,326.29725968450276,68.3304799205392,2.534033722517421,3.064690156965772,14.634757448841123
1_2_2,65,Adv,Gathering0,6962.18070950525,5891.9237084159,1070.25700108935,13,535.5523622696346,453.22490064737696,82.3274616222577,1.8672310505028262,2.2064101036188015,12.146615239861157
1_2_2,65,Ele,Gathering0,4437.53159430126,3720.4336761465074,717.0979181547528,10,443.753159430126,372.0433676146507,71.70979181547528,2.253505082159221,2.6878586934944755,13.945096962116624
1_2_2,66,Adv,Gathering0,8870.711417341263,7330.862895122247,1539.8485222190147,17,521.8065539612508,431.22722912483806,90.57932483641264,1.9164190108548538,2.318963025663913,11.040046962218058
1_2_2,66,Ele,Gathering0,5954.831845455153,4919.425935178317,1035.4059102768356,14,425.3451318182252,351.3875667984512,73.95756501977397,2.3510319625037073,2.8458605098386416,13.52126722577509
1_2_2,67,Adv,Gathering0,5595.01361262896,4593.734259364665,1001.2793532642943,14,399.64382947349714,328.12387566890465,71.51995380459245,2.502228049704734,3.047629490421648,13.982111939448538
1_2_2,67,Ele,Gathering0,5204.564193283798,4335.613257131353,868.9509361524455,14,371.754585234557,309.68666122366807,62.067924010888966,2.6899466468424436,3.2290702997949277,16.11138145726549
1_2_2,68,Adv,Gathering0,13127.507897075384,10905.326203741413,2222.1816933339705,30,437.58359656917946,363.5108734580471,74.07272311113235,2.2852776197288414,2.750949347091292,13.500246217486643
1_2_2,68,Ele,Gathering0,14883.172822423554,12384.606106315601,2498.566716107954,33,451.005237043138,375.2910941307758,75.71414291236225,2.2172691531392386,2.6645982695542862,13.207572080126193
1_2_2,69,Adv,Gathering0,9485.735825077427,7875.297954755804,1610.4378703216232,20,474.28679125387134,393.7648977377902,80.52189351608116,2.1084289472964266,2.5395864530969554,12.41898266836321
1_2_2,69,Ele,Gathering0,9367.886988087632,7725.708678346162,1642.1783097414705,23,407.29943426467963,335.90037731939833,71.39905694528133,2.4551961428705535,2.9770731666940873,14.005787230024316
1_2_2,70,Adv,Gathering0,13374.139927565757,10748.530742072018,2625.609185493738,31,431.4238686311534,346.72679813135545,84.697070499798,2.31790606109221,2.8841151171163752,11.806783801364004
1_2_2,70,Ele,Gathering0,15003.152550535704,12355.685339805947,2647.467210729758,32,468.84851720424075,386.11516686893583,82.73335033530493,2.132885064803091,2.589900852922059,12.087024107535367
1_2_3,71,Adv,Gathering0,12745.943699159228,10650.59700725475,2095.3466919044786,27,472.0719888577492,394.46655582425,77.60543303349921,2.118320984093239,2.53506915918504,12.885695767825164
1_2_3,72,Adv,Gathering0,25880.39217397282,21637.14013430555,4243.25203966727,54,479.2665217402374,400.6877802649176,78.57874147531982,2.086521704810419,2.495708751933595,12.726088267958355
1_2_3,72,Ele,Gathering0,21839.807585972492,18497.779844608074,3342.0277413644176,44,496.35926331755667,420.4040873774562,75.9551759401004,2.0146697642272637,2.3786638380186784,13.165659714732511
1_2_3,73,Adv,Gathering0,18354.4095603556,15217.481346754552,3136.9282136010515,36,509.8447100098778,422.70781518762647,87.13689482225143,1.9613815351357196,2.3657002876943074,11.476195038162391
1_2_3,73,Ele,Gathering0,15587.133739730007,13025.517099778413,2561.6166399515932,37,421.27388485756774,352.04100269671386,69.23288216085388,2.373752648679134,2.84057820634464,14.444003611992146
1_2_3,74,Adv,Gathering0,6869.0864164032255,5539.32435424665,1329.7620621565761,21,327.0993531620584,263.77735020222144,63.32200295983696,3.0571751069912976,3.7910760693947503,15.792298936505004
1_2_4,75,Adv,Gathering0,15856.296504842545,13241.79467834694,2614.501826495605,31,511.4934356400821,427.15466704344965,84.33876859663242,1.955059303446586,2.341072396379275,11.856943332700368
1_2_4,75,Ele,Gathering0,13605.720653236958,11321.176617536703,2284.544035700256,24,566.9050272182066,471.7156923973626,95.189334820844,1.7639638951642098,2.1199209950336413,10.505378589755896
1_2_4,76,Adv,Gathering0,11928.643741965847,10091.379355848445,1837.2643861174015,28,426.02299078449454,360.4064055660159,65.61658521847862,2.3472911594713772,2.774645468438627,15.240049397120789
1_2_4,76,Ele,Gathering0,11780.343549039968,9880.347050898672,1899.996498141296,28,420.726555322856,352.8695375320954,67.85701779076057,2.376840699376874,2.8339085515678564,14.736869266544165
