text_id,level,reading_regime,sum_TF,Sacc_RT,PARAGRAPH_RT,n_words,TF_per_word,SaccT_per_word,P_RT_per_word,words_per_sec_based_TF,words_per_sec_based_SaccT,words_per_sec_based_P_RT
1_2_5,Adv,Gathering0,32415.224137931036,6825.689655172414,39240.91379310345,115,281.87151424287856,59.353823088455776,341.22533733133434,3.5477157125509886,16.848114375205235,2.9306147304910906
1_2_5,Ele,Gathering0,21794.57627118644,4445.389830508475,26239.966101694914,83,262.5852562793547,53.558913620584036,316.14416989993873,3.8082869319065544,18.671028450727853,3.1631138423855965
1_2_6,Adv,Gathering0,23400.84745762712,4670.322033898305,28071.169491525423,67,349.26637996458385,69.70629901340753,418.9726789779914,2.863144171223699,14.345905809855962,2.386790476265231
1_2_6,Ele,Gathering0,14914.379310344828,2834.2413793103447,17748.620689655174,58,257.14447086801425,48.86623067776456,306.0107015457789,3.8888644839393596,20.464029783558214,3.2678595714091427
1_3_1,Adv,Gathering0,23645.508474576272,5001.3050847457625,28646.813559322032,81,291.9198577108182,61.74450721908349,353.66436492990164,3.4255977234362063,16.19577262883925,2.827539608629232
1_3_1,Ele,Gathering0,19578.58620689655,3758.5,23337.08620689655,86,227.65797914995989,43.70348837209303,271.3614675220529,4.3925541451867725,22.88146867101237,3.685121580199047
1_3_2,Adv,Gathering0,25245.362068965518,4984.517241379311,30229.879310344826,76,332.1758166969147,65.58575317604357,397.76156987295826,3.010453951596435,15.247213786137763,2.5140689190245094
1_3_2,Ele,Gathering0,19238.542372881355,4449.423728813559,23687.966101694914,65,295.9775749674055,68.45267275097784,364.43024771838327,3.3786343445449374,14.608633378536927,2.744009330347241
1_3_3,Adv,Gathering0,29506.389830508473,5912.576271186441,35418.96610169492,106,278.3621682123441,55.77902142628718,334.1411896386313,3.592442200109485,17.9278871236835,2.9927468717085883
1_3_3,Ele,Gathering0,23154.224137931036,7076.275862068966,30230.5,95,243.72867513611618,74.48711433756806,318.2157894736842,4.102923053438525,13.425140829970957,3.14252162551066
1_3_4,Adv,Gathering0,31138.01724137931,6253.620689655172,37391.637931034486,113,275.5576747024718,55.34177601464754,330.89945071711935,3.6290043493788775,18.069532133109096,3.022066062161233
1_3_4,Ele,Gathering0,19620.84745762712,4087.237288135593,23708.084745762713,79,248.36515769148252,51.73718086247586,300.1023385539584,4.026329656280504,19.328459404429662,3.332196626052616
1_3_5,Adv,Gathering0,47129.39655172414,10234.793103448275,57364.18965517241,160,294.5587284482759,63.967456896551724,358.5261853448276,3.3949087343904623,15.632949135639418,2.7891965520962105
1_3_5,Ele,Gathering0,17118.338983050846,3649.237288135593,20767.57627118644,69,248.09186931957748,52.88749692950135,300.97936624907885,4.0307649047210745,18.908060658136133,3.3224868949070707
1_4_1,Adv,Gathering0,45893.55172413793,9457.431034482759,55350.98275862069,155,296.0874304783092,61.01568409343716,357.1031145717464,3.377380790479919,16.389228685343216,2.8003116164339357
1_4_1,Ele,Gathering0,36553.50847457627,7617.762711864407,44171.27118644068,128,285.5742849576271,59.51377118644068,345.0880561440678,3.501715850040131,16.802833698225378,2.897811101241124
1_4_2,Adv,Gathering0,44488.620689655174,9430.965517241379,53919.58620689655,158,281.5735486687036,59.68965517241379,341.2632038411174,3.5514699613229266,16.753321779318313,2.930289549955617
1_4_2,Ele,Gathering0,33238.13559322034,7426.152542372882,40664.28813559322,141,235.73145810794566,52.667748527467246,288.3992066354129,4.242115193391296,18.986951748630013,3.4674159186026303
1_4_3,Adv,Gathering0,37419.8813559322,8079.237288135593,45499.1186440678,106,353.0177486408698,76.21921969939238,429.23696834026225,2.832718762300291,13.120050348770127,2.32971545733052
1_4_3,Ele,Gathering0,22730.293103448275,4934.017241379311,27664.310344827587,82,277.19869638351554,60.170941968040374,337.3696383515559,3.6075205729555804,16.619317685455997,2.964107869594211
1_4_4,Adv,Gathering0,48897.542372881355,10019.677966101695,58917.220338983054,159,307.53171303698963,63.016842554098716,370.5485555910884,3.251697166853556,15.868773481335877,2.6987016543751703
1_4_4,Ele,Gathering0,37228.81034482759,8083.793103448276,45312.60344827586,123,302.67325483599666,65.72189514998598,368.39514998598264,3.303892841611822,15.215629398967708,2.7144765614803825
1_4_5,Adv,Gathering0,25337.46551724138,5506.5344827586205,30844.0,88,287.9257445141066,62.57425548589342,350.5,3.4731177015364327,15.981013153651304,2.8530670470756063
1_4_5,Ele,Gathering0,25816.254237288136,5273.525423728814,31089.77966101695,86,300.1890027591644,61.32006306661411,361.50906582577846,3.3312346248815783,16.30787624783858,2.766182357600759
1_5_1,Adv,Gathering0,18193.372881355932,3501.0508474576272,21694.42372881356,72,252.68573446327684,48.62570621468927,301.3114406779661,3.957484984754181,20.565254015743456,3.3188251921332594
1_5_1,Ele,Gathering0,15885.724137931034,3131.7758620689656,19017.5,69,230.2278860569715,45.388055972013994,275.6159420289855,4.3435224860317,22.032228051727838,3.6282371499934274
1_5_2,Adv,Gathering0,39977.220338983054,8660.627118644068,48637.84745762712,154,259.5923398635263,56.23783843275369,315.83017829628,3.8521937917186735,17.78162226479861,3.1662585424686713
1_5_2,Ele,Gathering0,33092.379310344826,6974.913793103448,40067.293103448275,134,246.95805455481212,52.05159547092126,299.0096500257334,4.049270641537431,19.211706979446042,3.344373667919874
1_5_3,Adv,Gathering0,38400.1724137931,7844.362068965517,46244.53448275862,115,333.91454272863564,68.21184407796102,402.1263868065967,2.9947782202845716,14.660210605904087,2.4867803576415177
1_5_3,Ele,Gathering0,26850.033898305086,5316.830508474576,32166.86440677966,87,308.62107929086307,61.112994350282484,369.7340736411455,3.2402193728884603,16.363132106868818,2.704646585996222
1_5_4,Adv,Gathering0,47881.47457627119,10499.915254237289,58381.38983050847,156,306.9325293350717,67.30714906562365,374.23967840069537,3.258045024313214,14.857262770482409,2.6720843825899943
1_5_4,Ele,Gathering0,32171.241379310344,6833.5,39004.74137931035,110,292.4658307210031,62.122727272727275,354.58855799373043,3.419202843404797,16.097168361747276,2.820169961653645
1_5_5,Adv,Gathering0,28468.706896551725,6019.706896551724,34488.41379310345,81,351.4655172413793,74.31736909323115,425.7828863346105,2.8452293352955604,13.45580464165113,2.3486148271683445
1_5_5,Ele,Gathering0,23408.830508474577,4739.474576271186,28148.305084745763,71,329.70183814752926,66.75316304607304,396.4550011936023,3.033043448039672,14.980563532394708,2.522354357970796
1_6_1,Adv,Gathering0,28971.64406779661,5647.0847457627115,34618.72881355932,86,336.8795821836815,65.6637761135199,402.5433582972014,2.9684197347845087,15.229096759089737,2.4842044450319585
1_6_1,Ele,Gathering0,17259.241379310344,3744.8275862068967,21004.068965517243,61,282.9383832673827,61.39061616732618,344.3289994347089,3.534338425391295,16.28913443830571,2.9041991863645467
1_6_2,Adv,Gathering0,37144.0,7934.5344827586205,45078.53448275862,114,325.82456140350877,69.60117967332123,395.42574107683004,3.0691363342666382,14.367572571234868,2.528919835306582
1_6_2,Ele,Gathering0,33083.23728813559,6426.830508474576,39510.06779661017,107,309.1891335339775,60.06383652779978,369.2529700617773,3.2342663164457806,16.648953143996437,2.708170498486976
1_6_3,Adv,Gathering0,33547.49152542373,6427.847457627118,39975.338983050846,100,335.47491525423726,64.27847457627118,399.75338983050847,2.9808488042754466,15.557307583791923,2.5015422644045375
1_6_3,Ele,Gathering0,28083.741379310344,5817.275862068966,33901.01724137931,89,315.54765594730725,65.36265013560636,380.9103060829136,3.1690934194960025,15.299257265813479,2.625289954171856
1_6_4,Adv,Gathering0,29076.396551724138,6064.137931034483,35140.53448275862,105,276.91806239737275,57.75369458128079,334.67175697865355,3.6111765023294757,17.314909587171613,2.9880023609634416
1_6_4,Ele,Gathering0,26343.508474576272,5416.35593220339,31759.86440677966,104,253.30296610169492,52.08034550195567,305.38331160365055,3.9478416514022365,19.20110149734796,3.2745731741159294
1_7_1,Adv,Gathering0,33099.31034482759,6693.896551724138,39793.206896551725,152,217.75862068965517,44.03879310344828,261.79741379310343,4.592240696753761,22.707252618185375,3.819747435665245
1_7_1,Ele,Gathering0,29486.406779661018,6092.338983050848,35578.745762711864,134,220.04781178851505,45.465216291424234,265.51302807993926,4.54446691322287,21.99483652711936,3.7662935307977627
1_7_2,Adv,Gathering0,30741.379310344826,6280.0344827586205,37021.41379310345,134,229.41327843540915,46.8659289758106,276.2792074112198,4.358945597307908,21.33746245627907,3.619526816260114
1_7_2,Ele,Gathering0,31325.55172413793,6340.017241379311,37665.56896551724,130,240.9657824933687,48.76936339522547,289.73514588859416,4.149966811273379,20.50467609954286,3.451428016898265
1_7_3,Adv,Gathering0,42635.0,8479.457627118643,51114.457627118645,148,288.0743243243243,57.29363261566651,345.36795693999085,3.471326375043978,17.453946526800564,2.8954625925929607
1_7_3,Ele,Gathering0,30372.741379310344,6266.620689655172,36639.362068965514,121,251.0143915645483,51.79025363351382,302.8046451980621,3.983835324210286,19.308652301190765,3.3024592451212493
1_7_4,Adv,Gathering0,39211.5593220339,8051.813559322034,47263.372881355936,156,251.3561495002173,51.61418948283355,302.97033898305085,3.9784186779927397,19.374517163203574,3.3006531377183532
1_7_4,Ele,Gathering0,29561.155172413793,6223.896551724138,35785.05172413793,134,220.60563561502832,46.44698919197118,267.05262480699946,4.5329757656103915,21.529920827954548,3.7445803078052724
1_8_1,Adv,Gathering0,29446.189655172413,6102.5344827586205,35548.724137931036,128,230.04835668103448,47.67605064655172,277.7244073275862,4.346912164152144,20.974891721076887,3.600691813955202
1_8_1,Ele,Gathering0,24665.93220338983,4954.559322033899,29620.491525423728,120,205.5494350282486,41.28799435028249,246.83742937853106,4.865009723147963,24.220115695524406,4.051249449962778
1_8_2,Adv,Gathering0,44106.28813559322,9372.22033898305,53478.50847457627,133,331.6262265834077,70.46782209761692,402.0940486810246,3.0154430495517186,14.190874220785915,2.4869803551688117
1_8_2,Ele,Gathering0,36227.41379310345,7285.275862068966,43512.68965517241,111,326.3730972351662,65.63311587449519,392.00621310966136,3.0639780314964375,15.236210968746597,2.550979975718538
1_8_3,Adv,Gathering0,40676.13559322034,8662.203389830509,49338.338983050846,148,274.83875400824553,58.528401282638576,333.3671552908841,3.63849706570129,17.08572211243078,2.9996956332648796
1_8_3,Ele,Gathering0,28948.362068965518,6109.775862068966,35058.137931034486,117,247.4218980253463,52.22030651340996,299.6422045387563,4.041679447053463,19.149638651454566,3.337313585512144
1_8_4,Adv,Gathering0,40682.38983050847,8685.762711864407,49368.15254237288,141,288.5275874504147,61.60115398485395,350.12874143526864,3.465873086301865,16.233462123873085,2.8560922930826536
1_8_4,Ele,Gathering0,35163.55172413793,7529.051724137931,42692.60344827586,138,254.80834582708644,54.558345827086455,309.36669165417294,3.924518236457618,18.329001454137423,3.232410039532811
1_8_5,Adv,Gathering0,33833.81034482759,6759.327586206897,40593.137931034486,99,341.7556600487635,68.2760362243121,410.0316962730756,2.9260671201680015,14.646427286941925,2.4388358487632953
1_8_5,Ele,Gathering0,25111.050847457627,5161.796610169492,30272.84745762712,82,306.23232740801984,62.948739148408436,369.1810665564283,3.265494562458827,15.885941696820842,2.708697954983433
1_9_1,Adv,Gathering0,22073.603448275862,4556.396551724138,26630.0,88,250.83640282131663,51.77723354231975,302.6136363636364,3.9866621780266494,19.313507725024692,3.304543747653023
1_9_1,Ele,Gathering0,16042.271186440677,3398.3050847457625,19440.57627118644,70,229.17530266343826,48.54721549636804,277.72251815980627,4.363471929034945,20.59850374064838,3.600716307147204
1_9_2,Adv,Gathering0,32609.881355932204,6425.559322033899,39035.4406779661,111,293.78271491830816,57.887921820125214,351.67063673843336,3.403876229675626,17.274760754191416,2.8435697938118816
1_9_2,Ele,Gathering0,26895.810344827587,5808.0344827586205,32703.844827586207,96,280.164691091954,60.5003591954023,340.66505028735634,3.569329154585671,16.52882748630019,2.935434671553434
1_9_3,Adv,Gathering0,21323.5593220339,4294.610169491525,25618.169491525423,71,300.3318214370972,60.48746717593697,360.81928861303413,3.3296505019513702,16.532350364272126,2.7714704605841196
1_9_3,Ele,Gathering0,13861.586206896553,3055.2586206896553,16916.844827586207,58,238.99286563614746,52.6768727705113,291.6697384066587,4.184225321279845,18.983662989193306,3.4285353203346594
1_9_4,Adv,Gathering0,27394.258620689656,6155.672413793103,33549.93103448276,89,307.80065865943436,69.16485858194498,376.96551724137936,3.2488559457777146,14.458209277117547,2.6527625320160992
1_9_4,Ele,Gathering0,25467.389830508473,5387.830508474576,30855.22033898305,91,279.8614267088843,59.20692866455578,339.0683553734401,3.5731969630820672,16.889915125738483,2.949257824129972
1_9_5,Adv,Gathering0,31048.862068965518,6783.086206896552,37831.94827586207,120,258.74051724137934,56.5257183908046,315.26623563218396,3.8648759408140894,17.691062200859644,3.171922289726845
1_9_5,Ele,Gathering0,21571.322033898305,4374.9152542372885,25946.237288135595,75,287.61762711864407,58.33220338983051,345.9498305084746,3.4768383635523623,17.14318921431892,2.890592542075269
1_9_6,Adv,Gathering0,28822.05172413793,5627.724137931034,34449.775862068964,121,238.19877457965234,46.510116842405246,284.70889142205755,4.198174410278528,21.500698512291365,3.5123595719305523
1_9_6,Ele,Gathering0,28973.338983050846,6162.610169491525,35135.94915254237,123,235.55560148821826,50.10252170318313,285.6581231914014,4.245282191049984,19.95907523226456,3.500688126169489
2_10_1,Adv,Gathering0,33638.648148148146,6570.666666666667,40209.31481481482,133,252.92216652742968,49.40350877192983,302.32567529935955,3.9537855211735624,20.241477272727273,3.3076912803049594
2_10_1,Ele,Gathering0,26870.196428571428,5831.928571428572,32702.125,105,255.90663265306122,55.5421768707483,311.44880952380953,3.9076751924430346,18.004335737994047,3.2108005213728465
2_10_2,Adv,Gathering0,34477.555555555555,7104.111111111111,41581.666666666664,129,267.2678725236865,55.07062876830319,322.33850129198964,3.741564560519243,18.15849977321426,3.102328750651329
2_10_2,Ele,Gathering0,34529.732142857145,7814.089285714285,42343.82142857143,113,305.5728508217446,69.15123261694058,374.7240834386852,3.2725420380469212,14.461058207587486,2.668630184703958
2_10_3,Adv,Gathering0,34839.71428571428,7857.267857142857,42696.982142857145,117,297.77533577533575,67.15613553113553,364.93147130647134,3.3582364952968295,14.890672193851463,2.7402405071285147
2_10_3,Ele,Gathering0,26621.14814814815,5565.277777777777,32186.425925925927,109,244.23071695548762,51.05759429153924,295.28831124702685,4.09448906536296,19.585724981282755,3.3865207727895417
2_10_4,Adv,Gathering0,50044.94642857143,12099.107142857143,62144.05357142857,152,329.24306860902254,79.59938909774436,408.84245770676694,3.0372697114772187,12.562910486310972,2.4459299203147524
2_10_4,Ele,Gathering0,23589.150943396227,4685.811320754717,28274.962264150945,87,271.1396660160486,53.85990023855996,324.99956625460857,3.688136135495611,18.566688678789443,3.076927183393802
2_1_1,Adv,Gathering0,35407.32142857143,7666.607142857143,43073.92857142857,118,300.0620460048426,64.97124697336562,365.03329297820824,3.332644075831774,15.391423846458435,2.7394761498088833
2_1_1,Ele,Gathering0,28626.962962962964,6141.777777777777,34768.74074074074,106,270.0656883298393,57.94129979035639,328.0069881201956,3.7028028483895006,17.258846515666836,3.048715534175015
2_1_2,Adv,Gathering0,35732.19642857143,7697.392857142857,43429.58928571428,129,276.9937707641196,59.66971207087486,336.66348283499445,3.6101894899707796,16.758921156050054,2.970325119847109
2_1_2,Ele,Gathering0,24249.37037037037,5127.425925925926,29376.796296296296,95,255.25653021442494,53.9729044834308,309.22943469785577,3.9176274909008715,18.52781519858712,3.23384480192543
2_1_3,Adv,Gathering0,24815.24074074074,5315.074074074074,30130.314814814814,106,234.10604472396926,50.14220824598183,284.24825296995107,4.271568473078447,19.943278028249495,3.5180515255645695
2_1_3,Ele,Gathering0,17412.696428571428,3457.8035714285716,20870.5,72,241.84300595238093,48.02504960317461,289.86805555555554,4.134913871343878,20.8224667806256,3.449845475671402
2_1_4,Adv,Gathering0,34067.96296296296,7132.259259259259,41200.22222222222,165,206.47250280583614,43.22581369248036,249.69831649831647,4.843259932487891,23.13432448291799,4.004832767892299
2_1_4,Ele,Gathering0,22287.839285714286,4423.285714285715,26711.125,95,234.60883458646617,46.5609022556391,281.16973684210524,4.26241408070865,21.477247036785837,3.5565705300694
2_1_5,Adv,Gathering0,40569.62962962963,8637.351851851852,49206.98148148148,141,287.7278697136853,61.25781455214079,348.98568426582614,3.4755062170205773,16.324447865322234,2.865447051513693
2_1_5,Ele,Gathering0,38102.0,7598.107142857143,45700.107142857145,122,312.3114754098361,62.27956674473068,374.59104215456676,3.2019316571308596,16.05663064579054,2.6695779862973126
2_1_6,Adv,Gathering0,40984.125,8614.55357142857,49598.67857142857,139,294.84982014388487,61.97520554984583,356.82502569373077,3.3915570968027255,16.135485007721567,2.802494018057797
2_1_6,Ele,Gathering0,25577.25925925926,5382.111111111111,30959.37037037037,102,250.75744371822802,52.76579520697168,303.5232389251997,3.987917507739804,18.951671174053963,3.294640646103675
2_2_1,Adv,Gathering0,32298.64814814815,6548.518518518518,38847.166666666664,111,290.9788121454788,58.99566232899566,349.97447447447445,3.436676342949797,16.95039873310333,2.857351243977467
2_2_1,Ele,Gathering0,35585.30357142857,6895.160714285715,42480.46428571428,106,335.71041105121293,65.0486859838275,400.7590970350404,2.9787577837359622,15.373100699507159,2.4952646300442307
2_2_2,Adv,Gathering0,43249.0,9063.407407407407,52312.40740740741,153,282.6732026143791,59.23795691115952,341.9111595255386,3.5376540498046194,16.881068357906436,2.9247363595492892
2_2_2,Ele,Gathering0,42663.03571428572,11351.607142857143,54014.642857142855,141,302.5747213779129,80.50785207700102,383.08257345491387,3.3049687543164246,12.421148673095377,2.610403263665276
2_2_3,Adv,Gathering0,33052.944444444445,6717.5,39770.444444444445,102,324.04847494553377,65.8578431372549,389.9063180827887,3.0859580504678523,15.184220320059545,2.56471863527913
2_2_3,Ele,Gathering0,30394.48214285714,6082.875,36477.357142857145,86,353.42421096345515,70.7311046511628,424.15531561461796,2.829460939514985,14.138051497030599,2.3576269427413874
2_2_4,Adv,Gathering0,28009.48214285714,5103.267857142857,33112.75,56,500.1693239795918,91.1297831632653,591.2991071428571,1.9993229333688656,10.973360906701938,1.6911914594831297
2_2_4,Ele,Gathering0,16104.944444444445,3581.259259259259,19686.203703703704,50,322.0988888888889,71.62518518518519,393.7240740740741,3.1046366022857024,13.961569487248434,2.5398497725893767
2_2_5,Adv,Gathering0,49506.43636363636,11496.018181818183,61002.454545454544,142,348.63687580025606,80.95787451984636,429.59475032010243,2.8683139088618046,12.352102941571863,2.327775186393394
2_2_5,Ele,Gathering0,28383.685185185186,6218.37037037037,34602.055555555555,107,265.2680858428522,58.115610938040845,323.38369678089305,3.7697712366063185,17.207080573688476,3.0923018382016485
2_2_6,Adv,Gathering0,26961.875,5401.821428571428,32363.696428571428,84,320.9747023809524,64.30739795918367,385.282100340136,3.1155103270822226,15.550310411170837,2.5955008008863545
2_2_6,Ele,Gathering0,17325.796296296296,4052.8333333333335,21378.62962962963,69,251.0984970477724,58.736714975845416,309.8352120236178,3.9825009379078296,17.025126454743596,3.227522118834488
2_3_1,Adv,Gathering0,36043.7037037037,7470.7962962962965,43514.5,135,266.9903978052126,55.33923182441701,322.3296296296296,3.7454530508230754,18.07036286974218,3.1024141378161305
2_3_1,Ele,Gathering0,33686.21428571428,7148.428571428572,40834.642857142855,130,259.1247252747253,54.987912087912086,314.1126373626374,3.859145432531748,18.185815064249887,3.18357137234666
2_3_2,Adv,Gathering0,38872.666666666664,8323.018518518518,47195.68518518518,147,264.4399092970521,56.61917359536407,321.0590828924162,3.781577458025348,17.66186145962892,3.1146915109549798
2_3_2,Ele,Gathering0,31835.10714285714,6759.732142857143,38594.83928571428,104,306.10679945054943,64.99742445054946,371.10422390109886,3.2668336730675818,15.385225006274021,2.6946607869020243
2_3_3,Adv,Gathering0,49248.71428571428,10916.339285714286,60165.05357142857,153,321.88702147525674,71.34862278244631,393.2356442577031,3.1066800873699387,14.01568749335449,2.5430044671755643
2_3_3,Ele,Gathering0,26074.462962962964,5438.648148148148,31513.11111111111,94,277.38790386130813,57.85795902285263,335.2458628841607,3.605059867715041,17.283706803501687,2.9828854304028662
2_3_4,Adv,Gathering0,35920.5,7409.574074074074,43330.07407407407,139,258.4208633093525,53.30628830269118,311.7271516120437,3.8696566027755743,18.75951284249357,3.207933588167315
2_3_4,Ele,Gathering0,26562.98214285714,5644.660714285715,32207.64285714286,93,285.6234639016897,60.69527649769586,346.3187403993856,3.5011129209755523,16.47574667590422,2.887513389679025
2_4_1,Adv,Gathering0,24677.625,4953.428571428572,29631.053571428572,82,300.9466463414634,60.40766550522648,361.3543118466899,3.322848126592409,16.554190459710444,2.7673670057776016
2_4_1,Ele,Gathering0,15381.037037037036,3111.5185185185187,18492.555555555555,65,236.63133903133902,47.86951566951567,284.5008547008547,4.225982932326482,20.89012153170418,3.514927928956397
2_4_2,Adv,Gathering0,33770.607142857145,6871.464285714285,40642.07142857143,84,402.031037414966,81.8031462585034,483.8341836734694,2.4873701454244337,12.224468687792683,2.0668237874545907
2_4_2,Ele,Gathering0,20962.66037735849,4241.226415094339,25203.88679245283,70,299.466576819407,60.58894878706199,360.055525606469,3.339270814863086,16.50466000845252,2.777349405527449
