text_id,level,mean_GD,median_GD,mean_nonzero_GD,n_subjects,n_rows
1_3_1,Ele,152.0574255405957,152.0,235.39728406758252,114,9804
1_3_2,Adv,185.19794552169898,173.0,254.16679866941232,114,8664
1_3_2,Ele,179.50445344129554,173.0,251.72747918243755,114,7410
1_3_3,Adv,173.97327044025158,165.0,254.51489104116223,114,12084
1_3_3,Ele,153.18134810710987,151.0,239.7678855325914,114,10830
1_3_4,Adv,166.69034311442323,160.0,251.05869285630772,114,12882
1_3_4,Ele,156.5347546080391,153.0,239.8353181354202,114,9006
1_3_5,Adv,168.54862938596492,161.0,248.08965461588122,114,18240
1_3_5,Ele,166.29926264937706,158.5,251.94722650231125,114,7866
1_4_1,Adv,167.17000565930957,160.0,245.58480212836713,114,17670
1_4_1,Ele,164.46388432017545,161.0,243.1712432870605,114,14592
1_4_2,Adv,173.18704197201865,163.0,255.0858614768174,114,18012
1_4_2,Ele,160.9512255816847,157.0,243.88480392156862,114,16074
1_4_3,Adv,186.8262992386627,170.0,262.3601394538059,114,12084
1_4_3,Ele,160.03829696191698,160.0,232.66531881804045,114,9348
1_4_4,Adv,174.60780094891317,164.0,252.548755186722,114,18126
1_4_4,Ele,165.4801026957638,163.0,238.79407224451992,114,14022
1_4_5,Adv,170.34559409888357,164.0,242.8804718590108,114,10032
1_4_5,Ele,170.90014279885762,163.0,243.28517496732974,114,9804
1_5_1,Adv,169.02923976608187,158.0,258.07142857142856,114,8208
1_5_1,Ele,155.44940249173658,153.0,242.13168316831684,114,7866
1_5_2,Adv,167.67156527682843,158.0,254.97115634473798,114,17556
1_5_2,Ele,158.0595051060487,155.0,240.1071002386635,114,15276
1_5_3,Adv,190.57398932112892,176.0,257.03960905349794,114,13110
1_5_3,Ele,182.4092558983666,171.0,255.13115216471584,114,9918
1_5_4,Adv,181.6697719060524,171.0,258.2451845906902,114,17712
1_5_4,Ele,167.3342105263158,164.0,240.33570037796358,114,12540
1_5_5,Adv,181.20651938488197,169.5,255.2258999389872,114,9234
1_5_5,Ele,195.39770200148257,177.0,267.5603112840467,114,8094
1_6_1,Adv,182.91228070175438,165.0,266.97513771028736,114,9804
1_6_1,Ele,173.32168536094335,161.0,254.06387015177066,114,6954
1_6_2,Adv,171.39719913819636,164.0,246.10297204728758,114,12996
1_6_2,Ele,171.77488112805378,163.0,249.1450653983353,114,12198
1_6_3,Adv,185.28701754385966,169.0,260.80651932337327,114,11400
1_6_3,Ele,173.5723437808003,164.0,244.11768782922096,114,10146
1_6_4,Adv,162.14796425024826,157.0,246.0316423907584,114,12084
1_6_4,Ele,159.53264170040487,154.0,247.53553199842952,114,11856
1_7_1,Adv,155.84331717451525,148.0,249.21124031007753,114,17328
1_7_1,Ele,155.90206860434668,152.0,241.85640296537017,114,15276
1_7_2,Adv,152.25163655407175,151.0,235.54749848085882,114,15276
1_7_2,Ele,155.89761742682097,153.0,239.60410127641765,113,14690
1_7_3,Adv,170.92425320056898,162.0,247.96509028374894,114,16872
1_7_3,Ele,161.00623459475133,157.0,239.76249595163554,114,13794
1_7_4,Adv,156.2385852451642,148.0,249.77948579647608,114,17784
1_7_4,Ele,149.04732914375492,148.0,236.94942241648454,114,15276
1_8_1,Adv,151.78166118421052,150.0,235.21644010195413,114,14592
1_8_1,Ele,148.39926900584794,146.0,234.17949013727073,114,13680
1_8_2,Adv,182.8279250758475,169.0,255.8882119449829,114,15162
1_8_2,Ele,173.98577524893315,167.0,245.6338279593886,114,12654
1_8_3,Adv,162.81750829777147,157.0,245.66776962976212,114,16872
1_8_3,Ele,156.02315883535633,155.0,236.9907250311051,114,13429
1_8_4,Adv,169.84515366430261,160.0,250.7891787617123,114,16074
1_8_4,Ele,155.34916094584287,154.0,235.7435130703193,114,15732
1_8_5,Adv,175.8421052631579,168.0,249.19060773480663,114,11286
1_8_5,Ele,173.40361574668378,167.0,245.78877937831692,114,9348
1_9_1,Adv,165.31778309409887,158.0,246.83256436969788,114,10032
1_9_1,Ele,163.85062656641605,162.0,241.33038021410115,114,7980
1_9_2,Adv,173.49486328433696,166.0,249.194551645857,114,12654
1_9_2,Ele,167.41901728844405,163.0,236.76939904774162,114,10990
1_9_3,Adv,182.52557449962936,165.0,262.1760425909494,114,8094
1_9_3,Ele,153.09739866908652,152.0,230.1159354398727,114,6612
1_9_4,Adv,168.84920165582494,166.0,236.1328738800827,114,10146
1_9_4,Ele,167.88663967611336,166.0,236.86332109343124,114,10374
1_9_5,Adv,167.41228070175438,159.0,248.12567713976165,114,13680
1_9_5,Ele,174.50748538011695,167.0,249.005173564753,114,8550
1_9_6,Adv,159.50101493402929,155.0,241.4570895522388,114,13794
1_9_6,Ele,162.23833975181856,158.0,244.71880378657488,114,14022
2_10_1,Adv,156.71276749566223,143.0,253.8530272865675,104,13832
2_10_1,Ele,163.3350566893424,158.0,244.1058695946862,105,11025
2_10_2,Adv,168.51470261462114,157.0,252.23026607538802,104,13501
2_10_2,Ele,177.05781710914454,168.0,252.58999639293015,105,11865
2_10_3,Adv,177.56727716727715,162.0,262.53628595498856,105,12285
2_10_3,Ele,152.2056280875088,144.0,242.05990460157128,104,11336
2_10_4,Adv,183.89749373433585,165.0,272.7698884758364,105,15960
2_10_4,Ele,171.11148309340476,159.0,251.94380545514295,103,8961
2_1_1,Adv,183.78410008071026,175.0,252.58846367165836,105,12390
2_1_1,Ele,162.75399129172715,155.0,240.18741633199465,104,11024
2_1_2,Adv,166.31642672572906,156.0,253.11865168539325,105,13545
2_1_2,Ele,151.4007085020243,148.0,235.7136779073432,104,9880
2_1_3,Adv,149.19684325108852,146.0,235.33352410931462,104,11024
2_1_3,Ele,163.28544973544973,158.0,244.58846839706757,105,7560
2_1_4,Adv,140.55407925407926,137.0,233.6893711849627,104,17160
2_1_4,Ele,160.68040100250627,156.0,246.4688605259111,105,9975
2_1_5,Adv,161.77892801198666,155.0,245.4940057875155,104,14683
2_1_5,Ele,179.0664324746292,168.0,252.4866263070996,105,12810
2_1_6,Adv,189.09270298047275,172.0,264.6536248561565,105,14595
2_1_6,Ele,161.93467194570135,156.0,235.96195054945056,104,10608
2_2_1,Adv,167.40757103257104,152.0,253.68246258860594,104,11544
2_2_1,Ele,178.485265049416,166.0,255.66808236808237,105,11130
2_2_2,Adv,162.33986928104576,150.0,251.0107861237975,104,15912
2_2_2,Ele,166.919284025667,160.0,248.51568785197105,105,14805
2_2_3,Adv,175.41958898944193,160.0,255.75192413413964,104,10608
2_2_3,Ele,189.50564784053157,176.0,255.75190554476163,105,9030
2_2_4,Adv,222.67091836734693,198.0,276.80866807610994,105,5880
2_2_4,Ele,180.36961538461537,167.0,247.27708937516476,104,5200
2_2_5,Adv,183.18546858071505,167.0,261.8353658536585,104,14768
2_2_5,Ele,153.5241732566499,150.0,233.1355076419214,104,11128
2_2_6,Adv,178.4985260770975,166.0,256.2013018714402,105,8820
2_2_6,Ele,154.04598662207357,152.0,232.9190897597977,104,7176
2_3_1,Adv,157.72905982905982,149.0,246.1941078376876,104,14040
2_3_1,Ele,164.78945054945055,160.0,241.99849381387844,105,13650
2_3_2,Adv,157.9242850598783,150.0,243.90954113604204,104,15281
2_3_2,Ele,176.9776556776557,165.0,252.16544885177453,105,10920
2_3_3,Adv,165.73078120136944,158.0,244.1732391782832,105,16065
2_3_3,Ele,148.74273731587562,147.0,229.97137434761981,104,9776
2_3_4,Adv,157.76431931377974,148.0,251.31030303030303,104,14456
2_3_4,Ele,177.0043010752688,165.0,257.0563652587745,105,9765
2_4_1,Adv,170.51196283391405,164.0,248.4949221394719,105,8610
2_4_1,Ele,146.44437869822485,146.0,229.10529969914373,104,6760
2_4_2,Adv,202.68436974789915,173.0,286.40880303989866,105,8925
2_4_2,Ele,158.50291262135923,154.0,235.63010309278351,103,7210
2_4_3,Adv,181.24629891560585,170.0,249.95019505851755,105,10605
2_4_3,Ele,159.58940641514073,156.0,236.19116042197163,103,8137
2_4_4,Adv,186.81995947315096,168.0,265.5787123721734,105,9870
2_4_4,Ele,171.8598515134209,161.0,243.42873321469017,103,8755
2_4_5,Adv,171.24946062567423,154.0,254.5742349325137,103,11124
2_4_5,Ele,186.19016897081414,167.0,265.61680058436815,105,9765
2_4_6,Adv,165.77901753369076,157.0,238.9392230576441,103,6901
2_4_6,Ele,176.07190476190476,167.0,245.88595178719868,105,8400
2_4_7,Adv,184.20993788819877,165.0,268.02446077840705,105,12075
2_4_7,Ele,157.05458205067487,152.0,239.87034358047018,103,8446
2_5_1,Adv,160.69528920691712,148.0,249.697475098448,104,13416
2_5_1,Ele,168.7223665223665,161.0,245.91545148625912,105,10395
2_5_2,Adv,158.79148524431542,150.0,249.55103592472915,104,16536
2_5_2,Ele,162.1915057915058,157.0,245.75429017160687,105,11655
2_5_3,Adv,183.90595238095239,167.0,266.1935669155658,105,7560
2_5_3,Ele,150.41399572649573,147.0,233.72068893961404,104,7488
2_5_4,Adv,169.01685072353388,159.0,243.63290791821052,104,10504
2_5_4,Ele,184.25981416957026,173.0,253.47132129733185,105,8610
2_5_5,Adv,181.044120505345,169.0,256.391962565373,105,15435
2_5_5,Ele,156.47423570019723,151.0,242.69961759082219,104,8112
2_6_1,Adv,156.58359181141438,149.0,241.2547192353644,104,12896
2_6_1,Ele,172.9007263922518,164.0,250.26168224299064,105,12390
2_6_2,Adv,189.36042557858946,166.0,270.6378742749647,105,9117
2_6_2,Ele,142.9880341880342,142.0,229.52632481564055,104,9360
2_6_3,Adv,165.20545277507304,160.0,239.59894086496027,104,8216
2_6_3,Ele,170.38730158730158,165.0,240.8288802773812,105,6930
2_6_4,Adv,178.5673373574782,167.0,251.7910913561566,105,14910
2_6_4,Ele,151.04400452488687,149.0,225.69793779580797,104,8840
2_7_1,Adv,182.19231210556512,170.0,255.9738836047074,105,8715
2_7_1,Ele,152.5845626975764,150.0,233.882899252978,104,7592
2_7_2,Adv,161.87345160286335,158.0,247.03115797473166,105,16065
2_7_2,Ele,148.18358445678032,147.0,230.01631020156947,104,10088
2_7_3,Adv,156.57186756542427,152.0,234.79961349784452,104,10088
2_7_3,Ele,168.96278195488722,163.0,241.63494623655913,105,7980
2_7_4,Adv,139.98470996216898,138.0,228.35253278477757,104,12688
2_7_4,Ele,154.1874213836478,154.0,235.56705559368567,105,11130
2_7_5,Adv,170.85899814471244,161.0,249.64217945242612,105,16170
2_7_5,Ele,146.00836758661185,146.0,226.82075256556442,104,13624
2_7_6,Adv,139.41534563409564,136.0,229.97331475726074,104,15392
2_7_6,Ele,151.37019969278035,151.0,233.73339658444021,105,9765
2_8_1,Adv,163.95290646853147,154.0,244.93911198171728,104,9152
2_8_1,Ele,176.60284619594964,165.0,253.10119234389708,105,9135
2_8_2,Adv,151.2426226790451,147.0,235.64393645873693,104,12064
2_8_2,Ele,159.15203391212196,153.0,241.77312693498453,105,12267
2_8_3,Adv,165.08235294117648,156.0,247.38099902056808,105,10710
2_8_3,Ele,143.9575,139.0,233.71183265688418,104,10400
2_8_4,Adv,177.8454022988506,166.0,248.7548231511254,105,12180
2_8_4,Ele,159.50094966761634,155.0,238.23333333333332,104,8424
2_8_5,Adv,161.52344573234984,151.0,241.2761436301033,104,15184
2_8_5,Ele,181.7009139009139,166.0,252.24105235042734,105,10395
2_8_6,Adv,155.23830293417922,148.0,241.22674060382008,104,10088
2_8_6,Ele,162.0477551020408,157.0,238.11495401839264,105,7350
2_9_1,Adv,205.4915605846299,181.0,276.0975547953883,105,10605
2_9_1,Ele,172.55399408284023,162.0,245.47468104695514,104,10816
2_9_2,Adv,193.25757575757575,172.0,270.06957047791894,105,9240
2_9_2,Ele,167.17423076923077,162.0,239.08305830583058,104,7800
2_9_3,Adv,175.95238095238096,162.0,264.0093906297846,105,14700
2_9_3,Ele,152.0532544378698,149.0,233.77512437810944,104,10816
2_9_4,Adv,157.89207995951418,147.0,251.6847837047494,104,15808
2_9_4,Ele,163.5156146179402,157.0,249.07995951417004,105,13545
2_9_5,Adv,195.19402985074626,176.5,267.9656551858718,105,14070
2_9_5,Ele,158.89732724902217,155.0,236.70648215586309,104,12272
2_9_6,Adv,165.97161538461538,155.0,251.0040716612378,104,13000
2_9_6,Ele,177.3431855500821,173.0,243.74181900248252,105,6090
3_10_1,Adv,167.35473626070146,159.0,243.9579307568438,102,7242
3_10_1,Ele,167.15478730971688,158.0,242.65406856670796,99,7029
3_10_2,Adv,161.36026936026937,156.0,239.89988319706325,99,8910
3_10_2,Ele,159.2485294117647,158.0,232.71275071633238,102,8160
3_10_3,Adv,161.71858585858587,155.0,238.03360095153138,99,9900
3_10_3,Ele,153.33309421329508,153.0,230.45426774483377,102,8364
3_10_4,Adv,166.1439770842756,158.0,245.30506399554812,99,13266
3_10_4,Ele,151.84056104193502,149.0,233.78360511238432,102,13974
3_10_5,Adv,146.02850877192984,143.0,232.90052463738297,102,15504
3_10_5,Ele,149.78305442484546,146.0,236.6065729935699,99,13266
3_10_6,Adv,143.96758938869667,145.0,227.60740335521518,102,8670
3_10_6,Ele,142.02152477152478,142.0,227.21258176221625,99,8316
3_1_1,Adv,171.14934440033682,158.0,255.54818140996858,102,16626
3_1_1,Ele,169.87423856889507,157.0,252.73591832052313,99,12969
3_1_2,Adv,186.39673202614378,171.0,258.55575702629193,102,7650
3_1_2,Ele,191.56694214876032,173.0,257.67835968379444,99,5445
3_1_3,Adv,169.11205531950347,157.0,249.49016715830876,99,12003
3_1_3,Ele,146.91746271158036,146.0,234.02469300587293,102,11934
3_1_4,Adv,178.55294668539702,164.0,255.37581324148488,99,14949
3_1_4,Ele,167.90455355695997,162.0,239.29307159353348,102,12342
3_1_5,Adv,180.75273000273,164.0,257.1501116613263,99,14652
3_1_5,Ele,170.7910151402333,161.0,244.96867212531149,102,8058
3_2_1,Adv,176.0422385620915,163.0,253.02454203851573,102,12240
3_2_1,Ele,171.68790468790468,157.0,251.4427866986977,99,11583
3_2_2,Adv,204.5067821067821,177.0,276.74907244678775,99,6930
3_2_2,Ele,182.5017825311943,172.0,249.91903986981285,102,6732
3_2_3,Adv,179.0964788067592,166.0,255.40778136779753,99,10593
3_2_3,Ele,171.11057692307693,163.0,243.54501543002817,102,10608
3_2_4,Adv,177.6060606060606,163.0,250.36538210320052,99,10791
3_2_4,Ele,166.48800685322672,157.0,239.376351443821,102,10506
3_2_5,Adv,163.46960167714886,154.0,248.9109003849404,102,16218
3_2_5,Ele,164.0537491705375,156.0,244.32425606676182,99,13563
3_3_1,Adv,188.0646795631004,168.0,267.8480929622341,102,15198
3_3_1,Ele,179.10463792858158,162.0,258.8519584661252,99,14058
3_3_2,Adv,181.66173089925624,165.0,261.0802643086192,102,14790
3_3_2,Ele,175.46237373737372,162.0,254.36156192800487,99,11880
3_3_3,Adv,171.01109782030835,153.0,261.5218495934959,99,15048
3_3_3,Ele,164.36944045911048,155.0,250.99549659201557,102,12546
3_3_4,Adv,182.0295358649789,159.0,270.9804109443202,99,13983
3_3_4,Ele,163.45840992647058,151.0,258.273387389568,102,13056
3_3_5,Adv,175.12282135076254,158.0,261.98859238134037,102,14688
3_3_5,Ele,172.72480712638193,155.0,262.6277663562704,99,12573
3_4_1,Adv,174.86481700118063,161.0,254.0177630773,98,11858
3_4_1,Ele,151.58608321377332,153.0,230.3117166212534,102,8364
3_4_2,Adv,176.43055028463,162.0,255.71754675467548,102,15810
3_4_2,Ele,178.2872097114708,163.0,255.09993706733795,98,11368
3_4_3,Adv,183.35503603150661,166.0,259.4449845861987,102,11934
3_4_3,Ele,170.48686224489796,161.0,251.52747459540836,98,7840
3_4_4,Adv,174.39080882352943,164.0,249.89533760646236,102,16320
3_4_4,Ele,165.55012531328322,158.0,239.51385651385652,98,11172
3_4_5,Adv,184.9337971747839,167.0,257.6794947121034,102,9486
3_4_5,Ele,160.1484569437531,153.0,241.81754979331077,98,8036
3_5_1,Adv,177.60351817494674,163.0,261.28831378892033,99,14553
3_5_1,Ele,172.16648841354723,164.0,245.5769132977371,102,11220
3_5_2,Adv,165.77722345405272,151.0,254.49687972768533,99,16236
3_5_2,Ele,155.94639265962795,151.0,241.21891707980947,102,15912
3_5_3,Adv,172.20455749867514,163.0,245.30699547055863,102,11322
3_5_3,Ele,166.6919682259488,160.0,244.88661576141766,99,10197
3_5_4,Adv,162.67358145210494,156.0,242.11462011905962,99,14751
3_5_4,Ele,159.72886710239652,159.0,234.68485915492957,102,9180
3_6_1,Adv,167.57021341231868,156.0,250.24350686174435,99,13167
3_6_1,Ele,163.46288515406164,159.0,243.40458811261732,102,9996
3_6_2,Adv,171.4177113468338,165.0,237.06623694154257,102,6222
3_6_2,Ele,174.3952641165756,167.0,239.79348816029145,99,6039
3_6_3,Adv,192.69355676799168,171.0,264.31842480399143,99,7698
3_6_3,Ele,174.34140715109572,163.0,248.3532552885603,102,6936
3_6_4,Adv,188.66928104575163,169.0,265.7348763808522,102,10710
3_6_4,Ele,174.6502525252525,163.0,247.84626411037448,99,7920
3_6_5,Adv,178.5570259694059,162.0,258.3773293524143,99,14055
3_6_5,Ele,168.08992869875223,157.0,251.06083599574015,102,11220
3_6_6,Adv,157.8292892156863,148.0,246.65077085128794,102,16320
3_6_6,Ele,165.65450277422107,155.0,246.74411951684678,99,14058
3_6_7,Adv,180.5510029876227,165.0,249.33064833005895,99,7029
3_6_7,Ele,164.00360438292964,156.0,242.18203108367044,102,6936
3_7_1,Adv,198.0975901811106,175.0,270.32066993464053,102,13362
3_7_1,Ele,182.88332941821315,167.0,258.1632585387421,99,12771
3_7_2,Adv,162.2921568627451,156.0,246.49351201871943,102,14280
3_7_2,Ele,158.90756622832095,156.0,236.40147434079955,99,10494
3_7_3,Adv,183.4124855824683,168.0,259.6222448979592,102,13872
3_7_3,Ele,186.98780912574017,171.0,261.491475888943,99,11484
3_7_4,Adv,190.0318800882599,169.0,265.9839190628328,99,13143
3_7_4,Ele,172.31814099685676,159.0,259.2046605876393,102,13362
3_7_5,Adv,185.3707392113999,164.0,269.48140301318267,99,12351
3_7_5,Ele,172.43201392706615,162.0,247.26356589147287,102,10914
3_7_6,Adv,167.3214979685568,156.0,247.60345052934258,102,11322
3_7_6,Ele,163.96481296481298,155.0,245.1716182572614,99,9009
3_7_7,Adv,162.82814632814632,153.0,249.29550679205852,99,14652
3_7_7,Ele,151.1525641025641,148.0,235.798,102,13260
3_8_1,Adv,164.66926770708284,150.0,256.9251821019771,98,14994
3_8_1,Ele,160.61628093860494,150.0,248.93623116203761,102,12444
3_8_2,Adv,168.98656204906206,154.0,262.2058494262524,99,11088
3_8_2,Ele,165.07342047930283,157.0,246.60276647681042,102,9180
3_8_3,Adv,158.9386049501768,151.0,242.82774708410068,102,12444
3_8_3,Ele,162.45912735603457,156.0,245.64556762714534,99,9603
3_8_4,Adv,159.28574844571975,153.0,240.3944424395525,102,12546
3_8_4,Ele,154.59039373325086,150.0,236.6418428526349,99,9702
3_8_5,Adv,185.12063820018366,170.0,256.93340767882745,99,8712
3_8_5,Ele,180.51313025210084,171.0,239.95601582499418,102,5712
3_8_6,Adv,177.31148887246448,161.0,258.54652137468565,99,12177
3_8_6,Ele,172.25361811391224,159.0,251.16899251191288,102,8568
3_9_1,Adv,174.19237207077953,162.0,259.7512925655197,102,8364
3_9_1,Ele,165.71789638932495,159.0,247.74067120394272,98,6370
3_9_2,Adv,165.22772936335028,155.0,250.34137172198788,102,16524
3_9_2,Ele,167.15500084331254,156.0,249.0731339532546,98,11858
3_9_3,Adv,157.8096301648821,151.0,241.90272882891955,102,15223
3_9_3,Ele,154.51978297161938,152.0,233.70117409418003,98,11980
3_9_4,Adv,165.95712639894668,157.0,244.71678194393886,98,12152
3_9_4,Ele,160.71028154851683,159.0,233.36576017521446,102,7956
